.HEADER
..NAMES
Time,V U4.K3
2.21150e-008,0.3187
2.21517e-008,0.3176
2.21884e-008,0.3187
2.22251e-008,0.3220
2.22617e-008,0.3284
2.22984e-008,0.3418
2.23351e-008,0.3701
2.23718e-008,0.4211
2.24084e-008,0.4980
2.24451e-008,0.5950
2.24818e-008,0.6984
2.25184e-008,0.7922
2.25551e-008,0.8642
2.25918e-008,0.9092
2.26285e-008,0.9304
2.26651e-008,0.9362
2.27018e-008,0.9365
2.27385e-008,0.9392
2.27752e-008,0.9479
2.28119e-008,0.9613
2.28485e-008,0.9749
2.28852e-008,0.9846
2.29219e-008,0.9888
2.29586e-008,0.9890
2.29952e-008,0.9886
2.30319e-008,0.9917
2.30686e-008,1.0005
2.31052e-008,1.0148
2.31419e-008,1.0324
2.31786e-008,1.0502
2.32153e-008,1.0656
2.32519e-008,1.0770
2.32886e-008,1.0836
2.33253e-008,1.0855
2.33620e-008,1.0834
2.33987e-008,1.0797
2.34353e-008,1.0772
2.34720e-008,1.0779
2.35087e-008,1.0823
2.35454e-008,1.0889
2.35820e-008,1.0954
2.36187e-008,1.0996
2.36554e-008,1.1006
2.36920e-008,1.0987
2.37287e-008,1.0954
2.37654e-008,1.0928
2.38021e-008,1.0925
2.38387e-008,1.0948
2.38754e-008,1.0990
2.39121e-008,1.1031
2.39488e-008,1.1054
2.39855e-008,1.1051
2.40221e-008,1.1027
2.40588e-008,1.0998
2.40955e-008,1.0979
2.41322e-008,1.0982
2.41688e-008,1.0993
2.42055e-008,1.0964
2.42422e-008,1.0809
2.42788e-008,1.0431
2.43155e-008,0.9778
2.43522e-008,0.8873
2.43889e-008,0.7812
2.44255e-008,0.6743
2.44622e-008,0.5823
2.44989e-008,0.5157
2.45356e-008,0.4771
2.45723e-008,0.4624
2.46089e-008,0.4625
2.46456e-008,0.4664
2.46823e-008,0.4667
2.47190e-008,0.4609
2.47556e-008,0.4507
2.47923e-008,0.4399
2.48290e-008,0.4324
2.48657e-008,0.4296
2.49023e-008,0.4299
2.49390e-008,0.4298
2.49757e-008,0.4257
2.50123e-008,0.4155
2.50490e-008,0.4004
2.50857e-008,0.3850
2.51224e-008,0.3779
2.51590e-008,0.3902
2.51957e-008,0.4322
2.52324e-008,0.5076
2.52691e-008,0.6089
2.53058e-008,0.7197
2.53424e-008,0.8204
2.53791e-008,0.8956
2.54158e-008,0.9384
2.54525e-008,0.9526
2.54891e-008,0.9493
2.55258e-008,0.9409
2.55625e-008,0.9377
2.55991e-008,0.9444
2.56358e-008,0.9588
2.56725e-008,0.9746
2.57092e-008,0.9854
2.57458e-008,0.9885
2.57825e-008,0.9850
2.58192e-008,0.9798
2.58559e-008,0.9788
2.58926e-008,0.9859
2.59292e-008,1.0016
2.59659e-008,1.0230
2.60026e-008,1.0459
2.60393e-008,1.0658
2.60759e-008,1.0781
2.61126e-008,1.0760
2.61493e-008,1.0502
2.61859e-008,0.9940
2.62226e-008,0.9083
2.62593e-008,0.8023
2.62960e-008,0.6920
2.63326e-008,0.5946
2.63693e-008,0.5225
2.64060e-008,0.4793
2.64427e-008,0.4612
2.64794e-008,0.4595
2.65160e-008,0.4633
2.65527e-008,0.4643
2.65894e-008,0.4597
2.66261e-008,0.4514
2.66627e-008,0.4435
2.66994e-008,0.4393
2.67361e-008,0.4397
2.67727e-008,0.4423
2.68094e-008,0.4429
2.68461e-008,0.4381
2.68828e-008,0.4264
2.69194e-008,0.4096
2.69561e-008,0.3920
2.69928e-008,0.3802
2.70295e-008,0.3828
2.70662e-008,0.4097
2.71028e-008,0.4682
2.71395e-008,0.5566
2.71762e-008,0.6634
2.72129e-008,0.7709
2.72495e-008,0.8610
2.72862e-008,0.9215
2.73229e-008,0.9509
2.73595e-008,0.9566
2.73962e-008,0.9501
2.74329e-008,0.9431
2.74696e-008,0.9438
2.75062e-008,0.9537
2.75429e-008,0.9685
2.75796e-008,0.9818
2.76163e-008,0.9887
2.76530e-008,0.9881
2.76896e-008,0.9832
2.77263e-008,0.9796
2.77630e-008,0.9825
2.77997e-008,0.9940
2.78363e-008,1.0126
2.78730e-008,1.0341
2.79097e-008,1.0538
2.79463e-008,1.0687
2.79830e-008,1.0780
2.80197e-008,1.0823
2.80564e-008,1.0828
2.80930e-008,1.0815
2.81297e-008,1.0802
2.81664e-008,1.0808
2.82031e-008,1.0841
2.82398e-008,1.0893
2.82764e-008,1.0946
2.83131e-008,1.0981
2.83498e-008,1.0990
2.83865e-008,1.0973
2.84231e-008,1.0943
2.84598e-008,1.0915
2.84965e-008,1.0904
2.85331e-008,1.0919
2.85698e-008,1.0956
2.86065e-008,1.1001
2.86432e-008,1.1036
2.86798e-008,1.1048
2.87165e-008,1.1034
2.87532e-008,1.1003
2.87899e-008,1.0971
2.88266e-008,1.0952
2.88632e-008,1.0950
2.88999e-008,1.0959
2.89366e-008,1.0965
2.89733e-008,1.0958
2.90099e-008,1.0936
2.90466e-008,1.0906
2.90833e-008,1.0881
2.91199e-008,1.0869
2.91566e-008,1.0874
2.91933e-008,1.0892
2.92300e-008,1.0916
2.92666e-008,1.0938
2.93033e-008,1.0951
2.93400e-008,1.0951
2.93767e-008,1.0941
2.94133e-008,1.0928
2.94500e-008,1.0916
2.94867e-008,1.0911
2.95234e-008,1.0912
2.95601e-008,1.0916
2.95967e-008,1.0921
2.96334e-008,1.0924
2.96701e-008,1.0925
2.97068e-008,1.0925
2.97434e-008,1.0929
2.97801e-008,1.0936
2.98168e-008,1.0932
2.98534e-008,1.0868
2.98901e-008,1.0660
2.99268e-008,1.0222
2.99635e-008,0.9511
3.00002e-008,0.8562
3.00368e-008,0.7480
3.00735e-008,0.6426
3.01102e-008,0.5553
3.01469e-008,0.4953
3.01835e-008,0.4638
3.02202e-008,0.4552
3.02569e-008,0.4590
3.02935e-008,0.4644
3.03302e-008,0.4646
3.03669e-008,0.4580
3.04036e-008,0.4471
3.04403e-008,0.4364
3.04769e-008,0.4296
3.05136e-008,0.4277
3.05503e-008,0.4282
3.05869e-008,0.4276
3.06236e-008,0.4223
3.06603e-008,0.4110
3.06970e-008,0.3944
3.07336e-008,0.3754
3.07703e-008,0.3573
3.08070e-008,0.3429
3.08437e-008,0.3342
3.08804e-008,0.3315
3.09170e-008,0.3337
3.09537e-008,0.3385
3.09904e-008,0.3426
3.10270e-008,0.3438
3.10637e-008,0.3411
3.11004e-008,0.3353
3.11371e-008,0.3285
3.11738e-008,0.3231
3.12104e-008,0.3207
3.12471e-008,0.3215
3.12838e-008,0.3245
3.13205e-008,0.3277
3.13571e-008,0.3292
3.13938e-008,0.3281
3.14305e-008,0.3247
3.14671e-008,0.3206
3.15038e-008,0.3174
3.15405e-008,0.3165
3.15772e-008,0.3183
3.16139e-008,0.3228
3.16505e-008,0.3314
3.16872e-008,0.3485
3.17239e-008,0.3818
3.17605e-008,0.4382
3.17972e-008,0.5193
3.18339e-008,0.6176
3.18706e-008,0.7194
3.19072e-008,0.8093
3.19439e-008,0.8763
3.19806e-008,0.9166
3.20173e-008,0.9345
3.20540e-008,0.9386
3.20906e-008,0.9384
3.21273e-008,0.9414
3.21640e-008,0.9504
3.22006e-008,0.9635
3.22373e-008,0.9764
3.22740e-008,0.9854
3.23107e-008,0.9893
3.23474e-008,0.9897
3.23840e-008,0.9901
3.24207e-008,0.9941
3.24574e-008,1.0037
3.24941e-008,1.0184
3.25307e-008,1.0359
3.25674e-008,1.0533
3.26041e-008,1.0681
3.26407e-008,1.0787
3.26774e-008,1.0845
3.27141e-008,1.0855
3.27508e-008,1.0829
3.27875e-008,1.0792
3.28241e-008,1.0771
3.28608e-008,1.0784
3.28975e-008,1.0833
3.29341e-008,1.0900
3.29708e-008,1.0962
3.30075e-008,1.1000
3.30442e-008,1.1005
3.30808e-008,1.0983
3.31175e-008,1.0950
3.31542e-008,1.0926
3.31909e-008,1.0927
3.32276e-008,1.0953
3.32642e-008,1.0995
3.33009e-008,1.1033
3.33376e-008,1.1052
3.33742e-008,1.1046
3.34109e-008,1.1019
3.34476e-008,1.0986
3.34843e-008,1.0959
3.35210e-008,1.0947
3.35576e-008,1.0947
3.35943e-008,1.0949
3.36310e-008,1.0946
3.36677e-008,1.0933
3.37043e-008,1.0915
3.37410e-008,1.0898
3.37777e-008,1.0887
3.38143e-008,1.0885
3.38510e-008,1.0892
3.38877e-008,1.0906
3.39244e-008,1.0921
3.39611e-008,1.0933
3.39977e-008,1.0939
3.40344e-008,1.0938
3.40711e-008,1.0932
3.41077e-008,1.0925
3.41444e-008,1.0917
3.41811e-008,1.0912
3.42178e-008,1.0910
3.42545e-008,1.0911
3.42911e-008,1.0914
3.43278e-008,1.0917
3.43645e-008,1.0919
3.44012e-008,1.0917
3.44378e-008,1.0911
3.44745e-008,1.0903
3.45112e-008,1.0897
3.45478e-008,1.0897
3.45845e-008,1.0902
3.46212e-008,1.0911
3.46579e-008,1.0919
3.46946e-008,1.0922
3.47312e-008,1.0920
3.47679e-008,1.0913
3.48046e-008,1.0905
3.48412e-008,1.0900
3.48779e-008,1.0899
3.49146e-008,1.0902
3.49513e-008,1.0908
3.49879e-008,1.0914
3.50246e-008,1.0916
3.50613e-008,1.0915
3.50980e-008,1.0911
3.51347e-008,1.0907
3.51713e-008,1.0904
3.52080e-008,1.0904
3.52447e-008,1.0906
3.52813e-008,1.0909
3.53180e-008,1.0912
3.53547e-008,1.0914
3.53914e-008,1.0914
3.54281e-008,1.0914
3.54647e-008,1.0912
3.55014e-008,1.0911
3.55381e-008,1.0909
3.55748e-008,1.0909
3.56114e-008,1.0909
3.56481e-008,1.0910
3.56848e-008,1.0912
3.57214e-008,1.0913
3.57581e-008,1.0913
3.57948e-008,1.0912
3.58315e-008,1.0910
3.58682e-008,1.0909
3.59048e-008,1.0908
3.59415e-008,1.0909
3.59782e-008,1.0910
3.60148e-008,1.0911
3.60515e-008,1.0913
3.60882e-008,1.0913
3.61249e-008,1.0913
3.61615e-008,1.0911
3.61982e-008,1.0910
3.62349e-008,1.0909
3.62716e-008,1.0909
3.63083e-008,1.0910
3.63449e-008,1.0911
3.63816e-008,1.0912
3.64183e-008,1.0912
3.64549e-008,1.0911
3.64916e-008,1.0910
3.65283e-008,1.0910
3.65650e-008,1.0909
3.66017e-008,1.0910
3.66383e-008,1.0910
3.66750e-008,1.0911
3.67117e-008,1.0911
3.67484e-008,1.0911
3.67850e-008,1.0911
3.68217e-008,1.0910
3.68584e-008,1.0910
3.68950e-008,1.0910
3.69317e-008,1.0910
3.69684e-008,1.0910
3.70051e-008,1.0910
3.70418e-008,1.0910
3.70784e-008,1.0911
3.71151e-008,1.0910
3.71518e-008,1.0911
3.71884e-008,1.0912
3.72251e-008,1.0918
3.72618e-008,1.0931
3.72985e-008,1.0945
3.73351e-008,1.0931
3.73718e-008,1.0822
3.74085e-008,1.0524
3.74452e-008,0.9968
3.74819e-008,0.9143
3.75185e-008,0.8119
3.75552e-008,0.7031
3.75919e-008,0.6043
3.76285e-008,0.5283
3.76652e-008,0.4807
3.77019e-008,0.4595
3.77386e-008,0.4568
3.77753e-008,0.4616
3.78119e-008,0.4645
3.78486e-008,0.4615
3.78853e-008,0.4528
3.79220e-008,0.4420
3.79586e-008,0.4333
3.79953e-008,0.4291
3.80320e-008,0.4287
3.80686e-008,0.4289
3.81053e-008,0.4262
3.81420e-008,0.4180
3.81787e-008,0.4046
3.82154e-008,0.3900
3.82520e-008,0.3819
3.82887e-008,0.3913
3.83254e-008,0.4284
3.83620e-008,0.4987
3.83987e-008,0.5964
3.84354e-008,0.7064
3.84721e-008,0.8096
3.85088e-008,0.8893
3.85454e-008,0.9370
3.85821e-008,0.9548
3.86188e-008,0.9527
3.86555e-008,0.9434
3.86921e-008,0.9379
3.87288e-008,0.9422
3.87655e-008,0.9555
3.88021e-008,0.9716
3.88388e-008,0.9841
3.88755e-008,0.9891
3.89122e-008,0.9869
3.89489e-008,0.9817
3.89855e-008,0.9795
3.90222e-008,0.9848
3.90589e-008,0.9988
3.90955e-008,1.0190
3.91322e-008,1.0409
3.91689e-008,1.0602
3.92056e-008,1.0738
3.92422e-008,1.0810
3.92789e-008,1.0829
3.93156e-008,1.0812
3.93523e-008,1.0786
3.93890e-008,1.0775
