.HEADER
..NAMES
Time,V U4.F7
7.8307e-009,1.1688
7.8693e-009,1.1704
7.9079e-009,1.1721
7.9464e-009,1.1735
7.9850e-009,1.1743
8.0236e-009,1.1747
8.0622e-009,1.1750
8.1008e-009,1.1753
8.1393e-009,1.1758
8.1779e-009,1.1766
8.2165e-009,1.1773
8.2550e-009,1.1776
8.2936e-009,1.1776
8.3322e-009,1.1777
8.3708e-009,1.1792
8.4093e-009,1.1819
8.4479e-009,1.1804
8.4865e-009,1.1625
8.5251e-009,1.1118
8.5637e-009,1.0239
8.6022e-009,0.9144
8.6408e-009,0.7985
8.6794e-009,0.6843
8.7179e-009,0.5816
8.7565e-009,0.4997
8.7951e-009,0.4405
8.8337e-009,0.3954
8.8722e-009,0.3665
8.9108e-009,0.3610
8.9494e-009,0.3885
8.9880e-009,0.4560
9.0266e-009,0.5642
9.0651e-009,0.6915
9.1037e-009,0.8070
9.1423e-009,0.8999
9.1808e-009,0.9741
9.2194e-009,1.0303
9.2580e-009,1.0694
9.2966e-009,1.1047
9.3352e-009,1.1398
9.3737e-009,1.1662
9.4123e-009,1.1679
9.4509e-009,1.1346
9.4895e-009,1.0517
9.5280e-009,0.9337
9.5666e-009,0.8099
9.6052e-009,0.6934
9.6437e-009,0.5902
9.6823e-009,0.5068
9.7209e-009,0.4464
9.7595e-009,0.4024
9.7981e-009,0.3712
9.8366e-009,0.3564
9.8752e-009,0.3717
9.9138e-009,0.4261
9.9524e-009,0.5248
9.9909e-009,0.6525
1.00295e-008,0.7764
1.00681e-008,0.8769
1.01066e-008,0.9556
1.01452e-008,1.0160
1.01838e-008,1.0589
1.02224e-008,1.0922
1.02610e-008,1.1285
1.02995e-008,1.1599
1.03381e-008,1.1697
1.03767e-008,1.1507
1.04152e-008,1.0829
1.04538e-008,0.9724
1.04924e-008,0.8475
1.05310e-008,0.7283
1.05695e-008,0.6201
1.06081e-008,0.5303
1.06467e-008,0.4631
1.06853e-008,0.4165
1.07239e-008,0.3856
1.07624e-008,0.3624
1.08010e-008,0.3440
1.08396e-008,0.3307
1.08781e-008,0.3218
1.09167e-008,0.3175
1.09553e-008,0.3187
1.09939e-008,0.3221
1.10324e-008,0.3244
1.10710e-008,0.3262
1.11096e-008,0.3276
1.11482e-008,0.3276
1.11868e-008,0.3276
1.12253e-008,0.3331
1.12639e-008,0.3537
1.13025e-008,0.4017
1.13410e-008,0.4829
1.13796e-008,0.5917
1.14182e-008,0.7068
1.14568e-008,0.8090
1.14953e-008,0.8940
1.15339e-008,0.9648
1.15725e-008,1.0203
1.16111e-008,1.0606
1.16497e-008,1.0908
1.16882e-008,1.1143
1.17268e-008,1.1328
1.17654e-008,1.1469
1.18039e-008,1.1565
1.18425e-008,1.1617
1.18811e-008,1.1634
1.19197e-008,1.1636
1.19583e-008,1.1645
1.19968e-008,1.1665
1.20354e-008,1.1683
1.20740e-008,1.1698
1.21126e-008,1.1732
1.21511e-008,1.1783
1.21897e-008,1.1801
1.22283e-008,1.1682
1.22668e-008,1.1273
1.23054e-008,1.0483
1.23440e-008,0.9431
1.23826e-008,0.8285
1.24212e-008,0.7138
1.24597e-008,0.6072
1.24983e-008,0.5193
1.25369e-008,0.4543
1.25755e-008,0.4093
1.26140e-008,0.3788
1.26526e-008,0.3572
1.26912e-008,0.3415
1.27297e-008,0.3302
1.27683e-008,0.3226
1.28069e-008,0.3195
1.28455e-008,0.3200
1.28841e-008,0.3216
1.29226e-008,0.3235
1.29612e-008,0.3258
1.29998e-008,0.3274
1.30383e-008,0.3275
1.30769e-008,0.3290
1.31155e-008,0.3387
1.31541e-008,0.3678
1.31926e-008,0.4274
1.32312e-008,0.5202
1.32698e-008,0.6346
1.33084e-008,0.7468
1.33470e-008,0.8424
1.33855e-008,0.9223
1.34241e-008,0.9875
1.34627e-008,1.0369
1.35012e-008,1.0727
1.35398e-008,1.1000
1.35784e-008,1.1215
1.36170e-008,1.1385
1.36555e-008,1.1510
1.36941e-008,1.1589
1.37327e-008,1.1627
1.37713e-008,1.1635
1.38099e-008,1.1637
1.38484e-008,1.1651
1.38870e-008,1.1672
1.39256e-008,1.1688
1.39641e-008,1.1704
1.40027e-008,1.1722
1.40413e-008,1.1735
1.40799e-008,1.1743
1.41185e-008,1.1747
1.41570e-008,1.1750
1.41956e-008,1.1753
1.42342e-008,1.1758
1.42728e-008,1.1766
1.43113e-008,1.1773
1.43499e-008,1.1776
1.43885e-008,1.1776
1.44270e-008,1.1777
1.44656e-008,1.1777
1.45042e-008,1.1776
1.45428e-008,1.1776
1.45814e-008,1.1776
1.46199e-008,1.1777
1.46585e-008,1.1777
1.46971e-008,1.1778
1.47357e-008,1.1778
1.47742e-008,1.1777
1.48128e-008,1.1777
1.48514e-008,1.1777
1.48899e-008,1.1777
1.49285e-008,1.1777
1.49671e-008,1.1777
1.50057e-008,1.1777
1.50443e-008,1.1778
1.50828e-008,1.1778
1.51214e-008,1.1777
1.51600e-008,1.1777
1.51985e-008,1.1777
1.52371e-008,1.1777
1.52757e-008,1.1777
1.53143e-008,1.1778
1.53528e-008,1.1778
1.53914e-008,1.1786
1.54300e-008,1.1810
1.54686e-008,1.1823
1.55071e-008,1.1724
1.55457e-008,1.1353
1.55843e-008,1.0602
1.56229e-008,0.9565
1.56615e-008,0.8417
1.57000e-008,0.7262
1.57386e-008,0.6178
1.57772e-008,0.5276
1.58158e-008,0.4602
1.58543e-008,0.4134
1.58929e-008,0.3817
1.59315e-008,0.3594
1.59701e-008,0.3433
1.60086e-008,0.3314
1.60472e-008,0.3233
1.60858e-008,0.3196
1.61243e-008,0.3199
1.61629e-008,0.3215
1.62015e-008,0.3234
1.62401e-008,0.3257
1.62786e-008,0.3273
1.63172e-008,0.3276
1.63558e-008,0.3287
1.63944e-008,0.3370
1.64329e-008,0.3634
1.64715e-008,0.4194
1.65101e-008,0.5088
1.65487e-008,0.6220
1.65873e-008,0.7354
1.66258e-008,0.8330
1.66644e-008,0.9144
1.67030e-008,0.9812
1.67416e-008,1.0323
1.67801e-008,1.0693
1.68187e-008,1.0974
1.68573e-008,1.1195
1.68959e-008,1.1369
1.69344e-008,1.1499
1.69730e-008,1.1583
1.70116e-008,1.1625
1.70501e-008,1.1635
1.70887e-008,1.1637
1.71273e-008,1.1649
1.71659e-008,1.1670
1.72044e-008,1.1687
1.72430e-008,1.1704
1.72816e-008,1.1744
1.73202e-008,1.1794
1.73588e-008,1.1788
1.73973e-008,1.1610
1.74359e-008,1.1102
1.74745e-008,1.0225
1.75131e-008,0.9135
1.75516e-008,0.7985
1.75902e-008,0.6847
1.76288e-008,0.5822
1.76674e-008,0.5001
1.77059e-008,0.4409
1.77445e-008,0.4003
1.77831e-008,0.3725
1.78216e-008,0.3526
1.78602e-008,0.3382
1.78988e-008,0.3278
1.79374e-008,0.3214
1.79759e-008,0.3194
1.80145e-008,0.3204
1.80531e-008,0.3221
1.80917e-008,0.3241
1.81302e-008,0.3264
1.81688e-008,0.3275
1.82074e-008,0.3276
1.82460e-008,0.3304
1.82846e-008,0.3439
1.83231e-008,0.3802
1.83617e-008,0.4486
1.84003e-008,0.5488
1.84389e-008,0.6647
1.84774e-008,0.7735
1.85160e-008,0.8645
1.85546e-008,0.9407
1.85932e-008,1.0018
1.86317e-008,1.0473
1.86703e-008,1.0877
1.87089e-008,1.1285
1.87474e-008,1.1600
1.87860e-008,1.1661
1.88246e-008,1.1406
1.88632e-008,1.0663
1.89017e-008,0.9536
1.89403e-008,0.8315
1.89789e-008,0.7147
1.90175e-008,0.6085
1.90560e-008,0.5209
1.90946e-008,0.4561
1.91332e-008,0.4114
1.91718e-008,0.3814
1.92104e-008,0.3587
1.92489e-008,0.3411
1.92875e-008,0.3290
1.93261e-008,0.3210
1.93647e-008,0.3176
1.94032e-008,0.3193
1.94418e-008,0.3224
1.94804e-008,0.3243
1.95190e-008,0.3262
1.95575e-008,0.3276
1.95961e-008,0.3275
1.96347e-008,0.3280
1.96732e-008,0.3351
1.97118e-008,0.3591
1.97504e-008,0.4120
1.97890e-008,0.4980
1.98275e-008,0.6094
1.98661e-008,0.7235
1.99047e-008,0.8230
1.99433e-008,0.9058
1.99819e-008,0.9744
2.00204e-008,1.0275
2.00590e-008,1.0671
2.00976e-008,1.1099
2.01362e-008,1.1475
2.01747e-008,1.1660
2.02133e-008,1.1581
2.02519e-008,1.1074
2.02905e-008,1.0102
2.03290e-008,0.8891
2.03676e-008,0.7695
2.04062e-008,0.6570
2.04447e-008,0.5597
2.04833e-008,0.4840
2.05219e-008,0.4302
2.05605e-008,0.3900
2.05990e-008,0.3634
2.06376e-008,0.3578
2.06762e-008,0.3863
2.07148e-008,0.4573
2.07533e-008,0.5693
2.07919e-008,0.6990
2.08305e-008,0.8153
2.08691e-008,0.9070
2.09077e-008,0.9790
2.09462e-008,1.0333
2.09848e-008,1.0708
2.10234e-008,1.1067
2.10620e-008,1.1415
2.11005e-008,1.1664
2.11391e-008,1.1675
2.11777e-008,1.1322
2.12163e-008,1.0467
2.12548e-008,0.9271
2.12934e-008,0.8035
2.13320e-008,0.6873
2.13705e-008,0.5852
2.14091e-008,0.5033
2.14477e-008,0.4441
2.14863e-008,0.4038
2.15248e-008,0.3765
2.15634e-008,0.3551
2.16020e-008,0.3385
2.16406e-008,0.3270
2.16791e-008,0.3196
2.17177e-008,0.3174
2.17563e-008,0.3200
2.17949e-008,0.3231
2.18335e-008,0.3251
2.18720e-008,0.3268
2.19106e-008,0.3278
2.19492e-008,0.3272
2.19878e-008,0.3259
2.20263e-008,0.3246
2.20649e-008,0.3238
2.21035e-008,0.3237
2.21420e-008,0.3237
2.21806e-008,0.3236
2.22192e-008,0.3234
2.22578e-008,0.3227
2.22963e-008,0.3218
2.23349e-008,0.3214
2.23735e-008,0.3212
2.24121e-008,0.3210
2.24506e-008,0.3210
2.24892e-008,0.3212
2.25278e-008,0.3213
2.25664e-008,0.3213
2.26050e-008,0.3212
2.26435e-008,0.3211
2.26821e-008,0.3211
2.27207e-008,0.3211
2.27593e-008,0.3211
2.27978e-008,0.3212
2.28364e-008,0.3212
2.28750e-008,0.3212
2.29136e-008,0.3212
2.29521e-008,0.3212
2.29907e-008,0.3212
2.30293e-008,0.3211
2.30678e-008,0.3211
2.31064e-008,0.3211
2.31450e-008,0.3211
2.31836e-008,0.3212
2.32221e-008,0.3212
2.32607e-008,0.3211
2.32993e-008,0.3211
2.33379e-008,0.3212
2.33764e-008,0.3225
2.34150e-008,0.3286
2.34536e-008,0.3476
2.34922e-008,0.3916
2.35308e-008,0.4685
2.35693e-008,0.5752
2.36079e-008,0.6915
2.36465e-008,0.7971
2.36851e-008,0.8850
2.37236e-008,0.9580
2.37622e-008,1.0154
2.38008e-008,1.0574
2.38394e-008,1.0987
2.38779e-008,1.1375
2.39165e-008,1.1634
2.39551e-008,1.1630
2.39936e-008,1.1257
2.40322e-008,1.0397
2.40708e-008,0.9218
2.41094e-008,0.8006
2.41479e-008,0.6854
2.41865e-008,0.5834
2.42251e-008,0.5015
2.42637e-008,0.4425
2.43023e-008,0.4024
2.43408e-008,0.3750
2.43794e-008,0.3536
2.44180e-008,0.3374
2.44566e-008,0.3266
2.44951e-008,0.3196
2.45337e-008,0.3176
2.45723e-008,0.3200
2.46109e-008,0.3229
2.46494e-008,0.3248
2.46880e-008,0.3266
2.47266e-008,0.3277
2.47651e-008,0.3271
2.48037e-008,0.3259
2.48423e-008,0.3246
2.48809e-008,0.3239
2.49194e-008,0.3237
2.49580e-008,0.3237
2.49966e-008,0.3235
2.50352e-008,0.3233
2.50737e-008,0.3226
2.51123e-008,0.3218
2.51509e-008,0.3214
2.51895e-008,0.3212
2.52281e-008,0.3210
2.52666e-008,0.3210
2.53052e-008,0.3211
2.53438e-008,0.3212
2.53824e-008,0.3213
2.54209e-008,0.3212
2.54595e-008,0.3211
2.54981e-008,0.3211
2.55367e-008,0.3211
2.55752e-008,0.3211
2.56138e-008,0.3212
2.56524e-008,0.3212
2.56909e-008,0.3213
2.57295e-008,0.3232
2.57681e-008,0.3312
2.58067e-008,0.3544
2.58452e-008,0.4049
2.58838e-008,0.4888
2.59224e-008,0.5996
2.59610e-008,0.7151
2.59995e-008,0.8169
2.60381e-008,0.9016
2.60767e-008,0.9714
2.61153e-008,1.0253
2.61539e-008,1.0651
2.61924e-008,1.1073
2.62310e-008,1.1449
2.62696e-008,1.1653
2.63082e-008,1.1590
2.63467e-008,1.1114
2.63853e-008,1.0167
2.64239e-008,0.8960
2.64625e-008,0.7759
2.65010e-008,0.6627
2.65396e-008,0.5644
2.65782e-008,0.4873
2.66167e-008,0.4327
2.66553e-008,0.3959
2.66939e-008,0.3701
2.67325e-008,0.3498
2.67710e-008,0.3347
2.68096e-008,0.3248
2.68482e-008,0.3187
2.68868e-008,0.3178
2.69254e-008,0.3207
2.69639e-008,0.3234
2.70025e-008,0.3252
2.70411e-008,0.3270
2.70797e-008,0.3277
2.71182e-008,0.3273
2.71568e-008,0.3299
2.71954e-008,0.3434
2.72340e-008,0.3799
2.72725e-008,0.4485
2.73111e-008,0.5485
2.73497e-008,0.6641
2.73882e-008,0.7728
2.74268e-008,0.8637
2.74654e-008,0.9400
2.75040e-008,1.0013
2.75425e-008,1.0470
2.75811e-008,1.0875
2.76197e-008,1.1284
2.76583e-008,1.1600
2.76968e-008,1.1662
2.77354e-008,1.1409
2.77740e-008,1.0667
2.78126e-008,0.9542
2.78512e-008,0.8322
2.78897e-008,0.7153
2.79283e-008,0.6090
2.79669e-008,0.5213
2.80055e-008,0.4564
2.80440e-008,0.4116
2.80826e-008,0.3815
2.81212e-008,0.3587
2.81598e-008,0.3411
2.81983e-008,0.3290
2.82369e-008,0.3210
2.82755e-008,0.3176
2.83140e-008,0.3192
2.83526e-008,0.3223
2.83912e-008,0.3243
2.84298e-008,0.3261
2.84683e-008,0.3275
2.85069e-008,0.3274
2.85455e-008,0.3262
2.85841e-008,0.3249
2.86226e-008,0.3240
2.86612e-008,0.3238
2.86998e-008,0.3237
2.87384e-008,0.3236
2.87770e-008,0.3234
2.88155e-008,0.3228
2.88541e-008,0.3219
2.88927e-008,0.3215
2.89313e-008,0.3213
2.89698e-008,0.3210
2.90084e-008,0.3209
2.90470e-008,0.3211
2.90855e-008,0.3212
2.91241e-008,0.3213
2.91627e-008,0.3212
2.92013e-008,0.3211
2.92398e-008,0.3211
2.92784e-008,0.3211
2.93170e-008,0.3211
2.93556e-008,0.3211
2.93941e-008,0.3212
2.94327e-008,0.3212
2.94713e-008,0.3212
2.95099e-008,0.3212
2.95485e-008,0.3212
2.95870e-008,0.3211
2.96256e-008,0.3211
2.96642e-008,0.3211
2.97028e-008,0.3211
2.97413e-008,0.3211
2.97799e-008,0.3211
2.98185e-008,0.3211
2.98570e-008,0.3211
2.98956e-008,0.3211
2.99342e-008,0.3211
2.99728e-008,0.3211
3.00113e-008,0.3211
3.00499e-008,0.3211
3.00885e-008,0.3211
3.01271e-008,0.3211
3.01657e-008,0.3211
3.02042e-008,0.3211
3.02428e-008,0.3211
3.02814e-008,0.3211
3.03199e-008,0.3211
3.03585e-008,0.3211
3.03971e-008,0.3211
3.04357e-008,0.3211
3.04743e-008,0.3211
3.05128e-008,0.3211
3.05514e-008,0.3211
3.05900e-008,0.3211
3.06285e-008,0.3211
3.06671e-008,0.3211
3.07057e-008,0.3211
3.07443e-008,0.3211
3.07829e-008,0.3211
3.08214e-008,0.3211
3.08600e-008,0.3211
3.08986e-008,0.3211
3.09372e-008,0.3211
3.09757e-008,0.3211
3.10143e-008,0.3211
3.10529e-008,0.3211
3.10914e-008,0.3211
3.11300e-008,0.3211
3.11686e-008,0.3211
3.12072e-008,0.3211
3.12458e-008,0.3211
3.12843e-008,0.3211
3.13229e-008,0.3211
3.13615e-008,0.3211
3.14000e-008,0.3211
3.14386e-008,0.3211
3.14772e-008,0.3211
3.15158e-008,0.3211
3.15544e-008,0.3211
3.15929e-008,0.3211
3.16315e-008,0.3211
3.16701e-008,0.3211
3.17087e-008,0.3211
3.17472e-008,0.3211
3.17858e-008,0.3211
3.18244e-008,0.3211
3.18629e-008,0.3211
3.19015e-008,0.3211
3.19401e-008,0.3211
3.19787e-008,0.3211
3.20173e-008,0.3211
3.20558e-008,0.3211
3.20944e-008,0.3211
3.21330e-008,0.3211
3.21715e-008,0.3211
3.22101e-008,0.3211
3.22487e-008,0.3211
3.22873e-008,0.3211
3.23259e-008,0.3211
3.23644e-008,0.3211
3.24030e-008,0.3211
3.24416e-008,0.3211
3.24801e-008,0.3211
3.25187e-008,0.3211
3.25573e-008,0.3211
3.25959e-008,0.3211
3.26344e-008,0.3211
3.26730e-008,0.3211
3.27116e-008,0.3211
3.27502e-008,0.3220
3.27888e-008,0.3270
3.28273e-008,0.3432
3.28659e-008,0.3823
3.29045e-008,0.4537
3.29430e-008,0.5565
3.29816e-008,0.6730
3.30202e-008,0.7813
3.30588e-008,0.8718
3.30974e-008,0.9473
3.31359e-008,1.0072
3.31745e-008,1.0513
3.32131e-008,1.0837
3.32516e-008,1.1084
3.32902e-008,1.1280
3.33288e-008,1.1432
3.33674e-008,1.1542
3.34060e-008,1.1607
3.34445e-008,1.1633
3.34831e-008,1.1636
3.35217e-008,1.1641
3.35603e-008,1.1658
3.35988e-008,1.1677
3.36374e-008,1.1692
3.36760e-008,1.1709
3.37145e-008,1.1726
3.37531e-008,1.1738
3.37917e-008,1.1744
3.38303e-008,1.1748
3.38689e-008,1.1751
3.39074e-008,1.1754
3.39460e-008,1.1760
3.39846e-008,1.1768
3.40231e-008,1.1774
3.40617e-008,1.1776
3.41003e-008,1.1776
3.41389e-008,1.1777
3.41775e-008,1.1777
3.42160e-008,1.1776
3.42546e-008,1.1776
3.42932e-008,1.1776
3.43318e-008,1.1777
3.43703e-008,1.1777
3.44089e-008,1.1777
3.44475e-008,1.1777
3.44860e-008,1.1777
3.45246e-008,1.1776
3.45632e-008,1.1776
3.46018e-008,1.1777
3.46404e-008,1.1777
3.46789e-008,1.1777
3.47175e-008,1.1777
3.47561e-008,1.1777
3.47946e-008,1.1777
3.48332e-008,1.1777
3.48718e-008,1.1777
3.49104e-008,1.1777
3.49490e-008,1.1777
3.49875e-008,1.1777
3.50261e-008,1.1777
3.50647e-008,1.1778
3.51032e-008,1.1793
3.51418e-008,1.1820
3.51804e-008,1.1807
3.52190e-008,1.1631
3.52575e-008,1.1128
3.52961e-008,1.0252
3.53347e-008,0.9159
3.53733e-008,0.8001
3.54119e-008,0.6859
3.54504e-008,0.5830
3.54890e-008,0.5007
3.55276e-008,0.4412
3.55661e-008,0.3958
3.56047e-008,0.3667
3.56433e-008,0.3609
3.56819e-008,0.3879
3.57205e-008,0.4547
3.57590e-008,0.5625
3.57976e-008,0.6898
3.58362e-008,0.8055
3.58747e-008,0.8987
3.59133e-008,0.9732
3.59519e-008,1.0296
3.59905e-008,1.0688
3.60290e-008,1.0960
3.60676e-008,1.1167
3.61062e-008,1.1341
3.61448e-008,1.1482
3.61834e-008,1.1582
3.62219e-008,1.1640
3.62605e-008,1.1656
3.62991e-008,1.1643
3.63376e-008,1.1636
3.63762e-008,1.1651
3.64148e-008,1.1671
3.64534e-008,1.1688
3.64920e-008,1.1708
3.65305e-008,1.1728
3.65691e-008,1.1742
3.66077e-008,1.1748
3.66462e-008,1.1750
3.66848e-008,1.1751
3.67234e-008,1.1755
3.67620e-008,1.1760
3.68006e-008,1.1769
3.68391e-008,1.1776
3.68777e-008,1.1778
3.69163e-008,1.1778
3.69549e-008,1.1782
3.69934e-008,1.1803
3.70320e-008,1.1824
3.70706e-008,1.1769
3.71091e-008,1.1490
3.71477e-008,1.0844
3.71863e-008,0.9866
3.72249e-008,0.8734
3.72635e-008,0.7575
3.73020e-008,0.6459
3.73406e-008,0.5499
3.73792e-008,0.4762
3.74177e-008,0.4244
3.74563e-008,0.3892
3.74949e-008,0.3648
3.75335e-008,0.3472
3.75721e-008,0.3343
3.76106e-008,0.3251
3.76492e-008,0.3202
3.76878e-008,0.3195
3.77263e-008,0.3210
3.77649e-008,0.3228
3.78035e-008,0.3250
3.78421e-008,0.3270
3.78806e-008,0.3276
3.79192e-008,0.3280
3.79578e-008,0.3335
3.79964e-008,0.3536
3.80350e-008,0.4007
3.80735e-008,0.4813
3.81121e-008,0.5900
3.81507e-008,0.7054
3.81892e-008,0.8081
3.82278e-008,0.8934
3.82664e-008,0.9644
3.83050e-008,1.0199
3.83436e-008,1.0606
3.83821e-008,1.1025
3.84207e-008,1.1410
3.84593e-008,1.1646
3.84978e-008,1.1616
3.85364e-008,1.1194
3.85750e-008,1.0289
3.86136e-008,0.9095
3.86521e-008,0.7889
3.86907e-008,0.6748
3.87293e-008,0.5745
3.87679e-008,0.4949
3.88065e-008,0.4380
3.88450e-008,0.3994
3.88836e-008,0.3727
3.89222e-008,0.3519
3.89607e-008,0.3361
3.89993e-008,0.3257
3.90379e-008,0.3192
3.90765e-008,0.3178
3.91151e-008,0.3204
3.91536e-008,0.3232
3.91922e-008,0.3250
3.92308e-008,0.3268
3.92693e-008,0.3277
3.93079e-008,0.3274
3.93465e-008,0.3293
3.93851e-008,0.3410
3.94237e-008,0.3743
3.94622e-008,0.4391
3.95008e-008,0.5360
3.95394e-008,0.6512
3.95780e-008,0.7614
3.96165e-008,0.8543
3.96551e-008,0.9321
3.96937e-008,0.9952
3.97322e-008,1.0426
3.97708e-008,1.0813
3.98094e-008,1.1228
3.98480e-008,1.1570
3.98866e-008,1.1663
3.99251e-008,1.1456
3.99637e-008,1.0770
4.00023e-008,0.9678
4.00408e-008,0.8455
4.00794e-008,0.7279
4.01180e-008,0.6200
4.01566e-008,0.5299
4.01952e-008,0.4625
4.02337e-008,0.4157
4.02723e-008,0.3845
4.03109e-008,0.3612
4.03494e-008,0.3429
4.03880e-008,0.3301
4.04266e-008,0.3218
4.04652e-008,0.3178
4.05037e-008,0.3189
4.05423e-008,0.3221
4.05809e-008,0.3241
4.06195e-008,0.3259
4.06581e-008,0.3275
4.06966e-008,0.3275
4.07352e-008,0.3277
4.07738e-008,0.3336
4.08123e-008,0.3550
4.08509e-008,0.4041
4.08895e-008,0.4865
4.09281e-008,0.5959
4.09667e-008,0.7108
4.10052e-008,0.8125
4.10438e-008,0.8969
4.10824e-008,0.9672
4.11209e-008,1.0221
4.11595e-008,1.0619
4.11981e-008,1.0918
4.12367e-008,1.1150
4.12752e-008,1.1334
4.13138e-008,1.1474
4.13524e-008,1.1568
4.13910e-008,1.1618
4.14296e-008,1.1634
