.HEADER
..NAMES
Time,V U5.C7&B7
1.42342e-008,1.1621
1.42728e-008,1.1411
1.43113e-008,1.0761
1.43499e-008,0.9747
1.43885e-008,0.8566
1.44270e-008,0.7330
1.44656e-008,0.6201
1.45042e-008,0.5270
1.45428e-008,0.4537
1.45814e-008,0.4037
1.46199e-008,0.3737
1.46585e-008,0.3616
1.46971e-008,0.3748
1.47357e-008,0.4237
1.47742e-008,0.5107
1.48128e-008,0.6259
1.48514e-008,0.7431
1.48899e-008,0.8430
1.49285e-008,0.9244
1.49671e-008,0.9909
1.50057e-008,1.0450
1.50443e-008,1.0873
1.50828e-008,1.1236
1.51214e-008,1.1499
1.51600e-008,1.1618
1.51985e-008,1.1517
1.52371e-008,1.1015
1.52757e-008,1.0091
1.53143e-008,0.8948
1.53528e-008,0.7719
1.53914e-008,0.6540
1.54300e-008,0.5543
1.54686e-008,0.4746
1.55071e-008,0.4169
1.55457e-008,0.3811
1.55843e-008,0.3632
1.56229e-008,0.3672
1.56615e-008,0.4039
1.57000e-008,0.4793
1.57386e-008,0.5879
1.57772e-008,0.7075
1.58158e-008,0.8136
1.58543e-008,0.9004
1.58929e-008,0.9711
1.59315e-008,1.0293
1.59701e-008,1.0748
1.60086e-008,1.1131
1.60472e-008,1.1432
1.60858e-008,1.1599
1.61243e-008,1.1583
1.61629e-008,1.1226
1.62015e-008,1.0417
1.62401e-008,0.9323
1.62786e-008,0.8109
1.63172e-008,0.6897
1.63558e-008,0.5835
1.63944e-008,0.4976
1.64329e-008,0.4324
1.64715e-008,0.3903
1.65101e-008,0.3668
1.65487e-008,0.3629
1.65873e-008,0.3881
1.66258e-008,0.4513
1.66644e-008,0.5509
1.67030e-008,0.6702
1.67416e-008,0.7821
1.67801e-008,0.8750
1.68187e-008,0.9502
1.68573e-008,1.0123
1.68959e-008,1.0616
1.69344e-008,1.1018
1.69730e-008,1.1352
1.70116e-008,1.1565
1.70501e-008,1.1616
1.70887e-008,1.1388
1.71273e-008,1.0716
1.71659e-008,0.9687
1.72044e-008,0.8501
1.72430e-008,0.7270
1.72816e-008,0.6149
1.73202e-008,0.5227
1.73588e-008,0.4505
1.73973e-008,0.4014
1.74359e-008,0.3722
1.74745e-008,0.3614
1.75131e-008,0.3762
1.75516e-008,0.4270
1.75902e-008,0.5160
1.76288e-008,0.6320
1.76674e-008,0.7487
1.77059e-008,0.8478
1.77445e-008,0.9281
1.77831e-008,0.9939
1.78216e-008,1.0474
1.78602e-008,1.0897
1.78988e-008,1.1260
1.79374e-008,1.1515
1.79759e-008,1.1622
1.80145e-008,1.1504
1.80531e-008,1.0978
1.80917e-008,1.0037
1.81302e-008,0.8888
1.81688e-008,0.7654
1.82074e-008,0.6483
1.82460e-008,0.5497
1.82846e-008,0.4710
1.83231e-008,0.4148
1.83617e-008,0.3801
1.84003e-008,0.3631
1.84389e-008,0.3684
1.84774e-008,0.4070
1.85160e-008,0.4842
1.85546e-008,0.5940
1.85932e-008,0.7134
1.86317e-008,0.8184
1.86703e-008,0.9044
1.87089e-008,0.9744
1.87474e-008,1.0320
1.87860e-008,1.0770
1.88246e-008,1.1157
1.88632e-008,1.1451
1.89017e-008,1.1607
1.89403e-008,1.1577
1.89789e-008,1.1195
1.90175e-008,1.0367
1.90560e-008,0.9266
1.90946e-008,0.8046
1.91332e-008,0.6837
1.91718e-008,0.5786
1.92104e-008,0.4938
1.92489e-008,0.4299
1.92875e-008,0.3891
1.93261e-008,0.3663
1.93647e-008,0.3635
1.94032e-008,0.3906
1.94418e-008,0.4557
1.94804e-008,0.5568
1.95190e-008,0.6764
1.95575e-008,0.7873
1.95961e-008,0.8791
1.96347e-008,0.9537
1.96732e-008,1.0152
1.97118e-008,1.0638
1.97504e-008,1.1043
1.97890e-008,1.1373
1.98275e-008,1.1575
1.98661e-008,1.1615
1.99047e-008,1.1366
1.99433e-008,1.0670
1.99819e-008,0.9632
2.00204e-008,0.8439
2.00590e-008,0.7207
2.00976e-008,0.6096
2.01362e-008,0.5185
2.01747e-008,0.4474
2.02133e-008,0.3999
2.02519e-008,0.3716
2.02905e-008,0.3617
2.03290e-008,0.3781
2.03676e-008,0.4309
2.04062e-008,0.5216
2.04447e-008,0.6383
2.04833e-008,0.7543
2.05219e-008,0.8522
2.05605e-008,0.9318
2.05990e-008,0.9971
2.06376e-008,1.0498
2.06762e-008,1.0913
2.07148e-008,1.1268
2.07533e-008,1.1518
2.07919e-008,1.1619
2.08305e-008,1.1487
2.08691e-008,1.0938
2.09077e-008,0.9980
2.09462e-008,0.8825
2.09848e-008,0.7593
2.10234e-008,0.6429
2.10620e-008,0.5452
2.11005e-008,0.4675
2.11391e-008,0.4124
2.11777e-008,0.3785
2.12163e-008,0.3625
2.12548e-008,0.3693
2.12934e-008,0.4098
2.13320e-008,0.4891
2.13705e-008,0.6001
2.14091e-008,0.7192
2.14477e-008,0.8233
2.14863e-008,0.9083
2.15248e-008,0.9776
2.15634e-008,1.0345
2.16020e-008,1.0789
2.16406e-008,1.1166
2.16791e-008,1.1455
2.17177e-008,1.1607
2.17563e-008,1.1566
2.17949e-008,1.1163
2.18335e-008,1.0314
2.18720e-008,0.9203
2.19106e-008,0.7983
2.19492e-008,0.6780
2.19878e-008,0.5739
2.20263e-008,0.4900
2.20649e-008,0.4271
2.21035e-008,0.3871
2.21420e-008,0.3654
2.21806e-008,0.3639
2.22192e-008,0.3928
2.22578e-008,0.4600
2.22963e-008,0.5627
2.23349e-008,0.6824
2.23735e-008,0.7925
2.24121e-008,0.8834
2.24506e-008,0.9571
2.24892e-008,1.0179
2.25278e-008,1.0659
2.25664e-008,1.1056
2.26050e-008,1.1380
2.26435e-008,1.1578
2.26821e-008,1.1608
2.27207e-008,1.1341
2.27593e-008,1.0623
2.27978e-008,0.9571
2.28364e-008,0.8375
2.28750e-008,0.7148
2.29136e-008,0.6045
2.29521e-008,0.5144
2.29907e-008,0.4444
2.30293e-008,0.3976
2.30678e-008,0.3702
2.31064e-008,0.3616
2.31450e-008,0.3797
2.31836e-008,0.4345
2.32221e-008,0.5270
2.32607e-008,0.6444
2.32993e-008,0.7598
2.33379e-008,0.8568
2.33764e-008,0.9354
2.34150e-008,1.0000
2.34536e-008,1.0521
2.34922e-008,1.0937
2.35308e-008,1.1292
2.35693e-008,1.1533
2.36079e-008,1.1622
2.36465e-008,1.1471
2.36851e-008,1.0897
2.37236e-008,0.9926
2.37622e-008,0.8763
2.38008e-008,0.7529
2.38394e-008,0.6372
2.38779e-008,0.5407
2.39165e-008,0.4641
2.39551e-008,0.4104
2.39936e-008,0.3776
2.40322e-008,0.3624
2.40708e-008,0.3706
2.41094e-008,0.4131
2.41479e-008,0.4942
2.41865e-008,0.6063
2.42251e-008,0.7251
2.42637e-008,0.8281
2.43023e-008,0.9122
2.43408e-008,0.9809
2.43794e-008,1.0371
2.44180e-008,1.0812
2.44566e-008,1.1192
2.44951e-008,1.1473
2.45337e-008,1.1614
2.45723e-008,1.1558
2.46109e-008,1.1130
2.46494e-008,1.0263
2.46880e-008,0.9145
2.47266e-008,0.7919
2.47651e-008,0.6720
2.48037e-008,0.5691
2.48423e-008,0.4862
2.48809e-008,0.4247
2.49194e-008,0.3860
2.49580e-008,0.3650
2.49966e-008,0.3647
2.50352e-008,0.3955
2.50737e-008,0.4645
2.51123e-008,0.5687
2.51509e-008,0.6885
2.51895e-008,0.7976
2.52281e-008,0.8875
2.52666e-008,0.9606
2.53052e-008,1.0208
2.53438e-008,1.0682
2.53824e-008,1.1081
2.54209e-008,1.1400
2.54595e-008,1.1588
2.54981e-008,1.1606
2.55367e-008,1.1316
2.55752e-008,1.0575
2.56138e-008,0.9515
2.56524e-008,0.8312
2.56909e-008,0.7086
2.57295e-008,0.5994
2.57681e-008,0.5103
2.58067e-008,0.4415
2.58452e-008,0.3962
2.58838e-008,0.3697
2.59224e-008,0.3619
2.59610e-008,0.3817
2.59995e-008,0.4385
2.60381e-008,0.5327
2.60767e-008,0.6507
2.61153e-008,0.7652
2.61539e-008,0.8611
2.61924e-008,0.9390
2.62310e-008,1.0031
2.62696e-008,1.0544
2.63082e-008,1.0952
2.63467e-008,1.1299
2.63853e-008,1.1536
2.64239e-008,1.1619
2.64625e-008,1.1452
2.65010e-008,1.0855
2.65396e-008,0.9868
2.65782e-008,0.8700
2.66167e-008,0.7468
2.66553e-008,0.6319
2.66939e-008,0.5364
2.67325e-008,0.4608
2.67710e-008,0.4080
2.68096e-008,0.3760
2.68482e-008,0.3620
2.68868e-008,0.3717
2.69254e-008,0.4162
2.69639e-008,0.4993
2.70025e-008,0.6125
2.70411e-008,0.7308
2.70797e-008,0.8329
2.71182e-008,0.9161
2.71568e-008,0.9840
2.71954e-008,1.0396
2.72340e-008,1.0830
2.72725e-008,1.1201
2.73111e-008,1.1478
2.73497e-008,1.1613
2.73882e-008,1.1545
2.74268e-008,1.1095
2.74654e-008,1.0209
2.75040e-008,0.9081
2.75425e-008,0.7856
2.75811e-008,0.6664
2.76197e-008,0.5644
2.76583e-008,0.4825
2.76968e-008,0.4221
2.77354e-008,0.3841
2.77740e-008,0.3642
2.78126e-008,0.3653
2.78512e-008,0.3979
2.78897e-008,0.4690
2.79283e-008,0.5747
2.79669e-008,0.6945
2.80055e-008,0.8027
2.80440e-008,0.8917
2.80826e-008,0.9639
2.81212e-008,1.0235
2.81598e-008,1.0702
2.81983e-008,1.1093
2.82369e-008,1.1406
2.82755e-008,1.1589
2.83140e-008,1.1598
2.83526e-008,1.1289
2.83912e-008,1.0526
2.84298e-008,0.9453
2.84683e-008,0.8248
2.85069e-008,0.7027
2.85455e-008,0.5944
2.85841e-008,0.5063
2.86226e-008,0.4385
2.86612e-008,0.3940
2.86998e-008,0.3684
2.87384e-008,0.3620
2.87770e-008,0.3835
2.88155e-008,0.4423
2.88541e-008,0.5383
2.88927e-008,0.6568
2.89313e-008,0.7706
2.89698e-008,0.8657
2.90084e-008,0.9426
2.90470e-008,1.0060
2.90855e-008,1.0567
2.91241e-008,1.0977
2.91627e-008,1.1322
2.92013e-008,1.1549
2.92398e-008,1.1621
2.92784e-008,1.1434
2.93170e-008,1.0813
2.93556e-008,0.9813
2.93941e-008,0.8638
2.94327e-008,0.7404
2.94713e-008,0.6264
2.95099e-008,0.5320
2.95485e-008,0.4575
2.95870e-008,0.4062
2.96256e-008,0.3752
2.96642e-008,0.3620
2.97028e-008,0.3733
2.97413e-008,0.4197
2.97799e-008,0.5045
2.98185e-008,0.6187
2.98570e-008,0.7366
2.98956e-008,0.8376
2.99342e-008,0.9199
2.99728e-008,0.9872
3.00113e-008,1.0421
3.00499e-008,1.0854
3.00885e-008,1.1226
3.01271e-008,1.1494
3.01657e-008,1.1619
3.02042e-008,1.1534
3.02428e-008,1.1060
3.02814e-008,1.0156
3.03199e-008,0.9023
3.03585e-008,0.7792
3.03971e-008,0.6606
3.04357e-008,0.5597
3.04743e-008,0.4788
3.05128e-008,0.4198
3.05514e-008,0.3831
3.05900e-008,0.3639
3.06285e-008,0.3663
3.06671e-008,0.4007
3.07057e-008,0.4738
3.07443e-008,0.5807
3.07829e-008,0.7006
3.08214e-008,0.8077
3.08600e-008,0.8957
3.08986e-008,0.9673
3.09372e-008,1.0262
3.09757e-008,1.0724
3.10143e-008,1.1118
3.10529e-008,1.1425
3.10914e-008,1.1598
3.11300e-008,1.1594
3.11686e-008,1.1261
3.12072e-008,1.0477
3.12458e-008,0.9397
3.12843e-008,0.8185
3.13229e-008,0.6966
3.13615e-008,0.5893
3.14000e-008,0.5023
3.14386e-008,0.4358
3.14772e-008,0.3927
3.15158e-008,0.3679
3.15544e-008,0.3625
3.15929e-008,0.3857
3.16315e-008,0.4465
3.16701e-008,0.5441
3.17087e-008,0.6630
3.17472e-008,0.7759
3.17858e-008,0.8699
3.18244e-008,0.9462
3.18629e-008,1.0089
3.19015e-008,1.0590
3.19401e-008,1.1001
3.19787e-008,1.1344
3.20173e-008,1.1561
3.20558e-008,1.1622
3.20944e-008,1.1415
3.21330e-008,1.0769
3.21715e-008,0.9758
3.22101e-008,0.8577
3.22487e-008,0.7341
3.22873e-008,0.6210
3.23259e-008,0.5277
3.23644e-008,0.4543
3.24030e-008,0.4041
3.24416e-008,0.3738
3.24801e-008,0.3616
3.25187e-008,0.3746
3.25573e-008,0.4230
3.25959e-008,0.5098
3.26344e-008,0.6248
3.26730e-008,0.7422
3.27116e-008,0.8423
3.27502e-008,0.9237
3.27888e-008,0.9904
3.28273e-008,1.0445
3.28659e-008,1.0870
3.29045e-008,1.1235
3.29430e-008,1.1498
3.29816e-008,1.1618
3.30202e-008,1.1519
3.30588e-008,1.1022
3.30974e-008,1.0101
3.31359e-008,0.8959
3.31745e-008,0.7730
3.32131e-008,0.6550
3.32516e-008,0.5551
3.32902e-008,0.4752
3.33288e-008,0.4173
3.33674e-008,0.3813
3.34060e-008,0.3632
3.34445e-008,0.3670
3.34831e-008,0.4034
3.35217e-008,0.4785
3.35603e-008,0.5868
3.35988e-008,0.7065
3.36374e-008,0.8127
3.36760e-008,0.8998
3.37145e-008,0.9705
3.37531e-008,1.0288
3.37917e-008,1.0744
3.38303e-008,1.1129
3.38689e-008,1.1431
3.39074e-008,1.1599
3.39460e-008,1.1585
3.39846e-008,1.1232
3.40231e-008,1.0427
3.40617e-008,0.9334
3.41003e-008,0.8121
3.41389e-008,0.6908
3.41775e-008,0.5844
3.42160e-008,0.4983
3.42546e-008,0.4329
3.42932e-008,0.3906
3.43318e-008,0.3668
3.43703e-008,0.3628
3.44089e-008,0.3877
3.44475e-008,0.4505
3.44860e-008,0.5499
3.45246e-008,0.6691
3.45632e-008,0.7813
3.46018e-008,0.8743
3.46404e-008,0.9496
3.46789e-008,1.0118
3.47175e-008,1.0612
3.47561e-008,1.1015
3.47946e-008,1.1351
3.48332e-008,1.1564
3.48718e-008,1.1616
3.49104e-008,1.1393
3.49490e-008,1.0724
3.49875e-008,0.9698
3.50261e-008,0.8513
3.50647e-008,0.7281
3.51032e-008,0.6158
3.51418e-008,0.5235
3.51804e-008,0.4511
3.52190e-008,0.4022
3.52575e-008,0.3731
3.52961e-008,0.3619
3.53347e-008,0.3763
3.53733e-008,0.4266
3.54119e-008,0.5152
3.54504e-008,0.6311
3.54890e-008,0.7478
3.55276e-008,0.8468
3.55661e-008,0.9274
3.56047e-008,0.9934
3.56433e-008,1.0470
3.56819e-008,1.0895
3.57205e-008,1.1259
3.57590e-008,1.1514
3.57976e-008,1.1622
3.58362e-008,1.1507
3.58747e-008,1.0984
3.59133e-008,1.0047
3.59519e-008,0.8900
3.59905e-008,0.7666
3.60290e-008,0.6493
3.60676e-008,0.5505
3.61062e-008,0.4716
3.61448e-008,0.4152
3.61834e-008,0.3804
3.62219e-008,0.3630
3.62605e-008,0.3681
3.62991e-008,0.4064
3.63376e-008,0.4834
3.63762e-008,0.5929
3.64148e-008,0.7124
3.64534e-008,0.8176
3.64920e-008,0.9037
3.65305e-008,0.9739
3.65691e-008,1.0315
3.66077e-008,1.0767
3.66462e-008,1.1154
3.66848e-008,1.1449
3.67234e-008,1.1607
3.67620e-008,1.1579
3.68006e-008,1.1201
3.68391e-008,1.0376
3.68777e-008,0.9277
3.69163e-008,0.8058
3.69549e-008,0.6847
3.69934e-008,0.5795
3.70320e-008,0.4945
3.70706e-008,0.4303
3.71091e-008,0.3894
3.71477e-008,0.3664
3.71863e-008,0.3634
3.72249e-008,0.3902
3.72635e-008,0.4549
3.73020e-008,0.5558
3.73406e-008,0.6753
3.73792e-008,0.7864
3.74177e-008,0.8785
3.74563e-008,0.9532
3.74949e-008,1.0147
3.75335e-008,1.0634
3.75721e-008,1.1040
3.76106e-008,1.1372
3.76492e-008,1.1575
3.76878e-008,1.1616
3.77263e-008,1.1370
3.77649e-008,1.0678
3.78035e-008,0.9642
3.78421e-008,0.8451
3.78806e-008,0.7218
3.79192e-008,0.6105
3.79578e-008,0.5193
3.79964e-008,0.4480
3.80350e-008,0.4002
3.80735e-008,0.3717
3.81121e-008,0.3616
3.81507e-008,0.3778
3.81892e-008,0.4302
3.82278e-008,0.5206
3.82664e-008,0.6372
3.83050e-008,0.7533
3.83436e-008,0.8514
3.83821e-008,0.9312
3.84207e-008,0.9965
3.84593e-008,1.0493
3.84978e-008,1.0910
3.85364e-008,1.1267
3.85750e-008,1.1518
3.86136e-008,1.1620
3.86521e-008,1.1490
3.86907e-008,1.0945
3.87293e-008,0.9991
3.87679e-008,0.8836
3.88065e-008,0.7604
3.88450e-008,0.6438
3.88836e-008,0.5460
3.89222e-008,0.4682
3.89607e-008,0.4127
3.89993e-008,0.3787
3.90379e-008,0.3625
3.90765e-008,0.3691
3.91151e-008,0.4093
3.91536e-008,0.4883
3.91922e-008,0.5990
3.92308e-008,0.7182
3.92693e-008,0.8225
3.93079e-008,0.9077
3.93465e-008,0.9771
3.93851e-008,1.0341
3.94237e-008,1.0786
3.94622e-008,1.1165
3.95008e-008,1.1455
3.95394e-008,1.1607
3.95780e-008,1.1568
3.96165e-008,1.1169
3.96551e-008,1.0324
3.96937e-008,0.9214
3.97322e-008,0.7994
3.97708e-008,0.6790
3.98094e-008,0.5747
3.98480e-008,0.4906
3.98866e-008,0.4276
3.99251e-008,0.3873
3.99637e-008,0.3654
4.00023e-008,0.3638
4.00408e-008,0.3923
4.00794e-008,0.4592
4.01180e-008,0.5616
4.01566e-008,0.6813
4.01952e-008,0.7917
4.02337e-008,0.8828
4.02723e-008,0.9565
4.03109e-008,1.0174
4.03494e-008,1.0656
4.03880e-008,1.1053
4.04266e-008,1.1379
4.04652e-008,1.1577
4.05037e-008,1.1609
4.05423e-008,1.1346
4.05809e-008,1.0632
4.06195e-008,0.9582
4.06581e-008,0.8386
4.06966e-008,0.7158
4.07352e-008,0.6054
4.07738e-008,0.5151
4.08123e-008,0.4449
4.08509e-008,0.3984
4.08895e-008,0.3711
4.09281e-008,0.3620
4.09667e-008,0.3797
4.10052e-008,0.4340
4.10438e-008,0.5262
4.10824e-008,0.6435
4.11209e-008,0.7589
4.11595e-008,0.8559
4.11981e-008,0.9347
4.12367e-008,0.9995
4.12752e-008,1.0517
4.13138e-008,1.0935
4.13524e-008,1.1290
4.13910e-008,1.1532
