.HEADER
..NAMES
Time,V U4.T3
7.5917e-009,0.5202
7.6284e-009,0.4740
7.6651e-009,0.4557
7.7018e-009,0.4564
7.7384e-009,0.4658
7.7751e-009,0.4745
7.8118e-009,0.4766
7.8484e-009,0.4710
7.8851e-009,0.4601
7.9218e-009,0.4484
7.9585e-009,0.4403
7.9952e-009,0.4380
8.0318e-009,0.4401
8.0685e-009,0.4423
8.1052e-009,0.4400
8.1418e-009,0.4296
8.1785e-009,0.4107
8.2152e-009,0.3852
8.2519e-009,0.3580
8.2886e-009,0.3347
8.3252e-009,0.3201
8.3619e-009,0.3160
8.3986e-009,0.3211
8.4352e-009,0.3318
8.4719e-009,0.3433
8.5086e-009,0.3508
8.5453e-009,0.3513
8.5820e-009,0.3448
8.6186e-009,0.3344
8.6553e-009,0.3240
8.6920e-009,0.3170
8.7286e-009,0.3147
8.7653e-009,0.3165
8.8020e-009,0.3205
8.8387e-009,0.3249
8.8754e-009,0.3275
8.9120e-009,0.3270
8.9487e-009,0.3236
8.9854e-009,0.3186
9.0220e-009,0.3142
9.0587e-009,0.3120
9.0954e-009,0.3128
9.1321e-009,0.3162
9.1688e-009,0.3213
9.2054e-009,0.3266
9.2421e-009,0.3309
9.2788e-009,0.3334
9.3154e-009,0.3340
9.3521e-009,0.3329
9.3888e-009,0.3308
9.4255e-009,0.3288
9.4622e-009,0.3276
9.4988e-009,0.3272
9.5355e-009,0.3272
9.5722e-009,0.3272
9.6088e-009,0.3268
9.6455e-009,0.3260
9.6822e-009,0.3251
9.7189e-009,0.3246
9.7556e-009,0.3246
9.7922e-009,0.3252
9.8289e-009,0.3261
9.8656e-009,0.3271
9.9022e-009,0.3279
9.9389e-009,0.3285
9.9756e-009,0.3287
1.00123e-008,0.3285
1.00490e-008,0.3282
1.00856e-008,0.3281
1.01223e-008,0.3282
1.01590e-008,0.3283
1.01956e-008,0.3284
1.02323e-008,0.3282
1.02690e-008,0.3277
1.03057e-008,0.3272
1.03424e-008,0.3268
1.03790e-008,0.3266
1.04157e-008,0.3267
1.04524e-008,0.3272
1.04890e-008,0.3279
1.05257e-008,0.3286
1.05624e-008,0.3292
1.05991e-008,0.3292
1.06358e-008,0.3289
1.06724e-008,0.3281
1.07091e-008,0.3273
1.07458e-008,0.3268
1.07824e-008,0.3267
1.08191e-008,0.3270
1.08558e-008,0.3276
1.08925e-008,0.3282
1.09292e-008,0.3288
1.09658e-008,0.3303
1.10025e-008,0.3353
1.10392e-008,0.3493
1.10758e-008,0.3790
1.11125e-008,0.4287
1.11492e-008,0.4984
1.11859e-008,0.5825
1.12226e-008,0.6732
1.12592e-008,0.7615
1.12959e-008,0.8376
1.13326e-008,0.8925
1.13693e-008,0.9242
1.14059e-008,0.9380
1.14426e-008,0.9416
1.14793e-008,0.9415
1.15159e-008,0.9425
1.15526e-008,0.9476
1.15893e-008,0.9568
1.16260e-008,0.9679
1.16627e-008,0.9779
1.16993e-008,0.9846
1.17360e-008,0.9882
1.17727e-008,0.9904
1.18093e-008,0.9942
1.18460e-008,1.0021
1.18827e-008,1.0156
1.19194e-008,1.0337
1.19561e-008,1.0537
1.19927e-008,1.0718
1.20294e-008,1.0844
1.20661e-008,1.0897
1.21027e-008,1.0879
1.21394e-008,1.0818
1.21761e-008,1.0748
1.22128e-008,1.0704
1.22495e-008,1.0707
1.22861e-008,1.0762
1.23228e-008,1.0853
1.23595e-008,1.0949
1.23961e-008,1.1017
1.24328e-008,1.1044
1.24695e-008,1.1031
1.25062e-008,1.0996
1.25429e-008,1.0956
1.25795e-008,1.0931
1.26162e-008,1.0930
1.26529e-008,1.0955
1.26895e-008,1.0996
1.27262e-008,1.1036
1.27629e-008,1.1058
1.27996e-008,1.1053
1.28363e-008,1.1022
1.28729e-008,1.0975
1.29096e-008,1.0927
1.29463e-008,1.0888
1.29829e-008,1.0867
1.30196e-008,1.0865
1.30563e-008,1.0878
1.30930e-008,1.0896
1.31297e-008,1.0911
1.31663e-008,1.0917
1.32030e-008,1.0913
1.32397e-008,1.0904
1.32763e-008,1.0897
1.33130e-008,1.0896
1.33497e-008,1.0904
1.33864e-008,1.0916
1.34231e-008,1.0930
1.34597e-008,1.0937
1.34964e-008,1.0936
1.35331e-008,1.0928
1.35697e-008,1.0915
1.36064e-008,1.0902
1.36431e-008,1.0891
1.36798e-008,1.0887
1.37165e-008,1.0889
1.37531e-008,1.0895
1.37898e-008,1.0903
1.38265e-008,1.0907
1.38631e-008,1.0908
1.38998e-008,1.0905
1.39365e-008,1.0902
1.39732e-008,1.0899
1.40099e-008,1.0899
1.40465e-008,1.0900
1.40832e-008,1.0903
1.41199e-008,1.0905
1.41565e-008,1.0906
1.41932e-008,1.0905
1.42299e-008,1.0901
1.42666e-008,1.0896
1.43033e-008,1.0892
1.43399e-008,1.0891
1.43766e-008,1.0894
1.44133e-008,1.0899
1.44499e-008,1.0904
1.44866e-008,1.0908
1.45233e-008,1.0908
1.45600e-008,1.0906
1.45967e-008,1.0902
1.46333e-008,1.0898
1.46700e-008,1.0896
1.47067e-008,1.0897
1.47433e-008,1.0900
1.47800e-008,1.0904
1.48167e-008,1.0908
1.48534e-008,1.0911
1.48901e-008,1.0910
1.49267e-008,1.0907
1.49634e-008,1.0902
1.50001e-008,1.0898
1.50368e-008,1.0896
1.50734e-008,1.0897
1.51101e-008,1.0899
1.51468e-008,1.0903
1.51834e-008,1.0906
1.52201e-008,1.0908
1.52568e-008,1.0908
1.52935e-008,1.0906
1.53301e-008,1.0903
1.53668e-008,1.0900
1.54035e-008,1.0899
1.54402e-008,1.0900
1.54769e-008,1.0902
1.55135e-008,1.0905
1.55502e-008,1.0907
1.55869e-008,1.0909
1.56236e-008,1.0914
1.56602e-008,1.0924
1.56969e-008,1.0935
1.57336e-008,1.0922
1.57703e-008,1.0826
1.58069e-008,1.0566
1.58436e-008,1.0091
1.58803e-008,0.9399
1.59169e-008,0.8523
1.59536e-008,0.7526
1.59903e-008,0.6522
1.60270e-008,0.5657
1.60636e-008,0.5027
1.61003e-008,0.4657
1.61370e-008,0.4517
1.61737e-008,0.4537
1.62104e-008,0.4625
1.62470e-008,0.4697
1.62837e-008,0.4707
1.63204e-008,0.4647
1.63571e-008,0.4538
1.63937e-008,0.4422
1.64304e-008,0.4331
1.64671e-008,0.4281
1.65037e-008,0.4260
1.65404e-008,0.4237
1.65771e-008,0.4182
1.66138e-008,0.4093
1.66504e-008,0.4013
1.66871e-008,0.4042
1.67238e-008,0.4292
1.67605e-008,0.4828
1.67972e-008,0.5627
1.68338e-008,0.6599
1.68705e-008,0.7630
1.69072e-008,0.8576
1.69439e-008,0.9277
1.69805e-008,0.9642
1.70172e-008,0.9708
1.70539e-008,0.9592
1.70905e-008,0.9419
1.71272e-008,0.9287
1.71639e-008,0.9261
1.72006e-008,0.9349
1.72372e-008,0.9514
1.72739e-008,0.9692
1.73106e-008,0.9824
1.73473e-008,0.9881
1.73840e-008,0.9873
1.74206e-008,0.9843
1.74573e-008,0.9848
1.74940e-008,0.9931
1.75307e-008,1.0107
1.75673e-008,1.0352
1.76040e-008,1.0615
1.76407e-008,1.0835
1.76773e-008,1.0963
1.77140e-008,1.0983
1.77507e-008,1.0916
1.77874e-008,1.0808
1.78240e-008,1.0711
1.78607e-008,1.0669
1.78974e-008,1.0703
1.79341e-008,1.0803
1.79708e-008,1.0931
1.80074e-008,1.1036
1.80441e-008,1.1083
1.80808e-008,1.1067
1.81175e-008,1.1008
1.81541e-008,1.0937
1.81908e-008,1.0884
1.82275e-008,1.0869
1.82641e-008,1.0898
1.83008e-008,1.0960
1.83375e-008,1.1031
1.83742e-008,1.1083
1.84108e-008,1.1095
1.84475e-008,1.1065
1.84842e-008,1.1006
1.85209e-008,1.0937
1.85576e-008,1.0879
1.85942e-008,1.0847
1.86309e-008,1.0843
1.86676e-008,1.0862
1.87043e-008,1.0891
1.87409e-008,1.0916
1.87776e-008,1.0928
1.88143e-008,1.0924
1.88509e-008,1.0909
1.88876e-008,1.0894
1.89243e-008,1.0889
1.89610e-008,1.0898
1.89976e-008,1.0918
1.90343e-008,1.0940
1.90710e-008,1.0954
1.91077e-008,1.0955
1.91444e-008,1.0942
1.91810e-008,1.0921
1.92177e-008,1.0899
1.92544e-008,1.0883
1.92911e-008,1.0877
1.93277e-008,1.0882
1.93644e-008,1.0895
1.94011e-008,1.0908
1.94377e-008,1.0916
1.94744e-008,1.0916
1.95111e-008,1.0908
1.95478e-008,1.0898
1.95844e-008,1.0890
1.96211e-008,1.0888
1.96578e-008,1.0892
1.96945e-008,1.0900
1.97312e-008,1.0909
1.97678e-008,1.0915
1.98045e-008,1.0914
1.98412e-008,1.0908
1.98779e-008,1.0899
1.99145e-008,1.0889
1.99512e-008,1.0884
1.99879e-008,1.0885
2.00245e-008,1.0892
2.00612e-008,1.0902
2.00979e-008,1.0911
2.01346e-008,1.0915
2.01712e-008,1.0913
2.02079e-008,1.0906
2.02446e-008,1.0898
2.02813e-008,1.0893
2.03179e-008,1.0897
2.03546e-008,1.0913
2.03913e-008,1.0933
2.04280e-008,1.0923
2.04647e-008,1.0817
2.05013e-008,1.0533
2.05380e-008,1.0023
2.05747e-008,0.9298
2.06114e-008,0.8395
2.06480e-008,0.7384
2.06847e-008,0.6391
2.07214e-008,0.5556
2.07580e-008,0.4967
2.07947e-008,0.4635
2.08314e-008,0.4522
2.08681e-008,0.4555
2.09047e-008,0.4641
2.09414e-008,0.4701
2.09781e-008,0.4696
2.10148e-008,0.4624
2.10515e-008,0.4514
2.10881e-008,0.4404
2.11248e-008,0.4324
2.11615e-008,0.4282
2.11982e-008,0.4265
2.12348e-008,0.4238
2.12715e-008,0.4169
2.13082e-008,0.4038
2.13448e-008,0.3850
2.13815e-008,0.3631
2.14182e-008,0.3428
2.14549e-008,0.3284
2.14915e-008,0.3226
2.15282e-008,0.3250
2.15649e-008,0.3331
2.16016e-008,0.3430
2.16383e-008,0.3504
2.16749e-008,0.3517
2.17116e-008,0.3463
2.17483e-008,0.3361
2.17850e-008,0.3248
2.18216e-008,0.3160
2.18583e-008,0.3119
2.18950e-008,0.3127
2.19316e-008,0.3170
2.19683e-008,0.3225
2.20050e-008,0.3267
2.20417e-008,0.3278
2.20783e-008,0.3255
2.21150e-008,0.3209
2.21517e-008,0.3160
2.21884e-008,0.3134
2.22251e-008,0.3158
2.22617e-008,0.3270
2.22984e-008,0.3524
2.23351e-008,0.3970
2.23718e-008,0.4618
2.24084e-008,0.5429
2.24451e-008,0.6325
2.24818e-008,0.7227
2.25184e-008,0.8047
2.25551e-008,0.8696
2.25918e-008,0.9115
2.26285e-008,0.9322
2.26651e-008,0.9389
2.27018e-008,0.9393
2.27385e-008,0.9389
2.27752e-008,0.9412
2.28119e-008,0.9478
2.28485e-008,0.9580
2.28852e-008,0.9690
2.29219e-008,0.9783
2.29586e-008,0.9845
2.29952e-008,0.9883
2.30319e-008,0.9920
2.30686e-008,0.9983
2.31052e-008,1.0091
2.31419e-008,1.0249
2.31786e-008,1.0440
2.32153e-008,1.0633
2.32519e-008,1.0791
2.32886e-008,1.0883
2.33253e-008,1.0899
2.33620e-008,1.0855
2.33987e-008,1.0781
2.34353e-008,1.0715
2.34720e-008,1.0687
2.35087e-008,1.0715
2.35454e-008,1.0793
2.35820e-008,1.0897
2.36187e-008,1.0992
2.36554e-008,1.1049
2.36920e-008,1.1059
2.37287e-008,1.1032
2.37654e-008,1.0988
2.38021e-008,1.0946
2.38387e-008,1.0923
2.38754e-008,1.0930
2.39121e-008,1.0963
2.39488e-008,1.1009
2.39855e-008,1.1049
2.40221e-008,1.1065
2.40588e-008,1.1051
2.40955e-008,1.1012
2.41322e-008,1.0958
2.41688e-008,1.0907
2.42055e-008,1.0869
2.42422e-008,1.0853
2.42788e-008,1.0858
2.43155e-008,1.0878
2.43522e-008,1.0901
2.43889e-008,1.0919
2.44255e-008,1.0926
2.44622e-008,1.0920
2.44989e-008,1.0908
2.45356e-008,1.0899
2.45723e-008,1.0897
2.46089e-008,1.0904
2.46456e-008,1.0917
2.46823e-008,1.0929
2.47190e-008,1.0936
2.47556e-008,1.0935
2.47923e-008,1.0927
2.48290e-008,1.0913
2.48657e-008,1.0899
2.49023e-008,1.0889
2.49390e-008,1.0884
2.49757e-008,1.0886
2.50123e-008,1.0894
2.50490e-008,1.0902
2.50857e-008,1.0907
2.51224e-008,1.0909
2.51590e-008,1.0907
2.51957e-008,1.0904
2.52324e-008,1.0901
2.52691e-008,1.0899
2.53058e-008,1.0899
2.53424e-008,1.0900
2.53791e-008,1.0902
2.54158e-008,1.0903
2.54525e-008,1.0902
2.54891e-008,1.0899
2.55258e-008,1.0895
2.55625e-008,1.0893
2.55991e-008,1.0893
2.56358e-008,1.0895
2.56725e-008,1.0900
2.57092e-008,1.0904
2.57458e-008,1.0906
2.57825e-008,1.0906
2.58192e-008,1.0904
2.58559e-008,1.0900
2.58926e-008,1.0898
2.59292e-008,1.0901
2.59659e-008,1.0912
2.60026e-008,1.0930
2.60393e-008,1.0936
2.60759e-008,1.0880
2.61126e-008,1.0684
2.61493e-008,1.0279
2.61859e-008,0.9652
2.62226e-008,0.8828
2.62593e-008,0.7858
2.62960e-008,0.6840
2.63326e-008,0.5917
2.63693e-008,0.5207
2.64060e-008,0.4757
2.64427e-008,0.4548
2.64794e-008,0.4524
2.65160e-008,0.4597
2.65527e-008,0.4678
2.65894e-008,0.4708
2.66261e-008,0.4667
2.66627e-008,0.4571
2.66994e-008,0.4455
2.67361e-008,0.4357
2.67727e-008,0.4297
2.68094e-008,0.4270
2.68461e-008,0.4251
2.68828e-008,0.4207
2.69194e-008,0.4123
2.69561e-008,0.4029
2.69928e-008,0.4008
2.70295e-008,0.4173
2.70662e-008,0.4613
2.71028e-008,0.5335
2.71395e-008,0.6262
2.71762e-008,0.7288
2.72129e-008,0.8279
2.72495e-008,0.9077
2.72862e-008,0.9555
2.73229e-008,0.9709
2.73595e-008,0.9639
2.73962e-008,0.9474
2.74329e-008,0.9321
2.74696e-008,0.9257
2.75062e-008,0.9310
2.75429e-008,0.9456
2.75796e-008,0.9636
2.76163e-008,0.9787
2.76530e-008,0.9869
2.76896e-008,0.9878
2.77263e-008,0.9849
2.77630e-008,0.9837
2.77997e-008,0.9893
2.78363e-008,1.0039
2.78730e-008,1.0266
2.79097e-008,1.0530
2.79463e-008,1.0770
2.79830e-008,1.0932
2.80197e-008,1.0986
2.80564e-008,1.0944
2.80930e-008,1.0844
2.81297e-008,1.0739
2.81664e-008,1.0675
2.82031e-008,1.0684
2.82398e-008,1.0765
2.82764e-008,1.0889
2.83131e-008,1.1006
2.83498e-008,1.1074
2.83865e-008,1.1078
2.84231e-008,1.1030
2.84598e-008,1.0959
2.84965e-008,1.0898
2.85331e-008,1.0870
2.85698e-008,1.0884
2.86065e-008,1.0937
2.86432e-008,1.1009
2.86798e-008,1.1071
2.87165e-008,1.1101
2.87532e-008,1.1092
2.87899e-008,1.1055
2.88266e-008,1.1000
2.88632e-008,1.0918
2.88999e-008,1.0760
2.89366e-008,1.0451
2.89733e-008,0.9939
2.90099e-008,0.9232
2.90466e-008,0.8360
2.90833e-008,0.7376
2.91199e-008,0.6392
2.91566e-008,0.5559
2.91933e-008,0.4971
2.92300e-008,0.4645
2.92666e-008,0.4541
2.93033e-008,0.4585
2.93400e-008,0.4685
2.93767e-008,0.4754
2.94133e-008,0.4747
2.94500e-008,0.4663
2.94867e-008,0.4533
2.95234e-008,0.4402
2.95601e-008,0.4307
2.95967e-008,0.4260
2.96334e-008,0.4244
2.96701e-008,0.4226
2.97068e-008,0.4170
2.97434e-008,0.4072
2.97801e-008,0.3978
2.98168e-008,0.3992
2.98534e-008,0.4234
2.98901e-008,0.4775
2.99268e-008,0.5588
2.99635e-008,0.6576
3.00002e-008,0.7621
3.00368e-008,0.8575
3.00735e-008,0.9276
3.01102e-008,0.9631
3.01469e-008,0.9682
3.01835e-008,0.9553
3.02202e-008,0.9377
3.02569e-008,0.9253
3.02935e-008,0.9241
3.03302e-008,0.9346
3.03669e-008,0.9525
3.04036e-008,0.9710
3.04403e-008,0.9840
3.04769e-008,0.9887
3.05136e-008,0.9864
3.05503e-008,0.9821
3.05869e-008,0.9820
3.06236e-008,0.9907
3.06603e-008,1.0092
3.06970e-008,1.0351
3.07336e-008,1.0627
3.07703e-008,1.0854
3.08070e-008,1.0981
3.08437e-008,1.0993
3.08804e-008,1.0915
3.09170e-008,1.0797
3.09537e-008,1.0694
3.09904e-008,1.0651
3.10270e-008,1.0690
3.10637e-008,1.0799
3.11004e-008,1.0934
3.11371e-008,1.1043
3.11738e-008,1.1090
3.12104e-008,1.1070
3.12471e-008,1.1006
3.12838e-008,1.0930
3.13205e-008,1.0875
3.13571e-008,1.0862
3.13938e-008,1.0894
3.14305e-008,1.0962
3.14671e-008,1.1038
3.15038e-008,1.1093
3.15405e-008,1.1109
3.15772e-008,1.1085
3.16139e-008,1.1036
3.16505e-008,1.0973
3.16872e-008,1.0877
3.17239e-008,1.0688
3.17605e-008,1.0330
3.17972e-008,0.9768
3.18339e-008,0.9015
3.18706e-008,0.8106
3.19072e-008,0.7107
3.19439e-008,0.6147
3.19806e-008,0.5372
3.20173e-008,0.4855
3.20540e-008,0.4595
3.20906e-008,0.4541
3.21273e-008,0.4612
3.21640e-008,0.4711
3.22006e-008,0.4763
3.22373e-008,0.4733
3.22740e-008,0.4630
3.23107e-008,0.4494
3.23474e-008,0.4370
3.23840e-008,0.4288
3.24207e-008,0.4252
3.24574e-008,0.4241
3.24941e-008,0.4217
3.25307e-008,0.4142
3.25674e-008,0.3999
3.26041e-008,0.3797
3.26407e-008,0.3570
3.26774e-008,0.3373
3.27141e-008,0.3249
3.27508e-008,0.3218
3.27875e-008,0.3269
3.28241e-008,0.3367
3.28608e-008,0.3469
3.28975e-008,0.3529
3.29341e-008,0.3518
3.29708e-008,0.3436
3.30075e-008,0.3316
3.30442e-008,0.3199
3.30808e-008,0.3123
3.31175e-008,0.3103
3.31542e-008,0.3133
3.31909e-008,0.3193
3.32276e-008,0.3254
3.32642e-008,0.3289
3.33009e-008,0.3284
3.33376e-008,0.3243
3.33742e-008,0.3184
3.34109e-008,0.3134
3.34476e-008,0.3118
3.34843e-008,0.3161
3.35210e-008,0.3298
3.35576e-008,0.3577
3.35943e-008,0.4042
3.36310e-008,0.4698
3.36677e-008,0.5505
3.37043e-008,0.6389
3.37410e-008,0.7275
3.37777e-008,0.8080
3.38143e-008,0.8716
3.38510e-008,0.9127
3.38877e-008,0.9332
3.39244e-008,0.9401
3.39611e-008,0.9407
3.39977e-008,0.9400
3.40344e-008,0.9420
3.40711e-008,0.9482
3.41077e-008,0.9580
3.41444e-008,0.9689
3.41811e-008,0.9782
3.42178e-008,0.9848
3.42545e-008,0.9892
3.42911e-008,0.9934
3.43278e-008,1.0000
3.43645e-008,1.0109
3.44012e-008,1.0264
3.44378e-008,1.0451
3.44745e-008,1.0639
3.45112e-008,1.0792
3.45478e-008,1.0881
3.45845e-008,1.0896
3.46212e-008,1.0853
3.46579e-008,1.0781
3.46946e-008,1.0718
3.47312e-008,1.0693
3.47679e-008,1.0721
3.48046e-008,1.0799
3.48412e-008,1.0902
3.48779e-008,1.0994
3.49146e-008,1.1050
3.49513e-008,1.1059
3.49879e-008,1.1032
3.50246e-008,1.0988
3.50613e-008,1.0946
3.50980e-008,1.0925
3.51347e-008,1.0931
3.51713e-008,1.0965
3.52080e-008,1.1011
3.52447e-008,1.1051
3.52813e-008,1.1071
3.53180e-008,1.1063
3.53547e-008,1.1037
3.53914e-008,1.0998
3.54281e-008,1.0929
3.54647e-008,1.0781
3.55014e-008,1.0478
3.55381e-008,0.9973
3.55748e-008,0.9270
3.56114e-008,0.8402
3.56481e-008,0.7421
3.56848e-008,0.6438
3.57214e-008,0.5599
3.57581e-008,0.5001
3.57948e-008,0.4659
3.58315e-008,0.4538
3.58682e-008,0.4569
3.59048e-008,0.4661
3.59415e-008,0.4730
3.59782e-008,0.4731
3.60148e-008,0.4659
3.60515e-008,0.4541
3.60882e-008,0.4418
3.61249e-008,0.4324
3.61615e-008,0.4271
3.61982e-008,0.4247
3.62349e-008,0.4222
3.62716e-008,0.4163
3.63083e-008,0.4066
3.63449e-008,0.3976
3.63816e-008,0.3993
3.64183e-008,0.4234
3.64549e-008,0.4767
3.64916e-008,0.5568
3.65283e-008,0.6545
3.65650e-008,0.7581
3.66017e-008,0.8534
3.66383e-008,0.9244
3.66750e-008,0.9614
3.67117e-008,0.9681
3.67484e-008,0.9564
3.67850e-008,0.9394
3.68217e-008,0.9269
3.68584e-008,0.9250
3.68950e-008,0.9346
3.69317e-008,0.9517
3.69684e-008,0.9696
3.70051e-008,0.9827
3.70418e-008,0.9879
3.70784e-008,0.9863
3.71151e-008,0.9826
3.71518e-008,0.9827
3.71884e-008,0.9912
3.72251e-008,1.0092
3.72618e-008,1.0344
3.72985e-008,1.0615
3.73351e-008,1.0841
3.73718e-008,1.0971
3.74085e-008,1.0989
3.74452e-008,1.0918
3.74819e-008,1.0805
3.75185e-008,1.0704
3.75552e-008,1.0660
3.75919e-008,1.0694
3.76285e-008,1.0797
3.76652e-008,1.0928
3.77019e-008,1.1037
3.77386e-008,1.1086
3.77753e-008,1.1069
3.78119e-008,1.1008
3.78486e-008,1.0935
3.78853e-008,1.0881
3.79220e-008,1.0866
3.79586e-008,1.0896
3.79953e-008,1.0960
3.80320e-008,1.1034
3.80686e-008,1.1089
3.81053e-008,1.1107
3.81420e-008,1.1085
3.81787e-008,1.1039
3.82154e-008,1.0978
3.82520e-008,1.0885
3.82887e-008,1.0700
3.83254e-008,1.0348
3.83620e-008,0.9791
3.83987e-008,0.9044
3.84354e-008,0.8139
3.84721e-008,0.7142
3.85088e-008,0.6179
3.85454e-008,0.5397
3.85821e-008,0.4872
3.86188e-008,0.4603
3.86555e-008,0.4542
3.86921e-008,0.4609
3.87288e-008,0.4708
3.87655e-008,0.4762
3.88021e-008,0.4735
3.88388e-008,0.4635
3.88755e-008,0.4500
3.89122e-008,0.4375
3.89489e-008,0.4292
3.89855e-008,0.4255
3.90222e-008,0.4243
3.90589e-008,0.4219
3.90955e-008,0.4145
3.91322e-008,0.4005
3.91689e-008,0.3805
3.92056e-008,0.3579
3.92422e-008,0.3380
3.92789e-008,0.3254
3.93156e-008,0.3220
3.93523e-008,0.3267
3.93890e-008,0.3364
