.HEADER
..NAMES
Time,V U4.L3
6.1247e-009,0.3338
6.1614e-009,0.3275
6.1981e-009,0.3200
6.2348e-009,0.3143
6.2714e-009,0.3126
6.3081e-009,0.3156
6.3448e-009,0.3225
6.3815e-009,0.3307
6.4181e-009,0.3375
6.4548e-009,0.3409
6.4915e-009,0.3403
6.5282e-009,0.3366
6.5648e-009,0.3312
6.6015e-009,0.3260
6.6382e-009,0.3224
6.6749e-009,0.3211
6.7115e-009,0.3221
6.7482e-009,0.3245
6.7849e-009,0.3271
6.8215e-009,0.3290
6.8582e-009,0.3297
6.8949e-009,0.3295
6.9316e-009,0.3290
6.9682e-009,0.3288
7.0049e-009,0.3289
7.0416e-009,0.3292
7.0783e-009,0.3294
7.1149e-009,0.3295
7.1516e-009,0.3293
7.1883e-009,0.3288
7.2250e-009,0.3283
7.2616e-009,0.3279
7.2983e-009,0.3278
7.3350e-009,0.3281
7.3717e-009,0.3286
7.4083e-009,0.3290
7.4450e-009,0.3290
7.4817e-009,0.3286
7.5184e-009,0.3280
7.5550e-009,0.3276
7.5917e-009,0.3276
7.6284e-009,0.3280
7.6651e-009,0.3288
7.7018e-009,0.3297
7.7384e-009,0.3304
7.7751e-009,0.3305
7.8118e-009,0.3300
7.8484e-009,0.3288
7.8851e-009,0.3275
7.9218e-009,0.3263
7.9585e-009,0.3259
7.9952e-009,0.3262
8.0318e-009,0.3274
8.0685e-009,0.3288
8.1052e-009,0.3302
8.1418e-009,0.3318
8.1785e-009,0.3356
8.2152e-009,0.3465
8.2519e-009,0.3723
8.2886e-009,0.4199
8.3252e-009,0.4925
8.3619e-009,0.5848
8.3986e-009,0.6864
8.4352e-009,0.7847
8.4719e-009,0.8677
8.5086e-009,0.9268
8.5453e-009,0.9593
8.5820e-009,0.9678
8.6186e-009,0.9596
8.6553e-009,0.9461
8.6920e-009,0.9381
8.7286e-009,0.9412
8.7653e-009,0.9553
8.8020e-009,0.9751
8.8387e-009,0.9943
8.8754e-009,1.0089
8.9120e-009,1.0181
8.9487e-009,1.0233
8.9854e-009,1.0268
9.0220e-009,1.0312
9.0587e-009,1.0393
9.0954e-009,1.0526
9.1321e-009,1.0705
9.1688e-009,1.0891
9.2054e-009,1.1029
9.2421e-009,1.1074
9.2788e-009,1.1018
9.3154e-009,1.0895
9.3521e-009,1.0761
9.3888e-009,1.0666
9.4255e-009,1.0642
9.4622e-009,1.0695
9.4988e-009,1.0811
9.5355e-009,1.0957
9.5722e-009,1.1087
9.6088e-009,1.1162
9.6455e-009,1.1159
9.6822e-009,1.1088
9.7189e-009,1.0985
9.7556e-009,1.0893
9.7922e-009,1.0846
9.8289e-009,1.0853
9.8656e-009,1.0901
9.9022e-009,1.0968
9.9389e-009,1.1029
9.9756e-009,1.1063
1.00123e-008,1.1062
1.00490e-008,1.1027
1.00856e-008,1.0958
1.01223e-008,1.0834
1.01590e-008,1.0599
1.01956e-008,1.0176
1.02323e-008,0.9526
1.02690e-008,0.8657
1.03057e-008,0.7633
1.03424e-008,0.6571
1.03790e-008,0.5609
1.04157e-008,0.4857
1.04524e-008,0.4389
1.04890e-008,0.4222
1.05257e-008,0.4294
1.05624e-008,0.4491
1.05991e-008,0.4683
1.06358e-008,0.4770
1.06724e-008,0.4720
1.07091e-008,0.4558
1.07458e-008,0.4347
1.07824e-008,0.4147
1.08191e-008,0.3997
1.08558e-008,0.3908
1.08925e-008,0.3867
1.09292e-008,0.3845
1.09658e-008,0.3813
1.10025e-008,0.3772
1.10392e-008,0.3782
1.10758e-008,0.3966
1.11125e-008,0.4445
1.11492e-008,0.5266
1.11859e-008,0.6352
1.12226e-008,0.7546
1.12592e-008,0.8656
1.12959e-008,0.9508
1.13326e-008,0.9998
1.13693e-008,1.0110
1.14059e-008,0.9911
1.14426e-008,0.9546
1.14793e-008,0.9202
1.15159e-008,0.9036
1.15526e-008,0.9109
1.15893e-008,0.9377
1.16260e-008,0.9726
1.16627e-008,1.0035
1.16993e-008,1.0235
1.17360e-008,1.0314
1.17727e-008,1.0302
1.18093e-008,1.0252
1.18460e-008,1.0225
1.18827e-008,1.0278
1.19194e-008,1.0442
1.19561e-008,1.0697
1.19927e-008,1.0971
1.20294e-008,1.1166
1.20661e-008,1.1216
1.21027e-008,1.1119
1.21394e-008,1.0929
1.21761e-008,1.0730
1.22128e-008,1.0595
1.22495e-008,1.0564
1.22861e-008,1.0645
1.23228e-008,1.0810
1.23595e-008,1.1008
1.23961e-008,1.1169
1.24328e-008,1.1239
1.24695e-008,1.1198
1.25062e-008,1.1072
1.25429e-008,1.0924
1.25795e-008,1.0816
1.26162e-008,1.0784
1.26529e-008,1.0828
1.26895e-008,1.0920
1.27262e-008,1.1021
1.27629e-008,1.1095
1.27996e-008,1.1114
1.28363e-008,1.1070
1.28729e-008,1.0975
1.29096e-008,1.0862
1.29463e-008,1.0771
1.29829e-008,1.0731
1.30196e-008,1.0751
1.30563e-008,1.0817
1.30930e-008,1.0899
1.31297e-008,1.0967
1.31663e-008,1.1004
1.32030e-008,1.1002
1.32397e-008,1.0969
1.32763e-008,1.0920
1.33130e-008,1.0876
1.33497e-008,1.0853
1.33864e-008,1.0858
1.34231e-008,1.0882
1.34597e-008,1.0910
1.34964e-008,1.0928
1.35331e-008,1.0928
1.35697e-008,1.0911
1.36064e-008,1.0888
1.36431e-008,1.0867
1.36798e-008,1.0858
1.37165e-008,1.0863
1.37531e-008,1.0879
1.37898e-008,1.0901
1.38265e-008,1.0919
1.38631e-008,1.0926
1.38998e-008,1.0920
1.39365e-008,1.0904
1.39732e-008,1.0886
1.40099e-008,1.0873
1.40465e-008,1.0871
1.40832e-008,1.0877
1.41199e-008,1.0890
1.41565e-008,1.0902
1.41932e-008,1.0909
1.42299e-008,1.0908
1.42666e-008,1.0900
1.43033e-008,1.0889
1.43399e-008,1.0880
1.43766e-008,1.0876
1.44133e-008,1.0882
1.44499e-008,1.0893
1.44866e-008,1.0906
1.45233e-008,1.0915
1.45600e-008,1.0915
1.45967e-008,1.0908
1.46333e-008,1.0896
1.46700e-008,1.0884
1.47067e-008,1.0877
1.47433e-008,1.0878
1.47800e-008,1.0886
1.48167e-008,1.0899
1.48534e-008,1.0910
1.48901e-008,1.0916
1.49267e-008,1.0914
1.49634e-008,1.0905
1.50001e-008,1.0893
1.50368e-008,1.0882
1.50734e-008,1.0877
1.51101e-008,1.0880
1.51468e-008,1.0889
1.51834e-008,1.0901
1.52201e-008,1.0911
1.52568e-008,1.0917
1.52935e-008,1.0915
1.53301e-008,1.0907
1.53668e-008,1.0896
1.54035e-008,1.0886
1.54402e-008,1.0881
1.54769e-008,1.0882
1.55135e-008,1.0889
1.55502e-008,1.0899
1.55869e-008,1.0908
1.56236e-008,1.0912
1.56602e-008,1.0911
1.56969e-008,1.0906
1.57336e-008,1.0897
1.57703e-008,1.0890
1.58069e-008,1.0886
1.58436e-008,1.0887
1.58803e-008,1.0893
1.59169e-008,1.0900
1.59536e-008,1.0906
1.59903e-008,1.0909
1.60270e-008,1.0908
1.60636e-008,1.0903
1.61003e-008,1.0897
1.61370e-008,1.0892
1.61737e-008,1.0890
1.62104e-008,1.0890
1.62470e-008,1.0894
1.62837e-008,1.0899
1.63204e-008,1.0904
1.63571e-008,1.0906
1.63937e-008,1.0905
1.64304e-008,1.0902
1.64671e-008,1.0898
1.65037e-008,1.0895
1.65404e-008,1.0893
1.65771e-008,1.0894
1.66138e-008,1.0896
1.66504e-008,1.0899
1.66871e-008,1.0902
1.67238e-008,1.0903
1.67605e-008,1.0903
1.67972e-008,1.0901
1.68338e-008,1.0898
1.68705e-008,1.0896
1.69072e-008,1.0895
1.69439e-008,1.0896
1.69805e-008,1.0898
1.70172e-008,1.0899
1.70539e-008,1.0901
1.70905e-008,1.0902
1.71272e-008,1.0901
1.71639e-008,1.0900
1.72006e-008,1.0898
1.72372e-008,1.0897
1.72739e-008,1.0897
1.73106e-008,1.0898
1.73473e-008,1.0899
1.73840e-008,1.0900
1.74206e-008,1.0900
1.74573e-008,1.0902
1.74940e-008,1.0906
1.75307e-008,1.0917
1.75673e-008,1.0932
1.76040e-008,1.0929
1.76407e-008,1.0852
1.76773e-008,1.0610
1.77140e-008,1.0124
1.77507e-008,0.9372
1.77874e-008,0.8391
1.78240e-008,0.7283
1.78607e-008,0.6194
1.78974e-008,0.5267
1.79341e-008,0.4603
1.79708e-008,0.4256
1.80074e-008,0.4205
1.80441e-008,0.4357
1.80808e-008,0.4580
1.81175e-008,0.4748
1.81541e-008,0.4784
1.81908e-008,0.4681
1.82275e-008,0.4489
1.82641e-008,0.4274
1.83008e-008,0.4093
1.83375e-008,0.3972
1.83742e-008,0.3910
1.84108e-008,0.3883
1.84475e-008,0.3855
1.84842e-008,0.3787
1.85209e-008,0.3656
1.85576e-008,0.3468
1.85942e-008,0.3269
1.86309e-008,0.3118
1.86676e-008,0.3065
1.87043e-008,0.3121
1.87409e-008,0.3259
1.87776e-008,0.3421
1.88143e-008,0.3550
1.88509e-008,0.3600
1.88876e-008,0.3555
1.89243e-008,0.3426
1.89610e-008,0.3253
1.89976e-008,0.3092
1.90343e-008,0.2994
1.90710e-008,0.2986
1.91077e-008,0.3062
1.91444e-008,0.3182
1.91810e-008,0.3297
1.92177e-008,0.3367
1.92544e-008,0.3376
1.92911e-008,0.3328
1.93277e-008,0.3249
1.93644e-008,0.3174
1.94011e-008,0.3144
1.94377e-008,0.3206
1.94744e-008,0.3418
1.95111e-008,0.3836
1.95478e-008,0.4484
1.95844e-008,0.5339
1.96211e-008,0.6313
1.96578e-008,0.7288
1.96945e-008,0.8158
1.97312e-008,0.8840
1.97678e-008,0.9287
1.98045e-008,0.9509
1.98412e-008,0.9550
1.98779e-008,0.9486
1.99145e-008,0.9413
1.99512e-008,0.9408
1.99879e-008,0.9495
2.00245e-008,0.9653
2.00612e-008,0.9831
2.00979e-008,0.9983
2.01346e-008,1.0094
2.01712e-008,1.0169
2.02079e-008,1.0228
2.02446e-008,1.0290
2.02813e-008,1.0371
2.03179e-008,1.0490
2.03546e-008,1.0654
2.03913e-008,1.0837
2.04280e-008,1.0961
2.04647e-008,1.0896
2.05013e-008,1.0510
2.05380e-008,0.9758
2.05747e-008,0.8708
2.06114e-008,0.7496
2.06480e-008,0.6301
2.06847e-008,0.5298
2.07214e-008,0.4602
2.07580e-008,0.4262
2.07947e-008,0.4257
2.08314e-008,0.4476
2.08681e-008,0.4757
2.09047e-008,0.4945
2.09414e-008,0.4953
2.09781e-008,0.4790
2.10148e-008,0.4537
2.10515e-008,0.4291
2.10881e-008,0.4115
2.11248e-008,0.4029
2.11615e-008,0.4012
2.11982e-008,0.4027
2.12348e-008,0.4024
2.12715e-008,0.3958
2.13082e-008,0.3823
2.13448e-008,0.3678
2.13815e-008,0.3667
2.14182e-008,0.3964
2.14549e-008,0.4672
2.14915e-008,0.5744
2.15282e-008,0.7017
2.15649e-008,0.8271
2.16016e-008,0.9295
2.16383e-008,0.9946
2.16749e-008,1.0179
2.17116e-008,1.0041
2.17483e-008,0.9667
2.17850e-008,0.9259
2.18216e-008,0.9007
2.18583e-008,0.9012
2.18950e-008,0.9256
2.19316e-008,0.9623
2.19683e-008,0.9971
2.20050e-008,1.0206
2.20417e-008,1.0305
2.20783e-008,1.0295
2.21150e-008,1.0234
2.21517e-008,1.0185
2.21884e-008,1.0213
2.22251e-008,1.0365
2.22617e-008,1.0632
2.22984e-008,1.0922
2.23351e-008,1.1061
2.23718e-008,1.0852
2.24084e-008,1.0201
2.24451e-008,0.9158
2.24818e-008,0.7873
2.25184e-008,0.6554
2.25551e-008,0.5414
2.25918e-008,0.4601
2.26285e-008,0.4188
2.26651e-008,0.4161
2.27018e-008,0.4406
2.27385e-008,0.4737
2.27752e-008,0.4976
2.28119e-008,0.5012
2.28485e-008,0.4847
2.28852e-008,0.4572
2.29219e-008,0.4301
2.29586e-008,0.4112
2.29952e-008,0.4027
2.30319e-008,0.4024
2.30686e-008,0.4059
2.31052e-008,0.4075
2.31419e-008,0.4022
2.31786e-008,0.3885
2.32153e-008,0.3715
2.32519e-008,0.3653
2.32886e-008,0.3877
2.33253e-008,0.4510
2.33620e-008,0.5531
2.33987e-008,0.6789
2.34353e-008,0.8067
2.34720e-008,0.9148
2.35087e-008,0.9873
2.35454e-008,1.0180
2.35820e-008,1.0103
2.36187e-008,0.9761
2.36554e-008,0.9348
2.36920e-008,0.9061
2.37287e-008,0.9016
2.37654e-008,0.9216
2.38021e-008,0.9557
2.38387e-008,0.9902
2.38754e-008,1.0151
2.39121e-008,1.0271
2.39488e-008,1.0284
2.39855e-008,1.0240
2.40221e-008,1.0197
2.40588e-008,1.0216
2.40955e-008,1.0339
2.41322e-008,1.0568
2.41688e-008,1.0853
2.42055e-008,1.1101
2.42422e-008,1.1224
2.42788e-008,1.1189
2.43155e-008,1.1030
2.43522e-008,1.0825
2.43889e-008,1.0653
2.44255e-008,1.0569
2.44622e-008,1.0595
2.44989e-008,1.0718
2.45356e-008,1.0899
2.45723e-008,1.1078
2.46089e-008,1.1194
2.46456e-008,1.1209
2.46823e-008,1.1128
2.47190e-008,1.0997
2.47556e-008,1.0879
2.47923e-008,1.0819
2.48290e-008,1.0830
2.48657e-008,1.0896
2.49023e-008,1.0982
2.49390e-008,1.1057
2.49757e-008,1.1097
2.50123e-008,1.1089
2.50490e-008,1.1040
2.50857e-008,1.0958
2.51224e-008,1.0837
2.51590e-008,1.0634
2.51957e-008,1.0269
2.52324e-008,0.9686
2.52691e-008,0.8874
2.53058e-008,0.7880
2.53424e-008,0.6813
2.53791e-008,0.5812
2.54158e-008,0.5000
2.54525e-008,0.4464
2.54891e-008,0.4236
2.55258e-008,0.4272
2.55625e-008,0.4461
2.55991e-008,0.4670
2.56358e-008,0.4784
2.56725e-008,0.4753
2.57092e-008,0.4597
2.57458e-008,0.4377
2.57825e-008,0.4163
2.58192e-008,0.4003
2.58559e-008,0.3912
2.58926e-008,0.3878
2.59292e-008,0.3869
2.59659e-008,0.3840
2.60026e-008,0.3752
2.60393e-008,0.3590
2.60759e-008,0.3381
2.61126e-008,0.3184
2.61493e-008,0.3066
2.61859e-008,0.3063
2.62226e-008,0.3168
2.62593e-008,0.3332
2.62960e-008,0.3493
2.63326e-008,0.3593
2.63693e-008,0.3597
2.64060e-008,0.3502
2.64427e-008,0.3336
2.64794e-008,0.3153
2.65160e-008,0.3012
2.65527e-008,0.2959
2.65894e-008,0.3005
2.66261e-008,0.3122
2.66627e-008,0.3258
2.66994e-008,0.3360
2.67361e-008,0.3397
2.67727e-008,0.3365
2.68094e-008,0.3285
2.68461e-008,0.3190
2.68828e-008,0.3118
2.69194e-008,0.3098
2.69561e-008,0.3137
2.69928e-008,0.3224
2.70295e-008,0.3326
2.70662e-008,0.3408
2.71028e-008,0.3445
2.71395e-008,0.3427
2.71762e-008,0.3369
2.72129e-008,0.3293
2.72495e-008,0.3227
2.72862e-008,0.3190
2.73229e-008,0.3191
2.73595e-008,0.3224
2.73962e-008,0.3271
2.74329e-008,0.3314
2.74696e-008,0.3335
2.75062e-008,0.3331
2.75429e-008,0.3306
2.75796e-008,0.3276
2.76163e-008,0.3254
2.76530e-008,0.3249
2.76896e-008,0.3262
2.77263e-008,0.3285
2.77630e-008,0.3309
2.77997e-008,0.3325
2.78363e-008,0.3327
2.78730e-008,0.3313
2.79097e-008,0.3291
2.79463e-008,0.3269
2.79830e-008,0.3255
2.80197e-008,0.3254
2.80564e-008,0.3266
2.80930e-008,0.3283
2.81297e-008,0.3299
2.81664e-008,0.3308
2.82031e-008,0.3309
2.82398e-008,0.3303
2.82764e-008,0.3292
2.83131e-008,0.3282
2.83498e-008,0.3276
2.83865e-008,0.3277
2.84231e-008,0.3282
2.84598e-008,0.3289
2.84965e-008,0.3294
2.85331e-008,0.3293
2.85698e-008,0.3288
2.86065e-008,0.3281
2.86432e-008,0.3275
2.86798e-008,0.3274
2.87165e-008,0.3278
2.87532e-008,0.3287
2.87899e-008,0.3310
2.88266e-008,0.3374
2.88632e-008,0.3535
2.88999e-008,0.3868
2.89366e-008,0.4429
2.89733e-008,0.5227
2.90099e-008,0.6187
2.90466e-008,0.7198
2.90833e-008,0.8137
2.91199e-008,0.8893
2.91566e-008,0.9400
2.91933e-008,0.9646
2.92300e-008,0.9671
2.92666e-008,0.9563
2.93033e-008,0.9436
2.93400e-008,0.9386
2.93767e-008,0.9452
2.94133e-008,0.9613
2.94500e-008,0.9812
2.94867e-008,0.9991
2.95234e-008,1.0122
2.95601e-008,1.0202
2.95967e-008,1.0251
2.96334e-008,1.0293
2.96701e-008,1.0353
2.97068e-008,1.0460
2.97434e-008,1.0626
2.97801e-008,1.0817
2.98168e-008,1.0941
2.98534e-008,1.0849
2.98901e-008,1.0406
2.99268e-008,0.9588
2.99635e-008,0.8479
3.00002e-008,0.7231
3.00368e-008,0.6040
3.00735e-008,0.5076
3.01102e-008,0.4447
3.01469e-008,0.4189
3.01835e-008,0.4261
3.02202e-008,0.4529
3.02569e-008,0.4820
3.02935e-008,0.4984
3.03302e-008,0.4950
3.03669e-008,0.4750
3.04036e-008,0.4479
3.04403e-008,0.4235
3.04769e-008,0.4075
3.05136e-008,0.4007
3.05503e-008,0.4005
3.05869e-008,0.4026
3.06236e-008,0.4017
3.06603e-008,0.3939
3.06970e-008,0.3796
3.07336e-008,0.3666
3.07703e-008,0.3712
3.08070e-008,0.4097
3.08437e-008,0.4897
3.08804e-008,0.6030
3.09170e-008,0.7316
3.09537e-008,0.8530
3.09904e-008,0.9475
3.10270e-008,1.0028
3.10637e-008,1.0170
3.11004e-008,0.9966
3.11371e-008,0.9570
3.11738e-008,0.9188
3.12104e-008,0.8995
3.12471e-008,0.9062
3.12838e-008,0.9345
3.13205e-008,0.9714
3.13571e-008,1.0035
3.13938e-008,1.0233
3.14305e-008,1.0300
3.14671e-008,1.0273
3.15038e-008,1.0211
3.15405e-008,1.0176
3.15772e-008,1.0229
3.16139e-008,1.0400
3.16505e-008,1.0671
3.16872e-008,1.0967
3.17239e-008,1.1185
3.17605e-008,1.1251
3.17972e-008,1.1155
3.18339e-008,1.0957
3.18706e-008,1.0743
3.19072e-008,1.0590
3.19439e-008,1.0543
3.19806e-008,1.0612
3.20173e-008,1.0773
3.20540e-008,1.0974
3.20906e-008,1.1147
3.21273e-008,1.1233
3.21640e-008,1.1206
3.22006e-008,1.1091
3.22373e-008,1.0947
3.22740e-008,1.0837
3.23107e-008,1.0799
3.23474e-008,1.0834
3.23840e-008,1.0917
3.24207e-008,1.1012
3.24574e-008,1.1085
3.24941e-008,1.1112
3.25307e-008,1.1089
3.25674e-008,1.1022
3.26041e-008,1.0919
3.26407e-008,1.0766
3.26774e-008,1.0504
3.27141e-008,1.0058
3.27508e-008,0.9390
3.27875e-008,0.8505
3.28241e-008,0.7474
3.28608e-008,0.6421
3.28975e-008,0.5481
3.29341e-008,0.4764
3.29708e-008,0.4342
3.30075e-008,0.4219
3.30442e-008,0.4325
3.30808e-008,0.4537
3.31175e-008,0.4723
3.31542e-008,0.4788
3.31909e-008,0.4708
3.32276e-008,0.4522
3.32642e-008,0.4298
3.33009e-008,0.4100
3.33376e-008,0.3962
3.33742e-008,0.3892
3.34109e-008,0.3870
3.34476e-008,0.3858
3.34843e-008,0.3829
3.35210e-008,0.3789
3.35576e-008,0.3811
3.35943e-008,0.4027
3.36310e-008,0.4557
3.36677e-008,0.5433
3.37043e-008,0.6558
3.37410e-008,0.7763
3.37777e-008,0.8850
3.38143e-008,0.9650
3.38510e-008,1.0071
3.38877e-008,1.0113
3.39244e-008,0.9859
3.39611e-008,0.9469
3.39977e-008,0.9138
3.40344e-008,0.9010
3.40711e-008,0.9130
3.41077e-008,0.9434
3.41444e-008,0.9797
3.41811e-008,1.0099
3.42178e-008,1.0279
3.42545e-008,1.0334
3.42911e-008,1.0303
3.43278e-008,1.0244
3.43645e-008,1.0222
3.44012e-008,1.0300
3.44378e-008,1.0503
3.44745e-008,1.0783
3.45112e-008,1.1008
3.45478e-008,1.0983
3.45845e-008,1.0551
3.46212e-008,0.9692
3.46579e-008,0.8512
3.46946e-008,0.7193
3.47312e-008,0.5952
3.47679e-008,0.4975
3.48046e-008,0.4368
3.48412e-008,0.4162
3.48779e-008,0.4291
3.49146e-008,0.4597
3.49513e-008,0.4889
3.49879e-008,0.5018
3.50246e-008,0.4934
3.50613e-008,0.4692
3.50980e-008,0.4405
3.51347e-008,0.4173
3.51713e-008,0.4047
3.52080e-008,0.4020
3.52447e-008,0.4053
3.52813e-008,0.4091
3.53180e-008,0.4076
3.53547e-008,0.3971
3.53914e-008,0.3794
3.54281e-008,0.3648
3.54647e-008,0.3709
3.55014e-008,0.4141
3.55381e-008,0.4999
3.55748e-008,0.6180
3.56114e-008,0.7488
3.56481e-008,0.8692
3.56848e-008,0.9599
3.57214e-008,1.0098
3.57581e-008,1.0183
3.57948e-008,0.9934
3.58315e-008,0.9520
3.58682e-008,0.9151
3.59048e-008,0.8989
3.59415e-008,0.9090
3.59782e-008,0.9392
3.60148e-008,0.9760
3.60515e-008,1.0065
3.60882e-008,1.0242
3.61249e-008,1.0293
3.61615e-008,1.0261
3.61982e-008,1.0205
3.62349e-008,1.0188
3.62716e-008,1.0268
3.63083e-008,1.0472
3.63449e-008,1.0760
3.63816e-008,1.1008
3.64183e-008,1.1029
3.64549e-008,1.0658
3.64916e-008,0.9857
3.65283e-008,0.8717
3.65650e-008,0.7408
3.66017e-008,0.6145
3.66383e-008,0.5116
3.66750e-008,0.4439
3.67117e-008,0.4160
3.67484e-008,0.4231
3.67850e-008,0.4511
3.68217e-008,0.4814
3.68584e-008,0.4984
3.68950e-008,0.4950
3.69317e-008,0.4749
3.69684e-008,0.4479
3.70051e-008,0.4243
3.70418e-008,0.4094
3.70784e-008,0.4038
3.71151e-008,0.4044
3.71518e-008,0.4067
3.71884e-008,0.4053
3.72251e-008,0.3958
3.72618e-008,0.3760
3.72985e-008,0.3482
3.73351e-008,0.3194
3.73718e-008,0.2986
3.74085e-008,0.2922
3.74452e-008,0.3010
3.74819e-008,0.3203
3.75185e-008,0.3426
3.75552e-008,0.3603
3.75919e-008,0.3682
3.76285e-008,0.3643
3.76652e-008,0.3500
3.77019e-008,0.3301
3.77386e-008,0.3110
3.77753e-008,0.2988
3.78119e-008,0.2967
3.78486e-008,0.3039
3.78853e-008,0.3159
3.79220e-008,0.3276
3.79586e-008,0.3347
3.79953e-008,0.3359
3.80320e-008,0.3318
3.80686e-008,0.3248
3.81053e-008,0.3178
3.81420e-008,0.3135
3.81787e-008,0.3136
3.82154e-008,0.3183
3.82520e-008,0.3260
3.82887e-008,0.3339
3.83254e-008,0.3394
3.83620e-008,0.3413
3.83987e-008,0.3394
3.84354e-008,0.3348
3.84721e-008,0.3294
3.85088e-008,0.3247
3.85454e-008,0.3219
3.85821e-008,0.3215
3.86188e-008,0.3231
3.86555e-008,0.3257
3.86921e-008,0.3281
3.87288e-008,0.3296
3.87655e-008,0.3299
3.88021e-008,0.3296
3.88388e-008,0.3293
3.88755e-008,0.3292
3.89122e-008,0.3293
3.89489e-008,0.3296
3.89855e-008,0.3297
3.90222e-008,0.3296
3.90589e-008,0.3293
3.90955e-008,0.3288
3.91322e-008,0.3284
3.91689e-008,0.3282
3.92056e-008,0.3283
3.92422e-008,0.3287
3.92789e-008,0.3291
3.93156e-008,0.3293
3.93523e-008,0.3291
3.93890e-008,0.3286
