.HEADER
..NAMES
Time,V U2.G2
4.2047e-009,1.1562
4.2433e-009,1.1649
4.2818e-009,1.1724
4.3204e-009,1.1750
4.3590e-009,1.1737
4.3975e-009,1.1735
4.4361e-009,1.1761
4.4747e-009,1.1823
4.5133e-009,1.1831
4.5519e-009,1.1692
4.5904e-009,1.1241
4.6290e-009,1.0330
4.6676e-009,0.9183
4.7062e-009,0.8084
4.7447e-009,0.7004
4.7833e-009,0.6002
4.8219e-009,0.5173
4.8604e-009,0.4576
4.8990e-009,0.4177
4.9376e-009,0.3887
4.9762e-009,0.3688
5.0147e-009,0.3579
5.0533e-009,0.3519
5.0919e-009,0.3471
5.1305e-009,0.3420
5.1691e-009,0.3337
5.2076e-009,0.3238
5.2462e-009,0.3188
5.2848e-009,0.3181
5.3234e-009,0.3179
5.3619e-009,0.3180
5.4005e-009,0.3194
5.4391e-009,0.3222
5.4776e-009,0.3241
5.5162e-009,0.3242
5.5548e-009,0.3241
5.5934e-009,0.3244
5.6320e-009,0.3243
5.6705e-009,0.3236
5.7091e-009,0.3224
5.7477e-009,0.3213
5.7863e-009,0.3210
5.8248e-009,0.3217
5.8634e-009,0.3223
5.9020e-009,0.3223
5.9405e-009,0.3222
5.9791e-009,0.3223
6.0177e-009,0.3225
6.0563e-009,0.3223
6.0948e-009,0.3219
6.1334e-009,0.3219
6.1720e-009,0.3220
6.2106e-009,0.3219
6.2492e-009,0.3218
6.2877e-009,0.3217
6.3263e-009,0.3218
6.3649e-009,0.3219
6.4035e-009,0.3221
6.4420e-009,0.3221
6.4806e-009,0.3219
6.5192e-009,0.3219
6.5577e-009,0.3219
6.5963e-009,0.3220
6.6349e-009,0.3219
6.6735e-009,0.3219
6.7121e-009,0.3219
6.7506e-009,0.3220
6.7892e-009,0.3228
6.8278e-009,0.3290
6.8664e-009,0.3487
6.9049e-009,0.3964
6.9435e-009,0.4815
6.9821e-009,0.5955
7.0206e-009,0.7162
7.0592e-009,0.8115
7.0978e-009,0.8892
7.1364e-009,0.9581
7.1749e-009,1.0149
7.2135e-009,1.0566
7.2521e-009,1.0918
7.2907e-009,1.1375
7.3293e-009,1.1518
7.3678e-009,1.1461
7.4064e-009,1.1138
7.4450e-009,1.0387
7.4835e-009,0.9366
7.5221e-009,0.8285
7.5607e-009,0.7170
7.5993e-009,0.6122
7.6379e-009,0.5226
7.6764e-009,0.4598
7.7150e-009,0.4181
7.7536e-009,0.3801
7.7922e-009,0.3680
7.8307e-009,0.3920
7.8693e-009,0.4483
7.9079e-009,0.5353
7.9464e-009,0.6468
7.9850e-009,0.7504
8.0236e-009,0.8340
8.0622e-009,0.9099
8.1008e-009,0.9770
8.1393e-009,1.0293
8.1779e-009,1.0653
8.2165e-009,1.0914
8.2550e-009,1.1131
8.2936e-009,1.1267
8.3322e-009,1.1339
8.3708e-009,1.1425
8.4093e-009,1.1524
8.4479e-009,1.1610
8.4865e-009,1.1690
8.5251e-009,1.1746
8.5637e-009,1.1749
8.6022e-009,1.1737
8.6408e-009,1.1744
8.6794e-009,1.1793
8.7179e-009,1.1841
8.7565e-009,1.1776
8.7951e-009,1.1486
8.8337e-009,1.0769
8.8722e-009,0.9672
8.9108e-009,0.8541
8.9494e-009,0.7457
8.9880e-009,0.6408
9.0266e-009,0.5497
9.0651e-009,0.4799
9.1037e-009,0.4326
9.1423e-009,0.3942
9.1808e-009,0.3675
9.2194e-009,0.3773
9.2580e-009,0.4182
9.2966e-009,0.4938
9.3352e-009,0.5985
9.3737e-009,0.7088
9.4123e-009,0.7971
9.4509e-009,0.8754
9.4895e-009,0.9490
9.5280e-009,1.0097
9.5666e-009,1.0527
9.6052e-009,1.0927
9.6437e-009,1.1382
9.6823e-009,1.1509
9.7209e-009,1.1430
9.7595e-009,1.1039
9.7981e-009,1.0232
9.8366e-009,0.9181
9.8752e-009,0.8071
9.9138e-009,0.6957
9.9524e-009,0.5935
9.9909e-009,0.5091
1.00295e-008,0.4517
1.00681e-008,0.4149
1.01066e-008,0.3862
1.01452e-008,0.3657
1.01838e-008,0.3571
1.02224e-008,0.3520
1.02610e-008,0.3453
1.02995e-008,0.3394
1.03381e-008,0.3323
1.03767e-008,0.3245
1.04152e-008,0.3194
1.04538e-008,0.3170
1.04924e-008,0.3165
1.05310e-008,0.3170
1.05695e-008,0.3190
1.06081e-008,0.3225
1.06467e-008,0.3245
1.06853e-008,0.3241
1.07239e-008,0.3240
1.07624e-008,0.3246
1.08010e-008,0.3242
1.08396e-008,0.3231
1.08781e-008,0.3221
1.09167e-008,0.3216
1.09553e-008,0.3214
1.09939e-008,0.3216
1.10324e-008,0.3219
1.10710e-008,0.3222
1.11096e-008,0.3222
1.11482e-008,0.3224
1.11868e-008,0.3226
1.12253e-008,0.3222
1.12639e-008,0.3218
1.13025e-008,0.3219
1.13410e-008,0.3220
1.13796e-008,0.3219
1.14182e-008,0.3217
1.14568e-008,0.3218
1.14953e-008,0.3244
1.15339e-008,0.3349
1.15725e-008,0.3644
1.16111e-008,0.4277
1.16497e-008,0.5264
1.16882e-008,0.6472
1.17268e-008,0.7597
1.17654e-008,0.8450
1.18039e-008,0.9191
1.18425e-008,0.9835
1.18811e-008,1.0343
1.19197e-008,1.0695
1.19583e-008,1.0931
1.19968e-008,1.1105
1.20354e-008,1.1231
1.20740e-008,1.1318
1.21126e-008,1.1394
1.21511e-008,1.1482
1.21897e-008,1.1585
1.22283e-008,1.1685
1.22668e-008,1.1750
1.23054e-008,1.1751
1.23440e-008,1.1730
1.23826e-008,1.1731
1.24212e-008,1.1744
1.24597e-008,1.1747
1.24983e-008,1.1740
1.25369e-008,1.1737
1.25755e-008,1.1743
1.26140e-008,1.1747
1.26526e-008,1.1750
1.26912e-008,1.1757
1.27297e-008,1.1769
1.27683e-008,1.1777
1.28069e-008,1.1779
1.28455e-008,1.1773
1.28841e-008,1.1773
1.29226e-008,1.1812
1.29612e-008,1.1825
1.29998e-008,1.1672
1.30383e-008,1.1154
1.30769e-008,1.0182
1.31155e-008,0.9035
1.31541e-008,0.7934
1.31926e-008,0.6846
1.32312e-008,0.5860
1.32698e-008,0.5065
1.33084e-008,0.4505
1.33470e-008,0.4133
1.33855e-008,0.3859
1.34241e-008,0.3668
1.34627e-008,0.3563
1.35012e-008,0.3509
1.35398e-008,0.3470
1.35784e-008,0.3415
1.36170e-008,0.3322
1.36555e-008,0.3226
1.36941e-008,0.3185
1.37327e-008,0.3180
1.37713e-008,0.3177
1.38099e-008,0.3180
1.38484e-008,0.3199
1.38870e-008,0.3227
1.39256e-008,0.3244
1.39641e-008,0.3242
1.40027e-008,0.3241
1.40413e-008,0.3243
1.40799e-008,0.3243
1.41185e-008,0.3236
1.41570e-008,0.3222
1.41956e-008,0.3211
1.42342e-008,0.3210
1.42728e-008,0.3219
1.43113e-008,0.3252
1.43499e-008,0.3363
1.43885e-008,0.3670
1.44270e-008,0.4322
1.44656e-008,0.5324
1.45042e-008,0.6531
1.45428e-008,0.7638
1.45814e-008,0.8485
1.46199e-008,0.9226
1.46585e-008,0.9863
1.46971e-008,1.0361
1.47357e-008,1.0706
1.47742e-008,1.0940
1.48128e-008,1.1113
1.48514e-008,1.1238
1.48899e-008,1.1323
1.49285e-008,1.1398
1.49671e-008,1.1487
1.50057e-008,1.1591
1.50443e-008,1.1689
1.50828e-008,1.1751
1.51214e-008,1.1749
1.51600e-008,1.1730
1.51985e-008,1.1734
1.52371e-008,1.1772
1.52757e-008,1.1830
1.53143e-008,1.1799
1.53528e-008,1.1576
1.53914e-008,1.0962
1.54300e-008,0.9926
1.54686e-008,0.8786
1.55071e-008,0.7694
1.55457e-008,0.6627
1.55843e-008,0.5682
1.56229e-008,0.4933
1.56615e-008,0.4412
1.57000e-008,0.4020
1.57386e-008,0.3700
1.57772e-008,0.3727
1.58158e-008,0.4066
1.58543e-008,0.4748
1.58929e-008,0.5744
1.59315e-008,0.6867
1.59701e-008,0.7797
1.60086e-008,0.8589
1.60472e-008,0.9339
1.60858e-008,0.9980
1.61243e-008,1.0446
1.61629e-008,1.0761
1.62015e-008,1.1002
1.62401e-008,1.1188
1.62786e-008,1.1289
1.63172e-008,1.1363
1.63558e-008,1.1458
1.63944e-008,1.1552
1.64329e-008,1.1640
1.64715e-008,1.1717
1.65101e-008,1.1750
1.65487e-008,1.1739
1.65873e-008,1.1734
1.66258e-008,1.1757
1.66644e-008,1.1817
1.67030e-008,1.1837
1.67416e-008,1.1719
1.67801e-008,1.1314
1.68187e-008,1.0450
1.68573e-008,0.9310
1.68959e-008,0.8205
1.69344e-008,0.7122
1.69730e-008,0.6106
1.70116e-008,0.5254
1.70501e-008,0.4631
1.70887e-008,0.4202
1.71273e-008,0.3813
1.71659e-008,0.3670
1.72044e-008,0.3866
1.72430e-008,0.4378
1.72816e-008,0.5234
1.73202e-008,0.6339
1.73588e-008,0.7387
1.73973e-008,0.8218
1.74359e-008,0.8990
1.74745e-008,0.9697
1.75131e-008,1.0249
1.75516e-008,1.0626
1.75902e-008,1.0894
1.76288e-008,1.1110
1.76674e-008,1.1250
1.77059e-008,1.1326
1.77445e-008,1.1413
1.77831e-008,1.1509
1.78216e-008,1.1598
1.78602e-008,1.1683
1.78988e-008,1.1743
1.79374e-008,1.1747
1.79759e-008,1.1733
1.80145e-008,1.1742
1.80531e-008,1.1786
1.80917e-008,1.1840
1.81302e-008,1.1797
1.81688e-008,1.1557
1.82074e-008,1.0916
1.82460e-008,0.9859
1.82846e-008,0.8720
1.83231e-008,0.7634
1.83617e-008,0.6572
1.84003e-008,0.5633
1.84389e-008,0.4897
1.84774e-008,0.4392
1.85160e-008,0.4047
1.85546e-008,0.3793
1.85932e-008,0.3633
1.86317e-008,0.3551
1.86703e-008,0.3499
1.87089e-008,0.3453
1.87474e-008,0.3391
1.87860e-008,0.3294
1.88246e-008,0.3210
1.88632e-008,0.3183
1.89017e-008,0.3181
1.89403e-008,0.3179
1.89789e-008,0.3184
1.90175e-008,0.3206
1.90560e-008,0.3233
1.90946e-008,0.3243
1.91332e-008,0.3242
1.91718e-008,0.3243
1.92104e-008,0.3245
1.92489e-008,0.3241
1.92875e-008,0.3232
1.93261e-008,0.3220
1.93647e-008,0.3211
1.94032e-008,0.3212
1.94418e-008,0.3224
1.94804e-008,0.3270
1.95190e-008,0.3417
1.95575e-008,0.3802
1.95961e-008,0.4553
1.96347e-008,0.5626
1.96732e-008,0.6845
1.97118e-008,0.7877
1.97504e-008,0.8686
1.97890e-008,0.9403
1.98275e-008,1.0007
1.98661e-008,1.0465
1.99047e-008,1.0804
1.99433e-008,1.1256
1.99819e-008,1.1514
2.00204e-008,1.1493
2.00590e-008,1.1265
2.00976e-008,1.0625
2.01362e-008,0.9647
2.01747e-008,0.8580
2.02133e-008,0.7466
2.02519e-008,0.6391
2.02905e-008,0.5444
2.03290e-008,0.4740
2.03676e-008,0.4291
2.04062e-008,0.3975
2.04447e-008,0.3729
2.04833e-008,0.3597
2.05219e-008,0.3546
2.05605e-008,0.3481
2.05990e-008,0.3420
2.06376e-008,0.3358
2.06762e-008,0.3277
2.07148e-008,0.3214
2.07533e-008,0.3182
2.07919e-008,0.3168
2.08305e-008,0.3167
2.08691e-008,0.3190
2.09077e-008,0.3311
2.09462e-008,0.3618
2.09848e-008,0.4214
2.10234e-008,0.5153
2.10620e-008,0.6336
2.11005e-008,0.7484
2.11391e-008,0.8352
2.11777e-008,0.9094
2.12163e-008,0.9746
2.12548e-008,1.0271
2.12934e-008,1.0650
2.13320e-008,1.1022
2.13705e-008,1.1445
2.14091e-008,1.1519
2.14477e-008,1.1416
2.14863e-008,1.0991
2.15248e-008,1.0140
2.15634e-008,0.9086
2.16020e-008,0.7989
2.16406e-008,0.6882
2.16791e-008,0.5865
2.17177e-008,0.5033
2.17563e-008,0.4475
2.17949e-008,0.4114
2.18335e-008,0.3835
2.18720e-008,0.3643
2.19106e-008,0.3567
2.19492e-008,0.3515
2.19878e-008,0.3447
2.20263e-008,0.3391
2.20649e-008,0.3317
2.21035e-008,0.3239
2.21420e-008,0.3193
2.21806e-008,0.3172
2.22192e-008,0.3167
2.22578e-008,0.3170
2.22963e-008,0.3191
2.23349e-008,0.3227
2.23735e-008,0.3246
2.24121e-008,0.3241
2.24506e-008,0.3241
2.24892e-008,0.3247
2.25278e-008,0.3241
2.25664e-008,0.3230
2.26050e-008,0.3220
2.26435e-008,0.3215
2.26821e-008,0.3214
2.27207e-008,0.3216
2.27593e-008,0.3220
2.27978e-008,0.3222
2.28364e-008,0.3222
2.28750e-008,0.3224
2.29136e-008,0.3226
2.29521e-008,0.3222
2.29907e-008,0.3218
2.30293e-008,0.3219
2.30678e-008,0.3220
2.31064e-008,0.3219
2.31450e-008,0.3217
2.31836e-008,0.3219
2.32221e-008,0.3246
2.32607e-008,0.3358
2.32993e-008,0.3666
2.33379e-008,0.4316
2.33764e-008,0.5317
2.34150e-008,0.6530
2.34536e-008,0.7642
2.34922e-008,0.8487
2.35308e-008,0.9223
2.35693e-008,0.9861
2.36079e-008,1.0362
2.36465e-008,1.0716
2.36851e-008,1.1119
2.37236e-008,1.1486
2.37622e-008,1.1508
2.38008e-008,1.1357
2.38394e-008,1.0837
2.38779e-008,0.9924
2.39165e-008,0.8868
2.39551e-008,0.7764
2.39936e-008,0.6668
2.40322e-008,0.5677
2.40708e-008,0.4899
2.41094e-008,0.4389
2.41479e-008,0.3993
2.41865e-008,0.3693
2.42251e-008,0.3750
2.42637e-008,0.4140
2.43023e-008,0.4852
2.43408e-008,0.5856
2.43794e-008,0.6980
2.44180e-008,0.7905
2.44566e-008,0.8700
2.44951e-008,0.9426
2.45337e-008,1.0034
2.45723e-008,1.0480
2.46109e-008,1.0869
2.46494e-008,1.1341
2.46880e-008,1.1504
2.47266e-008,1.1442
2.47651e-008,1.1076
2.48037e-008,1.0291
2.48423e-008,0.9247
2.48809e-008,0.8137
2.49194e-008,0.7019
2.49580e-008,0.5998
2.49966e-008,0.5142
2.50352e-008,0.4547
2.50737e-008,0.4164
2.51123e-008,0.3876
2.51509e-008,0.3666
2.51895e-008,0.3573
2.52281e-008,0.3525
2.52666e-008,0.3459
2.53052e-008,0.3399
2.53438e-008,0.3327
2.53824e-008,0.3248
2.54209e-008,0.3196
2.54595e-008,0.3170
2.54981e-008,0.3165
2.55367e-008,0.3171
2.55752e-008,0.3189
2.56138e-008,0.3222
2.56524e-008,0.3244
2.56909e-008,0.3241
2.57295e-008,0.3240
2.57681e-008,0.3246
2.58067e-008,0.3243
2.58452e-008,0.3232
2.58838e-008,0.3221
2.59224e-008,0.3216
2.59610e-008,0.3214
2.59995e-008,0.3217
2.60381e-008,0.3250
2.60767e-008,0.3371
2.61153e-008,0.3693
2.61539e-008,0.4363
2.61924e-008,0.5379
2.62310e-008,0.6589
2.62696e-008,0.7682
2.63082e-008,0.8521
2.63467e-008,0.9258
2.63853e-008,0.9889
2.64239e-008,1.0380
2.64625e-008,1.0732
2.65010e-008,1.1158
2.65396e-008,1.1495
2.65782e-008,1.1506
2.66167e-008,1.1344
2.66553e-008,1.0801
2.66939e-008,0.9872
2.67325e-008,0.8812
2.67710e-008,0.7705
2.68096e-008,0.6613
2.68482e-008,0.5630
2.68868e-008,0.4866
2.69254e-008,0.4369
2.69639e-008,0.3980
2.70025e-008,0.3688
2.70411e-008,0.3763
2.70797e-008,0.4171
2.71182e-008,0.4895
2.71568e-008,0.5912
2.71954e-008,0.7034
2.72340e-008,0.7948
2.72725e-008,0.8739
2.73111e-008,0.9460
2.73497e-008,1.0061
2.73882e-008,1.0497
2.74268e-008,1.0794
2.74654e-008,1.1033
2.75040e-008,1.1214
2.75425e-008,1.1306
2.75811e-008,1.1380
2.76197e-008,1.1477
2.76583e-008,1.1570
2.76968e-008,1.1653
2.77354e-008,1.1725
2.77740e-008,1.1753
2.78126e-008,1.1742
2.78512e-008,1.1738
2.78897e-008,1.1748
2.79283e-008,1.1756
2.79669e-008,1.1748
2.80055e-008,1.1741
2.80440e-008,1.1748
2.80826e-008,1.1751
2.81212e-008,1.1747
2.81598e-008,1.1753
2.81983e-008,1.1768
2.82369e-008,1.1774
2.82755e-008,1.1776
2.83140e-008,1.1775
2.83526e-008,1.1769
2.83912e-008,1.1764
2.84298e-008,1.1766
2.84683e-008,1.1770
2.85069e-008,1.1771
2.85455e-008,1.1768
2.85841e-008,1.1768
2.86226e-008,1.1771
2.86612e-008,1.1770
2.86998e-008,1.1769
2.87384e-008,1.1771
2.87770e-008,1.1773
2.88155e-008,1.1772
2.88541e-008,1.1771
2.88927e-008,1.1770
2.89313e-008,1.1769
2.89698e-008,1.1770
2.90084e-008,1.1771
2.90470e-008,1.1772
2.90855e-008,1.1771
2.91241e-008,1.1770
2.91627e-008,1.1771
2.92013e-008,1.1771
2.92398e-008,1.1771
2.92784e-008,1.1771
2.93170e-008,1.1771
2.93556e-008,1.1771
2.93941e-008,1.1771
2.94327e-008,1.1770
2.94713e-008,1.1771
2.95099e-008,1.1771
2.95485e-008,1.1771
2.95870e-008,1.1771
2.96256e-008,1.1771
2.96642e-008,1.1771
2.97028e-008,1.1771
2.97413e-008,1.1772
2.97799e-008,1.1791
2.98185e-008,1.1832
2.98570e-008,1.1806
2.98956e-008,1.1560
2.99342e-008,1.0896
2.99728e-008,0.9829
3.00113e-008,0.8690
3.00499e-008,0.7593
3.00885e-008,0.6525
3.01271e-008,0.5591
3.01657e-008,0.4866
3.02042e-008,0.4374
3.02428e-008,0.4040
3.02814e-008,0.3792
3.03199e-008,0.3630
3.03585e-008,0.3545
3.03971e-008,0.3497
3.04357e-008,0.3456
3.04743e-008,0.3391
3.05128e-008,0.3290
3.05514e-008,0.3208
3.05900e-008,0.3183
3.06285e-008,0.3179
3.06671e-008,0.3178
3.07057e-008,0.3185
3.07443e-008,0.3208
3.07829e-008,0.3235
3.08214e-008,0.3245
3.08600e-008,0.3242
3.08986e-008,0.3242
3.09372e-008,0.3244
3.09757e-008,0.3242
3.10143e-008,0.3233
3.10529e-008,0.3219
3.10914e-008,0.3210
3.11300e-008,0.3213
3.11686e-008,0.3225
3.12072e-008,0.3274
3.12458e-008,0.3429
3.12843e-008,0.3829
3.13229e-008,0.4597
3.13615e-008,0.5682
3.14000e-008,0.6898
3.14386e-008,0.7917
3.14772e-008,0.8720
3.15158e-008,0.9433
3.15544e-008,1.0032
3.15929e-008,1.0482
3.16315e-008,1.0787
3.16701e-008,1.0998
3.17087e-008,1.1157
3.17472e-008,1.1267
3.17858e-008,1.1346
3.18244e-008,1.1424
3.18629e-008,1.1518
3.19015e-008,1.1623
3.19401e-008,1.1715
3.19787e-008,1.1757
3.20173e-008,1.1742
3.20558e-008,1.1729
3.20944e-008,1.1740
3.21330e-008,1.1793
3.21715e-008,1.1834
3.22101e-008,1.1759
3.22487e-008,1.1438
3.22873e-008,1.0678
3.23259e-008,0.9570
3.23644e-008,0.8448
3.24030e-008,0.7359
3.24416e-008,0.6319
3.24801e-008,0.5427
3.25187e-008,0.4750
3.25573e-008,0.4291
3.25959e-008,0.3971
3.26344e-008,0.3742
3.26730e-008,0.3606
3.27116e-008,0.3536
3.27502e-008,0.3487
3.27888e-008,0.3441
3.28273e-008,0.3369
3.28659e-008,0.3269
3.29045e-008,0.3199
3.29430e-008,0.3181
3.29816e-008,0.3179
3.30202e-008,0.3179
3.30588e-008,0.3188
3.30974e-008,0.3213
3.31359e-008,0.3237
3.31745e-008,0.3243
3.32131e-008,0.3242
3.32516e-008,0.3244
3.32902e-008,0.3244
3.33288e-008,0.3239
3.33674e-008,0.3229
3.34060e-008,0.3217
3.34445e-008,0.3210
3.34831e-008,0.3214
3.35217e-008,0.3222
3.35603e-008,0.3224
3.35988e-008,0.3222
3.36374e-008,0.3223
3.36760e-008,0.3225
3.37145e-008,0.3224
3.37531e-008,0.3220
3.37917e-008,0.3219
3.38303e-008,0.3220
3.38689e-008,0.3220
3.39074e-008,0.3219
3.39460e-008,0.3218
3.39846e-008,0.3223
3.40231e-008,0.3273
3.40617e-008,0.3439
3.41003e-008,0.3858
3.41389e-008,0.4643
3.41775e-008,0.5742
3.42160e-008,0.6965
3.42546e-008,0.7969
3.42932e-008,0.8763
3.43318e-008,0.9468
3.43703e-008,1.0061
3.44089e-008,1.0505
3.44475e-008,1.0843
3.44860e-008,1.1301
3.45246e-008,1.1517
3.45632e-008,1.1482
3.46018e-008,1.1222
3.46404e-008,1.0542
3.46789e-008,0.9546
3.47175e-008,0.8473
3.47561e-008,0.7358
3.47946e-008,0.6293
3.48332e-008,0.5363
3.48718e-008,0.4686
3.49104e-008,0.4248
3.49490e-008,0.3863
3.49875e-008,0.3672
3.50261e-008,0.3854
3.50647e-008,0.4365
3.51032e-008,0.5182
3.51418e-008,0.6270
3.51804e-008,0.7343
3.52190e-008,0.8201
3.52575e-008,0.8973
3.52961e-008,0.9663
3.53347e-008,1.0215
3.53733e-008,1.0612
3.54119e-008,1.1061
3.54504e-008,1.1442
3.54890e-008,1.1505
3.55276e-008,1.1356
3.55661e-008,1.0838
3.56047e-008,0.9928
3.56433e-008,0.8849
3.56819e-008,0.7725
3.57205e-008,0.6636
3.57590e-008,0.5662
3.57976e-008,0.4895
3.58362e-008,0.4390
3.58747e-008,0.4052
3.59133e-008,0.3787
3.59519e-008,0.3621
3.59905e-008,0.3557
3.60290e-008,0.3501
3.60676e-008,0.3436
3.61062e-008,0.3375
3.61448e-008,0.3297
3.61834e-008,0.3226
3.62219e-008,0.3183
3.62605e-008,0.3166
3.62991e-008,0.3167
3.63376e-008,0.3175
3.63762e-008,0.3200
3.64148e-008,0.3233
3.64534e-008,0.3245
3.64920e-008,0.3240
3.65305e-008,0.3242
3.65691e-008,0.3246
3.66077e-008,0.3239
3.66462e-008,0.3228
3.66848e-008,0.3219
3.67234e-008,0.3215
3.67620e-008,0.3214
3.68006e-008,0.3223
3.68391e-008,0.3280
3.68777e-008,0.3456
3.69163e-008,0.3892
3.69549e-008,0.4698
3.69934e-008,0.5807
3.70320e-008,0.7018
3.70706e-008,0.8005
3.71091e-008,0.8798
3.71477e-008,0.9501
3.71863e-008,1.0085
3.72249e-008,1.0519
3.72635e-008,1.0813
3.73020e-008,1.1017
3.73406e-008,1.1170
3.73792e-008,1.1275
3.74177e-008,1.1354
3.74563e-008,1.1433
3.74949e-008,1.1529
3.75335e-008,1.1633
3.75721e-008,1.1721
3.76106e-008,1.1756
3.76492e-008,1.1739
3.76878e-008,1.1728
3.77263e-008,1.1743
3.77649e-008,1.1799
3.78035e-008,1.1833
3.78421e-008,1.1741
3.78806e-008,1.1382
3.79192e-008,1.0575
3.79578e-008,0.9453
3.79964e-008,0.8337
3.80350e-008,0.7248
3.80735e-008,0.6219
3.81121e-008,0.5347
3.81507e-008,0.4694
3.81892e-008,0.4249
3.82278e-008,0.3865
3.82664e-008,0.3666
3.83050e-008,0.3829
3.83436e-008,0.4303
3.83821e-008,0.5124
3.84207e-008,0.6209
3.84593e-008,0.7278
3.84978e-008,0.8126
3.85364e-008,0.8903
3.85750e-008,0.9620
3.86136e-008,1.0193
3.86521e-008,1.0596
3.86907e-008,1.1027
3.87293e-008,1.1433
3.87679e-008,1.1508
3.88065e-008,1.1384
3.88450e-008,1.0914
3.88836e-008,1.0036
3.89222e-008,0.8966
3.89607e-008,0.7849
3.89993e-008,0.6747
3.90379e-008,0.5752
3.90765e-008,0.4957
3.91151e-008,0.4432
3.91536e-008,0.4040
3.91922e-008,0.3717
3.92308e-008,0.3742
3.92693e-008,0.4105
3.93079e-008,0.4795
3.93465e-008,0.5782
3.93851e-008,0.6909
3.94237e-008,0.7851
3.94622e-008,0.8649
3.95008e-008,0.9376
3.95394e-008,0.9995
3.95780e-008,1.0456
3.96165e-008,1.0853
3.96551e-008,1.1329
3.96937e-008,1.1500
3.97322e-008,1.1455
3.97708e-008,1.1110
3.98094e-008,1.0348
3.98480e-008,0.9312
3.98866e-008,0.8205
3.99251e-008,0.7086
3.99637e-008,0.6057
4.00023e-008,0.5188
4.00408e-008,0.4576
4.00794e-008,0.4160
4.01180e-008,0.3787
4.01566e-008,0.3697
4.01952e-008,0.3955
4.02337e-008,0.4544
4.02723e-008,0.5441
4.03109e-008,0.6561
4.03494e-008,0.7576
4.03880e-008,0.8403
4.04266e-008,0.9154
4.04652e-008,0.9814
4.05037e-008,1.0328
4.05423e-008,1.0680
4.05809e-008,1.0936
4.06195e-008,1.1145
4.06581e-008,1.1273
4.06966e-008,1.1346
4.07352e-008,1.1434
4.07738e-008,1.1531
4.08123e-008,1.1618
4.08509e-008,1.1698
4.08895e-008,1.1748
4.09281e-008,1.1749
4.09667e-008,1.1737
4.10052e-008,1.1743
4.10438e-008,1.1755
4.10824e-008,1.1754
4.11209e-008,1.1743
4.11595e-008,1.1744
4.11981e-008,1.1751
4.12367e-008,1.1749
4.12752e-008,1.1750
4.13138e-008,1.1762
4.13524e-008,1.1772
4.13910e-008,1.1775
4.14296e-008,1.1776
