.HEADER
..NAMES
Time,V U3.K9
9.4255e-009,0.5574
9.4622e-009,0.6416
9.4988e-009,0.7290
9.5355e-009,0.8095
9.5722e-009,0.8736
9.6088e-009,0.9174
9.6455e-009,0.9425
9.6822e-009,0.9527
9.7189e-009,0.9533
9.7556e-009,0.9512
9.7922e-009,0.9534
9.8289e-009,0.9642
9.8656e-009,0.9834
9.9022e-009,1.0075
9.9389e-009,1.0310
9.9756e-009,1.0496
1.00123e-008,1.0614
1.00490e-008,1.0664
1.00856e-008,1.0659
1.01223e-008,1.0629
1.01590e-008,1.0609
1.01956e-008,1.0625
1.02323e-008,1.0681
1.02690e-008,1.0759
1.03057e-008,1.0836
1.03424e-008,1.0890
1.03790e-008,1.0905
1.04157e-008,1.0883
1.04524e-008,1.0838
1.04890e-008,1.0796
1.05257e-008,1.0776
1.05624e-008,1.0792
1.05991e-008,1.0839
1.06358e-008,1.0904
1.06724e-008,1.0968
1.07091e-008,1.1013
1.07458e-008,1.1027
1.07824e-008,1.1010
1.08191e-008,1.0973
1.08558e-008,1.0932
1.08925e-008,1.0905
1.09292e-008,1.0901
1.09658e-008,1.0920
1.10025e-008,1.0953
1.10392e-008,1.0989
1.10758e-008,1.1016
1.11125e-008,1.1018
1.11492e-008,1.0968
1.11859e-008,1.0825
1.12226e-008,1.0545
1.12592e-008,1.0105
1.12959e-008,0.9502
1.13326e-008,0.8742
1.13693e-008,0.7848
1.14059e-008,0.6903
1.14426e-008,0.6025
1.14793e-008,0.5307
1.15159e-008,0.4796
1.15526e-008,0.4504
1.15893e-008,0.4410
1.16260e-008,0.4452
1.16627e-008,0.4544
1.16993e-008,0.4595
1.17360e-008,0.4547
1.17727e-008,0.4384
1.18093e-008,0.4141
1.18460e-008,0.3877
1.18827e-008,0.3643
1.19194e-008,0.3478
1.19561e-008,0.3402
1.19927e-008,0.3414
1.20294e-008,0.3495
1.20661e-008,0.3634
1.21027e-008,0.3849
1.21394e-008,0.4177
1.21761e-008,0.4651
1.22128e-008,0.5276
1.22495e-008,0.6051
1.22861e-008,0.6944
1.23228e-008,0.7868
1.23595e-008,0.8684
1.23961e-008,0.9277
1.24328e-008,0.9615
1.24695e-008,0.9727
1.25062e-008,0.9669
1.25429e-008,0.9522
1.25795e-008,0.9391
1.26162e-008,0.9369
1.26529e-008,0.9501
1.26895e-008,0.9765
1.27262e-008,1.0089
1.27629e-008,1.0383
1.27996e-008,1.0584
1.28363e-008,1.0674
1.28729e-008,1.0661
1.29096e-008,1.0580
1.29463e-008,1.0485
1.29829e-008,1.0438
1.30196e-008,1.0471
1.30563e-008,1.0578
1.30930e-008,1.0723
1.31297e-008,1.0862
1.31663e-008,1.0955
1.32030e-008,1.0977
1.32397e-008,1.0934
1.32763e-008,1.0856
1.33130e-008,1.0782
1.33497e-008,1.0746
1.33864e-008,1.0763
1.34231e-008,1.0829
1.34597e-008,1.0918
1.34964e-008,1.1001
1.35331e-008,1.1051
1.35697e-008,1.1056
1.36064e-008,1.1019
1.36431e-008,1.0960
1.36798e-008,1.0905
1.37165e-008,1.0877
1.37531e-008,1.0883
1.37898e-008,1.0919
1.38265e-008,1.0967
1.38631e-008,1.1008
1.38998e-008,1.1023
1.39365e-008,1.1004
1.39732e-008,1.0957
1.40099e-008,1.0898
1.40465e-008,1.0843
1.40832e-008,1.0808
1.41199e-008,1.0800
1.41565e-008,1.0816
1.41932e-008,1.0848
1.42299e-008,1.0882
1.42666e-008,1.0905
1.43033e-008,1.0911
1.43399e-008,1.0901
1.43766e-008,1.0881
1.44133e-008,1.0861
1.44499e-008,1.0851
1.44866e-008,1.0852
1.45233e-008,1.0860
1.45600e-008,1.0871
1.45967e-008,1.0879
1.46333e-008,1.0882
1.46700e-008,1.0878
1.47067e-008,1.0868
1.47433e-008,1.0856
1.47800e-008,1.0848
1.48167e-008,1.0848
1.48534e-008,1.0856
1.48901e-008,1.0866
1.49267e-008,1.0875
1.49634e-008,1.0879
1.50001e-008,1.0876
1.50368e-008,1.0870
1.50734e-008,1.0861
1.51101e-008,1.0854
1.51468e-008,1.0851
1.51834e-008,1.0853
1.52201e-008,1.0859
1.52568e-008,1.0866
1.52935e-008,1.0872
1.53301e-008,1.0873
1.53668e-008,1.0869
1.54035e-008,1.0863
1.54402e-008,1.0857
1.54769e-008,1.0853
1.55135e-008,1.0854
1.55502e-008,1.0859
1.55869e-008,1.0865
1.56236e-008,1.0870
1.56602e-008,1.0873
1.56969e-008,1.0873
1.57336e-008,1.0869
1.57703e-008,1.0864
1.58069e-008,1.0860
1.58436e-008,1.0858
1.58803e-008,1.0860
1.59169e-008,1.0864
1.59536e-008,1.0869
1.59903e-008,1.0873
1.60270e-008,1.0874
1.60636e-008,1.0872
1.61003e-008,1.0868
1.61370e-008,1.0863
1.61737e-008,1.0860
1.62104e-008,1.0859
1.62470e-008,1.0861
1.62837e-008,1.0865
1.63204e-008,1.0869
1.63571e-008,1.0873
1.63937e-008,1.0874
1.64304e-008,1.0872
1.64671e-008,1.0869
1.65037e-008,1.0865
1.65404e-008,1.0862
1.65771e-008,1.0861
1.66138e-008,1.0863
1.66504e-008,1.0866
1.66871e-008,1.0869
1.67238e-008,1.0872
1.67605e-008,1.0872
1.67972e-008,1.0871
1.68338e-008,1.0868
1.68705e-008,1.0866
1.69072e-008,1.0864
1.69439e-008,1.0864
1.69805e-008,1.0865
1.70172e-008,1.0867
1.70539e-008,1.0870
1.70905e-008,1.0871
1.71272e-008,1.0871
1.71639e-008,1.0870
1.72006e-008,1.0868
1.72372e-008,1.0866
1.72739e-008,1.0865
1.73106e-008,1.0865
1.73473e-008,1.0866
1.73840e-008,1.0868
1.74206e-008,1.0869
1.74573e-008,1.0870
1.74940e-008,1.0870
1.75307e-008,1.0869
1.75673e-008,1.0870
1.76040e-008,1.0873
1.76407e-008,1.0881
1.76773e-008,1.0889
1.77140e-008,1.0875
1.77507e-008,1.0798
1.77874e-008,1.0600
1.78240e-008,1.0241
1.78607e-008,0.9703
1.78974e-008,0.8982
1.79341e-008,0.8100
1.79708e-008,0.7136
1.80074e-008,0.6208
1.80441e-008,0.5426
1.80808e-008,0.4853
1.81175e-008,0.4513
1.81541e-008,0.4390
1.81908e-008,0.4423
1.82275e-008,0.4521
1.82641e-008,0.4595
1.83008e-008,0.4576
1.83375e-008,0.4439
1.83742e-008,0.4208
1.84108e-008,0.3940
1.84475e-008,0.3693
1.84842e-008,0.3510
1.85209e-008,0.3417
1.85576e-008,0.3414
1.85942e-008,0.3485
1.86309e-008,0.3621
1.86676e-008,0.3836
1.87043e-008,0.4164
1.87409e-008,0.4632
1.87776e-008,0.5249
1.88143e-008,0.6011
1.88509e-008,0.6892
1.88876e-008,0.7810
1.89243e-008,0.8633
1.89610e-008,0.9244
1.89976e-008,0.9604
1.90343e-008,0.9738
1.90710e-008,0.9696
1.91077e-008,0.9557
1.91444e-008,0.9423
1.91810e-008,0.9388
1.92177e-008,0.9501
1.92544e-008,0.9749
1.92911e-008,1.0064
1.93277e-008,1.0359
1.93644e-008,1.0570
1.94011e-008,1.0673
1.94377e-008,1.0674
1.94744e-008,1.0601
1.95111e-008,1.0508
1.95478e-008,1.0454
1.95844e-008,1.0476
1.96211e-008,1.0571
1.96578e-008,1.0708
1.96945e-008,1.0846
1.97312e-008,1.0943
1.97678e-008,1.0974
1.98045e-008,1.0941
1.98412e-008,1.0871
1.98779e-008,1.0800
1.99145e-008,1.0761
1.99512e-008,1.0773
1.99879e-008,1.0831
2.00245e-008,1.0915
2.00612e-008,1.0995
2.00979e-008,1.1047
2.01346e-008,1.1056
2.01712e-008,1.1024
2.02079e-008,1.0969
2.02446e-008,1.0916
2.02813e-008,1.0887
2.03179e-008,1.0890
2.03546e-008,1.0924
2.03913e-008,1.0974
2.04280e-008,1.1021
2.04647e-008,1.1048
2.05013e-008,1.1035
2.05380e-008,1.0955
2.05747e-008,1.0768
2.06114e-008,1.0439
2.06480e-008,0.9955
2.06847e-008,0.9317
2.07214e-008,0.8530
2.07580e-008,0.7627
2.07947e-008,0.6698
2.08314e-008,0.5857
2.08681e-008,0.5187
2.09047e-008,0.4723
2.09414e-008,0.4474
2.09781e-008,0.4413
2.10148e-008,0.4474
2.10515e-008,0.4565
2.10881e-008,0.4601
2.11248e-008,0.4529
2.11615e-008,0.4344
2.11982e-008,0.4089
2.12348e-008,0.3825
2.12715e-008,0.3601
2.13082e-008,0.3453
2.13448e-008,0.3396
2.13815e-008,0.3420
2.14182e-008,0.3481
2.14549e-008,0.3531
2.14915e-008,0.3539
2.15282e-008,0.3497
2.15649e-008,0.3415
2.16016e-008,0.3323
2.16383e-008,0.3253
2.16749e-008,0.3229
2.17116e-008,0.3252
2.17483e-008,0.3308
2.17850e-008,0.3366
2.18216e-008,0.3400
2.18583e-008,0.3393
2.18950e-008,0.3344
2.19316e-008,0.3266
2.19683e-008,0.3185
2.20050e-008,0.3125
2.20417e-008,0.3105
2.20783e-008,0.3127
2.21150e-008,0.3176
2.21517e-008,0.3232
2.21884e-008,0.3272
2.22251e-008,0.3283
2.22617e-008,0.3265
2.22984e-008,0.3225
2.23351e-008,0.3183
2.23718e-008,0.3156
2.24084e-008,0.3157
2.24451e-008,0.3186
2.24818e-008,0.3236
2.25184e-008,0.3292
2.25551e-008,0.3336
2.25918e-008,0.3357
2.26285e-008,0.3354
2.26651e-008,0.3330
2.27018e-008,0.3298
2.27385e-008,0.3269
2.27752e-008,0.3252
2.28119e-008,0.3252
2.28485e-008,0.3266
2.28852e-008,0.3284
2.29219e-008,0.3299
2.29586e-008,0.3306
2.29952e-008,0.3303
2.30319e-008,0.3295
2.30686e-008,0.3284
2.31052e-008,0.3275
2.31419e-008,0.3273
2.31786e-008,0.3279
2.32153e-008,0.3290
2.32519e-008,0.3308
2.32886e-008,0.3345
2.33253e-008,0.3432
2.33620e-008,0.3616
2.33987e-008,0.3940
2.34353e-008,0.4430
2.34720e-008,0.5079
2.35087e-008,0.5862
2.35454e-008,0.6728
2.35820e-008,0.7591
2.36187e-008,0.8347
2.36554e-008,0.8917
2.36920e-008,0.9283
2.37287e-008,0.9475
2.37654e-008,0.9536
2.38021e-008,0.9527
2.38387e-008,0.9520
2.38754e-008,0.9575
2.39121e-008,0.9718
2.39488e-008,0.9932
2.39855e-008,1.0172
2.40221e-008,1.0388
2.40588e-008,1.0545
2.40955e-008,1.0636
2.41322e-008,1.0667
2.41688e-008,1.0659
2.42055e-008,1.0644
2.42422e-008,1.0649
2.42788e-008,1.0665
2.43155e-008,1.0630
2.43522e-008,1.0464
2.43889e-008,1.0110
2.44255e-008,0.9544
2.44622e-008,0.8762
2.44989e-008,0.7794
2.45356e-008,0.6755
2.45723e-008,0.5807
2.46089e-008,0.5077
2.46456e-008,0.4613
2.46823e-008,0.4406
2.47190e-008,0.4413
2.47556e-008,0.4547
2.47923e-008,0.4696
2.48290e-008,0.4760
2.48657e-008,0.4681
2.49023e-008,0.4465
2.49390e-008,0.4171
2.49757e-008,0.3883
2.50123e-008,0.3657
2.50490e-008,0.3524
2.50857e-008,0.3488
2.51224e-008,0.3532
2.51590e-008,0.3616
2.51957e-008,0.3717
2.52324e-008,0.3852
2.52691e-008,0.4075
2.53058e-008,0.4442
2.53424e-008,0.4981
2.53791e-008,0.5701
2.54158e-008,0.6585
2.54525e-008,0.7549
2.54891e-008,0.8446
2.55258e-008,0.9135
2.55625e-008,0.9557
2.55991e-008,0.9729
2.56358e-008,0.9703
2.56725e-008,0.9561
2.57092e-008,0.9410
2.57458e-008,0.9354
2.57825e-008,0.9450
2.58192e-008,0.9691
2.58559e-008,1.0011
2.58926e-008,1.0317
2.59292e-008,1.0540
2.59659e-008,1.0652
2.60026e-008,1.0658
2.60393e-008,1.0588
2.60759e-008,1.0495
2.61126e-008,1.0442
2.61493e-008,1.0465
2.61859e-008,1.0563
2.62226e-008,1.0705
2.62593e-008,1.0847
2.62960e-008,1.0948
2.63326e-008,1.0981
2.63693e-008,1.0947
2.64060e-008,1.0871
2.64427e-008,1.0792
2.64794e-008,1.0747
2.65160e-008,1.0753
2.65527e-008,1.0810
2.65894e-008,1.0895
2.66261e-008,1.0979
2.66627e-008,1.1036
2.66994e-008,1.1050
2.67361e-008,1.1024
2.67727e-008,1.0972
2.68094e-008,1.0920
2.68461e-008,1.0888
2.68828e-008,1.0887
2.69194e-008,1.0917
2.69561e-008,1.0965
2.69928e-008,1.1013
2.70295e-008,1.1041
2.70662e-008,1.1032
2.71028e-008,1.0958
2.71395e-008,1.0778
2.71762e-008,1.0455
2.72129e-008,0.9975
2.72495e-008,0.9339
2.72862e-008,0.8552
2.73229e-008,0.7646
2.73595e-008,0.6713
2.73962e-008,0.5868
2.74329e-008,0.5194
2.74696e-008,0.4727
2.75062e-008,0.4476
2.75429e-008,0.4414
2.75796e-008,0.4475
2.76163e-008,0.4566
2.76530e-008,0.4603
2.76896e-008,0.4531
2.77263e-008,0.4345
2.77630e-008,0.4089
2.77997e-008,0.3824
2.78363e-008,0.3600
2.78730e-008,0.3452
2.79097e-008,0.3395
2.79463e-008,0.3418
2.79830e-008,0.3479
2.80197e-008,0.3530
2.80564e-008,0.3537
2.80930e-008,0.3494
2.81297e-008,0.3412
2.81664e-008,0.3319
2.82031e-008,0.3250
2.82398e-008,0.3226
2.82764e-008,0.3250
2.83131e-008,0.3306
2.83498e-008,0.3365
2.83865e-008,0.3399
2.84231e-008,0.3391
2.84598e-008,0.3341
2.84965e-008,0.3264
2.85331e-008,0.3182
2.85698e-008,0.3121
2.86065e-008,0.3101
2.86432e-008,0.3123
2.86798e-008,0.3173
2.87165e-008,0.3230
2.87532e-008,0.3270
2.87899e-008,0.3281
2.88266e-008,0.3262
2.88632e-008,0.3222
2.88999e-008,0.3180
2.89366e-008,0.3153
2.89733e-008,0.3153
2.90099e-008,0.3183
2.90466e-008,0.3233
2.90833e-008,0.3288
2.91199e-008,0.3333
2.91566e-008,0.3355
2.91933e-008,0.3351
2.92300e-008,0.3328
2.92666e-008,0.3295
2.93033e-008,0.3266
2.93400e-008,0.3249
2.93767e-008,0.3249
2.94133e-008,0.3263
2.94500e-008,0.3281
2.94867e-008,0.3296
2.95234e-008,0.3303
2.95601e-008,0.3301
2.95967e-008,0.3292
2.96334e-008,0.3281
2.96701e-008,0.3273
2.97068e-008,0.3271
2.97434e-008,0.3276
2.97801e-008,0.3288
2.98168e-008,0.3305
2.98534e-008,0.3341
2.98901e-008,0.3426
2.99268e-008,0.3606
2.99635e-008,0.3926
3.00002e-008,0.4411
3.00368e-008,0.5056
3.00735e-008,0.5836
3.01102e-008,0.6701
3.01469e-008,0.7566
3.01835e-008,0.8327
3.02202e-008,0.8902
3.02569e-008,0.9274
3.02935e-008,0.9470
3.03302e-008,0.9534
3.03669e-008,0.9526
3.04036e-008,0.9517
3.04403e-008,0.9570
3.04769e-008,0.9710
3.05136e-008,0.9923
3.05503e-008,1.0164
3.05869e-008,1.0380
3.06236e-008,1.0540
3.06603e-008,1.0633
3.06970e-008,1.0665
3.07336e-008,1.0658
3.07703e-008,1.0642
3.08070e-008,1.0647
3.08437e-008,1.0663
3.08804e-008,1.0632
3.09170e-008,1.0472
3.09537e-008,1.0124
3.09904e-008,0.9566
3.10270e-008,0.8791
3.10637e-008,0.7829
3.11004e-008,0.6789
3.11371e-008,0.5836
3.11738e-008,0.5098
3.12104e-008,0.4625
3.12471e-008,0.4409
3.12838e-008,0.4409
3.13205e-008,0.4540
3.13571e-008,0.4690
3.13938e-008,0.4758
3.14305e-008,0.4685
3.14671e-008,0.4473
3.15038e-008,0.4181
3.15405e-008,0.3891
3.15772e-008,0.3663
3.16139e-008,0.3527
3.16505e-008,0.3488
3.16872e-008,0.3527
3.17239e-008,0.3595
3.17605e-008,0.3635
3.17972e-008,0.3615
3.18339e-008,0.3535
3.18706e-008,0.3417
3.19072e-008,0.3296
3.19439e-008,0.3210
3.19806e-008,0.3185
3.20173e-008,0.3221
3.20540e-008,0.3295
3.20906e-008,0.3373
3.21273e-008,0.3419
3.21640e-008,0.3414
3.22006e-008,0.3362
3.22373e-008,0.3278
3.22740e-008,0.3191
3.23107e-008,0.3125
3.23474e-008,0.3099
3.23840e-008,0.3117
3.24207e-008,0.3165
3.24574e-008,0.3222
3.24941e-008,0.3264
3.25307e-008,0.3276
3.25674e-008,0.3258
3.26041e-008,0.3220
3.26407e-008,0.3179
3.26774e-008,0.3154
3.27141e-008,0.3154
3.27508e-008,0.3181
3.27875e-008,0.3228
3.28241e-008,0.3280
3.28608e-008,0.3324
3.28975e-008,0.3348
3.29341e-008,0.3348
3.29708e-008,0.3329
3.30075e-008,0.3301
3.30442e-008,0.3273
3.30808e-008,0.3255
3.31175e-008,0.3252
3.31542e-008,0.3260
3.31909e-008,0.3273
3.32276e-008,0.3284
3.32642e-008,0.3290
3.33009e-008,0.3291
3.33376e-008,0.3288
3.33742e-008,0.3283
3.34109e-008,0.3279
3.34476e-008,0.3278
3.34843e-008,0.3281
3.35210e-008,0.3288
3.35576e-008,0.3298
3.35943e-008,0.3322
3.36310e-008,0.3384
3.36677e-008,0.3530
3.37043e-008,0.3807
3.37410e-008,0.4246
3.37777e-008,0.4849
3.38143e-008,0.5594
3.38510e-008,0.6438
3.38877e-008,0.7311
3.39244e-008,0.8111
3.39611e-008,0.8745
3.39977e-008,0.9177
3.40344e-008,0.9423
3.40711e-008,0.9525
3.41077e-008,0.9535
3.41444e-008,0.9521
3.41811e-008,0.9551
3.42178e-008,0.9663
3.42545e-008,0.9854
3.42911e-008,1.0088
3.43278e-008,1.0314
3.43645e-008,1.0492
3.44012e-008,1.0605
3.44378e-008,1.0655
3.44745e-008,1.0655
3.45112e-008,1.0632
3.45478e-008,1.0619
3.45845e-008,1.0639
3.46212e-008,1.0694
3.46579e-008,1.0767
3.46946e-008,1.0837
3.47312e-008,1.0884
3.47679e-008,1.0895
3.48046e-008,1.0873
3.48412e-008,1.0834
3.48779e-008,1.0798
3.49146e-008,1.0785
3.49513e-008,1.0803
3.49879e-008,1.0850
3.50246e-008,1.0912
3.50613e-008,1.0970
3.50980e-008,1.1009
3.51347e-008,1.1020
3.51713e-008,1.1003
3.52080e-008,1.0968
3.52447e-008,1.0932
3.52813e-008,1.0910
3.53180e-008,1.0909
3.53547e-008,1.0928
3.53914e-008,1.0958
3.54281e-008,1.0990
3.54647e-008,1.1013
3.55014e-008,1.1012
3.55381e-008,1.0961
3.55748e-008,1.0818
3.56114e-008,1.0538
3.56481e-008,1.0097
3.56848e-008,0.9493
3.57214e-008,0.8729
3.57581e-008,0.7831
3.57948e-008,0.6884
3.58315e-008,0.6006
3.58682e-008,0.5292
3.59048e-008,0.4786
3.59415e-008,0.4500
3.59782e-008,0.4411
3.60148e-008,0.4458
3.60515e-008,0.4549
3.60882e-008,0.4599
3.61249e-008,0.4547
3.61615e-008,0.4380
3.61982e-008,0.4135
3.62349e-008,0.3870
3.62716e-008,0.3638
3.63083e-008,0.3476
3.63449e-008,0.3403
3.63816e-008,0.3412
3.64183e-008,0.3466
3.64549e-008,0.3518
3.64916e-008,0.3533
3.65283e-008,0.3499
3.65650e-008,0.3426
3.66017e-008,0.3337
3.66383e-008,0.3265
3.66750e-008,0.3233
3.67117e-008,0.3248
3.67484e-008,0.3297
3.67850e-008,0.3353
3.68217e-008,0.3390
3.68584e-008,0.3389
3.68950e-008,0.3347
3.69317e-008,0.3276
3.69684e-008,0.3197
3.70051e-008,0.3135
3.70418e-008,0.3108
3.70784e-008,0.3122
3.71151e-008,0.3165
3.71518e-008,0.3219
3.71884e-008,0.3260
3.72251e-008,0.3276
3.72618e-008,0.3263
3.72985e-008,0.3229
3.73351e-008,0.3189
3.73718e-008,0.3160
3.74085e-008,0.3156
3.74452e-008,0.3179
3.74819e-008,0.3224
3.75185e-008,0.3277
3.75552e-008,0.3322
3.75919e-008,0.3348
3.76285e-008,0.3350
3.76652e-008,0.3332
3.77019e-008,0.3303
3.77386e-008,0.3274
3.77753e-008,0.3255
3.78119e-008,0.3252
3.78486e-008,0.3261
3.78853e-008,0.3277
3.79220e-008,0.3291
3.79586e-008,0.3299
3.79953e-008,0.3299
3.80320e-008,0.3293
3.80686e-008,0.3284
3.81053e-008,0.3276
3.81420e-008,0.3273
3.81787e-008,0.3277
3.82154e-008,0.3285
3.82520e-008,0.3293
3.82887e-008,0.3298
3.83254e-008,0.3297
3.83620e-008,0.3291
3.83987e-008,0.3283
3.84354e-008,0.3276
3.84721e-008,0.3273
3.85088e-008,0.3274
3.85454e-008,0.3278
3.85821e-008,0.3285
3.86188e-008,0.3291
3.86555e-008,0.3294
3.86921e-008,0.3293
3.87288e-008,0.3290
3.87655e-008,0.3285
3.88021e-008,0.3281
3.88388e-008,0.3280
3.88755e-008,0.3282
3.89122e-008,0.3285
3.89489e-008,0.3289
3.89855e-008,0.3290
3.90222e-008,0.3289
3.90589e-008,0.3286
3.90955e-008,0.3283
3.91322e-008,0.3280
3.91689e-008,0.3281
3.92056e-008,0.3293
3.92422e-008,0.3336
3.92789e-008,0.3445
3.93156e-008,0.3665
3.93523e-008,0.4034
3.93890e-008,0.4566
