.HEADER
..NAMES
Time,V U5.A3
.DATA
2.97799e-008,1.1777
2.98185e-008,1.1777
2.98570e-008,1.1777
2.98956e-008,1.1777
2.99342e-008,1.1777
2.99728e-008,1.1777
3.00113e-008,1.1777
3.00499e-008,1.1777
3.00885e-008,1.1777
3.01271e-008,1.1777
3.01657e-008,1.1778
3.02042e-008,1.1778
3.02428e-008,1.1778
3.02814e-008,1.1778
3.03199e-008,1.1792
3.03585e-008,1.1825
3.03971e-008,1.1823
3.04357e-008,1.1642
3.04743e-008,1.1086
3.05128e-008,1.0092
3.05514e-008,0.8880
3.05900e-008,0.7705
3.06285e-008,0.6649
3.06671e-008,0.5730
3.07057e-008,0.5005
3.07443e-008,0.4477
3.07829e-008,0.4110
3.08214e-008,0.3842
3.08600e-008,0.3629
3.08986e-008,0.3477
3.09372e-008,0.3388
3.09757e-008,0.3317
3.10143e-008,0.3237
3.10529e-008,0.3185
3.10914e-008,0.3183
3.11300e-008,0.3209
3.11686e-008,0.3230
3.12072e-008,0.3241
3.12458e-008,0.3249
3.12843e-008,0.3256
3.13229e-008,0.3253
3.13615e-008,0.3240
3.14000e-008,0.3229
3.14386e-008,0.3230
3.14772e-008,0.3231
3.15158e-008,0.3224
3.15544e-008,0.3216
3.15929e-008,0.3215
3.16315e-008,0.3218
3.16701e-008,0.3218
3.17087e-008,0.3216
3.17472e-008,0.3245
3.17858e-008,0.3371
3.18244e-008,0.3710
3.18629e-008,0.4390
3.19015e-008,0.5431
3.19401e-008,0.6671
3.19787e-008,0.7796
3.20173e-008,0.8639
3.20558e-008,0.9280
3.20944e-008,0.9835
3.21330e-008,1.0309
3.21715e-008,1.0685
3.22101e-008,1.0968
3.22487e-008,1.1173
3.22873e-008,1.1327
3.23259e-008,1.1437
3.23644e-008,1.1517
3.24030e-008,1.1595
3.24416e-008,1.1672
3.24801e-008,1.1706
3.25187e-008,1.1692
3.25573e-008,1.1673
3.25959e-008,1.1679
3.26344e-008,1.1705
3.26730e-008,1.1755
3.27116e-008,1.1809
3.27502e-008,1.1789
3.27888e-008,1.1540
3.28273e-008,1.0882
3.28659e-008,0.9809
3.29045e-008,0.8591
3.29430e-008,0.7455
3.29816e-008,0.6433
3.30202e-008,0.5549
3.30588e-008,0.4865
3.30974e-008,0.4373
3.31359e-008,0.3980
3.31745e-008,0.3715
3.32131e-008,0.3697
3.32516e-008,0.4060
3.32902e-008,0.4820
3.33288e-008,0.5932
3.33674e-008,0.7136
3.34060e-008,0.8173
3.34445e-008,0.8985
3.34831e-008,0.9636
3.35217e-008,1.0152
3.35603e-008,1.0572
3.35988e-008,1.1008
3.36374e-008,1.1424
3.36760e-008,1.1660
3.37145e-008,1.1588
3.37531e-008,1.1168
3.37917e-008,1.0261
3.38303e-008,0.9059
3.38689e-008,0.7839
3.39074e-008,0.6719
3.39460e-008,0.5744
3.39846e-008,0.5010
3.40231e-008,0.4475
3.40617e-008,0.4061
3.41003e-008,0.3760
3.41389e-008,0.3661
3.41775e-008,0.3877
3.42160e-008,0.4479
3.42546e-008,0.5488
3.42932e-008,0.6709
3.43318e-008,0.7844
3.43703e-008,0.8733
3.44089e-008,0.9434
3.44475e-008,0.9992
3.44860e-008,1.0449
3.45246e-008,1.0868
3.45632e-008,1.1308
3.46018e-008,1.1614
3.46404e-008,1.1647
3.46789e-008,1.1353
3.47175e-008,1.0593
3.47561e-008,0.9454
3.47946e-008,0.8219
3.48332e-008,0.7071
3.48718e-008,0.6033
3.49104e-008,0.5218
3.49490e-008,0.4624
3.49875e-008,0.4198
3.50261e-008,0.3904
3.50647e-008,0.3701
