.HEADER
..NAMES
Time,V U3.R8
2.21150e-008,0.3123
2.21517e-008,0.3173
2.21884e-008,0.3230
2.22251e-008,0.3274
2.22617e-008,0.3292
2.22984e-008,0.3280
2.23351e-008,0.3248
2.23718e-008,0.3211
2.24084e-008,0.3186
2.24451e-008,0.3184
2.24818e-008,0.3206
2.25184e-008,0.3248
2.25551e-008,0.3298
2.25918e-008,0.3341
2.26285e-008,0.3368
2.26651e-008,0.3376
2.27018e-008,0.3364
2.27385e-008,0.3336
2.27752e-008,0.3300
2.28119e-008,0.3268
2.28485e-008,0.3250
2.28852e-008,0.3248
2.29219e-008,0.3259
2.29586e-008,0.3278
2.29952e-008,0.3297
2.30319e-008,0.3313
2.30686e-008,0.3324
2.31052e-008,0.3328
2.31419e-008,0.3323
2.31786e-008,0.3312
2.32153e-008,0.3300
2.32519e-008,0.3290
2.32886e-008,0.3286
2.33253e-008,0.3287
2.33620e-008,0.3292
2.33987e-008,0.3299
2.34353e-008,0.3305
2.34720e-008,0.3310
2.35087e-008,0.3311
2.35454e-008,0.3308
2.35820e-008,0.3304
2.36187e-008,0.3298
2.36554e-008,0.3293
2.36920e-008,0.3292
2.37287e-008,0.3294
2.37654e-008,0.3299
2.38021e-008,0.3306
2.38387e-008,0.3313
2.38754e-008,0.3317
2.39121e-008,0.3316
2.39488e-008,0.3312
2.39855e-008,0.3304
2.40221e-008,0.3297
2.40588e-008,0.3292
2.40955e-008,0.3290
2.41322e-008,0.3291
2.41688e-008,0.3296
2.42055e-008,0.3302
2.42422e-008,0.3308
2.42788e-008,0.3312
2.43155e-008,0.3311
2.43522e-008,0.3307
2.43889e-008,0.3301
2.44255e-008,0.3295
2.44622e-008,0.3291
2.44989e-008,0.3290
2.45356e-008,0.3293
2.45723e-008,0.3298
2.46089e-008,0.3304
2.46456e-008,0.3308
2.46823e-008,0.3310
2.47190e-008,0.3309
2.47556e-008,0.3306
2.47923e-008,0.3301
2.48290e-008,0.3296
2.48657e-008,0.3293
2.49023e-008,0.3293
2.49390e-008,0.3296
2.49757e-008,0.3300
2.50123e-008,0.3303
2.50490e-008,0.3306
2.50857e-008,0.3307
2.51224e-008,0.3314
2.51590e-008,0.3343
2.51957e-008,0.3426
2.52324e-008,0.3609
2.52691e-008,0.3931
2.53058e-008,0.4408
2.53424e-008,0.5032
2.53791e-008,0.5778
2.54158e-008,0.6610
2.54525e-008,0.7457
2.54891e-008,0.8218
2.55258e-008,0.8809
2.55625e-008,0.9205
2.55991e-008,0.9428
2.56358e-008,0.9518
2.56725e-008,0.9520
2.57092e-008,0.9495
2.57458e-008,0.9506
2.57825e-008,0.9597
2.58192e-008,0.9779
2.58559e-008,1.0022
2.58926e-008,1.0270
2.59292e-008,1.0477
2.59659e-008,1.0622
2.60026e-008,1.0703
2.60393e-008,1.0728
2.60759e-008,1.0716
2.61126e-008,1.0695
2.61493e-008,1.0692
2.61859e-008,1.0717
2.62226e-008,1.0768
2.62593e-008,1.0830
2.62960e-008,1.0884
2.63326e-008,1.0910
2.63693e-008,1.0905
2.64060e-008,1.0879
2.64427e-008,1.0849
2.64794e-008,1.0832
2.65160e-008,1.0841
2.65527e-008,1.0878
2.65894e-008,1.0935
2.66261e-008,1.0998
2.66627e-008,1.1052
2.66994e-008,1.1083
2.67361e-008,1.1086
2.67727e-008,1.1063
2.68094e-008,1.1026
2.68461e-008,1.0989
2.68828e-008,1.0965
2.69194e-008,1.0962
2.69561e-008,1.0980
2.69928e-008,1.1014
2.70295e-008,1.1048
2.70662e-008,1.1060
2.71028e-008,1.1009
2.71395e-008,1.0841
2.71762e-008,1.0515
2.72129e-008,1.0022
2.72495e-008,0.9372
2.72862e-008,0.8577
2.73229e-008,0.7669
2.73595e-008,0.6741
2.73962e-008,0.5913
2.74329e-008,0.5265
2.74696e-008,0.4825
2.75062e-008,0.4590
2.75429e-008,0.4526
2.75796e-008,0.4575
2.76163e-008,0.4664
2.76530e-008,0.4715
2.76896e-008,0.4668
2.77263e-008,0.4501
2.77630e-008,0.4248
2.77997e-008,0.3973
2.78363e-008,0.3727
2.78730e-008,0.3543
2.79097e-008,0.3441
2.79463e-008,0.3417
2.79830e-008,0.3445
2.80197e-008,0.3489
2.80564e-008,0.3520
2.80930e-008,0.3517
2.81297e-008,0.3476
2.81664e-008,0.3411
2.82031e-008,0.3349
2.82398e-008,0.3312
2.82764e-008,0.3310
2.83131e-008,0.3336
2.83498e-008,0.3374
2.83865e-008,0.3400
2.84231e-008,0.3399
2.84598e-008,0.3365
2.84965e-008,0.3304
2.85331e-008,0.3230
2.85698e-008,0.3165
2.86065e-008,0.3124
2.86432e-008,0.3119
2.86798e-008,0.3145
2.87165e-008,0.3192
2.87532e-008,0.3241
2.87899e-008,0.3276
2.88266e-008,0.3287
2.88632e-008,0.3272
2.88999e-008,0.3240
2.89366e-008,0.3207
2.89733e-008,0.3185
2.90099e-008,0.3186
2.90466e-008,0.3210
2.90833e-008,0.3252
2.91199e-008,0.3300
2.91566e-008,0.3341
2.91933e-008,0.3365
2.92300e-008,0.3371
2.92666e-008,0.3358
2.93033e-008,0.3332
2.93400e-008,0.3301
2.93767e-008,0.3274
2.94133e-008,0.3261
2.94500e-008,0.3262
2.94867e-008,0.3274
2.95234e-008,0.3289
2.95601e-008,0.3304
2.95967e-008,0.3314
2.96334e-008,0.3319
2.96701e-008,0.3319
2.97068e-008,0.3315
2.97434e-008,0.3307
2.97801e-008,0.3302
2.98168e-008,0.3307
2.98534e-008,0.3342
2.98901e-008,0.3441
2.99268e-008,0.3645
2.99635e-008,0.3989
3.00002e-008,0.4485
3.00368e-008,0.5121
3.00735e-008,0.5876
3.01102e-008,0.6709
3.01469e-008,0.7547
3.01835e-008,0.8288
3.02202e-008,0.8856
3.02569e-008,0.9232
3.02935e-008,0.9443
3.03302e-008,0.9526
3.03669e-008,0.9527
3.04036e-008,0.9507
3.04403e-008,0.9526
3.04769e-008,0.9626
3.05136e-008,0.9813
3.05503e-008,1.0053
3.05869e-008,1.0293
3.06236e-008,1.0490
3.06603e-008,1.0628
3.06970e-008,1.0707
3.07336e-008,1.0737
3.07703e-008,1.0737
3.08070e-008,1.0729
3.08437e-008,1.0704
3.08804e-008,1.0618
3.09170e-008,1.0410
3.09537e-008,1.0041
3.09904e-008,0.9499
3.10270e-008,0.8768
3.10637e-008,0.7860
3.11004e-008,0.6868
3.11371e-008,0.5945
3.11738e-008,0.5214
3.12104e-008,0.4729
3.12471e-008,0.4489
3.12838e-008,0.4462
3.13205e-008,0.4579
3.13571e-008,0.4747
3.13938e-008,0.4869
3.14305e-008,0.4864
3.14671e-008,0.4701
3.15038e-008,0.4420
3.15405e-008,0.4101
3.15772e-008,0.3815
3.16139e-008,0.3607
3.16505e-008,0.3497
3.16872e-008,0.3486
3.17239e-008,0.3552
3.17605e-008,0.3681
3.17972e-008,0.3882
3.18339e-008,0.4181
3.18706e-008,0.4595
3.19072e-008,0.5130
3.19439e-008,0.5801
3.19806e-008,0.6610
3.20173e-008,0.7501
3.20540e-008,0.8348
3.20906e-008,0.9023
3.21273e-008,0.9470
3.21640e-008,0.9695
3.22006e-008,0.9729
3.22373e-008,0.9627
3.22740e-008,0.9471
3.23107e-008,0.9356
3.23474e-008,0.9364
3.23840e-008,0.9527
3.24207e-008,0.9809
3.24574e-008,1.0129
3.24941e-008,1.0409
3.25307e-008,1.0607
3.25674e-008,1.0708
3.26041e-008,1.0716
3.26407e-008,1.0657
3.26774e-008,1.0581
3.27141e-008,1.0537
3.27508e-008,1.0551
3.27875e-008,1.0627
3.28241e-008,1.0743
3.28608e-008,1.0861
3.28975e-008,1.0944
3.29341e-008,1.0973
3.29708e-008,1.0955
3.30075e-008,1.0909
3.30442e-008,1.0860
3.30808e-008,1.0830
3.31175e-008,1.0835
3.31542e-008,1.0875
3.31909e-008,1.0942
3.32276e-008,1.1013
3.32642e-008,1.1068
3.33009e-008,1.1091
3.33376e-008,1.1081
3.33742e-008,1.1049
3.34109e-008,1.1009
3.34476e-008,1.0976
3.34843e-008,1.0963
3.35210e-008,1.0973
3.35576e-008,1.1001
3.35943e-008,1.1037
3.36310e-008,1.1054
3.36677e-008,1.1012
3.37043e-008,1.0853
3.37410e-008,1.0533
3.37777e-008,1.0041
3.38143e-008,0.9392
3.38510e-008,0.8597
3.38877e-008,0.7687
3.39244e-008,0.6754
3.39611e-008,0.5920
3.39977e-008,0.5270
3.40344e-008,0.4832
3.40711e-008,0.4599
3.41077e-008,0.4539
3.41444e-008,0.4590
3.41811e-008,0.4680
3.42178e-008,0.4732
3.42545e-008,0.4683
3.42911e-008,0.4510
3.43278e-008,0.4251
3.43645e-008,0.3969
3.44012e-008,0.3720
3.44378e-008,0.3537
3.44745e-008,0.3439
3.45112e-008,0.3429
3.45478e-008,0.3502
3.45845e-008,0.3664
3.46212e-008,0.3939
3.46579e-008,0.4346
3.46946e-008,0.4882
3.47312e-008,0.5537
3.47679e-008,0.6311
3.48046e-008,0.7182
3.48412e-008,0.8060
3.48779e-008,0.8811
3.49146e-008,0.9339
3.49513e-008,0.9630
3.49879e-008,0.9719
3.50246e-008,0.9658
3.50613e-008,0.9513
3.50980e-008,0.9371
3.51347e-008,0.9320
3.51713e-008,0.9418
3.52080e-008,0.9663
3.52447e-008,0.9990
3.52813e-008,1.0309
3.53180e-008,1.0551
3.53547e-008,1.0694
3.53914e-008,1.0736
3.54281e-008,1.0698
3.54647e-008,1.0623
3.55014e-008,1.0558
3.55381e-008,1.0515
3.55748e-008,1.0456
3.56114e-008,1.0319
3.56481e-008,1.0047
3.56848e-008,0.9597
3.57214e-008,0.8928
3.57581e-008,0.8046
3.57948e-008,0.7049
3.58315e-008,0.6093
3.58682e-008,0.5308
3.59048e-008,0.4761
3.59415e-008,0.4472
3.59782e-008,0.4420
3.60148e-008,0.4535
3.60515e-008,0.4718
3.60882e-008,0.4860
3.61249e-008,0.4873
3.61615e-008,0.4725
3.61982e-008,0.4453
3.62349e-008,0.4135
3.62716e-008,0.3843
3.63083e-008,0.3623
3.63449e-008,0.3503
3.63816e-008,0.3487
3.64183e-008,0.3554
3.64549e-008,0.3690
3.64916e-008,0.3905
3.65283e-008,0.4221
3.65650e-008,0.4650
3.66017e-008,0.5199
3.66383e-008,0.5881
3.66750e-008,0.6700
3.67117e-008,0.7590
3.67484e-008,0.8424
3.67850e-008,0.9082
3.68217e-008,0.9515
3.68584e-008,0.9730
3.68950e-008,0.9756
3.69317e-008,0.9648
3.69684e-008,0.9487
3.70051e-008,0.9374
3.70418e-008,0.9387
3.70784e-008,0.9551
3.71151e-008,0.9830
3.71518e-008,1.0142
3.71884e-008,1.0416
3.72251e-008,1.0612
3.72618e-008,1.0714
3.72985e-008,1.0723
3.73351e-008,1.0666
3.73718e-008,1.0593
3.74085e-008,1.0550
3.74452e-008,1.0562
3.74819e-008,1.0633
3.75185e-008,1.0743
3.75552e-008,1.0853
3.75919e-008,1.0930
3.76285e-008,1.0959
3.76652e-008,1.0946
3.77019e-008,1.0907
3.77386e-008,1.0865
3.77753e-008,1.0842
3.78119e-008,1.0849
3.78486e-008,1.0889
3.78853e-008,1.0951
3.79220e-008,1.1016
3.79586e-008,1.1064
3.79953e-008,1.1082
3.80320e-008,1.1072
3.80686e-008,1.1041
3.81053e-008,1.1006
3.81420e-008,1.0978
3.81787e-008,1.0968
3.82154e-008,1.0980
3.82520e-008,1.1008
3.82887e-008,1.1040
3.83254e-008,1.1050
3.83620e-008,1.0995
3.83987e-008,1.0819
3.84354e-008,1.0479
3.84721e-008,0.9970
3.85088e-008,0.9304
3.85454e-008,0.8492
3.85821e-008,0.7572
3.86188e-008,0.6643
3.86555e-008,0.5826
3.86921e-008,0.5199
3.87288e-008,0.4787
3.87655e-008,0.4578
3.88021e-008,0.4537
3.88388e-008,0.4600
3.88755e-008,0.4691
3.89122e-008,0.4736
3.89489e-008,0.4671
3.89855e-008,0.4484
3.90222e-008,0.4217
3.90589e-008,0.3934
3.90955e-008,0.3690
3.91322e-008,0.3516
3.91689e-008,0.3428
3.92056e-008,0.3418
3.92422e-008,0.3457
3.92789e-008,0.3506
3.93156e-008,0.3534
3.93523e-008,0.3524
3.93890e-008,0.3472
