.HEADER
..NAMES
Time,V U3.C7&B7
.DATA
3.32902e-008,1.1440
3.33288e-008,1.0638
3.33674e-008,0.9462
3.34060e-008,0.8234
3.34445e-008,0.6978
3.34831e-008,0.5879
3.35217e-008,0.5039
3.35603e-008,0.4451
3.35988e-008,0.4048
3.36374e-008,0.3714
3.36760e-008,0.3626
3.37145e-008,0.3796
3.37531e-008,0.4302
3.37917e-008,0.5202
3.38303e-008,0.6454
3.38689e-008,0.7638
3.39074e-008,0.8613
3.39460e-008,0.9426
3.39846e-008,1.0026
3.40231e-008,1.0459
3.40617e-008,1.0841
3.41003e-008,1.1322
3.41389e-008,1.1620
3.41775e-008,1.1706
3.42160e-008,1.1570
3.42546e-008,1.0955
3.42932e-008,0.9844
3.43318e-008,0.8630
3.43703e-008,0.7368
3.44089e-008,0.6200
3.44475e-008,0.5275
3.44860e-008,0.4613
3.45246e-008,0.4164
3.45632e-008,0.3804
3.46018e-008,0.3623
3.46404e-008,0.3710
3.46789e-008,0.4103
3.47175e-008,0.4867
3.47561e-008,0.6046
3.47946e-008,0.7289
3.48332e-008,0.8322
3.48718e-008,0.9190
3.49104e-008,0.9859
3.49490e-008,1.0333
3.49875e-008,1.0716
3.50261e-008,1.1145
3.50647e-008,1.1556
3.51032e-008,1.1687
3.51418e-008,1.1645
3.51804e-008,1.1216
3.52190e-008,1.0224
3.52575e-008,0.9015
3.52961e-008,0.7766
3.53347e-008,0.6547
3.53733e-008,0.5538
3.54119e-008,0.4797
3.54504e-008,0.4287
3.54890e-008,0.3912
3.55276e-008,0.3646
3.55661e-008,0.3654
3.56047e-008,0.3940
3.56433e-008,0.4580
3.56819e-008,0.5641
3.57205e-008,0.6914
3.57590e-008,0.8015
3.57976e-008,0.8933
3.58362e-008,0.9671
3.58747e-008,1.0198
3.59133e-008,1.0599
3.59519e-008,1.0994
3.59905e-008,1.1462
3.60290e-008,1.1662
3.60676e-008,1.1689
3.61062e-008,1.1412
3.61448e-008,1.0584
3.61834e-008,0.9399
3.62219e-008,0.8168
3.62605e-008,0.6916
3.62991e-008,0.5829
3.63376e-008,0.5004
3.63762e-008,0.4427
3.64148e-008,0.4026
3.64534e-008,0.3698
3.64920e-008,0.3627
3.65305e-008,0.3811
3.65691e-008,0.4336
3.66077e-008,0.5261
3.66462e-008,0.6519
3.66848e-008,0.7691
3.67234e-008,0.8659
3.67620e-008,0.9462
3.68006e-008,1.0051
3.68391e-008,1.0479
3.68777e-008,1.0858
3.69163e-008,1.1334
3.69549e-008,1.1626
3.69934e-008,1.1703
3.70320e-008,1.1550
3.70706e-008,1.0909
3.71091e-008,0.9782
3.71477e-008,0.8565
3.71863e-008,0.7304
3.72249e-008,0.6146
3.72635e-008,0.5235
3.73020e-008,0.4585
3.73406e-008,0.4143
3.73792e-008,0.3780
3.74177e-008,0.3621
3.74563e-008,0.3718
3.74949e-008,0.4131
3.75335e-008,0.4918
3.75721e-008,0.6111
3.76106e-008,0.7347
3.76492e-008,0.8370
3.76878e-008,0.9230
3.77263e-008,0.9888
3.77649e-008,1.0354
3.78035e-008,1.0736
3.78421e-008,1.1183
3.78806e-008,1.1572
3.79192e-008,1.1693
3.79578e-008,1.1639
3.79964e-008,1.1179
3.80350e-008,1.0161
3.80735e-008,0.8954
3.81121e-008,0.7702
3.81507e-008,0.6489
3.81892e-008,0.5494
3.82278e-008,0.4765
3.82664e-008,0.4266
3.83050e-008,0.3899
3.83436e-008,0.3641
3.83821e-008,0.3665
3.84207e-008,0.3966
3.84593e-008,0.4624
3.84978e-008,0.5704
3.85364e-008,0.6978
3.85750e-008,0.8066
3.86136e-008,0.8976
3.86521e-008,0.9704
3.86907e-008,1.0221
3.87293e-008,1.0619
3.87679e-008,1.1027
3.88065e-008,1.1488
3.88450e-008,1.1669
3.88836e-008,1.1688
3.89222e-008,1.1386
3.89607e-008,1.0526
3.89993e-008,0.9338
3.90379e-008,0.8105
3.90765e-008,0.6856
3.91151e-008,0.5780
3.91536e-008,0.4968
3.91922e-008,0.4403
3.92308e-008,0.4011
3.92693e-008,0.3691
3.93079e-008,0.3632
3.93465e-008,0.3832
3.93851e-008,0.4374
3.94237e-008,0.5320
3.94622e-008,0.6585
3.95008e-008,0.7746
3.95394e-008,0.8705
3.95780e-008,0.9497
3.96165e-008,1.0076
3.96551e-008,1.0499
3.96937e-008,1.0884
3.97322e-008,1.1368
3.97708e-008,1.1634
3.98094e-008,1.1706
3.98480e-008,1.1534
3.98866e-008,1.0858
3.99251e-008,0.9720
3.99637e-008,0.8503
4.00023e-008,0.7241
4.00408e-008,0.6093
4.00794e-008,0.5196
4.01180e-008,0.4558
4.01566e-008,0.4126
4.01952e-008,0.3772
4.02337e-008,0.3622
4.02723e-008,0.3734
4.03109e-008,0.4163
4.03494e-008,0.4971
4.03880e-008,0.6178
4.04266e-008,0.7405
4.04652e-008,0.8418
4.05037e-008,0.9269
4.05423e-008,0.9915
4.05809e-008,1.0374
4.06195e-008,1.0754
4.06581e-008,1.1196
4.06966e-008,1.1579
4.07352e-008,1.1692
4.07738e-008,1.1623
4.08123e-008,1.1139
4.08509e-008,1.0102
4.08895e-008,0.8890
4.09281e-008,0.7636
4.09667e-008,0.6432
4.10052e-008,0.5450
4.10438e-008,0.4735
4.10824e-008,0.4245
4.11209e-008,0.3875
4.11595e-008,0.3636
4.11981e-008,0.3668
