.HEADER
..NAMES
Time,V U5.D3
.DATA
1.52371e-008,1.0336
1.52757e-008,1.0731
1.53143e-008,1.1157
1.53528e-008,1.1500
1.53914e-008,1.1616
1.54300e-008,1.1484
1.54686e-008,1.0912
1.55071e-008,0.9901
1.55457e-008,0.8697
1.55843e-008,0.7510
1.56229e-008,0.6387
1.56615e-008,0.5461
1.57000e-008,0.4764
1.57386e-008,0.4250
1.57772e-008,0.3862
1.58158e-008,0.3652
1.58543e-008,0.3663
1.58929e-008,0.3988
1.59315e-008,0.4720
1.59701e-008,0.5817
1.60086e-008,0.7042
1.60472e-008,0.8142
1.60858e-008,0.9045
1.61243e-008,0.9764
1.61629e-008,1.0315
1.62015e-008,1.0715
1.62401e-008,1.0991
1.62786e-008,1.1176
1.63172e-008,1.1329
1.63558e-008,1.1462
1.63944e-008,1.1565
1.64329e-008,1.1646
1.64715e-008,1.1702
1.65101e-008,1.1714
1.65487e-008,1.1698
1.65873e-008,1.1685
1.66258e-008,1.1685
1.66644e-008,1.1697
1.67030e-008,1.1710
1.67416e-008,1.1721
1.67801e-008,1.1731
1.68187e-008,1.1745
1.68573e-008,1.1754
1.68959e-008,1.1757
1.69344e-008,1.1759
1.69730e-008,1.1761
1.70116e-008,1.1763
1.70501e-008,1.1765
1.70887e-008,1.1769
1.71273e-008,1.1775
1.71659e-008,1.1785
1.72044e-008,1.1811
1.72430e-008,1.1826
1.72816e-008,1.1725
1.73202e-008,1.1343
1.73588e-008,1.0565
1.73973e-008,0.9502
1.74359e-008,0.8359
1.74745e-008,0.7236
1.75131e-008,0.6185
1.75516e-008,0.5307
1.75902e-008,0.4645
1.76288e-008,0.4184
1.76674e-008,0.3875
1.77059e-008,0.3656
1.77445e-008,0.3495
1.77831e-008,0.3382
1.78216e-008,0.3290
1.78602e-008,0.3212
1.78988e-008,0.3175
1.79374e-008,0.3182
1.79759e-008,0.3204
1.80145e-008,0.3224
1.80531e-008,0.3243
1.80917e-008,0.3262
1.81302e-008,0.3291
1.81688e-008,0.3386
1.82074e-008,0.3654
1.82460e-008,0.4224
1.82846e-008,0.5138
1.83231e-008,0.6287
1.83617e-008,0.7413
1.84003e-008,0.8357
1.84389e-008,0.9135
1.84774e-008,0.9781
1.85160e-008,1.0291
