.HEADER
..NAMES
Time,V U2.N7
3.3741e-009,1.0263
3.4108e-009,1.0108
3.4475e-009,1.0053
3.4841e-009,1.0116
3.5208e-009,1.0274
3.5575e-009,1.0478
3.5942e-009,1.0673
3.6308e-009,1.0822
3.6675e-009,1.0907
3.7042e-009,1.0929
3.7408e-009,1.0903
3.7775e-009,1.0847
3.8142e-009,1.0790
3.8509e-009,1.0760
3.8875e-009,1.0771
3.9242e-009,1.0819
3.9609e-009,1.0885
3.9976e-009,1.0945
4.0342e-009,1.0983
4.0709e-009,1.0994
4.1076e-009,1.0989
4.1443e-009,1.0976
4.1809e-009,1.0963
4.2176e-009,1.0956
4.2543e-009,1.0960
4.2910e-009,1.0978
4.3276e-009,1.1008
4.3643e-009,1.1042
4.4010e-009,1.1066
4.4377e-009,1.1071
4.4743e-009,1.1055
4.5110e-009,1.1024
4.5477e-009,1.0990
4.5844e-009,1.0961
4.6211e-009,1.0940
4.6577e-009,1.0927
4.6944e-009,1.0918
4.7311e-009,1.0914
4.7678e-009,1.0913
4.8044e-009,1.0912
4.8411e-009,1.0907
4.8778e-009,1.0895
4.9145e-009,1.0878
4.9511e-009,1.0862
4.9878e-009,1.0855
5.0245e-009,1.0861
5.0612e-009,1.0879
5.0978e-009,1.0902
5.1345e-009,1.0925
5.1712e-009,1.0944
5.2079e-009,1.0955
5.2445e-009,1.0958
5.2812e-009,1.0950
5.3179e-009,1.0932
5.3546e-009,1.0907
5.3912e-009,1.0882
5.4279e-009,1.0865
5.4646e-009,1.0861
5.5013e-009,1.0870
5.5379e-009,1.0887
5.5746e-009,1.0906
5.6113e-009,1.0923
5.6480e-009,1.0934
5.6846e-009,1.0938
5.7213e-009,1.0933
5.7580e-009,1.0920
5.7947e-009,1.0904
5.8313e-009,1.0889
5.8680e-009,1.0880
5.9047e-009,1.0879
5.9414e-009,1.0887
5.9780e-009,1.0898
6.0147e-009,1.0909
6.0514e-009,1.0916
6.0881e-009,1.0918
6.1247e-009,1.0916
6.1614e-009,1.0910
6.1981e-009,1.0902
6.2348e-009,1.0895
6.2714e-009,1.0892
6.3081e-009,1.0894
6.3448e-009,1.0900
6.3815e-009,1.0908
6.4181e-009,1.0917
6.4548e-009,1.0925
6.4915e-009,1.0930
6.5282e-009,1.0928
6.5648e-009,1.0901
6.6015e-009,1.0818
6.6382e-009,1.0645
6.6749e-009,1.0350
6.7115e-009,0.9905
6.7482e-009,0.9287
6.7849e-009,0.8500
6.8215e-009,0.7581
6.8582e-009,0.6592
6.8949e-009,0.5617
6.9316e-009,0.4750
6.9682e-009,0.4067
7.0049e-009,0.3609
7.0416e-009,0.3380
7.0783e-009,0.3353
7.1149e-009,0.3473
7.1516e-009,0.3664
7.1883e-009,0.3847
7.2250e-009,0.3959
7.2616e-009,0.3966
7.2983e-009,0.3876
7.3350e-009,0.3720
7.3717e-009,0.3547
7.4083e-009,0.3395
7.4450e-009,0.3291
7.4817e-009,0.3243
7.5184e-009,0.3249
7.5550e-009,0.3296
7.5917e-009,0.3359
7.6284e-009,0.3412
7.6651e-009,0.3436
7.7018e-009,0.3427
7.7384e-009,0.3397
7.7751e-009,0.3361
7.8118e-009,0.3335
7.8484e-009,0.3322
7.8851e-009,0.3318
7.9218e-009,0.3313
7.9585e-009,0.3303
7.9952e-009,0.3284
8.0318e-009,0.3256
8.0685e-009,0.3221
8.1052e-009,0.3182
8.1418e-009,0.3150
8.1785e-009,0.3134
8.2152e-009,0.3142
8.2519e-009,0.3173
8.2886e-009,0.3220
8.3252e-009,0.3272
8.3619e-009,0.3327
8.3986e-009,0.3402
8.4352e-009,0.3531
8.4719e-009,0.3753
8.5086e-009,0.4104
8.5453e-009,0.4605
8.5820e-009,0.5266
8.6186e-009,0.6074
8.6553e-009,0.6989
8.6920e-009,0.7935
8.7286e-009,0.8824
8.7653e-009,0.9572
8.8020e-009,1.0121
8.8387e-009,1.0452
8.8754e-009,1.0586
8.9120e-009,1.0570
8.9487e-009,1.0464
8.9854e-009,1.0332
9.0220e-009,1.0238
9.0587e-009,1.0224
9.0954e-009,1.0303
9.1321e-009,1.0451
9.1688e-009,1.0625
9.2054e-009,1.0779
9.2421e-009,1.0886
9.2788e-009,1.0937
9.3154e-009,1.0940
9.3521e-009,1.0909
9.3888e-009,1.0858
9.4255e-009,1.0810
9.4622e-009,1.0784
9.4988e-009,1.0792
9.5355e-009,1.0828
9.5722e-009,1.0875
9.6088e-009,1.0914
9.6455e-009,1.0932
9.6822e-009,1.0932
9.7189e-009,1.0925
9.7556e-009,1.0923
9.7922e-009,1.0933
9.8289e-009,1.0955
9.8656e-009,1.0985
9.9022e-009,1.1022
9.9389e-009,1.1059
9.9756e-009,1.1087
1.00123e-008,1.1096
1.00490e-008,1.1079
1.00856e-008,1.1040
1.01223e-008,1.0993
1.01590e-008,1.0952
1.01956e-008,1.0931
1.02323e-008,1.0931
1.02690e-008,1.0944
1.03057e-008,1.0943
1.03424e-008,1.0891
1.03790e-008,1.0745
1.04157e-008,1.0468
1.04524e-008,1.0029
1.04890e-008,0.9408
1.05257e-008,0.8610
1.05624e-008,0.7677
1.05991e-008,0.6683
1.06358e-008,0.5714
1.06724e-008,0.4856
1.07091e-008,0.4182
1.07458e-008,0.3724
1.07824e-008,0.3483
1.08191e-008,0.3432
1.08558e-008,0.3520
1.08925e-008,0.3678
1.09292e-008,0.3831
1.09658e-008,0.3922
1.10025e-008,0.3921
1.10392e-008,0.3836
1.10758e-008,0.3698
1.11125e-008,0.3549
1.11492e-008,0.3425
1.11859e-008,0.3359
1.12226e-008,0.3382
1.12592e-008,0.3531
1.12959e-008,0.3836
1.13326e-008,0.4304
1.13693e-008,0.4924
1.14059e-008,0.5681
1.14426e-008,0.6552
1.14793e-008,0.7489
1.15159e-008,0.8423
1.15526e-008,0.9273
1.15893e-008,0.9963
1.16260e-008,1.0437
1.16627e-008,1.0679
1.16993e-008,1.0719
1.17360e-008,1.0610
1.17727e-008,1.0418
1.18093e-008,1.0215
1.18460e-008,1.0071
1.18827e-008,1.0037
1.19194e-008,1.0121
1.19561e-008,1.0296
1.19927e-008,1.0506
1.20294e-008,1.0699
1.20661e-008,1.0837
1.21027e-008,1.0907
1.21394e-008,1.0916
1.21761e-008,1.0879
1.22128e-008,1.0818
1.22495e-008,1.0762
1.22861e-008,1.0738
1.23228e-008,1.0759
1.23595e-008,1.0819
1.23961e-008,1.0893
1.24328e-008,1.0956
1.24695e-008,1.0992
1.25062e-008,1.0999
1.25429e-008,1.0989
1.25795e-008,1.0974
1.26162e-008,1.0962
1.26529e-008,1.0958
1.26895e-008,1.0966
1.27262e-008,1.0987
1.27629e-008,1.1019
1.27996e-008,1.1052
1.28363e-008,1.1072
1.28729e-008,1.1069
1.29096e-008,1.1045
1.29463e-008,1.1009
1.29829e-008,1.0976
1.30196e-008,1.0957
1.30563e-008,1.0951
1.30930e-008,1.0948
1.31297e-008,1.0924
1.31663e-008,1.0841
1.32030e-008,1.0659
1.32397e-008,1.0344
1.32763e-008,0.9867
1.33130e-008,0.9208
1.33497e-008,0.8378
1.33864e-008,0.7427
1.34231e-008,0.6432
1.34597e-008,0.5481
1.34964e-008,0.4662
1.35331e-008,0.4039
1.35697e-008,0.3637
1.36064e-008,0.3449
1.36431e-008,0.3443
1.36798e-008,0.3561
1.37165e-008,0.3729
1.37531e-008,0.3874
1.37898e-008,0.3941
1.38265e-008,0.3912
1.38631e-008,0.3801
1.38998e-008,0.3650
1.39365e-008,0.3499
1.39732e-008,0.3379
1.40099e-008,0.3304
1.40465e-008,0.3278
1.40832e-008,0.3294
1.41199e-008,0.3338
1.41565e-008,0.3387
1.41932e-008,0.3419
1.42299e-008,0.3421
1.42666e-008,0.3397
1.43033e-008,0.3361
1.43399e-008,0.3332
1.43766e-008,0.3321
1.44133e-008,0.3324
1.44499e-008,0.3330
1.44866e-008,0.3329
1.45233e-008,0.3315
1.45600e-008,0.3288
1.45967e-008,0.3250
1.46333e-008,0.3206
1.46700e-008,0.3164
1.47067e-008,0.3133
1.47433e-008,0.3125
1.47800e-008,0.3144
1.48167e-008,0.3187
1.48534e-008,0.3240
1.48901e-008,0.3291
1.49267e-008,0.3339
1.49634e-008,0.3403
1.50001e-008,0.3518
1.50368e-008,0.3729
1.50734e-008,0.4072
1.51101e-008,0.4569
1.51468e-008,0.5230
1.51834e-008,0.6041
1.52201e-008,0.6959
1.52568e-008,0.7909
1.52935e-008,0.8799
1.53301e-008,0.9547
1.53668e-008,1.0097
1.54035e-008,1.0429
1.54402e-008,1.0566
1.54769e-008,1.0556
1.55135e-008,1.0457
1.55502e-008,1.0334
1.55869e-008,1.0246
1.56236e-008,1.0236
1.56602e-008,1.0315
1.56969e-008,1.0459
1.57336e-008,1.0627
1.57703e-008,1.0775
1.58069e-008,1.0876
1.58436e-008,1.0924
1.58803e-008,1.0928
1.59169e-008,1.0899
1.59536e-008,1.0854
1.59903e-008,1.0812
1.60270e-008,1.0791
1.60636e-008,1.0800
1.61003e-008,1.0836
1.61370e-008,1.0881
1.61737e-008,1.0915
1.62104e-008,1.0929
1.62470e-008,1.0926
1.62837e-008,1.0917
1.63204e-008,1.0916
1.63571e-008,1.0929
1.63937e-008,1.0953
1.64304e-008,1.0987
1.64671e-008,1.1025
1.65037e-008,1.1063
1.65404e-008,1.1090
1.65771e-008,1.1097
1.66138e-008,1.1078
1.66504e-008,1.1038
1.66871e-008,1.0990
1.67238e-008,1.0949
1.67605e-008,1.0929
1.67972e-008,1.0932
1.68338e-008,1.0946
1.68705e-008,1.0947
1.69072e-008,1.0898
1.69439e-008,1.0754
1.69805e-008,1.0479
1.70172e-008,1.0044
1.70539e-008,0.9427
1.70905e-008,0.8633
1.71272e-008,0.7704
1.71639e-008,0.6712
1.72006e-008,0.5742
1.72372e-008,0.4881
1.72739e-008,0.4201
1.73106e-008,0.3737
1.73473e-008,0.3489
1.73840e-008,0.3431
1.74206e-008,0.3514
1.74573e-008,0.3670
1.74940e-008,0.3824
1.75307e-008,0.3918
1.75673e-008,0.3922
1.76040e-008,0.3840
1.76407e-008,0.3704
1.76773e-008,0.3555
1.77140e-008,0.3425
1.77507e-008,0.3334
1.77874e-008,0.3288
1.78240e-008,0.3285
1.78607e-008,0.3315
1.78974e-008,0.3360
1.79341e-008,0.3399
1.79708e-008,0.3414
1.80074e-008,0.3403
1.80441e-008,0.3377
1.80808e-008,0.3350
1.81175e-008,0.3335
1.81541e-008,0.3333
1.81908e-008,0.3334
1.82275e-008,0.3329
1.82641e-008,0.3314
1.83008e-008,0.3287
1.83375e-008,0.3252
1.83742e-008,0.3212
1.84108e-008,0.3173
1.84475e-008,0.3144
1.84842e-008,0.3132
1.85209e-008,0.3145
1.85576e-008,0.3181
1.85942e-008,0.3228
1.86309e-008,0.3276
1.86676e-008,0.3319
1.87043e-008,0.3373
1.87409e-008,0.3468
1.87776e-008,0.3647
1.88143e-008,0.3951
1.88509e-008,0.4404
1.88876e-008,0.5019
1.89243e-008,0.5788
1.89610e-008,0.6680
1.89976e-008,0.7627
1.90343e-008,0.8542
1.90710e-008,0.9337
1.91077e-008,0.9948
1.91444e-008,1.0345
1.91810e-008,1.0538
1.92177e-008,1.0569
1.92544e-008,1.0493
1.92911e-008,1.0372
1.93277e-008,1.0269
1.93644e-008,1.0232
1.94011e-008,1.0284
1.94377e-008,1.0411
1.94744e-008,1.0575
1.95111e-008,1.0732
1.95478e-008,1.0848
1.95844e-008,1.0913
1.96211e-008,1.0930
1.96578e-008,1.0911
1.96945e-008,1.0871
1.97312e-008,1.0826
1.97678e-008,1.0796
1.98045e-008,1.0795
1.98412e-008,1.0823
1.98779e-008,1.0866
1.99145e-008,1.0905
1.99512e-008,1.0925
1.99879e-008,1.0926
2.00245e-008,1.0919
2.00612e-008,1.0916
2.00979e-008,1.0925
2.01346e-008,1.0947
2.01712e-008,1.0978
2.02079e-008,1.1015
2.02446e-008,1.1052
2.02813e-008,1.1082
2.03179e-008,1.1095
2.03546e-008,1.1084
2.03913e-008,1.1050
2.04280e-008,1.1003
2.04647e-008,1.0958
2.05013e-008,1.0928
2.05380e-008,1.0918
2.05747e-008,1.0924
2.06114e-008,1.0937
2.06480e-008,1.0950
2.06847e-008,1.0957
2.07214e-008,1.0954
2.07580e-008,1.0939
2.07947e-008,1.0912
2.08314e-008,1.0878
2.08681e-008,1.0848
2.09047e-008,1.0830
2.09414e-008,1.0832
2.09781e-008,1.0853
2.10148e-008,1.0885
2.10515e-008,1.0919
2.10881e-008,1.0946
2.11248e-008,1.0960
2.11615e-008,1.0961
2.11982e-008,1.0949
2.12348e-008,1.0928
2.12715e-008,1.0902
2.13082e-008,1.0879
2.13448e-008,1.0865
2.13815e-008,1.0865
2.14182e-008,1.0878
2.14549e-008,1.0900
2.14915e-008,1.0925
2.15282e-008,1.0942
2.15649e-008,1.0934
2.16016e-008,1.0872
2.16383e-008,1.0718
2.16749e-008,1.0443
2.17116e-008,1.0019
2.17483e-008,0.9427
2.17850e-008,0.8667
2.18216e-008,0.7770
2.18583e-008,0.6795
2.18950e-008,0.5818
2.19316e-008,0.4929
2.19683e-008,0.4207
2.20050e-008,0.3699
2.20417e-008,0.3418
2.20783e-008,0.3345
2.21150e-008,0.3431
2.21517e-008,0.3608
2.21884e-008,0.3797
2.22251e-008,0.3930
2.22617e-008,0.3968
2.22984e-008,0.3905
2.23351e-008,0.3767
2.23718e-008,0.3598
2.24084e-008,0.3438
2.24451e-008,0.3317
2.24818e-008,0.3250
2.25184e-008,0.3238
2.25551e-008,0.3273
2.25918e-008,0.3333
2.26285e-008,0.3392
2.26651e-008,0.3429
2.27018e-008,0.3433
2.27385e-008,0.3411
2.27752e-008,0.3377
2.28119e-008,0.3348
2.28485e-008,0.3329
2.28852e-008,0.3318
2.29219e-008,0.3309
2.29586e-008,0.3297
2.29952e-008,0.3279
2.30319e-008,0.3256
2.30686e-008,0.3226
2.31052e-008,0.3192
2.31419e-008,0.3162
2.31786e-008,0.3143
2.32153e-008,0.3145
2.32519e-008,0.3169
2.32886e-008,0.3209
2.33253e-008,0.3256
2.33620e-008,0.3307
2.33987e-008,0.3375
2.34353e-008,0.3490
2.34720e-008,0.3692
2.35087e-008,0.4015
2.35454e-008,0.4486
2.35820e-008,0.5113
2.36187e-008,0.5891
2.36554e-008,0.6785
2.36920e-008,0.7729
2.37287e-008,0.8634
2.37654e-008,0.9416
2.38021e-008,1.0011
2.38387e-008,1.0391
2.38754e-008,1.0566
2.39121e-008,1.0582
2.39488e-008,1.0493
2.39855e-008,1.0363
2.40221e-008,1.0256
2.40588e-008,1.0222
2.40955e-008,1.0280
2.41322e-008,1.0414
2.41688e-008,1.0585
2.42055e-008,1.0748
2.42422e-008,1.0869
2.42788e-008,1.0940
2.43155e-008,1.0963
2.43522e-008,1.0939
2.43889e-008,1.0859
2.44255e-008,1.0701
2.44622e-008,1.0446
2.44989e-008,1.0082
2.45356e-008,0.9583
2.45723e-008,0.8919
2.46089e-008,0.8086
2.46456e-008,0.7126
2.46823e-008,0.6118
2.47190e-008,0.5163
2.47556e-008,0.4366
2.47923e-008,0.3798
2.48290e-008,0.3477
2.48657e-008,0.3384
2.49023e-008,0.3476
2.49390e-008,0.3685
2.49757e-008,0.3922
2.50123e-008,0.4098
2.50490e-008,0.4153
2.50857e-008,0.4075
2.51224e-008,0.3899
2.51590e-008,0.3685
2.51957e-008,0.3492
2.52324e-008,0.3354
2.52691e-008,0.3281
2.53058e-008,0.3269
2.53424e-008,0.3304
2.53791e-008,0.3366
2.54158e-008,0.3424
2.54525e-008,0.3449
2.54891e-008,0.3428
2.55258e-008,0.3371
2.55625e-008,0.3305
2.55991e-008,0.3261
2.56358e-008,0.3251
2.56725e-008,0.3271
2.57092e-008,0.3303
2.57458e-008,0.3328
2.57825e-008,0.3337
2.58192e-008,0.3325
2.58559e-008,0.3292
2.58926e-008,0.3241
2.59292e-008,0.3180
2.59659e-008,0.3126
2.60026e-008,0.3097
2.60393e-008,0.3106
2.60759e-008,0.3151
2.61126e-008,0.3215
2.61493e-008,0.3278
2.61859e-008,0.3322
2.62226e-008,0.3343
2.62593e-008,0.3342
2.62960e-008,0.3327
2.63326e-008,0.3306
2.63693e-008,0.3286
2.64060e-008,0.3276
2.64427e-008,0.3282
2.64794e-008,0.3306
2.65160e-008,0.3342
2.65527e-008,0.3376
2.65894e-008,0.3396
2.66261e-008,0.3393
2.66627e-008,0.3369
2.66994e-008,0.3332
2.67361e-008,0.3293
2.67727e-008,0.3262
2.68094e-008,0.3244
2.68461e-008,0.3242
2.68828e-008,0.3258
2.69194e-008,0.3287
2.69561e-008,0.3323
2.69928e-008,0.3354
2.70295e-008,0.3370
2.70662e-008,0.3371
2.71028e-008,0.3361
2.71395e-008,0.3363
2.71762e-008,0.3408
2.72129e-008,0.3537
2.72495e-008,0.3787
2.72862e-008,0.4184
2.73229e-008,0.4740
2.73595e-008,0.5450
2.73962e-008,0.6290
2.74329e-008,0.7204
2.74696e-008,0.8116
2.75062e-008,0.8946
2.75429e-008,0.9631
2.75796e-008,1.0130
2.76163e-008,1.0435
2.76530e-008,1.0569
2.76896e-008,1.0574
2.77263e-008,1.0497
2.77630e-008,1.0398
2.77997e-008,1.0328
2.78363e-008,1.0322
2.78730e-008,1.0386
2.79097e-008,1.0499
2.79463e-008,1.0627
2.79830e-008,1.0742
2.80197e-008,1.0828
2.80564e-008,1.0881
2.80930e-008,1.0902
2.81297e-008,1.0898
2.81664e-008,1.0876
2.82031e-008,1.0851
2.82398e-008,1.0837
2.82764e-008,1.0841
2.83131e-008,1.0859
2.83498e-008,1.0880
2.83865e-008,1.0892
2.84231e-008,1.0894
2.84598e-008,1.0894
2.84965e-008,1.0900
2.85331e-008,1.0918
2.85698e-008,1.0947
2.86065e-008,1.0980
2.86432e-008,1.1014
2.86798e-008,1.1045
2.87165e-008,1.1070
2.87532e-008,1.1081
2.87899e-008,1.1075
2.88266e-008,1.1049
2.88632e-008,1.1012
2.88999e-008,1.0975
2.89366e-008,1.0949
2.89733e-008,1.0938
2.90099e-008,1.0940
2.90466e-008,1.0947
2.90833e-008,1.0952
2.91199e-008,1.0952
2.91566e-008,1.0945
2.91933e-008,1.0931
2.92300e-008,1.0909
2.92666e-008,1.0883
2.93033e-008,1.0858
2.93400e-008,1.0843
2.93767e-008,1.0842
2.94133e-008,1.0856
2.94500e-008,1.0881
2.94867e-008,1.0909
2.95234e-008,1.0931
2.95601e-008,1.0945
2.95967e-008,1.0949
2.96334e-008,1.0943
2.96701e-008,1.0930
2.97068e-008,1.0913
2.97434e-008,1.0895
2.97801e-008,1.0881
2.98168e-008,1.0876
2.98534e-008,1.0881
2.98901e-008,1.0895
2.99268e-008,1.0913
2.99635e-008,1.0929
3.00002e-008,1.0927
3.00368e-008,1.0880
3.00735e-008,1.0751
3.01102e-008,1.0506
3.01469e-008,1.0116
3.01835e-008,0.9559
3.02202e-008,0.8828
3.02569e-008,0.7950
3.02935e-008,0.6979
3.03302e-008,0.5992
3.03669e-008,0.5077
3.04036e-008,0.4318
3.04403e-008,0.3770
3.04769e-008,0.3450
3.05136e-008,0.3345
3.05503e-008,0.3409
3.05869e-008,0.3577
3.06236e-008,0.3769
3.06603e-008,0.3915
3.06970e-008,0.3970
3.07336e-008,0.3921
3.07703e-008,0.3793
3.08070e-008,0.3625
3.08437e-008,0.3462
3.08804e-008,0.3335
3.09170e-008,0.3259
3.09537e-008,0.3239
3.09904e-008,0.3268
3.10270e-008,0.3325
3.10637e-008,0.3385
3.11004e-008,0.3424
3.11371e-008,0.3433
3.11738e-008,0.3413
3.12104e-008,0.3381
3.12471e-008,0.3350
3.12838e-008,0.3331
3.13205e-008,0.3321
3.13571e-008,0.3313
3.13938e-008,0.3303
3.14305e-008,0.3286
3.14671e-008,0.3262
3.15038e-008,0.3232
3.15405e-008,0.3197
3.15772e-008,0.3164
3.16139e-008,0.3143
3.16505e-008,0.3141
3.16872e-008,0.3162
3.17239e-008,0.3201
3.17605e-008,0.3249
3.17972e-008,0.3300
3.18339e-008,0.3362
3.18706e-008,0.3465
3.19072e-008,0.3646
3.19439e-008,0.3944
3.19806e-008,0.4386
3.20173e-008,0.4984
3.20540e-008,0.5736
3.20906e-008,0.6615
3.21273e-008,0.7557
3.21640e-008,0.8477
3.22006e-008,0.9288
3.22373e-008,0.9920
3.22740e-008,1.0339
3.23107e-008,1.0548
3.23474e-008,1.0588
3.23840e-008,1.0512
3.24207e-008,1.0385
3.24574e-008,1.0270
3.24941e-008,1.0221
3.25307e-008,1.0263
3.25674e-008,1.0386
3.26041e-008,1.0554
3.26407e-008,1.0719
3.26774e-008,1.0847
3.27141e-008,1.0920
3.27508e-008,1.0943
3.27875e-008,1.0924
3.28241e-008,1.0880
3.28608e-008,1.0829
3.28975e-008,1.0792
3.29341e-008,1.0785
3.29708e-008,1.0811
3.30075e-008,1.0855
3.30442e-008,1.0899
3.30808e-008,1.0925
3.31175e-008,1.0931
3.31542e-008,1.0926
3.31909e-008,1.0923
3.32276e-008,1.0929
3.32642e-008,1.0946
3.33009e-008,1.0973
3.33376e-008,1.1007
3.33742e-008,1.1044
3.34109e-008,1.1076
3.34476e-008,1.1093
3.34843e-008,1.1087
3.35210e-008,1.1056
3.35576e-008,1.1011
3.35943e-008,1.0966
3.36310e-008,1.0937
3.36677e-008,1.0930
3.37043e-008,1.0939
3.37410e-008,1.0947
3.37777e-008,1.0920
3.38143e-008,1.0816
3.38510e-008,1.0595
3.38877e-008,1.0223
3.39244e-008,0.9676
3.39611e-008,0.8945
3.39977e-008,0.8059
3.40344e-008,0.7080
3.40711e-008,0.6090
3.41077e-008,0.5177
3.41444e-008,0.4423
3.41811e-008,0.3878
3.42178e-008,0.3553
3.42545e-008,0.3431
3.42911e-008,0.3471
3.43278e-008,0.3611
3.43645e-008,0.3775
3.44012e-008,0.3896
3.44378e-008,0.3933
3.44745e-008,0.3878
3.45112e-008,0.3756
3.45478e-008,0.3607
3.45845e-008,0.3466
3.46212e-008,0.3360
3.46579e-008,0.3298
3.46946e-008,0.3281
3.47312e-008,0.3302
3.47679e-008,0.3345
3.48046e-008,0.3389
3.48412e-008,0.3413
3.48779e-008,0.3410
3.49146e-008,0.3386
3.49513e-008,0.3357
3.49879e-008,0.3337
3.50246e-008,0.3331
3.50613e-008,0.3332
3.50980e-008,0.3332
3.51347e-008,0.3321
3.51713e-008,0.3299
3.52080e-008,0.3267
3.52447e-008,0.3228
3.52813e-008,0.3187
3.53180e-008,0.3152
3.53547e-008,0.3133
3.53914e-008,0.3136
3.54281e-008,0.3164
3.54647e-008,0.3209
3.55014e-008,0.3258
3.55381e-008,0.3304
3.55748e-008,0.3351
3.56114e-008,0.3426
3.56481e-008,0.3569
3.56848e-008,0.3822
3.57214e-008,0.4217
3.57581e-008,0.4771
3.57948e-008,0.5486
3.58315e-008,0.6339
3.58682e-008,0.7276
3.59048e-008,0.8213
3.59415e-008,0.9062
3.59782e-008,0.9747
3.60148e-008,1.0224
3.60515e-008,1.0488
3.60882e-008,1.0573
3.61249e-008,1.0529
3.61615e-008,1.0417
3.61982e-008,1.0300
3.62349e-008,1.0235
3.62716e-008,1.0255
3.63083e-008,1.0358
3.63449e-008,1.0514
3.63816e-008,1.0678
3.64183e-008,1.0811
3.64549e-008,1.0895
3.64916e-008,1.0928
3.65283e-008,1.0921
3.65650e-008,1.0886
3.66017e-008,1.0841
3.66383e-008,1.0804
3.66750e-008,1.0792
3.67117e-008,1.0810
3.67484e-008,1.0850
3.67850e-008,1.0892
3.68217e-008,1.0920
3.68584e-008,1.0928
3.68950e-008,1.0922
3.69317e-008,1.0916
3.69684e-008,1.0920
3.70051e-008,1.0937
3.70418e-008,1.0965
3.70784e-008,1.1000
3.71151e-008,1.1038
3.71518e-008,1.1072
3.71884e-008,1.1093
3.72251e-008,1.1092
3.72618e-008,1.1065
3.72985e-008,1.1021
3.73351e-008,1.0973
3.73718e-008,1.0936
3.74085e-008,1.0919
3.74452e-008,1.0920
3.74819e-008,1.0932
3.75185e-008,1.0946
3.75552e-008,1.0956
3.75919e-008,1.0957
3.76285e-008,1.0946
3.76652e-008,1.0923
3.77019e-008,1.0891
3.77386e-008,1.0858
3.77753e-008,1.0834
3.78119e-008,1.0829
3.78486e-008,1.0843
3.78853e-008,1.0872
3.79220e-008,1.0907
3.79586e-008,1.0937
3.79953e-008,1.0956
3.80320e-008,1.0962
3.80686e-008,1.0954
3.81053e-008,1.0936
3.81420e-008,1.0911
3.81787e-008,1.0886
3.82154e-008,1.0868
3.82520e-008,1.0863
3.82887e-008,1.0871
3.83254e-008,1.0887
3.83620e-008,1.0907
3.83987e-008,1.0923
3.84354e-008,1.0931
3.84721e-008,1.0932
3.85088e-008,1.0925
3.85454e-008,1.0914
3.85821e-008,1.0902
3.86188e-008,1.0891
3.86555e-008,1.0886
3.86921e-008,1.0886
3.87288e-008,1.0893
3.87655e-008,1.0902
3.88021e-008,1.0910
3.88388e-008,1.0914
3.88755e-008,1.0913
3.89122e-008,1.0908
3.89489e-008,1.0901
3.89855e-008,1.0895
3.90222e-008,1.0892
3.90589e-008,1.0893
3.90955e-008,1.0897
3.91322e-008,1.0904
3.91689e-008,1.0911
3.92056e-008,1.0917
3.92422e-008,1.0919
3.92789e-008,1.0917
3.93156e-008,1.0911
3.93523e-008,1.0903
3.93890e-008,1.0897
