.HEADER
..NAMES
Time,V U4.D3
5.9405e-009,0.3233
5.9791e-009,0.3251
6.0177e-009,0.3258
6.0563e-009,0.3255
6.0948e-009,0.3247
6.1334e-009,0.3235
6.1720e-009,0.3225
6.2106e-009,0.3226
6.2492e-009,0.3232
6.2877e-009,0.3229
6.3263e-009,0.3222
6.3649e-009,0.3221
6.4035e-009,0.3219
6.4420e-009,0.3215
6.4806e-009,0.3212
6.5192e-009,0.3210
6.5577e-009,0.3209
6.5963e-009,0.3208
6.6349e-009,0.3210
6.6735e-009,0.3212
6.7121e-009,0.3211
6.7506e-009,0.3209
6.7892e-009,0.3209
6.8278e-009,0.3210
6.8664e-009,0.3209
6.9049e-009,0.3209
6.9435e-009,0.3210
6.9821e-009,0.3242
7.0206e-009,0.3357
7.0592e-009,0.3674
7.0978e-009,0.4325
7.1364e-009,0.5300
7.1749e-009,0.6482
7.2135e-009,0.7560
7.2521e-009,0.8459
7.2907e-009,0.9248
7.3293e-009,0.9894
7.3678e-009,1.0375
7.4064e-009,1.0721
7.4450e-009,1.0976
7.4835e-009,1.1163
7.5221e-009,1.1326
7.5607e-009,1.1469
7.5993e-009,1.1582
7.6379e-009,1.1647
7.6764e-009,1.1652
7.7150e-009,1.1654
7.7536e-009,1.1672
7.7922e-009,1.1687
7.8307e-009,1.1693
7.8693e-009,1.1703
7.9079e-009,1.1714
7.9464e-009,1.1725
7.9850e-009,1.1738
8.0236e-009,1.1748
8.0622e-009,1.1753
8.1008e-009,1.1749
8.1393e-009,1.1746
8.1779e-009,1.1754
8.2165e-009,1.1764
8.2550e-009,1.1766
8.2936e-009,1.1767
8.3322e-009,1.1769
8.3708e-009,1.1769
8.4093e-009,1.1770
8.4479e-009,1.1771
8.4865e-009,1.1771
8.5251e-009,1.1769
8.5637e-009,1.1768
8.6022e-009,1.1769
8.6408e-009,1.1772
8.6794e-009,1.1772
8.7179e-009,1.1771
8.7565e-009,1.1771
8.7951e-009,1.1771
8.8337e-009,1.1779
8.8722e-009,1.1819
8.9108e-009,1.1825
8.9494e-009,1.1680
8.9880e-009,1.1200
9.0266e-009,1.0298
9.0651e-009,0.9215
9.1037e-009,0.8108
9.1423e-009,0.6971
9.1808e-009,0.5944
9.2194e-009,0.5120
9.2580e-009,0.4519
9.2966e-009,0.4106
9.3352e-009,0.3829
9.3737e-009,0.3637
9.4123e-009,0.3492
9.4509e-009,0.3356
9.4895e-009,0.3247
9.5280e-009,0.3207
9.5666e-009,0.3196
9.6052e-009,0.3188
9.6437e-009,0.3200
9.6823e-009,0.3226
9.7209e-009,0.3246
9.7595e-009,0.3256
9.7981e-009,0.3257
9.8366e-009,0.3249
9.8752e-009,0.3238
9.9138e-009,0.3226
9.9524e-009,0.3225
9.9909e-009,0.3231
1.00295e-008,0.3230
1.00681e-008,0.3224
1.01066e-008,0.3221
1.01452e-008,0.3220
1.01838e-008,0.3216
1.02224e-008,0.3213
1.02610e-008,0.3236
1.02995e-008,0.3337
1.03381e-008,0.3626
1.03767e-008,0.4240
1.04152e-008,0.5187
1.04538e-008,0.6359
1.04924e-008,0.7459
1.05310e-008,0.8368
1.05695e-008,0.9171
1.06081e-008,0.9834
1.06467e-008,1.0333
1.06853e-008,1.0690
1.07239e-008,1.0955
1.07624e-008,1.1147
1.08010e-008,1.1311
1.08396e-008,1.1457
1.08781e-008,1.1574
1.09167e-008,1.1645
1.09553e-008,1.1653
1.09939e-008,1.1654
1.10324e-008,1.1671
1.10710e-008,1.1687
1.11096e-008,1.1694
1.11482e-008,1.1703
1.11868e-008,1.1714
1.12253e-008,1.1725
1.12639e-008,1.1738
1.13025e-008,1.1749
1.13410e-008,1.1754
1.13796e-008,1.1751
1.14182e-008,1.1747
1.14568e-008,1.1754
1.14953e-008,1.1765
1.15339e-008,1.1767
1.15725e-008,1.1767
1.16111e-008,1.1769
1.16497e-008,1.1770
1.16882e-008,1.1770
1.17268e-008,1.1771
1.17654e-008,1.1771
1.18039e-008,1.1770
1.18425e-008,1.1769
1.18811e-008,1.1770
1.19197e-008,1.1772
1.19583e-008,1.1773
1.19968e-008,1.1771
1.20354e-008,1.1771
1.20740e-008,1.1771
1.21126e-008,1.1777
1.21511e-008,1.1815
1.21897e-008,1.1829
1.22283e-008,1.1708
1.22668e-008,1.1273
1.23054e-008,1.0409
1.23440e-008,0.9332
1.23826e-008,0.8230
1.24212e-008,0.7090
1.24597e-008,0.6045
1.24983e-008,0.5197
1.25369e-008,0.4574
1.25755e-008,0.4126
1.26140e-008,0.3746
1.26526e-008,0.3668
1.26912e-008,0.3828
1.27297e-008,0.4315
1.27683e-008,0.5206
1.28069e-008,0.6447
1.28455e-008,0.7583
1.28841e-008,0.8522
1.29226e-008,0.9346
1.29612e-008,1.0012
1.29998e-008,1.0494
1.30383e-008,1.0831
1.30769e-008,1.1286
1.31155e-008,1.1544
1.31541e-008,1.1607
1.31926e-008,1.1452
1.32312e-008,1.0840
1.32698e-008,0.9773
1.33084e-008,0.8573
1.33470e-008,0.7385
1.33855e-008,0.6287
1.34241e-008,0.5374
1.34627e-008,0.4678
1.35012e-008,0.4216
1.35398e-008,0.3925
1.35784e-008,0.3687
1.36170e-008,0.3529
1.36555e-008,0.3413
1.36941e-008,0.3286
1.37327e-008,0.3190
1.37713e-008,0.3172
1.38099e-008,0.3179
1.38484e-008,0.3192
1.38870e-008,0.3217
1.39256e-008,0.3240
1.39641e-008,0.3260
1.40027e-008,0.3269
1.40413e-008,0.3327
1.40799e-008,0.3551
1.41185e-008,0.4067
1.41570e-008,0.4928
1.41956e-008,0.6068
1.42342e-008,0.7235
1.42728e-008,0.8171
1.43113e-008,0.8993
1.43499e-008,0.9687
1.43885e-008,1.0225
1.44270e-008,1.0609
1.44656e-008,1.0890
1.45042e-008,1.1098
1.45428e-008,1.1269
1.45814e-008,1.1421
1.46199e-008,1.1546
1.46585e-008,1.1636
1.46971e-008,1.1657
1.47357e-008,1.1650
1.47742e-008,1.1664
1.48128e-008,1.1684
1.48514e-008,1.1692
1.48899e-008,1.1700
1.49285e-008,1.1725
1.49671e-008,1.1790
1.50057e-008,1.1807
1.50443e-008,1.1684
1.50828e-008,1.1229
1.51214e-008,1.0337
1.51600e-008,0.9246
1.51985e-008,0.8149
1.52371e-008,0.7024
1.52757e-008,0.5993
1.53143e-008,0.5155
1.53528e-008,0.4544
1.53914e-008,0.4109
1.54300e-008,0.3739
1.54686e-008,0.3669
1.55071e-008,0.3843
1.55457e-008,0.4348
1.55843e-008,0.5259
1.56229e-008,0.6511
1.56615e-008,0.7638
1.57000e-008,0.8570
1.57386e-008,0.9384
1.57772e-008,1.0039
1.58158e-008,1.0512
1.58543e-008,1.0853
1.58929e-008,1.1320
1.59315e-008,1.1543
1.59701e-008,1.1608
1.60086e-008,1.1434
1.60472e-008,1.0794
1.60858e-008,0.9711
1.61243e-008,0.8512
1.61629e-008,0.7324
1.62015e-008,0.6233
1.62401e-008,0.5332
1.62786e-008,0.4647
1.63172e-008,0.4194
1.63558e-008,0.3824
1.63944e-008,0.3631
1.64329e-008,0.3729
1.64715e-008,0.4128
1.65101e-008,0.4895
1.65487e-008,0.6049
1.65873e-008,0.7268
1.66258e-008,0.8271
1.66644e-008,0.9145
1.67030e-008,0.9856
1.67416e-008,1.0386
1.67801e-008,1.0751
1.68187e-008,1.0992
1.68573e-008,1.1178
1.68959e-008,1.1331
1.69344e-008,1.1457
1.69730e-008,1.1572
1.70116e-008,1.1670
1.70501e-008,1.1689
1.70887e-008,1.1675
1.71273e-008,1.1681
1.71659e-008,1.1691
1.72044e-008,1.1694
1.72430e-008,1.1699
1.72816e-008,1.1732
1.73202e-008,1.1799
1.73588e-008,1.1797
1.73973e-008,1.1622
1.74359e-008,1.1079
1.74745e-008,1.0119
1.75131e-008,0.9018
1.75516e-008,0.7909
1.75902e-008,0.6793
1.76288e-008,0.5798
1.76674e-008,0.5009
1.77059e-008,0.4443
1.77445e-008,0.4026
1.77831e-008,0.3697
1.78216e-008,0.3687
1.78602e-008,0.3918
1.78988e-008,0.4505
1.79374e-008,0.5504
1.79759e-008,0.6771
1.80145e-008,0.7843
1.80531e-008,0.8753
1.80917e-008,0.9537
1.81302e-008,1.0154
1.81688e-008,1.0591
1.82074e-008,1.0935
1.82460e-008,1.1401
1.82846e-008,1.1562
1.83231e-008,1.1602
1.83617e-008,1.1344
1.84003e-008,1.0596
1.84389e-008,0.9461
1.84774e-008,0.8262
1.85160e-008,0.7084
1.85546e-008,0.6027
1.85932e-008,0.5171
1.86317e-008,0.4533
1.86703e-008,0.4130
1.87089e-008,0.3856
1.87474e-008,0.3635
1.87860e-008,0.3497
1.88246e-008,0.3380
1.88632e-008,0.3253
1.89017e-008,0.3178
1.89403e-008,0.3172
1.89789e-008,0.3180
1.90175e-008,0.3197
1.90560e-008,0.3222
1.90946e-008,0.3245
1.91332e-008,0.3261
1.91718e-008,0.3273
1.92104e-008,0.3364
1.92489e-008,0.3652
1.92875e-008,0.4259
1.93261e-008,0.5202
1.93647e-008,0.6388
1.94032e-008,0.7496
1.94418e-008,0.8394
1.94804e-008,0.9187
1.95190e-008,0.9843
1.95575e-008,1.0338
1.95961e-008,1.0690
1.96347e-008,1.0950
1.96732e-008,1.1144
1.97118e-008,1.1310
1.97504e-008,1.1456
1.97890e-008,1.1574
1.98275e-008,1.1649
1.98661e-008,1.1654
1.99047e-008,1.1652
1.99433e-008,1.1669
1.99819e-008,1.1687
2.00204e-008,1.1693
2.00590e-008,1.1703
2.00976e-008,1.1714
2.01362e-008,1.1725
2.01747e-008,1.1739
2.02133e-008,1.1749
2.02519e-008,1.1755
2.02905e-008,1.1751
2.03290e-008,1.1747
2.03676e-008,1.1754
2.04062e-008,1.1765
2.04447e-008,1.1768
2.04833e-008,1.1768
2.05219e-008,1.1770
2.05605e-008,1.1771
2.05990e-008,1.1771
2.06376e-008,1.1772
2.06762e-008,1.1772
2.07148e-008,1.1771
2.07533e-008,1.1769
2.07919e-008,1.1770
2.08305e-008,1.1773
2.08691e-008,1.1773
2.09077e-008,1.1772
2.09462e-008,1.1771
2.09848e-008,1.1772
2.10234e-008,1.1778
2.10620e-008,1.1815
2.11005e-008,1.1830
2.11391e-008,1.1709
2.11777e-008,1.1277
2.12163e-008,1.0414
2.12548e-008,0.9337
2.12934e-008,0.8235
2.13320e-008,0.7095
2.13705e-008,0.6050
2.14091e-008,0.5201
2.14477e-008,0.4577
2.14863e-008,0.4128
2.15248e-008,0.3747
2.15634e-008,0.3668
2.16020e-008,0.3827
2.16406e-008,0.4312
2.16791e-008,0.5201
2.17177e-008,0.6442
2.17563e-008,0.7579
2.17949e-008,0.8518
2.18335e-008,0.9343
2.18720e-008,1.0009
2.19106e-008,1.0493
2.19492e-008,1.0815
2.19878e-008,1.1047
2.20263e-008,1.1229
2.20649e-008,1.1368
2.21035e-008,1.1488
2.21420e-008,1.1608
2.21806e-008,1.1687
2.22192e-008,1.1681
2.22578e-008,1.1672
2.22963e-008,1.1685
2.23349e-008,1.1695
2.23735e-008,1.1697
2.24121e-008,1.1705
2.24506e-008,1.1756
2.24892e-008,1.1809
2.25278e-008,1.1775
2.25664e-008,1.1525
2.26050e-008,1.0864
2.26435e-008,0.9833
2.26821e-008,0.8734
2.27207e-008,0.7616
2.27593e-008,0.6521
2.27978e-008,0.5572
2.28364e-008,0.4843
2.28750e-008,0.4329
2.29136e-008,0.3982
2.29521e-008,0.3743
2.29907e-008,0.3573
2.30293e-008,0.3436
2.30678e-008,0.3303
2.31064e-008,0.3219
2.31450e-008,0.3201
2.31836e-008,0.3194
2.32221e-008,0.3193
2.32607e-008,0.3210
2.32993e-008,0.3235
2.33379e-008,0.3252
2.33764e-008,0.3263
2.34150e-008,0.3314
2.34536e-008,0.3501
2.34922e-008,0.3956
2.35308e-008,0.4767
2.35693e-008,0.5874
2.36079e-008,0.7061
2.36465e-008,0.8023
2.36851e-008,0.8864
2.37236e-008,0.9584
2.37622e-008,1.0150
2.38008e-008,1.0555
2.38394e-008,1.0851
2.38779e-008,1.1070
2.39165e-008,1.1241
2.39551e-008,1.1397
2.39936e-008,1.1529
2.40322e-008,1.1627
2.40708e-008,1.1657
2.41094e-008,1.1650
2.41479e-008,1.1662
2.41865e-008,1.1682
2.42251e-008,1.1692
2.42637e-008,1.1698
2.43023e-008,1.1717
2.43408e-008,1.1779
2.43794e-008,1.1810
2.44180e-008,1.1721
2.44566e-008,1.1334
2.44951e-008,1.0505
2.45337e-008,0.9423
2.45723e-008,0.8332
2.46109e-008,0.7205
2.46494e-008,0.6149
2.46880e-008,0.5276
2.47266e-008,0.4630
2.47651e-008,0.4172
2.48037e-008,0.3776
2.48423e-008,0.3662
2.48809e-008,0.3794
2.49194e-008,0.4238
2.49580e-008,0.5081
2.49966e-008,0.6303
2.50352e-008,0.7474
2.50737e-008,0.8425
2.51123e-008,0.9262
2.51509e-008,0.9944
2.51895e-008,1.0448
2.52281e-008,1.0785
2.52666e-008,1.1022
2.53052e-008,1.1210
2.53438e-008,1.1353
2.53824e-008,1.1473
2.54209e-008,1.1594
2.54595e-008,1.1682
2.54981e-008,1.1682
2.55367e-008,1.1669
2.55752e-008,1.1681
2.56138e-008,1.1693
2.56524e-008,1.1695
2.56909e-008,1.1701
2.57295e-008,1.1714
2.57681e-008,1.1727
2.58067e-008,1.1738
2.58452e-008,1.1748
2.58838e-008,1.1759
2.59224e-008,1.1756
2.59610e-008,1.1748
2.59995e-008,1.1754
2.60381e-008,1.1766
2.60767e-008,1.1768
2.61153e-008,1.1769
2.61539e-008,1.1771
2.61924e-008,1.1786
2.62310e-008,1.1826
2.62696e-008,1.1817
2.63082e-008,1.1637
2.63467e-008,1.1091
2.63853e-008,1.0138
2.64239e-008,0.9051
2.64625e-008,0.7940
2.65010e-008,0.6811
2.65396e-008,0.5808
2.65782e-008,0.5017
2.66167e-008,0.4447
2.66553e-008,0.4026
2.66939e-008,0.3697
2.67325e-008,0.3688
2.67710e-008,0.3919
2.68096e-008,0.4503
2.68482e-008,0.5502
2.68868e-008,0.6767
2.69254e-008,0.7836
2.69639e-008,0.8746
2.70025e-008,0.9533
2.70411e-008,1.0153
2.70797e-008,1.0590
2.71182e-008,1.0882
2.71568e-008,1.1098
2.71954e-008,1.1268
2.72340e-008,1.1400
2.72725e-008,1.1518
2.73111e-008,1.1636
2.73497e-008,1.1691
2.73882e-008,1.1675
2.74268e-008,1.1673
2.74654e-008,1.1689
2.75040e-008,1.1696
2.75425e-008,1.1697
2.75811e-008,1.1711
2.76197e-008,1.1773
2.76583e-008,1.1812
2.76968e-008,1.1739
2.77354e-008,1.1398
2.77740e-008,1.0619
2.78126e-008,0.9544
2.78512e-008,0.8447
2.78897e-008,0.7323
2.79283e-008,0.6255
2.79669e-008,0.5359
2.80055e-008,0.4689
2.80440e-008,0.4218
2.80826e-008,0.3812
2.81212e-008,0.3661
2.81598e-008,0.3768
2.81983e-008,0.4174
2.82369e-008,0.4971
2.82755e-008,0.6164
2.83140e-008,0.7362
2.83526e-008,0.8331
2.83912e-008,0.9181
2.84298e-008,0.9881
2.84683e-008,1.0404
2.85069e-008,1.0756
2.85455e-008,1.1001
2.85841e-008,1.1193
2.86226e-008,1.1340
2.86612e-008,1.1462
2.86998e-008,1.1582
2.87384e-008,1.1678
2.87770e-008,1.1686
2.88155e-008,1.1671
2.88541e-008,1.1680
2.88927e-008,1.1693
2.89313e-008,1.1696
2.89698e-008,1.1701
2.90084e-008,1.1737
2.90470e-008,1.1803
2.90855e-008,1.1794
2.91241e-008,1.1606
2.91627e-008,1.1044
2.92013e-008,1.0069
2.92398e-008,0.8967
2.92784e-008,0.7857
2.93170e-008,0.6745
2.93556e-008,0.5757
2.93941e-008,0.4979
2.94327e-008,0.4422
2.94713e-008,0.4001
2.95099e-008,0.3688
2.95485e-008,0.3691
2.95870e-008,0.3936
2.96256e-008,0.4541
2.96642e-008,0.5561
2.97028e-008,0.6827
2.97413e-008,0.7888
2.97799e-008,0.8793
2.98185e-008,0.9569
2.98570e-008,1.0178
2.98956e-008,1.0607
2.99342e-008,1.0893
2.99728e-008,1.1108
3.00113e-008,1.1274
3.00499e-008,1.1406
3.00885e-008,1.1524
3.01271e-008,1.1641
3.01657e-008,1.1692
3.02042e-008,1.1675
3.02428e-008,1.1673
3.02814e-008,1.1688
3.03199e-008,1.1695
3.03585e-008,1.1697
3.03971e-008,1.1713
3.04357e-008,1.1778
3.04743e-008,1.1811
3.05128e-008,1.1729
3.05514e-008,1.1369
3.05900e-008,1.0569
3.06285e-008,0.9487
3.06671e-008,0.8390
3.07057e-008,0.7265
3.07443e-008,0.6204
3.07829e-008,0.5319
3.08214e-008,0.4660
3.08600e-008,0.4205
3.08986e-008,0.3898
3.09372e-008,0.3683
3.09757e-008,0.3528
3.10143e-008,0.3393
3.10529e-008,0.3268
3.10914e-008,0.3208
3.11300e-008,0.3199
3.11686e-008,0.3192
3.12072e-008,0.3196
3.12458e-008,0.3218
3.12843e-008,0.3241
3.13229e-008,0.3255
3.13615e-008,0.3257
3.14000e-008,0.3250
3.14386e-008,0.3241
3.14772e-008,0.3228
3.15158e-008,0.3222
3.15544e-008,0.3228
3.15929e-008,0.3231
3.16315e-008,0.3225
3.16701e-008,0.3219
3.17087e-008,0.3219
3.17472e-008,0.3216
3.17858e-008,0.3212
3.18244e-008,0.3210
3.18629e-008,0.3208
3.19015e-008,0.3208
3.19401e-008,0.3208
3.19787e-008,0.3210
3.20173e-008,0.3211
3.20558e-008,0.3210
3.20944e-008,0.3208
3.21330e-008,0.3208
3.21715e-008,0.3209
3.22101e-008,0.3208
3.22487e-008,0.3208
3.22873e-008,0.3208
3.23259e-008,0.3208
3.23644e-008,0.3208
3.24030e-008,0.3208
3.24416e-008,0.3208
3.24801e-008,0.3208
3.25187e-008,0.3207
3.25573e-008,0.3207
3.25959e-008,0.3208
3.26344e-008,0.3207
3.26730e-008,0.3207
3.27116e-008,0.3207
3.27502e-008,0.3212
3.27888e-008,0.3262
3.28273e-008,0.3423
3.28659e-008,0.3831
3.29045e-008,0.4589
3.29430e-008,0.5645
3.29816e-008,0.6836
3.30202e-008,0.7844
3.30588e-008,0.8712
3.30974e-008,0.9459
3.31359e-008,1.0057
3.31745e-008,1.0491
3.32131e-008,1.0806
3.32516e-008,1.1037
3.32902e-008,1.1212
3.33288e-008,1.1370
3.33674e-008,1.1505
3.34060e-008,1.1608
3.34445e-008,1.1652
3.34831e-008,1.1649
3.35217e-008,1.1657
3.35603e-008,1.1676
3.35988e-008,1.1688
3.36374e-008,1.1694
3.36760e-008,1.1705
3.37145e-008,1.1715
3.37531e-008,1.1727
3.37917e-008,1.1740
3.38303e-008,1.1749
3.38689e-008,1.1751
3.39074e-008,1.1746
3.39460e-008,1.1747
3.39846e-008,1.1757
3.40231e-008,1.1764
3.40617e-008,1.1765
3.41003e-008,1.1766
3.41389e-008,1.1768
3.41775e-008,1.1768
3.42160e-008,1.1769
3.42546e-008,1.1770
3.42932e-008,1.1769
3.43318e-008,1.1768
3.43703e-008,1.1768
3.44089e-008,1.1770
3.44475e-008,1.1772
3.44860e-008,1.1771
3.45246e-008,1.1770
3.45632e-008,1.1770
3.46018e-008,1.1771
3.46404e-008,1.1788
3.46789e-008,1.1828
3.47175e-008,1.1803
3.47561e-008,1.1579
3.47946e-008,1.0966
3.48332e-008,0.9975
3.48718e-008,0.8886
3.49104e-008,0.7762
3.49490e-008,0.6643
3.49875e-008,0.5671
3.50261e-008,0.4916
3.50647e-008,0.4376
3.51032e-008,0.3955
3.51418e-008,0.3674
3.51804e-008,0.3705
3.52190e-008,0.3982
3.52575e-008,0.4628
3.52961e-008,0.5691
3.53347e-008,0.6949
3.53733e-008,0.7981
3.54119e-008,0.8877
3.54504e-008,0.9640
3.54890e-008,1.0231
3.55276e-008,1.0642
3.55661e-008,1.0990
3.56047e-008,1.1444
3.56433e-008,1.1576
3.56819e-008,1.1587
3.57205e-008,1.1264
3.57590e-008,1.0444
3.57976e-008,0.9281
3.58362e-008,0.8084
3.58747e-008,0.6918
3.59133e-008,0.5887
3.59519e-008,0.5063
3.59905e-008,0.4460
3.60290e-008,0.4085
3.60676e-008,0.3821
3.61062e-008,0.3612
3.61448e-008,0.3480
3.61834e-008,0.3362
3.62219e-008,0.3238
3.62605e-008,0.3175
3.62991e-008,0.3174
3.63376e-008,0.3183
3.63762e-008,0.3202
3.64148e-008,0.3226
3.64534e-008,0.3249
3.64920e-008,0.3262
3.65305e-008,0.3255
3.65691e-008,0.3244
3.66077e-008,0.3239
3.66462e-008,0.3228
3.66848e-008,0.3219
3.67234e-008,0.3226
3.67620e-008,0.3232
3.68006e-008,0.3226
3.68391e-008,0.3220
3.68777e-008,0.3218
3.69163e-008,0.3215
3.69549e-008,0.3212
3.69934e-008,0.3232
3.70320e-008,0.3334
3.70706e-008,0.3621
3.71091e-008,0.4228
3.71477e-008,0.5171
3.71863e-008,0.6343
3.72249e-008,0.7447
3.72635e-008,0.8356
3.73020e-008,0.9160
3.73406e-008,0.9825
3.73792e-008,1.0327
3.74177e-008,1.0690
3.74563e-008,1.1143
3.74949e-008,1.1483
3.75335e-008,1.1575
3.75721e-008,1.1512
3.76106e-008,1.0998
3.76492e-008,0.9979
3.76878e-008,0.8795
3.77263e-008,0.7629
3.77649e-008,0.6510
3.78035e-008,0.5555
3.78421e-008,0.4814
3.78806e-008,0.4304
3.79192e-008,0.3987
3.79578e-008,0.3731
3.79964e-008,0.3555
3.80350e-008,0.3437
3.80735e-008,0.3305
3.81121e-008,0.3195
3.81507e-008,0.3171
3.81892e-008,0.3179
3.82278e-008,0.3186
3.82664e-008,0.3207
3.83050e-008,0.3231
3.83436e-008,0.3252
3.83821e-008,0.3261
3.84207e-008,0.3299
3.84593e-008,0.3478
3.84978e-008,0.3919
3.85364e-008,0.4706
3.85750e-008,0.5797
3.86136e-008,0.6996
3.86521e-008,0.7973
3.86907e-008,0.8817
3.87293e-008,0.9543
3.87679e-008,1.0118
3.88065e-008,1.0532
3.88450e-008,1.0888
3.88836e-008,1.1373
3.89222e-008,1.1531
3.89607e-008,1.1581
3.89993e-008,1.1309
3.90379e-008,1.0512
3.90765e-008,0.9353
3.91151e-008,0.8177
3.91536e-008,0.7023
3.91922e-008,0.5981
3.92308e-008,0.5138
3.92693e-008,0.4515
3.93079e-008,0.4122
3.93465e-008,0.3848
3.93851e-008,0.3627
3.94237e-008,0.3492
3.94622e-008,0.3370
3.95008e-008,0.3238
3.95394e-008,0.3172
3.95780e-008,0.3175
3.96165e-008,0.3181
3.96551e-008,0.3196
3.96937e-008,0.3221
3.97322e-008,0.3243
3.97708e-008,0.3258
3.98094e-008,0.3252
3.98480e-008,0.3241
3.98866e-008,0.3237
3.99251e-008,0.3225
3.99637e-008,0.3216
4.00023e-008,0.3224
4.00408e-008,0.3230
4.00794e-008,0.3224
4.01180e-008,0.3217
4.01566e-008,0.3216
4.01952e-008,0.3213
4.02337e-008,0.3209
4.02723e-008,0.3205
4.03109e-008,0.3205
4.03494e-008,0.3206
4.03880e-008,0.3205
4.04266e-008,0.3207
4.04652e-008,0.3209
4.05037e-008,0.3208
4.05423e-008,0.3205
4.05809e-008,0.3205
4.06195e-008,0.3206
4.06581e-008,0.3206
4.06966e-008,0.3206
4.07352e-008,0.3206
4.07738e-008,0.3207
4.08123e-008,0.3206
4.08509e-008,0.3206
4.08895e-008,0.3206
4.09281e-008,0.3206
4.09667e-008,0.3206
4.10052e-008,0.3205
4.10438e-008,0.3206
4.10824e-008,0.3206
4.11209e-008,0.3206
4.11595e-008,0.3206
4.11981e-008,0.3214
4.12367e-008,0.3275
4.12752e-008,0.3464
4.13138e-008,0.3924
4.13524e-008,0.4733
4.13910e-008,0.5826
4.14296e-008,0.7007
