.HEADER
..NAMES
Time,V U5.R2
6.9682e-009,0.3189
7.0049e-009,0.3130
7.0416e-009,0.3105
7.0783e-009,0.3123
7.1149e-009,0.3200
7.1516e-009,0.3364
7.1883e-009,0.3680
7.2250e-009,0.4228
7.2616e-009,0.5017
7.2983e-009,0.5979
7.3350e-009,0.6969
7.3717e-009,0.7854
7.4083e-009,0.8551
7.4450e-009,0.9018
7.4817e-009,0.9253
7.5184e-009,0.9325
7.5550e-009,0.9336
7.5917e-009,0.9363
7.6284e-009,0.9434
7.6651e-009,0.9537
7.7018e-009,0.9642
7.7384e-009,0.9724
7.7751e-009,0.9777
7.8118e-009,0.9806
7.8484e-009,0.9820
7.8851e-009,0.9830
7.9218e-009,0.9841
7.9585e-009,0.9859
7.9952e-009,0.9893
8.0318e-009,0.9952
8.0685e-009,1.0044
8.1052e-009,1.0141
8.1418e-009,1.0156
8.1785e-009,0.9955
8.2152e-009,0.9417
8.2519e-009,0.8575
8.2886e-009,0.7582
8.3252e-009,0.6586
8.3619e-009,0.5712
8.3986e-009,0.5087
8.4352e-009,0.4768
8.4719e-009,0.4696
8.5086e-009,0.4748
8.5453e-009,0.4803
8.5820e-009,0.4786
8.6186e-009,0.4690
8.6553e-009,0.4562
8.6920e-009,0.4456
8.7286e-009,0.4401
8.7653e-009,0.4400
8.8020e-009,0.4435
8.8387e-009,0.4481
8.8754e-009,0.4515
8.9120e-009,0.4522
8.9487e-009,0.4490
8.9854e-009,0.4414
9.0220e-009,0.4299
9.0587e-009,0.4169
9.0954e-009,0.4057
9.1321e-009,0.3984
9.1688e-009,0.3949
9.2054e-009,0.3936
9.2421e-009,0.3912
9.2788e-009,0.3842
9.3154e-009,0.3712
9.3521e-009,0.3540
9.3888e-009,0.3363
9.4255e-009,0.3219
9.4622e-009,0.3141
9.4988e-009,0.3141
9.5355e-009,0.3207
9.5722e-009,0.3299
9.6088e-009,0.3368
9.6455e-009,0.3384
9.6822e-009,0.3346
9.7189e-009,0.3276
9.7556e-009,0.3202
9.7922e-009,0.3147
9.8289e-009,0.3125
9.8656e-009,0.3138
9.9022e-009,0.3178
9.9389e-009,0.3232
9.9756e-009,0.3282
1.00123e-008,0.3313
1.00490e-008,0.3321
1.00856e-008,0.3309
1.01223e-008,0.3289
1.01590e-008,0.3270
1.01956e-008,0.3262
1.02323e-008,0.3270
1.02690e-008,0.3292
1.03057e-008,0.3320
1.03424e-008,0.3339
1.03790e-008,0.3337
1.04157e-008,0.3312
1.04524e-008,0.3272
1.04890e-008,0.3232
1.05257e-008,0.3207
1.05624e-008,0.3205
1.05991e-008,0.3225
1.06358e-008,0.3256
1.06724e-008,0.3287
1.07091e-008,0.3306
1.07458e-008,0.3308
1.07824e-008,0.3294
1.08191e-008,0.3273
1.08558e-008,0.3264
1.08925e-008,0.3303
1.09292e-008,0.3457
1.09658e-008,0.3814
1.10025e-008,0.4430
1.10392e-008,0.5284
1.10758e-008,0.6270
1.11125e-008,0.7230
1.11492e-008,0.8057
1.11859e-008,0.8681
1.12226e-008,0.9064
1.12592e-008,0.9234
1.12959e-008,0.9287
1.13326e-008,0.9322
1.13693e-008,0.9393
1.14059e-008,0.9508
1.14426e-008,0.9640
1.14793e-008,0.9750
1.15159e-008,0.9818
1.15526e-008,0.9843
1.15893e-008,0.9838
1.16260e-008,0.9822
1.16627e-008,0.9813
1.16993e-008,0.9821
1.17360e-008,0.9851
1.17727e-008,0.9906
1.18093e-008,0.9984
1.18460e-008,1.0071
1.18827e-008,1.0150
1.19194e-008,1.0206
1.19561e-008,1.0240
1.19927e-008,1.0270
1.20294e-008,1.0318
1.20661e-008,1.0402
1.21027e-008,1.0527
1.21394e-008,1.0681
1.21761e-008,1.0832
1.22128e-008,1.0953
1.22495e-008,1.1023
1.22861e-008,1.1034
1.23228e-008,1.0998
1.23595e-008,1.0940
1.23961e-008,1.0896
1.24328e-008,1.0889
1.24695e-008,1.0922
1.25062e-008,1.0977
1.25429e-008,1.1032
1.25795e-008,1.1070
1.26162e-008,1.1084
1.26529e-008,1.1074
1.26895e-008,1.1043
1.27262e-008,1.1003
1.27629e-008,1.0965
1.27996e-008,1.0938
1.28363e-008,1.0928
1.28729e-008,1.0931
1.29096e-008,1.0940
1.29463e-008,1.0947
1.29829e-008,1.0946
1.30196e-008,1.0936
1.30563e-008,1.0918
1.30930e-008,1.0900
1.31297e-008,1.0889
1.31663e-008,1.0893
1.32030e-008,1.0914
1.32397e-008,1.0943
1.32763e-008,1.0972
1.33130e-008,1.0989
1.33497e-008,1.0989
1.33864e-008,1.0974
1.34231e-008,1.0951
1.34597e-008,1.0928
1.34964e-008,1.0915
1.35331e-008,1.0915
1.35697e-008,1.0926
1.36064e-008,1.0945
1.36431e-008,1.0965
1.36798e-008,1.0988
1.37165e-008,1.1008
1.37531e-008,1.0993
1.37898e-008,1.0871
1.38265e-008,1.0532
1.38631e-008,0.9903
1.38998e-008,0.9016
1.39365e-008,0.7973
1.39732e-008,0.6897
1.40099e-008,0.5937
1.40465e-008,0.5228
1.40832e-008,0.4818
1.41199e-008,0.4663
1.41565e-008,0.4667
1.41932e-008,0.4721
1.42299e-008,0.4741
1.42666e-008,0.4693
1.43033e-008,0.4594
1.43399e-008,0.4479
1.43766e-008,0.4386
1.44133e-008,0.4334
1.44499e-008,0.4323
1.44866e-008,0.4339
1.45233e-008,0.4364
1.45600e-008,0.4380
1.45967e-008,0.4376
1.46333e-008,0.4363
1.46700e-008,0.4399
1.47067e-008,0.4601
1.47433e-008,0.5095
1.47800e-008,0.5913
1.48167e-008,0.6952
1.48534e-008,0.7997
1.48901e-008,0.8879
1.49267e-008,0.9480
1.49634e-008,0.9742
1.50001e-008,0.9697
1.50368e-008,0.9487
1.50734e-008,0.9283
1.51101e-008,0.9204
1.51468e-008,0.9283
1.51834e-008,0.9478
1.52201e-008,0.9697
1.52568e-008,0.9859
1.52935e-008,0.9924
1.53301e-008,0.9897
1.53668e-008,0.9813
1.54035e-008,0.9717
1.54402e-008,0.9648
1.54769e-008,0.9633
1.55135e-008,0.9685
1.55502e-008,0.9809
1.55869e-008,0.9986
1.56236e-008,1.0152
1.56602e-008,1.0188
1.56969e-008,0.9946
1.57336e-008,0.9345
1.57703e-008,0.8460
1.58069e-008,0.7450
1.58436e-008,0.6462
1.58803e-008,0.5635
1.59169e-008,0.5086
1.59536e-008,0.4833
1.59903e-008,0.4791
1.60270e-008,0.4828
1.60636e-008,0.4830
1.61003e-008,0.4744
1.61370e-008,0.4593
1.61737e-008,0.4443
1.62104e-008,0.4350
1.62470e-008,0.4335
1.62837e-008,0.4382
1.63204e-008,0.4458
1.63571e-008,0.4523
1.63937e-008,0.4552
1.64304e-008,0.4531
1.64671e-008,0.4458
1.65037e-008,0.4354
1.65404e-008,0.4283
1.65771e-008,0.4364
1.66138e-008,0.4738
1.66504e-008,0.5467
1.66871e-008,0.6476
1.67238e-008,0.7554
1.67605e-008,0.8506
1.67972e-008,0.9202
1.68338e-008,0.9565
1.68705e-008,0.9605
1.69072e-008,0.9447
1.69439e-008,0.9266
1.69805e-008,0.9198
1.70172e-008,0.9289
1.70539e-008,0.9499
1.70905e-008,0.9732
1.71272e-008,0.9896
1.71639e-008,0.9949
1.72006e-008,0.9902
1.72372e-008,0.9800
1.72739e-008,0.9695
1.73106e-008,0.9630
1.73473e-008,0.9624
1.73840e-008,0.9684
1.74206e-008,0.9802
1.74573e-008,0.9955
1.74940e-008,1.0104
1.75307e-008,1.0212
1.75673e-008,1.0262
1.76040e-008,1.0272
1.76407e-008,1.0277
1.76773e-008,1.0316
1.77140e-008,1.0418
1.77507e-008,1.0585
1.77874e-008,1.0787
1.78240e-008,1.0972
1.78607e-008,1.1097
1.78974e-008,1.1132
1.79341e-008,1.1076
1.79708e-008,1.0960
1.80074e-008,1.0843
1.80441e-008,1.0780
1.80808e-008,1.0795
1.81175e-008,1.0874
1.81541e-008,1.0978
1.81908e-008,1.1069
1.82275e-008,1.1118
1.82641e-008,1.1118
1.83008e-008,1.1075
1.83375e-008,1.1006
1.83742e-008,1.0936
1.84108e-008,1.0886
1.84475e-008,1.0869
1.84842e-008,1.0884
1.85209e-008,1.0916
1.85576e-008,1.0949
1.85942e-008,1.0968
1.86309e-008,1.0965
1.86676e-008,1.0943
1.87043e-008,1.0908
1.87409e-008,1.0875
1.87776e-008,1.0860
1.88143e-008,1.0872
1.88509e-008,1.0910
1.88876e-008,1.0960
1.89243e-008,1.1001
1.89610e-008,1.1018
1.89976e-008,1.1006
1.90343e-008,1.0972
1.90710e-008,1.0930
1.91077e-008,1.0897
1.91444e-008,1.0886
1.91810e-008,1.0897
1.92177e-008,1.0923
1.92544e-008,1.0954
1.92911e-008,1.0976
1.93277e-008,1.0981
1.93644e-008,1.0969
1.94011e-008,1.0944
1.94377e-008,1.0917
1.94744e-008,1.0898
1.95111e-008,1.0890
1.95478e-008,1.0896
1.95844e-008,1.0910
1.96211e-008,1.0927
1.96578e-008,1.0941
1.96945e-008,1.0947
1.97312e-008,1.0943
1.97678e-008,1.0930
1.98045e-008,1.0915
1.98412e-008,1.0902
1.98779e-008,1.0899
1.99145e-008,1.0905
1.99512e-008,1.0918
1.99879e-008,1.0933
2.00245e-008,1.0942
2.00612e-008,1.0943
2.00979e-008,1.0935
2.01346e-008,1.0923
2.01712e-008,1.0911
2.02079e-008,1.0905
2.02446e-008,1.0906
2.02813e-008,1.0914
2.03179e-008,1.0925
2.03546e-008,1.0935
2.03913e-008,1.0940
2.04280e-008,1.0938
2.04647e-008,1.0931
2.05013e-008,1.0922
2.05380e-008,1.0914
2.05747e-008,1.0910
2.06114e-008,1.0910
2.06480e-008,1.0915
2.06847e-008,1.0922
2.07214e-008,1.0928
2.07580e-008,1.0931
2.07947e-008,1.0930
2.08314e-008,1.0927
2.08681e-008,1.0921
2.09047e-008,1.0916
2.09414e-008,1.0913
2.09781e-008,1.0913
2.10148e-008,1.0917
2.10515e-008,1.0923
2.10881e-008,1.0928
2.11248e-008,1.0933
2.11615e-008,1.0940
2.11982e-008,1.0955
2.12348e-008,1.0969
2.12715e-008,1.0932
2.13082e-008,1.0752
2.13448e-008,1.0313
2.13815e-008,0.9577
2.14182e-008,0.8615
2.14549e-008,0.7537
2.14915e-008,0.6481
2.15282e-008,0.5601
2.15649e-008,0.5008
2.16016e-008,0.4710
2.16383e-008,0.4640
2.16749e-008,0.4686
2.17116e-008,0.4741
2.17483e-008,0.4737
2.17850e-008,0.4662
2.18216e-008,0.4545
2.18583e-008,0.4427
2.18950e-008,0.4344
2.19316e-008,0.4308
2.19683e-008,0.4313
2.20050e-008,0.4339
2.20417e-008,0.4369
2.20783e-008,0.4382
2.21150e-008,0.4363
2.21517e-008,0.4304
2.21884e-008,0.4212
2.22251e-008,0.4111
2.22617e-008,0.4025
2.22984e-008,0.3968
2.23351e-008,0.3938
2.23718e-008,0.3916
2.24084e-008,0.3871
2.24451e-008,0.3781
2.24818e-008,0.3643
2.25184e-008,0.3476
2.25551e-008,0.3311
2.25918e-008,0.3183
2.26285e-008,0.3121
2.26651e-008,0.3132
2.27018e-008,0.3196
2.27385e-008,0.3275
2.27752e-008,0.3330
2.28119e-008,0.3340
2.28485e-008,0.3305
2.28852e-008,0.3242
2.29219e-008,0.3176
2.29586e-008,0.3127
2.29952e-008,0.3109
2.30319e-008,0.3132
2.30686e-008,0.3213
2.31052e-008,0.3392
2.31419e-008,0.3743
2.31786e-008,0.4344
2.32153e-008,0.5185
2.32519e-008,0.6178
2.32886e-008,0.7166
2.33253e-008,0.8025
2.33620e-008,0.8678
2.33987e-008,0.9091
2.34353e-008,0.9275
2.34720e-008,0.9318
2.35087e-008,0.9324
2.35454e-008,0.9361
2.35820e-008,0.9444
2.36187e-008,0.9555
2.36554e-008,0.9659
2.36920e-008,0.9736
2.37287e-008,0.9781
2.37654e-008,0.9803
2.38021e-008,0.9813
2.38387e-008,0.9819
2.38754e-008,0.9829
2.39121e-008,0.9847
2.39488e-008,0.9880
2.39855e-008,0.9936
2.40221e-008,1.0014
2.40588e-008,1.0098
2.40955e-008,1.0170
2.41322e-008,1.0223
2.41688e-008,1.0266
2.42055e-008,1.0317
2.42422e-008,1.0397
2.42788e-008,1.0514
2.43155e-008,1.0661
2.43522e-008,1.0811
2.43889e-008,1.0934
2.44255e-008,1.1010
2.44622e-008,1.1029
2.44989e-008,1.0999
2.45356e-008,1.0943
2.45723e-008,1.0894
2.46089e-008,1.0880
2.46456e-008,1.0906
2.46823e-008,1.0957
2.47190e-008,1.1012
2.47556e-008,1.1053
2.47923e-008,1.1073
2.48290e-008,1.1071
2.48657e-008,1.1053
2.49023e-008,1.1027
2.49390e-008,1.1007
2.49757e-008,1.0994
2.50123e-008,1.0948
2.50490e-008,1.0779
2.50857e-008,1.0360
2.51224e-008,0.9635
2.51590e-008,0.8675
2.51957e-008,0.7602
2.52324e-008,0.6542
2.52691e-008,0.5643
2.53058e-008,0.5029
2.53424e-008,0.4726
2.53791e-008,0.4663
2.54158e-008,0.4724
2.54525e-008,0.4795
2.54891e-008,0.4799
2.55258e-008,0.4721
2.55625e-008,0.4591
2.55991e-008,0.4454
2.56358e-008,0.4352
2.56725e-008,0.4305
2.57092e-008,0.4309
2.57458e-008,0.4344
2.57825e-008,0.4386
2.58192e-008,0.4413
2.58559e-008,0.4405
2.58926e-008,0.4378
2.59292e-008,0.4403
2.59659e-008,0.4612
2.60026e-008,0.5135
2.60393e-008,0.5990
2.60759e-008,0.7050
2.61126e-008,0.8091
2.61493e-008,0.8945
2.61859e-008,0.9502
2.62226e-008,0.9716
2.62593e-008,0.9635
2.62960e-008,0.9416
2.63326e-008,0.9227
2.63693e-008,0.9179
2.64060e-008,0.9293
2.64427e-008,0.9510
2.64794e-008,0.9734
2.65160e-008,0.9884
2.65527e-008,0.9928
2.65894e-008,0.9882
2.66261e-008,0.9786
2.66627e-008,0.9687
2.66994e-008,0.9624
2.67361e-008,0.9620
2.67727e-008,0.9687
2.68094e-008,0.9828
2.68461e-008,1.0017
2.68828e-008,1.0180
2.69194e-008,1.0193
2.69561e-008,0.9908
2.69928e-008,0.9261
2.70295e-008,0.8348
2.70662e-008,0.7331
2.71028e-008,0.6354
2.71395e-008,0.5556
2.71762e-008,0.5045
2.72129e-008,0.4824
2.72495e-008,0.4795
2.72862e-008,0.4829
2.73229e-008,0.4817
2.73595e-008,0.4718
2.73962e-008,0.4563
2.74329e-008,0.4420
2.74696e-008,0.4340
2.75062e-008,0.4338
2.75429e-008,0.4394
2.75796e-008,0.4470
2.76163e-008,0.4531
2.76530e-008,0.4551
2.76896e-008,0.4521
2.77263e-008,0.4442
2.77630e-008,0.4323
2.77997e-008,0.4189
2.78363e-008,0.4070
2.78730e-008,0.3992
2.79097e-008,0.3960
2.79463e-008,0.3958
2.79830e-008,0.3958
2.80197e-008,0.3924
2.80564e-008,0.3825
2.80930e-008,0.3665
2.81297e-008,0.3473
2.81664e-008,0.3293
2.82031e-008,0.3168
2.82398e-008,0.3123
2.82764e-008,0.3160
2.83131e-008,0.3248
2.83498e-008,0.3339
2.83865e-008,0.3387
2.84231e-008,0.3374
2.84598e-008,0.3312
2.84965e-008,0.3230
2.85331e-008,0.3158
2.85698e-008,0.3119
2.86065e-008,0.3118
2.86432e-008,0.3153
2.86798e-008,0.3226
2.87165e-008,0.3354
2.87532e-008,0.3597
2.87899e-008,0.4048
2.88266e-008,0.4757
2.88632e-008,0.5682
2.88999e-008,0.6693
2.89366e-008,0.7635
2.89733e-008,0.8409
2.90099e-008,0.8953
2.90466e-008,0.9246
2.90833e-008,0.9340
2.91199e-008,0.9339
2.91566e-008,0.9336
2.91933e-008,0.9380
2.92300e-008,0.9472
2.92666e-008,0.9586
2.93033e-008,0.9691
2.93400e-008,0.9768
2.93767e-008,0.9814
2.94133e-008,0.9835
2.94500e-008,0.9839
2.94867e-008,0.9836
2.95234e-008,0.9838
2.95601e-008,0.9857
2.95967e-008,0.9907
2.96334e-008,0.9999
2.96701e-008,1.0114
2.97068e-008,1.0172
2.97434e-008,1.0045
2.97801e-008,0.9591
2.98168e-008,0.8798
2.98534e-008,0.7812
2.98901e-008,0.6794
2.99268e-008,0.5875
2.99635e-008,0.5184
3.00002e-008,0.4803
3.00368e-008,0.4694
3.00735e-008,0.4739
3.01102e-008,0.4806
3.01469e-008,0.4806
3.01835e-008,0.4718
3.02202e-008,0.4584
3.02569e-008,0.4462
3.02935e-008,0.4390
3.03302e-008,0.4380
3.03669e-008,0.4415
3.04036e-008,0.4468
3.04403e-008,0.4513
3.04769e-008,0.4530
3.05136e-008,0.4505
3.05503e-008,0.4434
3.05869e-008,0.4342
3.06236e-008,0.4311
3.06603e-008,0.4479
3.06970e-008,0.4976
3.07336e-008,0.5820
3.07703e-008,0.6875
3.08070e-008,0.7916
3.08437e-008,0.8775
3.08804e-008,0.9342
3.09170e-008,0.9572
3.09537e-008,0.9519
3.09904e-008,0.9342
3.10270e-008,0.9203
3.10637e-008,0.9206
3.11004e-008,0.9359
3.11371e-008,0.9593
3.11738e-008,0.9806
3.12104e-008,0.9925
3.12471e-008,0.9933
3.12838e-008,0.9858
3.13205e-008,0.9752
3.13571e-008,0.9661
3.13938e-008,0.9618
3.14305e-008,0.9637
3.14671e-008,0.9724
3.15038e-008,0.9872
3.15405e-008,1.0056
3.15772e-008,1.0197
3.16139e-008,1.0171
3.16505e-008,0.9837
3.16872e-008,0.9146
3.17239e-008,0.8206
3.17605e-008,0.7179
3.17972e-008,0.6211
3.18339e-008,0.5442
3.18706e-008,0.4972
3.19072e-008,0.4788
3.19439e-008,0.4785
3.19806e-008,0.4827
3.20173e-008,0.4812
3.20540e-008,0.4706
3.20906e-008,0.4547
3.21273e-008,0.4407
3.21640e-008,0.4335
3.22006e-008,0.4341
3.22373e-008,0.4401
3.22740e-008,0.4478
3.23107e-008,0.4534
3.23474e-008,0.4549
3.23840e-008,0.4515
3.24207e-008,0.4434
3.24574e-008,0.4316
3.24941e-008,0.4186
3.25307e-008,0.4073
3.25674e-008,0.4000
3.26041e-008,0.3970
3.26407e-008,0.3965
3.26774e-008,0.3959
3.27141e-008,0.3915
3.27508e-008,0.3809
3.27875e-008,0.3642
3.28241e-008,0.3449
3.28608e-008,0.3273
3.28975e-008,0.3155
3.29341e-008,0.3120
3.29708e-008,0.3166
3.30075e-008,0.3260
3.30442e-008,0.3350
3.30808e-008,0.3392
3.31175e-008,0.3373
3.31542e-008,0.3306
3.31909e-008,0.3223
3.32276e-008,0.3154
3.32642e-008,0.3118
3.33009e-008,0.3122
3.33376e-008,0.3161
3.33742e-008,0.3238
3.34109e-008,0.3376
3.34476e-008,0.3639
3.34843e-008,0.4122
3.35210e-008,0.4863
3.35576e-008,0.5808
3.35943e-008,0.6819
3.36310e-008,0.7746
3.36677e-008,0.8493
3.37043e-008,0.9005
3.37410e-008,0.9268
3.37777e-008,0.9342
3.38143e-008,0.9337
3.38510e-008,0.9339
3.38877e-008,0.9390
3.39244e-008,0.9487
3.39611e-008,0.9601
3.39977e-008,0.9703
3.40344e-008,0.9776
3.40711e-008,0.9819
3.41077e-008,0.9837
3.41444e-008,0.9840
3.41811e-008,0.9836
3.42178e-008,0.9835
3.42545e-008,0.9851
3.42911e-008,0.9896
3.43278e-008,0.9973
3.43645e-008,1.0068
3.44012e-008,1.0159
3.44378e-008,1.0228
3.44745e-008,1.0274
3.45112e-008,1.0315
3.45478e-008,1.0373
3.45845e-008,1.0468
3.46212e-008,1.0600
3.46579e-008,1.0751
3.46946e-008,1.0890
3.47312e-008,1.0990
3.47679e-008,1.1036
3.48046e-008,1.1026
3.48412e-008,1.0976
3.48779e-008,1.0917
3.49146e-008,1.0883
3.49513e-008,1.0890
3.49879e-008,1.0931
3.50246e-008,1.0986
3.50613e-008,1.1037
3.50980e-008,1.1071
3.51347e-008,1.1081
3.51713e-008,1.1066
3.52080e-008,1.1032
3.52447e-008,1.0989
3.52813e-008,1.0947
3.53180e-008,1.0919
3.53547e-008,1.0908
3.53914e-008,1.0912
3.54281e-008,1.0923
3.54647e-008,1.0934
3.55014e-008,1.0937
3.55381e-008,1.0930
3.55748e-008,1.0915
3.56114e-008,1.0898
3.56481e-008,1.0888
3.56848e-008,1.0895
3.57214e-008,1.0917
3.57581e-008,1.0948
3.57948e-008,1.0974
3.58315e-008,1.0986
3.58682e-008,1.0981
3.59048e-008,1.0963
3.59415e-008,1.0939
3.59782e-008,1.0919
3.60148e-008,1.0909
3.60515e-008,1.0911
3.60882e-008,1.0924
3.61249e-008,1.0940
3.61615e-008,1.0954
3.61982e-008,1.0960
3.62349e-008,1.0956
3.62716e-008,1.0945
3.63083e-008,1.0930
3.63449e-008,1.0916
3.63816e-008,1.0908
3.64183e-008,1.0906
3.64549e-008,1.0910
3.64916e-008,1.0918
3.65283e-008,1.0926
3.65650e-008,1.0933
3.66017e-008,1.0934
3.66383e-008,1.0929
3.66750e-008,1.0920
3.67117e-008,1.0912
3.67484e-008,1.0908
3.67850e-008,1.0910
3.68217e-008,1.0917
3.68584e-008,1.0925
3.68950e-008,1.0930
3.69317e-008,1.0932
3.69684e-008,1.0929
3.70051e-008,1.0924
3.70418e-008,1.0918
3.70784e-008,1.0913
3.71151e-008,1.0913
3.71518e-008,1.0916
3.71884e-008,1.0922
3.72251e-008,1.0927
3.72618e-008,1.0931
3.72985e-008,1.0931
3.73351e-008,1.0928
3.73718e-008,1.0924
3.74085e-008,1.0919
3.74452e-008,1.0916
3.74819e-008,1.0915
3.75185e-008,1.0916
3.75552e-008,1.0919
3.75919e-008,1.0922
3.76285e-008,1.0925
3.76652e-008,1.0926
3.77019e-008,1.0924
3.77386e-008,1.0922
3.77753e-008,1.0919
3.78119e-008,1.0916
3.78486e-008,1.0916
3.78853e-008,1.0918
3.79220e-008,1.0920
3.79586e-008,1.0923
3.79953e-008,1.0924
3.80320e-008,1.0924
3.80686e-008,1.0922
3.81053e-008,1.0920
3.81420e-008,1.0918
3.81787e-008,1.0917
3.82154e-008,1.0917
3.82520e-008,1.0919
3.82887e-008,1.0921
3.83254e-008,1.0922
3.83620e-008,1.0923
3.83987e-008,1.0922
3.84354e-008,1.0921
3.84721e-008,1.0919
3.85088e-008,1.0918
3.85454e-008,1.0917
3.85821e-008,1.0917
3.86188e-008,1.0918
3.86555e-008,1.0920
3.86921e-008,1.0921
3.87288e-008,1.0921
3.87655e-008,1.0921
3.88021e-008,1.0920
3.88388e-008,1.0919
3.88755e-008,1.0918
3.89122e-008,1.0917
3.89489e-008,1.0917
3.89855e-008,1.0918
3.90222e-008,1.0919
3.90589e-008,1.0920
3.90955e-008,1.0920
3.91322e-008,1.0920
3.91689e-008,1.0919
3.92056e-008,1.0918
3.92422e-008,1.0917
3.92789e-008,1.0917
3.93156e-008,1.0918
3.93523e-008,1.0918
3.93890e-008,1.0919
