.HEADER
..NAMES
Time,V U4.L2
6.6749e-009,1.0794
6.7115e-009,1.0878
6.7482e-009,1.0996
6.7849e-009,1.1111
6.8215e-009,1.1191
6.8582e-009,1.1217
6.8949e-009,1.1188
6.9316e-009,1.1116
6.9682e-009,1.1027
7.0049e-009,1.0947
7.0416e-009,1.0901
7.0783e-009,1.0898
7.1149e-009,1.0935
7.1516e-009,1.0992
7.1883e-009,1.1046
7.2250e-009,1.1073
7.2616e-009,1.1057
7.2983e-009,1.0998
7.3350e-009,1.0909
7.3717e-009,1.0814
7.4083e-009,1.0736
7.4450e-009,1.0696
7.4817e-009,1.0699
7.5184e-009,1.0741
7.5550e-009,1.0811
7.5917e-009,1.0887
7.6284e-009,1.0948
7.6651e-009,1.0983
7.7018e-009,1.0986
7.7384e-009,1.0959
7.7751e-009,1.0912
7.8118e-009,1.0860
7.8484e-009,1.0818
7.8851e-009,1.0799
7.9218e-009,1.0804
7.9585e-009,1.0828
7.9952e-009,1.0860
8.0318e-009,1.0887
8.0685e-009,1.0904
8.1052e-009,1.0906
8.1418e-009,1.0897
8.1785e-009,1.0882
8.2152e-009,1.0869
8.2519e-009,1.0866
8.2886e-009,1.0880
8.3252e-009,1.0910
8.3619e-009,1.0949
8.3986e-009,1.0990
8.4352e-009,1.1021
8.4719e-009,1.1033
8.5086e-009,1.1022
8.5453e-009,1.0994
8.5820e-009,1.0957
8.6186e-009,1.0920
8.6553e-009,1.0893
8.6920e-009,1.0881
8.7286e-009,1.0888
8.7653e-009,1.0910
8.8020e-009,1.0939
8.8387e-009,1.0965
8.8754e-009,1.0979
8.9120e-009,1.0978
8.9487e-009,1.0965
8.9854e-009,1.0945
9.0220e-009,1.0927
9.0587e-009,1.0919
9.0954e-009,1.0924
9.1321e-009,1.0935
9.1688e-009,1.0917
9.2054e-009,1.0802
9.2421e-009,1.0504
9.2788e-009,0.9968
9.3154e-009,0.9195
9.3521e-009,0.8225
9.3888e-009,0.7144
9.4255e-009,0.6089
9.4622e-009,0.5192
9.4988e-009,0.4541
9.5355e-009,0.4176
9.5722e-009,0.4091
9.6088e-009,0.4218
9.6455e-009,0.4444
9.6822e-009,0.4653
9.7189e-009,0.4755
9.7556e-009,0.4713
9.7922e-009,0.4546
9.8289e-009,0.4312
9.8656e-009,0.4081
9.9022e-009,0.3904
9.9389e-009,0.3802
9.9756e-009,0.3760
1.00123e-008,0.3750
1.00490e-008,0.3757
1.00856e-008,0.3801
1.01223e-008,0.3957
1.01590e-008,0.4314
1.01956e-008,0.4928
1.02323e-008,0.5782
1.02690e-008,0.6806
1.03057e-008,0.7895
1.03424e-008,0.8905
1.03790e-008,0.9687
1.04157e-008,1.0149
1.04524e-008,1.0276
1.04890e-008,1.0114
1.05257e-008,0.9768
1.05624e-008,0.9392
1.05991e-008,0.9136
1.06358e-008,0.9088
1.06724e-008,0.9255
1.07091e-008,0.9566
1.07458e-008,0.9918
1.07824e-008,1.0217
1.08191e-008,1.0411
1.08558e-008,1.0495
1.08925e-008,1.0502
1.09292e-008,1.0486
1.09658e-008,1.0502
1.10025e-008,1.0581
1.10392e-008,1.0703
1.10758e-008,1.0775
1.11125e-008,1.0654
1.11492e-008,1.0224
1.11859e-008,0.9456
1.12226e-008,0.8393
1.12592e-008,0.7148
1.12959e-008,0.5915
1.13326e-008,0.4899
1.13693e-008,0.4226
1.14059e-008,0.3938
1.14426e-008,0.4001
1.14793e-008,0.4304
1.15159e-008,0.4683
1.15526e-008,0.4979
1.15893e-008,0.5082
1.16260e-008,0.4963
1.16627e-008,0.4679
1.16993e-008,0.4335
1.17360e-008,0.4037
1.17727e-008,0.3853
1.18093e-008,0.3796
1.18460e-008,0.3824
1.18827e-008,0.3871
1.19194e-008,0.3886
1.19561e-008,0.3866
1.19927e-008,0.3881
1.20294e-008,0.4052
1.20661e-008,0.4483
1.21027e-008,0.5211
1.21394e-008,0.6192
1.21761e-008,0.7330
1.22128e-008,0.8469
1.22495e-008,0.9425
1.22861e-008,1.0056
1.23228e-008,1.0310
1.23595e-008,1.0215
1.23961e-008,0.9872
1.24328e-008,0.9443
1.24695e-008,0.9100
1.25062e-008,0.8965
1.25429e-008,0.9073
1.25795e-008,0.9372
1.26162e-008,0.9751
1.26529e-008,1.0096
1.26895e-008,1.0331
1.27262e-008,1.0438
1.27629e-008,1.0447
1.27996e-008,1.0416
1.28363e-008,1.0413
1.28729e-008,1.0482
1.29096e-008,1.0615
1.29463e-008,1.0730
1.29829e-008,1.0680
1.30196e-008,1.0332
1.30563e-008,0.9639
1.30930e-008,0.8626
1.31297e-008,0.7392
1.31663e-008,0.6123
1.32030e-008,0.5036
1.32397e-008,0.4280
1.32763e-008,0.3917
1.33130e-008,0.3930
1.33497e-008,0.4218
1.33864e-008,0.4616
1.34231e-008,0.4956
1.34597e-008,0.5111
1.34964e-008,0.5035
1.35331e-008,0.4773
1.35697e-008,0.4427
1.36064e-008,0.4107
1.36431e-008,0.3894
1.36798e-008,0.3812
1.37165e-008,0.3826
1.37531e-008,0.3875
1.37898e-008,0.3902
1.38265e-008,0.3896
1.38631e-008,0.3914
1.38998e-008,0.4070
1.39365e-008,0.4471
1.39732e-008,0.5163
1.40099e-008,0.6111
1.40465e-008,0.7226
1.40832e-008,0.8363
1.41199e-008,0.9341
1.41565e-008,1.0011
1.41932e-008,1.0311
1.42299e-008,1.0260
1.42666e-008,0.9947
1.43033e-008,0.9528
1.43399e-008,0.9175
1.43766e-008,0.9017
1.44133e-008,0.9099
1.44499e-008,0.9376
1.44866e-008,0.9742
1.45233e-008,1.0085
1.45600e-008,1.0327
1.45967e-008,1.0442
1.46333e-008,1.0455
1.46700e-008,1.0421
1.47067e-008,1.0404
1.47433e-008,1.0450
1.47800e-008,1.0581
1.48167e-008,1.0781
1.48534e-008,1.1002
1.48901e-008,1.1182
1.49267e-008,1.1267
1.49634e-008,1.1235
1.50001e-008,1.1106
1.50368e-008,1.0933
1.50734e-008,1.0780
1.51101e-008,1.0704
1.51468e-008,1.0727
1.51834e-008,1.0834
1.52201e-008,1.0983
1.52568e-008,1.1124
1.52935e-008,1.1215
1.53301e-008,1.1233
1.53668e-008,1.1181
1.54035e-008,1.1084
1.54402e-008,1.0980
1.54769e-008,1.0905
1.55135e-008,1.0880
1.55502e-008,1.0907
1.55869e-008,1.0969
1.56236e-008,1.1035
1.56602e-008,1.1076
1.56969e-008,1.1072
1.57336e-008,1.1022
1.57703e-008,1.0942
1.58069e-008,1.0856
1.58436e-008,1.0791
1.58803e-008,1.0765
1.59169e-008,1.0782
1.59536e-008,1.0834
1.59903e-008,1.0901
1.60270e-008,1.0964
1.60636e-008,1.1005
1.61003e-008,1.1017
1.61370e-008,1.1001
1.61737e-008,1.0966
1.62104e-008,1.0924
1.62470e-008,1.0888
1.62837e-008,1.0865
1.63204e-008,1.0857
1.63571e-008,1.0863
1.63937e-008,1.0874
1.64304e-008,1.0885
1.64671e-008,1.0892
1.65037e-008,1.0895
1.65404e-008,1.0894
1.65771e-008,1.0892
1.66138e-008,1.0891
1.66504e-008,1.0888
1.66871e-008,1.0879
1.67238e-008,1.0862
1.67605e-008,1.0841
1.67972e-008,1.0819
1.68338e-008,1.0802
1.68705e-008,1.0795
1.69072e-008,1.0801
1.69439e-008,1.0818
1.69805e-008,1.0842
1.70172e-008,1.0866
1.70539e-008,1.0886
1.70905e-008,1.0898
1.71272e-008,1.0897
1.71639e-008,1.0884
1.72006e-008,1.0866
1.72372e-008,1.0850
1.72739e-008,1.0844
1.73106e-008,1.0849
1.73473e-008,1.0864
1.73840e-008,1.0881
1.74206e-008,1.0896
1.74573e-008,1.0905
1.74940e-008,1.0908
1.75307e-008,1.0911
1.75673e-008,1.0915
1.76040e-008,1.0900
1.76407e-008,1.0815
1.76773e-008,1.0582
1.77140e-008,1.0132
1.77507e-008,0.9446
1.77874e-008,0.8548
1.78240e-008,0.7502
1.78607e-008,0.6428
1.78974e-008,0.5463
1.79341e-008,0.4716
1.79708e-008,0.4247
1.80074e-008,0.4073
1.80441e-008,0.4147
1.80808e-008,0.4368
1.81175e-008,0.4617
1.81541e-008,0.4785
1.81908e-008,0.4808
1.82275e-008,0.4681
1.82641e-008,0.4455
1.83008e-008,0.4201
1.83375e-008,0.3986
1.83742e-008,0.3844
1.84108e-008,0.3776
1.84475e-008,0.3755
1.84842e-008,0.3762
1.85209e-008,0.3805
1.85576e-008,0.3942
1.85942e-008,0.4257
1.86309e-008,0.4813
1.86676e-008,0.5609
1.87043e-008,0.6586
1.87409e-008,0.7653
1.87776e-008,0.8681
1.88143e-008,0.9520
1.88509e-008,1.0061
1.88876e-008,1.0270
1.89243e-008,1.0176
1.89610e-008,0.9867
1.89976e-008,0.9487
1.90343e-008,0.9191
1.90710e-008,0.9085
1.91077e-008,0.9197
1.91444e-008,0.9477
1.91810e-008,0.9826
1.92177e-008,1.0145
1.92544e-008,1.0369
1.92911e-008,1.0481
1.93277e-008,1.0505
1.93644e-008,1.0490
1.94011e-008,1.0491
1.94377e-008,1.0547
1.94744e-008,1.0650
1.95111e-008,1.0723
1.95478e-008,1.0629
1.95844e-008,1.0247
1.96211e-008,0.9534
1.96578e-008,0.8520
1.96945e-008,0.7304
1.97312e-008,0.6065
1.97678e-008,0.5010
1.98045e-008,0.4281
1.98412e-008,0.3933
1.98779e-008,0.3946
1.99145e-008,0.4222
1.99512e-008,0.4600
1.99879e-008,0.4915
2.00245e-008,0.5050
2.00612e-008,0.4963
2.00979e-008,0.4699
2.01346e-008,0.4359
2.01712e-008,0.4051
2.02079e-008,0.3849
2.02446e-008,0.3776
2.02813e-008,0.3799
2.03179e-008,0.3853
2.03546e-008,0.3882
2.03913e-008,0.3875
2.04280e-008,0.3894
2.04647e-008,0.4056
2.05013e-008,0.4475
2.05380e-008,0.5193
2.05747e-008,0.6171
2.06114e-008,0.7316
2.06480e-008,0.8474
2.06847e-008,0.9458
2.07214e-008,1.0121
2.07580e-008,1.0402
2.07947e-008,1.0325
2.08314e-008,0.9982
2.08681e-008,0.9535
2.09047e-008,0.9166
2.09414e-008,0.9007
2.09781e-008,0.9101
2.10148e-008,0.9397
2.10515e-008,0.9784
2.10881e-008,1.0141
2.11248e-008,1.0388
2.11615e-008,1.0500
2.11982e-008,1.0504
2.12348e-008,1.0460
2.12715e-008,1.0431
2.13082e-008,1.0467
2.13448e-008,1.0585
2.13815e-008,1.0766
2.14182e-008,1.0959
2.14549e-008,1.1101
2.14915e-008,1.1146
2.15282e-008,1.1075
2.15649e-008,1.0916
2.16016e-008,1.0731
2.16383e-008,1.0590
2.16749e-008,1.0544
2.17116e-008,1.0609
2.17483e-008,1.0764
2.17850e-008,1.0956
2.18216e-008,1.1124
2.18583e-008,1.1218
2.18950e-008,1.1217
2.19316e-008,1.1135
2.19683e-008,1.1008
2.20050e-008,1.0884
2.20417e-008,1.0803
2.20783e-008,1.0786
2.21150e-008,1.0831
2.21517e-008,1.0917
2.21884e-008,1.1009
2.22251e-008,1.1078
2.22617e-008,1.1093
2.22984e-008,1.1026
2.23351e-008,1.0839
2.23718e-008,1.0483
2.24084e-008,0.9927
2.24451e-008,0.9184
2.24818e-008,0.8290
2.25184e-008,0.7305
2.25551e-008,0.6330
2.25918e-008,0.5473
2.26285e-008,0.4815
2.26651e-008,0.4399
2.27018e-008,0.4233
2.27385e-008,0.4274
2.27752e-008,0.4437
2.28119e-008,0.4625
2.28485e-008,0.4746
2.28852e-008,0.4747
2.29219e-008,0.4627
2.29586e-008,0.4425
2.29952e-008,0.4202
2.30319e-008,0.4011
2.30686e-008,0.3882
2.31052e-008,0.3810
2.31419e-008,0.3771
2.31786e-008,0.3729
2.32153e-008,0.3651
2.32519e-008,0.3522
2.32886e-008,0.3351
2.33253e-008,0.3171
2.33620e-008,0.3027
2.33987e-008,0.2959
2.34353e-008,0.2987
2.34720e-008,0.3102
2.35087e-008,0.3265
2.35454e-008,0.3418
2.35820e-008,0.3508
2.36187e-008,0.3506
2.36554e-008,0.3412
2.36920e-008,0.3256
2.37287e-008,0.3083
2.37654e-008,0.2947
2.38021e-008,0.2886
2.38387e-008,0.2915
2.38754e-008,0.3017
2.39121e-008,0.3154
2.39488e-008,0.3280
2.39855e-008,0.3356
2.40221e-008,0.3363
2.40588e-008,0.3310
2.40955e-008,0.3223
2.41322e-008,0.3138
2.41688e-008,0.3091
2.42055e-008,0.3099
2.42422e-008,0.3161
2.42788e-008,0.3259
2.43155e-008,0.3360
2.43522e-008,0.3433
2.43889e-008,0.3455
2.44255e-008,0.3421
2.44622e-008,0.3346
2.44989e-008,0.3254
2.45356e-008,0.3175
2.45723e-008,0.3131
2.46089e-008,0.3133
2.46456e-008,0.3175
2.46823e-008,0.3240
2.47190e-008,0.3307
2.47556e-008,0.3356
2.47923e-008,0.3373
2.48290e-008,0.3360
2.48657e-008,0.3323
2.49023e-008,0.3281
2.49390e-008,0.3247
2.49757e-008,0.3232
2.50123e-008,0.3245
2.50490e-008,0.3295
2.50857e-008,0.3410
2.51224e-008,0.3641
2.51590e-008,0.4043
2.51957e-008,0.4647
2.52324e-008,0.5435
2.52691e-008,0.6341
2.53058e-008,0.7283
2.53424e-008,0.8165
2.53791e-008,0.8894
2.54158e-008,0.9404
2.54525e-008,0.9685
2.54891e-008,0.9765
2.55258e-008,0.9701
2.55625e-008,0.9576
2.55991e-008,0.9480
2.56358e-008,0.9473
2.56725e-008,0.9568
2.57092e-008,0.9740
2.57458e-008,0.9934
2.57825e-008,1.0104
2.58192e-008,1.0225
2.58559e-008,1.0301
2.58926e-008,1.0353
2.59292e-008,1.0409
2.59659e-008,1.0492
2.60026e-008,1.0610
2.60393e-008,1.0756
2.60759e-008,1.0910
2.61126e-008,1.1040
2.61493e-008,1.1118
2.61859e-008,1.1124
2.62226e-008,1.1063
2.62593e-008,1.0961
2.62960e-008,1.0857
2.63326e-008,1.0790
2.63693e-008,1.0788
2.64060e-008,1.0853
2.64427e-008,1.0962
2.64794e-008,1.1079
2.65160e-008,1.1169
2.65527e-008,1.1208
2.65894e-008,1.1190
2.66261e-008,1.1125
2.66627e-008,1.1038
2.66994e-008,1.0958
2.67361e-008,1.0909
2.67727e-008,1.0903
2.68094e-008,1.0938
2.68461e-008,1.0999
2.68828e-008,1.1060
2.69194e-008,1.1103
2.69561e-008,1.1101
2.69928e-008,1.1022
2.70295e-008,1.0811
2.70662e-008,1.0412
2.71028e-008,0.9800
2.71395e-008,0.8997
2.71762e-008,0.8047
2.72129e-008,0.7029
2.72495e-008,0.6060
2.72862e-008,0.5247
2.73229e-008,0.4656
2.73595e-008,0.4316
2.73962e-008,0.4219
2.74329e-008,0.4306
2.74696e-008,0.4480
2.75062e-008,0.4643
2.75429e-008,0.4719
2.75796e-008,0.4673
2.76163e-008,0.4522
2.76530e-008,0.4318
2.76896e-008,0.4114
2.77263e-008,0.3955
2.77630e-008,0.3853
2.77997e-008,0.3796
2.78363e-008,0.3753
2.78730e-008,0.3695
2.79097e-008,0.3600
2.79463e-008,0.3465
2.79830e-008,0.3309
2.80197e-008,0.3167
2.80564e-008,0.3076
2.80930e-008,0.3063
2.81297e-008,0.3134
2.81664e-008,0.3263
2.82031e-008,0.3407
2.82398e-008,0.3514
2.82764e-008,0.3545
2.83131e-008,0.3488
2.83498e-008,0.3359
2.83865e-008,0.3196
2.84231e-008,0.3049
2.84598e-008,0.2959
2.84965e-008,0.2947
2.85331e-008,0.3010
2.85698e-008,0.3121
2.86065e-008,0.3243
2.86432e-008,0.3337
2.86798e-008,0.3376
2.87165e-008,0.3356
2.87532e-008,0.3296
2.87899e-008,0.3240
2.88266e-008,0.3255
2.88632e-008,0.3423
2.88999e-008,0.3820
2.89366e-008,0.4468
2.89733e-008,0.5331
2.90099e-008,0.6317
2.90466e-008,0.7310
2.90833e-008,0.8200
2.91199e-008,0.8897
2.91566e-008,0.9348
2.91933e-008,0.9561
2.92300e-008,0.9592
2.92666e-008,0.9513
2.93033e-008,0.9409
2.93400e-008,0.9359
2.93767e-008,0.9408
2.94133e-008,0.9555
2.94500e-008,0.9760
2.94867e-008,0.9966
2.95234e-008,1.0126
2.95601e-008,1.0222
2.95967e-008,1.0271
2.96334e-008,1.0305
2.96701e-008,1.0360
2.97068e-008,1.0459
2.97434e-008,1.0608
2.97801e-008,1.0777
2.98168e-008,1.0890
2.98534e-008,1.0828
2.98901e-008,1.0476
2.99268e-008,0.9793
2.99635e-008,0.8821
3.00002e-008,0.7655
3.00368e-008,0.6443
3.00735e-008,0.5376
3.01102e-008,0.4601
3.01469e-008,0.4178
3.01835e-008,0.4094
3.02202e-008,0.4277
3.02569e-008,0.4594
3.02935e-008,0.4897
3.03302e-008,0.5066
3.03669e-008,0.5040
3.04036e-008,0.4834
3.04403e-008,0.4529
3.04769e-008,0.4222
3.05136e-008,0.3995
3.05503e-008,0.3882
3.05869e-008,0.3866
3.06236e-008,0.3894
3.06603e-008,0.3901
3.06970e-008,0.3836
3.07336e-008,0.3675
3.07703e-008,0.3434
3.08070e-008,0.3167
3.08437e-008,0.2942
3.08804e-008,0.2823
3.09170e-008,0.2841
3.09537e-008,0.2988
3.09904e-008,0.3213
3.10270e-008,0.3443
3.10637e-008,0.3600
3.11004e-008,0.3636
3.11371e-008,0.3547
3.11738e-008,0.3364
3.12104e-008,0.3144
3.12471e-008,0.2953
3.12838e-008,0.2845
3.13205e-008,0.2844
3.13571e-008,0.2939
3.13938e-008,0.3091
3.14305e-008,0.3246
3.14671e-008,0.3355
3.15038e-008,0.3390
3.15405e-008,0.3353
3.15772e-008,0.3275
3.16139e-008,0.3215
3.16505e-008,0.3255
3.16872e-008,0.3489
3.17239e-008,0.3986
3.17605e-008,0.4749
3.17972e-008,0.5717
3.18339e-008,0.6771
3.18706e-008,0.7788
3.19072e-008,0.8648
3.19439e-008,0.9263
3.19806e-008,0.9603
3.20173e-008,0.9705
3.20540e-008,0.9641
3.20906e-008,0.9499
3.21273e-008,0.9375
3.21640e-008,0.9349
3.22006e-008,0.9451
3.22373e-008,0.9657
3.22740e-008,0.9906
3.23107e-008,1.0129
3.23474e-008,1.0279
3.23840e-008,1.0349
3.24207e-008,1.0366
3.24574e-008,1.0371
3.24941e-008,1.0404
3.25307e-008,1.0488
3.25674e-008,1.0622
3.26041e-008,1.0785
3.26407e-008,1.0940
3.26774e-008,1.1045
3.27141e-008,1.1072
3.27508e-008,1.1012
3.27875e-008,1.0885
3.28241e-008,1.0735
3.28608e-008,1.0615
3.28975e-008,1.0572
3.29341e-008,1.0622
3.29708e-008,1.0753
3.30075e-008,1.0927
3.30442e-008,1.1095
3.30808e-008,1.1208
3.31175e-008,1.1238
3.31542e-008,1.1185
3.31909e-008,1.1074
3.32276e-008,1.0945
3.32642e-008,1.0839
3.33009e-008,1.0784
3.33376e-008,1.0790
3.33742e-008,1.0846
3.34109e-008,1.0930
3.34476e-008,1.1008
3.34843e-008,1.1054
3.35210e-008,1.1051
3.35576e-008,1.1004
3.35943e-008,1.0933
3.36310e-008,1.0867
3.36677e-008,1.0829
3.37043e-008,1.0833
3.37410e-008,1.0878
3.37777e-008,1.0948
3.38143e-008,1.1018
3.38510e-008,1.1069
3.38877e-008,1.1089
3.39244e-008,1.1075
3.39611e-008,1.1030
3.39977e-008,1.0970
3.40344e-008,1.0914
3.40711e-008,1.0877
3.41077e-008,1.0868
3.41444e-008,1.0885
3.41811e-008,1.0915
3.42178e-008,1.0948
3.42545e-008,1.0973
3.42911e-008,1.0982
3.43278e-008,1.0978
3.43645e-008,1.0966
3.44012e-008,1.0954
3.44378e-008,1.0947
3.44745e-008,1.0932
3.45112e-008,1.0865
3.45478e-008,1.0670
3.45845e-008,1.0273
3.46212e-008,0.9643
3.46579e-008,0.8795
3.46946e-008,0.7781
3.47312e-008,0.6709
3.47679e-008,0.5715
3.48046e-008,0.4914
3.48412e-008,0.4371
3.48779e-008,0.4114
3.49146e-008,0.4116
3.49513e-008,0.4288
3.49879e-008,0.4514
3.50246e-008,0.4690
3.50613e-008,0.4743
3.50980e-008,0.4660
3.51347e-008,0.4473
3.51713e-008,0.4244
3.52080e-008,0.4033
3.52447e-008,0.3879
3.52813e-008,0.3791
3.53180e-008,0.3747
3.53547e-008,0.3713
3.53914e-008,0.3658
3.54281e-008,0.3563
3.54647e-008,0.3433
3.55014e-008,0.3296
3.55381e-008,0.3186
3.55748e-008,0.3137
3.56114e-008,0.3167
3.56481e-008,0.3268
3.56848e-008,0.3406
3.57214e-008,0.3532
3.57581e-008,0.3603
3.57948e-008,0.3591
3.58315e-008,0.3494
3.58682e-008,0.3339
3.59048e-008,0.3172
3.59415e-008,0.3041
3.59782e-008,0.2980
3.60148e-008,0.3000
3.60515e-008,0.3083
3.60882e-008,0.3199
3.61249e-008,0.3307
3.61615e-008,0.3378
3.61982e-008,0.3395
3.62349e-008,0.3360
3.62716e-008,0.3292
3.63083e-008,0.3220
3.63449e-008,0.3170
3.63816e-008,0.3163
3.64183e-008,0.3199
3.64549e-008,0.3265
3.64916e-008,0.3337
3.65283e-008,0.3391
3.65650e-008,0.3411
3.66017e-008,0.3393
3.66383e-008,0.3345
3.66750e-008,0.3285
3.67117e-008,0.3230
3.67484e-008,0.3194
3.67850e-008,0.3184
3.68217e-008,0.3198
3.68584e-008,0.3230
3.68950e-008,0.3266
3.69317e-008,0.3295
3.69684e-008,0.3310
3.70051e-008,0.3310
3.70418e-008,0.3298
3.70784e-008,0.3281
3.71151e-008,0.3267
3.71518e-008,0.3259
3.71884e-008,0.3260
3.72251e-008,0.3279
3.72618e-008,0.3337
3.72985e-008,0.3485
3.73351e-008,0.3787
3.73718e-008,0.4294
3.74085e-008,0.5013
3.74452e-008,0.5894
3.74819e-008,0.6853
3.75185e-008,0.7794
3.75552e-008,0.8615
3.75919e-008,0.9229
3.76285e-008,0.9603
3.76652e-008,0.9755
3.77019e-008,0.9733
3.77386e-008,0.9613
3.77753e-008,0.9492
3.78119e-008,0.9444
3.78486e-008,0.9504
3.78853e-008,0.9657
3.79220e-008,0.9855
3.79586e-008,1.0042
3.79953e-008,1.0184
3.80320e-008,1.0273
3.80686e-008,1.0326
3.81053e-008,1.0374
3.81420e-008,1.0443
3.81787e-008,1.0546
3.82154e-008,1.0680
3.82520e-008,1.0825
3.82887e-008,1.0949
3.83254e-008,1.1021
3.83620e-008,1.1021
3.83987e-008,1.0950
3.84354e-008,1.0832
3.84721e-008,1.0709
3.85088e-008,1.0626
3.85454e-008,1.0616
3.85821e-008,1.0688
3.86188e-008,1.0821
3.86555e-008,1.0977
3.86921e-008,1.1111
3.87288e-008,1.1186
3.87655e-008,1.1187
3.88021e-008,1.1123
3.88388e-008,1.1022
3.88755e-008,1.0920
3.89122e-008,1.0849
3.89489e-008,1.0826
3.89855e-008,1.0852
3.90222e-008,1.0913
3.90589e-008,1.0983
3.90955e-008,1.1034
3.91322e-008,1.1048
3.91689e-008,1.1018
3.92056e-008,1.0955
3.92422e-008,1.0879
3.92789e-008,1.0817
3.93156e-008,1.0787
3.93523e-008,1.0796
3.93890e-008,1.0836
