.HEADER
..NAMES
Time,V U3.E3
.DATA
1.84003e-008,1.1166
1.84389e-008,1.1330
1.84774e-008,1.1467
1.85160e-008,1.1567
1.85546e-008,1.1641
1.85932e-008,1.1681
1.86317e-008,1.1681
1.86703e-008,1.1668
1.87089e-008,1.1662
1.87474e-008,1.1671
1.87860e-008,1.1691
1.88246e-008,1.1708
1.88632e-008,1.1717
1.89017e-008,1.1729
1.89403e-008,1.1741
1.89789e-008,1.1747
1.90175e-008,1.1750
1.90560e-008,1.1752
1.90946e-008,1.1754
1.91332e-008,1.1758
1.91718e-008,1.1764
1.92104e-008,1.1769
1.92489e-008,1.1773
1.92875e-008,1.1774
1.93261e-008,1.1772
1.93647e-008,1.1771
1.94032e-008,1.1772
1.94418e-008,1.1772
1.94804e-008,1.1772
1.95190e-008,1.1772
1.95575e-008,1.1772
1.95961e-008,1.1773
1.96347e-008,1.1773
1.96732e-008,1.1773
1.97118e-008,1.1772
1.97504e-008,1.1776
1.97890e-008,1.1798
1.98275e-008,1.1821
1.98661e-008,1.1764
1.99047e-008,1.1473
1.99433e-008,1.0803
1.99819e-008,0.9799
2.00204e-008,0.8661
2.00590e-008,0.7521
2.00976e-008,0.6444
2.01362e-008,0.5519
2.01747e-008,0.4794
2.02133e-008,0.4281
2.02519e-008,0.3938
2.02905e-008,0.3694
2.03290e-008,0.3514
2.03676e-008,0.3388
2.04062e-008,0.3288
2.04447e-008,0.3212
2.04833e-008,0.3183
2.05219e-008,0.3190
2.05605e-008,0.3211
2.05990e-008,0.3234
2.06376e-008,0.3249
2.06762e-008,0.3261
2.07148e-008,0.3268
2.07533e-008,0.3262
2.07919e-008,0.3250
2.08305e-008,0.3241
2.08691e-008,0.3236
2.09077e-008,0.3232
2.09462e-008,0.3232
2.09848e-008,0.3231
2.10234e-008,0.3227
2.10620e-008,0.3222
2.11005e-008,0.3217
2.11391e-008,0.3213
2.11777e-008,0.3224
2.12163e-008,0.3281
2.12548e-008,0.3466
2.12934e-008,0.3902
2.13320e-008,0.4670
2.13705e-008,0.5738
2.14091e-008,0.6902
2.14477e-008,0.7942
2.14863e-008,0.8790
2.15248e-008,0.9497
2.15634e-008,1.0073
2.16020e-008,1.0513
2.16406e-008,1.0838
2.16791e-008,1.1073
2.17177e-008,1.1259
2.17563e-008,1.1412
2.17949e-008,1.1523
2.18335e-008,1.1603
2.18720e-008,1.1650
2.19106e-008,1.1660
2.19492e-008,1.1653
2.19878e-008,1.1658
2.20263e-008,1.1674
2.20649e-008,1.1693
2.21035e-008,1.1707
2.21420e-008,1.1715
2.21806e-008,1.1725
2.22192e-008,1.1736
2.22578e-008,1.1743
2.22963e-008,1.1745
2.23349e-008,1.1748
2.23735e-008,1.1751
2.24121e-008,1.1756
2.24506e-008,1.1761
2.24892e-008,1.1766
2.25278e-008,1.1769
2.25664e-008,1.1774
2.26050e-008,1.1795
2.26435e-008,1.1817
2.26821e-008,1.1753
2.27207e-008,1.1445
2.27593e-008,1.0755
2.27978e-008,0.9740
2.28364e-008,0.8600
2.28750e-008,0.7462
2.29136e-008,0.6390
2.29521e-008,0.5474
2.29907e-008,0.4760
2.30293e-008,0.4244
2.30678e-008,0.3859
2.31064e-008,0.3644
2.31450e-008,0.3714
2.31836e-008,0.4124
2.32221e-008,0.4941
2.32607e-008,0.6095
2.32993e-008,0.7311
2.33379e-008,0.8367
2.33764e-008,0.9216
2.34150e-008,0.9877
2.34536e-008,1.0385
2.34922e-008,1.0766
2.35308e-008,1.1025
2.35693e-008,1.1209
2.36079e-008,1.1368
2.36465e-008,1.1496
2.36851e-008,1.1588
2.37236e-008,1.1655
2.37622e-008,1.1683
2.38008e-008,1.1677
2.38394e-008,1.1665
2.38779e-008,1.1662
2.39165e-008,1.1675
2.39551e-008,1.1697
2.39936e-008,1.1734
2.40322e-008,1.1780
2.40708e-008,1.1783
2.41094e-008,1.1618
2.41479e-008,1.1113
2.41865e-008,1.0225
2.42251e-008,0.9123
2.42637e-008,0.7980
2.43023e-008,0.6873
2.43408e-008,0.5882
2.43794e-008,0.5074
2.44180e-008,0.4474
2.44566e-008,0.4026
2.44951e-008,0.3728
2.45337e-008,0.3640
2.45723e-008,0.3880
2.46109e-008,0.4504
2.46494e-008,0.5519
2.46880e-008,0.6749
2.47266e-008,0.7897
2.47651e-008,0.8839
2.48037e-008,0.9587
