.HEADER
..NAMES
Time,V U5.C7&B7
.DATA
1.24597e-008,-0.4143
1.24983e-008,-0.1822
1.25369e-008,0.0461
1.25755e-008,0.2523
1.26140e-008,0.4249
1.26526e-008,0.5630
1.26912e-008,0.6651
1.27297e-008,0.7369
1.27683e-008,0.7826
1.28069e-008,0.7950
1.28455e-008,0.7563
1.28841e-008,0.6421
1.29226e-008,0.4498
1.29612e-008,0.2189
1.29998e-008,-0.0112
1.30383e-008,-0.2203
1.30769e-008,-0.3973
1.31155e-008,-0.5419
1.31541e-008,-0.6502
1.31926e-008,-0.7276
1.32312e-008,-0.7781
1.32698e-008,-0.7954
1.33084e-008,-0.7652
1.33470e-008,-0.6650
1.33855e-008,-0.4838
1.34241e-008,-0.2563
1.34627e-008,-0.0246
1.35012e-008,0.1904
1.35398e-008,0.3740
1.35784e-008,0.5230
1.36170e-008,0.6367
1.36555e-008,0.7170
1.36941e-008,0.7715
1.37327e-008,0.7958
1.37713e-008,0.7758
1.38099e-008,0.6875
1.38484e-008,0.5172
1.38870e-008,0.2933
1.39256e-008,0.0601
1.39641e-008,-0.1574
1.40027e-008,-0.3450
1.40413e-008,-0.4998
1.40799e-008,-0.6201
1.41185e-008,-0.7061
1.41570e-008,-0.7656
1.41956e-008,-0.7945
1.42342e-008,-0.7812
1.42728e-008,-0.7059
1.43113e-008,-0.5486
1.43499e-008,-0.3303
1.43885e-008,-0.0970
1.44270e-008,0.1254
1.44656e-008,0.3198
1.45042e-008,0.4795
1.45428e-008,0.6049
1.45814e-008,0.6947
1.46199e-008,0.7575
1.46585e-008,0.7923
1.46971e-008,0.7884
1.47357e-008,0.7243
1.47742e-008,0.5792
1.48128e-008,0.3670
1.48514e-008,0.1330
1.48899e-008,-0.0914
1.49285e-008,-0.2894
1.49671e-008,-0.4543
1.50057e-008,-0.5862
1.50443e-008,-0.6808
1.50828e-008,-0.7479
1.51214e-008,-0.7878
1.51600e-008,-0.7901
1.51985e-008,-0.7375
1.52371e-008,-0.6069
1.52757e-008,-0.4025
1.53143e-008,-0.1701
1.53528e-008,0.0571
1.53914e-008,0.2617
1.54300e-008,0.4327
1.54686e-008,0.5692
1.55071e-008,0.6698
1.55457e-008,0.7409
1.55843e-008,0.7849
1.56229e-008,0.7950
1.56615e-008,0.7529
1.57000e-008,0.6340
1.57386e-008,0.4386
1.57772e-008,0.2071
1.58158e-008,-0.0227
1.58543e-008,-0.2303
1.58929e-008,-0.4054
1.59315e-008,-0.5484
1.59701e-008,-0.6544
1.60086e-008,-0.7297
1.60472e-008,-0.7789
1.60858e-008,-0.7946
1.61243e-008,-0.7616
1.61629e-008,-0.6575
1.62015e-008,-0.4727
1.62401e-008,-0.2440
1.62786e-008,-0.0131
1.63172e-008,0.2004
1.63558e-008,0.3825
1.63944e-008,0.5297
1.64329e-008,0.6418
1.64715e-008,0.7215
1.65101e-008,0.7745
1.65487e-008,0.7966
1.65873e-008,0.7736
1.66258e-008,0.6809
1.66644e-008,0.5067
1.67030e-008,0.2816
1.67416e-008,0.0484
1.67801e-008,-0.1680
1.68187e-008,-0.3536
1.68573e-008,-0.5067
1.68959e-008,-0.6250
1.69344e-008,-0.7088
1.69730e-008,-0.7668
1.70116e-008,-0.7943
1.70501e-008,-0.7786
1.70887e-008,-0.6996
1.71273e-008,-0.5385
1.71659e-008,-0.3180
1.72044e-008,-0.0851
1.72430e-008,0.1359
1.72816e-008,0.3288
1.73202e-008,0.4868
1.73588e-008,0.6104
1.73973e-008,0.6994
1.74359e-008,0.7611
1.74745e-008,0.7938
1.75131e-008,0.7873
1.75516e-008,0.7193
1.75902e-008,0.5697
1.76288e-008,0.3554
1.76674e-008,0.1213
1.77059e-008,-0.1026
1.77445e-008,-0.2987
1.77831e-008,-0.4618
1.78216e-008,-0.5919
1.78602e-008,-0.6853
1.78988e-008,-0.7518
1.79374e-008,-0.7899
1.79759e-008,-0.7894
1.80145e-008,-0.7332
1.80531e-008,-0.5981
1.80917e-008,-0.3911
1.81302e-008,-0.1583
1.81688e-008,0.0685
1.82074e-008,0.2716
1.82460e-008,0.4405
1.82846e-008,0.5752
1.83231e-008,0.6736
1.83617e-008,0.7427
1.84003e-008,0.7856
1.84389e-008,0.7938
1.84774e-008,0.7485
1.85160e-008,0.6256
1.85546e-008,0.4270
1.85932e-008,0.1949
1.86317e-008,-0.0338
1.86703e-008,-0.2399
1.87089e-008,-0.4136
1.87474e-008,-0.5548
1.87860e-008,-0.6593
1.88246e-008,-0.7340
1.88632e-008,-0.7815
1.89017e-008,-0.7947
1.89403e-008,-0.7586
1.89789e-008,-0.6500
1.90175e-008,-0.4617
1.90560e-008,-0.2323
1.90946e-008,-0.0015
1.91332e-008,0.2107
1.91718e-008,0.3908
1.92104e-008,0.5363
1.92489e-008,0.6463
1.92875e-008,0.7238
1.93261e-008,0.7755
1.93647e-008,0.7961
1.94032e-008,0.7703
1.94418e-008,0.6737
1.94804e-008,0.4959
