.HEADER
..NAMES
Time,V U3.D7
.DATA
2.31064e-008,1.1826
2.31450e-008,1.1791
2.31836e-008,1.1542
2.32221e-008,1.0888
2.32607e-008,0.9867
2.32993e-008,0.8771
2.33379e-008,0.7654
2.33764e-008,0.6556
2.34150e-008,0.5603
2.34536e-008,0.4876
2.34922e-008,0.4362
2.35308e-008,0.4003
2.35693e-008,0.3770
2.36079e-008,0.3615
2.36465e-008,0.3500
2.36851e-008,0.3388
2.37236e-008,0.3273
2.37622e-008,0.3209
2.38008e-008,0.3196
2.38394e-008,0.3189
2.38779e-008,0.3190
2.39165e-008,0.3211
2.39551e-008,0.3239
2.39936e-008,0.3253
2.40322e-008,0.3257
2.40708e-008,0.3256
2.41094e-008,0.3249
2.41479e-008,0.3238
2.41865e-008,0.3226
2.42251e-008,0.3222
2.42637e-008,0.3228
2.43023e-008,0.3228
2.43408e-008,0.3223
2.43794e-008,0.3222
2.44180e-008,0.3223
2.44566e-008,0.3220
2.44951e-008,0.3215
2.45337e-008,0.3214
2.45723e-008,0.3213
2.46109e-008,0.3212
2.46494e-008,0.3211
2.46880e-008,0.3212
2.47266e-008,0.3214
2.47651e-008,0.3215
2.48037e-008,0.3213
2.48423e-008,0.3212
2.48809e-008,0.3213
2.49194e-008,0.3212
2.49580e-008,0.3211
2.49966e-008,0.3212
2.50352e-008,0.3212
2.50737e-008,0.3212
2.51123e-008,0.3212
2.51509e-008,0.3212
2.51895e-008,0.3212
2.52281e-008,0.3212
2.52666e-008,0.3211
2.53052e-008,0.3211
2.53438e-008,0.3211
2.53824e-008,0.3212
2.54209e-008,0.3241
2.54595e-008,0.3351
2.54981e-008,0.3659
2.55367e-008,0.4300
2.55752e-008,0.5271
2.56138e-008,0.6455
2.56524e-008,0.7541
2.56909e-008,0.8427
2.57295e-008,0.9210
2.57681e-008,0.9860
2.58067e-008,1.0349
2.58452e-008,1.0697
2.58838e-008,1.1146
2.59224e-008,1.1468
2.59610e-008,1.1522
2.59995e-008,1.1429
2.60381e-008,1.0912
2.60767e-008,0.9932
2.61153e-008,0.8771
2.61539e-008,0.7585
2.61924e-008,0.6460
2.62310e-008,0.5509
2.62696e-008,0.4799
2.63082e-008,0.4288
2.63467e-008,0.3958
2.63853e-008,0.3759
2.64239e-008,0.3582
2.64625e-008,0.3470
2.65010e-008,0.3380
2.65396e-008,0.3270
2.65782e-008,0.3185
2.66167e-008,0.3164
2.66553e-008,0.3169
2.66939e-008,0.3180
2.67325e-008,0.3208
2.67710e-008,0.3237
2.68096e-008,0.3250
2.68482e-008,0.3258
2.68868e-008,0.3251
2.69254e-008,0.3239
2.69639e-008,0.3234
2.70025e-008,0.3225
2.70411e-008,0.3216
2.70797e-008,0.3219
2.71182e-008,0.3225
2.71568e-008,0.3222
2.71954e-008,0.3220
2.72340e-008,0.3220
2.72725e-008,0.3221
2.73111e-008,0.3268
2.73497e-008,0.3432
2.73882e-008,0.3849
2.74268e-008,0.4622
2.74654e-008,0.5694
2.75040e-008,0.6887
2.75425e-008,0.7882
2.75811e-008,0.8733
2.76197e-008,0.9467
2.76583e-008,1.0060
2.76968e-008,1.0488
2.77354e-008,1.0837
2.77740e-008,1.1326
2.78126e-008,1.1491
2.78512e-008,1.1523
2.78897e-008,1.1301
2.79283e-008,1.0597
2.79669e-008,0.9510
2.80055e-008,0.8337
2.80440e-008,0.7157
2.80826e-008,0.6086
2.81212e-008,0.5221
2.81598e-008,0.4591
2.81983e-008,0.4137
2.82369e-008,0.3785
2.82755e-008,0.3675
2.83140e-008,0.3802
2.83526e-008,0.4270
2.83912e-008,0.5095
2.84298e-008,0.6218
2.84683e-008,0.7350
2.85069e-008,0.8321
2.85455e-008,0.9174
2.85841e-008,0.9873
2.86226e-008,1.0399
2.86612e-008,1.0772
2.86998e-008,1.1222
2.87384e-008,1.1497
2.87770e-008,1.1555
2.88155e-008,1.1436
2.88541e-008,1.0893
2.88927e-008,0.9909
2.89313e-008,0.8767
2.89698e-008,0.7579
2.90084e-008,0.6444
2.90470e-008,0.5489
2.90855e-008,0.4781
2.91241e-008,0.4271
2.91627e-008,0.3878
2.92013e-008,0.3673
2.92398e-008,0.3734
2.92784e-008,0.4083
2.93170e-008,0.4801
2.93556e-008,0.5844
2.93941e-008,0.7018
2.94327e-008,0.8026
2.94713e-008,0.8915
2.95099e-008,0.9665
2.95485e-008,1.0250
2.95870e-008,1.0661
2.96256e-008,1.0937
2.96642e-008,1.1124
2.97028e-008,1.1270
2.97413e-008,1.1392
2.97799e-008,1.1503
2.98185e-008,1.1604
2.98570e-008,1.1685
2.98956e-008,1.1703
2.99342e-008,1.1695
2.99728e-008,1.1700
3.00113e-008,1.1707
3.00499e-008,1.1707
3.00885e-008,1.1721
3.01271e-008,1.1783
3.01657e-008,1.1792
3.02042e-008,1.1653
3.02428e-008,1.1172
3.02814e-008,1.0259
3.03199e-008,0.9164
3.03585e-008,0.8058
3.03971e-008,0.6931
3.04357e-008,0.5917
3.04743e-008,0.5108
3.05128e-008,0.4526
3.05514e-008,0.4097
3.05900e-008,0.3741
3.06285e-008,0.3703
3.06671e-008,0.3914
3.07057e-008,0.4453
3.07443e-008,0.5337
3.07829e-008,0.6516
3.08214e-008,0.7622
3.08600e-008,0.8549
3.08986e-008,0.9351
3.09372e-008,1.0008
3.09757e-008,1.0491
3.10143e-008,1.0823
3.10529e-008,1.1040
3.10914e-008,1.1203
3.11300e-008,1.1343
3.11686e-008,1.1456
3.12072e-008,1.1557
3.12458e-008,1.1654
3.12843e-008,1.1708
3.13229e-008,1.1700
3.13615e-008,1.1694
3.14000e-008,1.1704
3.14386e-008,1.1709
3.14772e-008,1.1707
3.15158e-008,1.1710
3.15544e-008,1.1718
3.15929e-008,1.1730
3.16315e-008,1.1741
3.16701e-008,1.1749
3.17087e-008,1.1756
3.17472e-008,1.1760
3.17858e-008,1.1755
3.18244e-008,1.1753
3.18629e-008,1.1758
3.19015e-008,1.1765
3.19401e-008,1.1765
3.19787e-008,1.1765
3.20173e-008,1.1767
3.20558e-008,1.1768
3.20944e-008,1.1769
3.21330e-008,1.1769
3.21715e-008,1.1769
3.22101e-008,1.1769
3.22487e-008,1.1768
3.22873e-008,1.1767
3.23259e-008,1.1768
3.23644e-008,1.1770
3.24030e-008,1.1770
3.24416e-008,1.1784
3.24801e-008,1.1825
3.25187e-008,1.1811
3.25573e-008,1.1609
3.25959e-008,1.1028
3.26344e-008,1.0047
3.26730e-008,0.8952
3.27116e-008,0.7844
3.27502e-008,0.6731
3.27888e-008,0.5746
3.28273e-008,0.4979
3.28659e-008,0.4436
3.29045e-008,0.4005
3.29430e-008,0.3700
3.29816e-008,0.3730
3.30202e-008,0.3999
3.30588e-008,0.4611
3.30974e-008,0.5569
3.31359e-008,0.6771
3.31745e-008,0.7828
3.32131e-008,0.8731
3.32516e-008,0.9503
3.32902e-008,1.0123
3.33288e-008,1.0573
3.33674e-008,1.0937
3.34060e-008,1.1386
3.34445e-008,1.1533
3.34831e-008,1.1556
3.35217e-008,1.1274
3.35603e-008,1.0517
3.35988e-008,0.9437
3.36374e-008,0.8279
3.36760e-008,0.7086
3.37145e-008,0.6013
3.37531e-008,0.5164
3.37917e-008,0.4550
3.38303e-008,0.4117
3.38689e-008,0.3858
3.39074e-008,0.3673
3.39460e-008,0.3529
3.39846e-008,0.3435
3.40231e-008,0.3333
3.40617e-008,0.3230
3.41003e-008,0.3180
3.41389e-008,0.3172
3.41775e-008,0.3174
3.42160e-008,0.3194
3.42546e-008,0.3228
3.42932e-008,0.3249
3.43318e-008,0.3259
3.43703e-008,0.3261
3.44089e-008,0.3250
3.44475e-008,0.3242
3.44860e-008,0.3234
3.45246e-008,0.3224
3.45632e-008,0.3221
3.46018e-008,0.3227
3.46404e-008,0.3227
3.46789e-008,0.3224
3.47175e-008,0.3225
3.47561e-008,0.3223
3.47946e-008,0.3217
3.48332e-008,0.3215
3.48718e-008,0.3213
3.49104e-008,0.3211
3.49490e-008,0.3212
3.49875e-008,0.3212
3.50261e-008,0.3212
3.50647e-008,0.3214
3.51032e-008,0.3214
3.51418e-008,0.3212
3.51804e-008,0.3212
3.52190e-008,0.3212
3.52575e-008,0.3226
3.52961e-008,0.3302
3.53347e-008,0.3530
3.53733e-008,0.4055
3.54119e-008,0.4930
3.54504e-008,0.6067
3.54890e-008,0.7223
3.55276e-008,0.8154
3.55661e-008,0.8974
3.56047e-008,0.9668
3.56433e-008,1.0211
3.56819e-008,1.0593
3.57205e-008,1.0870
3.57590e-008,1.1073
3.57976e-008,1.1223
3.58362e-008,1.1360
3.58747e-008,1.1490
3.59133e-008,1.1600
3.59519e-008,1.1670
3.59905e-008,1.1675
3.60290e-008,1.1669
3.60676e-008,1.1681
3.61062e-008,1.1696
3.61448e-008,1.1699
3.61834e-008,1.1702
3.62219e-008,1.1713
3.62605e-008,1.1721
3.62991e-008,1.1730
3.63376e-008,1.1743
3.63762e-008,1.1752
3.64148e-008,1.1754
3.64534e-008,1.1749
3.64920e-008,1.1748
3.65305e-008,1.1753
3.65691e-008,1.1760
3.66077e-008,1.1762
3.66462e-008,1.1766
3.66848e-008,1.1803
3.67234e-008,1.1826
3.67620e-008,1.1724
3.68006e-008,1.1327
3.68391e-008,1.0492
3.68777e-008,0.9410
3.69163e-008,0.8314
3.69549e-008,0.7188
3.69934e-008,0.6138
3.70320e-008,0.5272
3.70706e-008,0.4640
3.71091e-008,0.4188
3.71477e-008,0.3796
3.71863e-008,0.3685
3.72249e-008,0.3846
3.72635e-008,0.4310
3.73020e-008,0.5120
3.73406e-008,0.6256
3.73792e-008,0.7407
3.74177e-008,0.8362
3.74563e-008,0.9192
3.74949e-008,0.9880
3.75335e-008,1.0400
3.75721e-008,1.0773
3.76106e-008,1.1219
3.76492e-008,1.1494
3.76878e-008,1.1563
3.77263e-008,1.1446
3.77649e-008,1.0894
3.78035e-008,0.9910
3.78421e-008,0.8776
3.78806e-008,0.7585
3.79192e-008,0.6443
3.79578e-008,0.5490
3.79964e-008,0.4785
3.80350e-008,0.4276
3.80735e-008,0.3882
3.81121e-008,0.3676
3.81507e-008,0.3736
3.81892e-008,0.4084
3.82278e-008,0.4796
3.82664e-008,0.5838
3.83050e-008,0.7015
3.83436e-008,0.8025
3.83821e-008,0.8912
3.84207e-008,0.9663
3.84593e-008,1.0251
3.84978e-008,1.0664
3.85364e-008,1.1069
3.85750e-008,1.1458
3.86136e-008,1.1547
3.86521e-008,1.1516
3.86907e-008,1.1125
3.87293e-008,1.0257
3.87679e-008,0.9140
3.88065e-008,0.7966
3.88450e-008,0.6793
3.88836e-008,0.5770
3.89222e-008,0.4987
3.89607e-008,0.4420
3.89993e-008,0.4034
3.90379e-008,0.3807
3.90765e-008,0.3625
3.91151e-008,0.3498
3.91536e-008,0.3410
3.91922e-008,0.3304
3.92308e-008,0.3209
3.92693e-008,0.3174
3.93079e-008,0.3171
3.93465e-008,0.3176
3.93851e-008,0.3201
3.94237e-008,0.3234
3.94622e-008,0.3250
3.95008e-008,0.3260
3.95394e-008,0.3257
3.95780e-008,0.3246
3.96165e-008,0.3239
3.96551e-008,0.3231
3.96937e-008,0.3221
3.97322e-008,0.3221
3.97708e-008,0.3227
3.98094e-008,0.3225
3.98480e-008,0.3223
3.98866e-008,0.3223
3.99251e-008,0.3220
3.99637e-008,0.3215
4.00023e-008,0.3213
4.00408e-008,0.3211
4.00794e-008,0.3211
4.01180e-008,0.3212
4.01566e-008,0.3211
4.01952e-008,0.3211
4.02337e-008,0.3213
4.02723e-008,0.3213
4.03109e-008,0.3211
4.03494e-008,0.3211
4.03880e-008,0.3211
4.04266e-008,0.3210
4.04652e-008,0.3210
4.05037e-008,0.3211
4.05423e-008,0.3211
4.05809e-008,0.3211
4.06195e-008,0.3211
4.06581e-008,0.3210
4.06966e-008,0.3211
4.07352e-008,0.3210
4.07738e-008,0.3210
4.08123e-008,0.3210
4.08509e-008,0.3210
4.08895e-008,0.3228
4.09281e-008,0.3315
4.09667e-008,0.3567
4.10052e-008,0.4128
4.10438e-008,0.5035
4.10824e-008,0.6190
4.11209e-008,0.7327
4.11595e-008,0.8242
4.11981e-008,0.9050
4.12367e-008,0.9730
4.12752e-008,1.0257
4.13138e-008,1.0624
