.HEADER
..NAMES
Time,V U4.T8
2.8240e-009,1.0782
2.8606e-009,1.0779
2.8973e-009,1.0798
2.9340e-009,1.0832
2.9707e-009,1.0877
3.0073e-009,1.0928
3.0440e-009,1.0984
3.0807e-009,1.1039
3.1174e-009,1.1081
3.1540e-009,1.1101
3.1907e-009,1.1095
3.2274e-009,1.1068
3.2641e-009,1.1027
3.3007e-009,1.0985
3.3374e-009,1.0954
3.3741e-009,1.0937
3.4108e-009,1.0929
3.4475e-009,1.0930
3.4841e-009,1.0934
3.5208e-009,1.0915
3.5575e-009,1.0820
3.5942e-009,1.0568
3.6308e-009,1.0108
3.6675e-009,0.9447
3.7042e-009,0.8611
3.7408e-009,0.7643
3.7775e-009,0.6636
3.8142e-009,0.5718
3.8509e-009,0.4990
3.8875e-009,0.4500
3.9242e-009,0.4263
3.9609e-009,0.4250
3.9976e-009,0.4390
4.0342e-009,0.4595
4.0709e-009,0.4784
4.1076e-009,0.4886
4.1443e-009,0.4861
4.1809e-009,0.4716
4.2176e-009,0.4490
4.2543e-009,0.4237
4.2910e-009,0.4007
4.3276e-009,0.3836
4.3643e-009,0.3734
4.4010e-009,0.3700
4.4377e-009,0.3747
4.4743e-009,0.3931
4.5110e-009,0.4317
4.5477e-009,0.4920
4.5844e-009,0.5695
4.6211e-009,0.6563
4.6577e-009,0.7468
4.6944e-009,0.8336
4.7311e-009,0.9068
4.7678e-009,0.9584
4.8044e-009,0.9868
4.8411e-009,0.9947
4.8778e-009,0.9858
4.9145e-009,0.9659
4.9511e-009,0.9428
4.9878e-009,0.9239
5.0245e-009,0.9155
5.0612e-009,0.9204
5.0978e-009,0.9369
5.1345e-009,0.9604
5.1712e-009,0.9856
5.2079e-009,1.0089
5.2445e-009,1.0285
5.2812e-009,1.0447
5.3179e-009,1.0588
5.3546e-009,1.0719
5.3912e-009,1.0831
5.4279e-009,1.0906
5.4646e-009,1.0933
5.5013e-009,1.0918
5.5379e-009,1.0877
5.5746e-009,1.0830
5.6113e-009,1.0794
5.6480e-009,1.0782
5.6846e-009,1.0791
5.7213e-009,1.0819
5.7580e-009,1.0857
5.7947e-009,1.0902
5.8313e-009,1.0950
5.8680e-009,1.0999
5.9047e-009,1.1045
5.9414e-009,1.1078
5.9780e-009,1.1091
6.0147e-009,1.1082
6.0514e-009,1.1055
6.0881e-009,1.1020
6.1247e-009,1.0986
6.1614e-009,1.0962
6.1981e-009,1.0947
6.2348e-009,1.0939
6.2714e-009,1.0935
6.3081e-009,1.0930
6.3448e-009,1.0892
6.3815e-009,1.0761
6.4181e-009,1.0456
6.4548e-009,0.9943
6.4915e-009,0.9237
6.5282e-009,0.8366
6.5648e-009,0.7381
6.6015e-009,0.6387
6.6382e-009,0.5511
6.6749e-009,0.4840
6.7115e-009,0.4414
6.7482e-009,0.4237
6.7849e-009,0.4269
6.8215e-009,0.4434
6.8582e-009,0.4643
6.8949e-009,0.4817
6.9316e-009,0.4891
6.9682e-009,0.4836
7.0049e-009,0.4668
7.0416e-009,0.4431
7.0783e-009,0.4179
7.1149e-009,0.3960
7.1516e-009,0.3804
7.1883e-009,0.3712
7.2250e-009,0.3656
7.2616e-009,0.3606
7.2983e-009,0.3545
7.3350e-009,0.3467
7.3717e-009,0.3381
7.4083e-009,0.3302
7.4450e-009,0.3244
7.4817e-009,0.3218
7.5184e-009,0.3225
7.5550e-009,0.3262
7.5917e-009,0.3314
7.6284e-009,0.3366
7.6651e-009,0.3402
7.7018e-009,0.3409
7.7384e-009,0.3378
7.7751e-009,0.3308
7.8118e-009,0.3212
7.8484e-009,0.3109
7.8851e-009,0.3026
7.9218e-009,0.2980
7.9585e-009,0.2984
7.9952e-009,0.3036
8.0318e-009,0.3121
8.0685e-009,0.3218
8.1052e-009,0.3305
8.1418e-009,0.3369
8.1785e-009,0.3399
8.2152e-009,0.3394
8.2519e-009,0.3359
8.2886e-009,0.3304
8.3252e-009,0.3242
8.3619e-009,0.3190
8.3986e-009,0.3163
8.4352e-009,0.3169
8.4719e-009,0.3208
8.5086e-009,0.3268
8.5453e-009,0.3329
8.5820e-009,0.3370
8.6186e-009,0.3378
8.6553e-009,0.3350
8.6920e-009,0.3296
8.7286e-009,0.3233
8.7653e-009,0.3181
8.8020e-009,0.3153
8.8387e-009,0.3155
8.8754e-009,0.3186
8.9120e-009,0.3237
8.9487e-009,0.3295
8.9854e-009,0.3346
9.0220e-009,0.3377
9.0587e-009,0.3381
9.0954e-009,0.3356
9.1321e-009,0.3308
9.1688e-009,0.3252
9.2054e-009,0.3203
9.2421e-009,0.3176
9.2788e-009,0.3177
9.3154e-009,0.3204
9.3521e-009,0.3248
9.3888e-009,0.3295
9.4255e-009,0.3331
9.4622e-009,0.3347
9.4988e-009,0.3343
9.5355e-009,0.3322
9.5722e-009,0.3291
9.6088e-009,0.3259
9.6455e-009,0.3233
9.6822e-009,0.3219
9.7189e-009,0.3221
9.7556e-009,0.3236
9.7922e-009,0.3261
9.8289e-009,0.3289
9.8656e-009,0.3310
9.9022e-009,0.3318
9.9389e-009,0.3312
9.9756e-009,0.3295
1.00123e-008,0.3283
1.00490e-008,0.3309
1.00856e-008,0.3431
1.01223e-008,0.3718
1.01590e-008,0.4211
1.01956e-008,0.4906
1.02323e-008,0.5739
1.02690e-008,0.6636
1.03057e-008,0.7531
1.03424e-008,0.8341
1.03790e-008,0.8983
1.04157e-008,0.9411
1.04524e-008,0.9634
1.04890e-008,0.9687
1.05257e-008,0.9621
1.05624e-008,0.9500
1.05991e-008,0.9396
1.06358e-008,0.9359
1.06724e-008,0.9418
1.07091e-008,0.9565
1.07458e-008,0.9763
1.07824e-008,0.9966
1.08191e-008,1.0137
1.08558e-008,1.0263
1.08925e-008,1.0353
1.09292e-008,1.0427
1.09658e-008,1.0507
1.10025e-008,1.0606
1.10392e-008,1.0716
1.10758e-008,1.0819
1.11125e-008,1.0899
1.11492e-008,1.0950
1.11859e-008,1.0966
1.12226e-008,1.0952
1.12592e-008,1.0913
1.12959e-008,1.0860
1.13326e-008,1.0807
1.13693e-008,1.0773
1.14059e-008,1.0771
1.14426e-008,1.0809
1.14793e-008,1.0886
1.15159e-008,1.0987
1.15526e-008,1.1090
1.15893e-008,1.1169
1.16260e-008,1.1206
1.16627e-008,1.1194
1.16993e-008,1.1139
1.17360e-008,1.1058
1.17727e-008,1.0970
1.18093e-008,1.0894
1.18460e-008,1.0843
1.18827e-008,1.0821
1.19194e-008,1.0829
1.19561e-008,1.0861
1.19927e-008,1.0908
1.20294e-008,1.0957
1.20661e-008,1.0995
1.21027e-008,1.1010
1.21394e-008,1.0996
1.21761e-008,1.0956
1.22128e-008,1.0902
1.22495e-008,1.0851
1.22861e-008,1.0821
1.23228e-008,1.0822
1.23595e-008,1.0853
1.23961e-008,1.0903
1.24328e-008,1.0956
1.24695e-008,1.0997
1.25062e-008,1.1015
1.25429e-008,1.1007
1.25795e-008,1.0976
1.26162e-008,1.0931
1.26529e-008,1.0883
1.26895e-008,1.0842
1.27262e-008,1.0819
1.27629e-008,1.0821
1.27996e-008,1.0850
1.28363e-008,1.0903
1.28729e-008,1.0963
1.29096e-008,1.0986
1.29463e-008,1.0900
1.29829e-008,1.0616
1.30196e-008,1.0095
1.30563e-008,0.9361
1.30930e-008,0.8460
1.31297e-008,0.7459
1.31663e-008,0.6460
1.32030e-008,0.5580
1.32397e-008,0.4896
1.32763e-008,0.4447
1.33130e-008,0.4239
1.33497e-008,0.4240
1.33864e-008,0.4384
1.34231e-008,0.4586
1.34597e-008,0.4768
1.34964e-008,0.4859
1.35331e-008,0.4827
1.35697e-008,0.4681
1.36064e-008,0.4466
1.36431e-008,0.4234
1.36798e-008,0.4032
1.37165e-008,0.3884
1.37531e-008,0.3786
1.37898e-008,0.3712
1.38265e-008,0.3634
1.38631e-008,0.3542
1.38998e-008,0.3439
1.39365e-008,0.3339
1.39732e-008,0.3258
1.40099e-008,0.3210
1.40465e-008,0.3200
1.40832e-008,0.3225
1.41199e-008,0.3279
1.41565e-008,0.3346
1.41932e-008,0.3409
1.42299e-008,0.3450
1.42666e-008,0.3453
1.43033e-008,0.3409
1.43399e-008,0.3320
1.43766e-008,0.3203
1.44133e-008,0.3084
1.44499e-008,0.2993
1.44866e-008,0.2951
1.45233e-008,0.2966
1.45600e-008,0.3033
1.45967e-008,0.3131
1.46333e-008,0.3235
1.46700e-008,0.3326
1.47067e-008,0.3386
1.47433e-008,0.3409
1.47800e-008,0.3396
1.48167e-008,0.3353
1.48534e-008,0.3293
1.48901e-008,0.3230
1.49267e-008,0.3182
1.49634e-008,0.3162
1.50001e-008,0.3177
1.50368e-008,0.3222
1.50734e-008,0.3285
1.51101e-008,0.3344
1.51468e-008,0.3380
1.51834e-008,0.3381
1.52201e-008,0.3347
1.52568e-008,0.3288
1.52935e-008,0.3224
1.53301e-008,0.3174
1.53668e-008,0.3150
1.54035e-008,0.3157
1.54402e-008,0.3193
1.54769e-008,0.3247
1.55135e-008,0.3305
1.55502e-008,0.3354
1.55869e-008,0.3382
1.56236e-008,0.3382
1.56602e-008,0.3353
1.56969e-008,0.3304
1.57336e-008,0.3248
1.57703e-008,0.3201
1.58069e-008,0.3177
1.58436e-008,0.3181
1.58803e-008,0.3211
1.59169e-008,0.3256
1.59536e-008,0.3301
1.59903e-008,0.3335
1.60270e-008,0.3349
1.60636e-008,0.3342
1.61003e-008,0.3319
1.61370e-008,0.3287
1.61737e-008,0.3255
1.62104e-008,0.3232
1.62470e-008,0.3222
1.62837e-008,0.3227
1.63204e-008,0.3245
1.63571e-008,0.3271
1.63937e-008,0.3296
1.64304e-008,0.3314
1.64671e-008,0.3319
1.65037e-008,0.3310
1.65404e-008,0.3291
1.65771e-008,0.3278
1.66138e-008,0.3304
1.66504e-008,0.3424
1.66871e-008,0.3709
1.67238e-008,0.4199
1.67605e-008,0.4891
1.67972e-008,0.5723
1.68338e-008,0.6617
1.68705e-008,0.7511
1.69072e-008,0.8322
1.69439e-008,0.8966
1.69805e-008,0.9398
1.70172e-008,0.9626
1.70539e-008,0.9686
1.70905e-008,0.9624
1.71272e-008,0.9508
1.71639e-008,0.9404
1.72006e-008,0.9366
1.72372e-008,0.9421
1.72739e-008,0.9564
1.73106e-008,0.9760
1.73473e-008,0.9960
1.73840e-008,1.0132
1.74206e-008,1.0261
1.74573e-008,1.0358
1.74940e-008,1.0441
1.75307e-008,1.0540
1.75673e-008,1.0652
1.76040e-008,1.0723
1.76407e-008,1.0650
1.76773e-008,1.0329
1.77140e-008,0.9746
1.77507e-008,0.8954
1.77874e-008,0.8001
1.78240e-008,0.6951
1.78607e-008,0.5928
1.78974e-008,0.5071
1.79341e-008,0.4459
1.79708e-008,0.4119
1.80074e-008,0.4054
1.80441e-008,0.4216
1.80808e-008,0.4514
1.81175e-008,0.4841
1.81541e-008,0.5089
1.81908e-008,0.5178
1.82275e-008,0.5083
1.82641e-008,0.4841
1.83008e-008,0.4522
1.83375e-008,0.4200
1.83742e-008,0.3932
1.84108e-008,0.3744
1.84475e-008,0.3630
1.84842e-008,0.3559
1.85209e-008,0.3505
1.85576e-008,0.3457
1.85942e-008,0.3416
1.86309e-008,0.3378
1.86676e-008,0.3342
1.87043e-008,0.3306
1.87409e-008,0.3274
1.87776e-008,0.3252
1.88143e-008,0.3252
1.88509e-008,0.3279
1.88876e-008,0.3327
1.89243e-008,0.3381
1.89610e-008,0.3417
1.89976e-008,0.3412
1.90343e-008,0.3357
1.90710e-008,0.3261
1.91077e-008,0.3150
1.91444e-008,0.3051
1.91810e-008,0.2988
1.92177e-008,0.2974
1.92544e-008,0.3010
1.92911e-008,0.3083
1.93277e-008,0.3178
1.93644e-008,0.3279
1.94011e-008,0.3370
1.94377e-008,0.3431
1.94744e-008,0.3452
1.95111e-008,0.3427
1.95478e-008,0.3362
1.95844e-008,0.3275
1.96211e-008,0.3193
1.96578e-008,0.3142
1.96945e-008,0.3137
1.97312e-008,0.3178
1.97678e-008,0.3248
1.98045e-008,0.3321
1.98412e-008,0.3371
1.98779e-008,0.3385
1.99145e-008,0.3362
1.99512e-008,0.3311
1.99879e-008,0.3250
2.00245e-008,0.3195
2.00612e-008,0.3162
2.00979e-008,0.3157
2.01346e-008,0.3181
2.01712e-008,0.3231
2.02079e-008,0.3294
2.02446e-008,0.3354
2.02813e-008,0.3395
2.03179e-008,0.3411
2.03546e-008,0.3417
2.03913e-008,0.3463
2.04280e-008,0.3629
2.04647e-008,0.3988
2.05013e-008,0.4570
2.05380e-008,0.5345
2.05747e-008,0.6238
2.06114e-008,0.7176
2.06480e-008,0.8073
2.06847e-008,0.8829
2.07214e-008,0.9370
2.07580e-008,0.9681
2.07947e-008,0.9788
2.08314e-008,0.9734
2.08681e-008,0.9585
2.09047e-008,0.9422
2.09414e-008,0.9315
2.09781e-008,0.9313
2.10148e-008,0.9429
2.10515e-008,0.9634
2.10881e-008,0.9875
2.11248e-008,1.0101
2.11615e-008,1.0278
2.11982e-008,1.0400
2.12348e-008,1.0482
2.12715e-008,1.0553
2.13082e-008,1.0633
2.13448e-008,1.0693
2.13815e-008,1.0652
2.14182e-008,1.0406
2.14549e-008,0.9907
2.14915e-008,0.9195
2.15282e-008,0.8316
2.15649e-008,0.7314
2.16016e-008,0.6288
2.16383e-008,0.5374
2.16749e-008,0.4671
2.17116e-008,0.4221
2.17483e-008,0.4043
2.17850e-008,0.4114
2.18216e-008,0.4364
2.18583e-008,0.4691
2.18950e-008,0.4986
2.19316e-008,0.5153
2.19683e-008,0.5141
2.20050e-008,0.4961
2.20417e-008,0.4671
2.20783e-008,0.4343
2.21150e-008,0.4042
2.21517e-008,0.3808
2.21884e-008,0.3651
2.22251e-008,0.3551
2.22617e-008,0.3483
2.22984e-008,0.3435
2.23351e-008,0.3403
2.23718e-008,0.3383
2.24084e-008,0.3366
2.24451e-008,0.3346
2.24818e-008,0.3319
2.25184e-008,0.3290
2.25551e-008,0.3270
2.25918e-008,0.3272
2.26285e-008,0.3298
2.26651e-008,0.3340
2.27018e-008,0.3379
2.27385e-008,0.3392
2.27752e-008,0.3364
2.28119e-008,0.3294
2.28485e-008,0.3200
2.28852e-008,0.3106
2.29219e-008,0.3033
2.29586e-008,0.2998
2.29952e-008,0.3008
2.30319e-008,0.3057
2.30686e-008,0.3133
2.31052e-008,0.3225
2.31419e-008,0.3318
2.31786e-008,0.3396
2.32153e-008,0.3441
2.32519e-008,0.3443
2.32886e-008,0.3401
2.33253e-008,0.3326
2.33620e-008,0.3241
2.33987e-008,0.3173
2.34353e-008,0.3143
2.34720e-008,0.3159
2.35087e-008,0.3212
2.35454e-008,0.3280
2.35820e-008,0.3339
2.36187e-008,0.3370
2.36554e-008,0.3367
2.36920e-008,0.3335
2.37287e-008,0.3284
2.37654e-008,0.3230
2.38021e-008,0.3188
2.38387e-008,0.3168
2.38754e-008,0.3175
2.39121e-008,0.3209
2.39488e-008,0.3262
2.39855e-008,0.3321
2.40221e-008,0.3371
2.40588e-008,0.3399
2.40955e-008,0.3413
2.41322e-008,0.3448
2.41688e-008,0.3574
2.42055e-008,0.3872
2.42422e-008,0.4385
2.42788e-008,0.5103
2.43155e-008,0.5960
2.43522e-008,0.6886
2.43889e-008,0.7800
2.44255e-008,0.8607
2.44622e-008,0.9221
2.44989e-008,0.9606
2.45356e-008,0.9777
2.45723e-008,0.9773
2.46089e-008,0.9648
2.46456e-008,0.9482
2.46823e-008,0.9349
2.47190e-008,0.9307
2.47556e-008,0.9382
2.47923e-008,0.9560
2.48290e-008,0.9793
2.48657e-008,1.0026
2.49023e-008,1.0222
2.49390e-008,1.0365
2.49757e-008,1.0462
2.50123e-008,1.0538
2.50490e-008,1.0619
2.50857e-008,1.0691
2.51224e-008,1.0690
2.51590e-008,1.0511
2.51957e-008,1.0083
2.52324e-008,0.9426
2.52691e-008,0.8592
2.53058e-008,0.7621
2.53424e-008,0.6591
2.53791e-008,0.5633
2.54158e-008,0.4864
2.54525e-008,0.4338
2.54891e-008,0.4078
2.55258e-008,0.4078
2.55625e-008,0.4281
2.55991e-008,0.4592
2.56358e-008,0.4904
2.56725e-008,0.5115
2.57092e-008,0.5157
2.57458e-008,0.5025
2.57825e-008,0.4763
2.58192e-008,0.4443
2.58559e-008,0.4132
2.58926e-008,0.3877
2.59292e-008,0.3698
2.59659e-008,0.3583
2.60026e-008,0.3505
2.60393e-008,0.3448
2.60759e-008,0.3409
2.61126e-008,0.3385
2.61493e-008,0.3367
2.61859e-008,0.3349
2.62226e-008,0.3326
2.62593e-008,0.3299
2.62960e-008,0.3278
2.63326e-008,0.3275
2.63693e-008,0.3294
2.64060e-008,0.3331
2.64427e-008,0.3371
2.64794e-008,0.3392
2.65160e-008,0.3375
2.65527e-008,0.3316
2.65894e-008,0.3226
2.66261e-008,0.3131
2.66627e-008,0.3051
2.66994e-008,0.3006
2.67361e-008,0.3004
2.67727e-008,0.3043
2.68094e-008,0.3112
2.68461e-008,0.3201
2.68828e-008,0.3305
2.69194e-008,0.3431
2.69561e-008,0.3608
2.69928e-008,0.3891
2.70295e-008,0.4325
2.70662e-008,0.4917
2.71028e-008,0.5639
2.71395e-008,0.6440
2.71762e-008,0.7282
2.72129e-008,0.8101
2.72495e-008,0.8811
2.72862e-008,0.9339
2.73229e-008,0.9658
2.73595e-008,0.9781
2.73962e-008,0.9742
2.74329e-008,0.9601
2.74696e-008,0.9439
2.75062e-008,0.9327
2.75429e-008,0.9315
2.75796e-008,0.9416
2.76163e-008,0.9606
2.76530e-008,0.9841
2.76896e-008,1.0075
2.77263e-008,1.0282
2.77630e-008,1.0447
2.77997e-008,1.0572
2.78363e-008,1.0671
2.78730e-008,1.0753
2.79097e-008,1.0785
2.79463e-008,1.0696
2.79830e-008,1.0397
2.80197e-008,0.9859
2.80564e-008,0.9129
2.80930e-008,0.8257
2.81297e-008,0.7281
2.81664e-008,0.6292
2.82031e-008,0.5419
2.82398e-008,0.4752
2.82764e-008,0.4326
2.83131e-008,0.4151
2.83498e-008,0.4206
2.83865e-008,0.4421
2.84231e-008,0.4701
2.84598e-008,0.4949
2.84965e-008,0.5083
2.85331e-008,0.5059
2.85698e-008,0.4891
2.86065e-008,0.4631
2.86432e-008,0.4341
2.86798e-008,0.4073
2.87165e-008,0.3860
2.87532e-008,0.3709
2.87899e-008,0.3619
2.88266e-008,0.3612
2.88632e-008,0.3761
2.88999e-008,0.4142
2.89366e-008,0.4771
2.89733e-008,0.5590
2.90099e-008,0.6500
2.90466e-008,0.7431
2.90833e-008,0.8307
2.91199e-008,0.9034
2.91566e-008,0.9546
2.91933e-008,0.9834
2.92300e-008,0.9927
2.92666e-008,0.9861
2.93033e-008,0.9684
2.93400e-008,0.9466
2.93767e-008,0.9281
2.94133e-008,0.9194
2.94500e-008,0.9235
2.94867e-008,0.9390
2.95234e-008,0.9610
2.95601e-008,0.9843
2.95967e-008,1.0054
2.96334e-008,1.0233
2.96701e-008,1.0393
2.97068e-008,1.0554
2.97434e-008,1.0725
2.97801e-008,1.0867
2.98168e-008,1.0889
2.98534e-008,1.0680
2.98901e-008,1.0184
2.99268e-008,0.9444
2.99635e-008,0.8531
3.00002e-008,0.7509
3.00368e-008,0.6472
3.00735e-008,0.5550
3.01102e-008,0.4837
3.01469e-008,0.4367
3.01835e-008,0.4150
3.02202e-008,0.4170
3.02569e-008,0.4365
3.02935e-008,0.4644
3.03302e-008,0.4908
3.03669e-008,0.5066
3.04036e-008,0.5065
3.04403e-008,0.4912
3.04769e-008,0.4660
3.05136e-008,0.4377
3.05503e-008,0.4121
3.05869e-008,0.3924
3.06236e-008,0.3786
3.06603e-008,0.3697
3.06970e-008,0.3668
3.07336e-008,0.3763
3.07703e-008,0.4072
3.08070e-008,0.4632
3.08437e-008,0.5407
3.08804e-008,0.6302
3.09170e-008,0.7239
3.09537e-008,0.8142
3.09904e-008,0.8918
3.10270e-008,0.9489
3.10637e-008,0.9837
3.11004e-008,0.9981
3.11371e-008,0.9950
3.11738e-008,0.9786
3.12104e-008,0.9553
3.12471e-008,0.9329
3.12838e-008,0.9190
3.13205e-008,0.9184
3.13571e-008,0.9309
3.13938e-008,0.9523
3.14305e-008,0.9769
3.14671e-008,1.0005
3.15038e-008,1.0208
3.15405e-008,1.0384
3.15772e-008,1.0552
3.16139e-008,1.0724
3.16505e-008,1.0870
3.16872e-008,1.0909
3.17239e-008,1.0732
3.17605e-008,1.0270
3.17972e-008,0.9557
3.18339e-008,0.8667
3.18706e-008,0.7663
3.19072e-008,0.6631
3.19439e-008,0.5695
3.19806e-008,0.4952
3.20173e-008,0.4444
3.20540e-008,0.4182
3.20906e-008,0.4157
3.21273e-008,0.4320
3.21640e-008,0.4584
3.22006e-008,0.4853
3.22373e-008,0.5034
3.22740e-008,0.5064
3.23107e-008,0.4941
3.23474e-008,0.4708
3.23840e-008,0.4432
3.24207e-008,0.4173
3.24574e-008,0.3966
3.24941e-008,0.3815
3.25307e-008,0.3701
3.25674e-008,0.3597
3.26041e-008,0.3495
3.26407e-008,0.3402
3.26774e-008,0.3330
3.27141e-008,0.3285
3.27508e-008,0.3264
3.27875e-008,0.3258
3.28241e-008,0.3262
3.28608e-008,0.3276
3.28975e-008,0.3306
3.29341e-008,0.3351
3.29708e-008,0.3402
3.30075e-008,0.3440
3.30442e-008,0.3445
3.30808e-008,0.3400
3.31175e-008,0.3308
3.31542e-008,0.3192
3.31909e-008,0.3081
3.32276e-008,0.3002
3.32642e-008,0.2971
3.33009e-008,0.2991
3.33376e-008,0.3051
3.33742e-008,0.3133
3.34109e-008,0.3225
3.34476e-008,0.3312
3.34843e-008,0.3382
3.35210e-008,0.3423
3.35576e-008,0.3426
3.35943e-008,0.3389
3.36310e-008,0.3324
3.36677e-008,0.3248
3.37043e-008,0.3187
3.37410e-008,0.3161
3.37777e-008,0.3176
3.38143e-008,0.3225
3.38510e-008,0.3287
3.38877e-008,0.3339
3.39244e-008,0.3363
3.39611e-008,0.3354
3.39977e-008,0.3319
3.40344e-008,0.3271
3.40711e-008,0.3223
3.41077e-008,0.3189
3.41444e-008,0.3176
3.41811e-008,0.3187
3.42178e-008,0.3221
3.42545e-008,0.3270
3.42911e-008,0.3323
3.43278e-008,0.3366
3.43645e-008,0.3387
3.44012e-008,0.3391
3.44378e-008,0.3405
3.44745e-008,0.3490
3.45112e-008,0.3731
3.45478e-008,0.4180
3.45845e-008,0.4848
3.46212e-008,0.5677
3.46579e-008,0.6592
3.46946e-008,0.7519
3.47312e-008,0.8366
3.47679e-008,0.9042
3.48046e-008,0.9493
3.48412e-008,0.9725
3.48779e-008,0.9771
3.49146e-008,0.9680
3.49513e-008,0.9525
3.49879e-008,0.9384
3.50246e-008,0.9317
3.50613e-008,0.9360
3.50980e-008,0.9511
3.51347e-008,0.9730
3.51713e-008,0.9962
3.52080e-008,1.0164
3.52447e-008,1.0315
3.52813e-008,1.0418
3.53180e-008,1.0495
3.53547e-008,1.0575
3.53914e-008,1.0661
3.54281e-008,1.0703
3.54647e-008,1.0604
3.55014e-008,1.0267
3.55381e-008,0.9684
3.55748e-008,0.8902
3.56114e-008,0.7966
3.56481e-008,0.6935
3.56848e-008,0.5931
3.57214e-008,0.5084
3.57581e-008,0.4470
3.57948e-008,0.4122
3.58315e-008,0.4045
3.58682e-008,0.4197
3.59048e-008,0.4490
3.59415e-008,0.4818
3.59782e-008,0.5073
3.60148e-008,0.5173
3.60515e-008,0.5091
3.60882e-008,0.4860
3.61249e-008,0.4546
3.61615e-008,0.4222
3.61982e-008,0.3945
3.62349e-008,0.3743
3.62716e-008,0.3618
3.63083e-008,0.3571
3.63449e-008,0.3638
3.63816e-008,0.3892
3.64183e-008,0.4386
3.64549e-008,0.5104
3.64916e-008,0.5963
3.65283e-008,0.6873
3.65650e-008,0.7771
3.66017e-008,0.8579
3.66383e-008,0.9213
3.66750e-008,0.9633
3.67117e-008,0.9852
3.67484e-008,0.9899
3.67850e-008,0.9807
3.68217e-008,0.9627
3.68584e-008,0.9427
3.68950e-008,0.9276
3.69317e-008,0.9227
3.69684e-008,0.9298
3.70051e-008,0.9464
3.70418e-008,0.9677
3.70784e-008,0.9895
3.71151e-008,1.0094
3.71518e-008,1.0270
3.71884e-008,1.0436
3.72251e-008,1.0605
3.72618e-008,1.0772
3.72985e-008,1.0911
3.73351e-008,1.0992
3.73718e-008,1.1006
3.74085e-008,1.0963
3.74452e-008,1.0890
3.74819e-008,1.0818
3.75185e-008,1.0770
3.75552e-008,1.0755
3.75919e-008,1.0770
3.76285e-008,1.0807
3.76652e-008,1.0856
3.77019e-008,1.0913
3.77386e-008,1.0974
3.77753e-008,1.1035
3.78119e-008,1.1086
3.78486e-008,1.1114
3.78853e-008,1.1113
3.79220e-008,1.1086
3.79586e-008,1.1045
3.79953e-008,1.1003
3.80320e-008,1.0973
3.80686e-008,1.0961
3.81053e-008,1.0959
3.81420e-008,1.0960
3.81787e-008,1.0962
3.82154e-008,1.0946
3.82520e-008,1.0872
3.82887e-008,1.0668
3.83254e-008,1.0268
3.83620e-008,0.9665
3.83987e-008,0.8884
3.84354e-008,0.7958
3.84721e-008,0.6958
3.85088e-008,0.6009
3.85454e-008,0.5223
3.85821e-008,0.4661
3.86188e-008,0.4345
3.86555e-008,0.4262
3.86921e-008,0.4352
3.87288e-008,0.4534
3.87655e-008,0.4726
3.88021e-008,0.4855
3.88388e-008,0.4872
3.88755e-008,0.4768
3.89122e-008,0.4571
3.89489e-008,0.4331
3.89855e-008,0.4097
3.90222e-008,0.3909
3.90589e-008,0.3784
3.90955e-008,0.3724
3.91322e-008,0.3735
3.91689e-008,0.3861
3.92056e-008,0.4177
3.92422e-008,0.4715
3.92789e-008,0.5449
3.93156e-008,0.6303
3.93523e-008,0.7211
3.93890e-008,0.8108
