.HEADER
..NAMES
Time,V U4.D7
.DATA
1.29612e-008,0.3213
1.29998e-008,0.3210
1.30383e-008,0.3205
1.30769e-008,0.3203
1.31155e-008,0.3205
1.31541e-008,0.3204
1.31926e-008,0.3204
1.32312e-008,0.3207
1.32698e-008,0.3207
1.33084e-008,0.3204
1.33470e-008,0.3203
1.33855e-008,0.3205
1.34241e-008,0.3205
1.34627e-008,0.3204
1.35012e-008,0.3204
1.35398e-008,0.3205
1.35784e-008,0.3205
1.36170e-008,0.3205
1.36555e-008,0.3205
1.36941e-008,0.3205
1.37327e-008,0.3204
1.37713e-008,0.3204
1.38099e-008,0.3204
1.38484e-008,0.3205
1.38870e-008,0.3204
1.39256e-008,0.3204
1.39641e-008,0.3204
1.40027e-008,0.3204
1.40413e-008,0.3204
1.40799e-008,0.3204
1.41185e-008,0.3204
1.41570e-008,0.3204
1.41956e-008,0.3203
1.42342e-008,0.3204
1.42728e-008,0.3204
1.43113e-008,0.3203
1.43499e-008,0.3203
1.43885e-008,0.3203
1.44270e-008,0.3203
1.44656e-008,0.3203
1.45042e-008,0.3203
1.45428e-008,0.3203
1.45814e-008,0.3203
1.46199e-008,0.3203
1.46585e-008,0.3203
1.46971e-008,0.3203
1.47357e-008,0.3203
1.47742e-008,0.3203
1.48128e-008,0.3203
1.48514e-008,0.3203
1.48899e-008,0.3203
1.49285e-008,0.3203
1.49671e-008,0.3203
1.50057e-008,0.3203
1.50443e-008,0.3203
1.50828e-008,0.3203
1.51214e-008,0.3203
1.51600e-008,0.3203
1.51985e-008,0.3203
1.52371e-008,0.3203
1.52757e-008,0.3203
1.53143e-008,0.3203
1.53528e-008,0.3203
1.53914e-008,0.3205
1.54300e-008,0.3243
1.54686e-008,0.3377
1.55071e-008,0.3734
1.55457e-008,0.4437
1.55843e-008,0.5457
1.56229e-008,0.6654
1.56615e-008,0.7700
1.57000e-008,0.8567
1.57386e-008,0.9331
1.57772e-008,0.9960
1.58158e-008,1.0424
1.58543e-008,1.0757
1.58929e-008,1.1002
1.59315e-008,1.1186
1.59701e-008,1.1351
1.60086e-008,1.1492
1.60472e-008,1.1598
1.60858e-008,1.1643
1.61243e-008,1.1640
1.61629e-008,1.1648
1.62015e-008,1.1671
1.62401e-008,1.1686
1.62786e-008,1.1693
1.63172e-008,1.1705
1.63558e-008,1.1752
1.63944e-008,1.1811
1.64329e-008,1.1775
1.64715e-008,1.1512
1.65101e-008,1.0821
1.65487e-008,0.9772
1.65873e-008,0.8681
1.66258e-008,0.7577
1.66644e-008,0.6485
1.67030e-008,0.5543
1.67416e-008,0.4824
1.67801e-008,0.4317
1.68187e-008,0.3905
1.68573e-008,0.3658
1.68959e-008,0.3720
1.69344e-008,0.4045
1.69730e-008,0.4760
1.70116e-008,0.5907
1.70501e-008,0.7164
1.70887e-008,0.8148
1.71273e-008,0.9004
1.71659e-008,0.9736
1.72044e-008,1.0303
1.72430e-008,1.0687
1.72816e-008,1.1056
1.73202e-008,1.1492
1.73588e-008,1.1595
1.73973e-008,1.1567
1.74359e-008,1.1179
1.74745e-008,1.0267
1.75131e-008,0.9051
1.75516e-008,0.7871
1.75902e-008,0.6741
1.76288e-008,0.5752
1.76674e-008,0.4958
1.77059e-008,0.4399
1.77445e-008,0.4018
1.77831e-008,0.3676
1.78216e-008,0.3647
1.78602e-008,0.3884
1.78988e-008,0.4471
1.79374e-008,0.5455
1.79759e-008,0.6741
1.80145e-008,0.7841
1.80531e-008,0.8753
1.80917e-008,0.9529
1.81302e-008,1.0149
1.81688e-008,1.0591
1.82074e-008,1.0922
1.82460e-008,1.1393
1.82846e-008,1.1574
1.83231e-008,1.1608
1.83617e-008,1.1353
1.84003e-008,1.0608
1.84389e-008,0.9445
1.84774e-008,0.8249
1.85160e-008,0.7088
1.85546e-008,0.6042
1.85932e-008,0.5185
1.86317e-008,0.4548
1.86703e-008,0.4148
1.87089e-008,0.3865
1.87474e-008,0.3639
1.87860e-008,0.3495
1.88246e-008,0.3370
1.88632e-008,0.3239
1.89017e-008,0.3176
1.89403e-008,0.3180
1.89789e-008,0.3188
1.90175e-008,0.3204
1.90560e-008,0.3226
1.90946e-008,0.3249
1.91332e-008,0.3261
1.91718e-008,0.3251
1.92104e-008,0.3241
1.92489e-008,0.3236
1.92875e-008,0.3223
1.93261e-008,0.3217
1.93647e-008,0.3226
1.94032e-008,0.3229
1.94418e-008,0.3223
1.94804e-008,0.3216
1.95190e-008,0.3214
1.95575e-008,0.3212
1.95961e-008,0.3207
1.96347e-008,0.3204
1.96732e-008,0.3205
1.97118e-008,0.3205
1.97504e-008,0.3204
1.97890e-008,0.3207
1.98275e-008,0.3208
1.98661e-008,0.3206
1.99047e-008,0.3204
1.99433e-008,0.3205
1.99819e-008,0.3205
2.00204e-008,0.3205
2.00590e-008,0.3205
2.00976e-008,0.3216
2.01362e-008,0.3285
2.01747e-008,0.3492
2.02133e-008,0.3986
2.02519e-008,0.4834
2.02905e-008,0.5953
2.03290e-008,0.7127
2.03676e-008,0.8075
2.04062e-008,0.8904
2.04447e-008,0.9614
2.04833e-008,1.0175
2.05219e-008,1.0577
2.05605e-008,1.0958
2.05990e-008,1.1430
2.06376e-008,1.1558
2.06762e-008,1.1574
2.07148e-008,1.1226
2.07533e-008,1.0334
2.07919e-008,0.9136
2.08305e-008,0.7983
2.08691e-008,0.6854
2.09077e-008,0.5847
2.09462e-008,0.5034
2.09848e-008,0.4453
2.10234e-008,0.4073
2.10620e-008,0.3709
2.11005e-008,0.3635
2.11391e-008,0.3844
2.11777e-008,0.4385
2.12163e-008,0.5325
2.12548e-008,0.6613
2.12934e-008,0.7744
2.13320e-008,0.8658
2.13705e-008,0.9450
2.14091e-008,1.0088
2.14477e-008,1.0550
2.14863e-008,1.0851
2.15248e-008,1.1066
2.15634e-008,1.1244
2.16020e-008,1.1387
2.16406e-008,1.1506
2.16791e-008,1.1628
2.17177e-008,1.1685
2.17563e-008,1.1666
2.17949e-008,1.1661
2.18335e-008,1.1678
2.18720e-008,1.1690
2.19106e-008,1.1693
2.19492e-008,1.1704
2.19878e-008,1.1760
2.20263e-008,1.1815
2.20649e-008,1.1761
2.21035e-008,1.1465
2.21420e-008,1.0733
2.21806e-008,0.9660
2.22192e-008,0.8565
2.22578e-008,0.7460
2.22963e-008,0.6382
2.23349e-008,0.5460
2.23735e-008,0.4764
2.24121e-008,0.4277
2.24506e-008,0.3869
2.24892e-008,0.3656
2.25278e-008,0.3740
2.25664e-008,0.4102
2.26050e-008,0.4859
2.26435e-008,0.6040
2.26821e-008,0.7278
2.27207e-008,0.8242
2.27593e-008,0.9087
2.27978e-008,0.9803
2.28364e-008,1.0351
2.28750e-008,1.0720
2.29136e-008,1.1108
2.29521e-008,1.1515
2.29907e-008,1.1602
2.30293e-008,1.1549
2.30678e-008,1.1111
2.31064e-008,1.0148
2.31450e-008,0.8929
2.31836e-008,0.7752
2.32221e-008,0.6631
2.32607e-008,0.5662
2.32993e-008,0.4890
2.33379e-008,0.4357
2.33764e-008,0.4027
2.34150e-008,0.3762
2.34536e-008,0.3571
2.34922e-008,0.3445
2.35308e-008,0.3314
2.35693e-008,0.3199
2.36079e-008,0.3174
2.36465e-008,0.3185
2.36851e-008,0.3196
2.37236e-008,0.3213
2.37622e-008,0.3236
2.38008e-008,0.3257
2.38394e-008,0.3261
2.38779e-008,0.3287
2.39165e-008,0.3443
2.39551e-008,0.3846
2.39936e-008,0.4599
2.40322e-008,0.5670
2.40708e-008,0.6880
2.41094e-008,0.7875
2.41479e-008,0.8714
2.41865e-008,0.9452
2.42251e-008,1.0053
2.42637e-008,1.0487
2.43023e-008,1.0831
2.43408e-008,1.1324
2.43794e-008,1.1541
2.44180e-008,1.1593
2.44566e-008,1.1369
2.44951e-008,1.0624
2.45337e-008,0.9454
2.45723e-008,0.8280
2.46109e-008,0.7145
2.46494e-008,0.6098
2.46880e-008,0.5231
2.47266e-008,0.4583
2.47651e-008,0.4174
2.48037e-008,0.3886
2.48423e-008,0.3651
2.48809e-008,0.3503
2.49194e-008,0.3374
2.49580e-008,0.3237
2.49966e-008,0.3175
2.50352e-008,0.3184
2.50737e-008,0.3191
2.51123e-008,0.3202
2.51509e-008,0.3222
2.51895e-008,0.3246
2.52281e-008,0.3259
2.52666e-008,0.3250
2.53052e-008,0.3240
2.53438e-008,0.3235
2.53824e-008,0.3222
2.54209e-008,0.3216
2.54595e-008,0.3227
2.54981e-008,0.3229
2.55367e-008,0.3221
2.55752e-008,0.3214
2.56138e-008,0.3213
2.56524e-008,0.3211
2.56909e-008,0.3206
2.57295e-008,0.3203
2.57681e-008,0.3204
2.58067e-008,0.3204
2.58452e-008,0.3203
2.58838e-008,0.3206
2.59224e-008,0.3208
2.59610e-008,0.3205
2.59995e-008,0.3203
2.60381e-008,0.3204
2.60767e-008,0.3205
2.61153e-008,0.3204
2.61539e-008,0.3204
2.61924e-008,0.3214
2.62310e-008,0.3278
2.62696e-008,0.3474
2.63082e-008,0.3949
2.63467e-008,0.4778
2.63853e-008,0.5886
2.64239e-008,0.7066
2.64625e-008,0.8027
2.65010e-008,0.8860
2.65396e-008,0.9578
2.65782e-008,1.0148
2.66167e-008,1.0558
2.66553e-008,1.0857
2.66939e-008,1.1074
2.67325e-008,1.1249
2.67710e-008,1.1407
2.68096e-008,1.1536
2.68482e-008,1.1624
2.68868e-008,1.1644
2.69254e-008,1.1641
2.69639e-008,1.1657
2.70025e-008,1.1679
2.70411e-008,1.1689
2.70797e-008,1.1697
2.71182e-008,1.1716
2.71568e-008,1.1781
2.71954e-008,1.1813
2.72340e-008,1.1718
2.72725e-008,1.1317
2.73111e-008,1.0466
2.73497e-008,0.9371
2.73882e-008,0.8287
2.74268e-008,0.7171
2.74654e-008,0.6121
2.75040e-008,0.5255
2.75425e-008,0.4618
2.75811e-008,0.4179
2.76197e-008,0.3881
2.76583e-008,0.3668
2.76968e-008,0.3508
2.77354e-008,0.3363
2.77740e-008,0.3247
2.78126e-008,0.3207
2.78512e-008,0.3202
2.78897e-008,0.3192
2.79283e-008,0.3198
2.79669e-008,0.3222
2.80055e-008,0.3244
2.80440e-008,0.3254
2.80826e-008,0.3268
2.81212e-008,0.3357
2.81598e-008,0.3633
2.81983e-008,0.4234
2.82369e-008,0.5190
2.82755e-008,0.6376
2.83140e-008,0.7480
2.83526e-008,0.8364
2.83912e-008,0.9155
2.84298e-008,0.9819
2.84683e-008,1.0323
2.85069e-008,1.0684
2.85455e-008,1.1118
2.85841e-008,1.1496
2.86226e-008,1.1582
2.86612e-008,1.1521
2.86998e-008,1.1012
2.87384e-008,0.9969
2.87770e-008,0.8767
2.88155e-008,0.7625
2.88541e-008,0.6523
2.88927e-008,0.5573
2.89313e-008,0.4828
2.89698e-008,0.4323
2.90084e-008,0.3943
2.90470e-008,0.3645
2.90855e-008,0.3674
2.91241e-008,0.3973
2.91627e-008,0.4630
2.92013e-008,0.5708
2.92398e-008,0.7002
2.92784e-008,0.8043
2.93170e-008,0.8922
2.93556e-008,0.9667
2.93941e-008,1.0253
2.94327e-008,1.0659
2.94713e-008,1.1007
2.95099e-008,1.1460
2.95485e-008,1.1587
2.95870e-008,1.1586
2.96256e-008,1.1244
2.96642e-008,1.0393
2.97028e-008,0.9195
2.97413e-008,0.8005
2.97799e-008,0.6858
2.98185e-008,0.5849
2.98570e-008,0.5034
2.98956e-008,0.4447
2.99342e-008,0.4085
2.99728e-008,0.3812
3.00113e-008,0.3603
3.00499e-008,0.3469
3.00885e-008,0.3342
3.01271e-008,0.3217
3.01657e-008,0.3173
3.02042e-008,0.3180
3.02428e-008,0.3190
3.02814e-008,0.3208
3.03199e-008,0.3230
3.03585e-008,0.3253
3.03971e-008,0.3260
3.04357e-008,0.3274
3.04743e-008,0.3393
3.05128e-008,0.3732
3.05514e-008,0.4407
3.05900e-008,0.5419
3.06285e-008,0.6629
3.06671e-008,0.7683
3.07057e-008,0.8541
3.07443e-008,0.9304
3.07829e-008,0.9938
3.08214e-008,1.0407
3.08600e-008,1.0741
3.08986e-008,1.0988
3.09372e-008,1.1178
3.09757e-008,1.1345
3.10143e-008,1.1487
3.10529e-008,1.1599
3.10914e-008,1.1647
3.11300e-008,1.1640
3.11686e-008,1.1647
3.12072e-008,1.1672
3.12458e-008,1.1688
3.12843e-008,1.1694
3.13229e-008,1.1707
3.13615e-008,1.1753
3.14000e-008,1.1812
3.14386e-008,1.1785
3.14772e-008,1.1541
3.15158e-008,1.0878
3.15544e-008,0.9840
3.15929e-008,0.8747
3.16315e-008,0.7647
3.16701e-008,0.6550
3.17087e-008,0.5595
3.17472e-008,0.4862
3.17858e-008,0.4345
3.18244e-008,0.3996
3.18629e-008,0.3751
3.19015e-008,0.3573
3.19401e-008,0.3425
3.19787e-008,0.3289
3.20173e-008,0.3216
3.20558e-008,0.3206
3.20944e-008,0.3197
3.21330e-008,0.3193
3.21715e-008,0.3212
3.22101e-008,0.3236
3.22487e-008,0.3252
3.22873e-008,0.3255
3.23259e-008,0.3248
3.23644e-008,0.3238
3.24030e-008,0.3226
3.24416e-008,0.3220
3.24801e-008,0.3227
3.25187e-008,0.3229
3.25573e-008,0.3222
3.25959e-008,0.3217
3.26344e-008,0.3216
3.26730e-008,0.3214
3.27116e-008,0.3210
3.27502e-008,0.3206
3.27888e-008,0.3205
3.28273e-008,0.3204
3.28659e-008,0.3205
3.29045e-008,0.3207
3.29430e-008,0.3208
3.29816e-008,0.3206
3.30202e-008,0.3205
3.30588e-008,0.3205
3.30974e-008,0.3206
3.31359e-008,0.3206
3.31745e-008,0.3205
3.32131e-008,0.3208
3.32516e-008,0.3245
3.32902e-008,0.3378
3.33288e-008,0.3732
3.33674e-008,0.4432
3.34060e-008,0.5448
3.34445e-008,0.6644
3.34831e-008,0.7693
3.35217e-008,0.8562
3.35603e-008,0.9326
3.35988e-008,0.9957
3.36374e-008,1.0422
3.36760e-008,1.0756
3.37145e-008,1.1002
3.37531e-008,1.1186
3.37917e-008,1.1351
3.38303e-008,1.1492
3.38689e-008,1.1598
3.39074e-008,1.1644
3.39460e-008,1.1641
3.39846e-008,1.1649
3.40231e-008,1.1672
3.40617e-008,1.1687
3.41003e-008,1.1693
3.41389e-008,1.1705
3.41775e-008,1.1715
3.42160e-008,1.1729
3.42546e-008,1.1742
3.42932e-008,1.1751
3.43318e-008,1.1752
3.43703e-008,1.1747
3.44089e-008,1.1749
3.44475e-008,1.1760
3.44860e-008,1.1768
3.45246e-008,1.1768
3.45632e-008,1.1769
3.46018e-008,1.1771
3.46404e-008,1.1789
3.46789e-008,1.1830
3.47175e-008,1.1810
3.47561e-008,1.1592
