.HEADER
..NAMES
Time,V U4.L7
7.5917e-009,0.3365
7.6284e-009,0.3277
7.6651e-009,0.3212
7.7018e-009,0.3189
7.7384e-009,0.3205
7.7751e-009,0.3242
7.8118e-009,0.3275
7.8484e-009,0.3284
7.8851e-009,0.3263
7.9218e-009,0.3220
7.9585e-009,0.3174
7.9952e-009,0.3142
8.0318e-009,0.3133
8.0685e-009,0.3147
8.1052e-009,0.3179
8.1418e-009,0.3231
8.1785e-009,0.3327
8.2152e-009,0.3517
8.2519e-009,0.3877
8.2886e-009,0.4461
8.3252e-009,0.5272
8.3619e-009,0.6235
8.3986e-009,0.7219
8.4352e-009,0.8084
8.4719e-009,0.8727
8.5086e-009,0.9114
8.5453e-009,0.9287
8.5820e-009,0.9333
8.6186e-009,0.9340
8.6553e-009,0.9375
8.6920e-009,0.9464
8.7286e-009,0.9589
8.7653e-009,0.9710
8.8020e-009,0.9794
8.8387e-009,0.9828
8.8754e-009,0.9829
8.9120e-009,0.9829
8.9487e-009,0.9869
8.9854e-009,0.9973
9.0220e-009,1.0140
9.0587e-009,1.0348
9.0954e-009,1.0559
9.1321e-009,1.0732
9.1688e-009,1.0834
9.2054e-009,1.0855
9.2421e-009,1.0811
9.2788e-009,1.0743
9.3154e-009,1.0693
9.3521e-009,1.0693
9.3888e-009,1.0751
9.4255e-009,1.0846
9.4622e-009,1.0942
9.4988e-009,1.1006
9.5355e-009,1.1024
9.5722e-009,1.0999
9.6088e-009,1.0955
9.6455e-009,1.0918
9.6822e-009,1.0909
9.7189e-009,1.0934
9.7556e-009,1.0981
9.7922e-009,1.1030
9.8289e-009,1.1062
9.8656e-009,1.1065
9.9022e-009,1.1042
9.9389e-009,1.1003
9.9756e-009,1.0963
1.00123e-008,1.0933
1.00490e-008,1.0918
1.00856e-008,1.0915
1.01223e-008,1.0921
1.01590e-008,1.0926
1.01956e-008,1.0925
1.02323e-008,1.0916
1.02690e-008,1.0900
1.03057e-008,1.0886
1.03424e-008,1.0878
1.03790e-008,1.0883
1.04157e-008,1.0899
1.04524e-008,1.0921
1.04890e-008,1.0939
1.05257e-008,1.0948
1.05624e-008,1.0943
1.05991e-008,1.0929
1.06358e-008,1.0912
1.06724e-008,1.0898
1.07091e-008,1.0893
1.07458e-008,1.0896
1.07824e-008,1.0905
1.08191e-008,1.0913
1.08558e-008,1.0916
1.08925e-008,1.0913
1.09292e-008,1.0909
1.09658e-008,1.0912
1.10025e-008,1.0922
1.10392e-008,1.0916
1.10758e-008,1.0833
1.11125e-008,1.0577
1.11492e-008,1.0072
1.11859e-008,0.9295
1.12226e-008,0.8298
1.12592e-008,0.7206
1.12959e-008,0.6187
1.13326e-008,0.5381
1.13693e-008,0.4860
1.14059e-008,0.4613
1.14426e-008,0.4569
1.14793e-008,0.4619
1.15159e-008,0.4663
1.15526e-008,0.4648
1.15893e-008,0.4573
1.16260e-008,0.4469
1.16627e-008,0.4378
1.16993e-008,0.4332
1.17360e-008,0.4330
1.17727e-008,0.4343
1.18093e-008,0.4331
1.18460e-008,0.4262
1.18827e-008,0.4124
1.19194e-008,0.3949
1.19561e-008,0.3817
1.19927e-008,0.3859
1.20294e-008,0.4204
1.20661e-008,0.4911
1.21027e-008,0.5921
1.21394e-008,0.7067
1.21761e-008,0.8136
1.22128e-008,0.8942
1.22495e-008,0.9393
1.22861e-008,0.9526
1.23228e-008,0.9463
1.23595e-008,0.9347
1.23961e-008,0.9292
1.24328e-008,0.9351
1.24695e-008,0.9502
1.25062e-008,0.9673
1.25429e-008,0.9792
1.25795e-008,0.9825
1.26162e-008,0.9781
1.26529e-008,0.9711
1.26895e-008,0.9680
1.27262e-008,0.9739
1.27629e-008,0.9900
1.27996e-008,1.0140
1.28363e-008,1.0418
1.28729e-008,1.0676
1.29096e-008,1.0845
1.29463e-008,1.0838
1.29829e-008,1.0568
1.30196e-008,0.9994
1.30563e-008,0.9144
1.30930e-008,0.8114
1.31297e-008,0.7047
1.31663e-008,0.6100
1.32030e-008,0.5380
1.32397e-008,0.4918
1.32763e-008,0.4684
1.33130e-008,0.4610
1.33497e-008,0.4607
1.33864e-008,0.4608
1.34231e-008,0.4585
1.34597e-008,0.4546
1.34964e-008,0.4508
1.35331e-008,0.4489
1.35697e-008,0.4492
1.36064e-008,0.4504
1.36431e-008,0.4495
1.36798e-008,0.4442
1.37165e-008,0.4331
1.37531e-008,0.4160
1.37898e-008,0.3944
1.38265e-008,0.3710
1.38631e-008,0.3497
1.38998e-008,0.3344
1.39365e-008,0.3273
1.39732e-008,0.3282
1.40099e-008,0.3344
1.40465e-008,0.3417
1.40832e-008,0.3460
1.41199e-008,0.3454
1.41565e-008,0.3403
1.41932e-008,0.3327
1.42299e-008,0.3258
1.42666e-008,0.3216
1.43033e-008,0.3208
1.43399e-008,0.3227
1.43766e-008,0.3253
1.44133e-008,0.3268
1.44499e-008,0.3261
1.44866e-008,0.3235
1.45233e-008,0.3198
1.45600e-008,0.3166
1.45967e-008,0.3147
1.46333e-008,0.3146
1.46700e-008,0.3164
1.47067e-008,0.3209
1.47433e-008,0.3303
1.47800e-008,0.3498
1.48167e-008,0.3863
1.48534e-008,0.4450
1.48901e-008,0.5262
1.49267e-008,0.6222
1.49634e-008,0.7202
1.50001e-008,0.8065
1.50368e-008,0.8710
1.50734e-008,0.9103
1.51101e-008,0.9284
1.51468e-008,0.9338
1.51834e-008,0.9350
1.52201e-008,0.9385
1.52568e-008,0.9469
1.52935e-008,0.9588
1.53301e-008,0.9704
1.53668e-008,0.9785
1.54035e-008,0.9819
1.54402e-008,0.9823
1.54769e-008,0.9827
1.55135e-008,0.9871
1.55502e-008,0.9978
1.55869e-008,1.0149
1.56236e-008,1.0362
1.56602e-008,1.0586
1.56969e-008,1.0771
1.57336e-008,1.0847
1.57703e-008,1.0726
1.58069e-008,1.0324
1.58436e-008,0.9620
1.58803e-008,0.8669
1.59169e-008,0.7593
1.59536e-008,0.6550
1.59903e-008,0.5692
1.60270e-008,0.5100
1.60636e-008,0.4772
1.61003e-008,0.4650
1.61370e-008,0.4647
1.61737e-008,0.4670
1.62104e-008,0.4662
1.62470e-008,0.4615
1.62837e-008,0.4550
1.63204e-008,0.4498
1.63571e-008,0.4477
1.63937e-008,0.4488
1.64304e-008,0.4503
1.64671e-008,0.4488
1.65037e-008,0.4414
1.65404e-008,0.4269
1.65771e-008,0.4067
1.66138e-008,0.3850
1.66504e-008,0.3705
1.66871e-008,0.3756
1.67238e-008,0.4121
1.67605e-008,0.4846
1.67972e-008,0.5860
1.68338e-008,0.6995
1.68705e-008,0.8046
1.69072e-008,0.8841
1.69439e-008,0.9300
1.69805e-008,0.9463
1.70172e-008,0.9444
1.70539e-008,0.9371
1.70905e-008,0.9345
1.71272e-008,0.9411
1.71639e-008,0.9547
1.72006e-008,0.9690
1.72372e-008,0.9781
1.72739e-008,0.9796
1.73106e-008,0.9750
1.73473e-008,0.9691
1.73840e-008,0.9676
1.74206e-008,0.9745
1.74573e-008,0.9905
1.74940e-008,1.0137
1.75307e-008,1.0404
1.75673e-008,1.0656
1.76040e-008,1.0822
1.76407e-008,1.0810
1.76773e-008,1.0526
1.77140e-008,0.9925
1.77507e-008,0.9042
1.77874e-008,0.7982
1.78240e-008,0.6900
1.78607e-008,0.5958
1.78974e-008,0.5264
1.79341e-008,0.4840
1.79708e-008,0.4646
1.80074e-008,0.4605
1.80441e-008,0.4621
1.80808e-008,0.4625
1.81175e-008,0.4595
1.81541e-008,0.4543
1.81908e-008,0.4495
1.82275e-008,0.4471
1.82641e-008,0.4476
1.83008e-008,0.4493
1.83375e-008,0.4491
1.83742e-008,0.4442
1.84108e-008,0.4329
1.84475e-008,0.4153
1.84842e-008,0.3943
1.85209e-008,0.3772
1.85576e-008,0.3761
1.85942e-008,0.4038
1.86309e-008,0.4677
1.86676e-008,0.5638
1.87043e-008,0.6769
1.87409e-008,0.7865
1.87776e-008,0.8736
1.88143e-008,0.9273
1.88509e-008,0.9490
1.88876e-008,0.9490
1.89243e-008,0.9406
1.89610e-008,0.9350
1.89976e-008,0.9387
1.90343e-008,0.9509
1.90710e-008,0.9659
1.91077e-008,0.9771
1.91444e-008,0.9809
1.91810e-008,0.9779
1.92177e-008,0.9719
1.92544e-008,0.9687
1.92911e-008,0.9731
1.93277e-008,0.9867
1.93644e-008,1.0081
1.94011e-008,1.0343
1.94377e-008,1.0606
1.94744e-008,1.0799
1.95111e-008,1.0831
1.95478e-008,1.0600
1.95844e-008,1.0050
1.96211e-008,0.9203
1.96578e-008,0.8156
1.96945e-008,0.7062
1.97312e-008,0.6088
1.97678e-008,0.5353
1.98045e-008,0.4892
1.98412e-008,0.4671
1.98779e-008,0.4614
1.99145e-008,0.4625
1.99512e-008,0.4630
1.99879e-008,0.4600
2.00245e-008,0.4547
2.00612e-008,0.4495
2.00979e-008,0.4467
2.01346e-008,0.4471
2.01712e-008,0.4491
2.02079e-008,0.4497
2.02446e-008,0.4457
2.02813e-008,0.4353
2.03179e-008,0.4185
2.03546e-008,0.3976
2.03913e-008,0.3792
2.04280e-008,0.3747
2.04647e-008,0.3973
2.05013e-008,0.4557
2.05380e-008,0.5475
2.05747e-008,0.6592
2.06114e-008,0.7706
2.06480e-008,0.8621
2.06847e-008,0.9212
2.07214e-008,0.9473
2.07580e-008,0.9499
2.07947e-008,0.9420
2.08314e-008,0.9356
2.08681e-008,0.9377
2.09047e-008,0.9489
2.09414e-008,0.9638
2.09781e-008,0.9757
2.10148e-008,0.9807
2.10515e-008,0.9785
2.10881e-008,0.9727
2.11248e-008,0.9688
2.11615e-008,0.9720
2.11982e-008,0.9841
2.12348e-008,1.0042
2.12715e-008,1.0291
2.13082e-008,1.0541
2.13448e-008,1.0744
2.13815e-008,1.0861
2.14182e-008,1.0883
2.14549e-008,1.0831
2.14915e-008,1.0753
2.15282e-008,1.0700
2.15649e-008,1.0707
2.16016e-008,1.0776
2.16383e-008,1.0878
2.16749e-008,1.0971
2.17116e-008,1.1021
2.17483e-008,1.1016
2.17850e-008,1.0970
2.18216e-008,1.0912
2.18583e-008,1.0874
2.18950e-008,1.0877
2.19316e-008,1.0919
2.19683e-008,1.0980
2.20050e-008,1.1036
2.20417e-008,1.1064
2.20783e-008,1.1061
2.21150e-008,1.1034
2.21517e-008,1.1001
2.21884e-008,1.0977
2.22251e-008,1.0971
2.22617e-008,1.0974
2.22984e-008,1.0946
2.23351e-008,1.0814
2.23718e-008,1.0482
2.24084e-008,0.9885
2.24451e-008,0.9028
2.24818e-008,0.7989
2.25184e-008,0.6910
2.25551e-008,0.5958
2.25918e-008,0.5252
2.26285e-008,0.4831
2.26651e-008,0.4659
2.27018e-008,0.4647
2.27385e-008,0.4687
2.27752e-008,0.4695
2.28119e-008,0.4641
2.28485e-008,0.4542
2.28852e-008,0.4438
2.29219e-008,0.4368
2.29586e-008,0.4348
2.29952e-008,0.4362
2.30319e-008,0.4370
2.30686e-008,0.4331
2.31052e-008,0.4224
2.31419e-008,0.4055
2.31786e-008,0.3869
2.32153e-008,0.3758
2.32519e-008,0.3851
2.32886e-008,0.4262
2.33253e-008,0.5028
2.33620e-008,0.6067
2.33987e-008,0.7205
2.34353e-008,0.8232
2.34720e-008,0.8980
2.35087e-008,0.9381
2.35454e-008,0.9487
2.35820e-008,0.9425
2.36187e-008,0.9331
2.36554e-008,0.9305
2.36920e-008,0.9385
2.37287e-008,0.9540
2.37654e-008,0.9697
2.38021e-008,0.9793
2.38387e-008,0.9804
2.38754e-008,0.9750
2.39121e-008,0.9685
2.39488e-008,0.9674
2.39855e-008,0.9756
2.40221e-008,0.9935
2.40588e-008,1.0180
2.40955e-008,1.0443
2.41322e-008,1.0671
2.41688e-008,1.0822
2.42055e-008,1.0875
2.42422e-008,1.0843
2.42788e-008,1.0767
2.43155e-008,1.0700
2.43522e-008,1.0685
2.43889e-008,1.0738
2.44255e-008,1.0838
2.44622e-008,1.0945
2.44989e-008,1.1018
2.45356e-008,1.1033
2.45723e-008,1.0996
2.46089e-008,1.0934
2.46456e-008,1.0881
2.46823e-008,1.0865
2.47190e-008,1.0894
2.47556e-008,1.0955
2.47923e-008,1.1021
2.48290e-008,1.1066
2.48657e-008,1.1074
2.49023e-008,1.1050
2.49390e-008,1.1010
2.49757e-008,1.0974
2.50123e-008,1.0957
2.50490e-008,1.0963
2.50857e-008,1.0971
2.51224e-008,1.0931
2.51590e-008,1.0757
2.51957e-008,1.0356
2.52324e-008,0.9683
2.52691e-008,0.8764
2.53058e-008,0.7698
2.53424e-008,0.6639
2.53791e-008,0.5747
2.54158e-008,0.5120
2.54525e-008,0.4772
2.54891e-008,0.4651
2.55258e-008,0.4659
2.55625e-008,0.4691
2.55991e-008,0.4680
2.56358e-008,0.4610
2.56725e-008,0.4508
2.57092e-008,0.4413
2.57458e-008,0.4359
2.57825e-008,0.4353
2.58192e-008,0.4369
2.58559e-008,0.4366
2.58926e-008,0.4308
2.59292e-008,0.4181
2.59659e-008,0.4002
2.60026e-008,0.3827
2.60393e-008,0.3760
2.60759e-008,0.3931
2.61126e-008,0.4437
2.61493e-008,0.5288
2.61859e-008,0.6372
2.62226e-008,0.7497
2.62593e-008,0.8461
2.62960e-008,0.9118
2.63326e-008,0.9432
2.63693e-008,0.9482
2.64060e-008,0.9401
2.64427e-008,0.9318
2.64794e-008,0.9319
2.65160e-008,0.9423
2.65527e-008,0.9584
2.65894e-008,0.9728
2.66261e-008,0.9801
2.66627e-008,0.9792
2.66994e-008,0.9730
2.67361e-008,0.9676
2.67727e-008,0.9688
2.68094e-008,0.9798
2.68461e-008,0.9999
2.68828e-008,1.0258
2.69194e-008,1.0528
2.69561e-008,1.0752
2.69928e-008,1.0859
2.70295e-008,1.0763
2.70662e-008,1.0387
2.71028e-008,0.9712
2.71395e-008,0.8789
2.71762e-008,0.7731
2.72129e-008,0.6689
2.72495e-008,0.5809
2.72862e-008,0.5177
2.73229e-008,0.4799
2.73595e-008,0.4632
2.73962e-008,0.4597
2.74329e-008,0.4609
2.74696e-008,0.4609
2.75062e-008,0.4582
2.75429e-008,0.4540
2.75796e-008,0.4504
2.76163e-008,0.4489
2.76530e-008,0.4493
2.76896e-008,0.4499
2.77263e-008,0.4478
2.77630e-008,0.4407
2.77997e-008,0.4277
2.78363e-008,0.4093
2.78730e-008,0.3892
2.79097e-008,0.3754
2.79463e-008,0.3806
2.79830e-008,0.4168
2.80197e-008,0.4891
2.80564e-008,0.5905
2.80930e-008,0.7045
2.81297e-008,0.8103
2.81664e-008,0.8902
2.82031e-008,0.9360
2.82398e-008,0.9516
2.82764e-008,0.9483
2.83131e-008,0.9393
2.83498e-008,0.9351
2.83865e-008,0.9407
2.84231e-008,0.9539
2.84598e-008,0.9684
2.84965e-008,0.9783
2.85331e-008,0.9806
2.85698e-008,0.9767
2.86065e-008,0.9710
2.86432e-008,0.9693
2.86798e-008,0.9757
2.87165e-008,0.9912
2.87532e-008,1.0140
2.87899e-008,1.0407
2.88266e-008,1.0661
2.88632e-008,1.0826
2.88999e-008,1.0805
2.89366e-008,1.0500
2.89733e-008,0.9872
2.90099e-008,0.8963
2.90466e-008,0.7888
2.90833e-008,0.6806
2.91199e-008,0.5883
2.91566e-008,0.5216
2.91933e-008,0.4820
2.92300e-008,0.4649
2.92666e-008,0.4617
2.93033e-008,0.4631
2.93400e-008,0.4627
2.93767e-008,0.4588
2.94133e-008,0.4531
2.94500e-008,0.4483
2.94867e-008,0.4464
2.95234e-008,0.4475
2.95601e-008,0.4497
2.95967e-008,0.4494
2.96334e-008,0.4440
2.96701e-008,0.4319
2.97068e-008,0.4136
2.97434e-008,0.3924
2.97801e-008,0.3761
2.98168e-008,0.3770
2.98534e-008,0.4078
2.98901e-008,0.4750
2.99268e-008,0.5733
2.99635e-008,0.6868
3.00002e-008,0.7950
3.00368e-008,0.8793
3.00735e-008,0.9300
3.01102e-008,0.9493
3.01469e-008,0.9483
3.01835e-008,0.9399
3.02202e-008,0.9352
3.02569e-008,0.9398
3.02935e-008,0.9525
3.03302e-008,0.9672
3.03669e-008,0.9777
3.04036e-008,0.9807
3.04403e-008,0.9771
3.04769e-008,0.9712
3.05136e-008,0.9687
3.05503e-008,0.9740
3.05869e-008,0.9884
3.06236e-008,1.0100
3.06603e-008,1.0353
3.06970e-008,1.0595
3.07336e-008,1.0780
3.07703e-008,1.0874
3.08070e-008,1.0875
3.08437e-008,1.0812
3.08804e-008,1.0736
3.09170e-008,1.0696
3.09537e-008,1.0719
3.09904e-008,1.0799
3.10270e-008,1.0903
3.10637e-008,1.0988
3.11004e-008,1.1025
3.11371e-008,1.1007
3.11738e-008,1.0955
3.12104e-008,1.0900
3.12471e-008,1.0871
3.12838e-008,1.0884
3.13205e-008,1.0933
3.13571e-008,1.0995
3.13938e-008,1.1045
3.14305e-008,1.1066
3.14671e-008,1.1055
3.15038e-008,1.1023
3.15405e-008,1.0986
3.15772e-008,1.0956
3.16139e-008,1.0938
3.16505e-008,1.0929
3.16872e-008,1.0927
3.17239e-008,1.0925
3.17605e-008,1.0920
3.17972e-008,1.0910
3.18339e-008,1.0896
3.18706e-008,1.0883
3.19072e-008,1.0876
3.19439e-008,1.0881
3.19806e-008,1.0897
3.20173e-008,1.0920
3.20540e-008,1.0942
3.20906e-008,1.0954
3.21273e-008,1.0953
3.21640e-008,1.0940
3.22006e-008,1.0921
3.22373e-008,1.0903
3.22740e-008,1.0895
3.23107e-008,1.0898
3.23474e-008,1.0909
3.23840e-008,1.0920
3.24207e-008,1.0923
3.24574e-008,1.0917
3.24941e-008,1.0904
3.25307e-008,1.0891
3.25674e-008,1.0883
3.26041e-008,1.0885
3.26407e-008,1.0895
3.26774e-008,1.0907
3.27141e-008,1.0917
3.27508e-008,1.0920
3.27875e-008,1.0917
3.28241e-008,1.0908
3.28608e-008,1.0898
3.28975e-008,1.0891
3.29341e-008,1.0889
3.29708e-008,1.0892
3.30075e-008,1.0898
3.30442e-008,1.0906
3.30808e-008,1.0911
3.31175e-008,1.0912
3.31542e-008,1.0909
3.31909e-008,1.0903
3.32276e-008,1.0896
3.32642e-008,1.0892
3.33009e-008,1.0893
3.33376e-008,1.0897
3.33742e-008,1.0905
3.34109e-008,1.0914
3.34476e-008,1.0923
3.34843e-008,1.0935
3.35210e-008,1.0943
3.35576e-008,1.0920
3.35943e-008,1.0802
3.36310e-008,1.0499
3.36677e-008,0.9944
3.37043e-008,0.9126
3.37410e-008,0.8110
3.37777e-008,0.7026
3.38143e-008,0.6040
3.38510e-008,0.5282
3.38877e-008,0.4807
3.39244e-008,0.4596
3.39611e-008,0.4571
3.39977e-008,0.4623
3.40344e-008,0.4659
3.40711e-008,0.4637
3.41077e-008,0.4560
3.41444e-008,0.4460
3.41811e-008,0.4378
3.42178e-008,0.4339
3.42545e-008,0.4338
3.42911e-008,0.4344
3.43278e-008,0.4319
3.43645e-008,0.4235
3.44012e-008,0.4082
3.44378e-008,0.3875
3.44745e-008,0.3648
3.45112e-008,0.3448
3.45478e-008,0.3317
3.45845e-008,0.3275
3.46212e-008,0.3312
3.46579e-008,0.3394
3.46946e-008,0.3472
3.47312e-008,0.3502
3.47679e-008,0.3470
3.48046e-008,0.3387
3.48412e-008,0.3285
3.48779e-008,0.3202
3.49146e-008,0.3163
3.49513e-008,0.3172
3.49879e-008,0.3213
3.50246e-008,0.3258
3.50613e-008,0.3281
3.50980e-008,0.3271
3.51347e-008,0.3232
3.51713e-008,0.3183
3.52080e-008,0.3144
3.52447e-008,0.3130
3.52813e-008,0.3144
3.53180e-008,0.3184
3.53547e-008,0.3252
3.53914e-008,0.3374
3.54281e-008,0.3610
3.54647e-008,0.4032
3.55014e-008,0.4686
3.55381e-008,0.5554
3.55748e-008,0.6540
3.56114e-008,0.7506
3.56481e-008,0.8318
3.56848e-008,0.8888
3.57214e-008,0.9206
3.57581e-008,0.9332
3.57948e-008,0.9354
3.58315e-008,0.9357
3.58682e-008,0.9400
3.59048e-008,0.9497
3.59415e-008,0.9622
3.59782e-008,0.9735
3.60148e-008,0.9808
3.60515e-008,0.9836
3.60882e-008,0.9836
3.61249e-008,0.9846
3.61615e-008,0.9902
3.61982e-008,1.0024
3.62349e-008,1.0207
3.62716e-008,1.0428
3.63083e-008,1.0650
3.63449e-008,1.0815
3.63816e-008,1.0842
3.64183e-008,1.0637
3.64549e-008,1.0132
3.64916e-008,0.9331
3.65283e-008,0.8319
3.65650e-008,0.7233
3.66017e-008,0.6238
3.66383e-008,0.5466
3.66750e-008,0.4969
3.67117e-008,0.4720
3.67484e-008,0.4648
3.67850e-008,0.4661
3.68217e-008,0.4674
3.68584e-008,0.4648
3.68950e-008,0.4590
3.69317e-008,0.4526
3.69684e-008,0.4485
3.70051e-008,0.4478
3.70418e-008,0.4496
3.70784e-008,0.4507
3.71151e-008,0.4474
3.71518e-008,0.4376
3.71884e-008,0.4208
3.72251e-008,0.3993
3.72618e-008,0.3787
3.72985e-008,0.3691
3.73351e-008,0.3836
3.73718e-008,0.4321
3.74085e-008,0.5156
3.74452e-008,0.6231
3.74819e-008,0.7359
3.75185e-008,0.8340
3.75552e-008,0.9026
3.75919e-008,0.9378
3.76285e-008,0.9468
3.76652e-008,0.9420
3.77019e-008,0.9356
3.77386e-008,0.9359
3.77753e-008,0.9453
3.78119e-008,0.9598
3.78486e-008,0.9727
3.78853e-008,0.9793
3.79220e-008,0.9784
3.79586e-008,0.9728
3.79953e-008,0.9679
3.80320e-008,0.9689
3.80686e-008,0.9789
3.81053e-008,0.9977
3.81420e-008,1.0224
3.81787e-008,1.0492
3.82154e-008,1.0724
3.82520e-008,1.0842
3.82887e-008,1.0750
3.83254e-008,1.0364
3.83620e-008,0.9663
3.83987e-008,0.8709
3.84354e-008,0.7623
3.84721e-008,0.6571
3.85088e-008,0.5701
3.85454e-008,0.5096
3.85821e-008,0.4753
3.86188e-008,0.4620
3.86555e-008,0.4607
3.86921e-008,0.4626
3.87288e-008,0.4619
3.87655e-008,0.4580
3.88021e-008,0.4527
3.88388e-008,0.4484
3.88755e-008,0.4469
3.89122e-008,0.4481
3.89489e-008,0.4495
3.89855e-008,0.4481
3.90222e-008,0.4413
3.90589e-008,0.4279
3.90955e-008,0.4084
3.91322e-008,0.3847
3.91689e-008,0.3608
3.92056e-008,0.3410
3.92422e-008,0.3290
3.92789e-008,0.3261
3.93156e-008,0.3306
3.93523e-008,0.3385
3.93890e-008,0.3452
