.HEADER
..NAMES
Time,V U5.M2
3.94256e-008,0.9310
3.94623e-008,0.9228
3.94990e-008,0.9299
3.95356e-008,0.9489
3.95723e-008,0.9709
3.96090e-008,0.9875
3.96457e-008,0.9940
3.96824e-008,0.9901
3.97190e-008,0.9794
3.97557e-008,0.9686
3.97924e-008,0.9636
3.98291e-008,0.9668
3.98657e-008,0.9758
3.99024e-008,0.9868
3.99391e-008,0.9971
3.99757e-008,1.0057
4.00124e-008,1.0129
4.00491e-008,1.0193
4.00858e-008,1.0258
4.01225e-008,1.0334
4.01591e-008,1.0427
4.01958e-008,1.0542
4.02325e-008,1.0683
4.02691e-008,1.0840
4.03058e-008,1.0979
4.03425e-008,1.1063
4.03792e-008,1.1068
4.04158e-008,1.0999
4.04525e-008,1.0896
4.04892e-008,1.0816
4.05259e-008,1.0797
4.05626e-008,1.0846
4.05992e-008,1.0938
4.06359e-008,1.1035
4.06726e-008,1.1099
4.07092e-008,1.1108
4.07459e-008,1.1062
4.07826e-008,1.0988
4.08193e-008,1.0926
4.08560e-008,1.0907
4.08926e-008,1.0938
4.09293e-008,1.0994
4.09660e-008,1.0998
4.10027e-008,1.0834
4.10393e-008,1.0369
4.10760e-008,0.9560
4.11127e-008,0.8502
4.11493e-008,0.7345
4.11860e-008,0.6268
4.12227e-008,0.5447
4.12594e-008,0.4970
4.12961e-008,0.4785
4.13327e-008,0.4769
4.13694e-008,0.4795
4.14061e-008,0.4777
4.14427e-008,0.4684
4.14794e-008,0.4538
4.15161e-008,0.4391
4.15528e-008,0.4293
4.15894e-008,0.4269
4.16261e-008,0.4309
4.16628e-008,0.4372
4.16995e-008,0.4416
4.17362e-008,0.4417
4.17728e-008,0.4372
4.18095e-008,0.4294
4.18462e-008,0.4199
4.18828e-008,0.4106
4.19195e-008,0.4030
4.19562e-008,0.3976
4.19929e-008,0.3936
4.20296e-008,0.3897
4.20662e-008,0.3843
4.21029e-008,0.3753
4.21396e-008,0.3621
4.21763e-008,0.3462
4.22129e-008,0.3307
4.22496e-008,0.3194
4.22863e-008,0.3150
4.23229e-008,0.3177
4.23596e-008,0.3246
4.23963e-008,0.3314
4.24330e-008,0.3349
4.24697e-008,0.3335
4.25063e-008,0.3278
4.25430e-008,0.3202
4.25797e-008,0.3138
4.26163e-008,0.3112
4.26530e-008,0.3131
4.26897e-008,0.3179
4.27264e-008,0.3232
4.27631e-008,0.3269
4.27997e-008,0.3281
4.28364e-008,0.3271
4.28731e-008,0.3253
4.29098e-008,0.3242
4.29464e-008,0.3246
4.29831e-008,0.3266
4.30198e-008,0.3295
4.30564e-008,0.3321
4.30931e-008,0.3338
4.31298e-008,0.3339
4.31665e-008,0.3323
4.32032e-008,0.3292
4.32398e-008,0.3255
4.32765e-008,0.3225
4.33132e-008,0.3212
4.33498e-008,0.3218
4.33865e-008,0.3242
4.34232e-008,0.3272
4.34599e-008,0.3297
4.34965e-008,0.3307
4.35332e-008,0.3298
4.35699e-008,0.3276
4.36066e-008,0.3250
4.36433e-008,0.3233
4.36799e-008,0.3238
4.37166e-008,0.3287
4.37533e-008,0.3424
4.37899e-008,0.3725
4.38266e-008,0.4267
4.38633e-008,0.5067
4.39000e-008,0.6056
4.39367e-008,0.7069
4.39733e-008,0.7957
4.40100e-008,0.8620
4.40467e-008,0.9019
4.40834e-008,0.9200
4.41200e-008,0.9279
4.41567e-008,0.9353
4.41934e-008,0.9459
4.42300e-008,0.9587
4.42667e-008,0.9709
4.43034e-008,0.9799
4.43401e-008,0.9844
4.43768e-008,0.9850
4.44134e-008,0.9833
4.44501e-008,0.9822
4.44868e-008,0.9835
4.45234e-008,0.9874
4.45601e-008,0.9926
4.45968e-008,0.9977
4.46335e-008,1.0026
4.46701e-008,1.0078
4.47068e-008,1.0139
4.47435e-008,1.0207
4.47802e-008,1.0280
4.48169e-008,1.0357
4.48535e-008,1.0440
4.48902e-008,1.0535
4.49269e-008,1.0647
4.49635e-008,1.0771
4.50002e-008,1.0887
4.50369e-008,1.0967
4.50736e-008,1.0996
4.51103e-008,1.0978
4.51469e-008,1.0935
4.51836e-008,1.0899
4.52203e-008,1.0894
4.52570e-008,1.0923
4.52936e-008,1.0972
4.53303e-008,1.1024
4.53670e-008,1.1058
4.54036e-008,1.1063
4.54403e-008,1.1041
4.54770e-008,1.1008
4.55137e-008,1.0983
4.55504e-008,1.0981
4.55870e-008,1.1004
4.56237e-008,1.1029
4.56604e-008,1.0989
4.56970e-008,1.0776
4.57337e-008,1.0266
4.57704e-008,0.9431
4.58071e-008,0.8367
4.58437e-008,0.7221
4.58804e-008,0.6168
4.59171e-008,0.5381
4.59538e-008,0.4932
4.59905e-008,0.4763
4.60271e-008,0.4748
4.60638e-008,0.4770
4.61005e-008,0.4749
4.61371e-008,0.4659
4.61738e-008,0.4526
4.62105e-008,0.4395
4.62472e-008,0.4311
4.62839e-008,0.4292
4.63205e-008,0.4326
4.63572e-008,0.4375
4.63939e-008,0.4403
4.64306e-008,0.4393
4.64672e-008,0.4348
4.65039e-008,0.4279
4.65406e-008,0.4199
4.65772e-008,0.4118
4.66139e-008,0.4047
4.66506e-008,0.3988
4.66873e-008,0.3936
4.67240e-008,0.3884
4.67606e-008,0.3821
4.67973e-008,0.3727
4.68340e-008,0.3598
4.68706e-008,0.3446
4.69073e-008,0.3301
4.69440e-008,0.3196
4.69807e-008,0.3158
4.70173e-008,0.3186
4.70540e-008,0.3251
4.70907e-008,0.3314
4.71274e-008,0.3343
4.71641e-008,0.3326
4.72007e-008,0.3270
4.72374e-008,0.3198
4.72741e-008,0.3141
4.73107e-008,0.3120
4.73474e-008,0.3141
4.73841e-008,0.3187
4.74208e-008,0.3241
4.74575e-008,0.3305
4.74941e-008,0.3423
4.75308e-008,0.3692
4.75675e-008,0.4224
4.76041e-008,0.5049
4.76408e-008,0.6093
4.76775e-008,0.7171
4.77142e-008,0.8102
4.77508e-008,0.8763
4.77875e-008,0.9124
4.78242e-008,0.9243
4.78609e-008,0.9259
4.78976e-008,0.9288
4.79342e-008,0.9375
4.79709e-008,0.9505
4.80076e-008,0.9645
4.80442e-008,0.9762
4.80809e-008,0.9834
4.81176e-008,0.9860
4.81543e-008,0.9851
4.81910e-008,0.9833
4.82276e-008,0.9830
4.82643e-008,0.9849
4.83010e-008,0.9889
4.83377e-008,0.9941
4.83743e-008,1.0012
4.84110e-008,1.0110
4.84477e-008,1.0209
4.84843e-008,1.0225
4.85210e-008,1.0015
4.85577e-008,0.9452
4.85944e-008,0.8562
4.86311e-008,0.7500
4.86677e-008,0.6446
4.87044e-008,0.5583
4.87411e-008,0.5046
4.87777e-008,0.4823
4.88144e-008,0.4776
4.88511e-008,0.4766
4.88878e-008,0.4718
4.89244e-008,0.4622
4.89611e-008,0.4509
4.89978e-008,0.4417
4.90345e-008,0.4374
4.90712e-008,0.4389
4.91078e-008,0.4443
4.91445e-008,0.4495
4.91812e-008,0.4505
4.92178e-008,0.4465
4.92545e-008,0.4397
4.92912e-008,0.4327
4.93279e-008,0.4269
4.93646e-008,0.4250
4.94012e-008,0.4337
4.94379e-008,0.4649
4.94746e-008,0.5280
4.95113e-008,0.6216
4.95479e-008,0.7285
4.95846e-008,0.8270
4.96213e-008,0.8995
4.96579e-008,0.9367
4.96946e-008,0.9412
4.97313e-008,0.9302
4.97680e-008,0.9233
4.98047e-008,0.9301
4.98413e-008,0.9485
4.98780e-008,0.9701
4.99147e-008,0.9865
4.99513e-008,0.9929
4.99880e-008,0.9894
5.00247e-008,0.9793
5.00614e-008,0.9687
5.00980e-008,0.9639
5.01347e-008,0.9676
5.01714e-008,0.9775
5.02081e-008,0.9883
5.02448e-008,0.9968
5.02814e-008,1.0026
5.03181e-008,1.0074
5.03548e-008,1.0128
5.03914e-008,1.0199
5.04281e-008,1.0288
5.04648e-008,1.0392
5.05015e-008,1.0505
5.05382e-008,1.0631
5.05748e-008,1.0772
5.06115e-008,1.0911
5.06482e-008,1.1014
5.06849e-008,1.1050
5.07215e-008,1.1011
5.07582e-008,1.0923
5.07949e-008,1.0839
5.08315e-008,1.0804
5.08682e-008,1.0835
5.09049e-008,1.0916
5.09416e-008,1.1010
5.09783e-008,1.1081
5.10149e-008,1.1103
5.10516e-008,1.1070
5.10883e-008,1.1002
5.11249e-008,1.0937
5.11616e-008,1.0911
5.11983e-008,1.0936
5.12350e-008,1.0997
5.12716e-008,1.1030
5.13083e-008,1.0929
5.13450e-008,1.0563
5.13817e-008,0.9852
5.14184e-008,0.8856
5.14550e-008,0.7717
5.14917e-008,0.6600
5.15284e-008,0.5687
5.15650e-008,0.5099
5.16017e-008,0.4828
5.16384e-008,0.4764
5.16751e-008,0.4783
5.17118e-008,0.4784
5.17484e-008,0.4716
5.17851e-008,0.4586
5.18218e-008,0.4438
5.18584e-008,0.4323
5.18951e-008,0.4275
5.19318e-008,0.4296
5.19685e-008,0.4354
5.20051e-008,0.4405
5.20418e-008,0.4419
5.20785e-008,0.4388
5.21152e-008,0.4320
5.21519e-008,0.4230
5.21885e-008,0.4136
5.22252e-008,0.4055
5.22619e-008,0.3995
5.22985e-008,0.3952
5.23352e-008,0.3914
5.23719e-008,0.3865
5.24086e-008,0.3786
5.24453e-008,0.3665
5.24819e-008,0.3512
5.25186e-008,0.3353
5.25553e-008,0.3225
5.25920e-008,0.3160
5.26286e-008,0.3166
5.26653e-008,0.3224
5.27020e-008,0.3295
5.27386e-008,0.3341
5.27753e-008,0.3342
5.28120e-008,0.3297
5.28487e-008,0.3226
5.28854e-008,0.3156
5.29220e-008,0.3118
5.29587e-008,0.3123
5.29954e-008,0.3163
5.30320e-008,0.3216
5.30687e-008,0.3258
5.31054e-008,0.3278
5.31421e-008,0.3274
5.31787e-008,0.3258
5.32154e-008,0.3244
5.32521e-008,0.3244
5.32888e-008,0.3259
5.33255e-008,0.3286
5.33621e-008,0.3314
5.33988e-008,0.3334
5.34355e-008,0.3340
5.34721e-008,0.3329
5.35088e-008,0.3302
5.35455e-008,0.3266
5.35822e-008,0.3233
5.36189e-008,0.3214
5.36555e-008,0.3215
5.36922e-008,0.3234
5.37289e-008,0.3263
5.37656e-008,0.3290
5.38022e-008,0.3305
5.38389e-008,0.3302
5.38756e-008,0.3283
5.39122e-008,0.3257
5.39489e-008,0.3237
5.39856e-008,0.3230
5.40223e-008,0.3241
5.40590e-008,0.3263
5.40956e-008,0.3287
5.41323e-008,0.3303
5.41690e-008,0.3305
5.42056e-008,0.3295
5.42423e-008,0.3279
5.42790e-008,0.3265
5.43157e-008,0.3259
5.43523e-008,0.3263
5.43890e-008,0.3274
5.44257e-008,0.3287
5.44624e-008,0.3296
5.44991e-008,0.3299
5.45357e-008,0.3295
5.45724e-008,0.3285
5.46091e-008,0.3275
5.46457e-008,0.3267
5.46824e-008,0.3265
5.47191e-008,0.3269
5.47558e-008,0.3277
5.47925e-008,0.3286
5.48291e-008,0.3292
5.48658e-008,0.3294
5.49025e-008,0.3290
5.49392e-008,0.3282
5.49758e-008,0.3273
5.50125e-008,0.3267
5.50492e-008,0.3266
5.50858e-008,0.3271
5.51225e-008,0.3279
5.51592e-008,0.3286
5.51959e-008,0.3291
5.52326e-008,0.3290
5.52692e-008,0.3286
5.53059e-008,0.3279
5.53426e-008,0.3274
5.53792e-008,0.3273
5.54159e-008,0.3275
5.54526e-008,0.3280
5.54893e-008,0.3285
5.55259e-008,0.3288
5.55626e-008,0.3288
5.55993e-008,0.3285
5.56360e-008,0.3281
5.56727e-008,0.3278
5.57093e-008,0.3276
5.57460e-008,0.3277
5.57827e-008,0.3279
5.58193e-008,0.3283
5.58560e-008,0.3285
5.58927e-008,0.3287
5.59294e-008,0.3286
5.59661e-008,0.3284
5.60027e-008,0.3281
5.60394e-008,0.3279
5.60761e-008,0.3278
5.61128e-008,0.3279
5.61494e-008,0.3281
5.61861e-008,0.3283
5.62228e-008,0.3286
5.62594e-008,0.3286
5.62961e-008,0.3285
5.63328e-008,0.3283
5.63695e-008,0.3281
5.64062e-008,0.3280
5.64428e-008,0.3280
5.64795e-008,0.3281
5.65162e-008,0.3283
5.65528e-008,0.3285
5.65895e-008,0.3286
5.66262e-008,0.3285
5.66629e-008,0.3284
5.66996e-008,0.3282
5.67362e-008,0.3281
5.67729e-008,0.3281
5.68096e-008,0.3287
5.68463e-008,0.3319
5.68829e-008,0.3425
5.69196e-008,0.3693
5.69563e-008,0.4210
5.69929e-008,0.5002
5.70296e-008,0.6001
5.70663e-008,0.7035
5.71030e-008,0.7943
5.71397e-008,0.8619
5.71763e-008,0.9020
5.72130e-008,0.9194
5.72497e-008,0.9263
5.72863e-008,0.9331
5.73230e-008,0.9438
5.73597e-008,0.9574
5.73964e-008,0.9707
5.74330e-008,0.9808
5.74697e-008,0.9861
5.75064e-008,0.9867
5.75431e-008,0.9846
5.75798e-008,0.9825
5.76164e-008,0.9829
5.76531e-008,0.9865
5.76898e-008,0.9921
5.77264e-008,0.9985
5.77631e-008,1.0056
5.77998e-008,1.0140
5.78365e-008,1.0207
5.78732e-008,1.0170
5.79098e-008,0.9886
5.79465e-008,0.9249
5.79832e-008,0.8315
5.80199e-008,0.7241
5.80565e-008,0.6207
5.80932e-008,0.5398
5.81299e-008,0.4931
5.81665e-008,0.4767
5.82032e-008,0.4757
5.82399e-008,0.4763
5.82766e-008,0.4717
5.83133e-008,0.4617
5.83499e-008,0.4499
5.83866e-008,0.4407
5.84233e-008,0.4368
5.84599e-008,0.4390
5.84966e-008,0.4450
5.85333e-008,0.4501
5.85700e-008,0.4506
5.86066e-008,0.4460
5.86433e-008,0.4389
5.86800e-008,0.4320
5.87167e-008,0.4260
5.87534e-008,0.4202
5.87900e-008,0.4136
5.88267e-008,0.4060
5.88634e-008,0.3975
5.89000e-008,0.3887
5.89367e-008,0.3803
5.89734e-008,0.3714
5.90101e-008,0.3605
5.90468e-008,0.3473
5.90834e-008,0.3337
5.91201e-008,0.3229
5.91568e-008,0.3183
5.91935e-008,0.3205
5.92301e-008,0.3271
5.92668e-008,0.3336
5.93035e-008,0.3365
5.93401e-008,0.3346
5.93768e-008,0.3288
5.94135e-008,0.3216
5.94502e-008,0.3158
5.94869e-008,0.3139
5.95235e-008,0.3164
5.95602e-008,0.3214
5.95969e-008,0.3262
5.96335e-008,0.3299
5.96702e-008,0.3356
5.97069e-008,0.3518
5.97436e-008,0.3912
5.97802e-008,0.4613
5.98169e-008,0.5587
5.98536e-008,0.6687
5.98903e-008,0.7708
5.99269e-008,0.8495
5.99636e-008,0.8981
6.00003e-008,0.9189
6.00370e-008,0.9234
6.00737e-008,0.9253
6.01103e-008,0.9320
6.01470e-008,0.9441
6.01837e-008,0.9587
6.02204e-008,0.9722
6.02570e-008,0.9818
6.02937e-008,0.9863
6.03304e-008,0.9863
6.03671e-008,0.9841
6.04037e-008,0.9825
6.04404e-008,0.9831
6.04771e-008,0.9860
6.05137e-008,0.9904
6.05504e-008,0.9961
6.05871e-008,1.0035
6.06238e-008,1.0122
6.06604e-008,1.0211
6.06971e-008,1.0288
6.07338e-008,1.0351
6.07705e-008,1.0407
6.08072e-008,1.0473
6.08438e-008,1.0567
6.08805e-008,1.0695
6.09172e-008,1.0838
6.09539e-008,1.0957
6.09905e-008,1.1020
6.10272e-008,1.1016
6.10639e-008,1.0965
6.11006e-008,1.0906
6.11372e-008,1.0874
6.11739e-008,1.0886
6.12106e-008,1.0934
6.12472e-008,1.0999
6.12839e-008,1.1054
6.13206e-008,1.1080
6.13573e-008,1.1070
6.13939e-008,1.1034
6.14306e-008,1.0991
6.14673e-008,1.0962
6.15040e-008,1.0952
6.15407e-008,1.0956
6.15773e-008,1.0962
6.16140e-008,1.0962
6.16507e-008,1.0952
6.16874e-008,1.0935
6.17240e-008,1.0916
6.17607e-008,1.0901
6.17974e-008,1.0892
6.18341e-008,1.0889
6.18707e-008,1.0895
6.19074e-008,1.0911
