.HEADER
..NAMES
Time,V U3.B8
7.0592e-009,0.3203
7.0978e-009,0.3203
7.1364e-009,0.3204
7.1749e-009,0.3204
7.2135e-009,0.3203
7.2521e-009,0.3202
7.2907e-009,0.3202
7.3293e-009,0.3202
7.3678e-009,0.3203
7.4064e-009,0.3203
7.4450e-009,0.3203
7.4835e-009,0.3202
7.5221e-009,0.3203
7.5607e-009,0.3203
7.5993e-009,0.3219
7.6379e-009,0.3308
7.6764e-009,0.3574
7.7150e-009,0.4184
7.7536e-009,0.5205
7.7922e-009,0.6495
7.8307e-009,0.7729
7.8693e-009,0.8594
7.9079e-009,0.9236
7.9464e-009,0.9806
7.9850e-009,1.0289
8.0236e-009,1.0655
8.0622e-009,1.1035
8.1008e-009,1.1500
8.1393e-009,1.1591
8.1779e-009,1.1415
8.2165e-009,1.0964
8.2550e-009,1.0059
8.2936e-009,0.8873
8.3322e-009,0.7664
8.3708e-009,0.6504
8.4093e-009,0.5530
8.4479e-009,0.4838
8.4865e-009,0.4387
8.5251e-009,0.4062
8.5637e-009,0.3843
8.6022e-009,0.3706
8.6408e-009,0.3568
8.6794e-009,0.3467
8.7179e-009,0.3399
8.7565e-009,0.3309
8.7951e-009,0.3221
8.8337e-009,0.3174
8.8722e-009,0.3153
8.9108e-009,0.3152
8.9494e-009,0.3181
8.9880e-009,0.3217
9.0266e-009,0.3231
9.0651e-009,0.3234
9.1037e-009,0.3234
9.1423e-009,0.3223
9.1808e-009,0.3217
9.2194e-009,0.3216
9.2580e-009,0.3210
9.2966e-009,0.3200
9.3352e-009,0.3197
9.3737e-009,0.3200
9.4123e-009,0.3203
9.4509e-009,0.3208
9.4895e-009,0.3211
9.5280e-009,0.3208
9.5666e-009,0.3204
9.6052e-009,0.3202
9.6437e-009,0.3200
9.6823e-009,0.3201
9.7209e-009,0.3202
9.7595e-009,0.3202
9.7981e-009,0.3201
9.8366e-009,0.3201
9.8752e-009,0.3202
9.9138e-009,0.3203
9.9524e-009,0.3203
9.9909e-009,0.3204
1.00295e-008,0.3203
1.00681e-008,0.3202
1.01066e-008,0.3202
1.01452e-008,0.3202
1.01838e-008,0.3202
1.02224e-008,0.3203
1.02610e-008,0.3203
1.02995e-008,0.3202
1.03381e-008,0.3202
1.03767e-008,0.3202
1.04152e-008,0.3202
1.04538e-008,0.3202
1.04924e-008,0.3202
1.05310e-008,0.3202
1.05695e-008,0.3202
1.06081e-008,0.3202
1.06467e-008,0.3202
1.06853e-008,0.3202
1.07239e-008,0.3202
1.07624e-008,0.3202
1.08010e-008,0.3202
1.08396e-008,0.3202
1.08781e-008,0.3215
1.09167e-008,0.3292
1.09553e-008,0.3532
1.09939e-008,0.4099
1.10324e-008,0.5080
1.10710e-008,0.6354
1.11096e-008,0.7614
1.11482e-008,0.8518
1.11868e-008,0.9172
1.12253e-008,0.9749
1.12639e-008,1.0243
1.13025e-008,1.0620
1.13410e-008,1.0891
1.13796e-008,1.1088
1.14182e-008,1.1212
1.14568e-008,1.1296
1.14953e-008,1.1394
1.15339e-008,1.1528
1.15725e-008,1.1667
1.16111e-008,1.1744
1.16497e-008,1.1732
1.16882e-008,1.1701
1.17268e-008,1.1703
1.17654e-008,1.1721
1.18039e-008,1.1734
1.18425e-008,1.1743
1.18811e-008,1.1752
1.19197e-008,1.1750
1.19583e-008,1.1744
1.19968e-008,1.1750
1.20354e-008,1.1769
1.20740e-008,1.1788
1.21126e-008,1.1791
1.21511e-008,1.1776
1.21897e-008,1.1764
1.22283e-008,1.1768
1.22668e-008,1.1775
1.23054e-008,1.1778
1.23440e-008,1.1780
1.23826e-008,1.1781
1.24212e-008,1.1778
1.24597e-008,1.1774
1.24983e-008,1.1775
1.25369e-008,1.1780
1.25755e-008,1.1783
1.26140e-008,1.1781
1.26526e-008,1.1776
1.26912e-008,1.1774
1.27297e-008,1.1776
1.27683e-008,1.1778
1.28069e-008,1.1779
1.28455e-008,1.1779
1.28841e-008,1.1779
1.29226e-008,1.1777
1.29612e-008,1.1776
1.29998e-008,1.1777
1.30383e-008,1.1779
1.30769e-008,1.1779
1.31155e-008,1.1778
1.31541e-008,1.1777
1.31926e-008,1.1778
1.32312e-008,1.1801
1.32698e-008,1.1848
1.33084e-008,1.1814
1.33470e-008,1.1519
1.33855e-008,1.0746
1.34241e-008,0.9530
1.34627e-008,0.8280
1.35012e-008,0.7170
1.35398e-008,0.6156
1.35784e-008,0.5313
1.36170e-008,0.4699
1.36555e-008,0.4289
1.36941e-008,0.3933
1.37327e-008,0.3664
1.37713e-008,0.3776
1.38099e-008,0.4236
1.38484e-008,0.5033
1.38870e-008,0.6104
1.39256e-008,0.7273
1.39641e-008,0.8243
1.40027e-008,0.9007
1.40413e-008,0.9654
1.40799e-008,1.0186
1.41185e-008,1.0600
1.41570e-008,1.1010
1.41956e-008,1.1461
1.42342e-008,1.1566
1.42728e-008,1.1449
1.43113e-008,1.1040
1.43499e-008,1.0133
1.43885e-008,0.8926
1.44270e-008,0.7735
1.44656e-008,0.6601
1.45042e-008,0.5617
1.45428e-008,0.4894
1.45814e-008,0.4422
1.46199e-008,0.4088
1.46585e-008,0.3859
1.46971e-008,0.3707
1.47357e-008,0.3569
1.47742e-008,0.3479
1.48128e-008,0.3413
1.48514e-008,0.3311
1.48899e-008,0.3216
1.49285e-008,0.3176
1.49671e-008,0.3160
1.50057e-008,0.3155
1.50443e-008,0.3178
1.50828e-008,0.3215
1.51214e-008,0.3266
1.51600e-008,0.3429
1.51985e-008,0.3846
1.52371e-008,0.4648
1.52757e-008,0.5811
1.53143e-008,0.7120
1.53528e-008,0.8181
1.53914e-008,0.8901
1.54300e-008,0.9516
1.54686e-008,1.0053
1.55071e-008,1.0481
1.55457e-008,1.0819
1.55843e-008,1.1295
1.56229e-008,1.1606
1.56615e-008,1.1524
1.57000e-008,1.1258
1.57386e-008,1.0590
1.57772e-008,0.9511
1.58158e-008,0.8297
1.58543e-008,0.7105
1.58929e-008,0.6013
1.59315e-008,0.5171
1.59701e-008,0.4605
1.60086e-008,0.4222
1.60472e-008,0.3945
1.60858e-008,0.3777
1.61243e-008,0.3641
1.61629e-008,0.3512
1.62015e-008,0.3436
1.62401e-008,0.3360
1.62786e-008,0.3263
1.63172e-008,0.3194
1.63558e-008,0.3163
1.63944e-008,0.3149
1.64329e-008,0.3163
1.64715e-008,0.3199
1.65101e-008,0.3226
1.65487e-008,0.3233
1.65873e-008,0.3236
1.66258e-008,0.3229
1.66644e-008,0.3219
1.67030e-008,0.3217
1.67416e-008,0.3214
1.67801e-008,0.3205
1.68187e-008,0.3198
1.68573e-008,0.3199
1.68959e-008,0.3202
1.69344e-008,0.3205
1.69730e-008,0.3210
1.70116e-008,0.3210
1.70501e-008,0.3206
1.70887e-008,0.3203
1.71273e-008,0.3201
1.71659e-008,0.3200
1.72044e-008,0.3202
1.72430e-008,0.3203
1.72816e-008,0.3202
1.73202e-008,0.3201
1.73588e-008,0.3202
1.73973e-008,0.3203
1.74359e-008,0.3203
1.74745e-008,0.3204
1.75131e-008,0.3203
1.75516e-008,0.3202
1.75902e-008,0.3202
1.76288e-008,0.3202
1.76674e-008,0.3202
1.77059e-008,0.3203
1.77445e-008,0.3203
1.77831e-008,0.3202
1.78216e-008,0.3202
1.78602e-008,0.3202
1.78988e-008,0.3202
1.79374e-008,0.3202
1.79759e-008,0.3202
1.80145e-008,0.3202
1.80531e-008,0.3202
1.80917e-008,0.3202
1.81302e-008,0.3202
1.81688e-008,0.3202
1.82074e-008,0.3202
1.82460e-008,0.3202
1.82846e-008,0.3202
1.83231e-008,0.3202
1.83617e-008,0.3204
1.84003e-008,0.3238
1.84389e-008,0.3375
1.84774e-008,0.3748
1.85160e-008,0.4512
1.85546e-008,0.5655
1.85932e-008,0.6975
1.86317e-008,0.8089
1.86703e-008,0.8839
1.87089e-008,0.9453
1.87474e-008,0.9994
1.87860e-008,1.0436
1.88246e-008,1.0774
1.88632e-008,1.1234
1.89017e-008,1.1589
1.89403e-008,1.1538
1.89789e-008,1.1301
1.90175e-008,1.0688
1.90560e-008,0.9645
1.90946e-008,0.8432
1.91332e-008,0.7234
1.91718e-008,0.6121
1.92104e-008,0.5246
1.92489e-008,0.4652
1.92875e-008,0.4255
1.93261e-008,0.3900
1.93647e-008,0.3696
1.94032e-008,0.3836
1.94418e-008,0.4256
1.94804e-008,0.5071
1.95190e-008,0.6214
1.95575e-008,0.7401
1.95961e-008,0.8317
1.96347e-008,0.9040
1.96732e-008,0.9675
1.97118e-008,1.0209
1.97504e-008,1.0623
1.97890e-008,1.0919
1.98275e-008,1.1106
1.98661e-008,1.1227
1.99047e-008,1.1332
1.99433e-008,1.1423
1.99819e-008,1.1533
2.00204e-008,1.1658
2.00590e-008,1.1736
2.00976e-008,1.1734
2.01362e-008,1.1714
2.01747e-008,1.1719
2.02133e-008,1.1733
2.02519e-008,1.1742
2.02905e-008,1.1749
2.03290e-008,1.1750
2.03676e-008,1.1747
2.04062e-008,1.1748
2.04447e-008,1.1753
2.04833e-008,1.1766
2.05219e-008,1.1784
2.05605e-008,1.1790
2.05990e-008,1.1777
2.06376e-008,1.1767
2.06762e-008,1.1770
2.07148e-008,1.1775
2.07533e-008,1.1778
2.07919e-008,1.1779
2.08305e-008,1.1779
2.08691e-008,1.1777
2.09077e-008,1.1775
2.09462e-008,1.1776
2.09848e-008,1.1779
2.10234e-008,1.1782
2.10620e-008,1.1781
2.11005e-008,1.1776
2.11391e-008,1.1775
2.11777e-008,1.1777
2.12163e-008,1.1778
2.12548e-008,1.1779
2.12934e-008,1.1778
2.13320e-008,1.1778
2.13705e-008,1.1778
2.14091e-008,1.1777
2.14477e-008,1.1777
2.14863e-008,1.1778
2.15248e-008,1.1779
2.15634e-008,1.1778
2.16020e-008,1.1777
2.16406e-008,1.1779
2.16791e-008,1.1807
2.17177e-008,1.1852
2.17563e-008,1.1791
2.17949e-008,1.1436
2.18335e-008,1.0580
2.18720e-008,0.9330
2.19106e-008,0.8102
2.19492e-008,0.7007
2.19878e-008,0.6013
2.20263e-008,0.5203
2.20649e-008,0.4626
2.21035e-008,0.4240
2.21420e-008,0.3953
2.21806e-008,0.3742
2.22192e-008,0.3617
2.22578e-008,0.3545
2.22963e-008,0.3472
2.23349e-008,0.3352
2.23735e-008,0.3230
2.24121e-008,0.3179
2.24506e-008,0.3175
2.24892e-008,0.3172
2.25278e-008,0.3179
2.25664e-008,0.3205
2.26050e-008,0.3237
2.26435e-008,0.3315
2.26821e-008,0.3571
2.27207e-008,0.4170
2.27593e-008,0.5172
2.27978e-008,0.6435
2.28364e-008,0.7660
2.28750e-008,0.8538
2.29136e-008,0.9199
2.29521e-008,0.9785
2.29907e-008,1.0272
2.30293e-008,1.0641
2.30678e-008,1.0910
2.31064e-008,1.1101
2.31450e-008,1.1216
2.31836e-008,1.1299
2.32221e-008,1.1403
2.32607e-008,1.1538
2.32993e-008,1.1671
2.33379e-008,1.1741
2.33764e-008,1.1727
2.34150e-008,1.1702
2.34536e-008,1.1707
2.34922e-008,1.1724
2.35308e-008,1.1747
2.35693e-008,1.1817
2.36079e-008,1.1848
2.36465e-008,1.1690
2.36851e-008,1.1161
2.37236e-008,1.0134
2.37622e-008,0.8870
2.38008e-008,0.7708
2.38394e-008,0.6635
2.38779e-008,0.5680
2.39165e-008,0.4947
2.39551e-008,0.4458
2.39936e-008,0.4107
2.40322e-008,0.3762
2.40708e-008,0.3675
2.41094e-008,0.3980
2.41479e-008,0.4606
2.41865e-008,0.5557
2.42251e-008,0.6721
2.42637e-008,0.7818
2.43023e-008,0.8661
2.43408e-008,0.9358
2.43794e-008,0.9941
2.44180e-008,1.0412
2.44566e-008,1.0792
2.44951e-008,1.1266
2.45337e-008,1.1566
2.45723e-008,1.1521
2.46109e-008,1.1295
2.46494e-008,1.0623
2.46880e-008,0.9514
2.47266e-008,0.8298
2.47651e-008,0.7137
2.48037e-008,0.6060
2.48423e-008,0.5204
2.48809e-008,0.4622
2.49194e-008,0.4235
2.49580e-008,0.3955
2.49966e-008,0.3775
2.50352e-008,0.3634
2.50737e-008,0.3515
2.51123e-008,0.3447
2.51509e-008,0.3362
2.51895e-008,0.3256
2.52281e-008,0.3189
2.52666e-008,0.3167
2.53052e-008,0.3155
2.53438e-008,0.3162
2.53824e-008,0.3197
2.54209e-008,0.3226
2.54595e-008,0.3232
2.54981e-008,0.3233
2.55367e-008,0.3227
2.55752e-008,0.3221
2.56138e-008,0.3220
2.56524e-008,0.3214
2.56909e-008,0.3202
2.57295e-008,0.3197
2.57681e-008,0.3201
2.58067e-008,0.3203
2.58452e-008,0.3204
2.58838e-008,0.3220
2.59224e-008,0.3292
2.59610e-008,0.3513
2.59995e-008,0.4049
2.60381e-008,0.5003
2.60767e-008,0.6265
2.61153e-008,0.7542
2.61539e-008,0.8472
2.61924e-008,0.9133
2.62310e-008,0.9716
2.62696e-008,1.0216
2.63082e-008,1.0602
2.63467e-008,1.0971
2.63853e-008,1.1457
2.64239e-008,1.1602
2.64625e-008,1.1454
2.65010e-008,1.1071
2.65396e-008,1.0240
2.65782e-008,0.9077
2.66167e-008,0.7867
2.66553e-008,0.6692
2.66939e-008,0.5675
2.67325e-008,0.4935
2.67710e-008,0.4451
2.68096e-008,0.4086
2.68482e-008,0.3761
2.68868e-008,0.3724
2.69254e-008,0.3994
2.69639e-008,0.4586
2.70025e-008,0.5578
2.70411e-008,0.6792
2.70797e-008,0.7869
2.71182e-008,0.8668
2.71568e-008,0.9350
2.71954e-008,0.9939
2.72340e-008,1.0418
2.72725e-008,1.0777
2.73111e-008,1.1019
2.73497e-008,1.1166
2.73882e-008,1.1279
2.74268e-008,1.1375
2.74654e-008,1.1471
2.75040e-008,1.1593
2.75425e-008,1.1706
2.75811e-008,1.1743
2.76197e-008,1.1722
2.76583e-008,1.1714
2.76968e-008,1.1725
2.77354e-008,1.1738
2.77740e-008,1.1746
2.78126e-008,1.1750
2.78512e-008,1.1748
2.78897e-008,1.1747
2.79283e-008,1.1750
2.79669e-008,1.1758
2.80055e-008,1.1775
2.80440e-008,1.1789
2.80826e-008,1.1785
2.81212e-008,1.1770
2.81598e-008,1.1767
2.81983e-008,1.1774
2.82369e-008,1.1797
2.82755e-008,1.1846
2.83140e-008,1.1823
2.83526e-008,1.1549
2.83912e-008,1.0807
2.84298e-008,0.9608
2.84683e-008,0.8352
2.85069e-008,0.7238
2.85455e-008,0.6217
2.85841e-008,0.5357
2.86226e-008,0.4726
2.86612e-008,0.4310
2.86998e-008,0.4009
2.87384e-008,0.3781
2.87770e-008,0.3638
2.88155e-008,0.3559
2.88541e-008,0.3491
2.88927e-008,0.3380
2.89313e-008,0.3251
2.89698e-008,0.3184
2.90084e-008,0.3176
2.90470e-008,0.3173
2.90855e-008,0.3175
2.91241e-008,0.3197
2.91627e-008,0.3228
2.92013e-008,0.3289
2.92398e-008,0.3493
2.92784e-008,0.4007
2.93170e-008,0.4929
2.93556e-008,0.6155
2.93941e-008,0.7422
2.94327e-008,0.8379
2.94713e-008,0.9065
2.95099e-008,0.9667
2.95485e-008,1.0177
2.95870e-008,1.0572
2.96256e-008,1.0913
2.96642e-008,1.1396
2.97028e-008,1.1611
2.97413e-008,1.1476
2.97799e-008,1.1132
2.98185e-008,1.0349
2.98570e-008,0.9204
2.98956e-008,0.7985
2.99342e-008,0.6805
2.99728e-008,0.5773
3.00113e-008,0.5005
3.00499e-008,0.4496
3.00885e-008,0.4141
3.01271e-008,0.3891
3.01657e-008,0.3741
3.02042e-008,0.3605
3.02428e-008,0.3489
3.02814e-008,0.3420
3.03199e-008,0.3336
3.03585e-008,0.3241
3.03971e-008,0.3182
3.04357e-008,0.3157
3.04743e-008,0.3151
3.05128e-008,0.3172
3.05514e-008,0.3208
3.05900e-008,0.3229
3.06285e-008,0.3233
3.06671e-008,0.3235
3.07057e-008,0.3226
3.07443e-008,0.3218
3.07829e-008,0.3217
3.08214e-008,0.3212
3.08600e-008,0.3202
3.08986e-008,0.3197
3.09372e-008,0.3199
3.09757e-008,0.3203
3.10143e-008,0.3206
3.10529e-008,0.3211
3.10914e-008,0.3209
3.11300e-008,0.3205
3.11686e-008,0.3203
3.12072e-008,0.3201
3.12458e-008,0.3200
3.12843e-008,0.3202
3.13229e-008,0.3203
3.13615e-008,0.3201
3.14000e-008,0.3201
3.14386e-008,0.3202
3.14772e-008,0.3203
3.15158e-008,0.3203
3.15544e-008,0.3204
3.15929e-008,0.3203
3.16315e-008,0.3202
3.16701e-008,0.3201
3.17087e-008,0.3202
3.17472e-008,0.3202
3.17858e-008,0.3203
3.18244e-008,0.3203
3.18629e-008,0.3202
3.19015e-008,0.3202
3.19401e-008,0.3202
3.19787e-008,0.3211
3.20173e-008,0.3277
3.20558e-008,0.3491
3.20944e-008,0.4012
3.21330e-008,0.4947
3.21715e-008,0.6198
3.22101e-008,0.7483
3.22487e-008,0.8433
3.22873e-008,0.9101
3.23259e-008,0.9687
3.23644e-008,1.0191
3.24030e-008,1.0583
3.24416e-008,1.0935
3.24801e-008,1.1424
3.25187e-008,1.1606
3.25573e-008,1.1466
3.25959e-008,1.1104
3.26344e-008,1.0298
3.26730e-008,0.9146
3.27116e-008,0.7932
3.27502e-008,0.6753
3.27888e-008,0.5724
3.28273e-008,0.4968
3.28659e-008,0.4473
3.29045e-008,0.4110
3.29430e-008,0.3779
3.29816e-008,0.3715
3.30202e-008,0.3973
3.30588e-008,0.4543
3.30974e-008,0.5516
3.31359e-008,0.6724
3.31745e-008,0.7818
3.32131e-008,0.8628
3.32516e-008,0.9314
3.32902e-008,0.9910
3.33288e-008,1.0395
3.33674e-008,1.0759
3.34060e-008,1.1009
3.34445e-008,1.1160
3.34831e-008,1.1272
3.35217e-008,1.1370
3.35603e-008,1.1465
3.35988e-008,1.1586
3.36374e-008,1.1701
3.36760e-008,1.1743
3.37145e-008,1.1723
3.37531e-008,1.1713
3.37917e-008,1.1725
3.38303e-008,1.1737
3.38689e-008,1.1745
3.39074e-008,1.1750
3.39460e-008,1.1748
3.39846e-008,1.1747
3.40231e-008,1.1749
3.40617e-008,1.1757
3.41003e-008,1.1774
3.41389e-008,1.1789
3.41775e-008,1.1786
3.42160e-008,1.1771
3.42546e-008,1.1767
3.42932e-008,1.1773
3.43318e-008,1.1777
3.43703e-008,1.1778
3.44089e-008,1.1779
3.44475e-008,1.1778
3.44860e-008,1.1776
3.45246e-008,1.1775
3.45632e-008,1.1777
3.46018e-008,1.1780
3.46404e-008,1.1782
3.46789e-008,1.1779
3.47175e-008,1.1775
3.47561e-008,1.1775
3.47946e-008,1.1790
3.48332e-008,1.1837
3.48718e-008,1.1841
3.49104e-008,1.1640
3.49490e-008,1.1012
3.49875e-008,0.9886
3.50261e-008,0.8607
3.50647e-008,0.7465
3.51032e-008,0.6422
3.51418e-008,0.5523
3.51804e-008,0.4843
3.52190e-008,0.4387
3.52575e-008,0.4067
3.52961e-008,0.3822
3.53347e-008,0.3661
3.53733e-008,0.3572
3.54119e-008,0.3508
3.54504e-008,0.3408
3.54890e-008,0.3276
3.55276e-008,0.3191
3.55661e-008,0.3175
3.56047e-008,0.3173
3.56433e-008,0.3173
3.56819e-008,0.3192
3.57205e-008,0.3222
3.57590e-008,0.3269
3.57976e-008,0.3429
3.58362e-008,0.3863
3.58747e-008,0.4699
3.59133e-008,0.5878
3.59519e-008,0.7168
3.59905e-008,0.8206
3.60290e-008,0.8927
3.60676e-008,0.9545
3.61062e-008,1.0077
3.61448e-008,1.0498
3.61834e-008,1.0831
3.62219e-008,1.1301
3.62605e-008,1.1605
3.62991e-008,1.1515
3.63376e-008,1.1238
3.63762e-008,1.0556
3.64148e-008,0.9464
3.64534e-008,0.8244
3.64920e-008,0.7052
3.65305e-008,0.5973
3.65691e-008,0.5145
3.66077e-008,0.4587
3.66462e-008,0.4202
3.66848e-008,0.3842
3.67234e-008,0.3692
3.67620e-008,0.3883
3.68006e-008,0.4350
3.68391e-008,0.5224
3.68777e-008,0.6398
3.69163e-008,0.7556
3.69549e-008,0.8428
3.69934e-008,0.9139
3.70320e-008,0.9763
3.70706e-008,1.0280
3.71091e-008,1.0681
3.71477e-008,1.1117
3.71863e-008,1.1521
3.72249e-008,1.1562
3.72635e-008,1.1389
3.73020e-008,1.0838
3.73406e-008,0.9833
3.73792e-008,0.8635
3.74177e-008,0.7455
3.74563e-008,0.6328
3.74949e-008,0.5402
3.75335e-008,0.4755
3.75721e-008,0.4329
3.76106e-008,0.3960
3.76492e-008,0.3700
3.76878e-008,0.3789
3.77263e-008,0.4162
3.77649e-008,0.4910
3.78035e-008,0.6002
3.78421e-008,0.7206
3.78806e-008,0.8179
3.79192e-008,0.8928
3.79578e-008,0.9579
3.79964e-008,1.0127
3.80350e-008,1.0561
3.80735e-008,1.0877
3.81121e-008,1.1078
3.81507e-008,1.1206
3.81892e-008,1.1316
3.82278e-008,1.1410
3.82664e-008,1.1514
3.83050e-008,1.1638
3.83436e-008,1.1728
3.83821e-008,1.1738
3.84207e-008,1.1717
3.84593e-008,1.1718
3.84978e-008,1.1730
3.85364e-008,1.1741
3.85750e-008,1.1748
3.86136e-008,1.1750
3.86521e-008,1.1747
3.86907e-008,1.1748
3.87293e-008,1.1753
3.87679e-008,1.1764
3.88065e-008,1.1781
3.88450e-008,1.1790
3.88836e-008,1.1780
3.89222e-008,1.1768
3.89607e-008,1.1769
3.89993e-008,1.1775
3.90379e-008,1.1778
3.90765e-008,1.1779
3.91151e-008,1.1779
3.91536e-008,1.1777
3.91922e-008,1.1776
3.92308e-008,1.1776
3.92693e-008,1.1778
3.93079e-008,1.1781
3.93465e-008,1.1781
3.93851e-008,1.1777
3.94237e-008,1.1775
3.94622e-008,1.1776
3.95008e-008,1.1778
3.95394e-008,1.1779
3.95780e-008,1.1779
3.96165e-008,1.1779
3.96551e-008,1.1778
3.96937e-008,1.1777
3.97322e-008,1.1777
3.97708e-008,1.1778
3.98094e-008,1.1779
3.98480e-008,1.1779
3.98866e-008,1.1777
3.99251e-008,1.1777
3.99637e-008,1.1778
4.00023e-008,1.1778
4.00408e-008,1.1778
4.00794e-008,1.1778
4.01180e-008,1.1778
4.01566e-008,1.1778
4.01952e-008,1.1778
4.02337e-008,1.1778
4.02723e-008,1.1778
4.03109e-008,1.1778
4.03494e-008,1.1778
4.03880e-008,1.1778
4.04266e-008,1.1778
4.04652e-008,1.1778
4.05037e-008,1.1778
4.05423e-008,1.1778
4.05809e-008,1.1778
4.06195e-008,1.1778
4.06581e-008,1.1778
4.06966e-008,1.1778
4.07352e-008,1.1778
4.07738e-008,1.1778
4.08123e-008,1.1778
4.08509e-008,1.1778
4.08895e-008,1.1789
4.09281e-008,1.1834
4.09667e-008,1.1844
4.10052e-008,1.1659
4.10438e-008,1.1061
4.10824e-008,0.9957
4.11209e-008,0.8675
4.11595e-008,0.7525
4.11981e-008,0.6476
4.12367e-008,0.5567
4.12752e-008,0.4876
4.13138e-008,0.4409
4.13524e-008,0.4052
4.13910e-008,0.3716
4.14296e-008,0.3694
