.HEADER
..NAMES
Time,V U5.B8
.DATA
4.11981e-008,0.3774
4.12367e-008,0.4245
4.12752e-008,0.5118
4.13138e-008,0.6309
4.13524e-008,0.7515
4.13910e-008,0.8460
4.14296e-008,0.9146
4.14681e-008,0.9731
4.15067e-008,1.0232
4.15453e-008,1.0598
4.15838e-008,1.1014
4.16224e-008,1.1463
4.16610e-008,1.1691
4.16996e-008,1.1525
4.17382e-008,1.0978
4.17767e-008,1.0006
4.18153e-008,0.8774
4.18539e-008,0.7537
4.18924e-008,0.6458
4.19310e-008,0.5541
4.19696e-008,0.4826
4.20082e-008,0.4368
4.20468e-008,0.4042
4.20853e-008,0.3768
4.21239e-008,0.3701
4.21625e-008,0.4052
4.22011e-008,0.4790
4.22396e-008,0.5841
4.22782e-008,0.7057
4.23168e-008,0.8151
4.23553e-008,0.8943
4.23939e-008,0.9537
4.24325e-008,1.0063
4.24711e-008,1.0483
4.25097e-008,1.0787
4.25482e-008,1.1028
4.25868e-008,1.1244
4.26254e-008,1.1371
4.26639e-008,1.1427
4.27025e-008,1.1485
4.27411e-008,1.1577
4.27797e-008,1.1658
4.28183e-008,1.1721
4.28568e-008,1.1750
4.28954e-008,1.1735
4.29340e-008,1.1707
4.29726e-008,1.1705
4.30111e-008,1.1719
4.30497e-008,1.1725
4.30883e-008,1.1732
4.31268e-008,1.1751
4.31654e-008,1.1764
4.32040e-008,1.1752
4.32426e-008,1.1743
4.32812e-008,1.1756
4.33197e-008,1.1772
4.33583e-008,1.1774
4.33969e-008,1.1770
4.34354e-008,1.1767
4.34740e-008,1.1764
4.35126e-008,1.1765
4.35512e-008,1.1769
4.35898e-008,1.1771
4.36283e-008,1.1771
4.36669e-008,1.1774
4.37055e-008,1.1776
4.37440e-008,1.1772
4.37826e-008,1.1767
4.38212e-008,1.1771
4.38598e-008,1.1776
4.38983e-008,1.1775
4.39369e-008,1.1772
4.39755e-008,1.1772
4.40141e-008,1.1774
4.40527e-008,1.1774
4.40912e-008,1.1773
4.41298e-008,1.1774
4.41684e-008,1.1775
4.42069e-008,1.1775
4.42455e-008,1.1775
4.42841e-008,1.1774
4.43227e-008,1.1773
4.43613e-008,1.1775
4.43998e-008,1.1793
4.44384e-008,1.1831
4.44770e-008,1.1823
4.45155e-008,1.1611
4.45541e-008,1.0978
4.45927e-008,0.9878
4.46313e-008,0.8585
4.46699e-008,0.7381
4.47084e-008,0.6340
4.47470e-008,0.5458
4.47856e-008,0.4801
4.48242e-008,0.4384
4.48627e-008,0.4116
4.49013e-008,0.3877
4.49399e-008,0.3664
4.49784e-008,0.3526
4.50170e-008,0.3463
4.50556e-008,0.3420
4.50942e-008,0.3354
4.51328e-008,0.3268
4.51713e-008,0.3207
4.52099e-008,0.3203
4.52485e-008,0.3220
4.52870e-008,0.3227
4.53256e-008,0.3243
4.53642e-008,0.3320
4.54028e-008,0.3520
4.54414e-008,0.3953
4.54799e-008,0.4749
4.55185e-008,0.5919
4.55571e-008,0.7228
4.55957e-008,0.8311
4.56342e-008,0.9049
4.56728e-008,0.9591
4.57114e-008,1.0074
4.57499e-008,1.0470
4.57885e-008,1.0764
4.58271e-008,1.0991
4.58657e-008,1.1194
4.59043e-008,1.1345
4.59428e-008,1.1424
4.59814e-008,1.1467
4.60200e-008,1.1537
4.60585e-008,1.1641
4.60971e-008,1.1731
4.61357e-008,1.1752
4.61743e-008,1.1716
4.62129e-008,1.1690
4.62514e-008,1.1708
4.62900e-008,1.1764
4.63286e-008,1.1808
4.63671e-008,1.1754
4.64057e-008,1.1421
4.64443e-008,1.0615
4.64829e-008,0.9387
4.65214e-008,0.8084
4.65600e-008,0.6945
4.65986e-008,0.5986
4.66372e-008,0.5191
4.66758e-008,0.4620
4.67143e-008,0.4258
4.67529e-008,0.4009
4.67915e-008,0.3783
4.68300e-008,0.3599
4.68686e-008,0.3490
4.69072e-008,0.3441
4.69458e-008,0.3397
4.69844e-008,0.3324
4.70229e-008,0.3234
4.70615e-008,0.3188
4.71001e-008,0.3200
4.71386e-008,0.3223
4.71772e-008,0.3230
4.72158e-008,0.3257
4.72544e-008,0.3367
4.72930e-008,0.3638
4.73315e-008,0.4197
4.73701e-008,0.5138
4.74087e-008,0.6403
4.74473e-008,0.7664
4.74858e-008,0.8616
4.75244e-008,0.9259
4.75630e-008,0.9772
4.76015e-008,1.0227
4.76401e-008,1.0586
4.76787e-008,1.0852
4.77173e-008,1.1068
4.77559e-008,1.1255
4.77944e-008,1.1377
4.78330e-008,1.1439
4.78716e-008,1.1486
4.79101e-008,1.1571
4.79487e-008,1.1676
4.79873e-008,1.1747
4.80259e-008,1.1741
4.80645e-008,1.1701
4.81030e-008,1.1688
4.81416e-008,1.1724
4.81802e-008,1.1783
4.82188e-008,1.1806
4.82573e-008,1.1675
4.82959e-008,1.1184
4.83345e-008,1.0194
4.83730e-008,0.8899
4.84116e-008,0.7643
4.84502e-008,0.6573
4.84888e-008,0.5670
4.85274e-008,0.4953
4.85659e-008,0.4467
4.86045e-008,0.4160
4.86431e-008,0.3924
4.86816e-008,0.3707
4.87202e-008,0.3549
4.87588e-008,0.3468
4.87974e-008,0.3427
4.88360e-008,0.3374
4.88745e-008,0.3289
4.89131e-008,0.3209
4.89517e-008,0.3187
4.89902e-008,0.3209
4.90288e-008,0.3226
4.90674e-008,0.3234
4.91060e-008,0.3284
4.91445e-008,0.3442
4.91831e-008,0.3803
4.92217e-008,0.4496
4.92603e-008,0.5576
4.92989e-008,0.6887
4.93374e-008,0.8057
4.93760e-008,0.8880
4.94146e-008,0.9454
4.94531e-008,0.9948
4.94917e-008,1.0370
4.95303e-008,1.0692
4.95689e-008,1.0933
4.96075e-008,1.1141
4.96460e-008,1.1308
4.96846e-008,1.1404
4.97232e-008,1.1453
4.97617e-008,1.1512
4.98003e-008,1.1608
4.98389e-008,1.1708
4.98775e-008,1.1752
4.99160e-008,1.1726
4.99546e-008,1.1691
4.99932e-008,1.1692
5.00318e-008,1.1712
5.00704e-008,1.1718
5.01089e-008,1.1722
5.01475e-008,1.1742
5.01861e-008,1.1763
5.02246e-008,1.1760
5.02632e-008,1.1744
5.03018e-008,1.1743
5.03404e-008,1.1763
5.03790e-008,1.1778
5.04175e-008,1.1776
5.04561e-008,1.1763
5.04947e-008,1.1758
5.05332e-008,1.1765
5.05718e-008,1.1771
5.06104e-008,1.1769
5.06490e-008,1.1767
5.06876e-008,1.1773
5.07261e-008,1.1778
5.07647e-008,1.1774
5.08033e-008,1.1766
5.08419e-008,1.1766
5.08804e-008,1.1773
5.09190e-008,1.1777
5.09576e-008,1.1785
5.09961e-008,1.1817
5.10347e-008,1.1831
5.10733e-008,1.1684
5.11119e-008,1.1154
5.11505e-008,1.0138
5.11890e-008,0.8858
5.12276e-008,0.7624
5.12662e-008,0.6549
5.13047e-008,0.5628
5.13433e-008,0.4915
5.13819e-008,0.4453
5.14205e-008,0.4131
5.14591e-008,0.3842
5.14976e-008,0.3716
5.15362e-008,0.3966
5.15748e-008,0.4661
5.16133e-008,0.5715
5.16519e-008,0.6954
5.16905e-008,0.8045
5.17291e-008,0.8850
5.17676e-008,0.9469
5.18062e-008,1.0014
5.18448e-008,1.0434
5.18834e-008,1.0745
5.19220e-008,1.1003
5.19605e-008,1.1232
5.19991e-008,1.1365
5.20377e-008,1.1417
5.20762e-008,1.1469
5.21148e-008,1.1562
5.21534e-008,1.1657
5.21920e-008,1.1726
5.22306e-008,1.1753
5.22691e-008,1.1734
5.23077e-008,1.1712
5.23463e-008,1.1711
5.23848e-008,1.1720
5.24234e-008,1.1722
5.24620e-008,1.1734
5.25006e-008,1.1757
5.25391e-008,1.1768
5.25777e-008,1.1753
5.26163e-008,1.1743
5.26549e-008,1.1758
5.26935e-008,1.1776
5.27320e-008,1.1779
5.27706e-008,1.1773
5.28092e-008,1.1769
5.28477e-008,1.1789
5.28863e-008,1.1828
5.29249e-008,1.1805
5.29635e-008,1.1542
5.30021e-008,1.0835
5.30406e-008,0.9689
5.30792e-008,0.8395
5.31178e-008,0.7206
5.31563e-008,0.6183
5.31949e-008,0.5337
5.32335e-008,0.4726
5.32721e-008,0.4337
5.33107e-008,0.4075
5.33492e-008,0.3838
5.33878e-008,0.3637
5.34264e-008,0.3511
5.34650e-008,0.3455
5.35035e-008,0.3410
5.35421e-008,0.3341
5.35807e-008,0.3256
5.36192e-008,0.3203
5.36578e-008,0.3202
5.36964e-008,0.3218
5.37350e-008,0.3226
5.37736e-008,0.3250
5.38121e-008,0.3340
5.38507e-008,0.3565
5.38893e-008,0.4047
5.39278e-008,0.4906
5.39664e-008,0.6120
5.40050e-008,0.7414
5.40436e-008,0.8443
5.40822e-008,0.9140
5.41207e-008,0.9669
5.41593e-008,1.0141
5.41979e-008,1.0520
5.42365e-008,1.0800
5.42750e-008,1.1023
5.43136e-008,1.1222
5.43522e-008,1.1360
5.43907e-008,1.1431
5.44293e-008,1.1474
5.44679e-008,1.1551
5.45065e-008,1.1657
5.45451e-008,1.1739
5.45836e-008,1.1748
5.46222e-008,1.1710
5.46608e-008,1.1690
5.46993e-008,1.1704
5.47379e-008,1.1718
5.47765e-008,1.1720
5.48151e-008,1.1730
5.48537e-008,1.1755
5.48922e-008,1.1768
5.49308e-008,1.1755
5.49694e-008,1.1742
5.50079e-008,1.1752
5.50465e-008,1.1773
5.50851e-008,1.1781
5.51237e-008,1.1772
5.51622e-008,1.1764
5.52008e-008,1.1791
5.52394e-008,1.1833
5.52780e-008,1.1779
5.53166e-008,1.1433
5.53551e-008,1.0620
5.53937e-008,0.9417
5.54323e-008,0.8133
5.54708e-008,0.6978
5.55094e-008,0.5987
5.55480e-008,0.5184
5.55866e-008,0.4628
5.56252e-008,0.4277
5.56637e-008,0.4024
5.57023e-008,0.3788
5.57409e-008,0.3601
5.57794e-008,0.3495
5.58180e-008,0.3446
5.58566e-008,0.3396
5.58952e-008,0.3321
5.59338e-008,0.3240
5.59723e-008,0.3199
5.60109e-008,0.3205
5.60495e-008,0.3218
5.60881e-008,0.3226
5.61266e-008,0.3248
5.61652e-008,0.3280
5.62038e-008,0.3288
5.62423e-008,0.3264
5.62809e-008,0.3240
5.63195e-008,0.3240
5.63581e-008,0.3251
5.63967e-008,0.3249
5.64352e-008,0.3235
5.64738e-008,0.3226
5.65124e-008,0.3229
5.65509e-008,0.3235
5.65895e-008,0.3246
5.66281e-008,0.3305
5.66667e-008,0.3517
5.67053e-008,0.4028
5.67438e-008,0.4926
5.67824e-008,0.6152
5.68210e-008,0.7429
5.68596e-008,0.8451
5.68981e-008,0.9156
5.69367e-008,0.9691
5.69753e-008,1.0152
5.70138e-008,1.0520
5.70524e-008,1.0905
5.70910e-008,1.1343
5.71296e-008,1.1637
5.71682e-008,1.1581
5.72067e-008,1.1110
5.72453e-008,1.0213
5.72839e-008,0.9000
5.73224e-008,0.7760
5.73610e-008,0.6651
5.73996e-008,0.5710
5.74382e-008,0.4942
5.74768e-008,0.4435
5.75153e-008,0.4092
5.75539e-008,0.3810
5.75925e-008,0.3680
5.76310e-008,0.3936
5.76696e-008,0.4603
5.77082e-008,0.5591
5.77468e-008,0.6796
5.77853e-008,0.7932
5.78239e-008,0.8786
5.78625e-008,0.9410
5.79011e-008,0.9958
5.79397e-008,1.0401
5.79782e-008,1.0766
5.80168e-008,1.1194
5.80554e-008,1.1579
5.80939e-008,1.1659
5.81325e-008,1.1317
5.81711e-008,1.0581
5.82097e-008,0.9453
5.82483e-008,0.8177
5.82868e-008,0.6993
5.83254e-008,0.6007
5.83640e-008,0.5183
5.84025e-008,0.4588
5.84411e-008,0.4218
5.84797e-008,0.3982
5.85183e-008,0.3755
5.85569e-008,0.3586
5.85954e-008,0.3502
5.86340e-008,0.3445
5.86726e-008,0.3363
5.87112e-008,0.3287
5.87497e-008,0.3231
5.87883e-008,0.3193
5.88269e-008,0.3186
5.88654e-008,0.3203
5.89040e-008,0.3225
5.89426e-008,0.3256
5.89812e-008,0.3366
5.90198e-008,0.3650
5.90583e-008,0.4233
5.90969e-008,0.5195
5.91355e-008,0.6468
5.91740e-008,0.7713
5.92126e-008,0.8640
5.92512e-008,0.9275
5.92898e-008,0.9797
5.93284e-008,1.0250
5.93669e-008,1.0595
5.94055e-008,1.0855
5.94441e-008,1.1077
5.94827e-008,1.1264
5.95212e-008,1.1376
5.95598e-008,1.1434
5.95984e-008,1.1488
5.96370e-008,1.1576
5.96755e-008,1.1678
5.97141e-008,1.1744
5.97527e-008,1.1735
5.97912e-008,1.1697
5.98298e-008,1.1688
5.98684e-008,1.1706
5.99070e-008,1.1715
5.99455e-008,1.1716
5.99841e-008,1.1733
6.00227e-008,1.1758
6.00613e-008,1.1761
6.00999e-008,1.1745
6.01384e-008,1.1740
6.01770e-008,1.1756
6.02156e-008,1.1773
6.02542e-008,1.1775
6.02927e-008,1.1765
6.03313e-008,1.1765
6.03699e-008,1.1801
6.04085e-008,1.1832
6.04470e-008,1.1723
6.04856e-008,1.1266
6.05242e-008,1.0331
6.05627e-008,0.9077
6.06013e-008,0.7815
6.06399e-008,0.6702
6.06785e-008,0.5755
6.07170e-008,0.5013
6.07556e-008,0.4517
6.07942e-008,0.4205
6.08328e-008,0.3959
6.08714e-008,0.3730
6.09099e-008,0.3563
6.09485e-008,0.3477
6.09871e-008,0.3432
6.10257e-008,0.3376
6.10642e-008,0.3296
6.11028e-008,0.3221
6.11414e-008,0.3195
6.11800e-008,0.3206
6.12185e-008,0.3218
6.12571e-008,0.3228
6.12957e-008,0.3254
6.13342e-008,0.3283
6.13728e-008,0.3282
6.14114e-008,0.3254
6.14500e-008,0.3235
6.14885e-008,0.3241
6.15271e-008,0.3250
6.15657e-008,0.3244
6.16043e-008,0.3230
6.16429e-008,0.3224
6.16814e-008,0.3229
6.17200e-008,0.3233
6.17586e-008,0.3230
6.17972e-008,0.3226
6.18357e-008,0.3229
6.18743e-008,0.3234
