.HEADER
..NAMES
Time,V U3.N2
7.9952e-009,0.3237
8.0318e-009,0.3241
8.0685e-009,0.3253
8.1052e-009,0.3269
8.1418e-009,0.3285
8.1785e-009,0.3296
8.2152e-009,0.3299
8.2519e-009,0.3293
8.2886e-009,0.3283
8.3252e-009,0.3272
8.3619e-009,0.3265
8.3986e-009,0.3265
8.4352e-009,0.3271
8.4719e-009,0.3280
8.5086e-009,0.3290
8.5453e-009,0.3296
8.5820e-009,0.3296
8.6186e-009,0.3290
8.6553e-009,0.3280
8.6920e-009,0.3272
8.7286e-009,0.3267
8.7653e-009,0.3267
8.8020e-009,0.3274
8.8387e-009,0.3284
8.8754e-009,0.3294
8.9120e-009,0.3302
8.9487e-009,0.3303
8.9854e-009,0.3299
9.0220e-009,0.3291
9.0587e-009,0.3282
9.0954e-009,0.3275
9.1321e-009,0.3274
9.1688e-009,0.3282
9.2054e-009,0.3311
9.2421e-009,0.3386
9.2788e-009,0.3545
9.3154e-009,0.3830
9.3521e-009,0.4271
9.3888e-009,0.4872
9.4255e-009,0.5617
9.4622e-009,0.6462
9.4988e-009,0.7335
9.5355e-009,0.8135
9.5722e-009,0.8772
9.6088e-009,0.9208
9.6455e-009,0.9453
9.6822e-009,0.9543
9.7189e-009,0.9535
9.7556e-009,0.9506
9.7922e-009,0.9525
9.8289e-009,0.9635
9.8656e-009,0.9834
9.9022e-009,1.0086
9.9389e-009,1.0337
9.9756e-009,1.0542
1.00123e-008,1.0676
1.00490e-008,1.0736
1.00856e-008,1.0735
1.01223e-008,1.0702
1.01590e-008,1.0674
1.01956e-008,1.0677
1.02323e-008,1.0717
1.02690e-008,1.0779
1.03057e-008,1.0842
1.03424e-008,1.0884
1.03790e-008,1.0892
1.04157e-008,1.0870
1.04524e-008,1.0834
1.04890e-008,1.0805
1.05257e-008,1.0802
1.05624e-008,1.0831
1.05991e-008,1.0889
1.06358e-008,1.0959
1.06724e-008,1.1021
1.07091e-008,1.1055
1.07458e-008,1.1056
1.07824e-008,1.1027
1.08191e-008,1.0985
1.08558e-008,1.0947
1.08925e-008,1.0928
1.09292e-008,1.0935
1.09658e-008,1.0967
1.10025e-008,1.1011
1.10392e-008,1.1052
1.10758e-008,1.1078
1.11125e-008,1.1072
1.11492e-008,1.1014
1.11859e-008,1.0867
1.12226e-008,1.0590
1.12592e-008,1.0160
1.12959e-008,0.9571
1.13326e-008,0.8823
1.13693e-008,0.7939
1.14059e-008,0.6995
1.14426e-008,0.6105
1.14793e-008,0.5365
1.15159e-008,0.4830
1.15526e-008,0.4520
1.15893e-008,0.4420
1.16260e-008,0.4473
1.16627e-008,0.4587
1.16993e-008,0.4668
1.17360e-008,0.4648
1.17727e-008,0.4500
1.18093e-008,0.4254
1.18460e-008,0.3965
1.18827e-008,0.3693
1.19194e-008,0.3484
1.19561e-008,0.3371
1.19927e-008,0.3360
1.20294e-008,0.3437
1.20661e-008,0.3587
1.21027e-008,0.3819
1.21394e-008,0.4160
1.21761e-008,0.4635
1.22128e-008,0.5256
1.22495e-008,0.6018
1.22861e-008,0.6896
1.23228e-008,0.7810
1.23595e-008,0.8633
1.23961e-008,0.9253
1.24328e-008,0.9625
1.24695e-008,0.9763
1.25062e-008,0.9713
1.25429e-008,0.9555
1.25795e-008,0.9393
1.26162e-008,0.9329
1.26529e-008,0.9420
1.26895e-008,0.9659
1.27262e-008,0.9983
1.27629e-008,1.0306
1.27996e-008,1.0558
1.28363e-008,1.0704
1.28729e-008,1.0736
1.29096e-008,1.0677
1.29463e-008,1.0577
1.29829e-008,1.0503
1.30196e-008,1.0500
1.30563e-008,1.0577
1.30930e-008,1.0711
1.31297e-008,1.0860
1.31663e-008,1.0983
1.32030e-008,1.1048
1.32397e-008,1.1044
1.32763e-008,1.0985
1.33130e-008,1.0904
1.33497e-008,1.0840
1.33864e-008,1.0819
1.34231e-008,1.0848
1.34597e-008,1.0914
1.34964e-008,1.0995
1.35331e-008,1.1067
1.35697e-008,1.1107
1.36064e-008,1.1107
1.36431e-008,1.1073
1.36798e-008,1.1026
1.37165e-008,1.0985
1.37531e-008,1.0968
1.37898e-008,1.0977
1.38265e-008,1.1007
1.38631e-008,1.1046
1.38998e-008,1.1077
1.39365e-008,1.1076
1.39732e-008,1.1006
1.40099e-008,1.0822
1.40465e-008,1.0485
1.40832e-008,0.9984
1.41199e-008,0.9318
1.41565e-008,0.8501
1.41932e-008,0.7579
1.42299e-008,0.6648
1.42666e-008,0.5818
1.43033e-008,0.5167
1.43399e-008,0.4727
1.43766e-008,0.4503
1.44133e-008,0.4463
1.44499e-008,0.4534
1.44866e-008,0.4625
1.45233e-008,0.4652
1.45600e-008,0.4569
1.45967e-008,0.4374
1.46333e-008,0.4109
1.46700e-008,0.3833
1.47067e-008,0.3594
1.47433e-008,0.3431
1.47800e-008,0.3364
1.48167e-008,0.3388
1.48534e-008,0.3485
1.48901e-008,0.3649
1.49267e-008,0.3901
1.49634e-008,0.4276
1.50001e-008,0.4799
1.50368e-008,0.5475
1.50734e-008,0.6295
1.51101e-008,0.7213
1.51468e-008,0.8123
1.51834e-008,0.8892
1.52201e-008,0.9427
1.52568e-008,0.9708
1.52935e-008,0.9764
1.53301e-008,0.9657
1.53668e-008,0.9481
1.54035e-008,0.9346
1.54402e-008,0.9341
1.54769e-008,0.9499
1.55135e-008,0.9788
1.55502e-008,1.0127
1.55869e-008,1.0433
1.56236e-008,1.0645
1.56602e-008,1.0741
1.56969e-008,1.0727
1.57336e-008,1.0638
1.57703e-008,1.0536
1.58069e-008,1.0480
1.58436e-008,1.0502
1.58803e-008,1.0595
1.59169e-008,1.0726
1.59536e-008,1.0853
1.59903e-008,1.0937
1.60270e-008,1.0958
1.60636e-008,1.0924
1.61003e-008,1.0860
1.61370e-008,1.0803
1.61737e-008,1.0780
1.62104e-008,1.0807
1.62470e-008,1.0875
1.62837e-008,1.0961
1.63204e-008,1.1037
1.63571e-008,1.1079
1.63937e-008,1.1076
1.64304e-008,1.1037
1.64671e-008,1.0982
1.65037e-008,1.0934
1.65404e-008,1.0914
1.65771e-008,1.0929
1.66138e-008,1.0972
1.66504e-008,1.1027
1.66871e-008,1.1076
1.67238e-008,1.1097
1.67605e-008,1.1071
1.67972e-008,1.0964
1.68338e-008,1.0741
1.68705e-008,1.0370
1.69072e-008,0.9844
1.69439e-008,0.9165
1.69805e-008,0.8341
1.70172e-008,0.7420
1.70539e-008,0.6501
1.70905e-008,0.5691
1.71272e-008,0.5062
1.71639e-008,0.4648
1.72006e-008,0.4452
1.72372e-008,0.4440
1.72739e-008,0.4534
1.73106e-008,0.4640
1.73473e-008,0.4672
1.73840e-008,0.4584
1.74206e-008,0.4378
1.74573e-008,0.4102
1.74940e-008,0.3815
1.75307e-008,0.3569
1.75673e-008,0.3407
1.76040e-008,0.3348
1.76407e-008,0.3389
1.76773e-008,0.3511
1.77140e-008,0.3710
1.77507e-008,0.4007
1.77874e-008,0.4428
1.78240e-008,0.4991
1.78607e-008,0.5696
1.78974e-008,0.6532
1.79341e-008,0.7442
1.79708e-008,0.8316
1.80074e-008,0.9027
1.80441e-008,0.9501
1.80808e-008,0.9731
1.81175e-008,0.9750
1.81541e-008,0.9625
1.81908e-008,0.9454
1.82275e-008,0.9344
1.82641e-008,0.9373
1.83008e-008,0.9559
1.83375e-008,0.9861
1.83742e-008,1.0195
1.84108e-008,1.0481
1.84475e-008,1.0669
1.84842e-008,1.0741
1.85209e-008,1.0711
1.85576e-008,1.0621
1.85942e-008,1.0533
1.86309e-008,1.0493
1.86676e-008,1.0491
1.87043e-008,1.0461
1.87409e-008,1.0316
1.87776e-008,0.9986
1.88143e-008,0.9425
1.88509e-008,0.8621
1.88876e-008,0.7630
1.89243e-008,0.6589
1.89610e-008,0.5660
1.89976e-008,0.4955
1.90343e-008,0.4526
1.90710e-008,0.4371
1.91077e-008,0.4431
1.91444e-008,0.4599
1.91810e-008,0.4753
1.92177e-008,0.4799
1.92544e-008,0.4694
1.92911e-008,0.4456
1.93277e-008,0.4153
1.93644e-008,0.3860
1.94011e-008,0.3635
1.94377e-008,0.3509
1.94744e-008,0.3483
1.95111e-008,0.3526
1.95478e-008,0.3585
1.95844e-008,0.3609
1.96211e-008,0.3578
1.96578e-008,0.3495
1.96945e-008,0.3386
1.97312e-008,0.3287
1.97678e-008,0.3232
1.98045e-008,0.3234
1.98412e-008,0.3283
1.98779e-008,0.3354
1.99145e-008,0.3415
1.99512e-008,0.3438
1.99879e-008,0.3411
2.00245e-008,0.3342
2.00612e-008,0.3255
2.00979e-008,0.3177
2.01346e-008,0.3130
2.01712e-008,0.3122
2.02079e-008,0.3150
2.02446e-008,0.3197
2.02813e-008,0.3242
2.03179e-008,0.3266
2.03546e-008,0.3261
2.03913e-008,0.3233
2.04280e-008,0.3203
2.04647e-008,0.3203
2.05013e-008,0.3282
2.05380e-008,0.3492
2.05747e-008,0.3871
2.06114e-008,0.4433
2.06480e-008,0.5156
2.06847e-008,0.5999
2.07214e-008,0.6898
2.07580e-008,0.7763
2.07947e-008,0.8496
2.08314e-008,0.9028
2.08681e-008,0.9349
2.09047e-008,0.9493
2.09414e-008,0.9514
2.09781e-008,0.9474
2.10148e-008,0.9448
2.10515e-008,0.9498
2.10881e-008,0.9648
2.11248e-008,0.9884
2.11615e-008,1.0155
2.11982e-008,1.0407
2.12348e-008,1.0599
2.12715e-008,1.0715
2.13082e-008,1.0758
2.13448e-008,1.0746
2.13815e-008,1.0715
2.14182e-008,1.0698
2.14549e-008,1.0700
2.14915e-008,1.0674
2.15282e-008,1.0545
2.15649e-008,1.0246
2.16016e-008,0.9740
2.16383e-008,0.9013
2.16749e-008,0.8085
2.17116e-008,0.7050
2.17483e-008,0.6064
2.17850e-008,0.5266
2.18216e-008,0.4726
2.18583e-008,0.4455
2.18950e-008,0.4423
2.19316e-008,0.4553
2.19683e-008,0.4728
2.20050e-008,0.4837
2.20417e-008,0.4807
2.20783e-008,0.4622
2.21150e-008,0.4332
2.21517e-008,0.4014
2.21884e-008,0.3739
2.22251e-008,0.3551
2.22617e-008,0.3469
2.22984e-008,0.3484
2.23351e-008,0.3551
2.23718e-008,0.3609
2.24084e-008,0.3614
2.24451e-008,0.3555
2.24818e-008,0.3446
2.25184e-008,0.3320
2.25551e-008,0.3218
2.25918e-008,0.3171
2.26285e-008,0.3189
2.26651e-008,0.3259
2.27018e-008,0.3346
2.27385e-008,0.3413
2.27752e-008,0.3432
2.28119e-008,0.3398
2.28485e-008,0.3320
2.28852e-008,0.3222
2.29219e-008,0.3135
2.29586e-008,0.3084
2.29952e-008,0.3080
2.30319e-008,0.3117
2.30686e-008,0.3175
2.31052e-008,0.3229
2.31419e-008,0.3259
2.31786e-008,0.3259
2.32153e-008,0.3233
2.32519e-008,0.3205
2.32886e-008,0.3213
2.33253e-008,0.3310
2.33620e-008,0.3553
2.33987e-008,0.3976
2.34353e-008,0.4582
2.34720e-008,0.5344
2.35087e-008,0.6213
2.35454e-008,0.7116
2.35820e-008,0.7959
2.36187e-008,0.8643
2.36554e-008,0.9117
2.36920e-008,0.9385
2.37287e-008,0.9492
2.37654e-008,0.9493
2.38021e-008,0.9453
2.38387e-008,0.9445
2.38754e-008,0.9522
2.39121e-008,0.9700
2.39488e-008,0.9951
2.39855e-008,1.0221
2.40221e-008,1.0458
2.40588e-008,1.0628
2.40955e-008,1.0723
2.41322e-008,1.0749
2.41688e-008,1.0726
2.42055e-008,1.0689
2.42422e-008,1.0674
2.42788e-008,1.0700
2.43155e-008,1.0762
2.43522e-008,1.0838
2.43889e-008,1.0906
2.44255e-008,1.0943
2.44622e-008,1.0941
2.44989e-008,1.0907
2.45356e-008,1.0860
2.45723e-008,1.0824
2.46089e-008,1.0817
2.46456e-008,1.0847
2.46823e-008,1.0908
2.47190e-008,1.0982
2.47556e-008,1.1050
2.47923e-008,1.1092
2.48290e-008,1.1099
2.48657e-008,1.1073
2.49023e-008,1.1027
2.49390e-008,1.0983
2.49757e-008,1.0955
2.50123e-008,1.0953
2.50490e-008,1.0976
2.50857e-008,1.1014
2.51224e-008,1.1054
2.51590e-008,1.1081
2.51957e-008,1.1072
2.52324e-008,1.0992
2.52691e-008,1.0797
2.53058e-008,1.0454
2.53424e-008,0.9947
2.53791e-008,0.9278
2.54158e-008,0.8459
2.54525e-008,0.7537
2.54891e-008,0.6609
2.55258e-008,0.5785
2.55625e-008,0.5138
2.55991e-008,0.4704
2.56358e-008,0.4486
2.56725e-008,0.4451
2.57092e-008,0.4524
2.57458e-008,0.4615
2.57825e-008,0.4642
2.58192e-008,0.4560
2.58559e-008,0.4368
2.58926e-008,0.4107
2.59292e-008,0.3833
2.59659e-008,0.3597
2.60026e-008,0.3435
2.60393e-008,0.3368
2.60759e-008,0.3392
2.61126e-008,0.3491
2.61493e-008,0.3665
2.61859e-008,0.3937
2.62226e-008,0.4339
2.62593e-008,0.4892
2.62960e-008,0.5596
2.63326e-008,0.6438
2.63693e-008,0.7362
2.64060e-008,0.8257
2.64427e-008,0.8993
2.64794e-008,0.9487
2.65160e-008,0.9728
2.65527e-008,0.9753
2.65894e-008,0.9629
2.66261e-008,0.9454
2.66627e-008,0.9339
2.66994e-008,0.9365
2.67361e-008,0.9551
2.67727e-008,0.9857
2.68094e-008,1.0198
2.68461e-008,1.0492
2.68828e-008,1.0682
2.69194e-008,1.0754
2.69561e-008,1.0719
2.69928e-008,1.0619
2.70295e-008,1.0518
2.70662e-008,1.0473
2.71028e-008,1.0509
2.71395e-008,1.0612
2.71762e-008,1.0747
2.72129e-008,1.0870
2.72495e-008,1.0942
2.72862e-008,1.0951
2.73229e-008,1.0908
2.73595e-008,1.0845
2.73962e-008,1.0795
2.74329e-008,1.0785
2.74696e-008,1.0824
2.75062e-008,1.0901
2.75429e-008,1.0988
2.75796e-008,1.1056
2.76163e-008,1.1082
2.76530e-008,1.1064
2.76896e-008,1.1013
2.77263e-008,1.0954
2.77630e-008,1.0912
2.77997e-008,1.0902
2.78363e-008,1.0929
2.78730e-008,1.0981
2.79097e-008,1.1036
2.79463e-008,1.1073
2.79830e-008,1.1076
2.80197e-008,1.1045
2.80564e-008,1.0990
2.80930e-008,1.0930
2.81297e-008,1.0882
2.81664e-008,1.0862
2.82031e-008,1.0872
2.82398e-008,1.0904
2.82764e-008,1.0942
2.83131e-008,1.0968
2.83498e-008,1.0976
2.83865e-008,1.0964
2.84231e-008,1.0937
2.84598e-008,1.0907
2.84965e-008,1.0887
2.85331e-008,1.0886
2.85698e-008,1.0902
2.86065e-008,1.0927
2.86432e-008,1.0949
2.86798e-008,1.0960
2.87165e-008,1.0957
2.87532e-008,1.0940
2.87899e-008,1.0915
2.88266e-008,1.0891
2.88632e-008,1.0876
2.88999e-008,1.0875
2.89366e-008,1.0886
2.89733e-008,1.0899
2.90099e-008,1.0907
2.90466e-008,1.0904
2.90833e-008,1.0891
2.91199e-008,1.0868
2.91566e-008,1.0844
2.91933e-008,1.0829
2.92300e-008,1.0830
2.92666e-008,1.0848
2.93033e-008,1.0875
2.93400e-008,1.0902
2.93767e-008,1.0923
2.94133e-008,1.0929
2.94500e-008,1.0917
2.94867e-008,1.0892
2.95234e-008,1.0863
2.95601e-008,1.0842
2.95967e-008,1.0835
2.96334e-008,1.0842
2.96701e-008,1.0861
2.97068e-008,1.0884
2.97434e-008,1.0906
2.97801e-008,1.0920
2.98168e-008,1.0926
2.98534e-008,1.0923
2.98901e-008,1.0907
2.99268e-008,1.0855
2.99635e-008,1.0725
3.00002e-008,1.0466
3.00368e-008,1.0046
3.00735e-008,0.9447
3.01102e-008,0.8667
3.01469e-008,0.7746
3.01835e-008,0.6778
3.02202e-008,0.5886
3.02569e-008,0.5164
3.02935e-008,0.4669
3.03302e-008,0.4416
3.03669e-008,0.4376
3.04036e-008,0.4470
3.04403e-008,0.4601
3.04769e-008,0.4674
3.05136e-008,0.4629
3.05503e-008,0.4453
3.05869e-008,0.4186
3.06236e-008,0.3890
3.06603e-008,0.3625
3.06970e-008,0.3437
3.07336e-008,0.3353
3.07703e-008,0.3372
3.08070e-008,0.3479
3.08437e-008,0.3668
3.08804e-008,0.3955
3.09170e-008,0.4363
3.09537e-008,0.4907
3.09904e-008,0.5592
3.10270e-008,0.6406
3.10637e-008,0.7305
3.11004e-008,0.8188
3.11371e-008,0.8929
3.11738e-008,0.9443
3.12104e-008,0.9715
3.12471e-008,0.9771
3.12838e-008,0.9669
3.13205e-008,0.9499
3.13571e-008,0.9369
3.13938e-008,0.9364
3.14305e-008,0.9516
3.14671e-008,0.9792
3.15038e-008,1.0120
3.15405e-008,1.0418
3.15772e-008,1.0629
3.16139e-008,1.0730
3.16505e-008,1.0726
3.16872e-008,1.0651
3.17239e-008,1.0565
3.17605e-008,1.0517
3.17972e-008,1.0508
3.18339e-008,1.0479
3.18706e-008,1.0348
3.19072e-008,1.0043
3.19439e-008,0.9516
3.19806e-008,0.8743
3.20173e-008,0.7769
3.20540e-008,0.6721
3.20906e-008,0.5763
3.21273e-008,0.5019
3.21640e-008,0.4549
3.22006e-008,0.4361
3.22373e-008,0.4406
3.22740e-008,0.4579
3.23107e-008,0.4757
3.23474e-008,0.4834
3.23840e-008,0.4754
3.24207e-008,0.4528
3.24574e-008,0.4219
3.24941e-008,0.3907
3.25307e-008,0.3657
3.25674e-008,0.3507
3.26041e-008,0.3467
3.26407e-008,0.3516
3.26774e-008,0.3616
3.27141e-008,0.3747
3.27508e-008,0.3929
3.27875e-008,0.4209
3.28241e-008,0.4631
3.28608e-008,0.5221
3.28975e-008,0.5987
3.29341e-008,0.6895
3.29708e-008,0.7844
3.30075e-008,0.8689
3.30442e-008,0.9316
3.30808e-008,0.9682
3.31175e-008,0.9801
3.31542e-008,0.9728
3.31909e-008,0.9556
3.32276e-008,0.9400
3.32642e-008,0.9357
3.33009e-008,0.9473
3.33376e-008,0.9729
3.33742e-008,1.0054
3.34109e-008,1.0362
3.34476e-008,1.0590
3.34843e-008,1.0708
3.35210e-008,1.0717
3.35576e-008,1.0648
3.35943e-008,1.0558
3.36310e-008,1.0506
3.36677e-008,1.0527
3.37043e-008,1.0616
3.37410e-008,1.0745
3.37777e-008,1.0875
3.38143e-008,1.0967
3.38510e-008,1.0999
3.38877e-008,1.0970
3.39244e-008,1.0905
3.39611e-008,1.0839
3.39977e-008,1.0803
3.40344e-008,1.0813
3.40711e-008,1.0867
3.41077e-008,1.0944
3.41444e-008,1.1019
3.41811e-008,1.1070
3.42178e-008,1.1082
3.42545e-008,1.1059
3.42911e-008,1.1014
3.43278e-008,1.0970
3.43645e-008,1.0945
3.44012e-008,1.0947
3.44378e-008,1.0974
3.44745e-008,1.1013
3.45112e-008,1.1047
3.45478e-008,1.1060
3.45845e-008,1.1045
3.46212e-008,1.1006
3.46579e-008,1.0953
3.46946e-008,1.0901
3.47312e-008,1.0863
3.47679e-008,1.0846
3.48046e-008,1.0850
3.48412e-008,1.0870
3.48779e-008,1.0896
3.49146e-008,1.0918
3.49513e-008,1.0929
3.49879e-008,1.0929
3.50246e-008,1.0922
3.50613e-008,1.0913
3.50980e-008,1.0907
3.51347e-008,1.0906
3.51713e-008,1.0907
3.52080e-008,1.0908
3.52447e-008,1.0908
3.52813e-008,1.0905
3.53180e-008,1.0900
3.53547e-008,1.0893
3.53914e-008,1.0889
3.54281e-008,1.0893
3.54647e-008,1.0906
3.55014e-008,1.0920
3.55381e-008,1.0913
3.55748e-008,1.0838
3.56114e-008,1.0645
3.56481e-008,1.0291
3.56848e-008,0.9758
3.57214e-008,0.9040
3.57581e-008,0.8162
3.57948e-008,0.7200
3.58315e-008,0.6269
3.58682e-008,0.5473
3.59048e-008,0.4880
3.59415e-008,0.4522
3.59782e-008,0.4387
3.60148e-008,0.4419
3.60515e-008,0.4529
3.60882e-008,0.4626
3.61249e-008,0.4635
3.61615e-008,0.4523
3.61982e-008,0.4305
3.62349e-008,0.4028
3.62716e-008,0.3753
3.63083e-008,0.3528
3.63449e-008,0.3391
3.63816e-008,0.3352
3.64183e-008,0.3407
3.64549e-008,0.3547
3.64916e-008,0.3782
3.65283e-008,0.4135
3.65650e-008,0.4625
3.66017e-008,0.5256
3.66383e-008,0.6022
3.66750e-008,0.6896
3.67117e-008,0.7803
3.67484e-008,0.8620
3.67850e-008,0.9239
3.68217e-008,0.9618
3.68584e-008,0.9767
3.68950e-008,0.9729
3.69317e-008,0.9579
3.69684e-008,0.9420
3.70051e-008,0.9351
3.70418e-008,0.9429
3.70784e-008,0.9652
3.71151e-008,0.9964
3.71518e-008,1.0283
3.71884e-008,1.0540
3.72251e-008,1.0696
3.72618e-008,1.0741
3.72985e-008,1.0693
3.73351e-008,1.0598
3.73718e-008,1.0521
3.74085e-008,1.0508
3.74452e-008,1.0572
3.74819e-008,1.0694
3.75185e-008,1.0836
3.75552e-008,1.0960
3.75919e-008,1.1032
3.76285e-008,1.1040
3.76652e-008,1.0991
3.77019e-008,1.0917
3.77386e-008,1.0855
3.77753e-008,1.0831
3.78119e-008,1.0852
3.78486e-008,1.0910
3.78853e-008,1.0987
3.79220e-008,1.1058
3.79586e-008,1.1101
3.79953e-008,1.1105
3.80320e-008,1.1076
3.80686e-008,1.1030
3.81053e-008,1.0990
3.81420e-008,1.0969
3.81787e-008,1.0973
3.82154e-008,1.0995
3.82520e-008,1.1026
3.82887e-008,1.1048
3.83254e-008,1.1051
3.83620e-008,1.1028
3.83987e-008,1.0984
3.84354e-008,1.0930
3.84721e-008,1.0881
3.85088e-008,1.0848
3.85454e-008,1.0838
3.85821e-008,1.0848
3.86188e-008,1.0874
3.86555e-008,1.0906
3.86921e-008,1.0931
3.87288e-008,1.0945
3.87655e-008,1.0945
3.88021e-008,1.0935
3.88388e-008,1.0921
3.88755e-008,1.0907
3.89122e-008,1.0896
3.89489e-008,1.0889
3.89855e-008,1.0888
3.90222e-008,1.0890
3.90589e-008,1.0892
3.90955e-008,1.0894
3.91322e-008,1.0894
3.91689e-008,1.0893
3.92056e-008,1.0895
3.92422e-008,1.0897
3.92789e-008,1.0899
3.93156e-008,1.0900
3.93523e-008,1.0899
3.93890e-008,1.0896
