.HEADER
..NAMES
Time,V U4.M3
.DATA
3.92422e-008,0.3287
3.92789e-008,0.3271
3.93156e-008,0.3328
3.93523e-008,0.3416
3.93890e-008,0.3482
3.94256e-008,0.3492
3.94623e-008,0.3442
3.94990e-008,0.3352
3.95356e-008,0.3259
3.95723e-008,0.3197
3.96090e-008,0.3181
3.96457e-008,0.3206
3.96824e-008,0.3250
3.97190e-008,0.3286
3.97557e-008,0.3294
3.97924e-008,0.3268
3.98291e-008,0.3221
3.98657e-008,0.3171
3.99024e-008,0.3138
3.99391e-008,0.3131
3.99757e-008,0.3150
4.00124e-008,0.3185
4.00491e-008,0.3224
4.00858e-008,0.3257
4.01225e-008,0.3280
4.01591e-008,0.3290
4.01958e-008,0.3291
4.02325e-008,0.3287
4.02691e-008,0.3284
4.03058e-008,0.3286
4.03425e-008,0.3293
4.03792e-008,0.3301
4.04158e-008,0.3305
4.04525e-008,0.3300
4.04892e-008,0.3286
4.05259e-008,0.3267
4.05626e-008,0.3249
4.05992e-008,0.3240
4.06359e-008,0.3242
4.06726e-008,0.3254
4.07092e-008,0.3270
4.07459e-008,0.3284
4.07826e-008,0.3290
4.08193e-008,0.3289
4.08560e-008,0.3283
4.08926e-008,0.3277
4.09293e-008,0.3277
4.09660e-008,0.3290
4.10027e-008,0.3331
4.10393e-008,0.3439
4.10760e-008,0.3678
4.11127e-008,0.4112
4.11493e-008,0.4780
4.11860e-008,0.5647
4.12227e-008,0.6615
4.12594e-008,0.7553
4.12961e-008,0.8338
4.13327e-008,0.8892
4.13694e-008,0.9214
4.14061e-008,0.9359
4.14427e-008,0.9405
4.14794e-008,0.9428
4.15161e-008,0.9478
4.15528e-008,0.9566
4.15894e-008,0.9670
4.16261e-008,0.9759
4.16628e-008,0.9816
4.16995e-008,0.9838
4.17362e-008,0.9845
4.17728e-008,0.9866
4.18095e-008,0.9930
4.18462e-008,1.0050
4.18828e-008,1.0219
4.19195e-008,1.0415
4.19562e-008,1.0605
4.19929e-008,1.0754
4.20296e-008,1.0838
4.20662e-008,1.0850
4.21029e-008,1.0808
4.21396e-008,1.0749
4.21763e-008,1.0710
4.22129e-008,1.0718
4.22496e-008,1.0777
4.22863e-008,1.0864
4.23229e-008,1.0949
4.23596e-008,1.1003
4.23963e-008,1.1017
4.24330e-008,1.0994
4.24697e-008,1.0957
4.25063e-008,1.0927
4.25430e-008,1.0923
4.25797e-008,1.0946
4.26163e-008,1.0987
4.26530e-008,1.1028
4.26897e-008,1.1054
4.27264e-008,1.1055
4.27631e-008,1.1034
4.27997e-008,1.1001
4.28364e-008,1.0965
4.28731e-008,1.0937
4.29098e-008,1.0921
4.29464e-008,1.0915
4.29831e-008,1.0917
4.30198e-008,1.0920
4.30564e-008,1.0920
4.30931e-008,1.0914
4.31298e-008,1.0903
4.31665e-008,1.0891
4.32032e-008,1.0884
4.32398e-008,1.0887
4.32765e-008,1.0900
4.33132e-008,1.0918
4.33498e-008,1.0935
4.33865e-008,1.0943
4.34232e-008,1.0941
4.34599e-008,1.0930
4.34965e-008,1.0915
4.35332e-008,1.0902
4.35699e-008,1.0896
4.36066e-008,1.0897
4.36433e-008,1.0904
4.36799e-008,1.0911
4.37166e-008,1.0913
4.37533e-008,1.0910
4.37899e-008,1.0903
4.38266e-008,1.0896
4.38633e-008,1.0892
4.39000e-008,1.0894
4.39367e-008,1.0899
4.39733e-008,1.0905
4.40100e-008,1.0910
4.40467e-008,1.0912
4.40834e-008,1.0910
4.41200e-008,1.0904
4.41567e-008,1.0898
4.41934e-008,1.0893
4.42300e-008,1.0892
4.42667e-008,1.0893
4.43034e-008,1.0898
4.43401e-008,1.0903
4.43768e-008,1.0907
4.44134e-008,1.0908
4.44501e-008,1.0906
4.44868e-008,1.0902
4.45234e-008,1.0898
4.45601e-008,1.0895
4.45968e-008,1.0896
4.46335e-008,1.0900
4.46701e-008,1.0907
4.47068e-008,1.0917
4.47435e-008,1.0932
4.47802e-008,1.0943
4.48169e-008,1.0921
4.48535e-008,1.0804
4.48902e-008,1.0502
4.49269e-008,0.9952
4.49635e-008,0.9144
4.50002e-008,0.8138
4.50369e-008,0.7061
4.50736e-008,0.6075
4.51103e-008,0.5308
4.51469e-008,0.4821
4.51836e-008,0.4597
4.52203e-008,0.4563
4.52570e-008,0.4613
4.52936e-008,0.4655
4.53303e-008,0.4641
4.53670e-008,0.4571
4.54036e-008,0.4474
4.54403e-008,0.4388
4.54770e-008,0.4342
4.55137e-008,0.4334
4.55504e-008,0.4337
4.55870e-008,0.4315
4.56237e-008,0.4237
4.56604e-008,0.4093
4.56970e-008,0.3892
4.57337e-008,0.3669
4.57704e-008,0.3467
4.58071e-008,0.3329
4.58437e-008,0.3277
4.58804e-008,0.3307
4.59171e-008,0.3387
4.59538e-008,0.3470
4.59905e-008,0.3511
4.60271e-008,0.3489
4.60638e-008,0.3410
4.61005e-008,0.3306
4.61371e-008,0.3214
4.61738e-008,0.3163
4.62105e-008,0.3163
4.62472e-008,0.3201
4.62839e-008,0.3250
4.63205e-008,0.3282
4.63572e-008,0.3282
4.63939e-008,0.3250
4.64306e-008,0.3200
4.64672e-008,0.3155
4.65039e-008,0.3132
4.65406e-008,0.3139
4.65772e-008,0.3176
4.66139e-008,0.3247
4.66506e-008,0.3375
4.66873e-008,0.3618
4.67240e-008,0.4043
4.67606e-008,0.4694
4.67973e-008,0.5553
4.68340e-008,0.6531
4.68706e-008,0.7492
4.69073e-008,0.8306
4.69440e-008,0.8885
4.69807e-008,0.9214
4.70173e-008,0.9349
4.70540e-008,0.9375
4.70907e-008,0.9375
4.71274e-008,0.9408
4.71641e-008,0.9494
4.72007e-008,0.9611
4.72374e-008,0.9723
4.72741e-008,0.9801
4.73107e-008,0.9838
4.73474e-008,0.9846
4.73841e-008,0.9859
4.74208e-008,0.9911
4.74575e-008,1.0025
4.74941e-008,1.0199
4.75308e-008,1.0413
4.75675e-008,1.0633
4.76041e-008,1.0802
4.76408e-008,1.0837
4.76775e-008,1.0641
4.77142e-008,1.0142
4.77508e-008,0.9344
4.77875e-008,0.8330
4.78242e-008,0.7239
4.78609e-008,0.6238
4.78976e-008,0.5464
4.79342e-008,0.4967
4.79709e-008,0.4722
4.80076e-008,0.4655
4.80442e-008,0.4671
4.80809e-008,0.4686
4.81176e-008,0.4659
4.81543e-008,0.4596
4.81910e-008,0.4527
4.82276e-008,0.4480
4.82643e-008,0.4471
4.83010e-008,0.4491
4.83377e-008,0.4507
4.83743e-008,0.4482
4.84110e-008,0.4389
4.84477e-008,0.4224
4.84843e-008,0.4003
4.85210e-008,0.3757
4.85577e-008,0.3530
4.85944e-008,0.3363
4.86311e-008,0.3284
4.86677e-008,0.3291
4.87044e-008,0.3357
4.87411e-008,0.3437
4.87777e-008,0.3486
4.88144e-008,0.3479
4.88511e-008,0.3419
4.88878e-008,0.3332
4.89244e-008,0.3250
4.89611e-008,0.3201
4.89978e-008,0.3195
4.90345e-008,0.3222
4.90712e-008,0.3261
4.91078e-008,0.3286
4.91445e-008,0.3283
4.91812e-008,0.3252
4.92178e-008,0.3206
4.92545e-008,0.3163
4.92912e-008,0.3139
4.93279e-008,0.3139
4.93646e-008,0.3161
4.94012e-008,0.3195
4.94379e-008,0.3232
4.94746e-008,0.3262
4.95113e-008,0.3282
4.95479e-008,0.3291
4.95846e-008,0.3292
4.96213e-008,0.3289
4.96579e-008,0.3287
4.96946e-008,0.3289
4.97313e-008,0.3296
4.97680e-008,0.3302
4.98047e-008,0.3303
4.98413e-008,0.3296
4.98780e-008,0.3281
4.99147e-008,0.3263
4.99513e-008,0.3249
4.99880e-008,0.3243
5.00247e-008,0.3247
5.00614e-008,0.3259
5.00980e-008,0.3273
5.01347e-008,0.3284
5.01714e-008,0.3289
5.02081e-008,0.3287
5.02448e-008,0.3282
5.02814e-008,0.3279
5.03181e-008,0.3282
5.03548e-008,0.3298
5.03914e-008,0.3350
5.04281e-008,0.3482
5.04648e-008,0.3761
5.05015e-008,0.4251
5.05382e-008,0.4973
5.05748e-008,0.5876
5.06115e-008,0.6850
5.06482e-008,0.7761
5.06849e-008,0.8495
5.07215e-008,0.8990
5.07582e-008,0.9262
5.07949e-008,0.9375
5.08315e-008,0.9410
5.08682e-008,0.9436
5.09049e-008,0.9496
5.09416e-008,0.9591
5.09783e-008,0.9695
5.10149e-008,0.9778
5.10516e-008,0.9825
5.10883e-008,0.9841
5.11249e-008,0.9847
5.11616e-008,0.9876
5.11983e-008,0.9956
5.12350e-008,1.0094
5.12716e-008,1.0281
5.13083e-008,1.0495
5.13450e-008,1.0690
5.13817e-008,1.0797
5.14184e-008,1.0714
5.14550e-008,1.0344
5.14917e-008,0.9654
5.15284e-008,0.8695
5.15650e-008,0.7593
5.16017e-008,0.6520
5.16384e-008,0.5641
5.16751e-008,0.5046
5.17118e-008,0.4733
5.17484e-008,0.4636
5.17851e-008,0.4658
5.18218e-008,0.4698
5.18584e-008,0.4691
5.18951e-008,0.4633
5.19318e-008,0.4551
5.19685e-008,0.4481
5.20051e-008,0.4451
5.20418e-008,0.4463
5.20785e-008,0.4491
5.21152e-008,0.4492
5.21519e-008,0.4433
5.21885e-008,0.4298
5.22252e-008,0.4095
5.22619e-008,0.3850
5.22985e-008,0.3605
5.23352e-008,0.3408
5.23719e-008,0.3294
5.24086e-008,0.3273
5.24453e-008,0.3326
5.24819e-008,0.3412
5.25186e-008,0.3481
5.25553e-008,0.3495
5.25920e-008,0.3448
5.26286e-008,0.3360
5.26653e-008,0.3267
5.27020e-008,0.3203
5.27386e-008,0.3184
5.27753e-008,0.3207
5.28120e-008,0.3250
5.28487e-008,0.3286
5.28854e-008,0.3295
5.29220e-008,0.3272
5.29587e-008,0.3226
5.29954e-008,0.3176
5.30320e-008,0.3142
5.30687e-008,0.3134
5.31054e-008,0.3151
5.31421e-008,0.3191
5.31787e-008,0.3256
5.32154e-008,0.3374
5.32521e-008,0.3605
5.32888e-008,0.4021
5.33255e-008,0.4664
5.33621e-008,0.5519
5.33988e-008,0.6495
5.34355e-008,0.7458
5.34721e-008,0.8276
5.35088e-008,0.8859
5.35455e-008,0.9193
5.35822e-008,0.9330
5.36189e-008,0.9358
5.36555e-008,0.9361
5.36922e-008,0.9398
5.37289e-008,0.9489
5.37656e-008,0.9612
5.38022e-008,0.9727
5.38389e-008,0.9805
5.38756e-008,0.9838
5.39122e-008,0.9842
5.39489e-008,0.9850
5.39856e-008,0.9900
5.40223e-008,1.0015
5.40590e-008,1.0192
5.40956e-008,1.0411
5.41323e-008,1.0634
5.41690e-008,1.0803
5.42056e-008,1.0840
5.42423e-008,1.0649
5.42790e-008,1.0160
5.43157e-008,0.9375
5.43523e-008,0.8371
5.43890e-008,0.7285
5.44257e-008,0.6281
5.44624e-008,0.5497
5.44991e-008,0.4987
5.45357e-008,0.4728
5.45724e-008,0.4652
5.46091e-008,0.4665
5.46457e-008,0.4681
5.46824e-008,0.4658
5.47191e-008,0.4600
5.47558e-008,0.4533
5.47925e-008,0.4487
5.48291e-008,0.4476
5.48658e-008,0.4494
5.49025e-008,0.4508
5.49392e-008,0.4482
5.49758e-008,0.4391
5.50125e-008,0.4229
5.50492e-008,0.4012
5.50858e-008,0.3769
5.51225e-008,0.3542
5.51592e-008,0.3374
5.51959e-008,0.3290
5.52326e-008,0.3292
5.52692e-008,0.3354
5.53059e-008,0.3433
5.53426e-008,0.3484
5.53792e-008,0.3481
5.54159e-008,0.3424
5.54526e-008,0.3339
5.54893e-008,0.3257
5.55259e-008,0.3206
5.55626e-008,0.3197
5.55993e-008,0.3222
5.56360e-008,0.3259
5.56727e-008,0.3285
5.57093e-008,0.3284
5.57460e-008,0.3255
5.57827e-008,0.3211
5.58193e-008,0.3168
5.58560e-008,0.3142
5.58927e-008,0.3141
5.59294e-008,0.3163
5.59661e-008,0.3205
5.60027e-008,0.3279
5.60394e-008,0.3421
5.60761e-008,0.3697
5.61128e-008,0.4173
5.61494e-008,0.4880
5.61861e-008,0.5780
5.62228e-008,0.6766
5.62594e-008,0.7700
5.62961e-008,0.8459
5.63328e-008,0.8972
5.63695e-008,0.9245
5.64062e-008,0.9344
5.64428e-008,0.9359
5.64795e-008,0.9369
5.65162e-008,0.9422
5.65528e-008,0.9525
5.65895e-008,0.9648
5.66262e-008,0.9753
5.66629e-008,0.9817
5.66996e-008,0.9839
5.67362e-008,0.9840
5.67729e-008,0.9858
5.68096e-008,0.9925
5.68463e-008,1.0056
5.68829e-008,1.0241
5.69196e-008,1.0451
5.69563e-008,1.0649
5.69929e-008,1.0793
5.70296e-008,1.0861
5.70663e-008,1.0850
5.71030e-008,1.0790
5.71397e-008,1.0721
5.71763e-008,1.0685
5.72130e-008,1.0707
5.72497e-008,1.0783
5.72863e-008,1.0885
5.73230e-008,1.0976
5.73597e-008,1.1028
5.73964e-008,1.1030
5.74330e-008,1.0995
5.74697e-008,1.0948
5.75064e-008,1.0916
5.75431e-008,1.0915
5.75798e-008,1.0947
5.76164e-008,1.0997
5.76531e-008,1.1045
5.76898e-008,1.1071
5.77264e-008,1.1067
5.77631e-008,1.1038
5.77998e-008,1.0995
5.78365e-008,1.0954
5.78732e-008,1.0925
5.79098e-008,1.0912
5.79465e-008,1.0914
5.79832e-008,1.0922
5.80199e-008,1.0930
5.80565e-008,1.0930
5.80932e-008,1.0920
5.81299e-008,1.0904
5.81665e-008,1.0888
5.82032e-008,1.0881
5.82399e-008,1.0885
5.82766e-008,1.0902
5.83133e-008,1.0924
5.83499e-008,1.0943
5.83866e-008,1.0951
5.84233e-008,1.0946
5.84599e-008,1.0931
5.84966e-008,1.0912
5.85333e-008,1.0898
5.85700e-008,1.0893
5.86066e-008,1.0896
5.86433e-008,1.0906
5.86800e-008,1.0914
5.87167e-008,1.0918
5.87534e-008,1.0914
5.87900e-008,1.0905
5.88267e-008,1.0897
5.88634e-008,1.0892
5.89000e-008,1.0893
5.89367e-008,1.0899
5.89734e-008,1.0907
5.90101e-008,1.0913
5.90468e-008,1.0915
5.90834e-008,1.0912
5.91201e-008,1.0906
5.91568e-008,1.0898
5.91935e-008,1.0893
5.92301e-008,1.0891
5.92668e-008,1.0894
5.93035e-008,1.0899
5.93401e-008,1.0906
5.93768e-008,1.0910
5.94135e-008,1.0911
5.94502e-008,1.0907
5.94869e-008,1.0902
5.95235e-008,1.0897
5.95602e-008,1.0895
5.95969e-008,1.0896
5.96335e-008,1.0901
5.96702e-008,1.0908
5.97069e-008,1.0918
5.97436e-008,1.0931
5.97802e-008,1.0943
5.98169e-008,1.0931
5.98536e-008,1.0841
5.98903e-008,1.0587
5.99269e-008,1.0095
5.99636e-008,0.9341
6.00003e-008,0.8370
6.00370e-008,0.7295
6.00737e-008,0.6275
6.01103e-008,0.5453
6.01470e-008,0.4903
6.01837e-008,0.4626
6.02204e-008,0.4560
6.02570e-008,0.4601
6.02937e-008,0.4651
6.03304e-008,0.4651
6.03671e-008,0.4592
6.04037e-008,0.4497
6.04404e-008,0.4405
6.04771e-008,0.4349
6.05137e-008,0.4334
6.05504e-008,0.4338
6.05871e-008,0.4324
6.06238e-008,0.4260
6.06604e-008,0.4131
6.06971e-008,0.3941
6.07338e-008,0.3719
6.07705e-008,0.3508
6.08072e-008,0.3353
6.08438e-008,0.3281
6.08805e-008,0.3295
6.09172e-008,0.3368
6.09539e-008,0.3455
6.09905e-008,0.3508
6.10272e-008,0.3500
6.10639e-008,0.3432
6.11006e-008,0.3330
6.11372e-008,0.3232
6.11739e-008,0.3171
6.12106e-008,0.3160
6.12472e-008,0.3191
6.12839e-008,0.3241
6.13206e-008,0.3279
6.13573e-008,0.3286
6.13939e-008,0.3260
6.14306e-008,0.3213
6.14673e-008,0.3165
6.15040e-008,0.3136
6.15407e-008,0.3136
6.15773e-008,0.3162
6.16140e-008,0.3204
6.16507e-008,0.3247
6.16874e-008,0.3280
6.17240e-008,0.3297
6.17607e-008,0.3299
6.17974e-008,0.3291
6.18341e-008,0.3282
6.18707e-008,0.3279
6.19074e-008,0.3285
