.HEADER
..NAMES
Time,V U2.E7
.DATA
1.50443e-008,0.7531
1.50828e-008,0.6429
1.51214e-008,0.5488
1.51600e-008,0.4779
1.51985e-008,0.4289
1.52371e-008,0.3950
1.52757e-008,0.3730
1.53143e-008,0.3602
1.53528e-008,0.3519
1.53914e-008,0.3443
1.54300e-008,0.3354
1.54686e-008,0.3261
1.55071e-008,0.3203
1.55457e-008,0.3181
1.55843e-008,0.3172
1.56229e-008,0.3177
1.56615e-008,0.3201
1.57000e-008,0.3240
1.57386e-008,0.3329
1.57772e-008,0.3555
1.58158e-008,0.4052
1.58543e-008,0.4883
1.58929e-008,0.5979
1.59315e-008,0.7129
1.59701e-008,0.8100
1.60086e-008,0.8950
1.60472e-008,0.9664
1.60858e-008,1.0212
1.61243e-008,1.0599
1.61629e-008,1.0971
1.62015e-008,1.1381
1.62401e-008,1.1499
1.62786e-008,1.1478
1.63172e-008,1.1159
1.63558e-008,1.0413
1.63944e-008,0.9380
1.64329e-008,0.8242
1.64715e-008,0.7047
1.65101e-008,0.5965
1.65487e-008,0.5108
1.65873e-008,0.4501
1.66258e-008,0.4050
1.66644e-008,0.3711
1.67030e-008,0.3700
1.67416e-008,0.3914
1.67801e-008,0.4429
1.68187e-008,0.5305
1.68573e-008,0.6417
1.68959e-008,0.7453
1.69344e-008,0.8395
1.69730e-008,0.9232
1.70116e-008,0.9909
1.70501e-008,1.0411
1.70887e-008,1.0775
1.71273e-008,1.1033
1.71659e-008,1.1193
1.72044e-008,1.1312
1.72430e-008,1.1419
1.72816e-008,1.1509
1.73202e-008,1.1598
1.73588e-008,1.1684
1.73973e-008,1.1730
1.74359e-008,1.1734
1.74745e-008,1.1736
1.75131e-008,1.1740
1.75516e-008,1.1737
1.75902e-008,1.1731
1.76288e-008,1.1733
1.76674e-008,1.1736
1.77059e-008,1.1738
1.77445e-008,1.1746
1.77831e-008,1.1755
1.78216e-008,1.1762
1.78602e-008,1.1770
1.78988e-008,1.1772
1.79374e-008,1.1767
1.79759e-008,1.1764
1.80145e-008,1.1768
1.80531e-008,1.1791
1.80917e-008,1.1824
1.81302e-008,1.1783
1.81688e-008,1.1529
1.82074e-008,1.0885
1.82460e-008,0.9894
1.82846e-008,0.8802
1.83231e-008,0.7663
1.83617e-008,0.6549
1.84003e-008,0.5588
1.84389e-008,0.4854
1.84774e-008,0.4341
1.85160e-008,0.3986
1.85546e-008,0.3752
1.85932e-008,0.3614
1.86317e-008,0.3528
1.86703e-008,0.3453
1.87089e-008,0.3366
1.87474e-008,0.3270
1.87860e-008,0.3207
1.88246e-008,0.3183
1.88632e-008,0.3173
