.HEADER
..NAMES
Time,V U3.K1
3.4108e-009,0.3058
3.4475e-009,0.3021
3.4841e-009,0.3051
3.5208e-009,0.3137
3.5575e-009,0.3261
3.5942e-009,0.3414
3.6308e-009,0.3607
3.6675e-009,0.3877
3.7042e-009,0.4250
3.7408e-009,0.4742
3.7775e-009,0.5356
3.8142e-009,0.6090
3.8509e-009,0.6917
3.8875e-009,0.7772
3.9242e-009,0.8564
3.9609e-009,0.9213
3.9976e-009,0.9674
4.0342e-009,0.9924
4.0709e-009,0.9976
4.1076e-009,0.9889
4.1443e-009,0.9755
4.1809e-009,0.9659
4.2176e-009,0.9666
4.2543e-009,0.9803
4.2910e-009,1.0053
4.3276e-009,1.0370
4.3643e-009,1.0691
4.4010e-009,1.0957
4.4377e-009,1.1119
4.4743e-009,1.1155
4.5110e-009,1.1072
4.5477e-009,1.0906
4.5844e-009,1.0714
4.6211e-009,1.0561
4.6577e-009,1.0492
4.6944e-009,1.0519
4.7311e-009,1.0629
4.7678e-009,1.0784
4.8044e-009,1.0940
4.8411e-009,1.1057
4.8778e-009,1.1112
4.9145e-009,1.1104
4.9511e-009,1.1046
4.9878e-009,1.0964
5.0245e-009,1.0885
5.0612e-009,1.0836
5.0978e-009,1.0832
5.1345e-009,1.0874
5.1712e-009,1.0948
5.2079e-009,1.1030
5.2445e-009,1.1097
5.2812e-009,1.1128
5.3179e-009,1.1116
5.3546e-009,1.1066
5.3912e-009,1.0999
5.4279e-009,1.0937
5.4646e-009,1.0897
5.5013e-009,1.0873
5.5379e-009,1.0827
5.5746e-009,1.0699
5.6113e-009,1.0436
5.6480e-009,1.0012
5.6846e-009,0.9412
5.7213e-009,0.8631
5.7580e-009,0.7704
5.7947e-009,0.6725
5.8313e-009,0.5797
5.8680e-009,0.5007
5.9047e-009,0.4433
5.9414e-009,0.4120
5.9780e-009,0.4053
6.0147e-009,0.4166
6.0514e-009,0.4365
6.0881e-009,0.4545
6.1247e-009,0.4616
6.1614e-009,0.4536
6.1981e-009,0.4307
6.2348e-009,0.3972
6.2714e-009,0.3602
6.3081e-009,0.3275
6.3448e-009,0.3054
6.3815e-009,0.2974
6.4181e-009,0.3042
6.4548e-009,0.3225
6.4915e-009,0.3455
6.5282e-009,0.3658
6.5648e-009,0.3777
6.6015e-009,0.3781
6.6382e-009,0.3675
6.6749e-009,0.3500
6.7115e-009,0.3312
6.7482e-009,0.3162
6.7849e-009,0.3084
6.8215e-009,0.3088
6.8582e-009,0.3159
6.8949e-009,0.3266
6.9316e-009,0.3370
6.9682e-009,0.3438
7.0049e-009,0.3447
7.0416e-009,0.3396
7.0783e-009,0.3302
7.1149e-009,0.3192
7.1516e-009,0.3101
7.1883e-009,0.3056
7.2250e-009,0.3070
7.2616e-009,0.3137
7.2983e-009,0.3234
7.3350e-009,0.3330
7.3717e-009,0.3398
7.4083e-009,0.3422
7.4450e-009,0.3403
7.4817e-009,0.3355
7.5184e-009,0.3297
7.5550e-009,0.3249
7.5917e-009,0.3227
7.6284e-009,0.3236
7.6651e-009,0.3274
7.7018e-009,0.3330
7.7384e-009,0.3385
7.7751e-009,0.3422
7.8118e-009,0.3429
7.8484e-009,0.3404
7.8851e-009,0.3352
7.9218e-009,0.3290
7.9585e-009,0.3237
7.9952e-009,0.3207
8.0318e-009,0.3209
8.0685e-009,0.3240
8.1052e-009,0.3291
8.1418e-009,0.3346
8.1785e-009,0.3389
8.2152e-009,0.3411
8.2519e-009,0.3407
8.2886e-009,0.3378
8.3252e-009,0.3333
8.3619e-009,0.3285
8.3986e-009,0.3245
8.4352e-009,0.3224
8.4719e-009,0.3228
8.5086e-009,0.3254
8.5453e-009,0.3294
8.5820e-009,0.3337
8.6186e-009,0.3371
8.6553e-009,0.3387
8.6920e-009,0.3382
8.7286e-009,0.3360
8.7653e-009,0.3327
8.8020e-009,0.3293
8.8387e-009,0.3267
8.8754e-009,0.3255
8.9120e-009,0.3259
8.9487e-009,0.3277
8.9854e-009,0.3304
9.0220e-009,0.3331
9.0587e-009,0.3351
9.0954e-009,0.3359
9.1321e-009,0.3353
9.1688e-009,0.3335
9.2054e-009,0.3310
9.2421e-009,0.3287
9.2788e-009,0.3271
9.3154e-009,0.3268
9.3521e-009,0.3276
9.3888e-009,0.3294
9.4255e-009,0.3314
9.4622e-009,0.3332
9.4988e-009,0.3342
9.5355e-009,0.3343
9.5722e-009,0.3334
9.6088e-009,0.3318
9.6455e-009,0.3301
9.6822e-009,0.3287
9.7189e-009,0.3279
9.7556e-009,0.3281
9.7922e-009,0.3291
9.8289e-009,0.3306
9.8656e-009,0.3321
9.9022e-009,0.3332
9.9389e-009,0.3335
9.9756e-009,0.3330
1.00123e-008,0.3319
1.00490e-008,0.3305
1.00856e-008,0.3293
1.01223e-008,0.3285
1.01590e-008,0.3285
1.01956e-008,0.3292
1.02323e-008,0.3302
1.02690e-008,0.3314
1.03057e-008,0.3324
1.03424e-008,0.3329
1.03790e-008,0.3327
1.04157e-008,0.3320
1.04524e-008,0.3309
1.04890e-008,0.3298
1.05257e-008,0.3290
1.05624e-008,0.3287
1.05991e-008,0.3291
1.06358e-008,0.3299
1.06724e-008,0.3309
1.07091e-008,0.3318
1.07458e-008,0.3324
1.07824e-008,0.3324
1.08191e-008,0.3320
1.08558e-008,0.3312
1.08925e-008,0.3304
1.09292e-008,0.3297
1.09658e-008,0.3293
1.10025e-008,0.3293
1.10392e-008,0.3297
1.10758e-008,0.3304
1.11125e-008,0.3311
1.11492e-008,0.3317
1.11859e-008,0.3320
1.12226e-008,0.3318
1.12592e-008,0.3314
1.12959e-008,0.3308
1.13326e-008,0.3301
1.13693e-008,0.3297
1.14059e-008,0.3296
1.14426e-008,0.3298
1.14793e-008,0.3302
1.15159e-008,0.3307
1.15526e-008,0.3312
1.15893e-008,0.3315
1.16260e-008,0.3315
1.16627e-008,0.3313
1.16993e-008,0.3310
1.17360e-008,0.3305
1.17727e-008,0.3301
1.18093e-008,0.3299
1.18460e-008,0.3299
1.18827e-008,0.3302
1.19194e-008,0.3305
1.19561e-008,0.3309
1.19927e-008,0.3312
1.20294e-008,0.3313
1.20661e-008,0.3312
1.21027e-008,0.3310
1.21394e-008,0.3307
1.21761e-008,0.3304
1.22128e-008,0.3302
1.22495e-008,0.3301
1.22861e-008,0.3302
1.23228e-008,0.3304
1.23595e-008,0.3307
1.23961e-008,0.3309
1.24328e-008,0.3311
1.24695e-008,0.3311
1.25062e-008,0.3310
1.25429e-008,0.3308
1.25795e-008,0.3306
1.26162e-008,0.3304
1.26529e-008,0.3302
1.26895e-008,0.3303
1.27262e-008,0.3304
1.27629e-008,0.3306
1.27996e-008,0.3308
1.28363e-008,0.3309
1.28729e-008,0.3310
1.29096e-008,0.3313
1.29463e-008,0.3326
1.29829e-008,0.3373
1.30196e-008,0.3493
1.30563e-008,0.3731
1.30930e-008,0.4117
1.31297e-008,0.4656
1.31663e-008,0.5330
1.32030e-008,0.6119
1.32397e-008,0.6982
1.32763e-008,0.7844
1.33130e-008,0.8612
1.33497e-008,0.9220
1.33864e-008,0.9638
1.34231e-008,0.9857
1.34597e-008,0.9901
1.34964e-008,0.9833
1.35331e-008,0.9737
1.35697e-008,0.9686
1.36064e-008,0.9729
1.36431e-008,0.9885
1.36798e-008,1.0130
1.37165e-008,1.0421
1.37531e-008,1.0706
1.37898e-008,1.0933
1.38265e-008,1.1066
1.38631e-008,1.1092
1.38998e-008,1.1025
1.39365e-008,1.0883
1.39732e-008,1.0683
1.40099e-008,1.0416
1.40465e-008,1.0066
1.40832e-008,0.9631
1.41199e-008,0.9102
1.41565e-008,0.8439
1.41932e-008,0.7627
1.42299e-008,0.6730
1.42666e-008,0.5849
1.43033e-008,0.5065
1.43399e-008,0.4454
1.43766e-008,0.4085
1.44133e-008,0.3972
1.44499e-008,0.4066
1.44866e-008,0.4284
1.45233e-008,0.4520
1.45600e-008,0.4665
1.45967e-008,0.4657
1.46333e-008,0.4483
1.46700e-008,0.4167
1.47067e-008,0.3775
1.47433e-008,0.3396
1.47800e-008,0.3109
1.48167e-008,0.2967
1.48534e-008,0.2993
1.48901e-008,0.3165
1.49267e-008,0.3408
1.49634e-008,0.3636
1.50001e-008,0.3781
1.50368e-008,0.3804
1.50734e-008,0.3705
1.51101e-008,0.3524
1.51468e-008,0.3318
1.51834e-008,0.3143
1.52201e-008,0.3042
1.52568e-008,0.3032
1.52935e-008,0.3103
1.53301e-008,0.3224
1.53668e-008,0.3354
1.54035e-008,0.3450
1.54402e-008,0.3481
1.54769e-008,0.3438
1.55135e-008,0.3339
1.55502e-008,0.3212
1.55869e-008,0.3097
1.56236e-008,0.3029
1.56602e-008,0.3027
1.56969e-008,0.3088
1.57336e-008,0.3188
1.57703e-008,0.3297
1.58069e-008,0.3385
1.58436e-008,0.3431
1.58803e-008,0.3432
1.59169e-008,0.3396
1.59536e-008,0.3339
1.59903e-008,0.3280
1.60270e-008,0.3238
1.60636e-008,0.3224
1.61003e-008,0.3243
1.61370e-008,0.3287
1.61737e-008,0.3341
1.62104e-008,0.3387
1.62470e-008,0.3409
1.62837e-008,0.3401
1.63204e-008,0.3365
1.63571e-008,0.3314
1.63937e-008,0.3263
1.64304e-008,0.3228
1.64671e-008,0.3217
1.65037e-008,0.3233
1.65404e-008,0.3269
1.65771e-008,0.3315
1.66138e-008,0.3359
1.66504e-008,0.3389
1.66871e-008,0.3399
1.67238e-008,0.3385
1.67605e-008,0.3352
1.67972e-008,0.3308
1.68338e-008,0.3265
1.68705e-008,0.3236
1.69072e-008,0.3227
1.69439e-008,0.3241
1.69805e-008,0.3273
1.70172e-008,0.3314
1.70539e-008,0.3351
1.70905e-008,0.3376
1.71272e-008,0.3382
1.71639e-008,0.3370
1.72006e-008,0.3344
1.72372e-008,0.3311
1.72739e-008,0.3279
1.73106e-008,0.3258
1.73473e-008,0.3252
1.73840e-008,0.3262
1.74206e-008,0.3285
1.74573e-008,0.3314
1.74940e-008,0.3341
1.75307e-008,0.3358
1.75673e-008,0.3360
1.76040e-008,0.3347
1.76407e-008,0.3323
1.76773e-008,0.3296
1.77140e-008,0.3275
1.77507e-008,0.3264
1.77874e-008,0.3266
1.78240e-008,0.3280
1.78607e-008,0.3301
1.78974e-008,0.3323
1.79341e-008,0.3340
1.79708e-008,0.3347
1.80074e-008,0.3343
1.80441e-008,0.3330
1.80808e-008,0.3310
1.81175e-008,0.3291
1.81541e-008,0.3277
1.81908e-008,0.3274
1.82275e-008,0.3281
1.82641e-008,0.3296
1.83008e-008,0.3313
1.83375e-008,0.3329
1.83742e-008,0.3337
1.84108e-008,0.3336
1.84475e-008,0.3327
1.84842e-008,0.3312
1.85209e-008,0.3299
1.85576e-008,0.3295
1.85942e-008,0.3320
1.86309e-008,0.3405
1.86676e-008,0.3596
1.87043e-008,0.3925
1.87409e-008,0.4407
1.87776e-008,0.5029
1.88143e-008,0.5768
1.88509e-008,0.6597
1.88876e-008,0.7460
1.89243e-008,0.8269
1.89610e-008,0.8946
1.89976e-008,0.9450
1.90343e-008,0.9762
1.90710e-008,0.9889
1.91077e-008,0.9873
1.91444e-008,0.9791
1.91810e-008,0.9717
1.92177e-008,0.9715
1.92544e-008,0.9816
1.92911e-008,1.0017
1.93277e-008,1.0284
1.93644e-008,1.0569
1.94011e-008,1.0822
1.94377e-008,1.0997
1.94744e-008,1.1069
1.95111e-008,1.1040
1.95478e-008,1.0928
1.95844e-008,1.0776
1.96211e-008,1.0640
1.96578e-008,1.0566
1.96945e-008,1.0569
1.97312e-008,1.0643
1.97678e-008,1.0763
1.98045e-008,1.0890
1.98412e-008,1.0990
1.98779e-008,1.1043
1.99145e-008,1.1045
1.99512e-008,1.1007
1.99879e-008,1.0948
2.00245e-008,1.0892
2.00612e-008,1.0859
2.00979e-008,1.0861
2.01346e-008,1.0899
2.01712e-008,1.0962
2.02079e-008,1.1030
2.02446e-008,1.1083
2.02813e-008,1.1105
2.03179e-008,1.1089
2.03546e-008,1.1043
2.03913e-008,1.0984
2.04280e-008,1.0932
2.04647e-008,1.0905
2.05013e-008,1.0896
2.05380e-008,1.0871
2.05747e-008,1.0768
2.06114e-008,1.0529
2.06480e-008,1.0126
2.06847e-008,0.9548
2.07214e-008,0.8788
2.07580e-008,0.7876
2.07947e-008,0.6899
2.08314e-008,0.5960
2.08681e-008,0.5147
2.09047e-008,0.4537
2.09414e-008,0.4181
2.09781e-008,0.4073
2.10148e-008,0.4154
2.10515e-008,0.4336
2.10881e-008,0.4516
2.11248e-008,0.4602
2.11615e-008,0.4545
2.11982e-008,0.4342
2.12348e-008,0.4028
2.12715e-008,0.3668
2.13082e-008,0.3338
2.13448e-008,0.3102
2.13815e-008,0.3007
2.14182e-008,0.3087
2.14549e-008,0.3362
2.14915e-008,0.3822
2.15282e-008,0.4434
2.15649e-008,0.5143
2.16016e-008,0.5888
2.16383e-008,0.6642
2.16749e-008,0.7399
2.17116e-008,0.8129
2.17483e-008,0.8773
2.17850e-008,0.9290
2.18216e-008,0.9666
2.18583e-008,0.9885
2.18950e-008,0.9949
2.19316e-008,0.9903
2.19683e-008,0.9810
2.20050e-008,0.9734
2.20417e-008,0.9728
2.20783e-008,0.9821
2.21150e-008,1.0004
2.21517e-008,1.0250
2.21884e-008,1.0522
2.22251e-008,1.0774
2.22617e-008,1.0959
2.22984e-008,1.1049
2.23351e-008,1.1036
2.23718e-008,1.0926
2.24084e-008,1.0737
2.24451e-008,1.0480
2.24818e-008,1.0147
2.25184e-008,0.9738
2.25551e-008,0.9254
2.25918e-008,0.8661
2.26285e-008,0.7921
2.26651e-008,0.7072
2.27018e-008,0.6203
2.27385e-008,0.5393
2.27752e-008,0.4716
2.28119e-008,0.4247
2.28485e-008,0.4020
2.28852e-008,0.4013
2.29219e-008,0.4164
2.29586e-008,0.4382
2.29952e-008,0.4561
2.30319e-008,0.4623
2.30686e-008,0.4534
2.31052e-008,0.4295
2.31419e-008,0.3948
2.31786e-008,0.3574
2.32153e-008,0.3254
2.32519e-008,0.3049
2.32886e-008,0.2998
2.33253e-008,0.3100
2.33620e-008,0.3300
2.33987e-008,0.3518
2.34353e-008,0.3684
2.34720e-008,0.3753
2.35087e-008,0.3709
2.35454e-008,0.3576
2.35820e-008,0.3402
2.36187e-008,0.3236
2.36554e-008,0.3122
2.36920e-008,0.3083
2.37287e-008,0.3119
2.37654e-008,0.3209
2.38021e-008,0.3320
2.38387e-008,0.3413
2.38754e-008,0.3454
2.39121e-008,0.3430
2.39488e-008,0.3351
2.39855e-008,0.3241
2.40221e-008,0.3133
2.40588e-008,0.3062
2.40955e-008,0.3049
2.41322e-008,0.3093
2.41688e-008,0.3177
2.42055e-008,0.3276
2.42422e-008,0.3359
2.42788e-008,0.3409
2.43155e-008,0.3419
2.43522e-008,0.3394
2.43889e-008,0.3347
2.44255e-008,0.3296
2.44622e-008,0.3256
2.44989e-008,0.3239
2.45356e-008,0.3250
2.45723e-008,0.3286
2.46089e-008,0.3333
2.46456e-008,0.3376
2.46823e-008,0.3399
2.47190e-008,0.3397
2.47556e-008,0.3368
2.47923e-008,0.3324
2.48290e-008,0.3278
2.48657e-008,0.3244
2.49023e-008,0.3231
2.49390e-008,0.3240
2.49757e-008,0.3268
2.50123e-008,0.3306
2.50490e-008,0.3344
2.50857e-008,0.3375
2.51224e-008,0.3395
2.51590e-008,0.3416
2.51957e-008,0.3470
2.52324e-008,0.3610
2.52691e-008,0.3884
2.53058e-008,0.4322
2.53424e-008,0.4921
2.53791e-008,0.5666
2.54158e-008,0.6526
2.54525e-008,0.7437
2.54891e-008,0.8298
2.55258e-008,0.9016
2.55625e-008,0.9539
2.55991e-008,0.9847
2.56358e-008,0.9947
2.56725e-008,0.9891
2.57092e-008,0.9764
2.57458e-008,0.9655
2.57825e-008,0.9635
2.58192e-008,0.9742
2.58559e-008,0.9969
2.58926e-008,1.0274
2.59292e-008,1.0600
2.59659e-008,1.0884
2.60026e-008,1.1074
2.60393e-008,1.1143
2.60759e-008,1.1097
2.61126e-008,1.0962
2.61493e-008,1.0763
2.61859e-008,1.0513
2.62226e-008,1.0200
2.62593e-008,0.9814
2.62960e-008,0.9352
2.63326e-008,0.8783
2.63693e-008,0.8061
2.64060e-008,0.7203
2.64427e-008,0.6303
2.64794e-008,0.5452
2.65160e-008,0.4729
2.65527e-008,0.4217
2.65894e-008,0.3969
2.66261e-008,0.3966
2.66627e-008,0.4141
2.66994e-008,0.4396
2.67361e-008,0.4614
2.67727e-008,0.4701
2.68094e-008,0.4616
2.68461e-008,0.4364
2.68828e-008,0.3990
2.69194e-008,0.3580
2.69561e-008,0.3225
2.69928e-008,0.2997
2.70295e-008,0.2952
2.70662e-008,0.3122
2.71028e-008,0.3505
2.71395e-008,0.4065
2.71762e-008,0.4746
2.72129e-008,0.5476
2.72495e-008,0.6203
2.72862e-008,0.6928
2.73229e-008,0.7651
2.73595e-008,0.8328
2.73962e-008,0.8909
2.74329e-008,0.9375
2.74696e-008,0.9711
2.75062e-008,0.9897
2.75429e-008,0.9946
2.75796e-008,0.9904
2.76163e-008,0.9828
2.76530e-008,0.9772
2.76896e-008,0.9788
2.77263e-008,0.9892
2.77630e-008,1.0075
2.77997e-008,1.0316
2.78363e-008,1.0578
2.78730e-008,1.0811
2.79097e-008,1.0973
2.79463e-008,1.1035
2.79830e-008,1.0988
2.80197e-008,1.0856
2.80564e-008,1.0699
2.80930e-008,1.0579
2.81297e-008,1.0533
2.81664e-008,1.0572
2.82031e-008,1.0679
2.82398e-008,1.0819
2.82764e-008,1.0953
2.83131e-008,1.1052
2.83498e-008,1.1101
2.83865e-008,1.1095
2.84231e-008,1.1046
2.84598e-008,1.0974
2.84965e-008,1.0900
2.85331e-008,1.0850
2.85698e-008,1.0843
2.86065e-008,1.0879
2.86432e-008,1.0946
2.86798e-008,1.1022
2.87165e-008,1.1084
2.87532e-008,1.1111
2.87899e-008,1.1099
2.88266e-008,1.1058
2.88632e-008,1.1007
2.88999e-008,1.0963
2.89366e-008,1.0930
2.89733e-008,1.0883
2.90099e-008,1.0771
2.90466e-008,1.0542
2.90833e-008,1.0167
2.91199e-008,0.9635
2.91566e-008,0.8935
2.91933e-008,0.8081
2.92300e-008,0.7142
2.92666e-008,0.6211
2.93033e-008,0.5373
2.93400e-008,0.4707
2.93767e-008,0.4277
2.94133e-008,0.4094
2.94500e-008,0.4114
2.94867e-008,0.4259
2.95234e-008,0.4436
2.95601e-008,0.4549
2.95967e-008,0.4538
2.96334e-008,0.4388
2.96701e-008,0.4119
2.97068e-008,0.3782
2.97434e-008,0.3449
2.97801e-008,0.3184
2.98168e-008,0.3040
2.98534e-008,0.3060
2.98901e-008,0.3274
2.99268e-008,0.3686
2.99635e-008,0.4268
3.00002e-008,0.4971
3.00368e-008,0.5730
3.00735e-008,0.6501
3.01102e-008,0.7275
3.01469e-008,0.8023
3.01835e-008,0.8685
3.02202e-008,0.9218
3.02569e-008,0.9607
3.02935e-008,0.9842
3.03302e-008,0.9923
3.03669e-008,0.9890
3.04036e-008,0.9808
3.04403e-008,0.9737
3.04769e-008,0.9730
3.05136e-008,0.9817
3.05503e-008,0.9991
3.05869e-008,1.0224
3.06236e-008,1.0485
3.06603e-008,1.0731
3.06970e-008,1.0918
3.07336e-008,1.1018
3.07703e-008,1.1023
3.08070e-008,1.0934
3.08437e-008,1.0769
3.08804e-008,1.0538
3.09170e-008,1.0230
3.09537e-008,0.9840
3.09904e-008,0.9370
3.10270e-008,0.8794
3.10637e-008,0.8071
3.11004e-008,0.7225
3.11371e-008,0.6345
3.11738e-008,0.5515
3.12104e-008,0.4809
3.12471e-008,0.4304
3.12838e-008,0.4043
3.13205e-008,0.4008
3.13571e-008,0.4142
3.13938e-008,0.4357
3.14305e-008,0.4548
3.14671e-008,0.4629
3.15038e-008,0.4560
3.15405e-008,0.4340
3.15772e-008,0.4005
3.16139e-008,0.3629
3.16505e-008,0.3296
3.16872e-008,0.3072
3.17239e-008,0.2997
3.17605e-008,0.3079
3.17972e-008,0.3270
3.18339e-008,0.3490
3.18706e-008,0.3667
3.19072e-008,0.3751
3.19439e-008,0.3722
3.19806e-008,0.3598
3.20173e-008,0.3426
3.20540e-008,0.3255
3.20906e-008,0.3132
3.21273e-008,0.3082
3.21640e-008,0.3110
3.22006e-008,0.3195
3.22373e-008,0.3306
3.22740e-008,0.3404
3.23107e-008,0.3454
3.23474e-008,0.3439
3.23840e-008,0.3366
3.24207e-008,0.3256
3.24574e-008,0.3145
3.24941e-008,0.3066
3.25307e-008,0.3043
3.25674e-008,0.3081
3.26041e-008,0.3166
3.26407e-008,0.3285
3.26774e-008,0.3432
3.27141e-008,0.3627
3.27508e-008,0.3907
3.27875e-008,0.4298
3.28241e-008,0.4814
3.28608e-008,0.5452
3.28975e-008,0.6208
3.29341e-008,0.7047
3.29708e-008,0.7900
3.30075e-008,0.8672
3.30442e-008,0.9292
3.30808e-008,0.9718
3.31175e-008,0.9934
3.31542e-008,0.9960
3.31909e-008,0.9863
3.32276e-008,0.9733
3.32642e-008,0.9655
3.33009e-008,0.9685
3.33376e-008,0.9843
3.33742e-008,1.0106
3.34109e-008,1.0423
3.34476e-008,1.0735
3.34843e-008,1.0982
3.35210e-008,1.1121
3.35576e-008,1.1138
3.35943e-008,1.1043
3.36310e-008,1.0874
3.36677e-008,1.0690
3.37043e-008,1.0552
3.37410e-008,1.0500
3.37777e-008,1.0542
3.38143e-008,1.0657
3.38510e-008,1.0811
3.38877e-008,1.0956
3.39244e-008,1.1059
3.39611e-008,1.1102
3.39977e-008,1.1086
3.40344e-008,1.1026
3.40711e-008,1.0948
3.41077e-008,1.0879
3.41444e-008,1.0841
3.41811e-008,1.0846
3.42178e-008,1.0892
3.42545e-008,1.0965
3.42911e-008,1.1042
3.43278e-008,1.1099
3.43645e-008,1.1121
3.44012e-008,1.1101
3.44378e-008,1.1049
3.44745e-008,1.0984
3.45112e-008,1.0929
3.45478e-008,1.0896
3.45845e-008,1.0875
3.46212e-008,1.0821
3.46579e-008,1.0674
3.46946e-008,1.0384
3.47312e-008,0.9930
3.47679e-008,0.9300
3.48046e-008,0.8491
3.48412e-008,0.7549
3.48779e-008,0.6573
3.49146e-008,0.5663
3.49513e-008,0.4904
3.49879e-008,0.4370
3.50246e-008,0.4097
3.50613e-008,0.4063
3.50980e-008,0.4194
3.51347e-008,0.4395
3.51713e-008,0.4562
3.52080e-008,0.4610
3.52447e-008,0.4505
3.52813e-008,0.4258
3.53180e-008,0.3913
3.53547e-008,0.3546
3.53914e-008,0.3234
3.54281e-008,0.3033
3.54647e-008,0.2976
3.55014e-008,0.3064
3.55381e-008,0.3258
3.55748e-008,0.3486
3.56114e-008,0.3679
3.56481e-008,0.3782
3.56848e-008,0.3768
3.57214e-008,0.3649
3.57581e-008,0.3469
3.57948e-008,0.3285
3.58315e-008,0.3145
3.58682e-008,0.3080
3.59048e-008,0.3095
3.59415e-008,0.3173
3.59782e-008,0.3281
3.60148e-008,0.3381
3.60515e-008,0.3440
3.60882e-008,0.3439
3.61249e-008,0.3381
3.61615e-008,0.3283
3.61982e-008,0.3175
3.62349e-008,0.3090
3.62716e-008,0.3054
3.63083e-008,0.3077
3.63449e-008,0.3152
3.63816e-008,0.3262
3.64183e-008,0.3397
3.64549e-008,0.3567
3.64916e-008,0.3809
3.65283e-008,0.4156
3.65650e-008,0.4628
3.66017e-008,0.5231
3.66383e-008,0.5962
3.66750e-008,0.6799
3.67117e-008,0.7676
3.67484e-008,0.8496
3.67850e-008,0.9174
3.68217e-008,0.9659
3.68584e-008,0.9928
3.68950e-008,0.9989
3.69317e-008,0.9899
3.69684e-008,0.9751
3.70051e-008,0.9636
3.70418e-008,0.9626
3.70784e-008,0.9753
3.71151e-008,1.0005
3.71518e-008,1.0332
3.71884e-008,1.0672
3.72251e-008,1.0959
3.72618e-008,1.1139
3.72985e-008,1.1189
3.73351e-008,1.1118
3.73718e-008,1.0954
3.74085e-008,1.0731
3.74452e-008,1.0462
3.74819e-008,1.0138
3.75185e-008,0.9752
3.75552e-008,0.9296
3.75919e-008,0.8730
3.76285e-008,0.8012
3.76652e-008,0.7166
3.77019e-008,0.6283
3.77386e-008,0.5446
3.77753e-008,0.4735
3.78119e-008,0.4233
3.78486e-008,0.3988
3.78853e-008,0.3981
3.79220e-008,0.4145
3.79586e-008,0.4387
3.79953e-008,0.4590
3.80320e-008,0.4668
3.80686e-008,0.4582
3.81053e-008,0.4336
3.81420e-008,0.3975
3.81787e-008,0.3579
3.82154e-008,0.3239
3.82520e-008,0.3020
3.82887e-008,0.2979
3.83254e-008,0.3150
3.83620e-008,0.3533
3.83987e-008,0.4093
3.84354e-008,0.4779
3.84721e-008,0.5517
3.85088e-008,0.6261
3.85454e-008,0.7006
3.85821e-008,0.7743
3.86188e-008,0.8422
3.86555e-008,0.8991
3.86921e-008,0.9436
3.87288e-008,0.9743
3.87655e-008,0.9898
3.88021e-008,0.9924
3.88388e-008,0.9871
3.88755e-008,0.9796
3.89122e-008,0.9756
3.89489e-008,0.9794
3.89855e-008,0.9920
3.90222e-008,1.0118
3.90589e-008,1.0364
3.90955e-008,1.0620
3.91322e-008,1.0838
3.91689e-008,1.0978
3.92056e-008,1.1020
3.92422e-008,1.0959
3.92789e-008,1.0824
3.93156e-008,1.0675
3.93523e-008,1.0571
3.93890e-008,1.0543
