.HEADER
..NAMES
Time,V U3.K3
.DATA
3.91689e-008,1.0444
3.92056e-008,1.0454
3.92422e-008,1.0517
3.92789e-008,1.0619
3.93156e-008,1.0734
3.93523e-008,1.0831
3.93890e-008,1.0888
3.94256e-008,1.0899
3.94623e-008,1.0876
3.94990e-008,1.0841
3.95356e-008,1.0820
3.95723e-008,1.0828
3.96090e-008,1.0867
3.96457e-008,1.0922
3.96824e-008,1.0974
3.97190e-008,1.1008
3.97557e-008,1.1013
3.97924e-008,1.0994
3.98291e-008,1.0964
3.98657e-008,1.0940
3.99024e-008,1.0935
3.99391e-008,1.0953
3.99757e-008,1.0986
4.00124e-008,1.1020
4.00491e-008,1.1042
4.00858e-008,1.1045
4.01225e-008,1.1031
4.01591e-008,1.1010
4.01958e-008,1.0993
4.02325e-008,1.0969
4.02691e-008,1.0901
4.03058e-008,1.0720
4.03425e-008,1.0352
4.03792e-008,0.9751
4.04158e-008,0.8920
4.04525e-008,0.7927
4.04892e-008,0.6895
4.05259e-008,0.5961
4.05626e-008,0.5240
4.05992e-008,0.4790
4.06359e-008,0.4601
4.06726e-008,0.4594
4.07092e-008,0.4658
4.07459e-008,0.4694
4.07826e-008,0.4639
4.08193e-008,0.4477
4.08560e-008,0.4243
4.08926e-008,0.3996
4.09293e-008,0.3792
4.09660e-008,0.3661
4.10027e-008,0.3607
4.10393e-008,0.3605
4.10760e-008,0.3621
4.11127e-008,0.3631
4.11493e-008,0.3643
4.11860e-008,0.3708
4.12227e-008,0.3908
4.12594e-008,0.4329
4.12961e-008,0.5012
4.13327e-008,0.5924
4.13694e-008,0.6957
4.14061e-008,0.7960
4.14427e-008,0.8779
4.14794e-008,0.9318
4.15161e-008,0.9562
4.15528e-008,0.9573
4.15894e-008,0.9467
4.16261e-008,0.9373
4.16628e-008,0.9385
4.16995e-008,0.9531
4.17362e-008,0.9780
4.17728e-008,1.0061
4.18095e-008,1.0301
4.18462e-008,1.0450
4.18828e-008,1.0502
4.19195e-008,1.0487
4.19562e-008,1.0449
4.19929e-008,1.0434
4.20296e-008,1.0470
4.20662e-008,1.0553
4.21029e-008,1.0665
4.21396e-008,1.0775
4.21763e-008,1.0858
4.22129e-008,1.0896
4.22496e-008,1.0892
4.22863e-008,1.0862
4.23229e-008,1.0830
4.23596e-008,1.0819
4.23963e-008,1.0839
4.24330e-008,1.0885
4.24697e-008,1.0940
4.25063e-008,1.0986
4.25430e-008,1.1009
4.25797e-008,1.1005
4.26163e-008,1.0982
4.26530e-008,1.0953
4.26897e-008,1.0936
4.27264e-008,1.0941
4.27631e-008,1.0966
4.27997e-008,1.1001
4.28364e-008,1.1030
4.28731e-008,1.1044
4.29098e-008,1.1039
4.29464e-008,1.1021
4.29831e-008,1.1002
4.30198e-008,1.0986
4.30564e-008,1.0959
4.30931e-008,1.0869
4.31298e-008,1.0645
4.31665e-008,1.0215
4.32032e-008,0.9547
4.32398e-008,0.8662
4.32765e-008,0.7645
4.33132e-008,0.6628
4.33498e-008,0.5744
4.33865e-008,0.5095
4.34232e-008,0.4719
4.34599e-008,0.4588
4.34965e-008,0.4609
4.35332e-008,0.4673
4.35699e-008,0.4687
4.36066e-008,0.4602
4.36433e-008,0.4417
4.36799e-008,0.4175
4.37166e-008,0.3937
4.37533e-008,0.3750
4.37899e-008,0.3641
4.38266e-008,0.3604
4.38633e-008,0.3609
4.39000e-008,0.3619
4.39367e-008,0.3606
4.39733e-008,0.3557
4.40100e-008,0.3478
4.40467e-008,0.3391
4.40834e-008,0.3321
4.41200e-008,0.3289
4.41567e-008,0.3298
4.41934e-008,0.3337
4.42300e-008,0.3383
4.42667e-008,0.3412
4.43034e-008,0.3409
4.43401e-008,0.3374
4.43768e-008,0.3317
4.44134e-008,0.3259
4.44501e-008,0.3217
4.44868e-008,0.3203
4.45234e-008,0.3215
4.45601e-008,0.3241
4.45968e-008,0.3266
4.46335e-008,0.3276
4.46701e-008,0.3267
4.47068e-008,0.3243
4.47435e-008,0.3215
4.47802e-008,0.3196
4.48169e-008,0.3192
4.48535e-008,0.3204
4.48902e-008,0.3227
4.49269e-008,0.3252
4.49635e-008,0.3273
4.50002e-008,0.3287
4.50369e-008,0.3296
4.50736e-008,0.3303
4.51103e-008,0.3309
4.51469e-008,0.3317
4.51836e-008,0.3326
4.52203e-008,0.3332
4.52570e-008,0.3333
4.52936e-008,0.3328
4.53303e-008,0.3317
4.53670e-008,0.3304
4.54036e-008,0.3293
4.54403e-008,0.3288
4.54770e-008,0.3289
4.55137e-008,0.3297
4.55504e-008,0.3307
4.55870e-008,0.3316
4.56237e-008,0.3322
4.56604e-008,0.3321
4.56970e-008,0.3316
4.57337e-008,0.3308
4.57704e-008,0.3301
4.58071e-008,0.3297
4.58437e-008,0.3298
4.58804e-008,0.3304
4.59171e-008,0.3310
4.59538e-008,0.3315
4.59905e-008,0.3316
4.60271e-008,0.3312
4.60638e-008,0.3306
4.61005e-008,0.3300
4.61371e-008,0.3297
4.61738e-008,0.3298
4.62105e-008,0.3302
4.62472e-008,0.3308
4.62839e-008,0.3313
4.63205e-008,0.3315
4.63572e-008,0.3314
4.63939e-008,0.3309
4.64306e-008,0.3304
4.64672e-008,0.3301
4.65039e-008,0.3300
4.65406e-008,0.3302
4.65772e-008,0.3305
4.66139e-008,0.3308
4.66506e-008,0.3310
4.66873e-008,0.3311
4.67240e-008,0.3318
4.67606e-008,0.3348
4.67973e-008,0.3437
4.68340e-008,0.3640
4.68706e-008,0.4012
4.69073e-008,0.4590
4.69440e-008,0.5363
4.69807e-008,0.6265
4.70173e-008,0.7195
4.70540e-008,0.8036
4.70907e-008,0.8696
4.71274e-008,0.9130
4.71641e-008,0.9354
4.72007e-008,0.9428
4.72374e-008,0.9441
4.72741e-008,0.9474
4.73107e-008,0.9575
4.73474e-008,0.9750
4.73841e-008,0.9969
4.74208e-008,1.0189
4.74575e-008,1.0368
4.74941e-008,1.0484
4.75308e-008,1.0541
4.75675e-008,1.0561
4.76041e-008,1.0572
4.76408e-008,1.0601
4.76775e-008,1.0659
4.77142e-008,1.0738
4.77508e-008,1.0802
4.77875e-008,1.0780
4.78242e-008,1.0579
4.78609e-008,1.0125
4.78976e-008,0.9395
4.79342e-008,0.8433
4.79709e-008,0.7355
4.80076e-008,0.6316
4.80442e-008,0.5462
4.80809e-008,0.4883
4.81176e-008,0.4601
4.81543e-008,0.4559
4.81910e-008,0.4645
4.82276e-008,0.4737
4.82643e-008,0.4747
4.83010e-008,0.4639
4.83377e-008,0.4432
4.83743e-008,0.4183
4.84110e-008,0.3956
4.84477e-008,0.3795
4.84843e-008,0.3713
4.85210e-008,0.3693
4.85577e-008,0.3702
4.85944e-008,0.3703
4.86311e-008,0.3672
4.86677e-008,0.3606
4.87044e-008,0.3512
4.87411e-008,0.3411
4.87777e-008,0.3329
4.88144e-008,0.3285
4.88511e-008,0.3284
4.88878e-008,0.3316
4.89244e-008,0.3360
4.89611e-008,0.3391
4.89978e-008,0.3394
4.90345e-008,0.3367
4.90712e-008,0.3319
4.91078e-008,0.3265
4.91445e-008,0.3224
4.91812e-008,0.3208
4.92178e-008,0.3216
4.92545e-008,0.3239
4.92912e-008,0.3260
4.93279e-008,0.3268
4.93646e-008,0.3259
4.94012e-008,0.3236
4.94379e-008,0.3212
4.94746e-008,0.3196
4.95113e-008,0.3199
4.95479e-008,0.3230
4.95846e-008,0.3311
4.96213e-008,0.3483
4.96579e-008,0.3803
4.96946e-008,0.4321
4.97313e-008,0.5049
4.97680e-008,0.5943
4.98047e-008,0.6905
4.98413e-008,0.7813
4.98780e-008,0.8554
4.99147e-008,0.9060
4.99513e-008,0.9327
4.99880e-008,0.9409
5.00247e-008,0.9400
5.00614e-008,0.9397
5.00980e-008,0.9469
5.01347e-008,0.9634
5.01714e-008,0.9866
5.02081e-008,1.0117
5.02448e-008,1.0332
5.02814e-008,1.0477
5.03181e-008,1.0548
5.03548e-008,1.0565
5.03914e-008,1.0559
5.04281e-008,1.0563
5.04648e-008,1.0597
5.05015e-008,1.0664
5.05382e-008,1.0751
5.05748e-008,1.0836
5.06115e-008,1.0899
5.06482e-008,1.0923
5.06849e-008,1.0908
5.07215e-008,1.0868
5.07582e-008,1.0827
5.07949e-008,1.0808
5.08315e-008,1.0821
5.08682e-008,1.0865
5.09049e-008,1.0924
5.09416e-008,1.0979
5.09783e-008,1.1014
5.10149e-008,1.1019
5.10516e-008,1.1000
5.10883e-008,1.0971
5.11249e-008,1.0949
5.11616e-008,1.0945
5.11983e-008,1.0961
5.12350e-008,1.0990
5.12716e-008,1.1017
5.13083e-008,1.1034
5.13450e-008,1.1034
5.13817e-008,1.1022
5.14184e-008,1.1007
5.14550e-008,1.0994
5.14917e-008,1.0969
5.15284e-008,1.0893
5.15650e-008,1.0697
5.16017e-008,1.0311
5.16384e-008,0.9695
5.16751e-008,0.8856
5.17118e-008,0.7864
5.17484e-008,0.6839
5.17851e-008,0.5917
5.18218e-008,0.5208
5.18584e-008,0.4769
5.18951e-008,0.4587
5.19318e-008,0.4582
5.19685e-008,0.4647
5.20051e-008,0.4683
5.20418e-008,0.4627
5.20785e-008,0.4466
5.21152e-008,0.4233
5.21519e-008,0.3988
5.21885e-008,0.3784
5.22252e-008,0.3654
5.22619e-008,0.3600
5.22985e-008,0.3599
5.23352e-008,0.3613
5.23719e-008,0.3609
5.24086e-008,0.3571
5.24453e-008,0.3500
5.24819e-008,0.3414
5.25186e-008,0.3338
5.25553e-008,0.3296
5.25920e-008,0.3294
5.26286e-008,0.3326
5.26653e-008,0.3372
5.27020e-008,0.3406
5.27386e-008,0.3412
5.27753e-008,0.3385
5.28120e-008,0.3333
5.28487e-008,0.3274
5.28854e-008,0.3226
5.29220e-008,0.3205
5.29587e-008,0.3211
5.29954e-008,0.3234
5.30320e-008,0.3261
5.30687e-008,0.3276
5.31054e-008,0.3272
5.31421e-008,0.3252
5.31787e-008,0.3224
5.32154e-008,0.3202
5.32521e-008,0.3196
5.32888e-008,0.3216
5.33255e-008,0.3280
5.33621e-008,0.3422
5.33988e-008,0.3693
5.34355e-008,0.4146
5.34721e-008,0.4807
5.35088e-008,0.5652
5.35455e-008,0.6600
5.35822e-008,0.7536
5.36189e-008,0.8342
5.36555e-008,0.8931
5.36922e-008,0.9276
5.37289e-008,0.9413
5.37656e-008,0.9423
5.38022e-008,0.9407
5.38389e-008,0.9444
5.38756e-008,0.9574
5.39122e-008,0.9785
5.39489e-008,1.0035
5.39856e-008,1.0269
5.40223e-008,1.0442
5.40590e-008,1.0540
5.40956e-008,1.0572
5.41323e-008,1.0569
5.41690e-008,1.0565
5.42056e-008,1.0585
5.42423e-008,1.0639
5.42790e-008,1.0720
5.43157e-008,1.0808
5.43523e-008,1.0881
5.43890e-008,1.0919
5.44257e-008,1.0917
5.44624e-008,1.0884
5.44991e-008,1.0841
5.45357e-008,1.0812
5.45724e-008,1.0814
5.46091e-008,1.0848
5.46457e-008,1.0904
5.46824e-008,1.0962
5.47191e-008,1.1005
5.47558e-008,1.1021
5.47925e-008,1.1009
5.48291e-008,1.0982
5.48658e-008,1.0956
5.49025e-008,1.0944
5.49392e-008,1.0953
5.49758e-008,1.0978
5.50125e-008,1.1008
5.50492e-008,1.1029
5.50858e-008,1.1033
5.51225e-008,1.1021
5.51592e-008,1.0998
5.51959e-008,1.0972
5.52326e-008,1.0950
5.52692e-008,1.0936
5.53059e-008,1.0927
5.53426e-008,1.0921
5.53792e-008,1.0914
5.54159e-008,1.0907
5.54526e-008,1.0899
5.54893e-008,1.0892
5.55259e-008,1.0890
5.55626e-008,1.0893
5.55993e-008,1.0900
5.56360e-008,1.0910
5.56727e-008,1.0918
5.57093e-008,1.0922
5.57460e-008,1.0920
5.57827e-008,1.0915
5.58193e-008,1.0907
5.58560e-008,1.0899
5.58927e-008,1.0894
5.59294e-008,1.0893
5.59661e-008,1.0897
5.60027e-008,1.0903
5.60394e-008,1.0911
5.60761e-008,1.0918
5.61128e-008,1.0926
5.61494e-008,1.0931
5.61861e-008,1.0922
5.62228e-008,1.0861
5.62594e-008,1.0687
5.62961e-008,1.0334
5.63328e-008,0.9753
5.63695e-008,0.8944
5.64062e-008,0.7966
5.64428e-008,0.6934
5.64795e-008,0.5985
5.65162e-008,0.5237
5.65528e-008,0.4759
5.65895e-008,0.4549
5.66262e-008,0.4536
5.66629e-008,0.4611
5.66996e-008,0.4670
5.67362e-008,0.4639
5.67729e-008,0.4496
5.68096e-008,0.4269
5.68463e-008,0.4018
5.68829e-008,0.3800
5.69196e-008,0.3654
5.69563e-008,0.3589
5.69929e-008,0.3584
5.70296e-008,0.3605
5.70663e-008,0.3631
5.71030e-008,0.3669
5.71397e-008,0.3768
5.71763e-008,0.4007
5.72130e-008,0.4466
5.72497e-008,0.5177
5.72863e-008,0.6101
5.73230e-008,0.7128
5.73597e-008,0.8108
5.73964e-008,0.8894
5.74330e-008,0.9396
5.74697e-008,0.9608
5.75064e-008,0.9597
5.75431e-008,0.9480
5.75798e-008,0.9387
5.76164e-008,0.9406
5.76531e-008,0.9560
5.76898e-008,0.9814
5.77264e-008,1.0098
5.77631e-008,1.0336
5.77998e-008,1.0479
5.78365e-008,1.0524
5.78732e-008,1.0501
5.79098e-008,1.0458
5.79465e-008,1.0441
5.79832e-008,1.0477
5.80199e-008,1.0562
5.80565e-008,1.0675
5.80932e-008,1.0786
5.81299e-008,1.0866
5.81665e-008,1.0901
5.82032e-008,1.0892
5.82399e-008,1.0859
5.82766e-008,1.0828
5.83133e-008,1.0820
5.83499e-008,1.0844
5.83866e-008,1.0893
5.84233e-008,1.0950
5.84599e-008,1.0995
5.84966e-008,1.1015
5.85333e-008,1.1008
5.85700e-008,1.0981
5.86066e-008,1.0951
5.86433e-008,1.0935
5.86800e-008,1.0941
5.87167e-008,1.0968
5.87534e-008,1.1004
5.87900e-008,1.1034
5.88267e-008,1.1046
5.88634e-008,1.1036
5.89000e-008,1.1010
5.89367e-008,1.0979
5.89734e-008,1.0953
5.90101e-008,1.0938
5.90468e-008,1.0933
5.90834e-008,1.0932
5.91201e-008,1.0928
5.91568e-008,1.0919
5.91935e-008,1.0904
5.92301e-008,1.0890
5.92668e-008,1.0880
5.93035e-008,1.0880
5.93401e-008,1.0890
5.93768e-008,1.0906
5.94135e-008,1.0923
5.94502e-008,1.0934
5.94869e-008,1.0935
5.95235e-008,1.0927
5.95602e-008,1.0914
5.95969e-008,1.0900
5.96335e-008,1.0891
5.96702e-008,1.0889
5.97069e-008,1.0893
5.97436e-008,1.0903
5.97802e-008,1.0913
5.98169e-008,1.0919
5.98536e-008,1.0919
5.98903e-008,1.0913
5.99269e-008,1.0904
5.99636e-008,1.0895
6.00003e-008,1.0890
6.00370e-008,1.0892
6.00737e-008,1.0898
6.01103e-008,1.0907
6.01470e-008,1.0914
6.01837e-008,1.0916
6.02204e-008,1.0913
6.02570e-008,1.0906
6.02937e-008,1.0899
6.03304e-008,1.0894
6.03671e-008,1.0893
6.04037e-008,1.0897
6.04404e-008,1.0903
6.04771e-008,1.0909
6.05137e-008,1.0912
6.05504e-008,1.0911
6.05871e-008,1.0907
6.06238e-008,1.0902
6.06604e-008,1.0899
6.06971e-008,1.0898
6.07338e-008,1.0900
6.07705e-008,1.0904
6.08072e-008,1.0908
6.08438e-008,1.0910
6.08805e-008,1.0911
6.09172e-008,1.0910
6.09539e-008,1.0907
6.09905e-008,1.0905
6.10272e-008,1.0903
6.10639e-008,1.0903
6.11006e-008,1.0904
6.11372e-008,1.0906
6.11739e-008,1.0908
6.12106e-008,1.0908
6.12472e-008,1.0908
6.12839e-008,1.0907
6.13206e-008,1.0905
6.13573e-008,1.0904
6.13939e-008,1.0904
6.14306e-008,1.0905
6.14673e-008,1.0906
6.15040e-008,1.0907
6.15407e-008,1.0908
6.15773e-008,1.0908
6.16140e-008,1.0907
6.16507e-008,1.0906
6.16874e-008,1.0905
6.17240e-008,1.0905
6.17607e-008,1.0905
6.17974e-008,1.0906
6.18341e-008,1.0907
6.18707e-008,1.0908
6.19074e-008,1.0908
