.HEADER
..NAMES
Time,V U2.D3
1.31155e-008,1.1771
1.31541e-008,1.1771
1.31926e-008,1.1772
1.32312e-008,1.1773
1.32698e-008,1.1773
1.33084e-008,1.1773
1.33470e-008,1.1773
1.33855e-008,1.1774
1.34241e-008,1.1774
1.34627e-008,1.1773
1.35012e-008,1.1773
1.35398e-008,1.1774
1.35784e-008,1.1775
1.36170e-008,1.1775
1.36555e-008,1.1774
1.36941e-008,1.1775
1.37327e-008,1.1775
1.37713e-008,1.1775
1.38099e-008,1.1783
1.38484e-008,1.1808
1.38870e-008,1.1825
1.39256e-008,1.1732
1.39641e-008,1.1364
1.40027e-008,1.0603
1.40413e-008,0.9550
1.40799e-008,0.8404
1.41185e-008,0.7281
1.41570e-008,0.6237
1.41956e-008,0.5366
1.42342e-008,0.4700
1.42728e-008,0.4235
1.43113e-008,0.3922
1.43499e-008,0.3694
1.43885e-008,0.3524
1.44270e-008,0.3411
1.44656e-008,0.3325
1.45042e-008,0.3245
1.45428e-008,0.3195
1.45814e-008,0.3188
1.46199e-008,0.3208
1.46585e-008,0.3233
1.46971e-008,0.3252
1.47357e-008,0.3265
1.47742e-008,0.3294
1.48128e-008,0.3391
1.48514e-008,0.3653
1.48899e-008,0.4207
1.49285e-008,0.5106
1.49671e-008,0.6249
1.50057e-008,0.7373
1.50443e-008,0.8318
1.50828e-008,0.9089
1.51214e-008,0.9729
1.51600e-008,1.0241
1.51985e-008,1.0638
1.52371e-008,1.1076
1.52757e-008,1.1432
1.53143e-008,1.1601
1.53528e-008,1.1516
1.53914e-008,1.1010
1.54300e-008,1.0064
1.54686e-008,0.8896
1.55071e-008,0.7716
1.55457e-008,0.6572
1.55843e-008,0.5612
1.56229e-008,0.4888
1.56615e-008,0.4354
1.57000e-008,0.3942
1.57386e-008,0.3709
1.57772e-008,0.3664
1.58158e-008,0.3933
1.58543e-008,0.4593
1.58929e-008,0.5626
1.59315e-008,0.6824
1.59701e-008,0.7936
1.60086e-008,0.8865
1.60472e-008,0.9608
1.60858e-008,1.0181
1.61243e-008,1.0614
1.61629e-008,1.1032
1.62015e-008,1.1379
1.62401e-008,1.1614
1.62786e-008,1.1606
1.63172e-008,1.1266
1.63558e-008,1.0455
1.63944e-008,0.9329
1.64329e-008,0.8129
1.64715e-008,0.6950
1.65101e-008,0.5906
1.65487e-008,0.5095
1.65873e-008,0.4496
1.66258e-008,0.4047
1.66644e-008,0.3761
1.67030e-008,0.3643
1.67416e-008,0.3814
1.67801e-008,0.4339
1.68187e-008,0.5271
1.68573e-008,0.6444
1.68959e-008,0.7600
1.69344e-008,0.8585
1.69730e-008,0.9390
1.70116e-008,1.0016
1.70501e-008,1.0491
1.70887e-008,1.0840
1.71273e-008,1.1075
1.71659e-008,1.1247
1.72044e-008,1.1393
1.72430e-008,1.1505
1.72816e-008,1.1587
1.73202e-008,1.1659
1.73588e-008,1.1704
1.73973e-008,1.1710
1.74359e-008,1.1698
1.74745e-008,1.1686
1.75131e-008,1.1686
1.75516e-008,1.1706
1.75902e-008,1.1752
1.76288e-008,1.1793
1.76674e-008,1.1748
1.77059e-008,1.1475
1.77445e-008,1.0813
1.77831e-008,0.9809
1.78216e-008,0.8675
1.78602e-008,0.7547
1.78988e-008,0.6477
1.79374e-008,0.5561
1.79759e-008,0.4845
1.80145e-008,0.4324
1.80531e-008,0.3924
1.80917e-008,0.3698
1.81302e-008,0.3728
1.81688e-008,0.4089
1.82074e-008,0.4850
1.82460e-008,0.5939
1.82846e-008,0.7117
1.83231e-008,0.8168
1.83617e-008,0.9046
1.84003e-008,0.9746
1.84389e-008,1.0279
1.84774e-008,1.0681
1.85160e-008,1.0974
1.85546e-008,1.1171
1.85932e-008,1.1330
1.86317e-008,1.1461
1.86703e-008,1.1555
1.87089e-008,1.1631
1.87474e-008,1.1689
1.87860e-008,1.1710
1.88246e-008,1.1702
1.88632e-008,1.1691
1.89017e-008,1.1686
1.89403e-008,1.1695
1.89789e-008,1.1711
1.90175e-008,1.1722
1.90560e-008,1.1730
1.90946e-008,1.1740
1.91332e-008,1.1749
1.91718e-008,1.1752
1.92104e-008,1.1755
1.92489e-008,1.1760
1.92875e-008,1.1763
1.93261e-008,1.1764
1.93647e-008,1.1766
1.94032e-008,1.1770
1.94418e-008,1.1773
1.94804e-008,1.1776
1.95190e-008,1.1776
1.95575e-008,1.1774
1.95961e-008,1.1774
1.96347e-008,1.1775
1.96732e-008,1.1775
1.97118e-008,1.1775
1.97504e-008,1.1775
1.97890e-008,1.1776
1.98275e-008,1.1776
1.98661e-008,1.1776
1.99047e-008,1.1776
1.99433e-008,1.1777
1.99819e-008,1.1777
2.00204e-008,1.1777
2.00590e-008,1.1776
2.00976e-008,1.1777
2.01362e-008,1.1777
2.01747e-008,1.1778
2.02133e-008,1.1778
2.02519e-008,1.1778
2.02905e-008,1.1778
2.03290e-008,1.1778
2.03676e-008,1.1778
2.04062e-008,1.1778
2.04447e-008,1.1778
2.04833e-008,1.1778
2.05219e-008,1.1778
2.05605e-008,1.1778
2.05990e-008,1.1778
2.06376e-008,1.1778
2.06762e-008,1.1778
2.07148e-008,1.1778
2.07533e-008,1.1778
2.07919e-008,1.1779
2.08305e-008,1.1779
2.08691e-008,1.1779
2.09077e-008,1.1779
2.09462e-008,1.1779
2.09848e-008,1.1779
2.10234e-008,1.1779
2.10620e-008,1.1779
2.11005e-008,1.1779
2.11391e-008,1.1779
2.11777e-008,1.1779
2.12163e-008,1.1779
2.12548e-008,1.1779
2.12934e-008,1.1780
2.13320e-008,1.1797
2.13705e-008,1.1825
2.14091e-008,1.1807
2.14477e-008,1.1608
2.14863e-008,1.1058
2.15248e-008,1.0132
2.15634e-008,0.9015
2.16020e-008,0.7872
2.16406e-008,0.6775
2.16791e-008,0.5805
2.17177e-008,0.5029
2.17563e-008,0.4462
2.17949e-008,0.4075
2.18335e-008,0.3811
2.18720e-008,0.3610
2.19106e-008,0.3468
2.19492e-008,0.3373
2.19878e-008,0.3289
2.20263e-008,0.3219
2.20649e-008,0.3190
2.21035e-008,0.3198
2.21420e-008,0.3223
2.21806e-008,0.3246
2.22192e-008,0.3261
2.22578e-008,0.3272
2.22963e-008,0.3279
2.23349e-008,0.3275
2.23735e-008,0.3262
2.24121e-008,0.3252
2.24506e-008,0.3249
2.24892e-008,0.3246
2.25278e-008,0.3241
2.25664e-008,0.3238
2.26050e-008,0.3237
2.26435e-008,0.3236
2.26821e-008,0.3232
2.27207e-008,0.3227
2.27593e-008,0.3223
2.27978e-008,0.3223
2.28364e-008,0.3223
2.28750e-008,0.3221
2.29136e-008,0.3221
2.29521e-008,0.3222
2.29907e-008,0.3222
2.30293e-008,0.3222
2.30678e-008,0.3221
2.31064e-008,0.3220
2.31450e-008,0.3220
2.31836e-008,0.3220
2.32221e-008,0.3219
2.32607e-008,0.3219
2.32993e-008,0.3219
2.33379e-008,0.3219
2.33764e-008,0.3219
2.34150e-008,0.3218
2.34536e-008,0.3218
2.34922e-008,0.3218
2.35308e-008,0.3218
2.35693e-008,0.3217
2.36079e-008,0.3217
2.36465e-008,0.3217
2.36851e-008,0.3217
2.37236e-008,0.3217
2.37622e-008,0.3217
2.38008e-008,0.3217
2.38394e-008,0.3217
2.38779e-008,0.3216
2.39165e-008,0.3216
2.39551e-008,0.3216
2.39936e-008,0.3216
2.40322e-008,0.3216
2.40708e-008,0.3216
2.41094e-008,0.3216
2.41479e-008,0.3234
2.41865e-008,0.3311
2.42251e-008,0.3539
2.42637e-008,0.4044
2.43023e-008,0.4885
2.43408e-008,0.5998
2.43794e-008,0.7145
2.44180e-008,0.8134
2.44566e-008,0.8935
2.44951e-008,0.9604
2.45337e-008,1.0144
2.45723e-008,1.0555
2.46109e-008,1.0862
2.46494e-008,1.1086
2.46880e-008,1.1264
2.47266e-008,1.1408
2.47651e-008,1.1513
2.48037e-008,1.1592
2.48423e-008,1.1655
2.48809e-008,1.1683
2.49194e-008,1.1678
2.49580e-008,1.1669
2.49966e-008,1.1674
2.50352e-008,1.1690
2.50737e-008,1.1707
2.51123e-008,1.1718
2.51509e-008,1.1724
2.51895e-008,1.1733
2.52281e-008,1.1742
2.52666e-008,1.1746
2.53052e-008,1.1747
2.53438e-008,1.1753
2.53824e-008,1.1758
2.54209e-008,1.1759
2.54595e-008,1.1760
2.54981e-008,1.1765
2.55367e-008,1.1769
2.55752e-008,1.1771
2.56138e-008,1.1770
2.56524e-008,1.1769
2.56909e-008,1.1769
2.57295e-008,1.1771
2.57681e-008,1.1771
2.58067e-008,1.1770
2.58452e-008,1.1771
2.58838e-008,1.1772
2.59224e-008,1.1772
2.59610e-008,1.1772
2.59995e-008,1.1778
2.60381e-008,1.1802
2.60767e-008,1.1824
2.61153e-008,1.1750
2.61539e-008,1.1421
2.61924e-008,1.0704
2.62310e-008,0.9673
2.62696e-008,0.8531
2.63082e-008,0.7402
2.63467e-008,0.6344
2.63853e-008,0.5452
2.64239e-008,0.4762
2.64625e-008,0.4277
2.65010e-008,0.3949
2.65396e-008,0.3716
2.65782e-008,0.3539
2.66167e-008,0.3420
2.66553e-008,0.3333
2.66939e-008,0.3252
2.67325e-008,0.3197
2.67710e-008,0.3186
2.68096e-008,0.3204
2.68482e-008,0.3229
2.68868e-008,0.3249
2.69254e-008,0.3262
2.69639e-008,0.3272
2.70025e-008,0.3275
2.70411e-008,0.3267
2.70797e-008,0.3254
2.71182e-008,0.3246
2.71568e-008,0.3244
2.71954e-008,0.3241
2.72340e-008,0.3236
2.72725e-008,0.3235
2.73111e-008,0.3234
2.73497e-008,0.3232
2.73882e-008,0.3228
2.74268e-008,0.3237
2.74654e-008,0.3302
2.75040e-008,0.3509
2.75425e-008,0.3978
2.75811e-008,0.4784
2.76197e-008,0.5878
2.76583e-008,0.7034
2.76968e-008,0.8044
2.77354e-008,0.8860
2.77740e-008,0.9542
2.78126e-008,1.0096
2.78512e-008,1.0521
2.78897e-008,1.0838
2.79283e-008,1.1067
2.79669e-008,1.1250
2.80055e-008,1.1399
2.80440e-008,1.1508
2.80826e-008,1.1587
2.81212e-008,1.1652
2.81598e-008,1.1685
2.81983e-008,1.1683
2.82369e-008,1.1672
2.82755e-008,1.1676
2.83140e-008,1.1692
2.83526e-008,1.1709
2.83912e-008,1.1720
2.84298e-008,1.1726
2.84683e-008,1.1735
2.85069e-008,1.1745
2.85455e-008,1.1749
2.85841e-008,1.1750
2.86226e-008,1.1755
2.86612e-008,1.1760
2.86998e-008,1.1762
2.87384e-008,1.1763
2.87770e-008,1.1767
2.88155e-008,1.1777
2.88541e-008,1.1805
2.88927e-008,1.1823
2.89313e-008,1.1739
2.89698e-008,1.1392
2.90084e-008,1.0656
2.90470e-008,0.9614
2.90855e-008,0.8470
2.91241e-008,0.7345
2.91627e-008,0.6294
2.92013e-008,0.5411
2.92398e-008,0.4732
2.92784e-008,0.4257
2.93170e-008,0.3936
2.93556e-008,0.3706
2.93941e-008,0.3531
2.94327e-008,0.3415
2.94713e-008,0.3329
2.95099e-008,0.3249
2.95485e-008,0.3196
2.95870e-008,0.3186
2.96256e-008,0.3205
2.96642e-008,0.3231
2.97028e-008,0.3250
2.97413e-008,0.3263
2.97799e-008,0.3290
2.98185e-008,0.3381
2.98570e-008,0.3629
2.98956e-008,0.4163
2.99342e-008,0.5042
2.99728e-008,0.6176
3.00113e-008,0.7308
3.00499e-008,0.8265
3.00885e-008,0.9044
3.01271e-008,0.9693
3.01657e-008,1.0212
3.02042e-008,1.0610
3.02428e-008,1.1044
3.02814e-008,1.1403
3.03199e-008,1.1597
3.03585e-008,1.1526
3.03971e-008,1.1053
3.04357e-008,1.0129
3.04743e-008,0.8965
3.05128e-008,0.7785
3.05514e-008,0.6636
3.05900e-008,0.5661
3.06285e-008,0.4925
3.06671e-008,0.4381
3.07057e-008,0.3955
3.07443e-008,0.3712
3.07829e-008,0.3656
3.08214e-008,0.3904
3.08600e-008,0.4539
3.08986e-008,0.5555
3.09372e-008,0.6750
3.09757e-008,0.7871
3.10143e-008,0.8813
3.10529e-008,0.9567
3.10914e-008,1.0149
3.11300e-008,1.0590
3.11686e-008,1.0909
3.12072e-008,1.1119
3.12458e-008,1.1285
3.12843e-008,1.1424
3.13229e-008,1.1527
3.13615e-008,1.1607
3.14000e-008,1.1675
3.14386e-008,1.1708
3.14772e-008,1.1708
3.15158e-008,1.1695
3.15544e-008,1.1684
3.15929e-008,1.1688
3.16315e-008,1.1705
3.16701e-008,1.1718
3.17087e-008,1.1725
3.17472e-008,1.1736
3.17858e-008,1.1746
3.18244e-008,1.1751
3.18629e-008,1.1754
3.19015e-008,1.1757
3.19401e-008,1.1761
3.19787e-008,1.1763
3.20173e-008,1.1765
3.20558e-008,1.1767
3.20944e-008,1.1771
3.21330e-008,1.1775
3.21715e-008,1.1775
3.22101e-008,1.1773
3.22487e-008,1.1773
3.22873e-008,1.1774
3.23259e-008,1.1774
3.23644e-008,1.1774
3.24030e-008,1.1774
3.24416e-008,1.1775
3.24801e-008,1.1775
3.25187e-008,1.1775
3.25573e-008,1.1775
3.25959e-008,1.1776
3.26344e-008,1.1776
3.26730e-008,1.1776
3.27116e-008,1.1776
3.27502e-008,1.1776
3.27888e-008,1.1777
3.28273e-008,1.1777
3.28659e-008,1.1777
3.29045e-008,1.1777
3.29430e-008,1.1777
3.29816e-008,1.1777
3.30202e-008,1.1777
3.30588e-008,1.1777
3.30974e-008,1.1777
3.31359e-008,1.1777
3.31745e-008,1.1778
3.32131e-008,1.1777
3.32516e-008,1.1778
3.32902e-008,1.1778
3.33288e-008,1.1778
3.33674e-008,1.1778
3.34060e-008,1.1778
3.34445e-008,1.1778
3.34831e-008,1.1778
3.35217e-008,1.1778
3.35603e-008,1.1778
3.35988e-008,1.1778
3.36374e-008,1.1778
3.36760e-008,1.1778
3.37145e-008,1.1778
3.37531e-008,1.1779
3.37917e-008,1.1779
3.38303e-008,1.1779
3.38689e-008,1.1779
3.39074e-008,1.1779
3.39460e-008,1.1779
3.39846e-008,1.1791
3.40231e-008,1.1818
3.40617e-008,1.1823
3.41003e-008,1.1690
3.41389e-008,1.1246
3.41775e-008,1.0410
3.42160e-008,0.9324
3.42546e-008,0.8176
3.42932e-008,0.7063
3.43318e-008,0.6048
3.43703e-008,0.5218
3.44089e-008,0.4594
3.44475e-008,0.4164
3.44860e-008,0.3874
3.45246e-008,0.3658
3.45632e-008,0.3500
3.46018e-008,0.3396
3.46404e-008,0.3311
3.46789e-008,0.3235
3.47175e-008,0.3193
3.47561e-008,0.3193
3.47946e-008,0.3216
3.48332e-008,0.3241
3.48718e-008,0.3258
3.49104e-008,0.3269
3.49490e-008,0.3277
3.49875e-008,0.3277
3.50261e-008,0.3266
3.50647e-008,0.3254
3.51032e-008,0.3249
3.51418e-008,0.3247
3.51804e-008,0.3243
3.52190e-008,0.3239
3.52575e-008,0.3238
3.52961e-008,0.3237
3.53347e-008,0.3234
3.53733e-008,0.3228
3.54119e-008,0.3224
3.54504e-008,0.3223
3.54890e-008,0.3223
3.55276e-008,0.3222
3.55661e-008,0.3221
3.56047e-008,0.3222
3.56433e-008,0.3222
3.56819e-008,0.3222
3.57205e-008,0.3221
3.57590e-008,0.3220
3.57976e-008,0.3220
3.58362e-008,0.3220
3.58747e-008,0.3219
3.59133e-008,0.3219
3.59519e-008,0.3219
3.59905e-008,0.3219
3.60290e-008,0.3219
3.60676e-008,0.3218
3.61062e-008,0.3218
3.61448e-008,0.3218
3.61834e-008,0.3218
3.62219e-008,0.3218
3.62605e-008,0.3217
3.62991e-008,0.3218
3.63376e-008,0.3232
3.63762e-008,0.3299
3.64148e-008,0.3504
3.64534e-008,0.3972
3.64920e-008,0.4776
3.65305e-008,0.5868
3.65691e-008,0.7023
3.66077e-008,0.8035
3.66462e-008,0.8853
3.66848e-008,0.9537
3.67234e-008,1.0091
3.67620e-008,1.0517
3.68006e-008,1.0949
3.68391e-008,1.1327
3.68777e-008,1.1578
3.69163e-008,1.1560
3.69549e-008,1.1195
3.69934e-008,1.0352
3.70320e-008,0.9217
3.70706e-008,0.8035
3.71091e-008,0.6872
3.71477e-008,0.5847
3.71863e-008,0.5062
3.72249e-008,0.4480
3.72635e-008,0.4029
3.73020e-008,0.3748
3.73406e-008,0.3640
3.73792e-008,0.3820
3.74177e-008,0.4363
3.74563e-008,0.5312
3.74949e-008,0.6491
3.75335e-008,0.7643
3.75721e-008,0.8625
3.76106e-008,0.9420
3.76492e-008,1.0034
3.76878e-008,1.0504
3.77263e-008,1.0907
3.77649e-008,1.1283
3.78035e-008,1.1572
3.78421e-008,1.1625
3.78806e-008,1.1405
3.79192e-008,1.0713
3.79578e-008,0.9651
3.79964e-008,0.8453
3.80350e-008,0.7264
3.80735e-008,0.6167
3.81121e-008,0.5291
3.81507e-008,0.4638
3.81892e-008,0.4153
3.82278e-008,0.3811
3.82664e-008,0.3643
3.83050e-008,0.3733
3.83436e-008,0.4148
3.83821e-008,0.4979
3.84207e-008,0.6111
3.84593e-008,0.7294
3.84978e-008,0.8331
3.85364e-008,0.9186
3.85750e-008,0.9858
3.86136e-008,1.0372
3.86521e-008,1.0754
3.86907e-008,1.1018
3.87293e-008,1.1200
3.87679e-008,1.1354
3.88065e-008,1.1477
3.88450e-008,1.1564
3.88836e-008,1.1640
3.89222e-008,1.1694
3.89607e-008,1.1710
3.89993e-008,1.1700
3.90379e-008,1.1687
3.90765e-008,1.1682
3.91151e-008,1.1694
3.91536e-008,1.1710
3.91922e-008,1.1720
3.92308e-008,1.1728
3.92693e-008,1.1740
3.93079e-008,1.1748
3.93465e-008,1.1751
3.93851e-008,1.1754
3.94237e-008,1.1759
3.94622e-008,1.1761
3.95008e-008,1.1763
3.95394e-008,1.1765
3.95780e-008,1.1768
3.96165e-008,1.1786
3.96551e-008,1.1817
3.96937e-008,1.1813
3.97322e-008,1.1654
3.97708e-008,1.1171
3.98094e-008,1.0301
3.98480e-008,0.9202
3.98866e-008,0.8055
3.99251e-008,0.6949
3.99637e-008,0.5950
4.00023e-008,0.5140
4.00408e-008,0.4538
4.00794e-008,0.4085
4.01180e-008,0.3784
4.01566e-008,0.3677
4.01952e-008,0.3896
4.02337e-008,0.4477
4.02723e-008,0.5444
4.03109e-008,0.6617
4.03494e-008,0.7736
4.03880e-008,0.8685
4.04266e-008,0.9466
4.04652e-008,1.0067
4.05037e-008,1.0521
4.05423e-008,1.0863
4.05809e-008,1.1095
4.06195e-008,1.1266
4.06581e-008,1.1410
4.06966e-008,1.1520
4.07352e-008,1.1599
4.07738e-008,1.1669
4.08123e-008,1.1707
4.08509e-008,1.1708
4.08895e-008,1.1696
4.09281e-008,1.1688
4.09667e-008,1.1691
4.10052e-008,1.1704
4.10438e-008,1.1719
4.10824e-008,1.1728
4.11209e-008,1.1736
4.11595e-008,1.1747
4.11981e-008,1.1753
4.12367e-008,1.1754
4.12752e-008,1.1758
4.13138e-008,1.1763
4.13524e-008,1.1765
4.13910e-008,1.1766
4.14296e-008,1.1769
