.HEADER
..NAMES
Time,V U5.D7
4.0118e-009,1.0712
4.0504e-009,1.1091
4.0890e-009,1.1413
4.1275e-009,1.1591
4.1661e-009,1.1493
4.2047e-009,1.1049
4.2433e-009,1.0229
4.2818e-009,0.9113
4.3204e-009,0.7897
4.3590e-009,0.6759
4.3975e-009,0.5746
4.4361e-009,0.4912
4.4747e-009,0.4337
4.5133e-009,0.3988
4.5519e-009,0.3758
4.5904e-009,0.3591
4.6290e-009,0.3498
4.6676e-009,0.3435
4.7062e-009,0.3350
4.7447e-009,0.3253
4.7833e-009,0.3193
4.8219e-009,0.3172
4.8604e-009,0.3170
4.8990e-009,0.3185
4.9376e-009,0.3218
4.9762e-009,0.3256
5.0147e-009,0.3319
5.0533e-009,0.3486
5.0919e-009,0.3875
5.1305e-009,0.4576
5.1691e-009,0.5597
5.2076e-009,0.6763
5.2462e-009,0.7819
5.2848e-009,0.8679
5.3234e-009,0.9420
5.3619e-009,1.0051
5.4005e-009,1.0499
5.4391e-009,1.0781
5.4776e-009,1.0983
5.5162e-009,1.1159
5.5548e-009,1.1294
5.5934e-009,1.1397
5.6320e-009,1.1507
5.6705e-009,1.1616
5.7091e-009,1.1680
5.7477e-009,1.1696
5.7863e-009,1.1694
5.8248e-009,1.1689
5.8634e-009,1.1691
5.9020e-009,1.1702
5.9405e-009,1.1738
5.9791e-009,1.1772
6.0177e-009,1.1715
6.0563e-009,1.1418
6.0948e-009,1.0728
6.1334e-009,0.9698
6.1720e-009,0.8566
6.2106e-009,0.7458
6.2492e-009,0.6382
6.2877e-009,0.5427
6.3263e-009,0.4716
6.3649e-009,0.4256
6.4035e-009,0.3943
6.4420e-009,0.3712
6.4806e-009,0.3573
6.5192e-009,0.3498
6.5577e-009,0.3416
6.5963e-009,0.3314
6.6349e-009,0.3235
6.6735e-009,0.3193
6.7121e-009,0.3182
6.7506e-009,0.3189
6.7892e-009,0.3205
6.8278e-009,0.3229
6.8664e-009,0.3256
6.9049e-009,0.3276
6.9435e-009,0.3280
6.9821e-009,0.3268
7.0206e-009,0.3256
7.0592e-009,0.3251
7.0978e-009,0.3242
7.1364e-009,0.3230
7.1749e-009,0.3227
7.2135e-009,0.3233
7.2521e-009,0.3237
7.2907e-009,0.3234
7.3293e-009,0.3231
7.3678e-009,0.3232
7.4064e-009,0.3230
7.4450e-009,0.3226
7.4835e-009,0.3222
7.5221e-009,0.3222
7.5607e-009,0.3223
7.5993e-009,0.3223
7.6379e-009,0.3223
7.6764e-009,0.3224
7.7150e-009,0.3224
7.7536e-009,0.3224
7.7922e-009,0.3232
7.8307e-009,0.3278
7.8693e-009,0.3440
7.9079e-009,0.3839
7.9464e-009,0.4570
7.9850e-009,0.5619
8.0236e-009,0.6788
8.0622e-009,0.7838
8.1008e-009,0.8696
8.1393e-009,0.9434
8.1779e-009,1.0053
8.2165e-009,1.0492
8.2550e-009,1.0776
8.2936e-009,1.0981
8.3322e-009,1.1156
8.3708e-009,1.1292
8.4093e-009,1.1401
8.4479e-009,1.1512
8.4865e-009,1.1617
8.5251e-009,1.1678
8.5637e-009,1.1692
8.6022e-009,1.1688
8.6408e-009,1.1683
8.6794e-009,1.1686
8.7179e-009,1.1698
8.7565e-009,1.1734
8.7951e-009,1.1767
8.8337e-009,1.1704
8.8722e-009,1.1389
8.9108e-009,1.0676
8.9494e-009,0.9638
8.9880e-009,0.8505
9.0266e-009,0.7399
9.0651e-009,0.6325
9.1037e-009,0.5381
9.1423e-009,0.4685
9.1808e-009,0.4223
9.2194e-009,0.3857
9.2580e-009,0.3659
9.2966e-009,0.3784
9.3352e-009,0.4244
9.3737e-009,0.5012
9.4123e-009,0.6069
9.4509e-009,0.7212
9.4895e-009,0.8233
9.5280e-009,0.9067
9.5666e-009,0.9783
9.6052e-009,1.0360
9.6437e-009,1.0736
9.6823e-009,1.0966
9.7209e-009,1.1151
9.7595e-009,1.1298
9.7981e-009,1.1393
9.8366e-009,1.1483
9.8752e-009,1.1590
9.9138e-009,1.1672
9.9524e-009,1.1703
9.9909e-009,1.1710
1.00295e-008,1.1712
1.00681e-008,1.1705
1.01066e-008,1.1696
1.01452e-008,1.1697
1.01838e-008,1.1702
1.02224e-008,1.1702
1.02610e-008,1.1709
1.02995e-008,1.1727
1.03381e-008,1.1739
1.03767e-008,1.1741
1.04152e-008,1.1745
1.04538e-008,1.1751
1.04924e-008,1.1749
1.05310e-008,1.1743
1.05695e-008,1.1745
1.06081e-008,1.1763
1.06467e-008,1.1793
1.06853e-008,1.1798
1.07239e-008,1.1662
1.07624e-008,1.1203
1.08010e-008,1.0345
1.08396e-008,0.9254
1.08781e-008,0.8125
1.09167e-008,0.7025
1.09553e-008,0.5981
1.09939e-008,0.5118
1.10324e-008,0.4517
1.10710e-008,0.4122
1.11096e-008,0.3840
1.11482e-008,0.3649
1.11868e-008,0.3543
1.12253e-008,0.3468
1.12639e-008,0.3376
1.13025e-008,0.3281
1.13410e-008,0.3217
1.13796e-008,0.3188
1.14182e-008,0.3186
1.14568e-008,0.3198
1.14953e-008,0.3217
1.15339e-008,0.3244
1.15725e-008,0.3300
1.16111e-008,0.3440
1.16497e-008,0.3766
1.16882e-008,0.4398
1.17268e-008,0.5366
1.17654e-008,0.6527
1.18039e-008,0.7613
1.18425e-008,0.8509
1.18811e-008,0.9276
1.19197e-008,0.9933
1.19583e-008,1.0418
1.19968e-008,1.0729
1.20354e-008,1.0944
1.20740e-008,1.1126
1.21126e-008,1.1269
1.21511e-008,1.1377
1.21897e-008,1.1486
1.22283e-008,1.1596
1.22668e-008,1.1671
1.23054e-008,1.1696
1.23440e-008,1.1696
1.23826e-008,1.1690
1.24212e-008,1.1691
1.24597e-008,1.1697
1.24983e-008,1.1730
1.25369e-008,1.1768
1.25755e-008,1.1741
1.26140e-008,1.1514
1.26526e-008,1.0910
1.26912e-008,0.9935
1.27297e-008,0.8810
1.27683e-008,0.7693
1.28069e-008,0.6607
1.28455e-008,0.5615
1.28841e-008,0.4845
1.29226e-008,0.4339
1.29612e-008,0.4003
1.29998e-008,0.3755
1.30383e-008,0.3597
1.30769e-008,0.3513
1.31155e-008,0.3436
1.31541e-008,0.3336
1.31926e-008,0.3249
1.32312e-008,0.3199
1.32698e-008,0.3183
1.33084e-008,0.3187
1.33470e-008,0.3202
1.33855e-008,0.3224
1.34241e-008,0.3258
1.34627e-008,0.3336
1.35012e-008,0.3529
1.35398e-008,0.3957
1.35784e-008,0.4714
1.36170e-008,0.5784
1.36555e-008,0.6944
1.36941e-008,0.7964
1.37327e-008,0.8800
1.37713e-008,0.9531
1.38099e-008,1.0136
1.38484e-008,1.0548
1.38870e-008,1.0913
1.39256e-008,1.1271
1.39641e-008,1.1537
1.40027e-008,1.1508
1.40413e-008,1.1185
1.40799e-008,1.0505
1.41185e-008,0.9445
1.41570e-008,0.8236
1.41956e-008,0.7074
1.42342e-008,0.6019
1.42728e-008,0.5125
1.43113e-008,0.4477
1.43499e-008,0.4052
1.43885e-008,0.3758
1.44270e-008,0.3630
1.44656e-008,0.3834
1.45042e-008,0.4372
1.45428e-008,0.5207
1.45814e-008,0.6305
1.46199e-008,0.7445
1.46585e-008,0.8428
1.46971e-008,0.9231
1.47357e-008,0.9924
1.47742e-008,1.0470
1.48128e-008,1.0856
1.48514e-008,1.1215
1.48899e-008,1.1517
1.49285e-008,1.1584
1.49671e-008,1.1370
1.50057e-008,1.0799
1.50443e-008,0.9843
1.50828e-008,0.8673
1.51214e-008,0.7472
1.51600e-008,0.6372
1.51985e-008,0.5419
1.52371e-008,0.4671
1.52757e-008,0.4178
1.53143e-008,0.3833
1.53528e-008,0.3644
1.53914e-008,0.3728
1.54300e-008,0.4159
1.54686e-008,0.4912
1.55071e-008,0.5951
1.55457e-008,0.7094
1.55843e-008,0.8138
1.56229e-008,0.8992
1.56615e-008,0.9718
1.57000e-008,1.0317
1.57386e-008,1.0728
1.57772e-008,1.1113
1.58158e-008,1.1434
1.58543e-008,1.1588
1.58929e-008,1.1478
1.59315e-008,1.1022
1.59701e-008,1.0181
1.60086e-008,0.9056
1.60472e-008,0.7840
1.60858e-008,0.6708
1.61243e-008,0.5703
1.61629e-008,0.4877
1.62015e-008,0.4314
1.62401e-008,0.3924
1.62786e-008,0.3685
1.63172e-008,0.3662
1.63558e-008,0.3987
1.63944e-008,0.4643
1.64329e-008,0.5597
1.64715e-008,0.6736
1.65101e-008,0.7832
1.65487e-008,0.8737
1.65873e-008,0.9500
1.66258e-008,1.0148
1.66644e-008,1.0615
1.67030e-008,1.0900
1.67416e-008,1.1086
1.67801e-008,1.1248
1.68187e-008,1.1368
1.68573e-008,1.1451
1.68959e-008,1.1544
1.69344e-008,1.1644
1.69730e-008,1.1700
1.70116e-008,1.1711
1.70501e-008,1.1711
1.70887e-008,1.1709
1.71273e-008,1.1702
1.71659e-008,1.1698
1.72044e-008,1.1700
1.72430e-008,1.1701
1.72816e-008,1.1706
1.73202e-008,1.1719
1.73588e-008,1.1735
1.73973e-008,1.1741
1.74359e-008,1.1742
1.74745e-008,1.1749
1.75131e-008,1.1751
1.75516e-008,1.1745
1.75902e-008,1.1743
1.76288e-008,1.1753
1.76674e-008,1.1782
1.77059e-008,1.1806
1.77445e-008,1.1739
1.77831e-008,1.1421
1.78216e-008,1.0706
1.78602e-008,0.9672
1.78988e-008,0.8542
1.79374e-008,0.7433
1.79759e-008,0.6356
1.80145e-008,0.5411
1.80531e-008,0.4711
1.80917e-008,0.4252
1.81302e-008,0.3935
1.81688e-008,0.3709
1.82074e-008,0.3575
1.82460e-008,0.3498
1.82846e-008,0.3413
1.83231e-008,0.3314
1.83617e-008,0.3237
1.84003e-008,0.3196
1.84389e-008,0.3185
1.84774e-008,0.3193
1.85160e-008,0.3209
1.85546e-008,0.3232
1.85932e-008,0.3274
1.86317e-008,0.3373
1.86703e-008,0.3614
1.87089e-008,0.4124
1.87474e-008,0.4971
1.87860e-008,0.6092
1.88246e-008,0.7229
1.88632e-008,0.8198
1.89017e-008,0.9003
1.89403e-008,0.9705
1.89789e-008,1.0263
1.90175e-008,1.0630
1.90560e-008,1.0870
1.90946e-008,1.1063
1.91332e-008,1.1221
1.91718e-008,1.1339
1.92104e-008,1.1444
1.92489e-008,1.1557
1.92875e-008,1.1650
1.93261e-008,1.1692
1.93647e-008,1.1698
1.94032e-008,1.1692
1.94418e-008,1.1690
1.94804e-008,1.1694
1.95190e-008,1.1697
1.95575e-008,1.1696
1.95961e-008,1.1699
1.96347e-008,1.1713
1.96732e-008,1.1730
1.97118e-008,1.1738
1.97504e-008,1.1740
1.97890e-008,1.1746
1.98275e-008,1.1750
1.98661e-008,1.1747
1.99047e-008,1.1741
1.99433e-008,1.1745
1.99819e-008,1.1752
2.00204e-008,1.1753
2.00590e-008,1.1752
2.00976e-008,1.1753
2.01362e-008,1.1756
2.01747e-008,1.1757
2.02133e-008,1.1756
2.02519e-008,1.1755
2.02905e-008,1.1755
2.03290e-008,1.1755
2.03676e-008,1.1755
2.04062e-008,1.1755
2.04447e-008,1.1755
2.04833e-008,1.1756
2.05219e-008,1.1757
2.05605e-008,1.1757
2.05990e-008,1.1756
2.06376e-008,1.1757
2.06762e-008,1.1757
2.07148e-008,1.1757
2.07533e-008,1.1757
2.07919e-008,1.1757
2.08305e-008,1.1758
2.08691e-008,1.1758
2.09077e-008,1.1758
2.09462e-008,1.1758
2.09848e-008,1.1759
2.10234e-008,1.1759
2.10620e-008,1.1759
2.11005e-008,1.1759
2.11391e-008,1.1759
2.11777e-008,1.1759
2.12163e-008,1.1760
2.12548e-008,1.1760
2.12934e-008,1.1760
2.13320e-008,1.1760
2.13705e-008,1.1760
2.14091e-008,1.1760
2.14477e-008,1.1760
2.14863e-008,1.1760
2.15248e-008,1.1761
2.15634e-008,1.1761
2.16020e-008,1.1761
2.16406e-008,1.1761
2.16791e-008,1.1761
2.17177e-008,1.1761
2.17563e-008,1.1761
2.17949e-008,1.1761
2.18335e-008,1.1761
2.18720e-008,1.1761
2.19106e-008,1.1761
2.19492e-008,1.1762
2.19878e-008,1.1762
2.20263e-008,1.1762
2.20649e-008,1.1762
2.21035e-008,1.1762
2.21420e-008,1.1762
2.21806e-008,1.1762
2.22192e-008,1.1762
2.22578e-008,1.1762
2.22963e-008,1.1762
2.23349e-008,1.1762
2.23735e-008,1.1762
2.24121e-008,1.1762
2.24506e-008,1.1762
2.24892e-008,1.1762
2.25278e-008,1.1762
2.25664e-008,1.1762
2.26050e-008,1.1762
2.26435e-008,1.1762
2.26821e-008,1.1762
2.27207e-008,1.1762
2.27593e-008,1.1762
2.27978e-008,1.1772
2.28364e-008,1.1799
2.28750e-008,1.1813
2.29136e-008,1.1699
2.29521e-008,1.1280
2.29907e-008,1.0463
2.30293e-008,0.9387
2.30678e-008,0.8257
2.31064e-008,0.7154
2.31450e-008,0.6099
2.31836e-008,0.5210
2.32221e-008,0.4578
2.32607e-008,0.4140
2.32993e-008,0.3807
2.33379e-008,0.3669
2.33764e-008,0.3884
2.34150e-008,0.4426
2.34536e-008,0.5271
2.34922e-008,0.6376
2.35308e-008,0.7502
2.35693e-008,0.8469
2.36079e-008,0.9271
2.36465e-008,0.9957
2.36851e-008,1.0480
2.37236e-008,1.0814
2.37622e-008,1.1024
2.38008e-008,1.1201
2.38394e-008,1.1335
2.38779e-008,1.1423
2.39165e-008,1.1519
2.39551e-008,1.1625
2.39936e-008,1.1692
2.40322e-008,1.1713
2.40708e-008,1.1719
2.41094e-008,1.1718
2.41479e-008,1.1710
2.41865e-008,1.1703
2.42251e-008,1.1705
2.42637e-008,1.1709
2.43023e-008,1.1710
2.43408e-008,1.1720
2.43794e-008,1.1738
2.44180e-008,1.1747
2.44566e-008,1.1747
2.44951e-008,1.1753
2.45337e-008,1.1757
2.45723e-008,1.1752
2.46109e-008,1.1748
2.46494e-008,1.1753
2.46880e-008,1.1758
2.47266e-008,1.1758
2.47651e-008,1.1757
2.48037e-008,1.1760
2.48423e-008,1.1763
2.48809e-008,1.1761
2.49194e-008,1.1761
2.49580e-008,1.1761
2.49966e-008,1.1761
2.50352e-008,1.1759
2.50737e-008,1.1760
2.51123e-008,1.1761
2.51509e-008,1.1774
2.51895e-008,1.1804
2.52281e-008,1.1804
2.52666e-008,1.1642
2.53052e-008,1.1139
2.53438e-008,1.0249
2.53824e-008,0.9150
2.54209e-008,0.8023
2.54595e-008,0.6924
2.54981e-008,0.5894
2.55367e-008,0.5055
2.55752e-008,0.4476
2.56138e-008,0.4056
2.56524e-008,0.3760
2.56909e-008,0.3684
2.57295e-008,0.3969
2.57681e-008,0.4579
2.58067e-008,0.5486
2.58452e-008,0.6617
2.58838e-008,0.7723
2.59224e-008,0.8647
2.59610e-008,0.9424
2.59995e-008,1.0083
2.60381e-008,1.0563
2.60767e-008,1.0937
2.61153e-008,1.1285
2.61539e-008,1.1565
2.61924e-008,1.1571
2.62310e-008,1.1286
2.62696e-008,1.0649
2.63082e-008,0.9625
2.63467e-008,0.8420
2.63853e-008,0.7239
2.64239e-008,0.6170
2.64625e-008,0.5250
2.65010e-008,0.4554
2.65396e-008,0.4117
2.65782e-008,0.3856
2.66167e-008,0.3661
2.66553e-008,0.3533
2.66939e-008,0.3469
2.67325e-008,0.3396
2.67710e-008,0.3296
2.68096e-008,0.3217
2.68482e-008,0.3182
2.68868e-008,0.3172
2.69254e-008,0.3179
2.69639e-008,0.3206
2.70025e-008,0.3243
2.70411e-008,0.3288
2.70797e-008,0.3397
2.71182e-008,0.3676
2.71568e-008,0.4236
2.71954e-008,0.5123
2.72340e-008,0.6263
2.72725e-008,0.7389
2.73111e-008,0.8330
2.73497e-008,0.9113
2.73882e-008,0.9798
2.74268e-008,1.0334
2.74654e-008,1.0684
2.75040e-008,1.1068
2.75425e-008,1.1410
2.75811e-008,1.1552
2.76197e-008,1.1421
2.76583e-008,1.0952
2.76968e-008,1.0098
2.77354e-008,0.8959
2.77740e-008,0.7741
2.78126e-008,0.6622
2.78512e-008,0.5630
2.78897e-008,0.4822
2.79283e-008,0.4285
2.79669e-008,0.3906
2.80055e-008,0.3672
2.80440e-008,0.3672
2.80826e-008,0.4016
2.81212e-008,0.4680
2.81598e-008,0.5640
2.81983e-008,0.6785
2.82369e-008,0.7882
2.82755e-008,0.8777
2.83140e-008,0.9530
2.83526e-008,1.0176
2.83912e-008,1.0638
2.84298e-008,1.0912
2.84683e-008,1.1093
2.85069e-008,1.1255
2.85455e-008,1.1374
2.85841e-008,1.1455
2.86226e-008,1.1548
2.86612e-008,1.1648
2.86998e-008,1.1702
2.87384e-008,1.1712
2.87770e-008,1.1712
2.88155e-008,1.1710
2.88541e-008,1.1703
2.88927e-008,1.1698
2.89313e-008,1.1701
2.89698e-008,1.1702
2.90084e-008,1.1706
2.90470e-008,1.1720
2.90855e-008,1.1737
2.91241e-008,1.1742
2.91627e-008,1.1743
2.92013e-008,1.1750
2.92398e-008,1.1752
2.92784e-008,1.1746
2.93170e-008,1.1743
2.93556e-008,1.1750
2.93941e-008,1.1755
2.94327e-008,1.1753
2.94713e-008,1.1753
2.95099e-008,1.1757
2.95485e-008,1.1759
2.95870e-008,1.1757
2.96256e-008,1.1756
2.96642e-008,1.1757
2.97028e-008,1.1757
2.97413e-008,1.1756
2.97799e-008,1.1756
2.98185e-008,1.1760
2.98570e-008,1.1782
2.98956e-008,1.1811
2.99342e-008,1.1762
2.99728e-008,1.1478
3.00113e-008,1.0805
3.00499e-008,0.9798
3.00885e-008,0.8673
3.01271e-008,0.7559
3.01657e-008,0.6475
3.02042e-008,0.5511
3.02428e-008,0.4780
3.02814e-008,0.4290
3.03199e-008,0.3901
3.03585e-008,0.3678
3.03971e-008,0.3762
3.04357e-008,0.4182
3.04743e-008,0.4916
3.05128e-008,0.5947
3.05514e-008,0.7092
3.05900e-008,0.8134
3.06285e-008,0.8984
3.06671e-008,0.9712
3.07057e-008,1.0309
3.07443e-008,1.0706
3.07829e-008,1.0949
3.08214e-008,1.1136
3.08600e-008,1.1289
3.08986e-008,1.1389
3.09372e-008,1.1479
3.09757e-008,1.1584
3.10143e-008,1.1671
3.10529e-008,1.1707
3.10914e-008,1.1715
3.11300e-008,1.1717
3.11686e-008,1.1711
3.12072e-008,1.1702
3.12458e-008,1.1702
3.12843e-008,1.1706
3.13229e-008,1.1706
3.13615e-008,1.1712
3.14000e-008,1.1730
3.14386e-008,1.1743
3.14772e-008,1.1744
3.15158e-008,1.1748
3.15544e-008,1.1754
3.15929e-008,1.1753
3.16315e-008,1.1747
3.16701e-008,1.1748
3.17087e-008,1.1764
3.17472e-008,1.1793
3.17858e-008,1.1805
3.18244e-008,1.1694
3.18629e-008,1.1280
3.19015e-008,1.0464
3.19401e-008,0.9387
3.19787e-008,0.8257
3.20173e-008,0.7154
3.20558e-008,0.6098
3.20944e-008,0.5207
3.21330e-008,0.4576
3.21715e-008,0.4137
3.22101e-008,0.3803
3.22487e-008,0.3666
3.22873e-008,0.3879
3.23259e-008,0.4419
3.23644e-008,0.5262
3.24030e-008,0.6368
3.24416e-008,0.7495
3.24801e-008,0.8462
3.25187e-008,0.9265
3.25573e-008,0.9952
3.25959e-008,1.0476
3.26344e-008,1.0810
3.26730e-008,1.1021
3.27116e-008,1.1198
3.27502e-008,1.1332
3.27888e-008,1.1419
3.28273e-008,1.1516
3.28659e-008,1.1622
3.29045e-008,1.1690
3.29430e-008,1.1711
3.29816e-008,1.1717
3.30202e-008,1.1716
3.30588e-008,1.1707
3.30974e-008,1.1701
3.31359e-008,1.1703
3.31745e-008,1.1707
3.32131e-008,1.1708
3.32516e-008,1.1718
3.32902e-008,1.1736
3.33288e-008,1.1745
3.33674e-008,1.1745
3.34060e-008,1.1752
3.34445e-008,1.1756
3.34831e-008,1.1751
3.35217e-008,1.1747
3.35603e-008,1.1751
3.35988e-008,1.1774
3.36374e-008,1.1804
3.36760e-008,1.1787
3.37145e-008,1.1588
3.37531e-008,1.1026
3.37917e-008,1.0085
3.38303e-008,0.8971
3.38689e-008,0.7850
3.39074e-008,0.6755
3.39460e-008,0.5746
3.39846e-008,0.4946
3.40231e-008,0.4405
3.40617e-008,0.4046
3.41003e-008,0.3786
3.41389e-008,0.3619
3.41775e-008,0.3528
3.42160e-008,0.3450
3.42546e-008,0.3353
3.42932e-008,0.3264
3.43318e-008,0.3210
3.43703e-008,0.3189
3.44089e-008,0.3191
3.44475e-008,0.3205
3.44860e-008,0.3225
3.45246e-008,0.3257
3.45632e-008,0.3327
3.46018e-008,0.3502
3.46404e-008,0.3896
3.46789e-008,0.4613
3.47175e-008,0.5653
3.47561e-008,0.6817
3.47946e-008,0.7859
3.48332e-008,0.8713
3.48718e-008,0.9455
3.49104e-008,1.0077
3.49490e-008,1.0512
3.49875e-008,1.0791
3.50261e-008,1.0994
3.50647e-008,1.1169
3.51032e-008,1.1300
3.51418e-008,1.1405
3.51804e-008,1.1516
3.52190e-008,1.1622
3.52575e-008,1.1684
3.52961e-008,1.1700
3.53347e-008,1.1696
3.53733e-008,1.1692
3.54119e-008,1.1694
3.54504e-008,1.1698
3.54890e-008,1.1698
3.55276e-008,1.1699
3.55661e-008,1.1709
3.56047e-008,1.1726
3.56433e-008,1.1737
3.56819e-008,1.1741
3.57205e-008,1.1745
3.57590e-008,1.1751
3.57976e-008,1.1751
3.58362e-008,1.1744
3.58747e-008,1.1744
3.59133e-008,1.1751
3.59519e-008,1.1755
3.59905e-008,1.1754
3.60290e-008,1.1754
3.60676e-008,1.1757
3.61062e-008,1.1758
3.61448e-008,1.1757
3.61834e-008,1.1757
3.62219e-008,1.1757
3.62605e-008,1.1756
3.62991e-008,1.1756
3.63376e-008,1.1756
3.63762e-008,1.1757
3.64148e-008,1.1757
3.64534e-008,1.1758
3.64920e-008,1.1758
3.65305e-008,1.1758
3.65691e-008,1.1758
3.66077e-008,1.1758
3.66462e-008,1.1759
3.66848e-008,1.1758
3.67234e-008,1.1758
3.67620e-008,1.1759
3.68006e-008,1.1759
3.68391e-008,1.1759
3.68777e-008,1.1773
3.69163e-008,1.1804
3.69549e-008,1.1799
3.69934e-008,1.1625
3.70320e-008,1.1105
3.70706e-008,1.0200
3.71091e-008,0.9097
3.71477e-008,0.7971
3.71863e-008,0.6874
3.72249e-008,0.5850
3.72635e-008,0.5022
3.73020e-008,0.4454
3.73406e-008,0.4081
3.73792e-008,0.3811
3.74177e-008,0.3633
3.74563e-008,0.3536
3.74949e-008,0.3461
3.75335e-008,0.3366
3.75721e-008,0.3273
3.76106e-008,0.3215
3.76492e-008,0.3192
3.76878e-008,0.3192
3.77263e-008,0.3204
3.77649e-008,0.3224
3.78035e-008,0.3254
3.78421e-008,0.3318
3.78806e-008,0.3476
3.79192e-008,0.3840
3.79578e-008,0.4521
3.79964e-008,0.5531
3.80350e-008,0.6696
3.80735e-008,0.7757
3.81121e-008,0.8629
3.81507e-008,0.9381
3.81892e-008,1.0019
3.82278e-008,1.0475
3.82664e-008,1.0829
3.83050e-008,1.1205
3.83436e-008,1.1512
3.83821e-008,1.1536
3.84207e-008,1.1291
3.84593e-008,1.0699
3.84978e-008,0.9702
3.85364e-008,0.8512
3.85750e-008,0.7326
3.86136e-008,0.6244
3.86521e-008,0.5310
3.86907e-008,0.4599
3.87293e-008,0.4150
3.87679e-008,0.3878
3.88065e-008,0.3672
3.88450e-008,0.3541
3.88836e-008,0.3477
3.89222e-008,0.3400
3.89607e-008,0.3297
3.89993e-008,0.3219
3.90379e-008,0.3182
3.90765e-008,0.3167
3.91151e-008,0.3172
3.91536e-008,0.3199
3.91922e-008,0.3237
3.92308e-008,0.3278
3.92693e-008,0.3373
3.93079e-008,0.3628
3.93465e-008,0.4152
3.93851e-008,0.5003
3.94237e-008,0.6129
3.94622e-008,0.7269
3.95008e-008,0.8233
3.95394e-008,0.9028
3.95780e-008,0.9726
3.96165e-008,1.0282
3.96551e-008,1.0643
3.96937e-008,1.0876
3.97322e-008,1.1067
3.97708e-008,1.1226
3.98094e-008,1.1340
3.98480e-008,1.1445
3.98866e-008,1.1560
3.99251e-008,1.1651
3.99637e-008,1.1690
4.00023e-008,1.1695
4.00408e-008,1.1691
4.00794e-008,1.1689
4.01180e-008,1.1692
4.01566e-008,1.1695
4.01952e-008,1.1696
4.02337e-008,1.1698
4.02723e-008,1.1712
4.03109e-008,1.1729
4.03494e-008,1.1737
4.03880e-008,1.1739
4.04266e-008,1.1745
4.04652e-008,1.1750
4.05037e-008,1.1746
4.05423e-008,1.1741
4.05809e-008,1.1744
4.06195e-008,1.1752
4.06581e-008,1.1753
4.06966e-008,1.1751
4.07352e-008,1.1753
4.07738e-008,1.1756
4.08123e-008,1.1756
4.08509e-008,1.1755
4.08895e-008,1.1755
4.09281e-008,1.1755
4.09667e-008,1.1755
4.10052e-008,1.1755
4.10438e-008,1.1755
4.10824e-008,1.1755
4.11209e-008,1.1756
4.11595e-008,1.1757
4.11981e-008,1.1757
4.12367e-008,1.1756
4.12752e-008,1.1757
4.13138e-008,1.1757
4.13524e-008,1.1757
4.13910e-008,1.1757
4.14296e-008,1.1757
