.HEADER
..NAMES
Time,V U5.F3&G3
4.2433e-009,0.4232
4.2818e-009,0.3800
4.3204e-009,0.3580
4.3590e-009,0.3640
4.3975e-009,0.3990
4.4361e-009,0.4666
4.4747e-009,0.5626
4.5133e-009,0.6715
4.5519e-009,0.7765
4.5904e-009,0.8706
4.6290e-009,0.9531
4.6676e-009,1.0202
4.7062e-009,1.0685
4.7447e-009,1.1070
4.7833e-009,1.1400
4.8219e-009,1.1565
4.8604e-009,1.1551
4.8990e-009,1.1244
4.9376e-009,1.0535
4.9762e-009,0.9529
5.0147e-009,0.8342
5.0533e-009,0.7132
5.0919e-009,0.6019
5.1305e-009,0.5079
5.1691e-009,0.4397
5.2076e-009,0.3928
5.2462e-009,0.3625
5.2848e-009,0.3594
5.3234e-009,0.3848
5.3619e-009,0.4420
5.4005e-009,0.5300
5.4391e-009,0.6369
5.4776e-009,0.7442
5.5162e-009,0.8420
5.5548e-009,0.9284
5.5934e-009,1.0009
5.6320e-009,1.0552
5.6705e-009,1.0951
5.7091e-009,1.1315
5.7477e-009,1.1531
5.7863e-009,1.1580
5.8248e-009,1.1384
5.8634e-009,1.0799
5.9020e-009,0.9872
5.9405e-009,0.8729
5.9791e-009,0.7508
6.0177e-009,0.6356
6.0563e-009,0.5352
6.0948e-009,0.4584
6.1334e-009,0.4061
6.1720e-009,0.3693
6.2106e-009,0.3573
6.2492e-009,0.3735
6.2877e-009,0.4203
6.3263e-009,0.4993
6.3649e-009,0.6022
6.4035e-009,0.7111
6.4420e-009,0.8124
6.4806e-009,0.9024
6.5192e-009,0.9798
6.5577e-009,1.0401
6.5963e-009,1.0830
6.6349e-009,1.1213
6.6735e-009,1.1482
6.7121e-009,1.1585
6.7506e-009,1.1483
6.7892e-009,1.1029
6.8278e-009,1.0194
6.8664e-009,0.9108
6.9049e-009,0.7891
6.9435e-009,0.6708
6.9821e-009,0.5649
7.0206e-009,0.4797
7.0592e-009,0.4208
7.0978e-009,0.3787
7.1364e-009,0.3579
7.1749e-009,0.3652
7.2135e-009,0.4019
7.2521e-009,0.4710
7.2907e-009,0.5681
7.3293e-009,0.6771
7.3678e-009,0.7816
7.4064e-009,0.8751
7.4450e-009,0.9570
7.4835e-009,1.0231
7.5221e-009,1.0707
7.5607e-009,1.1098
7.5993e-009,1.1417
7.6379e-009,1.1571
7.6764e-009,1.1546
7.7150e-009,1.1219
7.7536e-009,1.0491
7.7922e-009,0.9473
7.8307e-009,0.8279
7.8693e-009,0.7072
7.9079e-009,0.5966
7.9464e-009,0.5038
7.9850e-009,0.4370
8.0236e-009,0.3904
8.0622e-009,0.3614
8.1008e-009,0.3599
8.1393e-009,0.3868
8.1779e-009,0.4457
8.2165e-009,0.5351
8.2550e-009,0.6426
8.2936e-009,0.7497
8.3322e-009,0.8468
8.3708e-009,0.9325
8.4093e-009,1.0042
8.4479e-009,1.0574
8.4865e-009,1.0964
8.5251e-009,1.1324
8.5637e-009,1.1534
8.6022e-009,1.1575
8.6408e-009,1.1362
8.6794e-009,1.0757
8.7179e-009,0.9817
8.7565e-009,0.8668
8.7951e-009,0.7447
8.8337e-009,0.6301
8.8722e-009,0.5307
8.9108e-009,0.4552
8.9494e-009,0.4036
8.9880e-009,0.3676
9.0266e-009,0.3572
9.0651e-009,0.3749
9.1037e-009,0.4235
9.1423e-009,0.5041
9.1808e-009,0.6079
9.2194e-009,0.7166
9.2580e-009,0.8173
9.2966e-009,0.9067
9.3352e-009,0.9834
9.3737e-009,1.0427
9.4123e-009,1.0846
9.4509e-009,1.1223
9.4895e-009,1.1487
9.5280e-009,1.1583
9.5666e-009,1.1468
9.6052e-009,1.0993
9.6437e-009,1.0141
9.6823e-009,0.9048
9.7209e-009,0.7830
9.7595e-009,0.6650
9.7981e-009,0.5599
9.8366e-009,0.4760
9.8752e-009,0.4182
9.9138e-009,0.3766
9.9524e-009,0.3573
9.9909e-009,0.3662
1.00295e-008,0.4045
1.00681e-008,0.4754
1.01066e-008,0.5735
1.01452e-008,0.6827
1.01838e-008,0.7867
1.02224e-008,0.8797
1.02610e-008,0.9608
1.02995e-008,1.0260
1.03381e-008,1.0726
1.03767e-008,1.1109
1.04152e-008,1.1424
1.04538e-008,1.1572
1.04924e-008,1.1536
1.05310e-008,1.1189
1.05695e-008,1.0443
1.06081e-008,0.9415
1.06467e-008,0.8217
1.06853e-008,0.7013
1.07239e-008,0.5913
1.07624e-008,0.4997
1.08010e-008,0.4342
1.08396e-008,0.3887
1.08781e-008,0.3609
1.09167e-008,0.3607
1.09553e-008,0.3892
1.09939e-008,0.4497
1.10324e-008,0.5405
1.10710e-008,0.6482
1.11096e-008,0.7549
1.11482e-008,0.8514
1.11868e-008,0.9366
1.12253e-008,1.0074
1.12639e-008,1.0597
1.13025e-008,1.0990
1.13410e-008,1.1345
1.13796e-008,1.1544
1.14182e-008,1.1574
1.14568e-008,1.1343
1.14953e-008,1.0718
1.15339e-008,0.9764
1.15725e-008,0.8605
1.16111e-008,0.7386
1.16497e-008,0.6246
1.16882e-008,0.5262
1.17268e-008,0.4521
1.17654e-008,0.4017
1.18039e-008,0.3667
1.18425e-008,0.3577
1.18811e-008,0.3768
1.19197e-008,0.4270
1.19583e-008,0.5090
1.19968e-008,0.6135
1.20354e-008,0.7220
1.20740e-008,0.8221
1.21126e-008,0.9110
1.21511e-008,0.9869
1.21897e-008,1.0452
1.22283e-008,1.0870
1.22668e-008,1.1249
1.23054e-008,1.1499
1.23440e-008,1.1586
1.23826e-008,1.1455
1.24212e-008,1.0959
1.24597e-008,1.0093
1.24983e-008,0.8987
1.25369e-008,0.7767
1.25755e-008,0.6593
1.26140e-008,0.5551
1.26526e-008,0.4725
1.26912e-008,0.4159
1.27297e-008,0.3754
1.27683e-008,0.3574
1.28069e-008,0.3676
1.28455e-008,0.4075
1.28841e-008,0.4799
1.29226e-008,0.5791
1.29612e-008,0.6882
1.29998e-008,0.7917
1.30383e-008,0.8841
1.30769e-008,0.9646
1.31155e-008,1.0289
1.31541e-008,1.0748
1.31926e-008,1.1137
1.32312e-008,1.1440
1.32698e-008,1.1577
1.33084e-008,1.1529
1.33470e-008,1.1162
1.33855e-008,1.0398
1.34241e-008,0.9357
1.34627e-008,0.8153
1.35012e-008,0.6953
1.35398e-008,0.5861
1.35784e-008,0.4957
1.36170e-008,0.4315
1.36555e-008,0.3864
1.36941e-008,0.3599
1.37327e-008,0.3613
1.37713e-008,0.3913
1.38099e-008,0.4536
1.38484e-008,0.5456
1.38870e-008,0.6539
1.39256e-008,0.7602
1.39641e-008,0.8561
1.40027e-008,0.9406
1.40413e-008,1.0106
1.40799e-008,1.0618
1.41185e-008,1.1003
1.41570e-008,1.1353
1.41956e-008,1.1547
1.42342e-008,1.1567
1.42728e-008,1.1319
1.43113e-008,1.0673
1.43499e-008,0.9708
1.43885e-008,0.8544
1.44270e-008,0.7325
1.44656e-008,0.6191
1.45042e-008,0.5217
1.45428e-008,0.4490
1.45814e-008,0.3992
1.46199e-008,0.3652
1.46585e-008,0.3577
1.46971e-008,0.3784
1.47357e-008,0.4304
1.47742e-008,0.5139
1.48128e-008,0.6191
1.48514e-008,0.7274
1.48899e-008,0.8270
1.49285e-008,0.9153
1.49671e-008,0.9903
1.50057e-008,1.0476
1.50443e-008,1.0884
1.50828e-008,1.1258
1.51214e-008,1.1504
1.51600e-008,1.1583
1.51985e-008,1.1438
1.52371e-008,1.0921
1.52757e-008,1.0039
1.53143e-008,0.8926
1.53528e-008,0.7706
1.53914e-008,0.6536
1.54300e-008,0.5502
1.54686e-008,0.4690
1.55071e-008,0.4133
1.55457e-008,0.3734
1.55843e-008,0.3570
1.56229e-008,0.3687
1.56615e-008,0.4103
1.57000e-008,0.4844
1.57386e-008,0.5846
1.57772e-008,0.6938
1.58158e-008,0.7967
1.58543e-008,0.8886
1.58929e-008,0.9683
1.59315e-008,1.0316
1.59701e-008,1.0765
1.60086e-008,1.1147
1.60472e-008,1.1446
1.60858e-008,1.1578
1.61243e-008,1.1518
1.61629e-008,1.1130
1.62015e-008,1.0348
1.62401e-008,0.9298
1.62786e-008,0.8092
1.63172e-008,0.6894
1.63558e-008,0.5810
1.63944e-008,0.4917
1.64329e-008,0.4288
1.64715e-008,0.3840
1.65101e-008,0.3590
1.65487e-008,0.3619
1.65873e-008,0.3935
1.66258e-008,0.4575
1.66644e-008,0.5509
1.67030e-008,0.6595
1.67416e-008,0.7654
1.67801e-008,0.8607
1.68187e-008,0.9447
1.68573e-008,1.0137
1.68959e-008,1.0640
1.69344e-008,1.1029
1.69730e-008,1.1373
1.70116e-008,1.1554
1.70501e-008,1.1564
1.70887e-008,1.1298
1.71273e-008,1.0632
1.71659e-008,0.9653
1.72044e-008,0.8479
1.72430e-008,0.7264
1.72816e-008,0.6136
1.73202e-008,0.5173
1.73588e-008,0.4460
1.73973e-008,0.3973
1.74359e-008,0.3645
1.74745e-008,0.3583
1.75131e-008,0.3805
1.75516e-008,0.4340
1.75902e-008,0.5190
1.76288e-008,0.6248
1.76674e-008,0.7327
1.77059e-008,0.8318
1.77445e-008,0.9194
1.77831e-008,0.9937
1.78216e-008,1.0501
1.78602e-008,1.0909
1.78988e-008,1.1282
1.79374e-008,1.1515
1.79759e-008,1.1584
1.80145e-008,1.1424
1.80531e-008,1.0885
1.80917e-008,0.9989
1.81302e-008,0.8864
1.81688e-008,0.7643
1.82074e-008,0.6479
1.82460e-008,0.5455
1.82846e-008,0.4656
1.83231e-008,0.4111
1.83617e-008,0.3723
1.84003e-008,0.3572
1.84389e-008,0.3702
1.84774e-008,0.4134
1.85160e-008,0.4891
1.85546e-008,0.5902
1.85932e-008,0.6993
1.86317e-008,0.8017
1.86703e-008,0.8930
1.87089e-008,0.9720
1.87474e-008,1.0344
1.87860e-008,1.0788
1.88246e-008,1.1175
1.88632e-008,1.1461
1.89017e-008,1.1582
1.89403e-008,1.1509
1.89789e-008,1.1101
1.90175e-008,1.0302
1.90560e-008,0.9239
1.90946e-008,0.8028
1.91332e-008,0.6835
1.91718e-008,0.5759
1.92104e-008,0.4879
1.92489e-008,0.4263
1.92875e-008,0.3826
1.93261e-008,0.3588
1.93647e-008,0.3630
1.94032e-008,0.3962
1.94418e-008,0.4618
1.94804e-008,0.5563
1.95190e-008,0.6651
1.95575e-008,0.7706
1.95961e-008,0.8653
1.96347e-008,0.9486
1.96732e-008,1.0167
1.97118e-008,1.0661
1.97504e-008,1.1042
1.97890e-008,1.1381
1.98275e-008,1.1557
1.98661e-008,1.1557
1.99047e-008,1.1272
1.99433e-008,1.0586
1.99819e-008,0.9597
2.00204e-008,0.8418
2.00590e-008,0.7204
2.00976e-008,0.6083
2.01362e-008,0.5130
2.01747e-008,0.4431
2.02133e-008,0.3948
2.02519e-008,0.3631
2.02905e-008,0.3586
2.03290e-008,0.3822
2.03676e-008,0.4375
2.04062e-008,0.5240
2.04447e-008,0.6304
2.04833e-008,0.7381
2.05219e-008,0.8365
2.05605e-008,0.9236
2.05990e-008,0.9971
2.06376e-008,1.0524
2.06762e-008,1.0923
2.07148e-008,1.1291
2.07533e-008,1.1520
2.07919e-008,1.1581
2.08305e-008,1.1404
2.08691e-008,1.0844
2.09077e-008,0.9934
2.09462e-008,0.8803
2.09848e-008,0.7582
2.10234e-008,0.6423
2.10620e-008,0.5407
2.11005e-008,0.4622
2.11391e-008,0.4086
2.11777e-008,0.3704
2.12163e-008,0.3569
2.12548e-008,0.3715
2.12934e-008,0.4164
2.13320e-008,0.4937
2.13705e-008,0.5957
2.14091e-008,0.7048
2.14477e-008,0.8067
2.14863e-008,0.8974
2.15248e-008,0.9757
2.15634e-008,1.0370
2.16020e-008,1.0805
2.16406e-008,1.1185
2.16791e-008,1.1467
2.17177e-008,1.1582
2.17563e-008,1.1496
2.17949e-008,1.1067
2.18335e-008,1.0251
2.18720e-008,0.9179
2.19106e-008,0.7966
2.19492e-008,0.6777
2.19878e-008,0.5708
2.20263e-008,0.4840
2.20649e-008,0.4236
2.21035e-008,0.3803
2.21420e-008,0.3580
2.21806e-008,0.3637
2.22192e-008,0.3986
2.22578e-008,0.4659
2.22963e-008,0.5617
2.23349e-008,0.6707
2.23735e-008,0.7757
2.24121e-008,0.8699
2.24506e-008,0.9525
2.24892e-008,1.0197
2.25278e-008,1.0682
2.25664e-008,1.1068
2.26050e-008,1.1399
2.26435e-008,1.1564
2.26821e-008,1.1553
2.27207e-008,1.1249
2.27593e-008,1.0544
2.27978e-008,0.9540
2.28364e-008,0.8354
2.28750e-008,0.7143
2.29136e-008,0.6029
2.29521e-008,0.5087
2.29907e-008,0.4402
2.30293e-008,0.3931
2.30678e-008,0.3626
2.31064e-008,0.3593
2.31450e-008,0.3844
2.31836e-008,0.4414
2.32221e-008,0.5292
2.32607e-008,0.6360
2.32993e-008,0.7434
2.33379e-008,0.8413
2.33764e-008,0.9277
2.34150e-008,1.0004
2.34536e-008,1.0548
2.34922e-008,1.0948
2.35308e-008,1.1314
2.35693e-008,1.1530
2.36079e-008,1.1580
2.36465e-008,1.1388
2.36851e-008,1.0807
2.37236e-008,0.9883
2.37622e-008,0.8740
2.38008e-008,0.7519
2.38394e-008,0.6367
2.38779e-008,0.5361
2.39165e-008,0.4590
2.39551e-008,0.4065
2.39936e-008,0.3694
2.40322e-008,0.3572
2.40708e-008,0.3732
2.41094e-008,0.4197
2.41479e-008,0.4985
2.41865e-008,0.6013
2.42251e-008,0.7102
2.42637e-008,0.8116
2.43023e-008,0.9017
2.43408e-008,0.9792
2.43794e-008,1.0397
2.44180e-008,1.0828
2.44566e-008,1.1211
2.44951e-008,1.1480
2.45337e-008,1.1585
2.45723e-008,1.1486
2.46109e-008,1.1036
2.46494e-008,1.0203
2.46880e-008,0.9119
2.47266e-008,0.7903
2.47651e-008,0.6719
2.48037e-008,0.5658
2.48423e-008,0.4804
2.48809e-008,0.4212
2.49194e-008,0.3789
2.49580e-008,0.3579
2.49966e-008,0.3650
2.50352e-008,0.4014
2.50737e-008,0.4703
2.51123e-008,0.5672
2.51509e-008,0.6762
2.51895e-008,0.7808
2.52281e-008,0.8744
2.52666e-008,0.9563
2.53052e-008,1.0227
2.53438e-008,1.0702
2.53824e-008,1.1081
2.54209e-008,1.1406
2.54595e-008,1.1566
2.54981e-008,1.1544
2.55367e-008,1.1220
2.55752e-008,1.0496
2.56138e-008,0.9483
2.56524e-008,0.8293
2.56909e-008,0.7083
2.57295e-008,0.5976
2.57681e-008,0.5046
2.58067e-008,0.4374
2.58452e-008,0.3907
2.58838e-008,0.3614
2.59224e-008,0.3597
2.59610e-008,0.3864
2.59995e-008,0.4451
2.60381e-008,0.5343
2.60767e-008,0.6417
2.61153e-008,0.7487
2.61539e-008,0.8460
2.61924e-008,0.9319
2.62310e-008,1.0036
2.62696e-008,1.0570
2.63082e-008,1.0961
2.63467e-008,1.1322
2.63853e-008,1.1534
2.64239e-008,1.1576
2.64625e-008,1.1366
2.65010e-008,1.0765
2.65396e-008,0.9827
2.65782e-008,0.8679
2.66167e-008,0.7458
2.66553e-008,0.6311
2.66939e-008,0.5315
2.67325e-008,0.4557
2.67710e-008,0.4040
2.68096e-008,0.3677
2.68482e-008,0.3571
2.68868e-008,0.3746
2.69254e-008,0.4229
2.69639e-008,0.5032
2.70025e-008,0.6069
2.70411e-008,0.7157
2.70797e-008,0.8165
2.71182e-008,0.9060
2.71568e-008,0.9828
2.71954e-008,1.0422
2.72340e-008,1.0843
2.72725e-008,1.1221
2.73111e-008,1.1486
2.73497e-008,1.1584
2.73882e-008,1.1471
2.74268e-008,1.0999
2.74654e-008,1.0151
2.75040e-008,0.9059
2.75425e-008,0.7841
2.75811e-008,0.6661
2.76197e-008,0.5608
2.76583e-008,0.4767
2.76968e-008,0.4186
2.77354e-008,0.3768
2.77740e-008,0.3573
2.78126e-008,0.3659
2.78512e-008,0.4040
2.78897e-008,0.4746
2.79283e-008,0.5726
2.79669e-008,0.6818
2.80055e-008,0.7859
2.80440e-008,0.8789
2.80826e-008,0.9602
2.81212e-008,1.0256
2.81598e-008,1.0723
2.81983e-008,1.1107
2.82369e-008,1.1423
2.82755e-008,1.1572
2.83140e-008,1.1538
2.83526e-008,1.1195
2.83912e-008,1.0452
2.84298e-008,0.9425
2.84683e-008,0.8228
2.85069e-008,0.7024
2.85455e-008,0.5923
2.85841e-008,0.5004
2.86226e-008,0.4347
2.86612e-008,0.3890
2.86998e-008,0.3609
2.87384e-008,0.3605
2.87770e-008,0.3888
2.88155e-008,0.4490
2.88541e-008,0.5396
2.88927e-008,0.6473
2.89313e-008,0.7540
2.89698e-008,0.8507
2.90084e-008,0.9359
2.90470e-008,1.0069
2.90855e-008,1.0593
2.91241e-008,1.0988
2.91627e-008,1.1344
2.92013e-008,1.1543
2.92398e-008,1.1574
2.92784e-008,1.1347
2.93170e-008,1.0726
2.93556e-008,0.9774
2.93941e-008,0.8616
2.94327e-008,0.7397
2.94713e-008,0.6256
2.95099e-008,0.5270
2.95485e-008,0.4527
2.95870e-008,0.4020
2.96256e-008,0.3669
2.96642e-008,0.3576
2.97028e-008,0.3765
2.97413e-008,0.4264
2.97799e-008,0.5082
2.98185e-008,0.6126
2.98570e-008,0.7211
2.98956e-008,0.8213
2.99342e-008,0.9103
2.99728e-008,0.9863
3.00113e-008,1.0448
3.00499e-008,1.0867
3.00885e-008,1.1247
3.01271e-008,1.1498
3.01657e-008,1.1586
3.02042e-008,1.1458
3.02428e-008,1.0966
3.02814e-008,1.0102
3.03199e-008,0.8997
3.03585e-008,0.7778
3.03971e-008,0.6604
3.04357e-008,0.5559
3.04743e-008,0.4732
3.05128e-008,0.4163
3.05514e-008,0.3756
3.05900e-008,0.3574
3.06285e-008,0.3673
3.06671e-008,0.4070
3.07057e-008,0.4791
3.07443e-008,0.5781
3.07829e-008,0.6873
3.08214e-008,0.7909
3.08600e-008,0.8834
3.08986e-008,0.9639
3.09372e-008,1.0284
3.09757e-008,1.0742
3.10143e-008,1.1119
3.10529e-008,1.1430
3.10914e-008,1.1573
3.11300e-008,1.1527
3.11686e-008,1.1164
3.12072e-008,1.0403
3.12458e-008,0.9368
3.12843e-008,0.8167
3.13229e-008,0.6964
3.13615e-008,0.5871
3.14000e-008,0.4965
3.14386e-008,0.4320
3.14772e-008,0.3866
3.15158e-008,0.3599
3.15544e-008,0.3611
3.15929e-008,0.3909
3.16315e-008,0.4529
3.16701e-008,0.5448
3.17087e-008,0.6529
3.17472e-008,0.7593
3.17858e-008,0.8553
3.18244e-008,0.9400
3.18629e-008,1.0100
3.19015e-008,1.0614
3.19401e-008,1.1000
3.19787e-008,1.1351
3.20173e-008,1.1546
3.20558e-008,1.1568
3.20944e-008,1.1324
3.21330e-008,1.0681
3.21715e-008,0.9718
3.22101e-008,0.8555
3.22487e-008,0.7336
3.22873e-008,0.6201
3.23259e-008,0.5225
3.23644e-008,0.4495
3.24030e-008,0.3995
3.24416e-008,0.3653
3.24801e-008,0.3576
3.25187e-008,0.3781
3.25573e-008,0.4297
3.25959e-008,0.5131
3.26344e-008,0.6182
3.26730e-008,0.7265
3.27116e-008,0.8262
3.27502e-008,0.9146
3.27888e-008,0.9898
3.28273e-008,1.0472
3.28659e-008,1.0882
3.29045e-008,1.1256
3.29430e-008,1.1503
3.29816e-008,1.1583
3.30202e-008,1.1441
3.30588e-008,1.0928
3.30974e-008,1.0049
3.31359e-008,0.8937
3.31745e-008,0.7717
3.32131e-008,0.6546
3.32516e-008,0.5510
3.32902e-008,0.4696
3.33288e-008,0.4137
3.33674e-008,0.3735
3.34060e-008,0.3570
3.34445e-008,0.3684
3.34831e-008,0.4097
3.35217e-008,0.4836
3.35603e-008,0.5836
3.35988e-008,0.6929
3.36374e-008,0.7959
3.36760e-008,0.8878
3.37145e-008,0.9677
3.37531e-008,1.0312
3.37917e-008,1.0763
3.38303e-008,1.1146
3.38689e-008,1.1445
3.39074e-008,1.1578
3.39460e-008,1.1520
3.39846e-008,1.1136
3.40231e-008,1.0357
3.40617e-008,0.9309
3.41003e-008,0.8103
3.41389e-008,0.6905
3.41775e-008,0.5819
3.42160e-008,0.4924
3.42546e-008,0.4294
3.42932e-008,0.3851
3.43318e-008,0.3596
3.43703e-008,0.3621
3.44089e-008,0.3934
3.44475e-008,0.4571
3.44860e-008,0.5501
3.45246e-008,0.6585
3.45632e-008,0.7644
3.46018e-008,0.8599
3.46404e-008,0.9439
3.46789e-008,1.0131
3.47175e-008,1.0637
3.47561e-008,1.1027
3.47946e-008,1.1372
3.48332e-008,1.1554
3.48718e-008,1.1566
3.49104e-008,1.1303
3.49490e-008,1.0641
3.49875e-008,0.9664
3.50261e-008,0.8491
3.50647e-008,0.7275
3.51032e-008,0.6146
3.51418e-008,0.5181
3.51804e-008,0.4466
3.52190e-008,0.3976
3.52575e-008,0.3646
3.52961e-008,0.3582
3.53347e-008,0.3801
3.53733e-008,0.4333
3.54119e-008,0.5181
3.54504e-008,0.6238
3.54890e-008,0.7319
3.55276e-008,0.8310
3.55661e-008,0.9187
3.56047e-008,0.9932
3.56433e-008,1.0497
3.56819e-008,1.0906
3.57205e-008,1.1280
3.57590e-008,1.1514
3.57976e-008,1.1585
3.58362e-008,1.1427
3.58747e-008,1.0892
3.59133e-008,0.9998
3.59519e-008,0.8875
3.59905e-008,0.7654
3.60290e-008,0.6490
3.60676e-008,0.5463
3.61062e-008,0.4662
3.61448e-008,0.4115
3.61834e-008,0.3725
3.62219e-008,0.3572
3.62605e-008,0.3700
3.62991e-008,0.4129
3.63376e-008,0.4882
3.63762e-008,0.5892
3.64148e-008,0.6983
3.64534e-008,0.8009
3.64920e-008,0.8922
3.65305e-008,0.9714
3.65691e-008,1.0339
3.66077e-008,1.0785
3.66462e-008,1.1173
3.66848e-008,1.1460
3.67234e-008,1.1582
3.67620e-008,1.1511
3.68006e-008,1.1107
3.68391e-008,1.0311
3.68777e-008,0.9249
3.69163e-008,0.8039
3.69549e-008,0.6846
3.69934e-008,0.5768
3.70320e-008,0.4886
3.70706e-008,0.4267
3.71091e-008,0.3828
3.71477e-008,0.3588
3.71863e-008,0.3628
3.72249e-008,0.3957
3.72635e-008,0.4610
3.73020e-008,0.5554
3.73406e-008,0.6641
3.73792e-008,0.7697
3.74177e-008,0.8645
3.74563e-008,0.9479
3.74949e-008,1.0162
3.75335e-008,1.0657
3.75721e-008,1.1040
3.76106e-008,1.1379
3.76492e-008,1.1557
3.76878e-008,1.1558
3.77263e-008,1.1277
3.77649e-008,1.0595
3.78035e-008,0.9607
3.78421e-008,0.8429
3.78806e-008,0.7215
3.79192e-008,0.6092
3.79578e-008,0.5138
3.79964e-008,0.4436
3.80350e-008,0.3952
3.80735e-008,0.3633
3.81121e-008,0.3584
3.81507e-008,0.3819
3.81892e-008,0.4369
3.82278e-008,0.5231
3.82664e-008,0.6294
3.83050e-008,0.7372
3.83436e-008,0.8357
3.83821e-008,0.9229
3.84207e-008,0.9965
3.84593e-008,1.0520
3.84978e-008,1.0920
3.85364e-008,1.1289
3.85750e-008,1.1519
3.86136e-008,1.1581
3.86521e-008,1.1408
3.86907e-008,1.0852
3.87293e-008,0.9944
3.87679e-008,0.8814
3.88065e-008,0.7593
3.88450e-008,0.6433
3.88836e-008,0.5415
3.89222e-008,0.4628
3.89607e-008,0.4089
3.89993e-008,0.3706
3.90379e-008,0.3569
3.90765e-008,0.3712
3.91151e-008,0.4158
3.91536e-008,0.4928
3.91922e-008,0.5947
3.92308e-008,0.7039
3.92693e-008,0.8058
3.93079e-008,0.8966
3.93465e-008,0.9750
3.93851e-008,1.0366
3.94237e-008,1.0802
3.94622e-008,1.1183
3.95008e-008,1.1466
3.95394e-008,1.1582
3.95780e-008,1.1499
3.96165e-008,1.1073
3.96551e-008,1.0260
3.96937e-008,0.9190
3.97322e-008,0.7978
3.97708e-008,0.6788
3.98094e-008,0.5717
3.98480e-008,0.4847
3.98866e-008,0.4242
3.99251e-008,0.3814
3.99637e-008,0.3586
4.00023e-008,0.3639
4.00408e-008,0.3984
4.00794e-008,0.4654
4.01180e-008,0.5609
4.01566e-008,0.6697
4.01952e-008,0.7747
4.02337e-008,0.8691
4.02723e-008,0.9518
4.03109e-008,1.0192
4.03494e-008,1.0679
4.03880e-008,1.1067
4.04266e-008,1.1398
4.04652e-008,1.1564
4.05037e-008,1.1554
4.05423e-008,1.1253
4.05809e-008,1.0552
4.06195e-008,0.9551
4.06581e-008,0.8365
4.06966e-008,0.7154
4.07352e-008,0.6039
4.07738e-008,0.5095
4.08123e-008,0.4408
4.08509e-008,0.3934
4.08895e-008,0.3627
4.09281e-008,0.3592
4.09667e-008,0.3840
4.10052e-008,0.4407
4.10438e-008,0.5282
4.10824e-008,0.6351
4.11209e-008,0.7425
4.11595e-008,0.8405
4.11981e-008,0.9270
4.12367e-008,0.9998
4.12752e-008,1.0544
4.13138e-008,1.0946
4.13524e-008,1.1312
4.13910e-008,1.1529
