.HEADER
..NAMES
Time,V U4.N3
2.28485e-008,0.9579
2.28852e-008,0.9802
2.29219e-008,1.0007
2.29586e-008,1.0158
2.29952e-008,1.0249
2.30319e-008,1.0297
2.30686e-008,1.0332
2.31052e-008,1.0385
2.31419e-008,1.0480
2.31786e-008,1.0629
2.32153e-008,1.0803
2.32519e-008,1.0919
2.32886e-008,1.0844
2.33253e-008,1.0450
2.33620e-008,0.9699
2.33987e-008,0.8647
2.34353e-008,0.7423
2.34720e-008,0.6213
2.35087e-008,0.5202
2.35454e-008,0.4507
2.35820e-008,0.4171
2.36187e-008,0.4176
2.36554e-008,0.4421
2.36920e-008,0.4754
2.37287e-008,0.5017
2.37654e-008,0.5099
2.38021e-008,0.4976
2.38387e-008,0.4710
2.38754e-008,0.4402
2.39121e-008,0.4144
2.39488e-008,0.3988
2.39855e-008,0.3934
2.40221e-008,0.3945
2.40588e-008,0.3965
2.40955e-008,0.3937
2.41322e-008,0.3824
2.41688e-008,0.3619
2.42055e-008,0.3357
2.42422e-008,0.3105
2.42788e-008,0.2939
2.43155e-008,0.2911
2.43522e-008,0.3021
2.43889e-008,0.3226
2.44255e-008,0.3452
2.44622e-008,0.3623
2.44989e-008,0.3687
2.45356e-008,0.3629
2.45723e-008,0.3468
2.46089e-008,0.3257
2.46456e-008,0.3058
2.46823e-008,0.2929
2.47190e-008,0.2899
2.47556e-008,0.2965
2.47923e-008,0.3092
2.48290e-008,0.3232
2.48657e-008,0.3340
2.49023e-008,0.3388
2.49390e-008,0.3371
2.49757e-008,0.3308
2.50123e-008,0.3235
2.50490e-008,0.3205
2.50857e-008,0.3286
2.51224e-008,0.3553
2.51590e-008,0.4059
2.51957e-008,0.4807
2.52324e-008,0.5740
2.52691e-008,0.6748
2.53058e-008,0.7711
2.53424e-008,0.8524
2.53791e-008,0.9113
2.54158e-008,0.9455
2.54525e-008,0.9577
2.54891e-008,0.9541
2.55258e-008,0.9433
2.55625e-008,0.9348
2.55991e-008,0.9357
2.56358e-008,0.9475
2.56725e-008,0.9673
2.57092e-008,0.9888
2.57458e-008,1.0065
2.57825e-008,1.0183
2.58192e-008,1.0246
2.58559e-008,1.0281
2.58926e-008,1.0321
2.59292e-008,1.0391
2.59659e-008,1.0514
2.60026e-008,1.0687
2.60393e-008,1.0863
2.60759e-008,1.0942
2.61126e-008,1.0787
2.61493e-008,1.0287
2.61859e-008,0.9436
2.62226e-008,0.8316
2.62593e-008,0.7074
2.62960e-008,0.5903
2.63326e-008,0.4975
2.63693e-008,0.4382
2.64060e-008,0.4149
2.64427e-008,0.4233
2.64794e-008,0.4518
2.65160e-008,0.4843
2.65527e-008,0.5060
2.65894e-008,0.5081
2.66261e-008,0.4907
2.66627e-008,0.4619
2.66994e-008,0.4319
2.67361e-008,0.4089
2.67727e-008,0.3967
2.68094e-008,0.3938
2.68461e-008,0.3959
2.68828e-008,0.3971
2.69194e-008,0.3921
2.69561e-008,0.3779
2.69928e-008,0.3551
2.70295e-008,0.3281
2.70662e-008,0.3044
2.71028e-008,0.2913
2.71395e-008,0.2925
2.71762e-008,0.3070
2.72129e-008,0.3292
2.72495e-008,0.3511
2.72862e-008,0.3658
2.73229e-008,0.3688
2.73595e-008,0.3596
2.73962e-008,0.3414
2.74329e-008,0.3197
2.74696e-008,0.3011
2.75062e-008,0.2906
2.75429e-008,0.2905
2.75796e-008,0.2994
2.76163e-008,0.3132
2.76530e-008,0.3270
2.76896e-008,0.3365
2.77263e-008,0.3394
2.77630e-008,0.3361
2.77997e-008,0.3288
2.78363e-008,0.3218
2.78730e-008,0.3211
2.79097e-008,0.3334
2.79463e-008,0.3664
2.79830e-008,0.4240
2.80197e-008,0.5050
2.80564e-008,0.6017
2.80930e-008,0.7026
2.81297e-008,0.7957
2.81664e-008,0.8713
2.82031e-008,0.9232
2.82398e-008,0.9507
2.82764e-008,0.9578
2.83131e-008,0.9512
2.83498e-008,0.9401
2.83865e-008,0.9339
2.84231e-008,0.9380
2.84598e-008,0.9527
2.84965e-008,0.9736
2.85331e-008,0.9944
2.85698e-008,1.0106
2.86065e-008,1.0205
2.86432e-008,1.0255
2.86798e-008,1.0285
2.87165e-008,1.0325
2.87532e-008,1.0401
2.87899e-008,1.0525
2.88266e-008,1.0692
2.88632e-008,1.0876
2.88999e-008,1.1034
2.89366e-008,1.1122
2.89733e-008,1.1114
2.90099e-008,1.1019
2.90466e-008,1.0879
2.90833e-008,1.0748
2.91199e-008,1.0672
2.91566e-008,1.0678
2.91933e-008,1.0764
2.92300e-008,1.0904
2.92666e-008,1.1058
2.93033e-008,1.1184
2.93400e-008,1.1248
2.93767e-008,1.1235
2.94133e-008,1.1158
2.94500e-008,1.1046
2.94867e-008,1.0940
2.95234e-008,1.0871
2.95601e-008,1.0857
2.95967e-008,1.0894
2.96334e-008,1.0964
2.96701e-008,1.1038
2.97068e-008,1.1094
2.97434e-008,1.1114
2.97801e-008,1.1080
2.98168e-008,1.0964
2.98534e-008,1.0712
2.98901e-008,1.0270
2.99268e-008,0.9615
2.99635e-008,0.8771
3.00002e-008,0.7793
3.00368e-008,0.6780
3.00735e-008,0.5852
3.01102e-008,0.5100
3.01469e-008,0.4585
3.01835e-008,0.4332
3.02202e-008,0.4309
3.02569e-008,0.4434
3.02935e-008,0.4604
3.03302e-008,0.4721
3.03669e-008,0.4730
3.04036e-008,0.4630
3.04403e-008,0.4462
3.04769e-008,0.4278
3.05136e-008,0.4119
3.05503e-008,0.4005
3.05869e-008,0.3930
3.06236e-008,0.3873
3.06603e-008,0.3818
3.06970e-008,0.3772
3.07336e-008,0.3787
3.07703e-008,0.3960
3.08070e-008,0.4386
3.08437e-008,0.5112
3.08804e-008,0.6091
3.09170e-008,0.7209
3.09537e-008,0.8313
3.09904e-008,0.9236
3.10270e-008,0.9855
3.10637e-008,1.0124
3.11004e-008,1.0070
3.11371e-008,0.9785
3.11738e-008,0.9422
3.12104e-008,0.9140
3.12471e-008,0.9050
3.12838e-008,0.9174
3.13205e-008,0.9451
3.13571e-008,0.9776
3.13938e-008,1.0059
3.14305e-008,1.0247
3.14671e-008,1.0336
3.15038e-008,1.0354
3.15405e-008,1.0349
3.15772e-008,1.0373
3.16139e-008,1.0472
3.16505e-008,1.0646
3.16872e-008,1.0832
3.17239e-008,1.0895
3.17605e-008,1.0672
3.17972e-008,1.0071
3.18339e-008,0.9112
3.18706e-008,0.7901
3.19072e-008,0.6624
3.19439e-008,0.5488
3.19806e-008,0.4646
3.20173e-008,0.4173
3.20540e-008,0.4072
3.20906e-008,0.4267
3.21273e-008,0.4607
3.21640e-008,0.4923
3.22006e-008,0.5080
3.22373e-008,0.5023
3.22740e-008,0.4796
3.23107e-008,0.4495
3.23474e-008,0.4221
3.23840e-008,0.4038
3.24207e-008,0.3960
3.24574e-008,0.3957
3.24941e-008,0.3975
3.25307e-008,0.3963
3.25674e-008,0.3900
3.26041e-008,0.3830
3.26407e-008,0.3858
3.26774e-008,0.4119
3.27141e-008,0.4708
3.27508e-008,0.5620
3.27875e-008,0.6756
3.28241e-008,0.7953
3.28608e-008,0.9019
3.28975e-008,0.9793
3.29341e-008,1.0195
3.29708e-008,1.0228
3.30075e-008,0.9968
3.30442e-008,0.9569
3.30808e-008,0.9211
3.31175e-008,0.9033
3.31542e-008,0.9087
3.31909e-008,0.9329
3.32276e-008,0.9655
3.32642e-008,0.9962
3.33009e-008,1.0187
3.33376e-008,1.0311
3.33742e-008,1.0355
3.34109e-008,1.0360
3.34476e-008,1.0378
3.34843e-008,1.0457
3.35210e-008,1.0611
3.35576e-008,1.0792
3.35943e-008,1.0879
3.36310e-008,1.0710
3.36677e-008,1.0177
3.37043e-008,0.9282
3.37410e-008,0.8115
3.37777e-008,0.6847
3.38143e-008,0.5682
3.38510e-008,0.4782
3.38877e-008,0.4234
3.39244e-008,0.4057
3.39611e-008,0.4194
3.39977e-008,0.4509
3.40344e-008,0.4836
3.40711e-008,0.5033
3.41077e-008,0.5029
3.41444e-008,0.4849
3.41811e-008,0.4576
3.42178e-008,0.4305
3.42545e-008,0.4105
3.42911e-008,0.3997
3.43278e-008,0.3963
3.43645e-008,0.3959
3.44012e-008,0.3937
3.44378e-008,0.3876
3.44745e-008,0.3810
3.45112e-008,0.3831
3.45478e-008,0.4069
3.45845e-008,0.4620
3.46212e-008,0.5491
3.46579e-008,0.6593
3.46946e-008,0.7774
3.47312e-008,0.8852
3.47679e-008,0.9662
3.48046e-008,1.0118
3.48412e-008,1.0210
3.48779e-008,1.0004
3.49146e-008,0.9636
3.49513e-008,0.9281
3.49879e-008,0.9081
3.50246e-008,0.9100
3.50613e-008,0.9308
3.50980e-008,0.9611
3.51347e-008,0.9908
3.51713e-008,1.0134
3.52080e-008,1.0268
3.52447e-008,1.0326
3.52813e-008,1.0344
3.53180e-008,1.0366
3.53547e-008,1.0434
3.53914e-008,1.0570
3.54281e-008,1.0764
3.54647e-008,1.0972
3.55014e-008,1.1132
3.55381e-008,1.1190
3.55748e-008,1.1133
3.56114e-008,1.0995
3.56481e-008,1.0835
3.56848e-008,1.0712
3.57214e-008,1.0665
3.57581e-008,1.0703
3.57948e-008,1.0811
3.58315e-008,1.0954
3.58682e-008,1.1089
3.59048e-008,1.1177
3.59415e-008,1.1196
3.59782e-008,1.1150
3.60148e-008,1.1066
3.60515e-008,1.0980
3.60882e-008,1.0923
3.61249e-008,1.0911
3.61615e-008,1.0937
3.61982e-008,1.0983
3.62349e-008,1.1026
3.62716e-008,1.1046
3.63083e-008,1.1034
3.63449e-008,1.0992
3.63816e-008,1.0933
3.64183e-008,1.0875
3.64549e-008,1.0835
3.64916e-008,1.0823
3.65283e-008,1.0837
3.65650e-008,1.0871
3.66017e-008,1.0912
3.66383e-008,1.0949
3.66750e-008,1.0975
3.67117e-008,1.0986
3.67484e-008,1.0983
3.67850e-008,1.0971
3.68217e-008,1.0955
3.68584e-008,1.0940
3.68950e-008,1.0928
3.69317e-008,1.0916
3.69684e-008,1.0905
3.70051e-008,1.0893
3.70418e-008,1.0884
3.70784e-008,1.0882
3.71151e-008,1.0889
3.71518e-008,1.0904
3.71884e-008,1.0926
3.72251e-008,1.0952
3.72618e-008,1.0975
3.72985e-008,1.0972
3.73351e-008,1.0893
3.73718e-008,1.0662
3.74085e-008,1.0210
3.74452e-008,0.9517
3.74819e-008,0.8610
3.75185e-008,0.7564
3.75552e-008,0.6505
3.75919e-008,0.5560
3.76285e-008,0.4828
3.76652e-008,0.4369
3.77019e-008,0.4194
3.77386e-008,0.4249
3.77753e-008,0.4436
3.78119e-008,0.4638
3.78486e-008,0.4760
3.78853e-008,0.4756
3.79220e-008,0.4636
3.79586e-008,0.4448
3.79953e-008,0.4248
3.80320e-008,0.4079
3.80686e-008,0.3958
3.81053e-008,0.3881
3.81420e-008,0.3826
3.81787e-008,0.3784
3.82154e-008,0.3772
3.82520e-008,0.3855
3.82887e-008,0.4126
3.83254e-008,0.4661
3.83620e-008,0.5475
3.83987e-008,0.6495
3.84354e-008,0.7601
3.84721e-008,0.8637
3.85088e-008,0.9455
3.85454e-008,0.9958
3.85821e-008,1.0126
3.86188e-008,1.0000
3.86555e-008,0.9691
3.86921e-008,0.9352
3.87288e-008,0.9129
3.87655e-008,0.9101
3.88021e-008,0.9264
3.88388e-008,0.9543
3.88755e-008,0.9843
3.89122e-008,1.0091
3.89489e-008,1.0253
3.89855e-008,1.0332
3.90222e-008,1.0359
3.90589e-008,1.0374
3.90955e-008,1.0421
3.91322e-008,1.0529
3.91689e-008,1.0701
3.92056e-008,1.0902
3.92422e-008,1.1077
3.92789e-008,1.1167
3.93156e-008,1.1145
3.93523e-008,1.1032
3.93890e-008,1.0877
