.HEADER
..NAMES
Time,V U4.N2
7.5917e-009,0.3269
7.6284e-009,0.3281
7.6651e-009,0.3284
7.7018e-009,0.3280
7.7384e-009,0.3271
7.7751e-009,0.3262
7.8118e-009,0.3255
7.8484e-009,0.3255
7.8851e-009,0.3263
7.9218e-009,0.3276
7.9585e-009,0.3288
7.9952e-009,0.3295
8.0318e-009,0.3293
8.0685e-009,0.3285
8.1052e-009,0.3272
8.1418e-009,0.3259
8.1785e-009,0.3250
8.2152e-009,0.3249
8.2519e-009,0.3257
8.2886e-009,0.3271
8.3252e-009,0.3285
8.3619e-009,0.3295
8.3986e-009,0.3296
8.4352e-009,0.3289
8.4719e-009,0.3276
8.5086e-009,0.3262
8.5453e-009,0.3252
8.5820e-009,0.3251
8.6186e-009,0.3258
8.6553e-009,0.3271
8.6920e-009,0.3285
8.7286e-009,0.3295
8.7653e-009,0.3299
8.8020e-009,0.3296
8.8387e-009,0.3288
8.8754e-009,0.3277
8.9120e-009,0.3269
8.9487e-009,0.3266
8.9854e-009,0.3269
9.0220e-009,0.3276
9.0587e-009,0.3288
9.0954e-009,0.3314
9.1321e-009,0.3383
9.1688e-009,0.3549
9.2054e-009,0.3874
9.2421e-009,0.4399
9.2788e-009,0.5116
9.3154e-009,0.5970
9.3521e-009,0.6885
9.3888e-009,0.7771
9.4255e-009,0.8522
9.4622e-009,0.9056
9.4988e-009,0.9355
9.5355e-009,0.9474
9.5722e-009,0.9488
9.6088e-009,0.9466
9.6455e-009,0.9462
9.6822e-009,0.9505
9.7189e-009,0.9595
9.7556e-009,0.9706
9.7922e-009,0.9808
9.8289e-009,0.9878
9.8656e-009,0.9913
9.9022e-009,0.9931
9.9389e-009,0.9963
9.9756e-009,1.0037
1.00123e-008,1.0167
1.00490e-008,1.0346
1.00856e-008,1.0545
1.01223e-008,1.0726
1.01590e-008,1.0851
1.01956e-008,1.0902
1.02323e-008,1.0881
1.02690e-008,1.0814
1.03057e-008,1.0739
1.03424e-008,1.0695
1.03790e-008,1.0705
1.04157e-008,1.0771
1.04524e-008,1.0873
1.04890e-008,1.0976
1.05257e-008,1.1051
1.05624e-008,1.1078
1.05991e-008,1.1061
1.06358e-008,1.1015
1.06724e-008,1.0967
1.07091e-008,1.0938
1.07458e-008,1.0938
1.07824e-008,1.0968
1.08191e-008,1.1015
1.08558e-008,1.1061
1.08925e-008,1.1088
1.09292e-008,1.1087
1.09658e-008,1.1063
1.10025e-008,1.1021
1.10392e-008,1.0952
1.10758e-008,1.0812
1.11125e-008,1.0528
1.11492e-008,1.0047
1.11859e-008,0.9366
1.12226e-008,0.8513
1.12592e-008,0.7535
1.12959e-008,0.6532
1.13326e-008,0.5645
1.13693e-008,0.4989
1.14059e-008,0.4601
1.14426e-008,0.4457
1.14793e-008,0.4489
1.15159e-008,0.4604
1.15526e-008,0.4713
1.15893e-008,0.4754
1.16260e-008,0.4705
1.16627e-008,0.4586
1.16993e-008,0.4439
1.17360e-008,0.4312
1.17727e-008,0.4232
1.18093e-008,0.4199
1.18460e-008,0.4185
1.18827e-008,0.4157
1.19194e-008,0.4098
1.19561e-008,0.4034
1.19927e-008,0.4044
1.20294e-008,0.4237
1.20661e-008,0.4696
1.21027e-008,0.5426
1.21394e-008,0.6357
1.21761e-008,0.7386
1.22128e-008,0.8382
1.22495e-008,0.9183
1.22861e-008,0.9664
1.23228e-008,0.9814
1.23595e-008,0.9725
1.23961e-008,0.9526
1.24328e-008,0.9335
1.24695e-008,0.9237
1.25062e-008,0.9267
1.25429e-008,0.9408
1.25795e-008,0.9605
1.26162e-008,0.9789
1.26529e-008,0.9905
1.26895e-008,0.9936
1.27262e-008,0.9909
1.27629e-008,0.9879
1.27996e-008,0.9904
1.28363e-008,1.0019
1.28729e-008,1.0225
1.29096e-008,1.0489
1.29463e-008,1.0756
1.29829e-008,1.0964
1.30196e-008,1.1067
1.30563e-008,1.1061
1.30930e-008,1.0975
1.31297e-008,1.0858
1.31663e-008,1.0757
1.32030e-008,1.0714
1.32397e-008,1.0751
1.32763e-008,1.0854
1.33130e-008,1.0979
1.33497e-008,1.1077
1.33864e-008,1.1118
1.34231e-008,1.1099
1.34597e-008,1.1039
1.34964e-008,1.0965
1.35331e-008,1.0906
1.35697e-008,1.0883
1.36064e-008,1.0906
1.36431e-008,1.0967
1.36798e-008,1.1041
1.37165e-008,1.1101
1.37531e-008,1.1128
1.37898e-008,1.1118
1.38265e-008,1.1070
1.38631e-008,1.0965
1.38998e-008,1.0753
1.39365e-008,1.0374
1.39732e-008,0.9798
1.40099e-008,0.9045
1.40465e-008,0.8148
1.40832e-008,0.7167
1.41199e-008,0.6215
1.41565e-008,0.5422
1.41932e-008,0.4870
1.42299e-008,0.4568
1.42666e-008,0.4476
1.43033e-008,0.4526
1.43399e-008,0.4629
1.43766e-008,0.4708
1.44133e-008,0.4715
1.44499e-008,0.4646
1.44866e-008,0.4525
1.45233e-008,0.4396
1.45600e-008,0.4295
1.45967e-008,0.4235
1.46333e-008,0.4207
1.46700e-008,0.4180
1.47067e-008,0.4128
1.47433e-008,0.4050
1.47800e-008,0.3992
1.48167e-008,0.4050
1.48534e-008,0.4332
1.48901e-008,0.4898
1.49267e-008,0.5720
1.49634e-008,0.6711
1.50001e-008,0.7755
1.50368e-008,0.8704
1.50734e-008,0.9399
1.51101e-008,0.9752
1.51468e-008,0.9798
1.51834e-008,0.9653
1.52201e-008,0.9446
1.52568e-008,0.9284
1.52935e-008,0.9235
1.53301e-008,0.9314
1.53668e-008,0.9483
1.54035e-008,0.9680
1.54402e-008,0.9838
1.54769e-008,0.9917
1.55135e-008,0.9917
1.55502e-008,0.9881
1.55869e-008,0.9868
1.56236e-008,0.9928
1.56602e-008,1.0082
1.56969e-008,1.0315
1.57336e-008,1.0580
1.57703e-008,1.0815
1.58069e-008,1.0964
1.58436e-008,1.1003
1.58803e-008,1.0942
1.59169e-008,1.0826
1.59536e-008,1.0711
1.59903e-008,1.0647
1.60270e-008,1.0665
1.60636e-008,1.0762
1.61003e-008,1.0900
1.61370e-008,1.1029
1.61737e-008,1.1105
1.62104e-008,1.1111
1.62470e-008,1.1060
1.62837e-008,1.0982
1.63204e-008,1.0911
1.63571e-008,1.0874
1.63937e-008,1.0887
1.64304e-008,1.0942
1.64671e-008,1.1020
1.65037e-008,1.1090
1.65404e-008,1.1126
1.65771e-008,1.1120
1.66138e-008,1.1078
1.66504e-008,1.1005
1.66871e-008,1.0883
1.67238e-008,1.0657
1.67605e-008,1.0263
1.67972e-008,0.9675
1.68338e-008,0.8908
1.68705e-008,0.7995
1.69072e-008,0.7001
1.69439e-008,0.6048
1.69805e-008,0.5273
1.70172e-008,0.4753
1.70539e-008,0.4493
1.70905e-008,0.4449
1.71272e-008,0.4537
1.71639e-008,0.4664
1.72006e-008,0.4748
1.72372e-008,0.4747
1.72739e-008,0.4658
1.73106e-008,0.4515
1.73473e-008,0.4367
1.73840e-008,0.4257
1.74206e-008,0.4199
1.74573e-008,0.4180
1.74940e-008,0.4165
1.75307e-008,0.4126
1.75673e-008,0.4067
1.76040e-008,0.4039
1.76407e-008,0.4144
1.76773e-008,0.4483
1.77140e-008,0.5100
1.77507e-008,0.5953
1.77874e-008,0.6954
1.78240e-008,0.7983
1.78607e-008,0.8886
1.78974e-008,0.9511
1.79341e-008,0.9794
1.79708e-008,0.9791
1.80074e-008,0.9621
1.80441e-008,0.9410
1.80808e-008,0.9262
1.81175e-008,0.9236
1.81541e-008,0.9335
1.81908e-008,0.9516
1.82275e-008,0.9712
1.82641e-008,0.9859
1.83008e-008,0.9925
1.83375e-008,0.9916
1.83742e-008,0.9881
1.84108e-008,0.9881
1.84475e-008,0.9963
1.84842e-008,1.0145
1.85209e-008,1.0397
1.85576e-008,1.0630
1.85942e-008,1.0711
1.86309e-008,1.0506
1.86676e-008,0.9962
1.87043e-008,0.9121
1.87409e-008,0.8067
1.87776e-008,0.6929
1.88143e-008,0.5882
1.88509e-008,0.5096
1.88876e-008,0.4644
1.89243e-008,0.4487
1.89610e-008,0.4529
1.89976e-008,0.4655
1.90343e-008,0.4762
1.90710e-008,0.4786
1.91077e-008,0.4720
1.91444e-008,0.4594
1.91810e-008,0.4458
1.92177e-008,0.4365
1.92544e-008,0.4341
1.92911e-008,0.4372
1.93277e-008,0.4413
1.93644e-008,0.4409
1.94011e-008,0.4317
1.94377e-008,0.4131
1.94744e-008,0.3872
1.95111e-008,0.3592
1.95478e-008,0.3352
1.95844e-008,0.3201
1.96211e-008,0.3161
1.96578e-008,0.3221
1.96945e-008,0.3339
1.97312e-008,0.3459
1.97678e-008,0.3532
1.98045e-008,0.3529
1.98412e-008,0.3454
1.98779e-008,0.3338
1.99145e-008,0.3224
1.99512e-008,0.3149
1.99879e-008,0.3129
2.00245e-008,0.3157
2.00612e-008,0.3209
2.00979e-008,0.3257
2.01346e-008,0.3281
2.01712e-008,0.3269
2.02079e-008,0.3225
2.02446e-008,0.3167
2.02813e-008,0.3119
2.03179e-008,0.3106
2.03546e-008,0.3155
2.03913e-008,0.3297
2.04280e-008,0.3580
2.04647e-008,0.4046
2.05013e-008,0.4705
2.05380e-008,0.5519
2.05747e-008,0.6419
2.06114e-008,0.7324
2.06480e-008,0.8148
2.06847e-008,0.8801
2.07214e-008,0.9225
2.07580e-008,0.9430
2.07947e-008,0.9483
2.08314e-008,0.9461
2.08681e-008,0.9425
2.09047e-008,0.9420
2.09414e-008,0.9467
2.09781e-008,0.9562
2.10148e-008,0.9679
2.10515e-008,0.9790
2.10881e-008,0.9871
2.11248e-008,0.9922
2.11615e-008,0.9961
2.11982e-008,1.0017
2.12348e-008,1.0115
2.12715e-008,1.0266
2.13082e-008,1.0462
2.13448e-008,1.0656
2.13815e-008,1.0757
2.14182e-008,1.0642
2.14549e-008,1.0225
2.14915e-008,0.9508
2.15282e-008,0.8564
2.15649e-008,0.7482
2.16016e-008,0.6391
2.16383e-008,0.5467
2.16749e-008,0.4844
2.17116e-008,0.4544
2.17483e-008,0.4494
2.17850e-008,0.4590
2.18216e-008,0.4727
2.18583e-008,0.4818
2.18950e-008,0.4816
2.19316e-008,0.4726
2.19683e-008,0.4586
2.20050e-008,0.4450
2.20417e-008,0.4366
2.20783e-008,0.4349
2.21150e-008,0.4375
2.21517e-008,0.4396
2.21884e-008,0.4359
2.22251e-008,0.4235
2.22617e-008,0.4022
2.22984e-008,0.3750
2.23351e-008,0.3471
2.23718e-008,0.3248
2.24084e-008,0.3130
2.24451e-008,0.3125
2.24818e-008,0.3211
2.25184e-008,0.3343
2.25551e-008,0.3467
2.25918e-008,0.3533
2.26285e-008,0.3515
2.26651e-008,0.3422
2.27018e-008,0.3294
2.27385e-008,0.3178
2.27752e-008,0.3110
2.28119e-008,0.3100
2.28485e-008,0.3138
2.28852e-008,0.3201
2.29219e-008,0.3262
2.29586e-008,0.3293
2.29952e-008,0.3283
2.30319e-008,0.3235
2.30686e-008,0.3169
2.31052e-008,0.3115
2.31419e-008,0.3101
2.31786e-008,0.3158
2.32153e-008,0.3326
2.32519e-008,0.3655
2.32886e-008,0.4181
2.33253e-008,0.4895
2.33620e-008,0.5746
2.33987e-008,0.6653
2.34353e-008,0.7540
2.34720e-008,0.8318
2.35087e-008,0.8907
2.35454e-008,0.9265
2.35820e-008,0.9424
2.36187e-008,0.9457
2.36554e-008,0.9438
2.36920e-008,0.9420
2.37287e-008,0.9438
2.37654e-008,0.9504
2.38021e-008,0.9609
2.38387e-008,0.9726
2.38754e-008,0.9828
2.39121e-008,0.9897
2.39488e-008,0.9939
2.39855e-008,0.9977
2.40221e-008,1.0038
2.40588e-008,1.0143
2.40955e-008,1.0295
2.41322e-008,1.0480
2.41688e-008,1.0671
2.42055e-008,1.0831
2.42422e-008,1.0929
2.42788e-008,1.0951
2.43155e-008,1.0908
2.43522e-008,1.0831
2.43889e-008,1.0755
2.44255e-008,1.0715
2.44622e-008,1.0730
2.44989e-008,1.0800
2.45356e-008,1.0904
2.45723e-008,1.1007
2.46089e-008,1.1077
2.46456e-008,1.1101
2.46823e-008,1.1083
2.47190e-008,1.1038
2.47556e-008,1.0987
2.47923e-008,1.0951
2.48290e-008,1.0944
2.48657e-008,1.0968
2.49023e-008,1.1014
2.49390e-008,1.1063
2.49757e-008,1.1095
2.50123e-008,1.1102
2.50490e-008,1.1083
2.50857e-008,1.1037
2.51224e-008,1.0937
2.51590e-008,1.0728
2.51957e-008,1.0349
2.52324e-008,0.9771
2.52691e-008,0.9012
2.53058e-008,0.8108
2.53424e-008,0.7121
2.53791e-008,0.6170
2.54158e-008,0.5384
2.54525e-008,0.4841
2.54891e-008,0.4549
2.55258e-008,0.4466
2.55625e-008,0.4522
2.55991e-008,0.4626
2.56358e-008,0.4703
2.56725e-008,0.4710
2.57092e-008,0.4642
2.57458e-008,0.4526
2.57825e-008,0.4401
2.58192e-008,0.4303
2.58559e-008,0.4244
2.58926e-008,0.4213
2.59292e-008,0.4182
2.59659e-008,0.4126
2.60026e-008,0.4049
2.60393e-008,0.4004
2.60759e-008,0.4090
2.61126e-008,0.4410
2.61493e-008,0.5013
2.61859e-008,0.5861
2.62226e-008,0.6863
2.62593e-008,0.7900
2.62960e-008,0.8821
2.63326e-008,0.9472
2.63693e-008,0.9779
2.64060e-008,0.9793
2.64427e-008,0.9633
2.64794e-008,0.9427
2.65160e-008,0.9279
2.65527e-008,0.9249
2.65894e-008,0.9344
2.66261e-008,0.9520
2.66627e-008,0.9711
2.66994e-008,0.9853
2.67361e-008,0.9913
2.67727e-008,0.9901
2.68094e-008,0.9862
2.68461e-008,0.9858
2.68828e-008,0.9936
2.69194e-008,1.0110
2.69561e-008,1.0358
2.69928e-008,1.0626
2.70295e-008,1.0850
2.70662e-008,1.0979
2.71028e-008,1.0995
2.71395e-008,1.0918
2.71762e-008,1.0795
2.72129e-008,1.0686
2.72495e-008,1.0641
2.72862e-008,1.0683
2.73229e-008,1.0798
2.73595e-008,1.0942
2.73962e-008,1.1064
2.74329e-008,1.1124
2.74696e-008,1.1111
2.75062e-008,1.1042
2.75429e-008,1.0954
2.75796e-008,1.0884
2.76163e-008,1.0859
2.76530e-008,1.0885
2.76896e-008,1.0954
2.77263e-008,1.1037
2.77630e-008,1.1101
2.77997e-008,1.1122
2.78363e-008,1.1092
2.78730e-008,1.1024
2.79097e-008,1.0944
2.79463e-008,1.0880
2.79830e-008,1.0851
2.80197e-008,1.0860
2.80564e-008,1.0897
2.80930e-008,1.0948
2.81297e-008,1.0991
2.81664e-008,1.1007
2.82031e-008,1.0990
2.82398e-008,1.0949
2.82764e-008,1.0906
2.83131e-008,1.0880
2.83498e-008,1.0880
2.83865e-008,1.0905
2.84231e-008,1.0944
2.84598e-008,1.0980
2.84965e-008,1.0999
2.85331e-008,1.0992
2.85698e-008,1.0961
2.86065e-008,1.0918
2.86432e-008,1.0879
2.86798e-008,1.0857
2.87165e-008,1.0858
2.87532e-008,1.0879
2.87899e-008,1.0911
2.88266e-008,1.0939
2.88632e-008,1.0949
2.88999e-008,1.0936
2.89366e-008,1.0904
2.89733e-008,1.0867
2.90099e-008,1.0836
2.90466e-008,1.0820
2.90833e-008,1.0826
2.91199e-008,1.0854
2.91566e-008,1.0895
2.91933e-008,1.0930
2.92300e-008,1.0947
2.92666e-008,1.0943
2.93033e-008,1.0922
2.93400e-008,1.0893
2.93767e-008,1.0869
2.94133e-008,1.0858
2.94500e-008,1.0864
2.94867e-008,1.0886
2.95234e-008,1.0913
2.95601e-008,1.0934
2.95967e-008,1.0941
2.96334e-008,1.0933
2.96701e-008,1.0914
2.97068e-008,1.0897
2.97434e-008,1.0890
2.97801e-008,1.0892
2.98168e-008,1.0870
2.98534e-008,1.0756
2.98901e-008,1.0466
2.99268e-008,0.9952
2.99635e-008,0.9217
3.00002e-008,0.8298
3.00368e-008,0.7270
3.00735e-008,0.6260
3.01102e-008,0.5413
3.01469e-008,0.4821
3.01835e-008,0.4504
3.02202e-008,0.4422
3.02569e-008,0.4492
3.02935e-008,0.4613
3.03302e-008,0.4702
3.03669e-008,0.4712
3.04036e-008,0.4638
3.04403e-008,0.4509
3.04769e-008,0.4372
3.05136e-008,0.4269
3.05503e-008,0.4217
3.05869e-008,0.4204
3.06236e-008,0.4196
3.06603e-008,0.4162
3.06970e-008,0.4101
3.07336e-008,0.4062
3.07703e-008,0.4139
3.08070e-008,0.4436
3.08437e-008,0.5006
3.08804e-008,0.5820
3.09170e-008,0.6796
3.09537e-008,0.7821
3.09904e-008,0.8750
3.10270e-008,0.9426
3.10637e-008,0.9769
3.11004e-008,0.9813
3.11371e-008,0.9669
3.11738e-008,0.9462
3.12104e-008,0.9298
3.12471e-008,0.9246
3.12838e-008,0.9319
3.13205e-008,0.9484
3.13571e-008,0.9678
3.13938e-008,0.9838
3.14305e-008,0.9922
3.14671e-008,0.9930
3.15038e-008,0.9902
3.15405e-008,0.9895
3.15772e-008,0.9960
3.16139e-008,1.0123
3.16505e-008,1.0363
3.16872e-008,1.0604
3.17239e-008,1.0714
3.17605e-008,1.0555
3.17972e-008,1.0062
3.18339e-008,0.9261
3.18706e-008,0.8229
3.19072e-008,0.7084
3.19439e-008,0.6001
3.19806e-008,0.5161
3.20173e-008,0.4657
3.20540e-008,0.4469
3.20906e-008,0.4502
3.21273e-008,0.4637
3.21640e-008,0.4765
3.22006e-008,0.4812
3.22373e-008,0.4758
3.22740e-008,0.4629
3.23107e-008,0.4479
3.23474e-008,0.4365
3.23840e-008,0.4322
3.24207e-008,0.4347
3.24574e-008,0.4397
3.24941e-008,0.4412
3.25307e-008,0.4349
3.25674e-008,0.4208
3.26041e-008,0.4047
3.26407e-008,0.3983
3.26774e-008,0.4146
3.27141e-008,0.4622
3.27508e-008,0.5398
3.27875e-008,0.6386
3.28241e-008,0.7467
3.28608e-008,0.8482
3.28975e-008,0.9260
3.29341e-008,0.9690
3.29708e-008,0.9795
3.30075e-008,0.9686
3.30442e-008,0.9496
3.30808e-008,0.9340
3.31175e-008,0.9288
3.31542e-008,0.9359
3.31909e-008,0.9516
3.32276e-008,0.9699
3.32642e-008,0.9844
3.33009e-008,0.9911
3.33376e-008,0.9900
3.33742e-008,0.9853
3.34109e-008,0.9831
3.34476e-008,0.9886
3.34843e-008,1.0040
3.35210e-008,1.0279
3.35576e-008,1.0554
3.35943e-008,1.0805
3.36310e-008,1.0975
3.36677e-008,1.1034
3.37043e-008,1.0993
3.37410e-008,1.0890
3.37777e-008,1.0776
3.38143e-008,1.0700
3.38510e-008,1.0697
3.38877e-008,1.0771
3.39244e-008,1.0891
3.39611e-008,1.1009
3.39977e-008,1.1084
3.40344e-008,1.1096
3.40711e-008,1.1054
3.41077e-008,1.0985
3.41444e-008,1.0920
3.41811e-008,1.0884
3.42178e-008,1.0891
3.42545e-008,1.0939
3.42911e-008,1.1009
3.43278e-008,1.1074
3.43645e-008,1.1108
3.44012e-008,1.1100
3.44378e-008,1.1054
3.44745e-008,1.0987
3.45112e-008,1.0921
3.45478e-008,1.0874
3.45845e-008,1.0854
3.46212e-008,1.0860
3.46579e-008,1.0883
3.46946e-008,1.0911
3.47312e-008,1.0931
3.47679e-008,1.0936
3.48046e-008,1.0926
3.48412e-008,1.0910
3.48779e-008,1.0897
3.49146e-008,1.0897
3.49513e-008,1.0911
3.49879e-008,1.0933
3.50246e-008,1.0954
3.50613e-008,1.0965
3.50980e-008,1.0962
3.51347e-008,1.0946
3.51713e-008,1.0922
3.52080e-008,1.0900
3.52447e-008,1.0885
3.52813e-008,1.0883
3.53180e-008,1.0895
3.53547e-008,1.0920
3.53914e-008,1.0947
3.54281e-008,1.0948
3.54647e-008,1.0870
3.55014e-008,1.0640
3.55381e-008,1.0201
3.55748e-008,0.9547
3.56114e-008,0.8705
3.56481e-008,0.7730
3.56848e-008,0.6719
3.57214e-008,0.5807
3.57581e-008,0.5104
3.57948e-008,0.4657
3.58315e-008,0.4454
3.58682e-008,0.4438
3.59048e-008,0.4522
3.59415e-008,0.4622
3.59782e-008,0.4675
3.60148e-008,0.4656
3.60515e-008,0.4572
3.60882e-008,0.4454
3.61249e-008,0.4342
3.61615e-008,0.4261
3.61982e-008,0.4218
3.62349e-008,0.4192
3.62716e-008,0.4156
3.63083e-008,0.4098
3.63449e-008,0.4043
3.63816e-008,0.4065
3.64183e-008,0.4265
3.64549e-008,0.4720
3.64916e-008,0.5434
3.65283e-008,0.6344
3.65650e-008,0.7354
3.66017e-008,0.8339
3.66383e-008,0.9143
3.66750e-008,0.9642
3.67117e-008,0.9818
3.67484e-008,0.9755
3.67850e-008,0.9571
3.68217e-008,0.9380
3.68584e-008,0.9269
3.68950e-008,0.9278
3.69317e-008,0.9398
3.69684e-008,0.9579
3.70051e-008,0.9758
3.70418e-008,0.9881
3.70784e-008,0.9927
3.71151e-008,0.9916
3.71518e-008,0.9898
3.71884e-008,0.9925
3.72251e-008,1.0032
3.72618e-008,1.0224
3.72985e-008,1.0473
3.73351e-008,1.0730
3.73718e-008,1.0936
3.74085e-008,1.1046
3.74452e-008,1.1052
3.74819e-008,1.0980
3.75185e-008,1.0872
3.75552e-008,1.0774
3.75919e-008,1.0727
3.76285e-008,1.0755
3.76652e-008,1.0848
3.77019e-008,1.0967
3.77386e-008,1.1065
3.77753e-008,1.1110
3.78119e-008,1.1099
3.78486e-008,1.1046
3.78853e-008,1.0976
3.79220e-008,1.0915
3.79586e-008,1.0887
3.79953e-008,1.0903
3.80320e-008,1.0957
3.80686e-008,1.1026
3.81053e-008,1.1082
3.81420e-008,1.1105
3.81787e-008,1.1088
3.82154e-008,1.1038
3.82520e-008,1.0971
3.82887e-008,1.0906
3.83254e-008,1.0860
3.83620e-008,1.0842
3.83987e-008,1.0851
3.84354e-008,1.0878
3.84721e-008,1.0911
3.85088e-008,1.0936
3.85454e-008,1.0947
3.85821e-008,1.0944
3.86188e-008,1.0932
3.86555e-008,1.0919
3.86921e-008,1.0914
3.87288e-008,1.0918
3.87655e-008,1.0929
3.88021e-008,1.0940
3.88388e-008,1.0945
3.88755e-008,1.0941
3.89122e-008,1.0929
3.89489e-008,1.0913
3.89855e-008,1.0897
3.90222e-008,1.0885
3.90589e-008,1.0882
3.90955e-008,1.0888
3.91322e-008,1.0898
3.91689e-008,1.0907
3.92056e-008,1.0912
3.92422e-008,1.0911
3.92789e-008,1.0905
3.93156e-008,1.0899
3.93523e-008,1.0895
3.93890e-008,1.0895
