.HEADER
..NAMES
Time,V U4.K1
4.9878e-009,1.1103
5.0245e-009,1.1186
5.0612e-009,1.1210
5.0978e-009,1.1173
5.1345e-009,1.1091
5.1712e-009,1.0992
5.2079e-009,1.0904
5.2445e-009,1.0849
5.2812e-009,1.0839
5.3179e-009,1.0871
5.3546e-009,1.0935
5.3912e-009,1.1000
5.4279e-009,1.1010
5.4646e-009,1.0881
5.5013e-009,1.0532
5.5379e-009,0.9936
5.5746e-009,0.9124
5.6113e-009,0.8146
5.6480e-009,0.7083
5.6846e-009,0.6068
5.7213e-009,0.5227
5.7580e-009,0.4627
5.7947e-009,0.4295
5.8313e-009,0.4224
5.8680e-009,0.4350
5.9047e-009,0.4575
5.9414e-009,0.4799
5.9780e-009,0.4936
6.0147e-009,0.4931
6.0514e-009,0.4781
6.0881e-009,0.4530
6.1247e-009,0.4246
6.1614e-009,0.4001
6.1981e-009,0.3842
6.2348e-009,0.3773
6.2714e-009,0.3762
6.3081e-009,0.3769
6.3448e-009,0.3751
6.3815e-009,0.3678
6.4181e-009,0.3550
6.4548e-009,0.3393
6.4915e-009,0.3242
6.5282e-009,0.3135
6.5648e-009,0.3100
6.6015e-009,0.3147
6.6382e-009,0.3260
6.6749e-009,0.3404
6.7115e-009,0.3533
6.7482e-009,0.3603
6.7849e-009,0.3587
6.8215e-009,0.3485
6.8582e-009,0.3323
6.8949e-009,0.3146
6.9316e-009,0.3005
6.9682e-009,0.2937
7.0049e-009,0.2958
7.0416e-009,0.3054
7.0783e-009,0.3192
7.1149e-009,0.3331
7.1516e-009,0.3430
7.1883e-009,0.3468
7.2250e-009,0.3444
7.2616e-009,0.3371
7.2983e-009,0.3277
7.3350e-009,0.3195
7.3717e-009,0.3150
7.4083e-009,0.3154
7.4450e-009,0.3206
7.4817e-009,0.3289
7.5184e-009,0.3377
7.5550e-009,0.3443
7.5917e-009,0.3469
7.6284e-009,0.3447
7.6651e-009,0.3386
7.7018e-009,0.3304
7.7384e-009,0.3227
7.7751e-009,0.3174
7.8118e-009,0.3158
7.8484e-009,0.3180
7.8851e-009,0.3229
7.9218e-009,0.3292
7.9585e-009,0.3350
7.9952e-009,0.3390
8.0318e-009,0.3404
8.0685e-009,0.3392
8.1052e-009,0.3358
8.1418e-009,0.3315
8.1785e-009,0.3273
8.2152e-009,0.3245
8.2519e-009,0.3236
8.2886e-009,0.3247
8.3252e-009,0.3272
8.3619e-009,0.3303
8.3986e-009,0.3330
8.4352e-009,0.3346
8.4719e-009,0.3348
8.5086e-009,0.3339
8.5453e-009,0.3320
8.5820e-009,0.3299
8.6186e-009,0.3281
8.6553e-009,0.3270
8.6920e-009,0.3269
8.7286e-009,0.3279
8.7653e-009,0.3296
8.8020e-009,0.3315
8.8387e-009,0.3331
8.8754e-009,0.3338
8.9120e-009,0.3335
8.9487e-009,0.3321
8.9854e-009,0.3302
9.0220e-009,0.3283
9.0587e-009,0.3270
9.0954e-009,0.3265
9.1321e-009,0.3270
9.1688e-009,0.3283
9.2054e-009,0.3300
9.2421e-009,0.3318
9.2788e-009,0.3330
9.3154e-009,0.3335
9.3521e-009,0.3330
9.3888e-009,0.3316
9.4255e-009,0.3299
9.4622e-009,0.3281
9.4988e-009,0.3270
9.5355e-009,0.3268
9.5722e-009,0.3276
9.6088e-009,0.3291
9.6455e-009,0.3308
9.6822e-009,0.3322
9.7189e-009,0.3329
9.7556e-009,0.3327
9.7922e-009,0.3318
9.8289e-009,0.3303
9.8656e-009,0.3289
9.9022e-009,0.3277
9.9389e-009,0.3273
9.9756e-009,0.3276
1.00123e-008,0.3286
1.00490e-008,0.3300
1.00856e-008,0.3313
1.01223e-008,0.3322
1.01590e-008,0.3325
1.01956e-008,0.3319
1.02323e-008,0.3308
1.02690e-008,0.3295
1.03057e-008,0.3284
1.03424e-008,0.3278
1.03790e-008,0.3278
1.04157e-008,0.3285
1.04524e-008,0.3295
1.04890e-008,0.3306
1.05257e-008,0.3314
1.05624e-008,0.3317
1.05991e-008,0.3315
1.06358e-008,0.3309
1.06724e-008,0.3300
1.07091e-008,0.3291
1.07458e-008,0.3285
1.07824e-008,0.3283
1.08191e-008,0.3287
1.08558e-008,0.3293
1.08925e-008,0.3301
1.09292e-008,0.3308
1.09658e-008,0.3311
1.10025e-008,0.3311
1.10392e-008,0.3307
1.10758e-008,0.3301
1.11125e-008,0.3295
1.11492e-008,0.3290
1.11859e-008,0.3288
1.12226e-008,0.3289
1.12592e-008,0.3293
1.12959e-008,0.3298
1.13326e-008,0.3303
1.13693e-008,0.3307
1.14059e-008,0.3308
1.14426e-008,0.3306
1.14793e-008,0.3302
1.15159e-008,0.3298
1.15526e-008,0.3294
1.15893e-008,0.3291
1.16260e-008,0.3291
1.16627e-008,0.3293
1.16993e-008,0.3297
1.17360e-008,0.3300
1.17727e-008,0.3303
1.18093e-008,0.3305
1.18460e-008,0.3304
1.18827e-008,0.3303
1.19194e-008,0.3300
1.19561e-008,0.3297
1.19927e-008,0.3294
1.20294e-008,0.3293
1.20661e-008,0.3294
1.21027e-008,0.3296
1.21394e-008,0.3298
1.21761e-008,0.3301
1.22128e-008,0.3303
1.22495e-008,0.3303
1.22861e-008,0.3303
1.23228e-008,0.3301
1.23595e-008,0.3298
1.23961e-008,0.3296
1.24328e-008,0.3295
1.24695e-008,0.3295
1.25062e-008,0.3295
1.25429e-008,0.3297
1.25795e-008,0.3299
1.26162e-008,0.3301
1.26529e-008,0.3302
1.26895e-008,0.3302
1.27262e-008,0.3301
1.27629e-008,0.3300
1.27996e-008,0.3299
1.28363e-008,0.3307
1.28729e-008,0.3346
1.29096e-008,0.3462
1.29463e-008,0.3721
1.29829e-008,0.4173
1.30196e-008,0.4829
1.30563e-008,0.5645
1.30930e-008,0.6550
1.31297e-008,0.7475
1.31663e-008,0.8331
1.32030e-008,0.9018
1.32397e-008,0.9480
1.32763e-008,0.9718
1.33130e-008,0.9765
1.33497e-008,0.9670
1.33864e-008,0.9516
1.34231e-008,0.9387
1.34597e-008,0.9345
1.34964e-008,0.9415
1.35331e-008,0.9588
1.35697e-008,0.9815
1.36064e-008,1.0040
1.36431e-008,1.0219
1.36798e-008,1.0335
1.37165e-008,1.0397
1.37531e-008,1.0441
1.37898e-008,1.0502
1.38265e-008,1.0591
1.38631e-008,1.0672
1.38998e-008,1.0661
1.39365e-008,1.0438
1.39732e-008,0.9938
1.40099e-008,0.9185
1.40465e-008,0.8216
1.40832e-008,0.7093
1.41199e-008,0.5961
1.41565e-008,0.4999
1.41932e-008,0.4315
1.42299e-008,0.3961
1.42666e-008,0.3942
1.43033e-008,0.4191
1.43399e-008,0.4578
1.43766e-008,0.4958
1.44133e-008,0.5206
1.44499e-008,0.5238
1.44866e-008,0.5050
1.45233e-008,0.4711
1.45600e-008,0.4321
1.45967e-008,0.3984
1.46333e-008,0.3772
1.46700e-008,0.3694
1.47067e-008,0.3706
1.47433e-008,0.3752
1.47800e-008,0.3776
1.48167e-008,0.3732
1.48534e-008,0.3609
1.48901e-008,0.3432
1.49267e-008,0.3245
1.49634e-008,0.3095
1.50001e-008,0.3025
1.50368e-008,0.3057
1.50734e-008,0.3181
1.51101e-008,0.3358
1.51468e-008,0.3531
1.51834e-008,0.3641
1.52201e-008,0.3653
1.52568e-008,0.3559
1.52935e-008,0.3388
1.53301e-008,0.3188
1.53668e-008,0.3018
1.54035e-008,0.2925
1.54402e-008,0.2926
1.54769e-008,0.3010
1.55135e-008,0.3146
1.55502e-008,0.3289
1.55869e-008,0.3400
1.56236e-008,0.3454
1.56602e-008,0.3444
1.56969e-008,0.3385
1.57336e-008,0.3300
1.57703e-008,0.3220
1.58069e-008,0.3172
1.58436e-008,0.3169
1.58803e-008,0.3211
1.59169e-008,0.3282
1.59536e-008,0.3359
1.59903e-008,0.3419
1.60270e-008,0.3443
1.60636e-008,0.3426
1.61003e-008,0.3374
1.61370e-008,0.3304
1.61737e-008,0.3237
1.62104e-008,0.3188
1.62470e-008,0.3170
1.62837e-008,0.3183
1.63204e-008,0.3222
1.63571e-008,0.3275
1.63937e-008,0.3328
1.64304e-008,0.3371
1.64671e-008,0.3393
1.65037e-008,0.3391
1.65404e-008,0.3369
1.65771e-008,0.3334
1.66138e-008,0.3295
1.66504e-008,0.3263
1.66871e-008,0.3244
1.67238e-008,0.3242
1.67605e-008,0.3254
1.67972e-008,0.3276
1.68338e-008,0.3303
1.68705e-008,0.3326
1.69072e-008,0.3342
1.69439e-008,0.3347
1.69805e-008,0.3339
1.70172e-008,0.3322
1.70539e-008,0.3300
1.70905e-008,0.3279
1.71272e-008,0.3266
1.71639e-008,0.3264
1.72006e-008,0.3275
1.72372e-008,0.3294
1.72739e-008,0.3316
1.73106e-008,0.3333
1.73473e-008,0.3340
1.73840e-008,0.3335
1.74206e-008,0.3320
1.74573e-008,0.3300
1.74940e-008,0.3279
1.75307e-008,0.3265
1.75673e-008,0.3260
1.76040e-008,0.3266
1.76407e-008,0.3282
1.76773e-008,0.3304
1.77140e-008,0.3325
1.77507e-008,0.3339
1.77874e-008,0.3341
1.78240e-008,0.3331
1.78607e-008,0.3311
1.78974e-008,0.3289
1.79341e-008,0.3271
1.79708e-008,0.3263
1.80074e-008,0.3266
1.80441e-008,0.3280
1.80808e-008,0.3298
1.81175e-008,0.3317
1.81541e-008,0.3329
1.81908e-008,0.3333
1.82275e-008,0.3326
1.82641e-008,0.3312
1.83008e-008,0.3295
1.83375e-008,0.3280
1.83742e-008,0.3270
1.84108e-008,0.3270
1.84475e-008,0.3283
1.84842e-008,0.3319
1.85209e-008,0.3409
1.85576e-008,0.3606
1.85942e-008,0.3970
1.86309e-008,0.4528
1.86676e-008,0.5267
1.87043e-008,0.6125
1.87409e-008,0.7038
1.87776e-008,0.7929
1.88143e-008,0.8705
1.88509e-008,0.9280
1.88876e-008,0.9629
1.89243e-008,0.9771
1.89610e-008,0.9743
1.89976e-008,0.9610
1.90343e-008,0.9459
1.90710e-008,0.9364
1.91077e-008,0.9371
1.91444e-008,0.9491
1.91810e-008,0.9693
1.92177e-008,0.9923
1.92544e-008,1.0130
1.92911e-008,1.0281
1.93277e-008,1.0369
1.93644e-008,1.0418
1.94011e-008,1.0461
1.94377e-008,1.0521
1.94744e-008,1.0607
1.95111e-008,1.0720
1.95478e-008,1.0842
1.95844e-008,1.0949
1.96211e-008,1.1015
1.96578e-008,1.1029
1.96945e-008,1.0988
1.97312e-008,1.0904
1.97678e-008,1.0806
1.98045e-008,1.0727
1.98412e-008,1.0696
1.98779e-008,1.0729
1.99145e-008,1.0822
1.99512e-008,1.0948
1.99879e-008,1.1076
2.00245e-008,1.1170
2.00612e-008,1.1206
2.00979e-008,1.1179
2.01346e-008,1.1102
2.01712e-008,1.1003
2.02079e-008,1.0911
2.02446e-008,1.0853
2.02813e-008,1.0840
2.03179e-008,1.0872
2.03546e-008,1.0938
2.03913e-008,1.1009
2.04280e-008,1.1032
2.04647e-008,1.0930
2.05013e-008,1.0618
2.05380e-008,1.0059
2.05747e-008,0.9282
2.06114e-008,0.8334
2.06480e-008,0.7287
2.06847e-008,0.6263
2.07214e-008,0.5393
2.07580e-008,0.4751
2.07947e-008,0.4367
2.08314e-008,0.4241
2.08681e-008,0.4323
2.09047e-008,0.4521
2.09414e-008,0.4740
2.09781e-008,0.4893
2.10148e-008,0.4919
2.10515e-008,0.4804
2.10881e-008,0.4582
2.11248e-008,0.4314
2.11615e-008,0.4066
2.11982e-008,0.3892
2.12348e-008,0.3802
2.12715e-008,0.3776
2.13082e-008,0.3801
2.13448e-008,0.3885
2.13815e-008,0.4072
2.14182e-008,0.4425
2.14549e-008,0.4983
2.14915e-008,0.5725
2.15282e-008,0.6594
2.15649e-008,0.7540
2.16016e-008,0.8475
2.16383e-008,0.9274
2.16749e-008,0.9839
2.17116e-008,1.0141
2.17483e-008,1.0180
2.17850e-008,0.9994
2.18216e-008,0.9675
2.18583e-008,0.9344
2.18950e-008,0.9110
2.19316e-008,0.9049
2.19683e-008,0.9184
2.20050e-008,0.9467
2.20417e-008,0.9816
2.20783e-008,1.0145
2.21150e-008,1.0391
2.21517e-008,1.0531
2.21884e-008,1.0589
2.22251e-008,1.0611
2.22617e-008,1.0630
2.22984e-008,1.0650
2.23351e-008,1.0626
2.23718e-008,1.0454
2.24084e-008,1.0052
2.24451e-008,0.9416
2.24818e-008,0.8566
2.25184e-008,0.7531
2.25551e-008,0.6417
2.25918e-008,0.5392
2.26285e-008,0.4587
2.26651e-008,0.4079
2.27018e-008,0.3906
2.27385e-008,0.4040
2.27752e-008,0.4373
2.28119e-008,0.4767
2.28485e-008,0.5084
2.28852e-008,0.5214
2.29219e-008,0.5120
2.29586e-008,0.4845
2.29952e-008,0.4478
2.30319e-008,0.4122
2.30686e-008,0.3865
2.31052e-008,0.3738
2.31419e-008,0.3711
2.31786e-008,0.3736
2.32153e-008,0.3759
2.32519e-008,0.3730
2.32886e-008,0.3629
2.33253e-008,0.3470
2.33620e-008,0.3289
2.33987e-008,0.3131
2.34353e-008,0.3041
2.34720e-008,0.3048
2.35087e-008,0.3151
2.35454e-008,0.3319
2.35820e-008,0.3499
2.36187e-008,0.3632
2.36554e-008,0.3671
2.36920e-008,0.3603
2.37287e-008,0.3447
2.37654e-008,0.3248
2.38021e-008,0.3065
2.38387e-008,0.2948
2.38754e-008,0.2923
2.39121e-008,0.2985
2.39488e-008,0.3106
2.39855e-008,0.3246
2.40221e-008,0.3364
2.40588e-008,0.3432
2.40955e-008,0.3440
2.41322e-008,0.3396
2.41688e-008,0.3321
2.42055e-008,0.3244
2.42422e-008,0.3192
2.42788e-008,0.3181
2.43155e-008,0.3213
2.43522e-008,0.3276
2.43889e-008,0.3347
2.44255e-008,0.3404
2.44622e-008,0.3430
2.44989e-008,0.3418
2.45356e-008,0.3374
2.45723e-008,0.3312
2.46089e-008,0.3251
2.46456e-008,0.3207
2.46823e-008,0.3187
2.47190e-008,0.3195
2.47556e-008,0.3226
2.47923e-008,0.3269
2.48290e-008,0.3315
2.48657e-008,0.3353
2.49023e-008,0.3374
2.49390e-008,0.3377
2.49757e-008,0.3363
2.50123e-008,0.3340
2.50490e-008,0.3330
2.50857e-008,0.3372
2.51224e-008,0.3532
2.51590e-008,0.3877
2.51957e-008,0.4441
2.52324e-008,0.5206
2.52691e-008,0.6100
2.53058e-008,0.7051
2.53424e-008,0.7974
2.53791e-008,0.8768
2.54158e-008,0.9341
2.54525e-008,0.9672
2.54891e-008,0.9784
2.55258e-008,0.9723
2.55625e-008,0.9563
2.55991e-008,0.9400
2.56358e-008,0.9311
2.56725e-008,0.9340
2.57092e-008,0.9490
2.57458e-008,0.9723
2.57825e-008,0.9973
2.58192e-008,1.0184
2.58559e-008,1.0322
2.58926e-008,1.0389
2.59292e-008,1.0414
2.59659e-008,1.0443
2.60026e-008,1.0507
2.60393e-008,1.0600
2.60759e-008,1.0660
2.61126e-008,1.0574
2.61493e-008,1.0231
2.61859e-008,0.9611
2.62226e-008,0.8748
2.62593e-008,0.7680
2.62960e-008,0.6510
2.63326e-008,0.5423
2.63693e-008,0.4576
2.64060e-008,0.4047
2.64427e-008,0.3871
2.64794e-008,0.4017
2.65160e-008,0.4377
2.65527e-008,0.4800
2.65894e-008,0.5142
2.66261e-008,0.5291
2.66627e-008,0.5198
2.66994e-008,0.4906
2.67361e-008,0.4507
2.67727e-008,0.4113
2.68094e-008,0.3823
2.68461e-008,0.3683
2.68828e-008,0.3666
2.69194e-008,0.3726
2.69561e-008,0.3833
2.69928e-008,0.3987
2.70295e-008,0.4235
2.70662e-008,0.4642
2.71028e-008,0.5236
2.71395e-008,0.5981
2.71762e-008,0.6850
2.72129e-008,0.7799
2.72495e-008,0.8721
2.72862e-008,0.9482
2.73229e-008,1.0003
2.73595e-008,1.0250
2.73962e-008,1.0216
2.74329e-008,0.9958
2.74696e-008,0.9592
2.75062e-008,0.9248
2.75429e-008,0.9041
2.75796e-008,0.9040
2.76163e-008,0.9240
2.76530e-008,0.9570
2.76896e-008,0.9936
2.77263e-008,1.0251
2.77630e-008,1.0460
2.77997e-008,1.0562
2.78363e-008,1.0593
2.78730e-008,1.0593
2.79097e-008,1.0597
2.79463e-008,1.0635
2.79830e-008,1.0716
2.80197e-008,1.0824
2.80564e-008,1.0935
2.80930e-008,1.1020
2.81297e-008,1.1053
2.81664e-008,1.1023
2.82031e-008,1.0940
2.82398e-008,1.0833
2.82764e-008,1.0743
2.83131e-008,1.0707
2.83498e-008,1.0740
2.83865e-008,1.0835
2.84231e-008,1.0961
2.84598e-008,1.1083
2.84965e-008,1.1162
2.85331e-008,1.1178
2.85698e-008,1.1136
2.86065e-008,1.1058
2.86432e-008,1.0971
2.86798e-008,1.0904
2.87165e-008,1.0875
2.87532e-008,1.0886
2.87899e-008,1.0931
2.88266e-008,1.0989
2.88632e-008,1.1015
2.88999e-008,1.0938
2.89366e-008,1.0674
2.89733e-008,1.0175
2.90099e-008,0.9454
2.90466e-008,0.8552
2.90833e-008,0.7532
2.91199e-008,0.6505
2.91566e-008,0.5601
2.91933e-008,0.4904
2.92300e-008,0.4451
2.92666e-008,0.4255
2.93033e-008,0.4281
2.93400e-008,0.4448
2.93767e-008,0.4665
2.94133e-008,0.4844
2.94500e-008,0.4915
2.94867e-008,0.4847
2.95234e-008,0.4660
2.95601e-008,0.4404
2.95967e-008,0.4142
2.96334e-008,0.3936
2.96701e-008,0.3811
2.97068e-008,0.3756
2.97434e-008,0.3762
2.97801e-008,0.3834
2.98168e-008,0.4009
2.98534e-008,0.4343
2.98901e-008,0.4878
2.99268e-008,0.5602
2.99635e-008,0.6453
3.00002e-008,0.7381
3.00368e-008,0.8309
3.00735e-008,0.9121
3.01102e-008,0.9716
3.01469e-008,1.0060
3.01835e-008,1.0153
3.02202e-008,1.0021
3.02569e-008,0.9741
3.02935e-008,0.9425
3.03302e-008,0.9180
3.03669e-008,0.9086
3.04036e-008,0.9176
3.04403e-008,0.9419
3.04769e-008,0.9741
3.05136e-008,1.0062
3.05503e-008,1.0317
3.05869e-008,1.0478
3.06236e-008,1.0559
3.06603e-008,1.0601
3.06970e-008,1.0635
3.07336e-008,1.0670
3.07703e-008,1.0665
3.08070e-008,1.0525
3.08437e-008,1.0156
3.08804e-008,0.9547
3.09170e-008,0.8722
3.09537e-008,0.7709
3.09904e-008,0.6598
3.10270e-008,0.5551
3.10637e-008,0.4709
3.11004e-008,0.4152
3.11371e-008,0.3926
3.11738e-008,0.4012
3.12104e-008,0.4316
3.12471e-008,0.4703
3.12838e-008,0.5036
3.13205e-008,0.5198
3.13571e-008,0.5140
3.13938e-008,0.4891
3.14305e-008,0.4537
3.14671e-008,0.4177
3.15038e-008,0.3904
3.15405e-008,0.3759
3.15772e-008,0.3720
3.16139e-008,0.3738
3.16505e-008,0.3762
3.16872e-008,0.3741
3.17239e-008,0.3648
3.17605e-008,0.3494
3.17972e-008,0.3313
3.18339e-008,0.3149
3.18706e-008,0.3046
3.19072e-008,0.3038
3.19439e-008,0.3127
3.19806e-008,0.3289
3.20173e-008,0.3472
3.20540e-008,0.3617
3.20906e-008,0.3673
3.21273e-008,0.3621
3.21640e-008,0.3476
3.22006e-008,0.3279
3.22373e-008,0.3089
3.22740e-008,0.2958
3.23107e-008,0.2917
3.23474e-008,0.2967
3.23840e-008,0.3082
3.24207e-008,0.3223
3.24574e-008,0.3348
3.24941e-008,0.3428
3.25307e-008,0.3459
3.25674e-008,0.3471
3.26041e-008,0.3533
3.26407e-008,0.3743
3.26774e-008,0.4172
3.27141e-008,0.4837
3.27508e-008,0.5694
3.27875e-008,0.6663
3.28241e-008,0.7647
3.28608e-008,0.8533
3.28975e-008,0.9213
3.29341e-008,0.9626
3.29708e-008,0.9787
3.30075e-008,0.9747
3.30442e-008,0.9580
3.30808e-008,0.9382
3.31175e-008,0.9248
3.31542e-008,0.9234
3.31909e-008,0.9357
3.32276e-008,0.9588
3.32642e-008,0.9866
3.33009e-008,1.0123
3.33376e-008,1.0311
3.33742e-008,1.0416
3.34109e-008,1.0454
3.34476e-008,1.0464
3.34843e-008,1.0486
3.35210e-008,1.0540
3.35576e-008,1.0631
3.35943e-008,1.0752
3.36310e-008,1.0876
3.36677e-008,1.0975
3.37043e-008,1.1025
3.37410e-008,1.1019
3.37777e-008,1.0960
3.38143e-008,1.0869
3.38510e-008,1.0778
3.38877e-008,1.0719
3.39244e-008,1.0716
3.39611e-008,1.0774
3.39977e-008,1.0881
3.40344e-008,1.1007
3.40711e-008,1.1120
3.41077e-008,1.1190
3.41444e-008,1.1200
3.41811e-008,1.1152
3.42178e-008,1.1066
3.42545e-008,1.0969
3.42911e-008,1.0888
3.43278e-008,1.0844
3.43645e-008,1.0844
3.44012e-008,1.0883
3.44378e-008,1.0949
3.44745e-008,1.1007
3.45112e-008,1.0998
3.45478e-008,1.0837
3.45845e-008,1.0448
3.46212e-008,0.9817
3.46579e-008,0.8979
3.46946e-008,0.7984
3.47312e-008,0.6921
3.47679e-008,0.5927
3.48046e-008,0.5120
3.48412e-008,0.4559
3.48779e-008,0.4267
3.49146e-008,0.4229
3.49513e-008,0.4374
3.49879e-008,0.4604
3.50246e-008,0.4820
3.50613e-008,0.4939
3.50980e-008,0.4913
3.51347e-008,0.4746
3.51713e-008,0.4487
3.52080e-008,0.4205
3.52447e-008,0.3970
3.52813e-008,0.3825
3.53180e-008,0.3766
3.53547e-008,0.3759
3.53914e-008,0.3764
3.54281e-008,0.3738
3.54647e-008,0.3656
3.55014e-008,0.3522
3.55381e-008,0.3365
3.55748e-008,0.3220
3.56114e-008,0.3123
3.56481e-008,0.3101
3.56848e-008,0.3159
3.57214e-008,0.3279
3.57581e-008,0.3423
3.57948e-008,0.3544
3.58315e-008,0.3601
3.58682e-008,0.3571
3.59048e-008,0.3459
3.59415e-008,0.3292
3.59782e-008,0.3118
3.60148e-008,0.2986
3.60515e-008,0.2932
3.60882e-008,0.2966
3.61249e-008,0.3071
3.61615e-008,0.3212
3.61982e-008,0.3346
3.62349e-008,0.3436
3.62716e-008,0.3472
3.63083e-008,0.3472
3.63449e-008,0.3496
3.63816e-008,0.3641
3.64183e-008,0.3994
3.64549e-008,0.4590
3.64916e-008,0.5407
3.65283e-008,0.6365
3.65650e-008,0.7374
3.66017e-008,0.8321
3.66383e-008,0.9086
3.66750e-008,0.9585
3.67117e-008,0.9809
3.67484e-008,0.9803
3.67850e-008,0.9639
3.68217e-008,0.9414
3.68584e-008,0.9237
3.68950e-008,0.9183
3.69317e-008,0.9278
3.69684e-008,0.9503
3.70051e-008,0.9796
3.70418e-008,1.0082
3.70784e-008,1.0300
3.71151e-008,1.0426
3.71518e-008,1.0471
3.71884e-008,1.0474
3.72251e-008,1.0485
3.72618e-008,1.0535
3.72985e-008,1.0613
3.73351e-008,1.0654
3.73718e-008,1.0539
3.74085e-008,1.0171
3.74452e-008,0.9534
3.74819e-008,0.8659
3.75185e-008,0.7587
3.75552e-008,0.6432
3.75919e-008,0.5376
3.76285e-008,0.4565
3.76652e-008,0.4069
3.77019e-008,0.3917
3.77386e-008,0.4072
3.77753e-008,0.4422
3.78119e-008,0.4820
3.78486e-008,0.5133
3.78853e-008,0.5256
3.79220e-008,0.5151
3.79586e-008,0.4862
3.79953e-008,0.4480
3.80320e-008,0.4108
3.80686e-008,0.3837
3.81053e-008,0.3703
3.81420e-008,0.3680
3.81787e-008,0.3728
3.82154e-008,0.3824
3.82520e-008,0.3979
3.82887e-008,0.4246
3.83254e-008,0.4684
3.83620e-008,0.5311
3.83987e-008,0.6083
3.84354e-008,0.6971
3.84721e-008,0.7921
3.85088e-008,0.8820
3.85454e-008,0.9543
3.85821e-008,1.0021
3.86188e-008,1.0228
3.86555e-008,1.0166
3.86921e-008,0.9900
3.87288e-008,0.9547
3.87655e-008,0.9230
3.88021e-008,0.9055
3.88388e-008,0.9082
3.88755e-008,0.9294
3.89122e-008,0.9619
3.89489e-008,0.9966
3.89855e-008,1.0257
3.90222e-008,1.0446
3.90589e-008,1.0539
3.90955e-008,1.0575
3.91322e-008,1.0588
3.91689e-008,1.0609
3.92056e-008,1.0662
3.92422e-008,1.0750
3.92789e-008,1.0856
3.93156e-008,1.0955
3.93523e-008,1.1023
3.93890e-008,1.1038
