.HEADER
..NAMES
Time,V U5.F3&G3
1.73202e-008,1.0125
1.73588e-008,1.0634
1.73973e-008,1.1018
1.74359e-008,1.1375
1.74745e-008,1.1571
1.75131e-008,1.1586
1.75516e-008,1.1324
1.75902e-008,1.0671
1.76288e-008,0.9700
1.76674e-008,0.8524
1.77059e-008,0.7306
1.77445e-008,0.6168
1.77831e-008,0.5191
1.78216e-008,0.4475
1.78602e-008,0.3984
1.78988e-008,0.3647
1.79374e-008,0.3577
1.79759e-008,0.3787
1.80145e-008,0.4315
1.80531e-008,0.5151
1.80917e-008,0.6203
1.81302e-008,0.7293
1.81688e-008,0.8288
1.82074e-008,0.9169
1.82460e-008,0.9922
1.82846e-008,1.0493
1.83231e-008,1.0898
1.83617e-008,1.1278
1.84003e-008,1.1528
1.84389e-008,1.1605
1.84774e-008,1.1448
1.85160e-008,1.0919
1.85546e-008,1.0035
1.85932e-008,0.8909
1.86317e-008,0.7685
1.86703e-008,0.6515
1.87089e-008,0.5475
1.87474e-008,0.4671
1.87860e-008,0.4124
1.88246e-008,0.3728
1.88632e-008,0.3569
1.89017e-008,0.3687
1.89403e-008,0.4111
1.89789e-008,0.4857
1.90175e-008,0.5856
1.90560e-008,0.6955
1.90946e-008,0.7987
1.91332e-008,0.8902
1.91718e-008,0.9702
1.92104e-008,1.0335
1.92489e-008,1.0780
1.92875e-008,1.1166
1.93261e-008,1.1470
1.93647e-008,1.1601
1.94032e-008,1.1533
1.94418e-008,1.1131
1.94804e-008,1.0346
1.95190e-008,0.9284
1.95575e-008,0.8071
1.95961e-008,0.6875
1.96347e-008,0.5784
1.96732e-008,0.4894
1.97118e-008,0.4277
1.97504e-008,0.3842
1.97890e-008,0.3593
1.98275e-008,0.3622
1.98661e-008,0.3944
1.99047e-008,0.4591
1.99433e-008,0.5521
1.99819e-008,0.6608
2.00204e-008,0.7672
2.00590e-008,0.8624
2.00976e-008,0.9463
2.01362e-008,1.0155
2.01747e-008,1.0655
2.02133e-008,1.1045
2.02519e-008,1.1396
2.02905e-008,1.1579
2.03290e-008,1.1583
2.03676e-008,1.1303
2.04062e-008,1.0631
2.04447e-008,0.9644
2.04833e-008,0.8459
2.05219e-008,0.7245
2.05605e-008,0.6114
2.05990e-008,0.5148
2.06376e-008,0.4446
2.06762e-008,0.3965
2.07148e-008,0.3641
2.07533e-008,0.3582
2.07919e-008,0.3807
2.08305e-008,0.4351
2.08691e-008,0.5202
2.09077e-008,0.6259
2.09462e-008,0.7346
2.09848e-008,0.8336
2.10234e-008,0.9211
2.10620e-008,0.9956
2.11005e-008,1.0517
2.11391e-008,1.0923
2.11777e-008,1.1303
2.12163e-008,1.1539
2.12548e-008,1.1605
2.12934e-008,1.1433
2.13320e-008,1.0884
2.13705e-008,0.9984
2.14091e-008,0.8845
2.14477e-008,0.7623
2.14863e-008,0.6458
2.15248e-008,0.5428
2.15634e-008,0.4638
2.16020e-008,0.4102
2.16406e-008,0.3717
2.16791e-008,0.3571
2.17177e-008,0.3703
2.17563e-008,0.4143
2.17949e-008,0.4904
2.18335e-008,0.5912
2.18720e-008,0.7010
2.19106e-008,0.8036
2.19492e-008,0.8946
2.19878e-008,0.9738
2.20263e-008,1.0362
2.20649e-008,1.0802
2.21035e-008,1.1194
2.21420e-008,1.1484
2.21806e-008,1.1605
2.22192e-008,1.1523
2.22578e-008,1.1101
2.22963e-008,1.0300
2.23349e-008,0.9223
2.23735e-008,0.8007
2.24121e-008,0.6816
2.24506e-008,0.5733
2.24892e-008,0.4857
2.25278e-008,0.4251
2.25664e-008,0.3819
2.26050e-008,0.3586
2.26435e-008,0.3630
2.26821e-008,0.3968
2.27207e-008,0.4631
2.27593e-008,0.5574
2.27978e-008,0.6665
2.28364e-008,0.7725
2.28750e-008,0.8670
2.29136e-008,0.9503
2.29521e-008,1.0186
2.29907e-008,1.0675
2.30293e-008,1.1058
2.30678e-008,1.1403
2.31064e-008,1.1581
2.31450e-008,1.1575
2.31836e-008,1.1276
2.32221e-008,1.0584
2.32607e-008,0.9587
2.32993e-008,0.8398
2.33379e-008,0.7184
2.33764e-008,0.6059
2.34150e-008,0.5105
2.34536e-008,0.4417
2.34922e-008,0.3941
2.35308e-008,0.3627
2.35693e-008,0.3585
2.36079e-008,0.3826
2.36465e-008,0.4387
2.36851e-008,0.5251
2.37236e-008,0.6316
2.37622e-008,0.7400
2.38008e-008,0.8383
2.38394e-008,0.9253
2.38779e-008,0.9990
2.39165e-008,1.0540
2.39551e-008,1.0937
2.39936e-008,1.1312
2.40322e-008,1.1544
2.40708e-008,1.1602
2.41094e-008,1.1413
2.41479e-008,1.0843
2.41865e-008,0.9929
2.42251e-008,0.8785
2.42637e-008,0.7562
2.43023e-008,0.6401
2.43408e-008,0.5380
2.43794e-008,0.4604
2.44180e-008,0.4077
2.44566e-008,0.3698
2.44951e-008,0.3568
2.45337e-008,0.3716
2.45723e-008,0.4173
2.46109e-008,0.4949
2.46494e-008,0.5967
2.46880e-008,0.7065
2.47266e-008,0.8085
2.47651e-008,0.8990
2.48037e-008,0.9775
2.48423e-008,1.0388
2.48809e-008,1.0818
2.49194e-008,1.1204
2.49580e-008,1.1491
2.49966e-008,1.1605
2.50352e-008,1.1509
2.50737e-008,1.1067
2.51123e-008,1.0248
2.51509e-008,0.9164
2.51895e-008,0.7945
2.52281e-008,0.6757
2.52666e-008,0.5682
2.53052e-008,0.4818
2.53438e-008,0.4227
2.53824e-008,0.3806
2.54209e-008,0.3583
2.54595e-008,0.3641
2.54981e-008,0.3995
2.55367e-008,0.4675
2.55752e-008,0.5628
2.56138e-008,0.6720
2.56524e-008,0.7775
2.56909e-008,0.8716
2.57295e-008,0.9542
2.57681e-008,1.0215
2.58067e-008,1.0697
2.58452e-008,1.1085
2.58838e-008,1.1422
2.59224e-008,1.1588
2.59610e-008,1.1570
2.59995e-008,1.1252
2.60381e-008,1.0542
2.60767e-008,0.9530
2.61153e-008,0.8333
2.61539e-008,0.7124
2.61924e-008,0.6005
2.62310e-008,0.5063
2.62696e-008,0.4389
2.63082e-008,0.3924
2.63467e-008,0.3622
2.63853e-008,0.3592
2.64239e-008,0.3848
2.64625e-008,0.4425
2.65010e-008,0.5303
2.65396e-008,0.6372
2.65782e-008,0.7453
2.66167e-008,0.8430
2.66553e-008,0.9294
2.66939e-008,1.0023
2.67325e-008,1.0564
2.67710e-008,1.0963
2.68096e-008,1.1336
2.68482e-008,1.1554
2.68868e-008,1.1601
2.69254e-008,1.1395
2.69639e-008,1.0806
2.70025e-008,0.9876
2.70411e-008,0.8720
2.70797e-008,0.7500
2.71182e-008,0.6345
2.71568e-008,0.5334
2.71954e-008,0.4573
2.72340e-008,0.4056
2.72725e-008,0.3689
2.73111e-008,0.3571
2.73497e-008,0.3733
2.73882e-008,0.4207
2.74268e-008,0.4997
2.74654e-008,0.6023
2.75040e-008,0.7119
2.75425e-008,0.8134
2.75811e-008,0.9033
2.76197e-008,0.9811
2.76583e-008,1.0414
2.76968e-008,1.0841
2.77354e-008,1.1231
2.77740e-008,1.1504
2.78126e-008,1.1607
2.78512e-008,1.1498
2.78897e-008,1.1035
2.79283e-008,1.0200
2.79669e-008,0.9102
2.80055e-008,0.7882
2.80440e-008,0.6699
2.80826e-008,0.5632
2.81212e-008,0.4783
2.81598e-008,0.4202
2.81983e-008,0.3784
2.82369e-008,0.3578
2.82755e-008,0.3650
2.83140e-008,0.4021
2.83526e-008,0.4716
2.83912e-008,0.5682
2.84298e-008,0.6777
2.84683e-008,0.7827
2.85069e-008,0.8761
2.85455e-008,0.9581
2.85841e-008,1.0245
2.86226e-008,1.0716
2.86612e-008,1.1097
2.86998e-008,1.1429
2.87384e-008,1.1590
2.87770e-008,1.1560
2.88155e-008,1.1223
2.88541e-008,1.0494
2.88927e-008,0.9472
2.89313e-008,0.8272
2.89698e-008,0.7064
2.90084e-008,0.5951
2.90470e-008,0.5021
2.90855e-008,0.4361
2.91241e-008,0.3899
2.91627e-008,0.3610
2.92013e-008,0.3596
2.92398e-008,0.3868
2.92784e-008,0.4463
2.93170e-008,0.5354
2.93556e-008,0.6429
2.93941e-008,0.7506
2.94327e-008,0.8477
2.94713e-008,0.9335
2.95099e-008,1.0055
2.95485e-008,1.0586
2.95870e-008,1.0976
2.96256e-008,1.1344
2.96642e-008,1.1558
2.97028e-008,1.1596
2.97413e-008,1.1373
2.97799e-008,1.0762
2.98185e-008,0.9820
2.98570e-008,0.8659
2.98956e-008,0.7438
2.99342e-008,0.6289
2.99728e-008,0.5288
3.00113e-008,0.4541
3.00499e-008,0.4031
3.00885e-008,0.3672
3.01271e-008,0.3570
3.01657e-008,0.3748
3.02042e-008,0.4239
3.02428e-008,0.5044
3.02814e-008,0.6079
3.03199e-008,0.7175
3.03585e-008,0.8183
3.03971e-008,0.9076
3.04357e-008,0.9846
3.04743e-008,1.0440
3.05128e-008,1.0857
3.05514e-008,1.1241
3.05900e-008,1.1510
3.06285e-008,1.1606
3.06671e-008,1.1482
3.07057e-008,1.0998
3.07443e-008,1.0147
3.07829e-008,0.9042
3.08214e-008,0.7821
3.08600e-008,0.6641
3.08986e-008,0.5581
3.09372e-008,0.4746
3.09757e-008,0.4178
3.10143e-008,0.3771
3.10529e-008,0.3577
3.10914e-008,0.3663
3.11300e-008,0.4050
3.11686e-008,0.4762
3.12072e-008,0.5737
3.12458e-008,0.6832
3.12843e-008,0.7877
3.13229e-008,0.8805
3.13615e-008,0.9619
3.14000e-008,1.0274
3.14386e-008,1.0737
3.14772e-008,1.1125
3.15158e-008,1.1447
3.15544e-008,1.1596
3.15929e-008,1.1554
3.16315e-008,1.1196
3.16701e-008,1.0450
3.17087e-008,0.9413
3.17472e-008,0.8207
3.17858e-008,0.7004
3.18244e-008,0.5898
3.18629e-008,0.4981
3.19015e-008,0.4334
3.19401e-008,0.3883
3.19787e-008,0.3606
3.20173e-008,0.3605
3.20558e-008,0.3892
3.20944e-008,0.4503
3.21330e-008,0.5406
3.21715e-008,0.6485
3.22101e-008,0.7559
3.22487e-008,0.8524
3.22873e-008,0.9376
3.23259e-008,1.0087
3.23644e-008,1.0608
3.24030e-008,1.1003
3.24416e-008,1.1366
3.24801e-008,1.1567
3.25187e-008,1.1594
3.25573e-008,1.1353
3.25959e-008,1.0724
3.26344e-008,0.9766
3.26730e-008,0.8595
3.27116e-008,0.7377
3.27502e-008,0.6233
3.27888e-008,0.5244
3.28273e-008,0.4510
3.28659e-008,0.4012
3.29045e-008,0.3664
3.29430e-008,0.3575
3.29816e-008,0.3767
3.30202e-008,0.4274
3.30588e-008,0.5094
3.30974e-008,0.6136
3.31359e-008,0.7229
3.31745e-008,0.8231
3.32131e-008,0.9119
3.32516e-008,0.9881
3.32902e-008,1.0465
3.33288e-008,1.0881
3.33674e-008,1.1267
3.34060e-008,1.1522
3.34445e-008,1.1608
3.34831e-008,1.1469
3.35217e-008,1.0965
3.35603e-008,1.0098
3.35988e-008,0.8980
3.36374e-008,0.7758
3.36760e-008,0.6583
3.37145e-008,0.5533
3.37531e-008,0.4712
3.37917e-008,0.4153
3.38303e-008,0.3750
3.38689e-008,0.3573
3.39074e-008,0.3674
3.39460e-008,0.4077
3.39846e-008,0.4804
3.40231e-008,0.5791
3.40617e-008,0.6889
3.41003e-008,0.7928
3.41389e-008,0.8850
3.41775e-008,0.9657
3.42160e-008,1.0302
3.42546e-008,1.0755
3.42932e-008,1.1136
3.43318e-008,1.1453
3.43703e-008,1.1597
3.44089e-008,1.1543
3.44475e-008,1.1165
3.44860e-008,1.0400
3.45246e-008,0.9355
3.45632e-008,0.8146
3.46018e-008,0.6944
3.46404e-008,0.5846
3.46789e-008,0.4941
3.47175e-008,0.4308
3.47561e-008,0.3859
3.47946e-008,0.3596
3.48332e-008,0.3610
3.48718e-008,0.3914
3.49104e-008,0.4542
3.49490e-008,0.5458
3.49875e-008,0.6542
3.50261e-008,0.7611
3.50647e-008,0.8570
3.51032e-008,0.9416
3.51418e-008,1.0118
3.51804e-008,1.0629
3.52190e-008,1.1015
3.52575e-008,1.1374
3.52961e-008,1.1570
3.53347e-008,1.1588
3.53733e-008,1.1329
3.54119e-008,1.0679
3.54504e-008,0.9710
3.54890e-008,0.8534
3.55276e-008,0.7316
3.55661e-008,0.6178
3.56047e-008,0.5199
3.56433e-008,0.4480
3.56819e-008,0.3987
3.57205e-008,0.3649
3.57590e-008,0.3576
3.57976e-008,0.3783
3.58362e-008,0.4308
3.58747e-008,0.5142
3.59133e-008,0.6192
3.59519e-008,0.7283
3.59905e-008,0.8279
3.60290e-008,0.9162
3.60676e-008,0.9916
3.61062e-008,1.0489
3.61448e-008,1.0896
3.61834e-008,1.1277
3.62219e-008,1.1527
3.62605e-008,1.1605
3.62991e-008,1.1451
3.63376e-008,1.0926
3.63762e-008,1.0044
3.64148e-008,0.8919
3.64534e-008,0.7696
3.64920e-008,0.6525
3.65305e-008,0.5484
3.65691e-008,0.4676
3.66077e-008,0.4127
3.66462e-008,0.3729
3.66848e-008,0.3568
3.67234e-008,0.3685
3.67620e-008,0.4105
3.68006e-008,0.4848
3.68391e-008,0.5845
3.68777e-008,0.6945
3.69163e-008,0.7978
3.69549e-008,0.8894
3.69934e-008,0.9695
3.70320e-008,1.0330
3.70706e-008,1.0776
3.71091e-008,1.1164
3.71477e-008,1.1469
3.71863e-008,1.1601
3.72249e-008,1.1535
3.72635e-008,1.1137
3.73020e-008,1.0355
3.73406e-008,0.9294
3.73792e-008,0.8081
3.74177e-008,0.6885
3.74563e-008,0.5793
3.74949e-008,0.4901
3.75335e-008,0.4282
3.75721e-008,0.3845
3.76106e-008,0.3594
3.76492e-008,0.3620
3.76878e-008,0.3939
3.77263e-008,0.4583
3.77649e-008,0.5511
3.78035e-008,0.6597
3.78421e-008,0.7663
3.78806e-008,0.8616
3.79192e-008,0.9456
3.79578e-008,1.0150
3.79964e-008,1.0651
3.80350e-008,1.1043
3.80735e-008,1.1395
3.81121e-008,1.1578
3.81507e-008,1.1584
3.81892e-008,1.1307
3.82278e-008,1.0639
3.82664e-008,0.9654
3.83050e-008,0.8469
3.83436e-008,0.7255
3.83821e-008,0.6123
3.84207e-008,0.5155
3.84593e-008,0.4451
3.84978e-008,0.3969
3.85364e-008,0.3642
3.85750e-008,0.3581
3.86136e-008,0.3804
3.86521e-008,0.4345
3.86907e-008,0.5192
3.87293e-008,0.6249
3.87679e-008,0.7337
3.88065e-008,0.8327
3.88450e-008,0.9204
3.88836e-008,0.9950
3.89222e-008,1.0513
3.89607e-008,1.0920
3.89993e-008,1.1302
3.90379e-008,1.1539
3.90765e-008,1.1606
3.91151e-008,1.1436
3.91536e-008,1.0891
3.91922e-008,0.9993
3.92308e-008,0.8856
3.92693e-008,0.7634
3.93079e-008,0.6468
3.93465e-008,0.5436
3.93851e-008,0.4643
3.94237e-008,0.4106
3.94622e-008,0.3719
3.95008e-008,0.3570
3.95394e-008,0.3700
3.95780e-008,0.4137
3.96165e-008,0.4895
3.96551e-008,0.5902
3.96937e-008,0.7000
3.97322e-008,0.8027
3.97708e-008,0.8938
3.98094e-008,0.9732
3.98480e-008,1.0357
3.98866e-008,1.0794
3.99251e-008,1.1175
3.99637e-008,1.1475
4.00023e-008,1.1601
4.00408e-008,1.1522
4.00794e-008,1.1103
4.01180e-008,1.0304
4.01566e-008,0.9236
4.01952e-008,0.8020
4.02337e-008,0.6826
4.02723e-008,0.5742
4.03109e-008,0.4863
4.03494e-008,0.4256
4.03880e-008,0.3821
4.04266e-008,0.3585
4.04652e-008,0.3628
4.05037e-008,0.3963
4.05423e-008,0.4624
4.05809e-008,0.5564
4.06195e-008,0.6654
4.06581e-008,0.7715
4.06966e-008,0.8662
4.07352e-008,0.9496
4.07738e-008,1.0180
4.08123e-008,1.0671
4.08509e-008,1.1055
4.08895e-008,1.1402
4.09281e-008,1.1581
4.09667e-008,1.1576
4.10052e-008,1.1281
4.10438e-008,1.0592
4.10824e-008,0.9597
4.11209e-008,0.8408
4.11595e-008,0.7195
4.11981e-008,0.6068
4.12367e-008,0.5112
4.12752e-008,0.4422
4.13138e-008,0.3944
4.13524e-008,0.3629
4.13910e-008,0.3584
