.HEADER
..NAMES
Time,V U2.H8
.DATA
1.38099e-008,0.4166
1.38484e-008,0.3789
1.38870e-008,0.3692
1.39256e-008,0.3906
1.39641e-008,0.4451
1.40027e-008,0.5335
1.40413e-008,0.6447
1.40799e-008,0.7466
1.41185e-008,0.8313
1.41570e-008,0.9112
1.41956e-008,0.9801
1.42342e-008,1.0318
1.42728e-008,1.0673
1.43113e-008,1.0943
1.43499e-008,1.1150
1.43885e-008,1.1267
1.44270e-008,1.1351
1.44656e-008,1.1450
1.45042e-008,1.1546
1.45428e-008,1.1633
1.45814e-008,1.1710
1.46199e-008,1.1746
1.46585e-008,1.1736
1.46971e-008,1.1732
1.47357e-008,1.1744
1.47742e-008,1.1748
1.48128e-008,1.1738
1.48514e-008,1.1733
1.48899e-008,1.1741
1.49285e-008,1.1744
1.49671e-008,1.1741
1.50057e-008,1.1749
1.50443e-008,1.1762
1.50828e-008,1.1769
1.51214e-008,1.1770
1.51600e-008,1.1768
1.51985e-008,1.1762
1.52371e-008,1.1759
1.52757e-008,1.1763
1.53143e-008,1.1766
1.53528e-008,1.1765
1.53914e-008,1.1763
1.54300e-008,1.1766
1.54686e-008,1.1768
1.55071e-008,1.1766
1.55457e-008,1.1766
1.55843e-008,1.1768
1.56229e-008,1.1769
1.56615e-008,1.1768
1.57000e-008,1.1778
1.57386e-008,1.1819
1.57772e-008,1.1818
1.58158e-008,1.1643
1.58543e-008,1.1097
1.58929e-008,1.0116
1.59315e-008,0.8984
1.59701e-008,0.7883
1.60086e-008,0.6792
1.60472e-008,0.5810
1.60858e-008,0.5027
1.61243e-008,0.4484
1.61629e-008,0.4116
1.62015e-008,0.3845
1.62401e-008,0.3662
1.62786e-008,0.3561
1.63172e-008,0.3499
1.63558e-008,0.3444
1.63944e-008,0.3371
1.64329e-008,0.3270
1.64715e-008,0.3195
1.65101e-008,0.3176
1.65487e-008,0.3175
1.65873e-008,0.3175
1.66258e-008,0.3189
1.66644e-008,0.3252
1.67030e-008,0.3431
1.67416e-008,0.3828
1.67801e-008,0.4565
1.68187e-008,0.5618
1.68573e-008,0.6825
1.68959e-008,0.7852
1.69344e-008,0.8664
1.69730e-008,0.9378
1.70116e-008,0.9983
1.70501e-008,1.0446
1.70887e-008,1.0761
1.71273e-008,1.0982
1.71659e-008,1.1144
1.72044e-008,1.1263
1.72430e-008,1.1354
1.72816e-008,1.1442
1.73202e-008,1.1540
1.73588e-008,1.1639
1.73973e-008,1.1720
1.74359e-008,1.1744
1.74745e-008,1.1725
1.75131e-008,1.1717
1.75516e-008,1.1727
1.75902e-008,1.1736
1.76288e-008,1.1732
1.76674e-008,1.1728
1.77059e-008,1.1733
1.77445e-008,1.1740
1.77831e-008,1.1743
1.78216e-008,1.1749
1.78602e-008,1.1759
1.78988e-008,1.1768
1.79374e-008,1.1771
1.79759e-008,1.1766
1.80145e-008,1.1758
1.80531e-008,1.1756
1.80917e-008,1.1761
1.81302e-008,1.1765
1.81688e-008,1.1765
1.82074e-008,1.1763
1.82460e-008,1.1764
1.82846e-008,1.1766
1.83231e-008,1.1766
1.83617e-008,1.1766
1.84003e-008,1.1767
1.84389e-008,1.1768
1.84774e-008,1.1768
1.85160e-008,1.1779
1.85546e-008,1.1820
1.85932e-008,1.1814
1.86317e-008,1.1626
1.86703e-008,1.1057
1.87089e-008,1.0058
1.87474e-008,0.8926
1.87860e-008,0.7826
1.88246e-008,0.6738
1.88632e-008,0.5764
1.89017e-008,0.4993
1.89403e-008,0.4461
1.89789e-008,0.4069
1.90175e-008,0.3732
1.90560e-008,0.3721
1.90946e-008,0.4014
1.91332e-008,0.4652
1.91718e-008,0.5612
1.92104e-008,0.6735
1.92489e-008,0.7694
1.92875e-008,0.8527
1.93261e-008,0.9306
1.93647e-008,0.9953
1.94032e-008,1.0424
1.94418e-008,1.0799
1.94804e-008,1.1289
1.95190e-008,1.1500
1.95575e-008,1.1482
1.95961e-008,1.1215
1.96347e-008,1.0535
1.96732e-008,0.9516
1.97118e-008,0.8407
1.97504e-008,0.7277
1.97890e-008,0.6204
1.98275e-008,0.5298
1.98661e-008,0.4656
1.99047e-008,0.4227
1.99433e-008,0.3830
1.99819e-008,0.3676
2.00204e-008,0.3881
2.00590e-008,0.4388
2.00976e-008,0.5208
2.01362e-008,0.6313
2.01747e-008,0.7380
2.02133e-008,0.8246
2.02519e-008,0.9032
2.02905e-008,0.9724
2.03290e-008,1.0264
2.03676e-008,1.0634
2.04062e-008,1.0911
2.04447e-008,1.1133
2.04833e-008,1.1262
2.05219e-008,1.1341
2.05605e-008,1.1441
2.05990e-008,1.1541
2.06376e-008,1.1622
2.06762e-008,1.1699
2.07148e-008,1.1747
2.07533e-008,1.1742
2.07919e-008,1.1731
2.08305e-008,1.1739
2.08691e-008,1.1781
2.09077e-008,1.1825
2.09462e-008,1.1776
2.09848e-008,1.1523
2.10234e-008,1.0852
2.10620e-008,0.9790
2.11005e-008,0.8673
2.11391e-008,0.7584
2.11777e-008,0.6515
2.12163e-008,0.5578
2.12548e-008,0.4859
2.12934e-008,0.4367
2.13320e-008,0.4025
2.13705e-008,0.3779
2.14091e-008,0.3627
2.14477e-008,0.3542
2.14863e-008,0.3479
2.15248e-008,0.3422
2.15634e-008,0.3342
2.16020e-008,0.3242
2.16406e-008,0.3183
2.16791e-008,0.3175
2.17177e-008,0.3174
2.17563e-008,0.3175
2.17949e-008,0.3196
2.18335e-008,0.3282
2.18720e-008,0.3506
2.19106e-008,0.3983
2.19492e-008,0.4815
2.19878e-008,0.5931
2.20263e-008,0.7121
2.20649e-008,0.8073
2.21035e-008,0.8859
2.21420e-008,0.9547
2.21806e-008,1.0118
2.22192e-008,1.0541
2.22578e-008,1.0825
2.22963e-008,1.1028
2.23349e-008,1.1178
2.23735e-008,1.1288
2.24121e-008,1.1376
2.24506e-008,1.1466
2.24892e-008,1.1566
2.25278e-008,1.1663
2.25664e-008,1.1732
2.26050e-008,1.1740
2.26435e-008,1.1720
2.26821e-008,1.1718
2.27207e-008,1.1737
2.27593e-008,1.1794
2.27978e-008,1.1815
2.28364e-008,1.1714
2.28750e-008,1.1330
2.29136e-008,1.0496
2.29521e-008,0.9382
2.29907e-008,0.8278
2.30293e-008,0.7183
2.30678e-008,0.6153
2.31064e-008,0.5288
2.31450e-008,0.4652
2.31836e-008,0.4224
2.32221e-008,0.3922
2.32607e-008,0.3713
2.32993e-008,0.3590
2.33379e-008,0.3517
2.33764e-008,0.3458
2.34150e-008,0.3396
2.34536e-008,0.3305
2.34922e-008,0.3213
2.35308e-008,0.3176
2.35693e-008,0.3173
2.36079e-008,0.3173
2.36465e-008,0.3179
2.36851e-008,0.3199
2.37236e-008,0.3228
2.37622e-008,0.3243
2.38008e-008,0.3242
2.38394e-008,0.3241
2.38779e-008,0.3241
2.39165e-008,0.3236
2.39551e-008,0.3228
2.39936e-008,0.3216
2.40322e-008,0.3207
2.40708e-008,0.3210
2.41094e-008,0.3218
2.41479e-008,0.3220
2.41865e-008,0.3218
2.42251e-008,0.3218
2.42637e-008,0.3220
2.43023e-008,0.3219
2.43408e-008,0.3214
2.43794e-008,0.3212
2.44180e-008,0.3213
2.44566e-008,0.3213
2.44951e-008,0.3212
2.45337e-008,0.3211
2.45723e-008,0.3211
2.46109e-008,0.3212
2.46494e-008,0.3214
2.46880e-008,0.3214
2.47266e-008,0.3212
2.47651e-008,0.3211
2.48037e-008,0.3212
2.48423e-008,0.3212
2.48809e-008,0.3211
2.49194e-008,0.3211
2.49580e-008,0.3211
2.49966e-008,0.3211
2.50352e-008,0.3211
2.50737e-008,0.3211
2.51123e-008,0.3211
2.51509e-008,0.3211
2.51895e-008,0.3211
2.52281e-008,0.3211
2.52666e-008,0.3210
2.53052e-008,0.3210
2.53438e-008,0.3210
2.53824e-008,0.3211
2.54209e-008,0.3210
2.54595e-008,0.3210
2.54981e-008,0.3210
2.55367e-008,0.3214
2.55752e-008,0.3253
2.56138e-008,0.3395
2.56524e-008,0.3768
2.56909e-008,0.4499
2.57295e-008,0.5554
2.57681e-008,0.6769
2.58067e-008,0.7810
2.58452e-008,0.8636
2.58838e-008,0.9365
2.59224e-008,0.9976
2.59610e-008,1.0434
2.59995e-008,1.0745
2.60381e-008,1.0967
2.60767e-008,1.1133
2.61153e-008,1.1253
2.61539e-008,1.1342
2.61924e-008,1.1431
2.62310e-008,1.1534
2.62696e-008,1.1636
2.63082e-008,1.1717
2.63467e-008,1.1742
2.63853e-008,1.1723
2.64239e-008,1.1715
2.64625e-008,1.1727
2.65010e-008,1.1772
2.65396e-008,1.1813
2.65782e-008,1.1756
2.66167e-008,1.1471
2.66553e-008,1.0758
2.66939e-008,0.9683
2.67325e-008,0.8567
2.67710e-008,0.7472
2.68096e-008,0.6414
2.68482e-008,0.5496
2.68868e-008,0.4797
2.69254e-008,0.4321
2.69639e-008,0.3992
2.70025e-008,0.3758
2.70411e-008,0.3614
2.70797e-008,0.3533
2.71182e-008,0.3472
2.71568e-008,0.3414
2.71954e-008,0.3331
2.72340e-008,0.3232
2.72725e-008,0.3179
2.73111e-008,0.3172
2.73497e-008,0.3172
2.73882e-008,0.3175
2.74268e-008,0.3191
2.74654e-008,0.3220
2.75040e-008,0.3241
2.75425e-008,0.3242
2.75811e-008,0.3240
2.76197e-008,0.3241
2.76583e-008,0.3237
2.76968e-008,0.3230
2.77354e-008,0.3219
2.77740e-008,0.3208
2.78126e-008,0.3208
2.78512e-008,0.3216
2.78897e-008,0.3220
2.79283e-008,0.3218
2.79669e-008,0.3217
2.80055e-008,0.3219
2.80440e-008,0.3219
2.80826e-008,0.3215
2.81212e-008,0.3212
2.81598e-008,0.3212
2.81983e-008,0.3213
2.82369e-008,0.3212
2.82755e-008,0.3211
2.83140e-008,0.3210
2.83526e-008,0.3215
2.83912e-008,0.3261
2.84298e-008,0.3410
2.84683e-008,0.3798
2.85069e-008,0.4545
2.85455e-008,0.5615
2.85841e-008,0.6831
2.86226e-008,0.7855
