.HEADER
..NAMES
Time,V U5.C2
5.8248e-009,0.5422
5.8634e-009,0.4772
5.9020e-009,0.4318
5.9405e-009,0.4007
5.9791e-009,0.3772
6.0177e-009,0.3576
6.0563e-009,0.3444
6.0948e-009,0.3369
6.1334e-009,0.3301
6.1720e-009,0.3222
6.2106e-009,0.3176
6.2492e-009,0.3185
6.2877e-009,0.3216
6.3263e-009,0.3234
6.3649e-009,0.3241
6.4035e-009,0.3249
6.4420e-009,0.3257
6.4806e-009,0.3254
6.5192e-009,0.3239
6.5577e-009,0.3227
6.5963e-009,0.3229
6.6349e-009,0.3233
6.6735e-009,0.3225
6.7121e-009,0.3215
6.7506e-009,0.3215
6.7892e-009,0.3221
6.8278e-009,0.3220
6.8664e-009,0.3214
6.9049e-009,0.3209
6.9435e-009,0.3210
6.9821e-009,0.3212
7.0206e-009,0.3209
7.0592e-009,0.3207
7.0978e-009,0.3209
7.1364e-009,0.3212
7.1749e-009,0.3212
7.2135e-009,0.3209
7.2521e-009,0.3208
7.2907e-009,0.3210
7.3293e-009,0.3211
7.3678e-009,0.3210
7.4064e-009,0.3208
7.4450e-009,0.3209
7.4835e-009,0.3210
7.5221e-009,0.3210
7.5607e-009,0.3209
7.5993e-009,0.3208
7.6379e-009,0.3209
7.6764e-009,0.3210
7.7150e-009,0.3208
7.7536e-009,0.3208
7.7922e-009,0.3208
7.8307e-009,0.3209
7.8693e-009,0.3209
7.9079e-009,0.3208
7.9464e-009,0.3208
7.9850e-009,0.3208
8.0236e-009,0.3208
8.0622e-009,0.3208
8.1008e-009,0.3207
8.1393e-009,0.3208
8.1779e-009,0.3208
8.2165e-009,0.3208
8.2550e-009,0.3210
8.2936e-009,0.3238
8.3322e-009,0.3350
8.3708e-009,0.3661
8.4093e-009,0.4306
8.4479e-009,0.5318
8.4865e-009,0.6554
8.5251e-009,0.7706
8.5637e-009,0.8583
8.6022e-009,0.9239
8.6408e-009,0.9798
8.6794e-009,1.0273
8.7179e-009,1.0673
8.7565e-009,1.1131
8.7951e-009,1.1511
8.8337e-009,1.1652
8.8722e-009,1.1455
8.9108e-009,1.0840
8.9494e-009,0.9774
8.9880e-009,0.8546
9.0266e-009,0.7381
9.0651e-009,0.6310
9.1037e-009,0.5417
9.1423e-009,0.4775
9.1808e-009,0.4318
9.2194e-009,0.3990
9.2580e-009,0.3768
9.2966e-009,0.3587
9.3352e-009,0.3446
9.3737e-009,0.3351
9.4123e-009,0.3283
9.4509e-009,0.3209
9.4895e-009,0.3169
9.5280e-009,0.3177
9.5666e-009,0.3203
9.6052e-009,0.3220
9.6437e-009,0.3240
9.6823e-009,0.3262
9.7209e-009,0.3322
9.7595e-009,0.3519
9.7981e-009,0.3990
9.8366e-009,0.4825
9.8752e-009,0.5992
9.9138e-009,0.7228
9.9524e-009,0.8236
9.9909e-009,0.8966
1.00295e-008,0.9563
1.00681e-008,1.0075
1.01066e-008,1.0495
1.01452e-008,1.0818
1.01838e-008,1.1060
1.02224e-008,1.1239
1.02610e-008,1.1379
1.02995e-008,1.1474
1.03381e-008,1.1545
1.03767e-008,1.1625
1.04152e-008,1.1699
1.04538e-008,1.1718
1.04924e-008,1.1695
1.05310e-008,1.1679
1.05695e-008,1.1692
1.06081e-008,1.1715
1.06467e-008,1.1732
1.06853e-008,1.1741
1.07239e-008,1.1747
1.07624e-008,1.1756
1.08010e-008,1.1759
1.08396e-008,1.1756
1.08781e-008,1.1760
1.09167e-008,1.1773
1.09553e-008,1.1780
1.09939e-008,1.1774
1.10324e-008,1.1769
1.10710e-008,1.1773
1.11096e-008,1.1780
1.11482e-008,1.1783
1.11868e-008,1.1781
1.12253e-008,1.1779
1.12639e-008,1.1780
1.13025e-008,1.1781
1.13410e-008,1.1779
1.13796e-008,1.1778
1.14182e-008,1.1780
1.14568e-008,1.1783
1.14953e-008,1.1781
1.15339e-008,1.1781
1.15725e-008,1.1803
1.16111e-008,1.1837
1.16497e-008,1.1800
1.16882e-008,1.1520
1.17268e-008,1.0818
1.17654e-008,0.9723
1.18039e-008,0.8501
1.18425e-008,0.7355
1.18811e-008,0.6334
1.19197e-008,0.5472
1.19583e-008,0.4816
1.19968e-008,0.4351
1.20354e-008,0.4029
1.20740e-008,0.3784
1.21126e-008,0.3586
1.21511e-008,0.3453
1.21897e-008,0.3377
1.22283e-008,0.3308
1.22668e-008,0.3230
1.23054e-008,0.3183
1.23440e-008,0.3187
1.23826e-008,0.3215
1.24212e-008,0.3234
1.24597e-008,0.3244
1.24983e-008,0.3254
1.25369e-008,0.3261
1.25755e-008,0.3257
1.26140e-008,0.3242
1.26526e-008,0.3230
1.26912e-008,0.3232
1.27297e-008,0.3235
1.27683e-008,0.3228
1.28069e-008,0.3218
1.28455e-008,0.3218
1.28841e-008,0.3222
1.29226e-008,0.3222
1.29612e-008,0.3217
1.29998e-008,0.3212
1.30383e-008,0.3212
1.30769e-008,0.3213
1.31155e-008,0.3211
1.31541e-008,0.3209
1.31926e-008,0.3211
1.32312e-008,0.3214
1.32698e-008,0.3213
1.33084e-008,0.3210
1.33470e-008,0.3210
1.33855e-008,0.3211
1.34241e-008,0.3212
1.34627e-008,0.3211
1.35012e-008,0.3210
1.35398e-008,0.3210
1.35784e-008,0.3211
1.36170e-008,0.3211
1.36555e-008,0.3210
1.36941e-008,0.3210
1.37327e-008,0.3210
1.37713e-008,0.3210
1.38099e-008,0.3209
1.38484e-008,0.3209
1.38870e-008,0.3213
1.39256e-008,0.3246
1.39641e-008,0.3372
1.40027e-008,0.3711
1.40413e-008,0.4394
1.40799e-008,0.5439
1.41185e-008,0.6681
1.41570e-008,0.7808
1.41956e-008,0.8657
1.42342e-008,0.9301
1.42728e-008,0.9851
1.43113e-008,1.0316
1.43499e-008,1.0684
1.43885e-008,1.0962
1.44270e-008,1.1168
1.44656e-008,1.1325
1.45042e-008,1.1437
1.45428e-008,1.1516
1.45814e-008,1.1591
1.46199e-008,1.1670
1.46585e-008,1.1714
1.46971e-008,1.1706
1.47357e-008,1.1683
1.47742e-008,1.1683
1.48128e-008,1.1706
1.48514e-008,1.1757
1.48899e-008,1.1811
1.49285e-008,1.1793
1.49671e-008,1.1547
1.50057e-008,1.0891
1.50443e-008,0.9816
1.50828e-008,0.8591
1.51214e-008,0.7446
1.51600e-008,0.6427
1.51985e-008,0.5545
1.52371e-008,0.4862
1.52757e-008,0.4376
1.53143e-008,0.3988
1.53528e-008,0.3729
1.53914e-008,0.3710
1.54300e-008,0.4071
1.54686e-008,0.4834
1.55071e-008,0.5962
1.55457e-008,0.7168
1.55843e-008,0.8199
1.56229e-008,0.9002
1.56615e-008,0.9658
1.57000e-008,1.0169
1.57386e-008,1.0579
1.57772e-008,1.1013
1.58158e-008,1.1425
1.58543e-008,1.1662
1.58929e-008,1.1591
1.59315e-008,1.1171
1.59701e-008,1.0257
1.60086e-008,0.9058
1.60472e-008,0.7835
1.60858e-008,0.6716
1.61243e-008,0.5734
1.61629e-008,0.5005
1.62015e-008,0.4476
1.62401e-008,0.4067
1.62786e-008,0.3765
1.63172e-008,0.3673
1.63558e-008,0.3892
1.63944e-008,0.4494
1.64329e-008,0.5510
1.64715e-008,0.6736
1.65101e-008,0.7868
1.65487e-008,0.8753
1.65873e-008,0.9456
1.66258e-008,1.0007
1.66644e-008,1.0457
1.67030e-008,1.0813
1.67416e-008,1.1072
1.67801e-008,1.1245
1.68187e-008,1.1385
1.68573e-008,1.1485
1.68959e-008,1.1556
1.69344e-008,1.1628
1.69730e-008,1.1700
1.70116e-008,1.1731
1.70501e-008,1.1721
1.70887e-008,1.1701
1.71273e-008,1.1697
1.71659e-008,1.1714
1.72044e-008,1.1769
1.72430e-008,1.1820
1.72816e-008,1.1768
1.73202e-008,1.1451
1.73588e-008,1.0700
1.73973e-008,0.9568
1.74359e-008,0.8345
1.74745e-008,0.7226
1.75131e-008,0.6228
1.75516e-008,0.5387
1.75902e-008,0.4749
1.76288e-008,0.4304
1.76674e-008,0.3995
1.77059e-008,0.3763
1.77445e-008,0.3571
1.77831e-008,0.3442
1.78216e-008,0.3368
1.78602e-008,0.3299
1.78988e-008,0.3220
1.79374e-008,0.3178
1.79759e-008,0.3188
1.80145e-008,0.3219
1.80531e-008,0.3236
1.80917e-008,0.3244
1.81302e-008,0.3264
1.81688e-008,0.3344
1.82074e-008,0.3577
1.82460e-008,0.4097
1.82846e-008,0.4990
1.83231e-008,0.6193
1.83617e-008,0.7406
1.84003e-008,0.8364
1.84389e-008,0.9062
1.84774e-008,0.9646
1.85160e-008,1.0148
1.85546e-008,1.0557
1.85932e-008,1.0984
1.86317e-008,1.1402
1.86703e-008,1.1647
1.87089e-008,1.1557
1.87474e-008,1.1098
1.87860e-008,1.0147
1.88246e-008,0.8943
1.88632e-008,0.7744
1.89017e-008,0.6646
1.89403e-008,0.5673
1.89789e-008,0.4958
1.90175e-008,0.4452
1.90560e-008,0.4090
1.90946e-008,0.3832
1.91332e-008,0.3644
1.91718e-008,0.3489
1.92104e-008,0.3383
1.92489e-008,0.3310
1.92875e-008,0.3234
1.93261e-008,0.3178
1.93647e-008,0.3174
1.94032e-008,0.3199
1.94418e-008,0.3217
1.94804e-008,0.3235
1.95190e-008,0.3257
1.95575e-008,0.3298
1.95961e-008,0.3435
1.96347e-008,0.3803
1.96732e-008,0.4517
1.97118e-008,0.5593
1.97504e-008,0.6845
1.97890e-008,0.7946
1.98275e-008,0.8753
1.98661e-008,0.9380
1.99047e-008,0.9922
1.99433e-008,1.0372
1.99819e-008,1.0724
2.00204e-008,1.0991
2.00590e-008,1.1188
2.00976e-008,1.1340
2.01362e-008,1.1449
2.01747e-008,1.1523
2.02133e-008,1.1599
2.02519e-008,1.1681
2.02905e-008,1.1720
2.03290e-008,1.1705
2.03676e-008,1.1681
2.04062e-008,1.1686
2.04447e-008,1.1709
2.04833e-008,1.1729
2.05219e-008,1.1739
2.05605e-008,1.1746
2.05990e-008,1.1754
2.06376e-008,1.1760
2.06762e-008,1.1758
2.07148e-008,1.1758
2.07533e-008,1.1770
2.07919e-008,1.1780
2.08305e-008,1.1777
2.08691e-008,1.1770
2.09077e-008,1.1772
2.09462e-008,1.1779
2.09848e-008,1.1783
2.10234e-008,1.1782
2.10620e-008,1.1780
2.11005e-008,1.1780
2.11391e-008,1.1781
2.11777e-008,1.1780
2.12163e-008,1.1778
2.12548e-008,1.1780
2.12934e-008,1.1783
2.13320e-008,1.1783
2.13705e-008,1.1780
2.14091e-008,1.1779
2.14477e-008,1.1781
2.14863e-008,1.1782
2.15248e-008,1.1782
2.15634e-008,1.1781
2.16020e-008,1.1781
2.16406e-008,1.1782
2.16791e-008,1.1782
2.17177e-008,1.1782
2.17563e-008,1.1782
2.17949e-008,1.1783
2.18335e-008,1.1783
2.18720e-008,1.1793
2.19106e-008,1.1824
2.19492e-008,1.1836
2.19878e-008,1.1699
2.20263e-008,1.1215
2.20649e-008,1.0283
2.21035e-008,0.9085
2.21420e-008,0.7888
2.21806e-008,0.6808
2.22192e-008,0.5861
2.22578e-008,0.5105
2.22963e-008,0.4552
2.23349e-008,0.4136
2.23735e-008,0.3813
2.24121e-008,0.3683
2.24506e-008,0.3896
2.24892e-008,0.4507
2.25278e-008,0.5520
2.25664e-008,0.6733
2.26050e-008,0.7850
2.26435e-008,0.8726
2.26821e-008,0.9431
2.27207e-008,0.9992
2.27593e-008,1.0439
2.27978e-008,1.0793
2.28364e-008,1.1063
2.28750e-008,1.1242
2.29136e-008,1.1379
2.29521e-008,1.1480
2.29907e-008,1.1556
2.30293e-008,1.1630
2.30678e-008,1.1702
2.31064e-008,1.1731
2.31450e-008,1.1719
2.31836e-008,1.1702
2.32221e-008,1.1701
2.32607e-008,1.1712
2.32993e-008,1.1728
2.33379e-008,1.1743
2.33764e-008,1.1750
2.34150e-008,1.1756
2.34536e-008,1.1762
2.34922e-008,1.1762
2.35308e-008,1.1764
2.35693e-008,1.1775
2.36079e-008,1.1781
2.36465e-008,1.1778
2.36851e-008,1.1775
2.37236e-008,1.1777
2.37622e-008,1.1781
2.38008e-008,1.1784
2.38394e-008,1.1785
2.38779e-008,1.1784
2.39165e-008,1.1783
2.39551e-008,1.1784
2.39936e-008,1.1783
2.40322e-008,1.1781
2.40708e-008,1.1783
2.41094e-008,1.1785
2.41479e-008,1.1784
2.41865e-008,1.1783
2.42251e-008,1.1798
2.42637e-008,1.1832
2.43023e-008,1.1827
2.43408e-008,1.1633
2.43794e-008,1.1055
2.44180e-008,1.0043
2.44566e-008,0.8827
2.44951e-008,0.7651
2.45337e-008,0.6596
2.45723e-008,0.5685
2.46109e-008,0.4974
2.46494e-008,0.4459
2.46880e-008,0.4058
2.47266e-008,0.3766
2.47651e-008,0.3694
2.48037e-008,0.3991
2.48423e-008,0.4688
2.48809e-008,0.5768
2.49194e-008,0.6981
2.49580e-008,0.8053
2.49966e-008,0.8884
2.50352e-008,0.9560
2.50737e-008,1.0093
2.51123e-008,1.0520
2.51509e-008,1.0936
2.51895e-008,1.1364
2.52281e-008,1.1641
2.52666e-008,1.1628
2.53052e-008,1.1274
2.53438e-008,1.0436
2.53824e-008,0.9260
2.54209e-008,0.8026
2.54595e-008,0.6893
2.54981e-008,0.5879
2.55367e-008,0.5109
2.55752e-008,0.4553
2.56138e-008,0.4129
2.56524e-008,0.3797
2.56909e-008,0.3669
2.57295e-008,0.3832
2.57681e-008,0.4368
2.58067e-008,0.5320
2.58452e-008,0.6536
2.58838e-008,0.7697
2.59224e-008,0.8622
2.59610e-008,0.9352
2.59995e-008,0.9926
2.60381e-008,1.0390
2.60767e-008,1.0763
2.61153e-008,1.1038
2.61539e-008,1.1219
2.61924e-008,1.1366
2.62310e-008,1.1473
2.62696e-008,1.1546
2.63082e-008,1.1616
2.63467e-008,1.1692
2.63853e-008,1.1730
2.64239e-008,1.1725
2.64625e-008,1.1705
2.65010e-008,1.1697
2.65396e-008,1.1706
2.65782e-008,1.1726
2.66167e-008,1.1741
2.66553e-008,1.1746
2.66939e-008,1.1753
2.67325e-008,1.1761
2.67710e-008,1.1761
2.68096e-008,1.1761
2.68482e-008,1.1771
2.68868e-008,1.1780
2.69254e-008,1.1779
2.69639e-008,1.1775
2.70025e-008,1.1774
2.70411e-008,1.1778
2.70797e-008,1.1783
2.71182e-008,1.1785
2.71568e-008,1.1782
2.71954e-008,1.1782
2.72340e-008,1.1783
2.72725e-008,1.1782
2.73111e-008,1.1781
2.73497e-008,1.1782
2.73882e-008,1.1784
2.74268e-008,1.1784
2.74654e-008,1.1782
2.75040e-008,1.1794
2.75425e-008,1.1828
2.75811e-008,1.1833
2.76197e-008,1.1669
2.76583e-008,1.1138
2.76968e-008,1.0166
2.77354e-008,0.8958
2.77740e-008,0.7771
2.78126e-008,0.6703
2.78512e-008,0.5773
2.78897e-008,0.5039
2.79283e-008,0.4506
2.79669e-008,0.4139
2.80055e-008,0.3871
2.80440e-008,0.3656
2.80826e-008,0.3495
2.81212e-008,0.3403
2.81598e-008,0.3337
2.81983e-008,0.3260
2.82369e-008,0.3195
2.82755e-008,0.3181
2.83140e-008,0.3205
2.83526e-008,0.3229
2.83912e-008,0.3242
2.84298e-008,0.3251
2.84683e-008,0.3260
2.85069e-008,0.3261
2.85455e-008,0.3249
2.85841e-008,0.3234
2.86226e-008,0.3231
2.86612e-008,0.3236
2.86998e-008,0.3233
2.87384e-008,0.3222
2.87770e-008,0.3217
2.88155e-008,0.3221
2.88541e-008,0.3224
2.88927e-008,0.3222
2.89313e-008,0.3246
2.89698e-008,0.3362
2.90084e-008,0.3685
2.90470e-008,0.4343
2.90855e-008,0.5366
2.91241e-008,0.6606
2.91627e-008,0.7752
2.92013e-008,0.8619
2.92398e-008,0.9267
2.92784e-008,0.9820
2.93170e-008,1.0293
2.93556e-008,1.0691
2.93941e-008,1.1146
2.94327e-008,1.1520
2.94713e-008,1.1654
2.95099e-008,1.1443
2.95485e-008,1.0805
2.95870e-008,0.9724
2.96256e-008,0.8493
2.96642e-008,0.7333
2.97028e-008,0.6269
2.97413e-008,0.5386
2.97799e-008,0.4752
2.98185e-008,0.4305
2.98570e-008,0.3982
2.98956e-008,0.3761
2.99342e-008,0.3582
2.99728e-008,0.3444
3.00113e-008,0.3352
3.00499e-008,0.3283
3.00885e-008,0.3209
3.01271e-008,0.3170
3.01657e-008,0.3180
3.02042e-008,0.3207
3.02428e-008,0.3223
3.02814e-008,0.3242
3.03199e-008,0.3265
3.03585e-008,0.3329
3.03971e-008,0.3534
3.04357e-008,0.4018
3.04743e-008,0.4868
3.05128e-008,0.6044
3.05514e-008,0.7275
3.05900e-008,0.8269
3.06285e-008,0.8991
3.06671e-008,0.9585
3.07057e-008,1.0095
3.07443e-008,1.0511
3.07829e-008,1.0933
3.08214e-008,1.1363
3.08600e-008,1.1632
3.08986e-008,1.1581
3.09372e-008,1.1173
3.09757e-008,1.0270
3.10143e-008,0.9079
3.10529e-008,0.7871
3.10914e-008,0.6763
3.11300e-008,0.5768
3.11686e-008,0.5025
3.12072e-008,0.4498
3.12458e-008,0.4088
3.12843e-008,0.3771
3.13229e-008,0.3666
3.13615e-008,0.3867
3.14000e-008,0.4443
3.14386e-008,0.5436
3.14772e-008,0.6657
3.15158e-008,0.7801
3.15544e-008,0.8706
3.15929e-008,0.9422
3.16315e-008,0.9977
3.16701e-008,1.0428
3.17087e-008,1.0838
3.17472e-008,1.1279
3.17858e-008,1.1592
3.18244e-008,1.1657
3.18629e-008,1.1385
3.19015e-008,1.0651
3.19401e-008,0.9521
3.19787e-008,0.8284
3.20173e-008,0.7129
3.20558e-008,0.6083
3.20944e-008,0.5254
3.21330e-008,0.4651
3.21715e-008,0.4224
3.22101e-008,0.3925
3.22487e-008,0.3722
3.22873e-008,0.3547
3.23259e-008,0.3419
3.23644e-008,0.3338
3.24030e-008,0.3270
3.24416e-008,0.3200
3.24801e-008,0.3170
3.25187e-008,0.3183
3.25573e-008,0.3208
3.25959e-008,0.3228
3.26344e-008,0.3248
3.26730e-008,0.3272
3.27116e-008,0.3356
3.27502e-008,0.3610
3.27888e-008,0.4166
3.28273e-008,0.5093
3.28659e-008,0.6309
3.29045e-008,0.7508
3.29430e-008,0.8440
3.29816e-008,0.9124
3.30202e-008,0.9700
3.30588e-008,1.0190
3.30974e-008,1.0586
3.31359e-008,1.0888
3.31745e-008,1.1110
3.32131e-008,1.1279
3.32516e-008,1.1408
3.32902e-008,1.1494
3.33288e-008,1.1565
3.33674e-008,1.1648
3.34060e-008,1.1711
3.34445e-008,1.1716
3.34831e-008,1.1690
3.35217e-008,1.1681
3.35603e-008,1.1699
3.35988e-008,1.1743
3.36374e-008,1.1801
3.36760e-008,1.1818
3.37145e-008,1.1665
3.37531e-008,1.1160
3.37917e-008,1.0200
3.38303e-008,0.8988
3.38689e-008,0.7804
3.39074e-008,0.6748
3.39460e-008,0.5813
3.39846e-008,0.5063
3.40231e-008,0.4516
3.40617e-008,0.4147
3.41003e-008,0.3881
3.41389e-008,0.3667
3.41775e-008,0.3500
3.42160e-008,0.3402
3.42546e-008,0.3337
3.42932e-008,0.3261
3.43318e-008,0.3192
3.43703e-008,0.3176
3.44089e-008,0.3203
3.44475e-008,0.3229
3.44860e-008,0.3239
3.45246e-008,0.3248
3.45632e-008,0.3289
3.46018e-008,0.3425
3.46404e-008,0.3775
3.46789e-008,0.4464
3.47175e-008,0.5523
3.47561e-008,0.6776
3.47946e-008,0.7890
3.48332e-008,0.8711
3.48718e-008,0.9341
3.49104e-008,0.9889
3.49490e-008,1.0351
3.49875e-008,1.0708
3.50261e-008,1.0977
3.50647e-008,1.1177
3.51032e-008,1.1334
3.51418e-008,1.1445
3.51804e-008,1.1520
3.52190e-008,1.1595
3.52575e-008,1.1678
3.52961e-008,1.1721
3.53347e-008,1.1708
3.53733e-008,1.1682
3.54119e-008,1.1686
3.54504e-008,1.1712
3.54890e-008,1.1765
3.55276e-008,1.1816
3.55661e-008,1.1791
3.56047e-008,1.1532
3.56433e-008,1.0856
3.56819e-008,0.9766
3.57205e-008,0.8540
3.57590e-008,0.7402
3.57976e-008,0.6388
3.58362e-008,0.5514
3.58747e-008,0.4839
3.59133e-008,0.4364
3.59519e-008,0.4041
3.59905e-008,0.3799
3.60290e-008,0.3598
3.60676e-008,0.3457
3.61062e-008,0.3378
3.61448e-008,0.3312
3.61834e-008,0.3232
3.62219e-008,0.3180
3.62605e-008,0.3183
3.62991e-008,0.3215
3.63376e-008,0.3234
3.63762e-008,0.3241
3.64148e-008,0.3249
3.64534e-008,0.3258
3.64920e-008,0.3257
3.65305e-008,0.3242
3.65691e-008,0.3228
3.66077e-008,0.3229
3.66462e-008,0.3234
3.66848e-008,0.3228
3.67234e-008,0.3217
3.67620e-008,0.3216
3.68006e-008,0.3221
3.68391e-008,0.3222
3.68777e-008,0.3223
3.69163e-008,0.3266
3.69549e-008,0.3432
3.69934e-008,0.3849
3.70320e-008,0.4625
3.70706e-008,0.5743
3.71091e-008,0.6986
3.71477e-008,0.8054
3.71863e-008,0.8836
3.72249e-008,0.9447
3.72635e-008,0.9975
3.73020e-008,1.0420
3.73406e-008,1.0765
3.73792e-008,1.1022
3.74177e-008,1.1212
3.74563e-008,1.1359
3.74949e-008,1.1462
3.75335e-008,1.1537
3.75721e-008,1.1613
3.76106e-008,1.1688
3.76492e-008,1.1719
3.76878e-008,1.1703
3.77263e-008,1.1681
3.77649e-008,1.1688
3.78035e-008,1.1720
3.78421e-008,1.1776
3.78806e-008,1.1821
3.79192e-008,1.1761
3.79578e-008,1.1428
3.79964e-008,1.0654
3.80350e-008,0.9511
3.80735e-008,0.8290
3.81121e-008,0.7179
3.81507e-008,0.6189
3.81892e-008,0.5356
3.82278e-008,0.4723
3.82664e-008,0.4286
3.83050e-008,0.3984
3.83436e-008,0.3753
3.83821e-008,0.3561
3.84207e-008,0.3436
3.84593e-008,0.3363
3.84978e-008,0.3294
3.85364e-008,0.3216
3.85750e-008,0.3176
3.86136e-008,0.3188
3.86521e-008,0.3219
3.86907e-008,0.3235
3.87293e-008,0.3242
3.87679e-008,0.3251
3.88065e-008,0.3258
3.88450e-008,0.3254
3.88836e-008,0.3238
3.89222e-008,0.3227
3.89607e-008,0.3230
3.89993e-008,0.3233
3.90379e-008,0.3225
3.90765e-008,0.3215
3.91151e-008,0.3216
3.91536e-008,0.3222
3.91922e-008,0.3220
3.92308e-008,0.3214
3.92693e-008,0.3210
3.93079e-008,0.3211
3.93465e-008,0.3212
3.93851e-008,0.3210
3.94237e-008,0.3207
3.94622e-008,0.3210
3.95008e-008,0.3213
3.95394e-008,0.3212
3.95780e-008,0.3209
3.96165e-008,0.3209
3.96551e-008,0.3211
3.96937e-008,0.3212
3.97322e-008,0.3210
3.97708e-008,0.3209
3.98094e-008,0.3209
3.98480e-008,0.3211
3.98866e-008,0.3210
3.99251e-008,0.3209
3.99637e-008,0.3209
4.00023e-008,0.3210
4.00408e-008,0.3210
4.00794e-008,0.3209
4.01180e-008,0.3208
4.01566e-008,0.3215
4.01952e-008,0.3256
4.02337e-008,0.3404
4.02723e-008,0.3786
4.03109e-008,0.4523
4.03494e-008,0.5613
4.03880e-008,0.6856
4.04266e-008,0.7948
4.04652e-008,0.8758
4.05037e-008,0.9384
4.05423e-008,0.9923
4.05809e-008,1.0376
4.06195e-008,1.0729
4.06581e-008,1.0996
4.06966e-008,1.1193
4.07352e-008,1.1344
4.07738e-008,1.1450
4.08123e-008,1.1526
4.08509e-008,1.1603
4.08895e-008,1.1680
4.09281e-008,1.1716
4.09667e-008,1.1703
4.10052e-008,1.1681
4.10438e-008,1.1685
4.10824e-008,1.1708
4.11209e-008,1.1728
4.11595e-008,1.1738
4.11981e-008,1.1745
4.12367e-008,1.1752
4.12752e-008,1.1757
4.13138e-008,1.1756
4.13524e-008,1.1757
4.13910e-008,1.1769
4.14296e-008,1.1778
