.HEADER
..NAMES
Time,V U5.N8
1.14426e-008,0.4485
1.14793e-008,0.4401
1.15159e-008,0.4367
1.15526e-008,0.4384
1.15893e-008,0.4433
1.16260e-008,0.4484
1.16627e-008,0.4504
1.16993e-008,0.4480
1.17360e-008,0.4419
1.17727e-008,0.4339
1.18093e-008,0.4265
1.18460e-008,0.4244
1.18827e-008,0.4357
1.19194e-008,0.4722
1.19561e-008,0.5413
1.19927e-008,0.6386
1.20294e-008,0.7457
1.20661e-008,0.8420
1.21027e-008,0.9127
1.21394e-008,0.9504
1.21761e-008,0.9565
1.22128e-008,0.9438
1.22495e-008,0.9299
1.22861e-008,0.9273
1.23228e-008,0.9389
1.23595e-008,0.9590
1.23961e-008,0.9786
1.24328e-008,0.9906
1.24695e-008,0.9928
1.25062e-008,0.9871
1.25429e-008,0.9778
1.25795e-008,0.9699
1.26162e-008,0.9671
1.26529e-008,0.9702
1.26895e-008,0.9782
1.27262e-008,0.9892
1.27629e-008,1.0019
1.27996e-008,1.0132
1.28363e-008,1.0159
1.28729e-008,0.9981
1.29096e-008,0.9484
1.29463e-008,0.8678
1.29829e-008,0.7686
1.30196e-008,0.6668
1.30563e-008,0.5781
1.30930e-008,0.5161
1.31297e-008,0.4848
1.31663e-008,0.4762
1.32030e-008,0.4766
1.32397e-008,0.4745
1.32763e-008,0.4654
1.33130e-008,0.4518
1.33497e-008,0.4395
1.33864e-008,0.4330
1.34231e-008,0.4334
1.34597e-008,0.4394
1.34964e-008,0.4471
1.35331e-008,0.4523
1.35697e-008,0.4526
1.36064e-008,0.4479
1.36431e-008,0.4400
1.36798e-008,0.4308
1.37165e-008,0.4218
1.37531e-008,0.4141
1.37898e-008,0.4085
1.38265e-008,0.4050
1.38631e-008,0.4025
1.38998e-008,0.3988
1.39365e-008,0.3916
1.39732e-008,0.3793
1.40099e-008,0.3620
1.40465e-008,0.3424
1.40832e-008,0.3249
1.41199e-008,0.3138
1.41565e-008,0.3116
1.41932e-008,0.3176
1.42299e-008,0.3277
1.42666e-008,0.3365
1.43033e-008,0.3397
1.43399e-008,0.3362
1.43766e-008,0.3281
1.44133e-008,0.3187
1.44499e-008,0.3118
1.44866e-008,0.3092
1.45233e-008,0.3113
1.45600e-008,0.3163
1.45967e-008,0.3217
1.46333e-008,0.3254
1.46700e-008,0.3264
1.47067e-008,0.3247
1.47433e-008,0.3217
1.47800e-008,0.3191
1.48167e-008,0.3186
1.48534e-008,0.3208
1.48901e-008,0.3251
1.49267e-008,0.3304
1.49634e-008,0.3352
1.50001e-008,0.3377
1.50368e-008,0.3363
1.50734e-008,0.3314
1.51101e-008,0.3248
1.51468e-008,0.3192
1.51834e-008,0.3164
1.52201e-008,0.3173
1.52568e-008,0.3213
1.52935e-008,0.3268
1.53301e-008,0.3317
1.53668e-008,0.3340
1.54035e-008,0.3332
1.54402e-008,0.3301
1.54769e-008,0.3262
1.55135e-008,0.3237
1.55502e-008,0.3246
1.55869e-008,0.3325
1.56236e-008,0.3532
1.56602e-008,0.3945
1.56969e-008,0.4608
1.57336e-008,0.5496
1.57703e-008,0.6491
1.58069e-008,0.7444
1.58436e-008,0.8239
1.58803e-008,0.8810
1.59169e-008,0.9143
1.59536e-008,0.9294
1.59903e-008,0.9366
1.60270e-008,0.9438
1.60636e-008,0.9535
1.61003e-008,0.9647
1.61370e-008,0.9746
1.61737e-008,0.9813
1.62104e-008,0.9845
1.62470e-008,0.9848
1.62837e-008,0.9841
1.63204e-008,0.9841
1.63571e-008,0.9860
1.63937e-008,0.9897
1.64304e-008,0.9945
1.64671e-008,1.0003
1.65037e-008,1.0074
1.65404e-008,1.0146
1.65771e-008,1.0160
1.66138e-008,1.0003
1.66504e-008,0.9548
1.66871e-008,0.8772
1.67238e-008,0.7789
1.67605e-008,0.6757
1.67972e-008,0.5829
1.68338e-008,0.5148
1.68705e-008,0.4783
1.69072e-008,0.4679
1.69439e-008,0.4707
1.69805e-008,0.4743
1.70172e-008,0.4720
1.70539e-008,0.4636
1.70905e-008,0.4529
1.71272e-008,0.4440
1.71639e-008,0.4392
1.72006e-008,0.4391
1.72372e-008,0.4423
1.72739e-008,0.4460
1.73106e-008,0.4477
1.73473e-008,0.4464
1.73840e-008,0.4423
1.74206e-008,0.4359
1.74573e-008,0.4275
1.74940e-008,0.4175
1.75307e-008,0.4071
1.75673e-008,0.3978
1.76040e-008,0.3905
1.76407e-008,0.3849
1.76773e-008,0.3791
1.77140e-008,0.3707
1.77507e-008,0.3589
1.77874e-008,0.3446
1.78240e-008,0.3301
1.78607e-008,0.3180
1.78974e-008,0.3118
1.79341e-008,0.3131
1.79708e-008,0.3200
1.80074e-008,0.3284
1.80441e-008,0.3340
1.80808e-008,0.3348
1.81175e-008,0.3312
1.81541e-008,0.3252
1.81908e-008,0.3191
1.82275e-008,0.3151
1.82641e-008,0.3144
1.83008e-008,0.3168
1.83375e-008,0.3215
1.83742e-008,0.3292
1.84108e-008,0.3440
1.84475e-008,0.3750
1.84842e-008,0.4317
1.85209e-008,0.5157
1.85576e-008,0.6181
1.85942e-008,0.7224
1.86309e-008,0.8128
1.86676e-008,0.8794
1.87043e-008,0.9182
1.87409e-008,0.9328
1.87776e-008,0.9345
1.88143e-008,0.9351
1.88509e-008,0.9408
1.88876e-008,0.9513
1.89243e-008,0.9636
1.89610e-008,0.9745
1.89976e-008,0.9820
1.90343e-008,0.9858
1.90710e-008,0.9863
1.91077e-008,0.9852
1.91444e-008,0.9841
1.91810e-008,0.9844
1.92177e-008,0.9866
1.92544e-008,0.9909
1.92911e-008,0.9979
1.93277e-008,1.0076
1.93644e-008,1.0164
1.94011e-008,1.0155
1.94377e-008,0.9913
1.94744e-008,0.9335
1.95111e-008,0.8463
1.95478e-008,0.7447
1.95844e-008,0.6446
1.96211e-008,0.5606
1.96578e-008,0.5048
1.96945e-008,0.4790
1.97312e-008,0.4735
1.97678e-008,0.4746
1.98045e-008,0.4727
1.98412e-008,0.4653
1.98779e-008,0.4549
1.99145e-008,0.4454
1.99512e-008,0.4398
1.99879e-008,0.4390
2.00245e-008,0.4422
2.00612e-008,0.4469
2.00979e-008,0.4501
2.01346e-008,0.4498
2.01712e-008,0.4462
2.02079e-008,0.4400
2.02446e-008,0.4321
2.02813e-008,0.4227
2.03179e-008,0.4128
2.03546e-008,0.4035
2.03913e-008,0.3960
2.04280e-008,0.3902
2.04647e-008,0.3848
2.05013e-008,0.3775
2.05380e-008,0.3667
2.05747e-008,0.3525
2.06114e-008,0.3371
2.06480e-008,0.3234
2.06847e-008,0.3144
2.07214e-008,0.3126
2.07580e-008,0.3176
2.07947e-008,0.3259
2.08314e-008,0.3328
2.08681e-008,0.3352
2.09047e-008,0.3327
2.09414e-008,0.3272
2.09781e-008,0.3211
2.10148e-008,0.3165
2.10515e-008,0.3149
2.10881e-008,0.3166
2.11248e-008,0.3203
2.11615e-008,0.3242
2.11982e-008,0.3271
2.12348e-008,0.3286
2.12715e-008,0.3293
2.13082e-008,0.3300
2.13448e-008,0.3311
2.13815e-008,0.3322
2.14182e-008,0.3332
2.14549e-008,0.3343
2.14915e-008,0.3351
2.15282e-008,0.3350
2.15649e-008,0.3338
2.16016e-008,0.3320
2.16383e-008,0.3297
2.16749e-008,0.3273
2.17116e-008,0.3251
2.17483e-008,0.3236
2.17850e-008,0.3236
2.18216e-008,0.3250
2.18583e-008,0.3271
2.18950e-008,0.3287
2.19316e-008,0.3293
2.19683e-008,0.3285
2.20050e-008,0.3269
2.20417e-008,0.3251
2.20783e-008,0.3239
2.21150e-008,0.3237
2.21517e-008,0.3246
2.21884e-008,0.3262
2.22251e-008,0.3278
2.22617e-008,0.3288
2.22984e-008,0.3293
2.23351e-008,0.3294
2.23718e-008,0.3293
2.24084e-008,0.3294
2.24451e-008,0.3296
2.24818e-008,0.3298
2.25184e-008,0.3299
2.25551e-008,0.3296
2.25918e-008,0.3291
2.26285e-008,0.3284
2.26651e-008,0.3279
2.27018e-008,0.3278
2.27385e-008,0.3279
2.27752e-008,0.3280
2.28119e-008,0.3280
2.28485e-008,0.3281
2.28852e-008,0.3282
2.29219e-008,0.3283
2.29586e-008,0.3283
2.29952e-008,0.3282
2.30319e-008,0.3284
2.30686e-008,0.3308
2.31052e-008,0.3397
2.31419e-008,0.3632
2.31786e-008,0.4102
2.32153e-008,0.4845
2.32519e-008,0.5805
2.32886e-008,0.6833
2.33253e-008,0.7775
2.33620e-008,0.8521
2.33987e-008,0.9013
2.34353e-008,0.9257
2.34720e-008,0.9338
2.35087e-008,0.9367
2.35454e-008,0.9421
2.35820e-008,0.9519
2.36187e-008,0.9642
2.36554e-008,0.9757
2.36920e-008,0.9840
2.37287e-008,0.9882
2.37654e-008,0.9889
2.38021e-008,0.9876
2.38387e-008,0.9863
2.38754e-008,0.9866
2.39121e-008,0.9888
2.39488e-008,0.9930
2.39855e-008,0.9990
2.40221e-008,1.0061
2.40588e-008,1.0134
2.40955e-008,1.0199
2.41322e-008,1.0251
2.41688e-008,1.0296
2.42055e-008,1.0352
2.42422e-008,1.0435
2.42788e-008,1.0554
2.43155e-008,1.0701
2.43522e-008,1.0852
2.43889e-008,1.0977
2.44255e-008,1.1051
2.44622e-008,1.1062
2.44989e-008,1.1022
2.45356e-008,1.0960
2.45723e-008,1.0914
2.46089e-008,1.0906
2.46456e-008,1.0937
2.46823e-008,1.0991
2.47190e-008,1.1047
2.47556e-008,1.1087
2.47923e-008,1.1099
2.48290e-008,1.1084
2.48657e-008,1.1049
2.49023e-008,1.1010
2.49390e-008,1.0977
2.49757e-008,1.0957
2.50123e-008,1.0952
2.50490e-008,1.0960
2.50857e-008,1.0974
2.51224e-008,1.0986
2.51590e-008,1.0987
2.51957e-008,1.0976
2.52324e-008,1.0955
2.52691e-008,1.0929
2.53058e-008,1.0907
2.53424e-008,1.0902
2.53791e-008,1.0919
2.54158e-008,1.0951
2.54525e-008,1.0985
2.54891e-008,1.1006
2.55258e-008,1.1007
2.55625e-008,1.0987
2.55991e-008,1.0954
2.56358e-008,1.0921
2.56725e-008,1.0901
2.57092e-008,1.0898
2.57458e-008,1.0910
2.57825e-008,1.0930
2.58192e-008,1.0950
2.58559e-008,1.0966
2.58926e-008,1.0979
2.59292e-008,1.0972
2.59659e-008,1.0892
2.60026e-008,1.0647
2.60393e-008,1.0135
2.60759e-008,0.9338
2.61126e-008,0.8331
2.61493e-008,0.7237
2.61859e-008,0.6211
2.62226e-008,0.5407
2.62593e-008,0.4902
2.62960e-008,0.4668
2.63326e-008,0.4612
2.63693e-008,0.4629
2.64060e-008,0.4637
2.64427e-008,0.4600
2.64794e-008,0.4521
2.65160e-008,0.4431
2.65527e-008,0.4359
2.65894e-008,0.4324
2.66261e-008,0.4322
2.66627e-008,0.4336
2.66994e-008,0.4350
2.67361e-008,0.4353
2.67727e-008,0.4339
2.68094e-008,0.4318
2.68461e-008,0.4332
2.68828e-008,0.4469
2.69194e-008,0.4853
2.69561e-008,0.5559
2.69928e-008,0.6540
2.70295e-008,0.7616
2.70662e-008,0.8576
2.71028e-008,0.9267
2.71395e-008,0.9616
2.71762e-008,0.9640
2.72129e-008,0.9475
2.72495e-008,0.9300
2.72862e-008,0.9246
2.73229e-008,0.9342
2.73595e-008,0.9535
2.73962e-008,0.9739
2.74329e-008,0.9879
2.74696e-008,0.9924
2.75062e-008,0.9882
2.75429e-008,0.9790
2.75796e-008,0.9701
2.76163e-008,0.9655
2.76530e-008,0.9668
2.76896e-008,0.9735
2.77263e-008,0.9843
2.77630e-008,0.9979
2.77997e-008,1.0114
2.78363e-008,1.0178
2.78730e-008,1.0056
2.79097e-008,0.9630
2.79463e-008,0.8886
2.79830e-008,0.7933
2.80197e-008,0.6922
2.80564e-008,0.6005
2.80930e-008,0.5322
2.81297e-008,0.4935
2.81664e-008,0.4785
2.82031e-008,0.4749
2.82398e-008,0.4717
2.82764e-008,0.4637
2.83131e-008,0.4521
2.83498e-008,0.4415
2.83865e-008,0.4356
2.84231e-008,0.4355
2.84598e-008,0.4401
2.84965e-008,0.4465
2.85331e-008,0.4509
2.85698e-008,0.4509
2.86065e-008,0.4465
2.86432e-008,0.4392
2.86798e-008,0.4310
2.87165e-008,0.4262
2.87532e-008,0.4317
2.87899e-008,0.4588
2.88266e-008,0.5173
2.88632e-008,0.6072
2.88999e-008,0.7137
2.89366e-008,0.8150
2.89733e-008,0.8944
2.90099e-008,0.9419
2.90466e-008,0.9560
2.90833e-008,0.9467
2.91199e-008,0.9317
2.91566e-008,0.9259
2.91933e-008,0.9347
2.92300e-008,0.9541
2.92666e-008,0.9751
2.93033e-008,0.9896
2.93400e-008,0.9939
2.93767e-008,0.9889
2.94133e-008,0.9790
2.94500e-008,0.9696
2.94867e-008,0.9650
2.95234e-008,0.9669
2.95601e-008,0.9742
2.95967e-008,0.9848
2.96334e-008,0.9972
2.96701e-008,1.0094
2.97068e-008,1.0162
2.97434e-008,1.0075
2.97801e-008,0.9712
2.98168e-008,0.9025
2.98534e-008,0.8104
2.98901e-008,0.7094
2.99268e-008,0.6149
2.99635e-008,0.5413
3.00002e-008,0.4970
3.00368e-008,0.4788
3.00735e-008,0.4750
3.01102e-008,0.4733
3.01469e-008,0.4670
3.01835e-008,0.4558
3.02202e-008,0.4444
3.02569e-008,0.4369
3.02935e-008,0.4352
3.03302e-008,0.4386
3.03669e-008,0.4444
3.04036e-008,0.4490
3.04403e-008,0.4496
3.04769e-008,0.4459
3.05136e-008,0.4391
3.05503e-008,0.4312
3.05869e-008,0.4256
3.06236e-008,0.4282
3.06603e-008,0.4494
3.06970e-008,0.4997
3.07336e-008,0.5824
3.07703e-008,0.6864
3.08070e-008,0.7904
3.08437e-008,0.8765
3.08804e-008,0.9329
3.09170e-008,0.9556
3.09537e-008,0.9513
3.09904e-008,0.9360
3.10270e-008,0.9263
3.10637e-008,0.9304
3.11004e-008,0.9471
3.11371e-008,0.9684
3.11738e-008,0.9855
3.12104e-008,0.9933
3.12471e-008,0.9914
3.12838e-008,0.9831
3.13205e-008,0.9734
3.13571e-008,0.9673
3.13938e-008,0.9671
3.14305e-008,0.9726
3.14671e-008,0.9819
3.15038e-008,0.9927
3.15405e-008,1.0034
3.15772e-008,1.0125
3.16139e-008,1.0198
3.16505e-008,1.0258
3.16872e-008,1.0319
3.17239e-008,1.0398
3.17605e-008,1.0514
3.17972e-008,1.0670
3.18339e-008,1.0844
3.18706e-008,1.0999
3.19072e-008,1.1102
3.19439e-008,1.1132
3.19806e-008,1.1086
3.20173e-008,1.0986
3.20540e-008,1.0882
3.20906e-008,1.0823
3.21273e-008,1.0834
3.21640e-008,1.0901
3.22006e-008,1.0992
3.22373e-008,1.1068
3.22740e-008,1.1107
3.23107e-008,1.1098
3.23474e-008,1.1050
3.23840e-008,1.0985
3.24207e-008,1.0929
3.24574e-008,1.0897
3.24941e-008,1.0890
3.25307e-008,1.0895
3.25674e-008,1.0899
3.26041e-008,1.0897
3.26407e-008,1.0888
3.26774e-008,1.0878
3.27141e-008,1.0868
3.27508e-008,1.0864
3.27875e-008,1.0871
3.28241e-008,1.0891
3.28608e-008,1.0914
3.28975e-008,1.0938
3.29341e-008,1.0957
3.29708e-008,1.0970
3.30075e-008,1.0972
3.30442e-008,1.0961
3.30808e-008,1.0942
3.31175e-008,1.0921
3.31542e-008,1.0910
3.31909e-008,1.0913
3.32276e-008,1.0928
3.32642e-008,1.0949
3.33009e-008,1.0968
3.33376e-008,1.0976
3.33742e-008,1.0970
3.34109e-008,1.0953
3.34476e-008,1.0931
3.34843e-008,1.0913
3.35210e-008,1.0903
3.35576e-008,1.0900
3.35943e-008,1.0902
3.36310e-008,1.0905
3.36677e-008,1.0906
3.37043e-008,1.0905
3.37410e-008,1.0905
3.37777e-008,1.0906
3.38143e-008,1.0910
3.38510e-008,1.0918
3.38877e-008,1.0924
3.39244e-008,1.0927
3.39611e-008,1.0926
3.39977e-008,1.0922
3.40344e-008,1.0918
3.40711e-008,1.0917
3.41077e-008,1.0917
3.41444e-008,1.0917
3.41811e-008,1.0918
3.42178e-008,1.0920
3.42545e-008,1.0922
3.42911e-008,1.0924
3.43278e-008,1.0926
3.43645e-008,1.0927
3.44012e-008,1.0927
3.44378e-008,1.0926
3.44745e-008,1.0923
3.45112e-008,1.0921
3.45478e-008,1.0919
3.45845e-008,1.0918
3.46212e-008,1.0918
3.46579e-008,1.0918
3.46946e-008,1.0917
3.47312e-008,1.0915
3.47679e-008,1.0912
3.48046e-008,1.0911
3.48412e-008,1.0912
3.48779e-008,1.0916
3.49146e-008,1.0920
3.49513e-008,1.0923
3.49879e-008,1.0924
3.50246e-008,1.0922
3.50613e-008,1.0918
3.50980e-008,1.0913
3.51347e-008,1.0911
3.51713e-008,1.0912
3.52080e-008,1.0919
3.52447e-008,1.0935
3.52813e-008,1.0959
3.53180e-008,1.0966
3.53547e-008,1.0891
3.53914e-008,1.0627
3.54281e-008,1.0072
3.54647e-008,0.9223
3.55014e-008,0.8169
3.55381e-008,0.7048
3.55748e-008,0.6025
3.56114e-008,0.5253
3.56481e-008,0.4797
3.56848e-008,0.4619
3.57214e-008,0.4613
3.57581e-008,0.4662
3.57948e-008,0.4679
3.58315e-008,0.4629
3.58682e-008,0.4528
3.59048e-008,0.4413
3.59415e-008,0.4321
3.59782e-008,0.4276
3.60148e-008,0.4276
3.60515e-008,0.4300
3.60882e-008,0.4325
3.61249e-008,0.4335
3.61615e-008,0.4320
3.61982e-008,0.4295
3.62349e-008,0.4312
3.62716e-008,0.4472
3.63083e-008,0.4900
3.63449e-008,0.5658
3.63816e-008,0.6679
3.64183e-008,0.7764
3.64549e-008,0.8706
3.64916e-008,0.9359
3.65283e-008,0.9659
3.65650e-008,0.9642
3.66017e-008,0.9451
3.66383e-008,0.9268
3.66750e-008,0.9216
3.67117e-008,0.9319
3.67484e-008,0.9522
3.67850e-008,0.9736
3.68217e-008,0.9884
3.68584e-008,0.9934
3.68950e-008,0.9891
3.69317e-008,0.9796
3.69684e-008,0.9701
3.70051e-008,0.9648
3.70418e-008,0.9658
3.70784e-008,0.9730
3.71151e-008,0.9851
3.71518e-008,1.0003
3.71884e-008,1.0141
3.72251e-008,1.0182
3.72618e-008,0.9998
3.72985e-008,0.9485
3.73351e-008,0.8663
3.73718e-008,0.7666
3.74085e-008,0.6651
3.74452e-008,0.5777
3.74819e-008,0.5171
3.75185e-008,0.4867
3.75552e-008,0.4777
3.75919e-008,0.4768
3.76285e-008,0.4733
3.76652e-008,0.4634
3.77019e-008,0.4498
3.77386e-008,0.4380
3.77753e-008,0.4320
3.78119e-008,0.4330
3.78486e-008,0.4394
3.78853e-008,0.4474
3.79220e-008,0.4526
3.79586e-008,0.4526
3.79953e-008,0.4474
3.80320e-008,0.4388
3.80686e-008,0.4289
3.81053e-008,0.4193
3.81420e-008,0.4112
3.81787e-008,0.4051
3.82154e-008,0.4010
3.82520e-008,0.3977
3.82887e-008,0.3934
3.83254e-008,0.3858
3.83620e-008,0.3734
3.83987e-008,0.3569
3.84354e-008,0.3390
3.84721e-008,0.3233
3.85088e-008,0.3135
3.85454e-008,0.3118
3.85821e-008,0.3173
3.86188e-008,0.3265
3.86555e-008,0.3342
3.86921e-008,0.3369
3.87288e-008,0.3337
3.87655e-008,0.3266
3.88021e-008,0.3186
3.88388e-008,0.3128
3.88755e-008,0.3110
3.89122e-008,0.3132
3.89489e-008,0.3180
3.89855e-008,0.3230
3.90222e-008,0.3264
3.90589e-008,0.3275
3.90955e-008,0.3269
3.91322e-008,0.3255
3.91689e-008,0.3245
3.92056e-008,0.3247
3.92422e-008,0.3262
3.92789e-008,0.3288
3.93156e-008,0.3316
3.93523e-008,0.3339
3.93890e-008,0.3345
