.HEADER
..NAMES
Time,V U3.P3
1.22495e-008,1.0920
1.22861e-008,1.1034
1.23228e-008,1.1085
1.23595e-008,1.1067
1.23961e-008,1.0998
1.24328e-008,1.0907
1.24695e-008,1.0832
1.25062e-008,1.0802
1.25429e-008,1.0829
1.25795e-008,1.0903
1.26162e-008,1.0998
1.26529e-008,1.1084
1.26895e-008,1.1133
1.27262e-008,1.1135
1.27629e-008,1.1094
1.27996e-008,1.1025
1.28363e-008,1.0950
1.28729e-008,1.0890
1.29096e-008,1.0858
1.29463e-008,1.0859
1.29829e-008,1.0889
1.30196e-008,1.0934
1.30563e-008,1.0974
1.30930e-008,1.0992
1.31297e-008,1.0980
1.31663e-008,1.0940
1.32030e-008,1.0886
1.32397e-008,1.0836
1.32763e-008,1.0806
1.33130e-008,1.0803
1.33497e-008,1.0827
1.33864e-008,1.0870
1.34231e-008,1.0919
1.34597e-008,1.0962
1.34964e-008,1.0987
1.35331e-008,1.0986
1.35697e-008,1.0960
1.36064e-008,1.0916
1.36431e-008,1.0868
1.36798e-008,1.0830
1.37165e-008,1.0812
1.37531e-008,1.0820
1.37898e-008,1.0849
1.38265e-008,1.0889
1.38631e-008,1.0930
1.38998e-008,1.0959
1.39365e-008,1.0971
1.39732e-008,1.0963
1.40099e-008,1.0938
1.40465e-008,1.0903
1.40832e-008,1.0869
1.41199e-008,1.0844
1.41565e-008,1.0836
1.41932e-008,1.0846
1.42299e-008,1.0869
1.42666e-008,1.0898
1.43033e-008,1.0924
1.43399e-008,1.0939
1.43766e-008,1.0940
1.44133e-008,1.0928
1.44499e-008,1.0907
1.44866e-008,1.0884
1.45233e-008,1.0866
1.45600e-008,1.0859
1.45967e-008,1.0863
1.46333e-008,1.0877
1.46700e-008,1.0897
1.47067e-008,1.0916
1.47433e-008,1.0930
1.47800e-008,1.0937
1.48167e-008,1.0937
1.48534e-008,1.0930
1.48901e-008,1.0898
1.49267e-008,1.0808
1.49634e-008,1.0609
1.50001e-008,1.0261
1.50368e-008,0.9741
1.50734e-008,0.9041
1.51101e-008,0.8181
1.51468e-008,0.7225
1.51834e-008,0.6262
1.52201e-008,0.5387
1.52568e-008,0.4698
1.52935e-008,0.4263
1.53301e-008,0.4089
1.53668e-008,0.4127
1.54035e-008,0.4289
1.54402e-008,0.4467
1.54769e-008,0.4568
1.55135e-008,0.4535
1.55502e-008,0.4353
1.55869e-008,0.4045
1.56236e-008,0.3678
1.56602e-008,0.3334
1.56969e-008,0.3087
1.57336e-008,0.2984
1.57703e-008,0.3029
1.58069e-008,0.3184
1.58436e-008,0.3383
1.58803e-008,0.3557
1.59169e-008,0.3655
1.59536e-008,0.3657
1.59903e-008,0.3574
1.60270e-008,0.3439
1.60636e-008,0.3297
1.61003e-008,0.3187
1.61370e-008,0.3135
1.61737e-008,0.3145
1.62104e-008,0.3204
1.62470e-008,0.3281
1.62837e-008,0.3342
1.63204e-008,0.3363
1.63571e-008,0.3333
1.63937e-008,0.3265
1.64304e-008,0.3182
1.64671e-008,0.3112
1.65037e-008,0.3076
1.65404e-008,0.3083
1.65771e-008,0.3125
1.66138e-008,0.3187
1.66504e-008,0.3255
1.66871e-008,0.3321
1.67238e-008,0.3401
1.67605e-008,0.3534
1.67972e-008,0.3773
1.68338e-008,0.4161
1.68705e-008,0.4724
1.69072e-008,0.5454
1.69439e-008,0.6315
1.69805e-008,0.7242
1.70172e-008,0.8136
1.70539e-008,0.8895
1.70905e-008,0.9443
1.71272e-008,0.9750
1.71639e-008,0.9830
1.72006e-008,0.9756
1.72372e-008,0.9628
1.72739e-008,0.9541
1.73106e-008,0.9558
1.73473e-008,0.9707
1.73840e-008,0.9974
1.74206e-008,1.0315
1.74573e-008,1.0663
1.74940e-008,1.0945
1.75307e-008,1.1102
1.75673e-008,1.1116
1.76040e-008,1.1010
1.76407e-008,1.0838
1.76773e-008,1.0665
1.77140e-008,1.0551
1.77507e-008,1.0524
1.77874e-008,1.0583
1.78240e-008,1.0703
1.78607e-008,1.0846
1.78974e-008,1.0971
1.79341e-008,1.1049
1.79708e-008,1.1065
1.80074e-008,1.1024
1.80441e-008,1.0950
1.80808e-008,1.0874
1.81175e-008,1.0828
1.81541e-008,1.0829
1.81908e-008,1.0879
1.82275e-008,1.0959
1.82641e-008,1.1041
1.83008e-008,1.1101
1.83375e-008,1.1120
1.83742e-008,1.1099
1.84108e-008,1.1048
1.84475e-008,1.0985
1.84842e-008,1.0928
1.85209e-008,1.0893
1.85576e-008,1.0888
1.85942e-008,1.0912
1.86309e-008,1.0937
1.86676e-008,1.0910
1.87043e-008,1.0761
1.87409e-008,1.0434
1.87776e-008,0.9906
1.88143e-008,0.9179
1.88509e-008,0.8284
1.88876e-008,0.7300
1.89243e-008,0.6325
1.89610e-008,0.5454
1.89976e-008,0.4778
1.90343e-008,0.4356
1.90710e-008,0.4193
1.91077e-008,0.4230
1.91444e-008,0.4377
1.91810e-008,0.4526
1.92177e-008,0.4590
1.92544e-008,0.4521
1.92911e-008,0.4314
1.93277e-008,0.4000
1.93644e-008,0.3645
1.94011e-008,0.3327
1.94377e-008,0.3111
1.94744e-008,0.3033
1.95111e-008,0.3092
1.95478e-008,0.3248
1.95844e-008,0.3432
1.96211e-008,0.3582
1.96578e-008,0.3652
1.96945e-008,0.3628
1.97312e-008,0.3528
1.97678e-008,0.3389
1.98045e-008,0.3258
1.98412e-008,0.3169
1.98779e-008,0.3143
1.99145e-008,0.3175
1.99512e-008,0.3246
1.99879e-008,0.3322
2.00245e-008,0.3373
2.00612e-008,0.3375
2.00979e-008,0.3326
2.01346e-008,0.3242
2.01712e-008,0.3150
2.02079e-008,0.3082
2.02446e-008,0.3056
2.02813e-008,0.3080
2.03179e-008,0.3139
2.03546e-008,0.3214
2.03913e-008,0.3280
2.04280e-008,0.3322
2.04647e-008,0.3330
2.05013e-008,0.3308
2.05380e-008,0.3267
2.05747e-008,0.3224
2.06114e-008,0.3199
2.06480e-008,0.3202
2.06847e-008,0.3234
2.07214e-008,0.3287
2.07580e-008,0.3342
2.07947e-008,0.3382
2.08314e-008,0.3394
2.08681e-008,0.3377
2.09047e-008,0.3335
2.09414e-008,0.3282
2.09781e-008,0.3231
2.10148e-008,0.3197
2.10515e-008,0.3188
2.10881e-008,0.3205
2.11248e-008,0.3243
2.11615e-008,0.3291
2.11982e-008,0.3334
2.12348e-008,0.3362
2.12715e-008,0.3366
2.13082e-008,0.3348
2.13448e-008,0.3316
2.13815e-008,0.3291
2.14182e-008,0.3307
2.14549e-008,0.3413
2.14915e-008,0.3658
2.15282e-008,0.4076
2.15649e-008,0.4673
2.16016e-008,0.5422
2.16383e-008,0.6281
2.16749e-008,0.7186
2.17116e-008,0.8048
2.17483e-008,0.8779
2.17850e-008,0.9319
2.18216e-008,0.9640
2.18583e-008,0.9757
2.18950e-008,0.9734
2.19316e-008,0.9659
2.19683e-008,0.9612
2.20050e-008,0.9649
2.20417e-008,0.9790
2.20783e-008,1.0026
2.21150e-008,1.0318
2.21517e-008,1.0616
2.21884e-008,1.0860
2.22251e-008,1.1003
2.22617e-008,1.1029
2.22984e-008,1.0956
2.23351e-008,1.0829
2.23718e-008,1.0703
2.24084e-008,1.0623
2.24451e-008,1.0610
2.24818e-008,1.0662
2.25184e-008,1.0754
2.25551e-008,1.0856
2.25918e-008,1.0941
2.26285e-008,1.0988
2.26651e-008,1.0991
2.27018e-008,1.0959
2.27385e-008,1.0910
2.27752e-008,1.0868
2.28119e-008,1.0854
2.28485e-008,1.0877
2.28852e-008,1.0932
2.29219e-008,1.1001
2.29586e-008,1.1061
2.29952e-008,1.1093
2.30319e-008,1.1089
2.30686e-008,1.1055
2.31052e-008,1.1005
2.31419e-008,1.0956
2.31786e-008,1.0921
2.32153e-008,1.0905
2.32519e-008,1.0910
2.32886e-008,1.0929
2.33253e-008,1.0954
2.33620e-008,1.0973
2.33987e-008,1.0974
2.34353e-008,1.0954
2.34720e-008,1.0915
2.35087e-008,1.0871
2.35454e-008,1.0834
2.35820e-008,1.0817
2.36187e-008,1.0823
2.36554e-008,1.0849
2.36920e-008,1.0886
2.37287e-008,1.0924
2.37654e-008,1.0954
2.38021e-008,1.0968
2.38387e-008,1.0964
2.38754e-008,1.0944
2.39121e-008,1.0911
2.39488e-008,1.0876
2.39855e-008,1.0848
2.40221e-008,1.0835
2.40588e-008,1.0840
2.40955e-008,1.0861
2.41322e-008,1.0891
2.41688e-008,1.0925
2.42055e-008,1.0955
2.42422e-008,1.0970
2.42788e-008,1.0941
2.43155e-008,1.0826
2.43522e-008,1.0576
2.43889e-008,1.0161
2.44255e-008,0.9570
2.44622e-008,0.8807
2.44989e-008,0.7909
2.45356e-008,0.6952
2.45723e-008,0.6022
2.46089e-008,0.5210
2.46456e-008,0.4602
2.46823e-008,0.4245
2.47190e-008,0.4128
2.47556e-008,0.4192
2.47923e-008,0.4345
2.48290e-008,0.4488
2.48657e-008,0.4542
2.49023e-008,0.4466
2.49390e-008,0.4254
2.49757e-008,0.3941
2.50123e-008,0.3593
2.50490e-008,0.3288
2.50857e-008,0.3086
2.51224e-008,0.3031
2.51590e-008,0.3138
2.51957e-008,0.3404
2.52324e-008,0.3821
2.52691e-008,0.4375
2.53058e-008,0.5037
2.53424e-008,0.5777
2.53791e-008,0.6570
2.54158e-008,0.7389
2.54525e-008,0.8180
2.54891e-008,0.8874
2.55258e-008,0.9412
2.55625e-008,0.9755
2.55991e-008,0.9891
2.56358e-008,0.9861
2.56725e-008,0.9745
2.57092e-008,0.9627
2.57458e-008,0.9576
2.57825e-008,0.9634
2.58192e-008,0.9812
2.58559e-008,1.0090
2.58926e-008,1.0422
2.59292e-008,1.0736
2.59659e-008,1.0957
2.60026e-008,1.1044
2.60393e-008,1.0998
2.60759e-008,1.0858
2.61126e-008,1.0689
2.61493e-008,1.0555
2.61859e-008,1.0499
2.62226e-008,1.0532
2.62593e-008,1.0639
2.62960e-008,1.0787
2.63326e-008,1.0936
2.63693e-008,1.1049
2.64060e-008,1.1102
2.64427e-008,1.1087
2.64794e-008,1.1020
2.65160e-008,1.0932
2.65527e-008,1.0857
2.65894e-008,1.0825
2.66261e-008,1.0844
2.66627e-008,1.0904
2.66994e-008,1.0982
2.67361e-008,1.1052
2.67727e-008,1.1094
2.68094e-008,1.1101
2.68461e-008,1.1078
2.68828e-008,1.1035
2.69194e-008,1.0985
2.69561e-008,1.0939
2.69928e-008,1.0906
2.70295e-008,1.0892
2.70662e-008,1.0894
2.71028e-008,1.0907
2.71395e-008,1.0919
2.71762e-008,1.0921
2.72129e-008,1.0909
2.72495e-008,1.0888
2.72862e-008,1.0867
2.73229e-008,1.0856
2.73595e-008,1.0857
2.73962e-008,1.0870
2.74329e-008,1.0890
2.74696e-008,1.0911
2.75062e-008,1.0931
2.75429e-008,1.0944
2.75796e-008,1.0947
2.76163e-008,1.0939
2.76530e-008,1.0920
2.76896e-008,1.0895
2.77263e-008,1.0870
2.77630e-008,1.0853
2.77997e-008,1.0849
2.78363e-008,1.0857
2.78730e-008,1.0875
2.79097e-008,1.0897
2.79463e-008,1.0918
2.79830e-008,1.0934
2.80197e-008,1.0941
2.80564e-008,1.0938
2.80930e-008,1.0925
2.81297e-008,1.0905
2.81664e-008,1.0882
2.82031e-008,1.0864
2.82398e-008,1.0855
2.82764e-008,1.0858
2.83131e-008,1.0871
2.83498e-008,1.0890
2.83865e-008,1.0909
2.84231e-008,1.0923
2.84598e-008,1.0928
2.84965e-008,1.0924
2.85331e-008,1.0911
2.85698e-008,1.0895
2.86065e-008,1.0880
2.86432e-008,1.0870
2.86798e-008,1.0868
2.87165e-008,1.0876
2.87532e-008,1.0890
2.87899e-008,1.0906
2.88266e-008,1.0921
2.88632e-008,1.0932
2.88999e-008,1.0939
2.89366e-008,1.0932
2.89733e-008,1.0889
2.90099e-008,1.0764
2.90466e-008,1.0509
2.90833e-008,1.0094
2.91199e-008,0.9502
2.91566e-008,0.8734
2.91933e-008,0.7827
2.92300e-008,0.6860
2.92666e-008,0.5923
2.93033e-008,0.5112
2.93400e-008,0.4516
2.93767e-008,0.4181
2.94133e-008,0.4093
2.94500e-008,0.4186
2.94867e-008,0.4362
2.95234e-008,0.4515
2.95601e-008,0.4568
2.95967e-008,0.4478
2.96334e-008,0.4244
2.96701e-008,0.3908
2.97068e-008,0.3544
2.97434e-008,0.3232
2.97801e-008,0.3038
2.98168e-008,0.3005
2.98534e-008,0.3141
2.98901e-008,0.3441
2.99268e-008,0.3891
2.99635e-008,0.4469
3.00002e-008,0.5145
3.00368e-008,0.5886
3.00735e-008,0.6673
3.01102e-008,0.7480
3.01469e-008,0.8253
3.01835e-008,0.8925
3.02202e-008,0.9444
3.02569e-008,0.9770
3.02935e-008,0.9893
3.03302e-008,0.9859
3.03669e-008,0.9744
3.04036e-008,0.9631
3.04403e-008,0.9586
3.04769e-008,0.9651
3.05136e-008,0.9833
3.05503e-008,1.0115
3.05869e-008,1.0447
3.06236e-008,1.0756
3.06603e-008,1.0970
3.06970e-008,1.1050
3.07336e-008,1.1001
3.07703e-008,1.0867
3.08070e-008,1.0704
3.08437e-008,1.0546
3.08804e-008,1.0378
3.09170e-008,1.0152
3.09537e-008,0.9827
3.09904e-008,0.9359
3.10270e-008,0.8708
3.10637e-008,0.7880
3.11004e-008,0.6937
3.11371e-008,0.5972
3.11738e-008,0.5098
3.12104e-008,0.4436
3.12471e-008,0.4066
3.12838e-008,0.3986
3.13205e-008,0.4130
3.13571e-008,0.4380
3.13938e-008,0.4608
3.14305e-008,0.4716
3.14671e-008,0.4652
3.15038e-008,0.4410
3.15405e-008,0.4039
3.15772e-008,0.3629
3.16139e-008,0.3276
3.16505e-008,0.3051
3.16872e-008,0.2998
3.17239e-008,0.3121
3.17605e-008,0.3402
3.17972e-008,0.3820
3.18339e-008,0.4350
3.18706e-008,0.4966
3.19072e-008,0.5643
3.19439e-008,0.6379
3.19806e-008,0.7164
3.20173e-008,0.7957
3.20540e-008,0.8690
3.20906e-008,0.9296
3.21273e-008,0.9717
3.21640e-008,0.9922
3.22006e-008,0.9937
3.22373e-008,0.9834
3.22740e-008,0.9698
3.23107e-008,0.9604
3.23474e-008,0.9609
3.23840e-008,0.9738
3.24207e-008,0.9985
3.24574e-008,1.0313
3.24941e-008,1.0649
3.25307e-008,1.0911
3.25674e-008,1.1046
3.26041e-008,1.1043
3.26407e-008,1.0937
3.26774e-008,1.0781
3.27141e-008,1.0615
3.27508e-008,1.0433
3.27875e-008,1.0195
3.28241e-008,0.9864
3.28608e-008,0.9404
3.28975e-008,0.8774
3.29341e-008,0.7971
3.29708e-008,0.7052
3.30075e-008,0.6101
3.30442e-008,0.5223
3.30808e-008,0.4537
3.31175e-008,0.4127
3.31542e-008,0.4005
3.31909e-008,0.4111
3.32276e-008,0.4340
3.32642e-008,0.4565
3.33009e-008,0.4688
3.33376e-008,0.4649
3.33742e-008,0.4438
3.34109e-008,0.4093
3.34476e-008,0.3695
3.34843e-008,0.3340
3.35210e-008,0.3099
3.35576e-008,0.3014
3.35943e-008,0.3080
3.36310e-008,0.3247
3.36677e-008,0.3440
3.37043e-008,0.3592
3.37410e-008,0.3656
3.37777e-008,0.3619
3.38143e-008,0.3504
3.38510e-008,0.3356
3.38877e-008,0.3222
3.39244e-008,0.3138
3.39611e-008,0.3121
3.39977e-008,0.3165
3.40344e-008,0.3245
3.40711e-008,0.3330
3.41077e-008,0.3385
3.41444e-008,0.3388
3.41811e-008,0.3338
3.42178e-008,0.3249
3.42545e-008,0.3151
3.42911e-008,0.3075
3.43278e-008,0.3042
3.43645e-008,0.3057
3.44012e-008,0.3112
3.44378e-008,0.3187
3.44745e-008,0.3266
3.45112e-008,0.3343
3.45478e-008,0.3431
3.45845e-008,0.3569
3.46212e-008,0.3809
3.46579e-008,0.4195
3.46946e-008,0.4753
3.47312e-008,0.5476
3.47679e-008,0.6331
3.48046e-008,0.7252
3.48412e-008,0.8143
3.48779e-008,0.8901
3.49146e-008,0.9454
3.49513e-008,0.9766
3.49879e-008,0.9851
3.50246e-008,0.9778
3.50613e-008,0.9648
3.50980e-008,0.9552
3.51347e-008,0.9561
3.51713e-008,0.9703
3.52080e-008,0.9966
3.52447e-008,1.0308
3.52813e-008,1.0661
3.53180e-008,1.0949
3.53547e-008,1.1114
3.53914e-008,1.1133
3.54281e-008,1.1028
3.54647e-008,1.0851
3.55014e-008,1.0671
3.55381e-008,1.0547
3.55748e-008,1.0514
3.56114e-008,1.0571
3.56481e-008,1.0694
3.56848e-008,1.0843
3.57214e-008,1.0976
3.57581e-008,1.1060
3.57948e-008,1.1078
3.58315e-008,1.1036
3.58682e-008,1.0957
3.59048e-008,1.0874
3.59415e-008,1.0822
3.59782e-008,1.0820
3.60148e-008,1.0870
3.60515e-008,1.0954
3.60882e-008,1.1043
3.61249e-008,1.1108
3.61615e-008,1.1131
3.61982e-008,1.1110
3.62349e-008,1.1056
3.62716e-008,1.0987
3.63083e-008,1.0924
3.63449e-008,1.0885
3.63816e-008,1.0880
3.64183e-008,1.0905
3.64549e-008,1.0932
3.64916e-008,1.0905
3.65283e-008,1.0753
3.65650e-008,1.0420
3.66017e-008,0.9883
3.66383e-008,0.9144
3.66750e-008,0.8239
3.67117e-008,0.7247
3.67484e-008,0.6270
3.67850e-008,0.5406
3.68217e-008,0.4742
3.68584e-008,0.4337
3.68950e-008,0.4189
3.69317e-008,0.4238
3.69684e-008,0.4390
3.70051e-008,0.4538
3.70418e-008,0.4595
3.70784e-008,0.4518
3.71151e-008,0.4302
3.71518e-008,0.3982
3.71884e-008,0.3624
3.72251e-008,0.3309
3.72618e-008,0.3100
3.72985e-008,0.3031
3.73351e-008,0.3099
3.73718e-008,0.3259
3.74085e-008,0.3445
3.74452e-008,0.3592
3.74819e-008,0.3657
3.75185e-008,0.3627
3.75552e-008,0.3522
3.75919e-008,0.3382
3.76285e-008,0.3251
3.76652e-008,0.3165
3.77019e-008,0.3142
3.77386e-008,0.3177
3.77753e-008,0.3250
3.78119e-008,0.3328
3.78486e-008,0.3377
3.78853e-008,0.3377
3.79220e-008,0.3325
3.79586e-008,0.3239
3.79953e-008,0.3146
3.80320e-008,0.3078
3.80686e-008,0.3055
3.81053e-008,0.3081
3.81420e-008,0.3142
3.81787e-008,0.3218
3.82154e-008,0.3288
3.82520e-008,0.3342
3.82887e-008,0.3395
3.83254e-008,0.3485
3.83620e-008,0.3674
3.83987e-008,0.4014
3.84354e-008,0.4537
3.84721e-008,0.5243
3.85088e-008,0.6097
3.85454e-008,0.7033
3.85821e-008,0.7956
3.86188e-008,0.8756
3.86555e-008,0.9352
3.86921e-008,0.9702
3.87288e-008,0.9816
3.87655e-008,0.9758
3.88021e-008,0.9629
3.88388e-008,0.9529
3.88755e-008,0.9529
3.89122e-008,0.9662
3.89489e-008,0.9919
3.89855e-008,1.0257
3.90222e-008,1.0610
3.90589e-008,1.0907
3.90955e-008,1.1087
3.91322e-008,1.1125
3.91689e-008,1.1039
3.92056e-008,1.0883
3.92422e-008,1.0715
3.92789e-008,1.0567
3.93156e-008,1.0422
3.93523e-008,1.0222
3.93890e-008,0.9912
