.HEADER
..NAMES
Time,V U3.G2
.DATA
4.11209e-008,1.1656
4.11595e-008,1.1683
4.11981e-008,1.1676
4.12367e-008,1.1663
4.12752e-008,1.1672
4.13138e-008,1.1704
4.13524e-008,1.1749
4.13910e-008,1.1796
4.14296e-008,1.1806
4.14681e-008,1.1649
4.15067e-008,1.1133
4.15453e-008,1.0181
4.15838e-008,0.8998
4.16224e-008,0.7831
4.16610e-008,0.6773
4.16996e-008,0.5846
4.17382e-008,0.5086
4.17767e-008,0.4513
4.18153e-008,0.4126
4.18539e-008,0.3849
4.18924e-008,0.3619
4.19310e-008,0.3458
4.19696e-008,0.3362
4.20082e-008,0.3284
4.20468e-008,0.3219
4.20853e-008,0.3188
4.21239e-008,0.3198
4.21625e-008,0.3233
4.22011e-008,0.3253
4.22396e-008,0.3251
4.22782e-008,0.3253
4.23168e-008,0.3260
4.23553e-008,0.3255
4.23939e-008,0.3242
4.24325e-008,0.3235
4.24711e-008,0.3235
4.25097e-008,0.3236
4.25482e-008,0.3231
4.25868e-008,0.3223
4.26254e-008,0.3222
4.26639e-008,0.3224
4.27025e-008,0.3219
4.27411e-008,0.3215
4.27797e-008,0.3242
4.28183e-008,0.3357
4.28568e-008,0.3669
4.28954e-008,0.4311
4.29340e-008,0.5313
4.29726e-008,0.6535
4.30111e-008,0.7671
4.30497e-008,0.8540
4.30883e-008,0.9204
4.31268e-008,0.9775
4.31654e-008,1.0278
4.32040e-008,1.0701
4.32426e-008,1.1163
4.32812e-008,1.1532
4.33197e-008,1.1667
4.33583e-008,1.1485
4.33969e-008,1.0818
4.34354e-008,0.9743
4.34740e-008,0.8524
4.35126e-008,0.7347
4.35512e-008,0.6293
4.35898e-008,0.5450
4.36283e-008,0.4795
4.36669e-008,0.4303
4.37055e-008,0.3979
4.37440e-008,0.3734
4.37826e-008,0.3529
4.38212e-008,0.3399
4.38598e-008,0.3306
4.38983e-008,0.3227
4.39369e-008,0.3189
4.39755e-008,0.3184
4.40141e-008,0.3201
4.40527e-008,0.3237
4.40912e-008,0.3255
4.41298e-008,0.3253
4.41684e-008,0.3265
4.42069e-008,0.3322
4.42455e-008,0.3513
4.42841e-008,0.3989
4.43227e-008,0.4834
4.43613e-008,0.5990
4.43998e-008,0.7199
4.44384e-008,0.8192
4.44770e-008,0.8923
4.45155e-008,0.9527
4.45541e-008,1.0059
4.45927e-008,1.0506
4.46313e-008,1.0851
4.46699e-008,1.1091
4.47084e-008,1.1271
4.47470e-008,1.1409
4.47856e-008,1.1500
4.48242e-008,1.1573
4.48627e-008,1.1644
4.49013e-008,1.1682
4.49399e-008,1.1679
4.49784e-008,1.1664
4.50170e-008,1.1668
4.50556e-008,1.1697
4.50942e-008,1.1739
4.51328e-008,1.1787
4.51713e-008,1.1815
4.52099e-008,1.1718
4.52485e-008,1.1315
4.52870e-008,1.0469
4.53256e-008,0.9317
4.53642e-008,0.8132
4.54028e-008,0.7042
4.54414e-008,0.6076
4.54799e-008,0.5271
4.55185e-008,0.4645
4.55571e-008,0.4195
4.55957e-008,0.3844
4.56342e-008,0.3650
4.56728e-008,0.3783
4.57114e-008,0.4318
4.57499e-008,0.5275
4.57885e-008,0.6494
4.58271e-008,0.7668
4.58657e-008,0.8611
4.59043e-008,0.9337
4.59428e-008,0.9905
4.59814e-008,1.0377
4.60200e-008,1.0797
4.60585e-008,1.1246
4.60971e-008,1.1590
4.61357e-008,1.1694
4.61743e-008,1.1498
4.62129e-008,1.0821
4.62514e-008,0.9732
4.62900e-008,0.8492
4.63286e-008,0.7299
4.63671e-008,0.6253
4.64057e-008,0.5419
4.64443e-008,0.4764
4.64829e-008,0.4279
4.65214e-008,0.3965
4.65600e-008,0.3727
4.65986e-008,0.3527
4.66372e-008,0.3395
4.66758e-008,0.3303
4.67143e-008,0.3231
4.67529e-008,0.3194
4.67915e-008,0.3184
4.68300e-008,0.3203
4.68686e-008,0.3241
4.69072e-008,0.3259
4.69458e-008,0.3257
4.69844e-008,0.3259
4.70229e-008,0.3257
4.70615e-008,0.3247
4.71001e-008,0.3239
4.71386e-008,0.3234
4.71772e-008,0.3233
4.72158e-008,0.3234
4.72544e-008,0.3230
4.72930e-008,0.3223
4.73315e-008,0.3222
4.73701e-008,0.3222
4.74087e-008,0.3216
4.74473e-008,0.3222
4.74858e-008,0.3274
4.75244e-008,0.3454
4.75630e-008,0.3894
4.76015e-008,0.4692
4.76401e-008,0.5815
4.76787e-008,0.7036
4.77173e-008,0.8070
4.77559e-008,0.8834
4.77944e-008,0.9453
4.78330e-008,0.9996
4.78716e-008,1.0460
4.79101e-008,1.0820
4.79487e-008,1.1069
4.79873e-008,1.1253
4.80259e-008,1.1396
4.80645e-008,1.1492
4.81030e-008,1.1564
4.81416e-008,1.1636
4.81802e-008,1.1679
4.82188e-008,1.1682
4.82573e-008,1.1667
4.82959e-008,1.1666
4.83345e-008,1.1692
4.83730e-008,1.1733
4.84116e-008,1.1782
4.84502e-008,1.1815
4.84888e-008,1.1738
4.85274e-008,1.1379
4.85659e-008,1.0579
4.86045e-008,0.9446
4.86431e-008,0.8255
4.86816e-008,0.7153
4.87202e-008,0.6173
4.87588e-008,0.5349
4.87974e-008,0.4703
4.88360e-008,0.4239
4.88745e-008,0.3875
4.89131e-008,0.3660
4.89517e-008,0.3750
4.89902e-008,0.4239
4.90288e-008,0.5157
4.90674e-008,0.6361
4.91060e-008,0.7552
4.91445e-008,0.8522
4.91831e-008,0.9268
4.92217e-008,0.9851
4.92603e-008,1.0331
4.92989e-008,1.0732
4.93374e-008,1.1025
4.93760e-008,1.1224
4.94146e-008,1.1375
4.94531e-008,1.1483
4.94917e-008,1.1561
4.95303e-008,1.1634
4.95689e-008,1.1683
4.96075e-008,1.1697
4.96460e-008,1.1689
4.96846e-008,1.1676
4.97232e-008,1.1680
4.97617e-008,1.1706
4.98003e-008,1.1729
4.98389e-008,1.1738
4.98775e-008,1.1744
4.99160e-008,1.1748
4.99546e-008,1.1751
4.99932e-008,1.1756
5.00318e-008,1.1762
5.00704e-008,1.1768
5.01089e-008,1.1773
5.01475e-008,1.1773
5.01861e-008,1.1772
5.02246e-008,1.1776
5.02632e-008,1.1793
5.03018e-008,1.1825
5.03404e-008,1.1829
5.03790e-008,1.1672
5.04175e-008,1.1163
5.04561e-008,1.0218
5.04947e-008,0.9031
5.05332e-008,0.7852
5.05718e-008,0.6787
5.06104e-008,0.5860
5.06490e-008,0.5099
5.06876e-008,0.4523
5.07261e-008,0.4130
5.07647e-008,0.3852
5.08033e-008,0.3625
5.08419e-008,0.3465
5.08804e-008,0.3368
5.09190e-008,0.3290
5.09576e-008,0.3225
5.09961e-008,0.3192
5.10347e-008,0.3200
5.10733e-008,0.3235
5.11119e-008,0.3257
5.11505e-008,0.3257
5.11890e-008,0.3260
5.12276e-008,0.3297
5.12662e-008,0.3427
5.13047e-008,0.3778
5.13433e-008,0.4479
5.13819e-008,0.5538
5.14205e-008,0.6767
5.14591e-008,0.7857
5.14976e-008,0.8673
5.15362e-008,0.9316
5.15748e-008,0.9874
5.16133e-008,1.0357
5.16519e-008,1.0739
5.16905e-008,1.1013
5.17291e-008,1.1213
5.17676e-008,1.1367
5.18062e-008,1.1473
5.18448e-008,1.1548
5.18834e-008,1.1623
5.19220e-008,1.1677
5.19605e-008,1.1686
5.19991e-008,1.1672
5.20377e-008,1.1666
5.20762e-008,1.1688
5.21148e-008,1.1720
5.21534e-008,1.1735
5.21920e-008,1.1737
5.22306e-008,1.1742
5.22691e-008,1.1750
5.23077e-008,1.1752
5.23463e-008,1.1755
5.23848e-008,1.1762
5.24234e-008,1.1771
5.24620e-008,1.1774
5.25006e-008,1.1772
5.25391e-008,1.1771
5.25777e-008,1.1778
5.26163e-008,1.1783
5.26549e-008,1.1781
5.26935e-008,1.1778
5.27320e-008,1.1778
5.27706e-008,1.1780
5.28092e-008,1.1780
5.28477e-008,1.1780
5.28863e-008,1.1780
5.29249e-008,1.1782
5.29635e-008,1.1782
5.30021e-008,1.1780
5.30406e-008,1.1780
5.30792e-008,1.1796
5.31178e-008,1.1829
5.31563e-008,1.1829
5.31949e-008,1.1660
5.32335e-008,1.1129
5.32721e-008,1.0165
5.33107e-008,0.8972
5.33492e-008,0.7796
5.33878e-008,0.6737
5.34264e-008,0.5818
5.34650e-008,0.5067
5.35035e-008,0.4501
5.35421e-008,0.4076
5.35807e-008,0.3768
5.36192e-008,0.3654
5.36578e-008,0.3912
5.36964e-008,0.4581
5.37350e-008,0.5643
5.37736e-008,0.6882
5.38121e-008,0.7989
5.38507e-008,0.8857
5.38893e-008,0.9531
5.39278e-008,1.0065
5.39664e-008,1.0514
5.40050e-008,1.0948
5.40436e-008,1.1367
5.40822e-008,1.1663
5.41207e-008,1.1673
5.41593e-008,1.1345
5.41979e-008,1.0521
5.42365e-008,0.9347
5.42750e-008,0.8114
5.43136e-008,0.6954
5.43522e-008,0.5971
5.43907e-008,0.5200
5.44293e-008,0.4595
5.44679e-008,0.4168
5.45065e-008,0.3890
5.45451e-008,0.3661
5.45836e-008,0.3480
5.46222e-008,0.3368
5.46608e-008,0.3280
5.46993e-008,0.3218
5.47379e-008,0.3191
5.47765e-008,0.3188
5.48151e-008,0.3217
5.48537e-008,0.3253
5.48922e-008,0.3262
5.49308e-008,0.3260
5.49694e-008,0.3281
5.50079e-008,0.3372
5.50465e-008,0.3650
5.50851e-008,0.4255
5.51237e-008,0.5226
5.51622e-008,0.6441
5.52008e-008,0.7595
5.52394e-008,0.8483
5.52780e-008,0.9154
5.53166e-008,0.9729
5.53551e-008,1.0236
5.53937e-008,1.0658
5.54323e-008,1.1122
5.54708e-008,1.1504
5.55094e-008,1.1674
5.55480e-008,1.1530
5.55866e-008,1.0920
5.56252e-008,0.9880
5.56637e-008,0.8661
5.57023e-008,0.7476
5.57409e-008,0.6401
5.57794e-008,0.5536
5.58180e-008,0.4865
5.58566e-008,0.4351
5.58952e-008,0.3963
5.59338e-008,0.3698
5.59723e-008,0.3641
5.60109e-008,0.3967
5.60495e-008,0.4710
5.60881e-008,0.5833
5.61266e-008,0.7103
5.61652e-008,0.8191
5.62038e-008,0.9011
5.62423e-008,0.9648
5.62809e-008,1.0163
5.63195e-008,1.0595
5.63581e-008,1.0932
5.63967e-008,1.1153
5.64352e-008,1.1318
5.64738e-008,1.1449
5.65124e-008,1.1534
5.65509e-008,1.1604
5.65895e-008,1.1668
5.66281e-008,1.1699
5.66667e-008,1.1697
5.67053e-008,1.1680
5.67438e-008,1.1672
5.67824e-008,1.1693
5.68210e-008,1.1723
5.68596e-008,1.1737
5.68981e-008,1.1741
5.69367e-008,1.1746
5.69753e-008,1.1751
5.70138e-008,1.1755
5.70524e-008,1.1759
5.70910e-008,1.1765
5.71296e-008,1.1772
5.71682e-008,1.1775
5.72067e-008,1.1772
5.72453e-008,1.1773
5.72839e-008,1.1784
5.73224e-008,1.1814
5.73610e-008,1.1838
5.73996e-008,1.1760
5.74382e-008,1.1405
5.74768e-008,1.0614
5.75153e-008,0.9482
5.75539e-008,0.8279
5.75925e-008,0.7168
5.76310e-008,0.6186
5.76696e-008,0.5362
5.77082e-008,0.4714
5.77468e-008,0.4257
5.77853e-008,0.3948
5.78239e-008,0.3704
5.78625e-008,0.3515
5.79011e-008,0.3399
5.79397e-008,0.3318
5.79782e-008,0.3246
5.80168e-008,0.3199
5.80554e-008,0.3192
5.80939e-008,0.3221
5.81325e-008,0.3252
5.81711e-008,0.3258
5.82097e-008,0.3256
5.82483e-008,0.3277
5.82868e-008,0.3361
5.83254e-008,0.3611
5.83640e-008,0.4173
5.84025e-008,0.5108
5.84411e-008,0.6310
5.84797e-008,0.7481
5.85183e-008,0.8399
5.85569e-008,0.9088
5.85954e-008,0.9673
5.86340e-008,1.0188
5.86726e-008,1.0614
5.87112e-008,1.1076
5.87497e-008,1.1470
5.87883e-008,1.1675
5.88269e-008,1.1562
5.88654e-008,1.1008
5.89040e-008,1.0006
5.89426e-008,0.8791
5.89812e-008,0.7599
5.90198e-008,0.6507
5.90583e-008,0.5617
5.90969e-008,0.4930
5.91355e-008,0.4398
5.91740e-008,0.3997
5.92126e-008,0.3718
5.92512e-008,0.3629
5.92898e-008,0.3913
5.93284e-008,0.4610
5.93669e-008,0.5699
5.94055e-008,0.6972
5.94441e-008,0.8088
5.94827e-008,0.8933
5.95212e-008,0.9587
5.95598e-008,1.0112
5.95984e-008,1.0553
5.96370e-008,1.0994
5.96755e-008,1.1399
5.97141e-008,1.1671
5.97527e-008,1.1657
5.97912e-008,1.1282
5.98298e-008,1.0409
5.98684e-008,0.9217
5.99070e-008,0.7993
5.99455e-008,0.6845
5.99841e-008,0.5879
6.00227e-008,0.5125
6.00613e-008,0.4537
6.00999e-008,0.4107
6.01384e-008,0.3790
6.01770e-008,0.3624
6.02156e-008,0.3784
6.02542e-008,0.4342
6.02927e-008,0.5322
6.03313e-008,0.6573
6.03699e-008,0.7761
6.04085e-008,0.8689
6.04470e-008,0.9397
6.04856e-008,0.9958
6.05242e-008,1.0425
6.05627e-008,1.0805
6.06013e-008,1.1071
6.06399e-008,1.1255
6.06785e-008,1.1400
6.07170e-008,1.1502
6.07556e-008,1.1574
6.07942e-008,1.1644
6.08328e-008,1.1691
6.08714e-008,1.1701
6.09099e-008,1.1687
6.09485e-008,1.1673
6.09871e-008,1.1682
6.10257e-008,1.1712
6.10642e-008,1.1732
6.11028e-008,1.1739
6.11414e-008,1.1744
6.11800e-008,1.1750
6.12185e-008,1.1753
6.12571e-008,1.1757
6.12957e-008,1.1762
6.13342e-008,1.1769
6.13728e-008,1.1774
6.14114e-008,1.1773
6.14500e-008,1.1772
6.14885e-008,1.1777
6.15271e-008,1.1782
6.15657e-008,1.1782
6.16043e-008,1.1779
6.16429e-008,1.1778
6.16814e-008,1.1779
6.17200e-008,1.1780
6.17586e-008,1.1780
6.17972e-008,1.1780
6.18357e-008,1.1781
6.18743e-008,1.1781
