.HEADER
..NAMES
Time,V U4.H3
1.23826e-008,1.1605
1.24212e-008,1.1618
1.24597e-008,1.1649
1.24983e-008,1.1680
1.25369e-008,1.1700
1.25755e-008,1.1714
1.26140e-008,1.1727
1.26526e-008,1.1737
1.26912e-008,1.1742
1.27297e-008,1.1747
1.27683e-008,1.1754
1.28069e-008,1.1761
1.28455e-008,1.1769
1.28841e-008,1.1777
1.29226e-008,1.1780
1.29612e-008,1.1779
1.29998e-008,1.1777
1.30383e-008,1.1783
1.30769e-008,1.1806
1.31155e-008,1.1828
1.31541e-008,1.1765
1.31926e-008,1.1466
1.32312e-008,1.0791
1.32698e-008,0.9792
1.33084e-008,0.8658
1.33470e-008,0.7515
1.33855e-008,0.6430
1.34241e-008,0.5491
1.34627e-008,0.4757
1.35012e-008,0.4226
1.35398e-008,0.3817
1.35784e-008,0.3585
1.36170e-008,0.3657
1.36555e-008,0.4106
1.36941e-008,0.4994
1.37327e-008,0.6215
1.37713e-008,0.7455
1.38099e-008,0.8486
1.38484e-008,0.9294
1.38870e-008,0.9938
1.39256e-008,1.0443
1.39641e-008,1.0809
1.40027e-008,1.1071
1.40413e-008,1.1279
1.40799e-008,1.1439
1.41185e-008,1.1543
1.41570e-008,1.1602
1.41956e-008,1.1622
1.42342e-008,1.1615
1.42728e-008,1.1612
1.43113e-008,1.1631
1.43499e-008,1.1662
1.43885e-008,1.1688
1.44270e-008,1.1704
1.44656e-008,1.1718
1.45042e-008,1.1732
1.45428e-008,1.1740
1.45814e-008,1.1744
1.46199e-008,1.1750
1.46585e-008,1.1757
1.46971e-008,1.1764
1.47357e-008,1.1772
1.47742e-008,1.1778
1.48128e-008,1.1780
1.48514e-008,1.1778
1.48899e-008,1.1778
1.49285e-008,1.1790
1.49671e-008,1.1817
1.50057e-008,1.1821
1.50443e-008,1.1693
1.50828e-008,1.1264
1.51214e-008,1.0451
1.51600e-008,0.9383
1.51985e-008,0.8235
1.52371e-008,0.7105
1.52757e-008,0.6064
1.53143e-008,0.5196
1.53528e-008,0.4543
1.53914e-008,0.4055
1.54300e-008,0.3706
1.54686e-008,0.3569
1.55071e-008,0.3772
1.55457e-008,0.4382
1.55843e-008,0.5416
1.56229e-008,0.6686
1.56615e-008,0.7863
1.57000e-008,0.8804
1.57386e-008,0.9547
1.57772e-008,1.0139
1.58158e-008,1.0592
1.58543e-008,1.0914
1.58929e-008,1.1152
1.59315e-008,1.1344
1.59701e-008,1.1484
1.60086e-008,1.1569
1.60472e-008,1.1614
1.60858e-008,1.1621
1.61243e-008,1.1612
1.61629e-008,1.1616
1.62015e-008,1.1642
1.62401e-008,1.1673
1.62786e-008,1.1694
1.63172e-008,1.1715
1.63558e-008,1.1760
1.63944e-008,1.1803
1.64329e-008,1.1759
1.64715e-008,1.1496
1.65101e-008,1.0869
1.65487e-008,0.9904
1.65873e-008,0.8784
1.66258e-008,0.7642
1.66644e-008,0.6546
1.67030e-008,0.5585
1.67416e-008,0.4823
1.67801e-008,0.4281
1.68187e-008,0.3907
1.68573e-008,0.3637
1.68959e-008,0.3447
1.69344e-008,0.3318
1.69730e-008,0.3236
1.70116e-008,0.3206
1.70501e-008,0.3213
1.70887e-008,0.3232
1.71273e-008,0.3250
1.71659e-008,0.3264
1.72044e-008,0.3274
1.72430e-008,0.3276
1.72816e-008,0.3277
1.73202e-008,0.3327
1.73588e-008,0.3523
1.73973e-008,0.3980
1.74359e-008,0.4766
1.74745e-008,0.5835
1.75131e-008,0.6976
1.75516e-008,0.7994
1.75902e-008,0.8840
1.76288e-008,0.9552
1.76674e-008,1.0133
1.77059e-008,1.0576
1.77445e-008,1.0905
1.77831e-008,1.1153
1.78216e-008,1.1342
1.78602e-008,1.1473
1.78988e-008,1.1554
1.79374e-008,1.1597
1.79759e-008,1.1611
1.80145e-008,1.1617
1.80531e-008,1.1636
1.80917e-008,1.1663
1.81302e-008,1.1686
1.81688e-008,1.1701
1.82074e-008,1.1728
1.82460e-008,1.1775
1.82846e-008,1.1800
1.83231e-008,1.1697
1.83617e-008,1.1311
1.84003e-008,1.0542
1.84389e-008,0.9497
1.84774e-008,0.8358
1.85160e-008,0.7225
1.85546e-008,0.6170
1.85932e-008,0.5278
1.86317e-008,0.4600
1.86703e-008,0.4101
1.87089e-008,0.3734
1.87474e-008,0.3566
1.87860e-008,0.3731
1.88246e-008,0.4294
1.88632e-008,0.5288
1.89017e-008,0.6548
1.89403e-008,0.7746
1.89789e-008,0.8712
1.90175e-008,0.9475
1.90560e-008,1.0082
1.90946e-008,1.0550
1.91332e-008,1.0885
1.91718e-008,1.1129
1.92104e-008,1.1326
1.92489e-008,1.1471
1.92875e-008,1.1562
1.93261e-008,1.1611
1.93647e-008,1.1622
1.94032e-008,1.1612
1.94418e-008,1.1615
1.94804e-008,1.1639
1.95190e-008,1.1669
1.95575e-008,1.1692
1.95961e-008,1.1707
1.96347e-008,1.1722
1.96732e-008,1.1735
1.97118e-008,1.1741
1.97504e-008,1.1745
1.97890e-008,1.1752
1.98275e-008,1.1759
1.98661e-008,1.1766
1.99047e-008,1.1774
1.99433e-008,1.1779
1.99819e-008,1.1779
2.00204e-008,1.1778
2.00590e-008,1.1778
2.00976e-008,1.1779
2.01362e-008,1.1780
2.01747e-008,1.1779
2.02133e-008,1.1780
2.02519e-008,1.1781
2.02905e-008,1.1780
2.03290e-008,1.1780
2.03676e-008,1.1780
2.04062e-008,1.1780
2.04447e-008,1.1779
2.04833e-008,1.1780
2.05219e-008,1.1781
2.05605e-008,1.1793
2.05990e-008,1.1820
2.06376e-008,1.1817
2.06762e-008,1.1666
2.07148e-008,1.1199
2.07533e-008,1.0350
2.07919e-008,0.9268
2.08305e-008,0.8120
2.08691e-008,0.6994
2.09077e-008,0.5968
2.09462e-008,0.5119
2.09848e-008,0.4488
2.10234e-008,0.4011
2.10620e-008,0.3680
2.11005e-008,0.3574
2.11391e-008,0.3815
2.11777e-008,0.4470
2.12163e-008,0.5541
2.12548e-008,0.6814
2.12934e-008,0.7971
2.13320e-008,0.8888
2.13705e-008,0.9614
2.14091e-008,1.0192
2.14477e-008,1.0630
2.14863e-008,1.0942
2.15248e-008,1.1173
2.15634e-008,1.1361
2.16020e-008,1.1495
2.16406e-008,1.1575
2.16791e-008,1.1616
2.17177e-008,1.1621
2.17563e-008,1.1611
2.17949e-008,1.1618
2.18335e-008,1.1645
2.18720e-008,1.1675
2.19106e-008,1.1696
2.19492e-008,1.1711
2.19878e-008,1.1725
2.20263e-008,1.1737
2.20649e-008,1.1742
2.21035e-008,1.1747
2.21420e-008,1.1754
2.21806e-008,1.1760
2.22192e-008,1.1768
2.22578e-008,1.1776
2.22963e-008,1.1780
2.23349e-008,1.1779
2.23735e-008,1.1778
2.24121e-008,1.1781
2.24506e-008,1.1801
2.24892e-008,1.1827
2.25278e-008,1.1787
2.25664e-008,1.1539
2.26050e-008,1.0927
2.26435e-008,0.9967
2.26821e-008,0.8845
2.27207e-008,0.7699
2.27593e-008,0.6598
2.27978e-008,0.5631
2.28364e-008,0.4861
2.28750e-008,0.4309
2.29136e-008,0.3926
2.29521e-008,0.3652
2.29907e-008,0.3458
2.30293e-008,0.3325
2.30678e-008,0.3240
2.31064e-008,0.3206
2.31450e-008,0.3213
2.31836e-008,0.3232
2.32221e-008,0.3250
2.32607e-008,0.3264
2.32993e-008,0.3274
2.33379e-008,0.3276
2.33764e-008,0.3267
2.34150e-008,0.3255
2.34536e-008,0.3247
2.34922e-008,0.3243
2.35308e-008,0.3239
2.35693e-008,0.3236
2.36079e-008,0.3231
2.36465e-008,0.3224
2.36851e-008,0.3217
2.37236e-008,0.3213
2.37622e-008,0.3211
2.38008e-008,0.3210
2.38394e-008,0.3218
2.38779e-008,0.3268
2.39165e-008,0.3431
2.39551e-008,0.3823
2.39936e-008,0.4537
2.40322e-008,0.5561
2.40708e-008,0.6720
2.41094e-008,0.7787
2.41479e-008,0.8673
2.41865e-008,0.9416
2.42251e-008,1.0024
2.42637e-008,1.0495
2.43023e-008,1.0930
2.43408e-008,1.1348
2.43794e-008,1.1649
2.44180e-008,1.1678
2.44566e-008,1.1339
2.44951e-008,1.0523
2.45337e-008,0.9380
2.45723e-008,0.8184
2.46109e-008,0.7056
2.46494e-008,0.6050
2.46880e-008,0.5198
2.47266e-008,0.4541
2.47651e-008,0.4092
2.48037e-008,0.3771
2.48423e-008,0.3524
2.48809e-008,0.3358
2.49194e-008,0.3253
2.49580e-008,0.3200
2.49966e-008,0.3200
2.50352e-008,0.3226
2.50737e-008,0.3251
2.51123e-008,0.3264
2.51509e-008,0.3268
2.51895e-008,0.3273
2.52281e-008,0.3272
2.52666e-008,0.3281
2.53052e-008,0.3366
2.53438e-008,0.3633
2.53824e-008,0.4189
2.54209e-008,0.5072
2.54595e-008,0.6189
2.54981e-008,0.7306
2.55367e-008,0.8268
2.55752e-008,0.9073
2.56138e-008,0.9746
2.56524e-008,1.0286
2.56909e-008,1.0690
2.57295e-008,1.0989
2.57681e-008,1.1218
2.58067e-008,1.1388
2.58452e-008,1.1502
2.58838e-008,1.1571
2.59224e-008,1.1604
2.59610e-008,1.1613
2.59995e-008,1.1622
2.60381e-008,1.1644
2.60767e-008,1.1671
2.61153e-008,1.1691
2.61539e-008,1.1706
2.61924e-008,1.1743
2.62310e-008,1.1791
2.62696e-008,1.1787
2.63082e-008,1.1615
2.63467e-008,1.1112
2.63853e-008,1.0236
2.64239e-008,0.9146
2.64625e-008,0.8002
2.65010e-008,0.6883
2.65396e-008,0.5871
2.65782e-008,0.5042
2.66167e-008,0.4434
2.66553e-008,0.4014
2.66939e-008,0.3715
2.67325e-008,0.3500
2.67710e-008,0.3353
2.68096e-008,0.3257
2.68482e-008,0.3210
2.68868e-008,0.3208
2.69254e-008,0.3226
2.69639e-008,0.3244
2.70025e-008,0.3260
2.70411e-008,0.3271
2.70797e-008,0.3276
2.71182e-008,0.3270
2.71568e-008,0.3258
2.71954e-008,0.3249
2.72340e-008,0.3243
2.72725e-008,0.3239
2.73111e-008,0.3236
2.73497e-008,0.3232
2.73882e-008,0.3226
2.74268e-008,0.3219
2.74654e-008,0.3213
2.75040e-008,0.3211
2.75425e-008,0.3210
2.75811e-008,0.3213
2.76197e-008,0.3247
2.76583e-008,0.3371
2.76968e-008,0.3690
2.77354e-008,0.4315
2.77740e-008,0.5267
2.78126e-008,0.6415
2.78512e-008,0.7522
2.78897e-008,0.8453
2.79283e-008,0.9232
2.79669e-008,0.9876
2.80055e-008,1.0383
2.80440e-008,1.0801
2.80826e-008,1.1238
2.81212e-008,1.1593
2.81598e-008,1.1694
2.81983e-008,1.1476
2.82369e-008,1.0781
2.82755e-008,0.9696
2.83140e-008,0.8498
2.83526e-008,0.7345
2.83912e-008,0.6303
2.84298e-008,0.5407
2.84683e-008,0.4693
2.85069e-008,0.4183
2.85455e-008,0.3788
2.85841e-008,0.3542
2.86226e-008,0.3592
2.86612e-008,0.4031
2.86998e-008,0.4924
2.87384e-008,0.6163
2.87770e-008,0.7421
2.88155e-008,0.8462
2.88541e-008,0.9268
2.88927e-008,0.9906
2.89313e-008,1.0411
2.89698e-008,1.0785
2.90084e-008,1.1053
2.90470e-008,1.1265
2.90855e-008,1.1432
2.91241e-008,1.1540
2.91627e-008,1.1600
2.92013e-008,1.1619
2.92398e-008,1.1611
2.92784e-008,1.1607
2.93170e-008,1.1627
2.93556e-008,1.1659
2.93941e-008,1.1687
2.94327e-008,1.1705
2.94713e-008,1.1738
2.95099e-008,1.1787
2.95485e-008,1.1794
2.95870e-008,1.1646
2.96256e-008,1.1185
2.96642e-008,1.0347
2.97028e-008,0.9273
2.97413e-008,0.8130
2.97799e-008,0.7004
2.98185e-008,0.5974
2.98570e-008,0.5122
2.98956e-008,0.4488
2.99342e-008,0.4051
2.99728e-008,0.3742
3.00113e-008,0.3520
3.00499e-008,0.3367
3.00885e-008,0.3265
3.01271e-008,0.3212
3.01657e-008,0.3207
3.02042e-008,0.3224
3.02428e-008,0.3242
3.02814e-008,0.3258
3.03199e-008,0.3270
3.03585e-008,0.3277
3.03971e-008,0.3275
3.04357e-008,0.3294
3.04743e-008,0.3414
3.05128e-008,0.3746
3.05514e-008,0.4390
3.05900e-008,0.5353
3.06285e-008,0.6496
3.06671e-008,0.7582
3.07057e-008,0.8496
3.07443e-008,0.9264
3.07829e-008,0.9901
3.08214e-008,1.0402
3.08600e-008,1.0829
3.08986e-008,1.1264
3.09372e-008,1.1611
3.09757e-008,1.1695
3.10143e-008,1.1454
3.10529e-008,1.0734
3.10914e-008,0.9637
3.11300e-008,0.8440
3.11686e-008,0.7292
3.12072e-008,0.6257
3.12458e-008,0.5368
3.12843e-008,0.4664
3.13229e-008,0.4164
3.13615e-008,0.3776
3.14000e-008,0.3538
3.14386e-008,0.3606
3.14772e-008,0.4067
3.15158e-008,0.4982
3.15544e-008,0.6230
3.15929e-008,0.7481
3.16315e-008,0.8508
3.16701e-008,0.9304
3.17087e-008,0.9934
3.17472e-008,1.0433
3.17858e-008,1.0818
3.18244e-008,1.1221
3.18629e-008,1.1580
3.19015e-008,1.1744
3.19401e-008,1.1620
3.19787e-008,1.1028
3.20173e-008,0.9991
3.20558e-008,0.8777
3.20944e-008,0.7602
3.21330e-008,0.6539
3.21715e-008,0.5615
3.22101e-008,0.4859
3.22487e-008,0.4310
3.22873e-008,0.3932
3.23259e-008,0.3648
3.23644e-008,0.3438
3.24030e-008,0.3302
3.24416e-008,0.3220
3.24801e-008,0.3195
3.25187e-008,0.3214
3.25573e-008,0.3244
3.25959e-008,0.3262
3.26344e-008,0.3267
3.26730e-008,0.3270
3.27116e-008,0.3272
3.27502e-008,0.3272
3.27888e-008,0.3305
3.28273e-008,0.3461
3.28659e-008,0.3854
3.29045e-008,0.4565
3.29430e-008,0.5580
3.29816e-008,0.6726
3.30202e-008,0.7781
3.30588e-008,0.8663
3.30974e-008,0.9405
3.31359e-008,1.0018
3.31745e-008,1.0492
3.32131e-008,1.0927
3.32516e-008,1.1346
3.32902e-008,1.1650
3.33288e-008,1.1680
3.33674e-008,1.1342
3.34060e-008,1.0529
3.34445e-008,0.9388
3.34831e-008,0.8194
3.35217e-008,0.7065
3.35603e-008,0.6057
3.35988e-008,0.5203
3.36374e-008,0.4544
3.36760e-008,0.4093
3.37145e-008,0.3772
3.37531e-008,0.3525
3.37917e-008,0.3358
3.38303e-008,0.3254
3.38689e-008,0.3201
3.39074e-008,0.3200
3.39460e-008,0.3226
3.39846e-008,0.3250
3.40231e-008,0.3263
3.40617e-008,0.3268
3.41003e-008,0.3272
3.41389e-008,0.3271
3.41775e-008,0.3260
3.42160e-008,0.3250
3.42546e-008,0.3246
3.42932e-008,0.3242
3.43318e-008,0.3238
3.43703e-008,0.3233
3.44089e-008,0.3227
3.44475e-008,0.3219
3.44860e-008,0.3213
3.45246e-008,0.3211
3.45632e-008,0.3211
3.46018e-008,0.3210
3.46404e-008,0.3209
3.46789e-008,0.3209
3.47175e-008,0.3210
3.47561e-008,0.3209
3.47946e-008,0.3209
3.48332e-008,0.3209
3.48718e-008,0.3209
3.49104e-008,0.3209
3.49490e-008,0.3209
3.49875e-008,0.3210
3.50261e-008,0.3210
3.50647e-008,0.3210
3.51032e-008,0.3224
3.51418e-008,0.3288
3.51804e-008,0.3487
3.52190e-008,0.3941
3.52575e-008,0.4724
3.52961e-008,0.5797
3.53347e-008,0.6951
3.53733e-008,0.7981
3.54119e-008,0.8835
3.54504e-008,0.9550
3.54890e-008,1.0131
3.55276e-008,1.0578
3.55661e-008,1.1022
3.56047e-008,1.1426
3.56433e-008,1.1675
3.56819e-008,1.1647
3.57205e-008,1.1209
3.57590e-008,1.0306
3.57976e-008,0.9134
3.58362e-008,0.7946
3.58747e-008,0.6840
3.59133e-008,0.5862
3.59519e-008,0.5046
3.59905e-008,0.4434
3.60290e-008,0.4018
3.60676e-008,0.3714
3.61062e-008,0.3484
3.61448e-008,0.3332
3.61834e-008,0.3238
3.62219e-008,0.3196
3.62605e-008,0.3204
3.62991e-008,0.3232
3.63376e-008,0.3254
3.63762e-008,0.3265
3.64148e-008,0.3269
3.64534e-008,0.3273
3.64920e-008,0.3272
3.65305e-008,0.3288
3.65691e-008,0.3402
3.66077e-008,0.3721
3.66462e-008,0.4344
3.66848e-008,0.5289
3.67234e-008,0.6426
3.67620e-008,0.7520
3.68006e-008,0.8445
3.68391e-008,0.9222
3.68777e-008,0.9868
3.69163e-008,1.0379
3.69549e-008,1.0798
3.69934e-008,1.1235
3.70320e-008,1.1593
3.70706e-008,1.1695
3.71091e-008,1.1478
3.71477e-008,1.0785
3.71863e-008,0.9703
3.72249e-008,0.8507
3.72635e-008,0.7354
3.73020e-008,0.6310
3.73406e-008,0.5413
3.73792e-008,0.4697
3.74177e-008,0.4197
3.74563e-008,0.3850
3.74949e-008,0.3584
3.75335e-008,0.3395
3.75721e-008,0.3276
3.76106e-008,0.3209
3.76492e-008,0.3196
3.76878e-008,0.3218
3.77263e-008,0.3245
3.77649e-008,0.3261
3.78035e-008,0.3267
3.78421e-008,0.3271
3.78806e-008,0.3273
3.79192e-008,0.3275
3.79578e-008,0.3330
3.79964e-008,0.3536
3.80350e-008,0.4007
3.80735e-008,0.4805
3.81121e-008,0.5878
3.81507e-008,0.7017
3.81892e-008,0.8028
3.82278e-008,0.8870
3.82664e-008,0.9577
3.83050e-008,1.0154
3.83436e-008,1.0593
3.83821e-008,1.0917
3.84207e-008,1.1162
3.84593e-008,1.1348
3.84978e-008,1.1477
3.85364e-008,1.1556
3.85750e-008,1.1598
3.86136e-008,1.1611
3.86521e-008,1.1618
3.86907e-008,1.1637
3.87293e-008,1.1664
3.87679e-008,1.1686
3.88065e-008,1.1701
3.88450e-008,1.1714
3.88836e-008,1.1727
3.89222e-008,1.1737
3.89607e-008,1.1743
3.89993e-008,1.1749
3.90379e-008,1.1756
3.90765e-008,1.1762
3.91151e-008,1.1769
3.91536e-008,1.1775
3.91922e-008,1.1778
3.92308e-008,1.1777
3.92693e-008,1.1777
3.93079e-008,1.1779
3.93465e-008,1.1779
3.93851e-008,1.1779
3.94237e-008,1.1779
3.94622e-008,1.1780
3.95008e-008,1.1780
3.95394e-008,1.1780
3.95780e-008,1.1780
3.96165e-008,1.1780
3.96551e-008,1.1779
3.96937e-008,1.1779
3.97322e-008,1.1780
3.97708e-008,1.1784
3.98094e-008,1.1806
3.98480e-008,1.1828
3.98866e-008,1.1768
3.99251e-008,1.1473
3.99637e-008,1.0803
4.00023e-008,0.9808
4.00408e-008,0.8676
4.00794e-008,0.7533
4.01180e-008,0.6446
4.01566e-008,0.5504
4.01952e-008,0.4766
4.02337e-008,0.4243
4.02723e-008,0.3880
4.03109e-008,0.3618
4.03494e-008,0.3435
4.03880e-008,0.3309
4.04266e-008,0.3231
4.04652e-008,0.3205
4.05037e-008,0.3215
4.05423e-008,0.3235
4.05809e-008,0.3252
4.06195e-008,0.3266
4.06581e-008,0.3275
4.06966e-008,0.3275
4.07352e-008,0.3265
4.07738e-008,0.3254
4.08123e-008,0.3246
4.08509e-008,0.3242
4.08895e-008,0.3238
4.09281e-008,0.3235
4.09667e-008,0.3230
4.10052e-008,0.3223
4.10438e-008,0.3216
4.10824e-008,0.3212
4.11209e-008,0.3211
4.11595e-008,0.3209
4.11981e-008,0.3209
4.12367e-008,0.3210
4.12752e-008,0.3210
4.13138e-008,0.3210
4.13524e-008,0.3209
4.13910e-008,0.3209
4.14296e-008,0.3209
