.HEADER
..NAMES
Time,V U5.G2
1.36941e-008,1.1751
1.37327e-008,1.1756
1.37713e-008,1.1761
1.38099e-008,1.1768
1.38484e-008,1.1774
1.38870e-008,1.1780
1.39256e-008,1.1806
1.39641e-008,1.1822
1.40027e-008,1.1715
1.40413e-008,1.1299
1.40799e-008,1.0422
1.41185e-008,0.9282
1.41570e-008,0.8164
1.41956e-008,0.7070
1.42342e-008,0.6057
1.42728e-008,0.5220
1.43113e-008,0.4622
1.43499e-008,0.4224
1.43885e-008,0.3940
1.44270e-008,0.3733
1.44656e-008,0.3594
1.45042e-008,0.3517
1.45428e-008,0.3474
1.45814e-008,0.3438
1.46199e-008,0.3386
1.46585e-008,0.3298
1.46971e-008,0.3215
1.47357e-008,0.3184
1.47742e-008,0.3182
1.48128e-008,0.3183
1.48514e-008,0.3190
1.48899e-008,0.3213
1.49285e-008,0.3241
1.49671e-008,0.3253
1.50057e-008,0.3250
1.50443e-008,0.3244
1.50828e-008,0.3244
1.51214e-008,0.3243
1.51600e-008,0.3237
1.51985e-008,0.3231
1.52371e-008,0.3222
1.52757e-008,0.3216
1.53143e-008,0.3237
1.53528e-008,0.3332
1.53914e-008,0.3589
1.54300e-008,0.4157
1.54686e-008,0.5089
1.55071e-008,0.6273
1.55457e-008,0.7431
1.55843e-008,0.8320
1.56229e-008,0.9071
1.56615e-008,0.9724
1.57000e-008,1.0248
1.57386e-008,1.0618
1.57772e-008,1.0991
1.58158e-008,1.1416
1.58543e-008,1.1507
1.58929e-008,1.1415
1.59315e-008,1.0982
1.59701e-008,1.0124
1.60086e-008,0.9049
1.60472e-008,0.7960
1.60858e-008,0.6885
1.61243e-008,0.5894
1.61629e-008,0.5080
1.62015e-008,0.4507
1.62401e-008,0.4132
1.62786e-008,0.3868
1.63172e-008,0.3666
1.63558e-008,0.3553
1.63944e-008,0.3516
1.64329e-008,0.3463
1.64715e-008,0.3404
1.65101e-008,0.3347
1.65487e-008,0.3271
1.65873e-008,0.3205
1.66258e-008,0.3178
1.66644e-008,0.3174
1.67030e-008,0.3174
1.67416e-008,0.3184
1.67801e-008,0.3209
1.68187e-008,0.3236
1.68573e-008,0.3249
1.68959e-008,0.3244
1.69344e-008,0.3240
1.69730e-008,0.3245
1.70116e-008,0.3240
1.70501e-008,0.3228
1.70887e-008,0.3223
1.71273e-008,0.3218
1.71659e-008,0.3215
1.72044e-008,0.3217
1.72430e-008,0.3222
1.72816e-008,0.3224
1.73202e-008,0.3223
1.73588e-008,0.3224
1.73973e-008,0.3225
1.74359e-008,0.3224
1.74745e-008,0.3220
1.75131e-008,0.3218
1.75516e-008,0.3219
1.75902e-008,0.3220
1.76288e-008,0.3218
1.76674e-008,0.3218
1.77059e-008,0.3219
1.77445e-008,0.3219
1.77831e-008,0.3219
1.78216e-008,0.3220
1.78602e-008,0.3220
1.78988e-008,0.3219
1.79374e-008,0.3219
1.79759e-008,0.3219
1.80145e-008,0.3219
1.80531e-008,0.3218
1.80917e-008,0.3218
1.81302e-008,0.3218
1.81688e-008,0.3219
1.82074e-008,0.3218
1.82460e-008,0.3218
1.82846e-008,0.3218
1.83231e-008,0.3218
1.83617e-008,0.3218
1.84003e-008,0.3218
1.84389e-008,0.3218
1.84774e-008,0.3218
1.85160e-008,0.3218
1.85546e-008,0.3218
1.85932e-008,0.3218
1.86317e-008,0.3217
1.86703e-008,0.3217
1.87089e-008,0.3217
1.87474e-008,0.3217
1.87860e-008,0.3217
1.88246e-008,0.3217
1.88632e-008,0.3217
1.89017e-008,0.3217
1.89403e-008,0.3217
1.89789e-008,0.3217
1.90175e-008,0.3217
1.90560e-008,0.3217
1.90946e-008,0.3217
1.91332e-008,0.3217
1.91718e-008,0.3217
1.92104e-008,0.3217
1.92489e-008,0.3217
1.92875e-008,0.3217
1.93261e-008,0.3217
1.93647e-008,0.3217
1.94032e-008,0.3217
1.94418e-008,0.3217
1.94804e-008,0.3217
1.95190e-008,0.3217
1.95575e-008,0.3217
1.95961e-008,0.3217
1.96347e-008,0.3217
1.96732e-008,0.3216
1.97118e-008,0.3216
1.97504e-008,0.3216
1.97890e-008,0.3216
1.98275e-008,0.3216
1.98661e-008,0.3216
1.99047e-008,0.3216
1.99433e-008,0.3216
1.99819e-008,0.3220
2.00204e-008,0.3258
2.00590e-008,0.3398
2.00976e-008,0.3768
2.01362e-008,0.4496
2.01747e-008,0.5557
2.02133e-008,0.6779
2.02519e-008,0.7832
2.02905e-008,0.8648
2.03290e-008,0.9359
2.03676e-008,0.9960
2.04062e-008,1.0417
2.04447e-008,1.0728
2.04833e-008,1.0953
2.05219e-008,1.1122
2.05605e-008,1.1247
2.05990e-008,1.1337
2.06376e-008,1.1405
2.06762e-008,1.1476
2.07148e-008,1.1564
2.07533e-008,1.1660
2.07919e-008,1.1738
2.08305e-008,1.1760
2.08691e-008,1.1738
2.09077e-008,1.1728
2.09462e-008,1.1772
2.09848e-008,1.1825
2.10234e-008,1.1768
2.10620e-008,1.1477
2.11005e-008,1.0767
2.11391e-008,0.9688
2.11777e-008,0.8553
2.12163e-008,0.7453
2.12548e-008,0.6401
2.12934e-008,0.5496
2.13320e-008,0.4817
2.13705e-008,0.4355
2.14091e-008,0.3975
2.14477e-008,0.3708
2.14863e-008,0.3779
2.15248e-008,0.4171
2.15634e-008,0.4931
2.16020e-008,0.5985
2.16406e-008,0.7114
2.16791e-008,0.8009
2.17177e-008,0.8760
2.17563e-008,0.9458
2.17949e-008,1.0054
2.18335e-008,1.0482
2.18720e-008,1.0777
2.19106e-008,1.1010
2.19492e-008,1.1197
2.19878e-008,1.1316
2.20263e-008,1.1381
2.20649e-008,1.1452
2.21035e-008,1.1537
2.21420e-008,1.1623
2.21806e-008,1.1703
2.22192e-008,1.1760
2.22578e-008,1.1760
2.22963e-008,1.1737
2.23349e-008,1.1752
2.23735e-008,1.1821
2.24121e-008,1.1829
2.24506e-008,1.1665
2.24892e-008,1.1165
2.25278e-008,1.0226
2.25664e-008,0.9082
2.26050e-008,0.7968
2.26435e-008,0.6884
2.26821e-008,0.5902
2.27207e-008,0.5110
2.27593e-008,0.4553
2.27978e-008,0.4177
2.28364e-008,0.3900
2.28750e-008,0.3697
2.29136e-008,0.3571
2.29521e-008,0.3511
2.29907e-008,0.3472
2.30293e-008,0.3429
2.30678e-008,0.3369
2.31064e-008,0.3281
2.31450e-008,0.3207
2.31836e-008,0.3182
2.32221e-008,0.3181
2.32607e-008,0.3184
2.32993e-008,0.3194
2.33379e-008,0.3219
2.33764e-008,0.3244
2.34150e-008,0.3252
2.34536e-008,0.3247
2.34922e-008,0.3243
2.35308e-008,0.3245
2.35693e-008,0.3243
2.36079e-008,0.3236
2.36465e-008,0.3229
2.36851e-008,0.3220
2.37236e-008,0.3216
2.37622e-008,0.3220
2.38008e-008,0.3226
2.38394e-008,0.3227
2.38779e-008,0.3226
2.39165e-008,0.3227
2.39551e-008,0.3228
2.39936e-008,0.3226
2.40322e-008,0.3222
2.40708e-008,0.3220
2.41094e-008,0.3221
2.41479e-008,0.3222
2.41865e-008,0.3221
2.42251e-008,0.3220
2.42637e-008,0.3220
2.43023e-008,0.3220
2.43408e-008,0.3221
2.43794e-008,0.3222
2.44180e-008,0.3221
2.44566e-008,0.3220
2.44951e-008,0.3220
2.45337e-008,0.3220
2.45723e-008,0.3220
2.46109e-008,0.3219
2.46494e-008,0.3219
2.46880e-008,0.3220
2.47266e-008,0.3220
2.47651e-008,0.3219
2.48037e-008,0.3219
2.48423e-008,0.3219
2.48809e-008,0.3219
2.49194e-008,0.3219
2.49580e-008,0.3219
2.49966e-008,0.3219
2.50352e-008,0.3218
2.50737e-008,0.3218
2.51123e-008,0.3218
2.51509e-008,0.3218
2.51895e-008,0.3218
2.52281e-008,0.3218
2.52666e-008,0.3218
2.53052e-008,0.3218
2.53438e-008,0.3218
2.53824e-008,0.3218
2.54209e-008,0.3217
2.54595e-008,0.3217
2.54981e-008,0.3217
2.55367e-008,0.3217
2.55752e-008,0.3217
2.56138e-008,0.3217
2.56524e-008,0.3217
2.56909e-008,0.3217
2.57295e-008,0.3217
2.57681e-008,0.3217
2.58067e-008,0.3217
2.58452e-008,0.3217
2.58838e-008,0.3217
2.59224e-008,0.3217
2.59610e-008,0.3217
2.59995e-008,0.3217
2.60381e-008,0.3217
2.60767e-008,0.3219
2.61153e-008,0.3255
2.61539e-008,0.3386
2.61924e-008,0.3739
2.62310e-008,0.4446
2.62696e-008,0.5491
2.63082e-008,0.6713
2.63467e-008,0.7781
2.63853e-008,0.8606
2.64239e-008,0.9322
2.64625e-008,0.9930
2.65010e-008,1.0396
2.65396e-008,1.0713
2.65782e-008,1.0942
2.66167e-008,1.1114
2.66553e-008,1.1241
2.66939e-008,1.1333
2.67325e-008,1.1401
2.67710e-008,1.1472
2.68096e-008,1.1559
2.68482e-008,1.1655
2.68868e-008,1.1735
2.69254e-008,1.1760
2.69639e-008,1.1740
2.70025e-008,1.1726
2.70411e-008,1.1732
2.70797e-008,1.1739
2.71182e-008,1.1734
2.71568e-008,1.1732
2.71954e-008,1.1737
2.72340e-008,1.1744
2.72725e-008,1.1747
2.73111e-008,1.1750
2.73497e-008,1.1755
2.73882e-008,1.1762
2.74268e-008,1.1769
2.74654e-008,1.1773
2.75040e-008,1.1769
2.75425e-008,1.1760
2.75811e-008,1.1757
2.76197e-008,1.1761
2.76583e-008,1.1766
2.76968e-008,1.1766
2.77354e-008,1.1765
2.77740e-008,1.1766
2.78126e-008,1.1768
2.78512e-008,1.1768
2.78897e-008,1.1767
2.79283e-008,1.1768
2.79669e-008,1.1768
2.80055e-008,1.1769
2.80440e-008,1.1770
2.80826e-008,1.1769
2.81212e-008,1.1767
2.81598e-008,1.1767
2.81983e-008,1.1769
2.82369e-008,1.1771
2.82755e-008,1.1770
2.83140e-008,1.1770
2.83526e-008,1.1770
2.83912e-008,1.1771
2.84298e-008,1.1771
2.84683e-008,1.1770
2.85069e-008,1.1771
2.85455e-008,1.1771
2.85841e-008,1.1771
2.86226e-008,1.1771
2.86612e-008,1.1771
2.86998e-008,1.1771
2.87384e-008,1.1771
2.87770e-008,1.1772
2.88155e-008,1.1772
2.88541e-008,1.1772
2.88927e-008,1.1776
2.89313e-008,1.1809
2.89698e-008,1.1837
2.90084e-008,1.1740
2.90470e-008,1.1341
2.90855e-008,1.0487
2.91241e-008,0.9353
2.91627e-008,0.8232
2.92013e-008,0.7136
2.92398e-008,0.6115
2.92784e-008,0.5266
2.93170e-008,0.4656
2.93556e-008,0.4248
2.93941e-008,0.3958
2.94327e-008,0.3746
2.94713e-008,0.3604
2.95099e-008,0.3525
2.95485e-008,0.3482
2.95870e-008,0.3445
2.96256e-008,0.3393
2.96642e-008,0.3306
2.97028e-008,0.3222
2.97413e-008,0.3188
2.97799e-008,0.3185
2.98185e-008,0.3185
2.98570e-008,0.3192
2.98956e-008,0.3215
2.99342e-008,0.3242
2.99728e-008,0.3255
3.00113e-008,0.3253
3.00499e-008,0.3247
3.00885e-008,0.3246
3.01271e-008,0.3245
3.01657e-008,0.3240
3.02042e-008,0.3233
3.02428e-008,0.3225
3.02814e-008,0.3218
3.03199e-008,0.3236
3.03585e-008,0.3324
3.03971e-008,0.3567
3.04357e-008,0.4112
3.04743e-008,0.5025
3.05128e-008,0.6199
3.05514e-008,0.7369
3.05900e-008,0.8272
3.06285e-008,0.9028
3.06671e-008,0.9688
3.07057e-008,1.0222
3.07443e-008,1.0600
3.07829e-008,1.0978
3.08214e-008,1.1409
3.08600e-008,1.1507
3.08986e-008,1.1430
3.09372e-008,1.1024
3.09757e-008,1.0187
3.10143e-008,0.9114
3.10529e-008,0.8026
3.10914e-008,0.6949
3.11300e-008,0.5951
3.11686e-008,0.5122
3.12072e-008,0.4535
3.12458e-008,0.4151
3.12843e-008,0.3882
3.13229e-008,0.3676
3.13615e-008,0.3559
3.14000e-008,0.3519
3.14386e-008,0.3466
3.14772e-008,0.3407
3.15158e-008,0.3352
3.15544e-008,0.3277
3.15929e-008,0.3208
3.16315e-008,0.3178
3.16701e-008,0.3174
3.17087e-008,0.3175
3.17472e-008,0.3183
3.17858e-008,0.3207
3.18244e-008,0.3235
3.18629e-008,0.3249
3.19015e-008,0.3244
3.19401e-008,0.3240
3.19787e-008,0.3245
3.20173e-008,0.3240
3.20558e-008,0.3229
3.20944e-008,0.3223
3.21330e-008,0.3219
3.21715e-008,0.3215
3.22101e-008,0.3217
3.22487e-008,0.3222
3.22873e-008,0.3224
3.23259e-008,0.3223
3.23644e-008,0.3224
3.24030e-008,0.3226
3.24416e-008,0.3224
3.24801e-008,0.3220
3.25187e-008,0.3218
3.25573e-008,0.3220
3.25959e-008,0.3220
3.26344e-008,0.3219
3.26730e-008,0.3218
3.27116e-008,0.3219
3.27502e-008,0.3219
3.27888e-008,0.3219
3.28273e-008,0.3220
3.28659e-008,0.3220
3.29045e-008,0.3219
3.29430e-008,0.3219
3.29816e-008,0.3219
3.30202e-008,0.3219
3.30588e-008,0.3218
3.30974e-008,0.3218
3.31359e-008,0.3236
3.31745e-008,0.3322
3.32131e-008,0.3573
3.32516e-008,0.4139
3.32902e-008,0.5071
3.33288e-008,0.6256
3.33674e-008,0.7420
3.34060e-008,0.8315
3.34445e-008,0.9067
3.34831e-008,0.9718
3.35217e-008,1.0242
3.35603e-008,1.0610
3.35988e-008,1.0865
3.36374e-008,1.1057
3.36760e-008,1.1199
3.37145e-008,1.1304
3.37531e-008,1.1378
3.37917e-008,1.1444
3.38303e-008,1.1525
3.38689e-008,1.1620
3.39074e-008,1.1710
3.39460e-008,1.1759
3.39846e-008,1.1750
3.40231e-008,1.1729
3.40617e-008,1.1729
3.41003e-008,1.1738
3.41389e-008,1.1737
3.41775e-008,1.1732
3.42160e-008,1.1735
3.42546e-008,1.1742
3.42932e-008,1.1747
3.43318e-008,1.1749
3.43703e-008,1.1754
3.44089e-008,1.1760
3.44475e-008,1.1767
3.44860e-008,1.1773
3.45246e-008,1.1772
3.45632e-008,1.1764
3.46018e-008,1.1757
3.46404e-008,1.1760
3.46789e-008,1.1765
3.47175e-008,1.1767
3.47561e-008,1.1765
3.47946e-008,1.1766
3.48332e-008,1.1768
3.48718e-008,1.1768
3.49104e-008,1.1768
3.49490e-008,1.1768
3.49875e-008,1.1768
3.50261e-008,1.1769
3.50647e-008,1.1770
3.51032e-008,1.1769
3.51418e-008,1.1768
3.51804e-008,1.1767
3.52190e-008,1.1769
3.52575e-008,1.1771
3.52961e-008,1.1771
3.53347e-008,1.1770
3.53733e-008,1.1770
3.54119e-008,1.1771
3.54504e-008,1.1773
3.54890e-008,1.1798
3.55276e-008,1.1835
3.55661e-008,1.1778
3.56047e-008,1.1462
3.56433e-008,1.0704
3.56819e-008,0.9599
3.57205e-008,0.8467
3.57590e-008,0.7367
3.57976e-008,0.6321
3.58362e-008,0.5428
3.58747e-008,0.4766
3.59133e-008,0.4318
3.59519e-008,0.3944
3.59905e-008,0.3715
3.60290e-008,0.3819
3.60676e-008,0.4236
3.61062e-008,0.5022
3.61448e-008,0.6100
3.61834e-008,0.7218
3.62219e-008,0.8088
3.62605e-008,0.8830
3.62991e-008,0.9524
3.63376e-008,1.0108
3.63762e-008,1.0524
3.64148e-008,1.0939
3.64534e-008,1.1368
3.64920e-008,1.1497
3.65305e-008,1.1428
3.65691e-008,1.0989
3.66077e-008,1.0134
3.66462e-008,0.9057
3.66848e-008,0.7955
3.67234e-008,0.6869
3.67620e-008,0.5886
3.68006e-008,0.5079
3.68391e-008,0.4506
3.68777e-008,0.4098
3.69163e-008,0.3781
3.69549e-008,0.3755
3.69934e-008,0.4045
3.70320e-008,0.4715
3.70706e-008,0.5683
3.71091e-008,0.6812
3.71477e-008,0.7782
3.71863e-008,0.8574
3.72249e-008,0.9288
3.72635e-008,0.9909
3.73020e-008,1.0380
3.73406e-008,1.0773
3.73792e-008,1.1250
3.74177e-008,1.1458
3.74563e-008,1.1470
3.74949e-008,1.1178
3.75335e-008,1.0447
3.75721e-008,0.9408
3.76106e-008,0.8308
3.76492e-008,0.7205
3.76878e-008,0.6177
3.77263e-008,0.5311
3.77649e-008,0.4668
3.78035e-008,0.4222
3.78421e-008,0.3853
3.78806e-008,0.3727
3.79192e-008,0.3912
3.79578e-008,0.4465
3.79964e-008,0.5346
3.80350e-008,0.6455
3.80735e-008,0.7503
3.81121e-008,0.8334
3.81507e-008,0.9068
3.81892e-008,0.9724
3.82278e-008,1.0247
3.82664e-008,1.0612
3.83050e-008,1.0876
3.83436e-008,1.1088
3.83821e-008,1.1250
3.84207e-008,1.1348
3.84593e-008,1.1415
3.84978e-008,1.1492
3.85364e-008,1.1577
3.85750e-008,1.1659
3.86136e-008,1.1731
3.86521e-008,1.1766
3.86907e-008,1.1753
3.87293e-008,1.1741
3.87679e-008,1.1784
3.88065e-008,1.1839
3.88450e-008,1.1782
3.88836e-008,1.1488
3.89222e-008,1.0776
3.89607e-008,0.9696
3.89993e-008,0.8559
3.90379e-008,0.7457
3.90765e-008,0.6407
3.91151e-008,0.5504
3.91536e-008,0.4821
3.91922e-008,0.4360
3.92308e-008,0.4038
3.92693e-008,0.3797
3.93079e-008,0.3629
3.93465e-008,0.3537
3.93851e-008,0.3492
3.94237e-008,0.3453
3.94622e-008,0.3406
3.95008e-008,0.3331
3.95394e-008,0.3241
3.95780e-008,0.3190
3.96165e-008,0.3181
3.96551e-008,0.3182
3.96937e-008,0.3186
3.97322e-008,0.3204
3.97708e-008,0.3232
3.98094e-008,0.3250
3.98480e-008,0.3251
3.98866e-008,0.3244
3.99251e-008,0.3243
3.99637e-008,0.3245
4.00023e-008,0.3240
4.00408e-008,0.3232
4.00794e-008,0.3225
4.01180e-008,0.3217
4.01566e-008,0.3217
4.01952e-008,0.3223
4.02337e-008,0.3227
4.02723e-008,0.3227
4.03109e-008,0.3226
4.03494e-008,0.3228
4.03880e-008,0.3228
4.04266e-008,0.3224
4.04652e-008,0.3221
4.05037e-008,0.3220
4.05423e-008,0.3222
4.05809e-008,0.3222
4.06195e-008,0.3221
4.06581e-008,0.3220
4.06966e-008,0.3220
4.07352e-008,0.3220
4.07738e-008,0.3222
4.08123e-008,0.3222
4.08509e-008,0.3221
4.08895e-008,0.3220
4.09281e-008,0.3220
4.09667e-008,0.3220
4.10052e-008,0.3220
4.10438e-008,0.3219
4.10824e-008,0.3221
4.11209e-008,0.3254
4.11595e-008,0.3377
4.11981e-008,0.3711
4.12367e-008,0.4394
4.12752e-008,0.5421
4.13138e-008,0.6639
4.13524e-008,0.7726
4.13910e-008,0.8560
4.14296e-008,0.9282
