.HEADER
..NAMES
Time,V U2.F3&G3
.DATA
2.61539e-008,0.4816
2.61924e-008,0.6083
2.62310e-008,0.6981
2.62696e-008,0.7682
2.63082e-008,0.7957
2.63467e-008,0.7813
2.63853e-008,0.7135
2.64239e-008,0.5714
2.64625e-008,0.3677
2.65010e-008,0.1465
2.65396e-008,-0.0768
2.65782e-008,-0.2845
2.66167e-008,-0.4589
2.66553e-008,-0.5917
2.66939e-008,-0.6842
2.67325e-008,-0.7570
2.67710e-008,-0.7913
2.68096e-008,-0.7833
2.68482e-008,-0.7259
2.68868e-008,-0.5969
2.69254e-008,-0.4011
2.69639e-008,-0.1824
2.70025e-008,0.0405
2.70411e-008,0.2519
2.70797e-008,0.4326
2.71182e-008,0.5730
2.71568e-008,0.6713
2.71954e-008,0.7475
2.72340e-008,0.7908
2.72725e-008,0.7899
2.73111e-008,0.7416
2.73497e-008,0.6242
2.73882e-008,0.4356
2.74268e-008,0.2170
2.74654e-008,-0.0065
2.75040e-008,-0.2216
2.75425e-008,-0.4080
2.75811e-008,-0.5546
2.76197e-008,-0.6582
2.76583e-008,-0.7369
2.76968e-008,-0.7857
2.77354e-008,-0.7905
2.77740e-008,-0.7508
2.78126e-008,-0.6462
2.78512e-008,-0.4678
2.78897e-008,-0.2522
2.79283e-008,-0.0297
2.79669e-008,0.1876
2.80055e-008,0.3795
2.80440e-008,0.5332
2.80826e-008,0.6440
2.81212e-008,0.7254
2.81598e-008,0.7825
2.81983e-008,0.7948
2.82369e-008,0.7634
2.82755e-008,0.6699
2.83140e-008,0.5010
2.83526e-008,0.2869
2.83912e-008,0.0642
2.84298e-008,-0.1559
2.84683e-008,-0.3530
2.85069e-008,-0.5129
2.85455e-008,-0.6296
2.85841e-008,-0.7138
2.86226e-008,-0.7758
2.86612e-008,-0.7934
2.86998e-008,-0.7693
2.87384e-008,-0.6878
2.87770e-008,-0.5309
2.88155e-008,-0.3216
2.88541e-008,-0.1004
2.88927e-008,0.1208
2.89313e-008,0.3225
2.89698e-008,0.4891
2.90084e-008,0.6135
2.90470e-008,0.7013
2.90855e-008,0.7697
2.91241e-008,0.7955
2.91627e-008,0.7789
2.92013e-008,0.7078
2.92398e-008,0.5618
2.92784e-008,0.3563
2.93170e-008,0.1351
2.93556e-008,-0.0879
2.93941e-008,-0.2943
2.94327e-008,-0.4669
2.94713e-008,-0.5974
2.95099e-008,-0.6890
2.95485e-008,-0.7611
2.95870e-008,-0.7924
2.96256e-008,-0.7821
2.96642e-008,-0.7215
2.97028e-008,-0.5885
2.97413e-008,-0.3903
2.97799e-008,-0.1710
2.98185e-008,0.0520
2.98570e-008,0.2621
2.98956e-008,0.4408
2.99342e-008,0.5789
2.99728e-008,0.6759
3.00113e-008,0.7521
3.00499e-008,0.7922
3.00885e-008,0.7891
3.01271e-008,0.7379
3.01657e-008,0.6163
3.02042e-008,0.4248
3.02428e-008,0.2057
3.02814e-008,-0.0182
3.03199e-008,-0.2321
3.03585e-008,-0.4166
3.03971e-008,-0.5609
3.04357e-008,-0.6622
3.04743e-008,-0.7391
3.05128e-008,-0.7863
3.05514e-008,-0.7892
3.05900e-008,-0.7469
3.06285e-008,-0.6384
3.06671e-008,-0.4570
3.07057e-008,-0.2409
3.07443e-008,-0.0185
3.07829e-008,0.1981
3.08214e-008,0.3883
3.08600e-008,0.5400
3.08986e-008,0.6488
3.09372e-008,0.7305
3.09757e-008,0.7849
3.10143e-008,0.7947
3.10529e-008,0.7607
3.10914e-008,0.6634
3.11300e-008,0.4909
3.11686e-008,0.2757
3.12072e-008,0.0525
3.12458e-008,-0.1668
3.12843e-008,-0.3622
3.13229e-008,-0.5198
3.13615e-008,-0.6342
3.14000e-008,-0.7165
3.14386e-008,-0.7768
3.14772e-008,-0.7928
3.15158e-008,-0.7664
3.15544e-008,-0.6813
3.15929e-008,-0.5208
3.16315e-008,-0.3102
3.16701e-008,-0.0891
3.17087e-008,0.1316
3.17472e-008,0.3320
3.17858e-008,0.4966
3.18244e-008,0.6188
3.18629e-008,0.7063
3.19015e-008,0.7731
3.19401e-008,0.7961
3.19787e-008,0.7772
3.20173e-008,0.7025
3.20558e-008,0.5526
3.20944e-008,0.3453
3.21330e-008,0.1235
3.21715e-008,-0.0992
3.22101e-008,-0.3040
3.22487e-008,-0.4745
3.22873e-008,-0.6028
3.23259e-008,-0.6923
3.23644e-008,-0.7627
3.24030e-008,-0.7923
3.24416e-008,-0.7800
3.24801e-008,-0.7162
3.25187e-008,-0.5793
3.25573e-008,-0.3790
3.25959e-008,-0.1596
3.26344e-008,0.0630
3.26730e-008,0.2720
3.27116e-008,0.4490
3.27502e-008,0.5849
3.27888e-008,0.6807
3.28273e-008,0.7565
3.28659e-008,0.7935
3.29045e-008,0.7881
3.29430e-008,0.7339
3.29816e-008,0.6083
