.HEADER
..NAMES
Time,V U5.H7
5.2076e-009,0.9486
5.2462e-009,0.8388
5.2848e-009,0.7241
5.3234e-009,0.6169
5.3619e-009,0.5256
5.4005e-009,0.4590
5.4391e-009,0.4125
5.4776e-009,0.3765
5.5162e-009,0.3693
5.5548e-009,0.3895
5.5934e-009,0.4438
5.6320e-009,0.5265
5.6705e-009,0.6340
5.7091e-009,0.7367
5.7477e-009,0.8284
5.7863e-009,0.9101
5.8248e-009,0.9780
5.8634e-009,1.0295
5.9020e-009,1.0686
5.9405e-009,1.1149
5.9791e-009,1.1386
6.0177e-009,1.1480
6.0563e-009,1.1310
6.0948e-009,1.0750
6.1334e-009,0.9863
6.1720e-009,0.8806
6.2106e-009,0.7644
6.2492e-009,0.6535
6.2877e-009,0.5561
6.3263e-009,0.4807
6.3649e-009,0.4297
6.4035e-009,0.3957
6.4420e-009,0.3729
6.4806e-009,0.3600
6.5192e-009,0.3553
6.5577e-009,0.3500
6.5963e-009,0.3442
6.6349e-009,0.3380
6.6735e-009,0.3300
6.7121e-009,0.3230
6.7506e-009,0.3184
6.7892e-009,0.3161
6.8278e-009,0.3164
6.8664e-009,0.3197
6.9049e-009,0.3316
6.9435e-009,0.3612
6.9821e-009,0.4190
7.0206e-009,0.5067
7.0592e-009,0.6188
7.0978e-009,0.7309
7.1364e-009,0.8251
7.1749e-009,0.9077
7.2135e-009,0.9756
7.2521e-009,1.0270
7.2907e-009,1.0631
7.3293e-009,1.0884
7.3678e-009,1.1071
7.4064e-009,1.1206
7.4450e-009,1.1299
7.4835e-009,1.1377
7.5221e-009,1.1466
7.5607e-009,1.1563
7.5993e-009,1.1649
7.6379e-009,1.1721
7.6764e-009,1.1750
7.7150e-009,1.1741
7.7536e-009,1.1735
7.7922e-009,1.1734
7.8307e-009,1.1731
7.8693e-009,1.1724
7.9079e-009,1.1721
7.9464e-009,1.1727
7.9850e-009,1.1733
8.0236e-009,1.1736
8.0622e-009,1.1742
8.1008e-009,1.1753
8.1393e-009,1.1761
8.1779e-009,1.1763
8.2165e-009,1.1762
8.2550e-009,1.1764
8.2936e-009,1.1792
8.3322e-009,1.1803
8.3708e-009,1.1691
8.4093e-009,1.1282
8.4479e-009,1.0464
8.4865e-009,0.9424
8.5251e-009,0.8319
8.5637e-009,0.7169
8.6022e-009,0.6109
8.6408e-009,0.5236
8.6794e-009,0.4605
8.7179e-009,0.4177
8.7565e-009,0.3881
8.7951e-009,0.3692
8.8337e-009,0.3590
8.8722e-009,0.3536
8.9108e-009,0.3490
8.9494e-009,0.3437
8.9880e-009,0.3363
9.0266e-009,0.3271
9.0651e-009,0.3208
9.1037e-009,0.3183
9.1423e-009,0.3173
9.1808e-009,0.3178
9.2194e-009,0.3224
9.2580e-009,0.3373
9.2966e-009,0.3712
9.3352e-009,0.4343
9.3737e-009,0.5276
9.4123e-009,0.6429
9.4509e-009,0.7511
9.4895e-009,0.8432
9.5280e-009,0.9231
9.5666e-009,0.9876
9.6052e-009,1.0356
9.6437e-009,1.0692
9.6823e-009,1.0932
9.7209e-009,1.1107
9.7595e-009,1.1229
9.7981e-009,1.1315
9.8366e-009,1.1395
9.8752e-009,1.1486
9.9138e-009,1.1581
9.9524e-009,1.1666
9.9909e-009,1.1734
1.00295e-008,1.1752
1.00681e-008,1.1740
1.01066e-008,1.1736
1.01452e-008,1.1735
1.01838e-008,1.1731
1.02224e-008,1.1723
1.02610e-008,1.1723
1.02995e-008,1.1729
1.03381e-008,1.1734
1.03767e-008,1.1737
1.04152e-008,1.1745
1.04538e-008,1.1756
1.04924e-008,1.1762
1.05310e-008,1.1764
1.05695e-008,1.1762
1.06081e-008,1.1756
1.06467e-008,1.1751
1.06853e-008,1.1753
1.07239e-008,1.1756
1.07624e-008,1.1757
1.08010e-008,1.1757
1.08396e-008,1.1758
1.08781e-008,1.1760
1.09167e-008,1.1760
1.09553e-008,1.1760
1.09939e-008,1.1760
1.10324e-008,1.1762
1.10710e-008,1.1769
1.11096e-008,1.1803
1.11482e-008,1.1810
1.11868e-008,1.1684
1.12253e-008,1.1251
1.12639e-008,1.0417
1.13025e-008,0.9372
1.13410e-008,0.8260
1.13796e-008,0.7111
1.14182e-008,0.6061
1.14568e-008,0.5200
1.14953e-008,0.4580
1.15339e-008,0.4160
1.15725e-008,0.3872
1.16111e-008,0.3689
1.16497e-008,0.3590
1.16882e-008,0.3537
1.17268e-008,0.3490
1.17654e-008,0.3436
1.18039e-008,0.3361
1.18425e-008,0.3269
1.18811e-008,0.3208
1.19197e-008,0.3184
1.19583e-008,0.3175
1.19968e-008,0.3180
1.20354e-008,0.3203
1.20740e-008,0.3235
1.21126e-008,0.3260
1.21511e-008,0.3268
1.21897e-008,0.3267
1.22283e-008,0.3268
1.22668e-008,0.3266
1.23054e-008,0.3255
1.23440e-008,0.3243
1.23826e-008,0.3235
1.24212e-008,0.3229
1.24597e-008,0.3231
1.24983e-008,0.3237
1.25369e-008,0.3240
1.25755e-008,0.3241
1.26140e-008,0.3242
1.26526e-008,0.3242
1.26912e-008,0.3241
1.27297e-008,0.3236
1.27683e-008,0.3234
1.28069e-008,0.3234
1.28455e-008,0.3234
1.28841e-008,0.3232
1.29226e-008,0.3232
1.29612e-008,0.3249
1.29998e-008,0.3327
1.30383e-008,0.3555
1.30769e-008,0.4069
1.31155e-008,0.4914
1.31541e-008,0.6027
1.31926e-008,0.7168
1.32312e-008,0.8141
1.32698e-008,0.8998
1.33084e-008,0.9703
1.33470e-008,1.0238
1.33855e-008,1.0610
1.34241e-008,1.0868
1.34627e-008,1.1055
1.35012e-008,1.1190
1.35398e-008,1.1284
1.35784e-008,1.1361
1.36170e-008,1.1447
1.36555e-008,1.1546
1.36941e-008,1.1640
1.37327e-008,1.1718
1.37713e-008,1.1751
1.38099e-008,1.1743
1.38484e-008,1.1737
1.38870e-008,1.1751
1.39256e-008,1.1796
1.39641e-008,1.1785
1.40027e-008,1.1640
1.40413e-008,1.1185
1.40799e-008,1.0335
1.41185e-008,0.9287
1.41570e-008,0.8175
1.41956e-008,0.7038
1.42342e-008,0.6004
1.42728e-008,0.5158
1.43113e-008,0.4549
1.43499e-008,0.4133
1.43885e-008,0.3846
1.44270e-008,0.3668
1.44656e-008,0.3578
1.45042e-008,0.3529
1.45428e-008,0.3479
1.45814e-008,0.3424
1.46199e-008,0.3349
1.46585e-008,0.3260
1.46971e-008,0.3202
1.47357e-008,0.3178
1.47742e-008,0.3171
1.48128e-008,0.3180
1.48514e-008,0.3231
1.48899e-008,0.3394
1.49285e-008,0.3758
1.49671e-008,0.4423
1.50057e-008,0.5386
1.50443e-008,0.6549
1.50828e-008,0.7610
1.51214e-008,0.8518
1.51600e-008,0.9302
1.51985e-008,0.9932
1.52371e-008,1.0395
1.52757e-008,1.0732
1.53143e-008,1.1165
1.53528e-008,1.1413
1.53914e-008,1.1481
1.54300e-008,1.1344
1.54686e-008,1.0825
1.55071e-008,0.9963
1.55457e-008,0.8928
1.55843e-008,0.7784
1.56229e-008,0.6666
1.56615e-008,0.5664
1.57000e-008,0.4874
1.57386e-008,0.4334
1.57772e-008,0.3909
1.58158e-008,0.3695
1.58543e-008,0.3753
1.58929e-008,0.4139
1.59315e-008,0.4831
1.59701e-008,0.5807
1.60086e-008,0.6892
1.60472e-008,0.7852
1.60858e-008,0.8722
1.61243e-008,0.9472
1.61629e-008,1.0066
1.62015e-008,1.0498
1.62401e-008,1.0801
1.62786e-008,1.1030
1.63172e-008,1.1203
1.63558e-008,1.1306
1.63944e-008,1.1382
1.64329e-008,1.1470
1.64715e-008,1.1563
1.65101e-008,1.1643
1.65487e-008,1.1710
1.65873e-008,1.1750
1.66258e-008,1.1751
1.66644e-008,1.1747
1.67030e-008,1.1745
1.67416e-008,1.1742
1.67801e-008,1.1734
1.68187e-008,1.1727
1.68573e-008,1.1729
1.68959e-008,1.1736
1.69344e-008,1.1737
1.69730e-008,1.1740
1.70116e-008,1.1751
1.70501e-008,1.1760
1.70887e-008,1.1762
1.71273e-008,1.1762
1.71659e-008,1.1766
1.72044e-008,1.1796
1.72430e-008,1.1805
1.72816e-008,1.1692
1.73202e-008,1.1284
1.73588e-008,1.0469
1.73973e-008,0.9429
1.74359e-008,0.8323
1.74745e-008,0.7175
1.75131e-008,0.6114
1.75516e-008,0.5239
1.75902e-008,0.4608
1.76288e-008,0.4166
1.76674e-008,0.3794
1.77059e-008,0.3708
1.77445e-008,0.3885
1.77831e-008,0.4389
1.78216e-008,0.5218
1.78602e-008,0.6288
1.78988e-008,0.7314
1.79374e-008,0.8221
1.79759e-008,0.9047
1.80145e-008,0.9747
1.80531e-008,1.0276
1.80917e-008,1.0663
1.81302e-008,1.1125
1.81688e-008,1.1388
1.82074e-008,1.1491
1.82460e-008,1.1346
1.82846e-008,1.0830
1.83231e-008,0.9972
1.83617e-008,0.8929
1.84003e-008,0.7775
1.84389e-008,0.6654
1.84774e-008,0.5657
1.85160e-008,0.4874
1.85546e-008,0.4343
1.85932e-008,0.3991
1.86317e-008,0.3752
1.86703e-008,0.3609
1.87089e-008,0.3559
1.87474e-008,0.3509
1.87860e-008,0.3449
1.88246e-008,0.3387
1.88632e-008,0.3310
1.89017e-008,0.3238
1.89403e-008,0.3189
1.89789e-008,0.3163
1.90175e-008,0.3163
1.90560e-008,0.3179
1.90946e-008,0.3206
1.91332e-008,0.3240
1.91718e-008,0.3263
1.92104e-008,0.3266
1.92489e-008,0.3264
1.92875e-008,0.3267
1.93261e-008,0.3259
1.93647e-008,0.3244
1.94032e-008,0.3235
1.94418e-008,0.3230
1.94804e-008,0.3229
1.95190e-008,0.3240
1.95575e-008,0.3303
1.95961e-008,0.3492
1.96347e-008,0.3937
1.96732e-008,0.4712
1.97118e-008,0.5776
1.97504e-008,0.6938
1.97890e-008,0.7936
1.98275e-008,0.8820
1.98661e-008,0.9563
1.99047e-008,1.0136
1.99433e-008,1.0540
1.99819e-008,1.0903
2.00204e-008,1.1319
2.00590e-008,1.1447
2.00976e-008,1.1461
2.01362e-008,1.1175
2.01747e-008,1.0493
2.02133e-008,0.9545
2.02519e-008,0.8460
2.02905e-008,0.7315
2.03290e-008,0.6235
2.03676e-008,0.5308
2.04062e-008,0.4626
2.04447e-008,0.4175
2.04833e-008,0.3872
2.05219e-008,0.3668
2.05605e-008,0.3575
2.05990e-008,0.3539
2.06376e-008,0.3476
2.06762e-008,0.3419
2.07148e-008,0.3355
2.07533e-008,0.3275
2.07919e-008,0.3212
2.08305e-008,0.3174
2.08691e-008,0.3159
2.09077e-008,0.3167
2.09462e-008,0.3213
2.09848e-008,0.3367
2.10234e-008,0.3728
2.10620e-008,0.4385
2.11005e-008,0.5330
2.11391e-008,0.6487
2.11777e-008,0.7560
2.12163e-008,0.8470
2.12548e-008,0.9262
2.12934e-008,0.9901
2.13320e-008,1.0374
2.13705e-008,1.0702
2.14091e-008,1.0935
2.14477e-008,1.1108
2.14863e-008,1.1231
2.15248e-008,1.1316
2.15634e-008,1.1396
2.16020e-008,1.1489
2.16406e-008,1.1585
2.16791e-008,1.1668
2.17177e-008,1.1733
2.17563e-008,1.1749
2.17949e-008,1.1737
2.18335e-008,1.1734
2.18720e-008,1.1733
2.19106e-008,1.1729
2.19492e-008,1.1721
2.19878e-008,1.1721
2.20263e-008,1.1728
2.20649e-008,1.1733
2.21035e-008,1.1736
2.21420e-008,1.1743
2.21806e-008,1.1755
2.22192e-008,1.1761
2.22578e-008,1.1762
2.22963e-008,1.1760
2.23349e-008,1.1768
2.23735e-008,1.1799
2.24121e-008,1.1791
2.24506e-008,1.1623
2.24892e-008,1.1108
2.25278e-008,1.0207
2.25664e-008,0.9147
2.26050e-008,0.8022
2.26435e-008,0.6884
2.26821e-008,0.5863
2.27207e-008,0.5050
2.27593e-008,0.4479
2.27978e-008,0.4089
2.28364e-008,0.3822
2.28750e-008,0.3658
2.29136e-008,0.3573
2.29521e-008,0.3523
2.29907e-008,0.3476
2.30293e-008,0.3420
2.30678e-008,0.3339
2.31064e-008,0.3249
2.31450e-008,0.3198
2.31836e-008,0.3178
2.32221e-008,0.3172
2.32607e-008,0.3181
2.32993e-008,0.3206
2.33379e-008,0.3239
2.33764e-008,0.3261
2.34150e-008,0.3265
2.34536e-008,0.3265
2.34922e-008,0.3266
2.35308e-008,0.3262
2.35693e-008,0.3250
2.36079e-008,0.3239
2.36465e-008,0.3231
2.36851e-008,0.3227
2.37236e-008,0.3232
2.37622e-008,0.3271
2.38008e-008,0.3391
2.38394e-008,0.3708
2.38779e-008,0.4344
2.39165e-008,0.5296
2.39551e-008,0.6458
2.39936e-008,0.7530
2.40322e-008,0.8461
2.40708e-008,0.9269
2.41094e-008,0.9915
2.41479e-008,1.0388
2.41865e-008,1.0712
2.42251e-008,1.0942
2.42637e-008,1.1111
2.43023e-008,1.1230
2.43408e-008,1.1314
2.43794e-008,1.1392
2.44180e-008,1.1483
2.44566e-008,1.1582
2.44951e-008,1.1671
2.45337e-008,1.1736
2.45723e-008,1.1750
2.46109e-008,1.1740
2.46494e-008,1.1738
2.46880e-008,1.1771
2.47266e-008,1.1801
2.47651e-008,1.1755
2.48037e-008,1.1522
2.48423e-008,1.0917
2.48809e-008,0.9964
2.49194e-008,0.8892
2.49580e-008,0.7757
2.49966e-008,0.6646
2.50352e-008,0.5670
2.50737e-008,0.4909
2.51123e-008,0.4379
2.51509e-008,0.3960
2.51895e-008,0.3701
2.52281e-008,0.3748
2.52666e-008,0.4076
2.53052e-008,0.4738
2.53438e-008,0.5699
2.53824e-008,0.6788
2.54209e-008,0.7749
2.54595e-008,0.8621
2.54981e-008,0.9394
2.55367e-008,1.0017
2.55752e-008,1.0466
2.56138e-008,1.0779
2.56524e-008,1.1015
2.56909e-008,1.1194
2.57295e-008,1.1296
2.57681e-008,1.1368
2.58067e-008,1.1460
2.58452e-008,1.1553
2.58838e-008,1.1635
2.59224e-008,1.1706
2.59610e-008,1.1750
2.59995e-008,1.1752
2.60381e-008,1.1747
2.60767e-008,1.1748
2.61153e-008,1.1747
2.61539e-008,1.1738
2.61924e-008,1.1729
2.62310e-008,1.1731
2.62696e-008,1.1738
2.63082e-008,1.1738
2.63467e-008,1.1740
2.63853e-008,1.1753
2.64239e-008,1.1762
2.64625e-008,1.1764
2.65010e-008,1.1763
2.65396e-008,1.1761
2.65782e-008,1.1756
2.66167e-008,1.1755
2.66553e-008,1.1756
2.66939e-008,1.1758
2.67325e-008,1.1758
2.67710e-008,1.1758
2.68096e-008,1.1759
2.68482e-008,1.1762
2.68868e-008,1.1761
2.69254e-008,1.1760
2.69639e-008,1.1762
2.70025e-008,1.1765
2.70411e-008,1.1791
2.70797e-008,1.1816
2.71182e-008,1.1757
2.71568e-008,1.1463
2.71954e-008,1.0771
2.72340e-008,0.9774
2.72725e-008,0.8688
2.73111e-008,0.7539
2.73497e-008,0.6438
2.73882e-008,0.5496
2.74268e-008,0.4785
2.74654e-008,0.4300
2.75040e-008,0.3967
2.75425e-008,0.3746
2.75811e-008,0.3620
2.76197e-008,0.3555
2.76583e-008,0.3508
2.76968e-008,0.3458
2.77354e-008,0.3392
2.77740e-008,0.3303
2.78126e-008,0.3225
2.78512e-008,0.3191
2.78897e-008,0.3177
2.79283e-008,0.3176
2.79669e-008,0.3192
2.80055e-008,0.3222
2.80440e-008,0.3253
2.80826e-008,0.3267
2.81212e-008,0.3268
2.81598e-008,0.3268
2.81983e-008,0.3268
2.82369e-008,0.3260
2.82755e-008,0.3247
2.83140e-008,0.3238
2.83526e-008,0.3231
2.83912e-008,0.3230
2.84298e-008,0.3245
2.84683e-008,0.3308
2.85069e-008,0.3493
2.85455e-008,0.3934
2.85841e-008,0.4709
2.86226e-008,0.5771
2.86612e-008,0.6932
2.86998e-008,0.7932
2.87384e-008,0.8819
2.87770e-008,0.9561
2.88155e-008,1.0135
2.88541e-008,1.0540
2.88927e-008,1.0904
2.89313e-008,1.1320
2.89698e-008,1.1448
2.90084e-008,1.1463
2.90470e-008,1.1178
2.90855e-008,1.0497
2.91241e-008,0.9550
2.91627e-008,0.8466
2.92013e-008,0.7321
2.92398e-008,0.6240
2.92784e-008,0.5312
2.93170e-008,0.4629
2.93556e-008,0.4178
2.93941e-008,0.3874
2.94327e-008,0.3670
2.94713e-008,0.3576
2.95099e-008,0.3540
2.95485e-008,0.3477
2.95870e-008,0.3421
2.96256e-008,0.3356
2.96642e-008,0.3277
2.97028e-008,0.3213
2.97413e-008,0.3175
2.97799e-008,0.3160
2.98185e-008,0.3166
2.98570e-008,0.3185
2.98956e-008,0.3216
2.99342e-008,0.3249
2.99728e-008,0.3263
3.00113e-008,0.3262
3.00499e-008,0.3264
3.00885e-008,0.3264
3.01271e-008,0.3250
3.01657e-008,0.3237
3.02042e-008,0.3232
3.02428e-008,0.3227
3.02814e-008,0.3228
3.03199e-008,0.3230
3.03585e-008,0.3234
3.03971e-008,0.3238
3.04357e-008,0.3238
3.04743e-008,0.3239
3.05128e-008,0.3239
3.05514e-008,0.3235
3.05900e-008,0.3231
3.06285e-008,0.3231
3.06671e-008,0.3232
3.07057e-008,0.3230
3.07443e-008,0.3229
3.07829e-008,0.3246
3.08214e-008,0.3324
3.08600e-008,0.3550
3.08986e-008,0.4060
3.09372e-008,0.4904
3.09757e-008,0.6016
3.10143e-008,0.7158
3.10529e-008,0.8131
3.10914e-008,0.8990
3.11300e-008,0.9696
3.11686e-008,1.0232
3.12072e-008,1.0606
3.12458e-008,1.0864
3.12843e-008,1.1052
3.13229e-008,1.1187
3.13615e-008,1.1281
3.14000e-008,1.1359
3.14386e-008,1.1445
3.14772e-008,1.1543
3.15158e-008,1.1638
3.15544e-008,1.1716
3.15929e-008,1.1749
3.16315e-008,1.1741
3.16701e-008,1.1735
3.17087e-008,1.1733
3.17472e-008,1.1728
3.17858e-008,1.1720
3.18244e-008,1.1716
3.18629e-008,1.1722
3.19015e-008,1.1728
3.19401e-008,1.1732
3.19787e-008,1.1738
3.20173e-008,1.1749
3.20558e-008,1.1758
3.20944e-008,1.1761
3.21330e-008,1.1760
3.21715e-008,1.1755
3.22101e-008,1.1749
3.22487e-008,1.1749
3.22873e-008,1.1752
3.23259e-008,1.1754
3.23644e-008,1.1754
3.24030e-008,1.1755
3.24416e-008,1.1757
3.24801e-008,1.1758
3.25187e-008,1.1757
3.25573e-008,1.1758
3.25959e-008,1.1759
3.26344e-008,1.1759
3.26730e-008,1.1758
3.27116e-008,1.1758
3.27502e-008,1.1757
3.27888e-008,1.1758
3.28273e-008,1.1759
3.28659e-008,1.1760
3.29045e-008,1.1760
3.29430e-008,1.1760
3.29816e-008,1.1760
3.30202e-008,1.1760
3.30588e-008,1.1761
3.30974e-008,1.1762
3.31359e-008,1.1787
3.31745e-008,1.1816
3.32131e-008,1.1765
3.32516e-008,1.1489
3.32902e-008,1.0818
3.33288e-008,0.9831
3.33674e-008,0.8749
3.34060e-008,0.7602
3.34445e-008,0.6495
3.34831e-008,0.5542
3.35217e-008,0.4818
3.35603e-008,0.4319
3.35988e-008,0.3905
3.36374e-008,0.3707
3.36760e-008,0.3785
3.37145e-008,0.4158
3.37531e-008,0.4869
3.37917e-008,0.5870
3.38303e-008,0.6946
3.38689e-008,0.7887
3.39074e-008,0.8747
3.39460e-008,0.9502
3.39846e-008,1.0099
3.40231e-008,1.0523
3.40617e-008,1.0940
3.41003e-008,1.1322
3.41389e-008,1.1469
3.41775e-008,1.1439
3.42160e-008,1.1071
3.42546e-008,1.0325
3.42932e-008,0.9338
3.43318e-008,0.8213
3.43703e-008,0.7064
3.44089e-008,0.6012
3.44475e-008,0.5138
3.44860e-008,0.4517
3.45246e-008,0.4108
3.45632e-008,0.3833
3.46018e-008,0.3650
3.46404e-008,0.3572
3.46789e-008,0.3532
3.47175e-008,0.3471
3.47561e-008,0.3413
3.47946e-008,0.3341
3.48332e-008,0.3263
3.48718e-008,0.3206
3.49104e-008,0.3170
3.49490e-008,0.3161
3.49875e-008,0.3176
3.50261e-008,0.3243
3.50647e-008,0.3440
3.51032e-008,0.3869
3.51418e-008,0.4604
3.51804e-008,0.5615
3.52190e-008,0.6783
3.52575e-008,0.7805
3.52961e-008,0.8689
3.53347e-008,0.9442
3.53733e-008,1.0039
3.54119e-008,1.0472
3.54504e-008,1.0803
3.54890e-008,1.1245
3.55276e-008,1.1431
3.55661e-008,1.1480
3.56047e-008,1.1275
3.56433e-008,1.0675
3.56819e-008,0.9768
3.57205e-008,0.8705
3.57590e-008,0.7553
3.57976e-008,0.6452
3.58362e-008,0.5486
3.58747e-008,0.4748
3.59133e-008,0.4256
3.59519e-008,0.3928
3.59905e-008,0.3708
3.60290e-008,0.3587
3.60676e-008,0.3551
3.61062e-008,0.3495
3.61448e-008,0.3435
3.61834e-008,0.3374
3.62219e-008,0.3294
3.62605e-008,0.3226
3.62991e-008,0.3182
3.63376e-008,0.3161
3.63762e-008,0.3165
3.64148e-008,0.3182
3.64534e-008,0.3210
3.64920e-008,0.3244
3.65305e-008,0.3263
3.65691e-008,0.3264
3.66077e-008,0.3264
3.66462e-008,0.3266
3.66848e-008,0.3255
3.67234e-008,0.3240
3.67620e-008,0.3233
3.68006e-008,0.3228
3.68391e-008,0.3228
3.68777e-008,0.3244
3.69163e-008,0.3320
3.69549e-008,0.3538
3.69934e-008,0.4030
3.70320e-008,0.4854
3.70706e-008,0.5951
3.71091e-008,0.7097
3.71477e-008,0.8074
3.71863e-008,0.8941
3.72249e-008,0.9659
3.72635e-008,1.0206
3.73020e-008,1.0588
3.73406e-008,1.0962
3.73792e-008,1.1347
3.74177e-008,1.1457
3.74563e-008,1.1438
3.74949e-008,1.1095
3.75335e-008,1.0361
3.75721e-008,0.9391
3.76106e-008,0.8289
3.76492e-008,0.7147
3.76878e-008,0.6083
3.77263e-008,0.5188
3.77649e-008,0.4545
3.78035e-008,0.4096
3.78421e-008,0.3751
3.78806e-008,0.3695
3.79192e-008,0.3928
3.79578e-008,0.4497
3.79964e-008,0.5350
3.80350e-008,0.6434
3.80735e-008,0.7448
3.81121e-008,0.8358
3.81507e-008,0.9165
3.81892e-008,0.9829
3.82278e-008,1.0330
3.82664e-008,1.0722
3.83050e-008,1.1181
3.83436e-008,1.1396
3.83821e-008,1.1478
3.84207e-008,1.1273
3.84593e-008,1.0678
3.84978e-008,0.9773
3.85364e-008,0.8703
3.85750e-008,0.7539
3.86136e-008,0.6439
3.86521e-008,0.5481
3.86907e-008,0.4750
3.87293e-008,0.4250
3.87679e-008,0.3847
3.88065e-008,0.3700
3.88450e-008,0.3823
3.88836e-008,0.4281
3.89222e-008,0.5043
3.89607e-008,0.6082
3.89993e-008,0.7136
3.90379e-008,0.8072
3.90765e-008,0.8917
3.91151e-008,0.9631
3.91536e-008,1.0184
3.91922e-008,1.0592
3.92308e-008,1.1054
3.92693e-008,1.1347
3.93079e-008,1.1474
3.93465e-008,1.1379
3.93851e-008,1.0911
3.94237e-008,1.0082
3.94622e-008,0.9057
3.95008e-008,0.7908
3.95394e-008,0.6778
3.95780e-008,0.5765
3.96165e-008,0.4954
3.96551e-008,0.4394
3.96937e-008,0.4022
3.97322e-008,0.3771
3.97708e-008,0.3618
3.98094e-008,0.3561
3.98480e-008,0.3511
3.98866e-008,0.3452
3.99251e-008,0.3394
3.99637e-008,0.3317
4.00023e-008,0.3242
4.00408e-008,0.3190
4.00794e-008,0.3162
4.01180e-008,0.3160
4.01566e-008,0.3182
4.01952e-008,0.3274
4.02337e-008,0.3521
4.02723e-008,0.4028
4.03109e-008,0.4841
4.03494e-008,0.5915
4.03880e-008,0.7069
4.04266e-008,0.8044
4.04652e-008,0.8898
4.05037e-008,0.9613
4.05423e-008,1.0166
4.05809e-008,1.0558
4.06195e-008,1.0831
4.06581e-008,1.1032
4.06966e-008,1.1178
4.07352e-008,1.1278
4.07738e-008,1.1357
4.08123e-008,1.1443
4.08509e-008,1.1540
4.08895e-008,1.1629
4.09281e-008,1.1706
4.09667e-008,1.1748
4.10052e-008,1.1743
4.10438e-008,1.1735
4.10824e-008,1.1742
4.11209e-008,1.1790
4.11595e-008,1.1794
4.11981e-008,1.1683
4.12367e-008,1.1294
4.12752e-008,1.0503
4.13138e-008,0.9471
4.13524e-008,0.8370
4.13910e-008,0.7228
4.14296e-008,0.6170
