.HEADER
..NAMES
Time,V U3.N3
2.21150e-008,0.3036
2.21517e-008,0.3077
2.21884e-008,0.3150
2.22251e-008,0.3233
2.22617e-008,0.3304
2.22984e-008,0.3354
2.23351e-008,0.3392
2.23718e-008,0.3455
2.24084e-008,0.3603
2.24451e-008,0.3902
2.24818e-008,0.4395
2.25184e-008,0.5085
2.25551e-008,0.5936
2.25918e-008,0.6878
2.26285e-008,0.7817
2.26651e-008,0.8644
2.27018e-008,0.9272
2.27385e-008,0.9656
2.27752e-008,0.9801
2.28119e-008,0.9767
2.28485e-008,0.9656
2.28852e-008,0.9570
2.29219e-008,0.9585
2.29586e-008,0.9732
2.29952e-008,1.0000
2.30319e-008,1.0340
2.30686e-008,1.0686
2.31052e-008,1.0964
2.31419e-008,1.1120
2.31786e-008,1.1134
2.32153e-008,1.1032
2.32519e-008,1.0874
2.32886e-008,1.0725
2.33253e-008,1.0618
2.33620e-008,1.0534
2.33987e-008,1.0403
2.34353e-008,1.0145
2.34720e-008,0.9702
2.35087e-008,0.9035
2.35454e-008,0.8151
2.35820e-008,0.7121
2.36187e-008,0.6069
2.36554e-008,0.5131
2.36920e-008,0.4441
2.37287e-008,0.4081
2.37654e-008,0.4041
2.38021e-008,0.4226
2.38387e-008,0.4500
2.38754e-008,0.4720
2.39121e-008,0.4787
2.39488e-008,0.4658
2.39855e-008,0.4349
2.40221e-008,0.3926
2.40588e-008,0.3492
2.40955e-008,0.3154
2.41322e-008,0.2986
2.41688e-008,0.3006
2.42055e-008,0.3173
2.42422e-008,0.3404
2.42788e-008,0.3604
2.43155e-008,0.3705
2.43522e-008,0.3683
2.43889e-008,0.3557
2.44255e-008,0.3376
2.44622e-008,0.3200
2.44989e-008,0.3083
2.45356e-008,0.3054
2.45723e-008,0.3113
2.46089e-008,0.3231
2.46456e-008,0.3359
2.46823e-008,0.3446
2.47190e-008,0.3460
2.47556e-008,0.3395
2.47923e-008,0.3274
2.48290e-008,0.3141
2.48657e-008,0.3037
2.49023e-008,0.2994
2.49390e-008,0.3018
2.49757e-008,0.3096
2.50123e-008,0.3199
2.50490e-008,0.3298
2.50857e-008,0.3367
2.51224e-008,0.3400
2.51590e-008,0.3419
2.51957e-008,0.3474
2.52324e-008,0.3639
2.52691e-008,0.3980
2.53058e-008,0.4532
2.53424e-008,0.5286
2.53791e-008,0.6189
2.54158e-008,0.7156
2.54525e-008,0.8083
2.54891e-008,0.8860
2.55258e-008,0.9413
2.55625e-008,0.9714
2.55991e-008,0.9787
2.56358e-008,0.9712
2.56725e-008,0.9599
2.57092e-008,0.9544
2.57458e-008,0.9608
2.57825e-008,0.9807
2.58192e-008,1.0111
2.58559e-008,1.0464
2.58926e-008,1.0793
2.59292e-008,1.1031
2.59659e-008,1.1133
2.60026e-008,1.1099
2.60393e-008,1.0969
2.60759e-008,1.0808
2.61126e-008,1.0676
2.61493e-008,1.0592
2.61859e-008,1.0515
2.62226e-008,1.0366
2.62593e-008,1.0067
2.62960e-008,0.9562
2.63326e-008,0.8826
2.63693e-008,0.7882
2.64060e-008,0.6824
2.64427e-008,0.5783
2.64794e-008,0.4900
2.65160e-008,0.4298
2.65527e-008,0.4037
2.65894e-008,0.4077
2.66261e-008,0.4307
2.66627e-008,0.4582
2.66994e-008,0.4767
2.67361e-008,0.4778
2.67727e-008,0.4591
2.68094e-008,0.4237
2.68461e-008,0.3797
2.68828e-008,0.3378
2.69194e-008,0.3083
2.69561e-008,0.2971
2.69928e-008,0.3042
2.70295e-008,0.3239
2.70662e-008,0.3472
2.71028e-008,0.3650
2.71395e-008,0.3716
2.71762e-008,0.3659
2.72129e-008,0.3509
2.72495e-008,0.3321
2.72862e-008,0.3156
2.73229e-008,0.3061
2.73595e-008,0.3060
2.73962e-008,0.3142
2.74329e-008,0.3270
2.74696e-008,0.3393
2.75062e-008,0.3463
2.75429e-008,0.3453
2.75796e-008,0.3367
2.76163e-008,0.3236
2.76530e-008,0.3104
2.76896e-008,0.3015
2.77263e-008,0.2991
2.77630e-008,0.3034
2.77997e-008,0.3124
2.78363e-008,0.3231
2.78730e-008,0.3324
2.79097e-008,0.3383
2.79463e-008,0.3408
2.79830e-008,0.3428
2.80197e-008,0.3503
2.80564e-008,0.3709
2.80930e-008,0.4106
2.81297e-008,0.4718
2.81664e-008,0.5521
2.82031e-008,0.6453
2.82398e-008,0.7422
2.82764e-008,0.8318
2.83131e-008,0.9040
2.83498e-008,0.9523
2.83865e-008,0.9755
2.84231e-008,0.9775
2.84598e-008,0.9678
2.84965e-008,0.9571
2.85331e-008,0.9546
2.85698e-008,0.9649
2.86065e-008,0.9882
2.86432e-008,1.0208
2.86798e-008,1.0562
2.87165e-008,1.0872
2.87532e-008,1.1074
2.87899e-008,1.1133
2.88266e-008,1.1061
2.88632e-008,1.0906
2.88999e-008,1.0737
2.89366e-008,1.0616
2.89733e-008,1.0581
2.90099e-008,1.0636
2.90466e-008,1.0755
2.90833e-008,1.0896
2.91199e-008,1.1018
2.91566e-008,1.1087
2.91933e-008,1.1090
2.92300e-008,1.1035
2.92666e-008,1.0949
2.93033e-008,1.0870
2.93400e-008,1.0832
2.93767e-008,1.0850
2.94133e-008,1.0919
2.94500e-008,1.1014
2.94867e-008,1.1104
2.95234e-008,1.1160
2.95601e-008,1.1166
2.95967e-008,1.1127
2.96334e-008,1.1057
2.96701e-008,1.0980
2.97068e-008,1.0920
2.97434e-008,1.0894
2.97801e-008,1.0906
2.98168e-008,1.0951
2.98534e-008,1.1008
2.98901e-008,1.1039
2.99268e-008,1.0988
2.99635e-008,1.0792
3.00002e-008,1.0410
3.00368e-008,0.9831
3.00735e-008,0.9069
3.01102e-008,0.8164
3.01469e-008,0.7191
3.01835e-008,0.6244
3.02202e-008,0.5413
3.02569e-008,0.4782
3.02935e-008,0.4399
3.03302e-008,0.4253
3.03669e-008,0.4280
3.04036e-008,0.4388
3.04403e-008,0.4483
3.04769e-008,0.4492
3.05136e-008,0.4383
3.05503e-008,0.4158
3.05869e-008,0.3854
3.06236e-008,0.3533
3.06603e-008,0.3269
3.06970e-008,0.3114
3.07336e-008,0.3094
3.07703e-008,0.3201
3.08070e-008,0.3416
3.08437e-008,0.3725
3.08804e-008,0.4134
3.09170e-008,0.4654
3.09537e-008,0.5292
3.09904e-008,0.6039
3.10270e-008,0.6874
3.10637e-008,0.7746
3.11004e-008,0.8570
3.11371e-008,0.9258
3.11738e-008,0.9737
3.12104e-008,0.9967
3.12471e-008,0.9969
3.12838e-008,0.9827
3.13205e-008,0.9651
3.13571e-008,0.9539
3.13938e-008,0.9560
3.14305e-008,0.9735
3.14671e-008,1.0041
3.15038e-008,1.0416
3.15405e-008,1.0775
3.15772e-008,1.1029
3.16139e-008,1.1126
3.16505e-008,1.1067
3.16872e-008,1.0904
3.17239e-008,1.0716
3.17605e-008,1.0565
3.17972e-008,1.0461
3.18339e-008,1.0356
3.18706e-008,1.0172
3.19072e-008,0.9837
3.19439e-008,0.9294
3.19806e-008,0.8516
3.20173e-008,0.7543
3.20540e-008,0.6481
3.20906e-008,0.5464
3.21273e-008,0.4643
3.21640e-008,0.4136
3.22006e-008,0.3970
3.22373e-008,0.4081
3.22740e-008,0.4343
3.23107e-008,0.4610
3.23474e-008,0.4760
3.23840e-008,0.4723
3.24207e-008,0.4492
3.24574e-008,0.4110
3.24941e-008,0.3671
3.25307e-008,0.3284
3.25674e-008,0.3040
3.26041e-008,0.2981
3.26407e-008,0.3099
3.26774e-008,0.3350
3.27141e-008,0.3691
3.27508e-008,0.4099
3.27875e-008,0.4580
3.28241e-008,0.5144
3.28608e-008,0.5804
3.28975e-008,0.6563
3.29341e-008,0.7399
3.29708e-008,0.8242
3.30075e-008,0.9001
3.30442e-008,0.9590
3.30808e-008,0.9943
3.31175e-008,1.0046
3.31542e-008,0.9960
3.31909e-008,0.9783
3.32276e-008,0.9622
3.32642e-008,0.9562
3.33009e-008,0.9652
3.33376e-008,0.9893
3.33742e-008,1.0241
3.34109e-008,1.0616
3.34476e-008,1.0925
3.34843e-008,1.1097
3.35210e-008,1.1110
3.35576e-008,1.0998
3.35943e-008,1.0828
3.36310e-008,1.0663
3.36677e-008,1.0526
3.37043e-008,1.0387
3.37410e-008,1.0181
3.37777e-008,0.9847
3.38143e-008,0.9331
3.38510e-008,0.8600
3.38877e-008,0.7677
3.39244e-008,0.6651
3.39611e-008,0.5646
3.39977e-008,0.4801
3.40344e-008,0.4241
3.40711e-008,0.4008
3.41077e-008,0.4056
3.41444e-008,0.4276
3.41811e-008,0.4530
3.42178e-008,0.4697
3.42545e-008,0.4701
3.42911e-008,0.4520
3.43278e-008,0.4184
3.43645e-008,0.3770
3.44012e-008,0.3382
3.44378e-008,0.3112
3.44745e-008,0.3011
3.45112e-008,0.3081
3.45478e-008,0.3291
3.45845e-008,0.3603
3.46212e-008,0.3995
3.46579e-008,0.4470
3.46946e-008,0.5035
3.47312e-008,0.5697
3.47679e-008,0.6456
3.48046e-008,0.7290
3.48412e-008,0.8133
3.48779e-008,0.8900
3.49146e-008,0.9505
3.49513e-008,0.9883
3.49879e-008,1.0016
3.50246e-008,0.9956
3.50613e-008,0.9797
3.50980e-008,0.9642
3.51347e-008,0.9577
3.51713e-008,0.9653
3.52080e-008,0.9873
3.52447e-008,1.0201
3.52813e-008,1.0565
3.53180e-008,1.0876
3.53547e-008,1.1059
3.53914e-008,1.1090
3.54281e-008,1.0991
3.54647e-008,1.0826
3.55014e-008,1.0665
3.55381e-008,1.0567
3.55748e-008,1.0560
3.56114e-008,1.0639
3.56481e-008,1.0777
3.56848e-008,1.0930
3.57214e-008,1.1057
3.57581e-008,1.1122
3.57948e-008,1.1115
3.58315e-008,1.1050
3.58682e-008,1.0959
3.59048e-008,1.0884
3.59415e-008,1.0851
3.59782e-008,1.0871
3.60148e-008,1.0930
3.60515e-008,1.1007
3.60882e-008,1.1075
3.61249e-008,1.1117
3.61615e-008,1.1125
3.61982e-008,1.1102
3.62349e-008,1.1059
3.62716e-008,1.1009
3.63083e-008,1.0966
3.63449e-008,1.0939
3.63816e-008,1.0931
3.64183e-008,1.0937
3.64549e-008,1.0947
3.64916e-008,1.0951
3.65283e-008,1.0942
3.65650e-008,1.0922
3.66017e-008,1.0898
3.66383e-008,1.0878
3.66750e-008,1.0869
3.67117e-008,1.0871
3.67484e-008,1.0884
3.67850e-008,1.0904
3.68217e-008,1.0925
3.68584e-008,1.0945
3.68950e-008,1.0959
3.69317e-008,1.0962
3.69684e-008,1.0954
3.70051e-008,1.0935
3.70418e-008,1.0913
3.70784e-008,1.0892
3.71151e-008,1.0878
3.71518e-008,1.0873
3.71884e-008,1.0876
3.72251e-008,1.0887
3.72618e-008,1.0905
3.72985e-008,1.0929
3.73351e-008,1.0955
3.73718e-008,1.0973
3.74085e-008,1.0955
3.74452e-008,1.0859
3.74819e-008,1.0631
3.75185e-008,1.0235
3.75552e-008,0.9654
3.75919e-008,0.8890
3.76285e-008,0.7980
3.76652e-008,0.7001
3.77019e-008,0.6048
3.77386e-008,0.5221
3.77753e-008,0.4607
3.78119e-008,0.4254
3.78486e-008,0.4144
3.78853e-008,0.4210
3.79220e-008,0.4354
3.79586e-008,0.4475
3.79953e-008,0.4500
3.80320e-008,0.4393
3.80686e-008,0.4155
3.81053e-008,0.3832
3.81420e-008,0.3494
3.81787e-008,0.3219
3.82154e-008,0.3063
3.82520e-008,0.3053
3.82887e-008,0.3187
3.83254e-008,0.3447
3.83620e-008,0.3822
3.83987e-008,0.4313
3.84354e-008,0.4916
3.84721e-008,0.5619
3.85088e-008,0.6406
3.85454e-008,0.7246
3.85821e-008,0.8081
3.86188e-008,0.8831
3.86555e-008,0.9422
3.86921e-008,0.9797
3.87288e-008,0.9943
3.87655e-008,0.9902
3.88021e-008,0.9764
3.88388e-008,0.9629
3.88755e-008,0.9576
3.89122e-008,0.9655
3.89489e-008,0.9869
3.89855e-008,1.0184
3.90222e-008,1.0538
3.90589e-008,1.0848
3.90955e-008,1.1039
3.91322e-008,1.1080
3.91689e-008,1.0988
3.92056e-008,1.0820
3.92422e-008,1.0652
3.92789e-008,1.0545
3.93156e-008,1.0532
3.93523e-008,1.0611
3.93890e-008,1.0754
