.HEADER
..NAMES
Time,V U4.N8
4.1076e-009,0.4652
4.1443e-009,0.4531
4.1809e-009,0.4428
4.2176e-009,0.4382
4.2543e-009,0.4393
4.2910e-009,0.4430
4.3276e-009,0.4445
4.3643e-009,0.4398
4.4010e-009,0.4271
4.4377e-009,0.4091
4.4743e-009,0.3942
4.5110e-009,0.3955
4.5477e-009,0.4254
4.5844e-009,0.4891
4.6211e-009,0.5808
4.6577e-009,0.6888
4.6944e-009,0.7984
4.7311e-009,0.8919
4.7678e-009,0.9542
4.8044e-009,0.9808
4.8411e-009,0.9794
4.8778e-009,0.9633
4.9145e-009,0.9452
4.9511e-009,0.9346
4.9878e-009,0.9359
5.0245e-009,0.9479
5.0612e-009,0.9649
5.0978e-009,0.9801
5.1345e-009,0.9885
5.1712e-009,0.9892
5.2079e-009,0.9854
5.2445e-009,0.9826
5.2812e-009,0.9862
5.3179e-009,0.9994
5.3546e-009,1.0222
5.3912e-009,1.0503
5.4279e-009,1.0738
5.4646e-009,1.0791
5.5013e-009,1.0536
5.5379e-009,0.9930
5.5746e-009,0.9025
5.6113e-009,0.7920
5.6480e-009,0.6760
5.6846e-009,0.5732
5.7213e-009,0.4993
5.7580e-009,0.4592
5.7947e-009,0.4476
5.8313e-009,0.4538
5.8680e-009,0.4663
5.9047e-009,0.4752
5.9414e-009,0.4754
5.9780e-009,0.4669
6.0147e-009,0.4540
6.0514e-009,0.4426
6.0881e-009,0.4370
6.1247e-009,0.4380
6.1614e-009,0.4425
6.1981e-009,0.4456
6.2348e-009,0.4424
6.2714e-009,0.4299
6.3081e-009,0.4081
6.3448e-009,0.3798
6.3815e-009,0.3506
6.4181e-009,0.3270
6.4548e-009,0.3139
6.4915e-009,0.3124
6.5282e-009,0.3204
6.5648e-009,0.3333
6.6015e-009,0.3456
6.6382e-009,0.3523
6.6749e-009,0.3511
6.7115e-009,0.3429
6.7482e-009,0.3314
6.7849e-009,0.3210
6.8215e-009,0.3148
6.8582e-009,0.3140
6.8949e-009,0.3176
6.9316e-009,0.3233
6.9682e-009,0.3282
7.0049e-009,0.3301
7.0416e-009,0.3281
7.0783e-009,0.3231
7.1149e-009,0.3173
7.1516e-009,0.3131
7.1883e-009,0.3125
7.2250e-009,0.3181
7.2616e-009,0.3334
7.2983e-009,0.3641
7.3350e-009,0.4147
7.3717e-009,0.4855
7.4083e-009,0.5719
7.4450e-009,0.6656
7.4817e-009,0.7573
7.5184e-009,0.8374
7.5550e-009,0.8969
7.5917e-009,0.9321
7.6284e-009,0.9466
7.6651e-009,0.9486
7.7018e-009,0.9458
7.7384e-009,0.9441
7.7751e-009,0.9469
7.8118e-009,0.9550
7.8484e-009,0.9661
7.8851e-009,0.9770
7.9218e-009,0.9851
7.9585e-009,0.9898
7.9952e-009,0.9927
8.0318e-009,0.9963
8.0685e-009,1.0034
8.1052e-009,1.0159
8.1418e-009,1.0337
8.1785e-009,1.0546
8.2152e-009,1.0751
8.2519e-009,1.0906
8.2886e-009,1.0982
8.3252e-009,1.0974
8.3619e-009,1.0905
8.3986e-009,1.0813
8.4352e-009,1.0740
8.4719e-009,1.0717
8.5086e-009,1.0759
8.5453e-009,1.0853
8.5820e-009,1.0966
8.6186e-009,1.1061
8.6553e-009,1.1110
8.6920e-009,1.1108
8.7286e-009,1.1067
8.7653e-009,1.1010
8.8020e-009,1.0962
8.8387e-009,1.0943
8.8754e-009,1.0959
8.9120e-009,1.1004
8.9487e-009,1.1056
8.9854e-009,1.1097
9.0220e-009,1.1113
9.0587e-009,1.1101
9.0954e-009,1.1067
9.1321e-009,1.1015
9.1688e-009,1.0924
9.2054e-009,1.0743
9.2421e-009,1.0401
9.2788e-009,0.9855
9.3154e-009,0.9106
9.3521e-009,0.8191
9.3888e-009,0.7183
9.4255e-009,0.6207
9.4622e-009,0.5401
9.4988e-009,0.4846
9.5355e-009,0.4550
9.5722e-009,0.4469
9.6088e-009,0.4525
9.6455e-009,0.4626
9.6822e-009,0.4692
9.7189e-009,0.4685
9.7556e-009,0.4611
9.7922e-009,0.4502
9.8289e-009,0.4396
9.8656e-009,0.4321
9.9022e-009,0.4282
9.9389e-009,0.4261
9.9756e-009,0.4226
1.00123e-008,0.4149
1.00490e-008,0.4039
1.00856e-008,0.3952
1.01223e-008,0.3998
1.01590e-008,0.4292
1.01956e-008,0.4892
1.02323e-008,0.5765
1.02690e-008,0.6805
1.03057e-008,0.7875
1.03424e-008,0.8812
1.03790e-008,0.9464
1.04157e-008,0.9764
1.04524e-008,0.9770
1.04890e-008,0.9612
1.05257e-008,0.9423
1.05624e-008,0.9302
1.05991e-008,0.9302
1.06358e-008,0.9420
1.06724e-008,0.9601
1.07091e-008,0.9774
1.07458e-008,0.9881
1.07824e-008,0.9905
1.08191e-008,0.9871
1.08558e-008,0.9835
1.08925e-008,0.9854
1.09292e-008,0.9968
1.09658e-008,1.0184
1.10025e-008,1.0471
1.10392e-008,1.0744
1.10758e-008,1.0878
1.11125e-008,1.0736
1.11492e-008,1.0250
1.11859e-008,0.9444
1.12226e-008,0.8408
1.12592e-008,0.7264
1.12959e-008,0.6180
1.13326e-008,0.5327
1.13693e-008,0.4795
1.14059e-008,0.4565
1.14426e-008,0.4546
1.14793e-008,0.4631
1.15159e-008,0.4720
1.15526e-008,0.4747
1.15893e-008,0.4692
1.16260e-008,0.4581
1.16627e-008,0.4466
1.16993e-008,0.4392
1.17360e-008,0.4381
1.17727e-008,0.4415
1.18093e-008,0.4452
1.18460e-008,0.4442
1.18827e-008,0.4353
1.19194e-008,0.4186
1.19561e-008,0.3992
1.19927e-008,0.3881
1.20294e-008,0.3990
1.20661e-008,0.4424
1.21027e-008,0.5186
1.21394e-008,0.6188
1.21761e-008,0.7299
1.22128e-008,0.8359
1.22495e-008,0.9191
1.22861e-008,0.9677
1.23228e-008,0.9820
1.23595e-008,0.9731
1.23961e-008,0.9547
1.24328e-008,0.9387
1.24695e-008,0.9325
1.25062e-008,0.9385
1.25429e-008,0.9536
1.25795e-008,0.9711
1.26162e-008,0.9846
1.26529e-008,0.9902
1.26895e-008,0.9885
1.27262e-008,0.9841
1.27629e-008,0.9827
1.27996e-008,0.9892
1.28363e-008,1.0058
1.28729e-008,1.0312
1.29096e-008,1.0592
1.29463e-008,1.0780
1.29829e-008,1.0731
1.30196e-008,1.0345
1.30563e-008,0.9616
1.30930e-008,0.8617
1.31297e-008,0.7466
1.31663e-008,0.6327
1.32030e-008,0.5390
1.32397e-008,0.4779
1.32763e-008,0.4501
1.33130e-008,0.4475
1.33497e-008,0.4583
1.33864e-008,0.4712
1.34231e-008,0.4776
1.34597e-008,0.4742
1.34964e-008,0.4630
1.35331e-008,0.4495
1.35697e-008,0.4394
1.36064e-008,0.4360
1.36431e-008,0.4388
1.36798e-008,0.4437
1.37165e-008,0.4454
1.37531e-008,0.4393
1.37898e-008,0.4233
1.38265e-008,0.3985
1.38631e-008,0.3691
1.38998e-008,0.3417
1.39365e-008,0.3224
1.39732e-008,0.3147
1.40099e-008,0.3184
1.40465e-008,0.3300
1.40832e-008,0.3439
1.41199e-008,0.3543
1.41565e-008,0.3568
1.41932e-008,0.3509
1.42299e-008,0.3392
1.42666e-008,0.3265
1.43033e-008,0.3169
1.43399e-008,0.3130
1.43766e-008,0.3149
1.44133e-008,0.3205
1.44499e-008,0.3267
1.44866e-008,0.3303
1.45233e-008,0.3298
1.45600e-008,0.3253
1.45967e-008,0.3188
1.46333e-008,0.3130
1.46700e-008,0.3100
1.47067e-008,0.3108
1.47433e-008,0.3148
1.47800e-008,0.3206
1.48167e-008,0.3260
1.48534e-008,0.3296
1.48901e-008,0.3305
1.49267e-008,0.3291
1.49634e-008,0.3265
1.50001e-008,0.3242
1.50368e-008,0.3237
1.50734e-008,0.3255
1.51101e-008,0.3284
1.51468e-008,0.3310
1.51834e-008,0.3320
1.52201e-008,0.3310
1.52568e-008,0.3284
1.52935e-008,0.3250
1.53301e-008,0.3221
1.53668e-008,0.3210
1.54035e-008,0.3223
1.54402e-008,0.3253
1.54769e-008,0.3289
1.55135e-008,0.3317
1.55502e-008,0.3327
1.55869e-008,0.3319
1.56236e-008,0.3300
1.56602e-008,0.3296
1.56969e-008,0.3347
1.57336e-008,0.3516
1.57703e-008,0.3865
1.58069e-008,0.4426
1.58436e-008,0.5184
1.58803e-008,0.6072
1.59169e-008,0.7000
1.59536e-008,0.7871
1.59903e-008,0.8587
1.60270e-008,0.9082
1.60636e-008,0.9359
1.61003e-008,0.9477
1.61370e-008,0.9511
1.61737e-008,0.9520
1.62104e-008,0.9545
1.62470e-008,0.9603
1.62837e-008,0.9687
1.63204e-008,0.9772
1.63571e-008,0.9837
1.63937e-008,0.9874
1.64304e-008,0.9894
1.64671e-008,0.9923
1.65037e-008,0.9987
1.65404e-008,1.0104
1.65771e-008,1.0276
1.66138e-008,1.0487
1.66504e-008,1.0691
1.66871e-008,1.0799
1.67238e-008,1.0698
1.67605e-008,1.0299
1.67972e-008,0.9596
1.68338e-008,0.8653
1.68705e-008,0.7568
1.69072e-008,0.6474
1.69439e-008,0.5539
1.69805e-008,0.4894
1.70172e-008,0.4565
1.70539e-008,0.4488
1.70905e-008,0.4563
1.71272e-008,0.4687
1.71639e-008,0.4775
1.72006e-008,0.4779
1.72372e-008,0.4701
1.72739e-008,0.4581
1.73106e-008,0.4469
1.73473e-008,0.4404
1.73840e-008,0.4392
1.74206e-008,0.4406
1.74573e-008,0.4407
1.74940e-008,0.4353
1.75307e-008,0.4217
1.75673e-008,0.3998
1.76040e-008,0.3724
1.76407e-008,0.3444
1.76773e-008,0.3223
1.77140e-008,0.3103
1.77507e-008,0.3094
1.77874e-008,0.3176
1.78240e-008,0.3305
1.78607e-008,0.3432
1.78974e-008,0.3507
1.79341e-008,0.3500
1.79708e-008,0.3419
1.80074e-008,0.3301
1.80441e-008,0.3192
1.80808e-008,0.3125
1.81175e-008,0.3111
1.81541e-008,0.3147
1.81908e-008,0.3210
1.82275e-008,0.3273
1.82641e-008,0.3306
1.83008e-008,0.3295
1.83375e-008,0.3248
1.83742e-008,0.3184
1.84108e-008,0.3129
1.84475e-008,0.3110
1.84842e-008,0.3159
1.85209e-008,0.3322
1.85576e-008,0.3657
1.85942e-008,0.4205
1.86309e-008,0.4957
1.86676e-008,0.5853
1.87043e-008,0.6804
1.87409e-008,0.7715
1.87776e-008,0.8487
1.88143e-008,0.9036
1.88509e-008,0.9341
1.88876e-008,0.9454
1.89243e-008,0.9464
1.89610e-008,0.9446
1.89976e-008,0.9447
1.90343e-008,0.9496
1.90710e-008,0.9592
1.91077e-008,0.9705
1.91444e-008,0.9803
1.91810e-008,0.9862
1.92177e-008,0.9888
1.92544e-008,0.9904
1.92911e-008,0.9943
1.93277e-008,1.0032
1.93644e-008,1.0184
1.94011e-008,1.0395
1.94377e-008,1.0633
1.94744e-008,1.0829
1.95111e-008,1.0872
1.95478e-008,1.0648
1.95844e-008,1.0100
1.96211e-008,0.9265
1.96578e-008,0.8232
1.96945e-008,0.7115
1.97312e-008,0.6069
1.97678e-008,0.5258
1.98045e-008,0.4767
1.98412e-008,0.4568
1.98779e-008,0.4567
1.99145e-008,0.4660
1.99512e-008,0.4754
1.99879e-008,0.4782
2.00245e-008,0.4726
2.00612e-008,0.4612
2.00979e-008,0.4494
2.01346e-008,0.4417
2.01712e-008,0.4399
2.02079e-008,0.4425
2.02446e-008,0.4452
2.02813e-008,0.4433
2.03179e-008,0.4334
2.03546e-008,0.4142
2.03913e-008,0.3873
2.04280e-008,0.3574
2.04647e-008,0.3307
2.05013e-008,0.3133
2.05380e-008,0.3077
2.05747e-008,0.3128
2.06114e-008,0.3248
2.06480e-008,0.3387
2.06847e-008,0.3490
2.07214e-008,0.3519
2.07580e-008,0.3464
2.07947e-008,0.3353
2.08314e-008,0.3234
2.08681e-008,0.3147
2.09047e-008,0.3114
2.09414e-008,0.3134
2.09781e-008,0.3191
2.10148e-008,0.3257
2.10515e-008,0.3304
2.10881e-008,0.3309
2.11248e-008,0.3273
2.11615e-008,0.3211
2.11982e-008,0.3149
2.12348e-008,0.3108
2.12715e-008,0.3101
2.13082e-008,0.3130
2.13448e-008,0.3188
2.13815e-008,0.3263
2.14182e-008,0.3334
2.14549e-008,0.3385
2.14915e-008,0.3408
2.15282e-008,0.3403
2.15649e-008,0.3380
2.16016e-008,0.3347
2.16383e-008,0.3313
2.16749e-008,0.3288
2.17116e-008,0.3277
2.17483e-008,0.3278
2.17850e-008,0.3283
2.18216e-008,0.3286
2.18583e-008,0.3287
2.18950e-008,0.3284
2.19316e-008,0.3279
2.19683e-008,0.3273
2.20050e-008,0.3267
2.20417e-008,0.3266
2.20783e-008,0.3271
2.21150e-008,0.3281
2.21517e-008,0.3293
2.21884e-008,0.3305
2.22251e-008,0.3316
2.22617e-008,0.3325
2.22984e-008,0.3328
2.23351e-008,0.3323
2.23718e-008,0.3311
2.24084e-008,0.3296
2.24451e-008,0.3282
2.24818e-008,0.3273
2.25184e-008,0.3270
2.25551e-008,0.3276
2.25918e-008,0.3288
2.26285e-008,0.3302
2.26651e-008,0.3313
2.27018e-008,0.3318
2.27385e-008,0.3314
2.27752e-008,0.3305
2.28119e-008,0.3293
2.28485e-008,0.3282
2.28852e-008,0.3275
2.29219e-008,0.3274
2.29586e-008,0.3279
2.29952e-008,0.3287
2.30319e-008,0.3296
2.30686e-008,0.3301
2.31052e-008,0.3302
2.31419e-008,0.3306
2.31786e-008,0.3330
2.32153e-008,0.3416
2.32519e-008,0.3629
2.32886e-008,0.4030
2.33253e-008,0.4646
2.33620e-008,0.5449
2.33987e-008,0.6366
2.34353e-008,0.7302
2.34720e-008,0.8157
2.35087e-008,0.8827
2.35454e-008,0.9255
2.35820e-008,0.9462
2.36187e-008,0.9520
2.36554e-008,0.9509
2.36920e-008,0.9491
2.37287e-008,0.9509
2.37654e-008,0.9579
2.38021e-008,0.9683
2.38387e-008,0.9792
2.38754e-008,0.9875
2.39121e-008,0.9922
2.39488e-008,0.9942
2.39855e-008,0.9964
2.40221e-008,1.0018
2.40588e-008,1.0123
2.40955e-008,1.0284
2.41322e-008,1.0485
2.41688e-008,1.0691
2.42055e-008,1.0861
2.42422e-008,1.0961
2.42788e-008,1.0980
2.43155e-008,1.0933
2.43522e-008,1.0852
2.43889e-008,1.0776
2.44255e-008,1.0738
2.44622e-008,1.0757
2.44989e-008,1.0831
2.45356e-008,1.0932
2.45723e-008,1.1026
2.46089e-008,1.1086
2.46456e-008,1.1100
2.46823e-008,1.1075
2.47190e-008,1.1030
2.47556e-008,1.0986
2.47923e-008,1.0962
2.48290e-008,1.0969
2.48657e-008,1.1002
2.49023e-008,1.1046
2.49390e-008,1.1084
2.49757e-008,1.1099
2.50123e-008,1.1086
2.50490e-008,1.1050
2.50857e-008,1.1000
2.51224e-008,1.0952
2.51590e-008,1.0921
2.51957e-008,1.0914
2.52324e-008,1.0927
2.52691e-008,1.0954
2.53058e-008,1.0982
2.53424e-008,1.0998
2.53791e-008,1.0995
2.54158e-008,1.0975
2.54525e-008,1.0948
2.54891e-008,1.0927
2.55258e-008,1.0919
2.55625e-008,1.0925
2.55991e-008,1.0942
2.56358e-008,1.0962
2.56725e-008,1.0975
2.57092e-008,1.0975
2.57458e-008,1.0959
2.57825e-008,1.0934
2.58192e-008,1.0909
2.58559e-008,1.0891
2.58926e-008,1.0888
2.59292e-008,1.0901
2.59659e-008,1.0928
2.60026e-008,1.0958
2.60393e-008,1.0964
2.60759e-008,1.0893
2.61126e-008,1.0671
2.61493e-008,1.0235
2.61859e-008,0.9570
2.62226e-008,0.8708
2.62593e-008,0.7712
2.62960e-008,0.6694
2.63326e-008,0.5789
2.63693e-008,0.5104
2.64060e-008,0.4675
2.64427e-008,0.4481
2.64794e-008,0.4462
2.65160e-008,0.4532
2.65527e-008,0.4606
2.65894e-008,0.4631
2.66261e-008,0.4596
2.66627e-008,0.4519
2.66994e-008,0.4431
2.67361e-008,0.4359
2.67727e-008,0.4314
2.68094e-008,0.4288
2.68461e-008,0.4256
2.68828e-008,0.4191
2.69194e-008,0.4089
2.69561e-008,0.3986
2.69928e-008,0.3971
2.70295e-008,0.4156
2.70662e-008,0.4629
2.71028e-008,0.5393
2.71395e-008,0.6370
2.71762e-008,0.7435
2.72129e-008,0.8441
2.72495e-008,0.9224
2.72862e-008,0.9676
2.73229e-008,0.9803
2.73595e-008,0.9711
2.73962e-008,0.9529
2.74329e-008,0.9371
2.74696e-008,0.9309
2.75062e-008,0.9368
2.75429e-008,0.9516
2.75796e-008,0.9690
2.76163e-008,0.9825
2.76530e-008,0.9887
2.76896e-008,0.9882
2.77263e-008,0.9853
2.77630e-008,0.9853
2.77997e-008,0.9927
2.78363e-008,1.0099
2.78730e-008,1.0353
2.79097e-008,1.0631
2.79463e-008,1.0823
2.79830e-008,1.0791
2.80197e-008,1.0434
2.80564e-008,0.9740
2.80930e-008,0.8777
2.81297e-008,0.7655
2.81664e-008,0.6526
2.82031e-008,0.5571
2.82398e-008,0.4920
2.82764e-008,0.4592
2.83131e-008,0.4515
2.83498e-008,0.4582
2.83865e-008,0.4688
2.84231e-008,0.4747
2.84598e-008,0.4722
2.84965e-008,0.4624
2.85331e-008,0.4502
2.85698e-008,0.4409
2.86065e-008,0.4377
2.86432e-008,0.4401
2.86798e-008,0.4445
2.87165e-008,0.4459
2.87532e-008,0.4400
2.87899e-008,0.4255
2.88266e-008,0.4059
2.88632e-008,0.3905
2.88999e-008,0.3928
2.89366e-008,0.4251
2.89733e-008,0.4918
2.90099e-008,0.5862
2.90466e-008,0.6959
2.90833e-008,0.8054
2.91199e-008,0.8971
2.91566e-008,0.9563
2.91933e-008,0.9798
2.92300e-008,0.9762
2.92666e-008,0.9594
2.93033e-008,0.9421
2.93400e-008,0.9332
2.93767e-008,0.9365
2.94133e-008,0.9499
2.94500e-008,0.9674
2.94867e-008,0.9820
2.95234e-008,0.9891
2.95601e-008,0.9885
2.95967e-008,0.9838
2.96334e-008,0.9810
2.96701e-008,0.9853
2.97068e-008,0.9997
2.97434e-008,1.0238
2.97801e-008,1.0527
2.98168e-008,1.0764
2.98534e-008,1.0811
2.98901e-008,1.0546
2.99268e-008,0.9931
2.99635e-008,0.9022
3.00002e-008,0.7919
3.00368e-008,0.6767
3.00735e-008,0.5747
3.01102e-008,0.5011
3.01469e-008,0.4610
3.01835e-008,0.4487
3.02202e-008,0.4540
3.02569e-008,0.4657
3.02935e-008,0.4742
3.03302e-008,0.4745
3.03669e-008,0.4665
3.04036e-008,0.4541
3.04403e-008,0.4430
3.04769e-008,0.4371
3.05136e-008,0.4375
3.05503e-008,0.4412
3.05869e-008,0.4437
3.06236e-008,0.4403
3.06603e-008,0.4287
3.06970e-008,0.4110
3.07336e-008,0.3944
3.07703e-008,0.3917
3.08070e-008,0.4159
3.08437e-008,0.4737
3.08804e-008,0.5611
3.09170e-008,0.6672
3.09537e-008,0.7777
3.09904e-008,0.8755
3.10270e-008,0.9443
3.10637e-008,0.9772
3.11004e-008,0.9800
3.11371e-008,0.9655
3.11738e-008,0.9471
3.12104e-008,0.9347
3.12471e-008,0.9339
3.12838e-008,0.9445
3.13205e-008,0.9614
3.13571e-008,0.9778
3.13938e-008,0.9880
3.14305e-008,0.9902
3.14671e-008,0.9867
3.15038e-008,0.9830
3.15405e-008,0.9844
3.15772e-008,0.9947
3.16139e-008,1.0144
3.16505e-008,1.0407
3.16872e-008,1.0685
3.17239e-008,1.0916
3.17605e-008,1.1051
3.17972e-008,1.1075
3.18339e-008,1.1011
3.18706e-008,1.0905
3.19072e-008,1.0806
3.19439e-008,1.0755
3.19806e-008,1.0774
3.20173e-008,1.0856
3.20540e-008,1.0966
3.20906e-008,1.1058
3.21273e-008,1.1101
3.21640e-008,1.1090
3.22006e-008,1.1040
3.22373e-008,1.0977
3.22740e-008,1.0926
3.23107e-008,1.0908
3.23474e-008,1.0930
3.23840e-008,1.0983
3.24207e-008,1.1044
3.24574e-008,1.1090
3.24941e-008,1.1105
3.25307e-008,1.1088
3.25674e-008,1.1045
3.26041e-008,1.0988
3.26407e-008,1.0929
3.26774e-008,1.0880
3.27141e-008,1.0850
3.27508e-008,1.0840
3.27875e-008,1.0845
3.28241e-008,1.0859
3.28608e-008,1.0877
3.28975e-008,1.0897
3.29341e-008,1.0914
3.29708e-008,1.0925
3.30075e-008,1.0933
3.30442e-008,1.0939
3.30808e-008,1.0946
3.31175e-008,1.0949
3.31542e-008,1.0948
3.31909e-008,1.0943
3.32276e-008,1.0937
3.32642e-008,1.0931
3.33009e-008,1.0924
3.33376e-008,1.0918
3.33742e-008,1.0914
3.34109e-008,1.0910
3.34476e-008,1.0907
3.34843e-008,1.0903
3.35210e-008,1.0897
3.35576e-008,1.0893
3.35943e-008,1.0892
3.36310e-008,1.0897
3.36677e-008,1.0906
3.37043e-008,1.0916
3.37410e-008,1.0923
3.37777e-008,1.0926
3.38143e-008,1.0923
3.38510e-008,1.0915
3.38877e-008,1.0905
3.39244e-008,1.0898
3.39611e-008,1.0896
3.39977e-008,1.0899
3.40344e-008,1.0906
3.40711e-008,1.0915
3.41077e-008,1.0923
3.41444e-008,1.0928
3.41811e-008,1.0928
3.42178e-008,1.0923
3.42545e-008,1.0916
3.42911e-008,1.0910
3.43278e-008,1.0907
3.43645e-008,1.0908
3.44012e-008,1.0911
3.44378e-008,1.0917
3.44745e-008,1.0923
3.45112e-008,1.0928
3.45478e-008,1.0929
3.45845e-008,1.0926
3.46212e-008,1.0921
3.46579e-008,1.0915
3.46946e-008,1.0910
3.47312e-008,1.0908
3.47679e-008,1.0908
3.48046e-008,1.0910
3.48412e-008,1.0913
3.48779e-008,1.0914
3.49146e-008,1.0915
3.49513e-008,1.0915
3.49879e-008,1.0914
3.50246e-008,1.0913
3.50613e-008,1.0913
3.50980e-008,1.0913
3.51347e-008,1.0914
3.51713e-008,1.0914
3.52080e-008,1.0915
3.52447e-008,1.0914
3.52813e-008,1.0916
3.53180e-008,1.0920
3.53547e-008,1.0931
3.53914e-008,1.0943
3.54281e-008,1.0933
3.54647e-008,1.0847
3.55014e-008,1.0606
3.55381e-008,1.0151
3.55748e-008,0.9469
3.56114e-008,0.8589
3.56481e-008,0.7579
3.56848e-008,0.6554
3.57214e-008,0.5655
3.57581e-008,0.4989
3.57948e-008,0.4592
3.58315e-008,0.4439
3.58682e-008,0.4457
3.59048e-008,0.4553
3.59415e-008,0.4639
3.59782e-008,0.4663
3.60148e-008,0.4614
3.60515e-008,0.4513
3.60882e-008,0.4401
3.61249e-008,0.4313
3.61615e-008,0.4264
3.61982e-008,0.4244
3.62349e-008,0.4224
3.62716e-008,0.4175
3.63083e-008,0.4090
3.63449e-008,0.4005
3.63816e-008,0.4014
3.64183e-008,0.4228
3.64549e-008,0.4730
3.64916e-008,0.5515
3.65283e-008,0.6500
3.65650e-008,0.7564
3.66017e-008,0.8554
3.66383e-008,0.9308
3.66750e-008,0.9725
3.67117e-008,0.9822
3.67484e-008,0.9706
3.67850e-008,0.9508
3.68217e-008,0.9341
3.68584e-008,0.9281
3.68950e-008,0.9346
3.69317e-008,0.9504
3.69684e-008,0.9687
3.70051e-008,0.9832
3.70418e-008,0.9901
3.70784e-008,0.9900
3.71151e-008,0.9870
3.71518e-008,0.9867
3.71884e-008,0.9938
3.72251e-008,1.0108
3.72618e-008,1.0361
3.72985e-008,1.0631
3.73351e-008,1.0797
3.73718e-008,1.0719
3.74085e-008,1.0302
3.74452e-008,0.9553
3.74819e-008,0.8545
3.75185e-008,0.7398
3.75552e-008,0.6277
3.75919e-008,0.5369
3.76285e-008,0.4786
3.76652e-008,0.4527
3.77019e-008,0.4506
3.77386e-008,0.4608
3.77753e-008,0.4723
3.78119e-008,0.4770
3.78486e-008,0.4723
3.78853e-008,0.4606
3.79220e-008,0.4473
3.79586e-008,0.4382
3.79953e-008,0.4359
3.80320e-008,0.4395
3.80686e-008,0.4446
3.81053e-008,0.4458
3.81420e-008,0.4387
3.81787e-008,0.4215
3.82154e-008,0.3955
3.82520e-008,0.3654
3.82887e-008,0.3376
3.83254e-008,0.3183
3.83620e-008,0.3108
3.83987e-008,0.3146
3.84354e-008,0.3259
3.84721e-008,0.3395
3.85088e-008,0.3499
3.85454e-008,0.3530
3.85821e-008,0.3478
3.86188e-008,0.3371
3.86555e-008,0.3252
3.86921e-008,0.3163
3.87288e-008,0.3127
3.87655e-008,0.3144
3.88021e-008,0.3196
3.88388e-008,0.3255
3.88755e-008,0.3293
3.89122e-008,0.3292
3.89489e-008,0.3253
3.89855e-008,0.3194
3.90222e-008,0.3138
3.90589e-008,0.3106
3.90955e-008,0.3108
3.91322e-008,0.3142
3.91689e-008,0.3197
3.92056e-008,0.3257
3.92422e-008,0.3307
3.92789e-008,0.3334
3.93156e-008,0.3339
3.93523e-008,0.3325
3.93890e-008,0.3304
