.HEADER
..NAMES
Time,V U2.F3&G3
.DATA
3.34060e-008,0.4078
3.34445e-008,0.4803
3.34831e-008,0.5823
3.35217e-008,0.6919
3.35603e-008,0.7946
3.35988e-008,0.8887
3.36374e-008,0.9693
3.36760e-008,1.0327
3.37145e-008,1.0774
3.37531e-008,1.1145
3.37917e-008,1.1447
3.38303e-008,1.1577
3.38689e-008,1.1542
3.39074e-008,1.1187
3.39460e-008,1.0397
3.39846e-008,0.9340
3.40231e-008,0.8151
3.40617e-008,0.6929
3.41003e-008,0.5829
3.41389e-008,0.4942
3.41775e-008,0.4301
3.42160e-008,0.3858
3.42546e-008,0.3602
3.42932e-008,0.3623
3.43318e-008,0.3920
3.43703e-008,0.4537
3.44089e-008,0.5478
3.44475e-008,0.6579
3.44860e-008,0.7629
3.45246e-008,0.8602
3.45632e-008,0.9456
3.46018e-008,1.0146
3.46404e-008,1.0650
3.46789e-008,1.1026
3.47175e-008,1.1374
3.47561e-008,1.1552
3.47946e-008,1.1578
3.48332e-008,1.1347
3.48718e-008,1.0688
3.49104e-008,0.9690
3.49490e-008,0.8537
3.49875e-008,0.7308
3.50261e-008,0.6156
3.50647e-008,0.5197
3.51032e-008,0.4477
3.51418e-008,0.3982
3.51804e-008,0.3652
3.52190e-008,0.3586
3.52575e-008,0.3793
3.52961e-008,0.4304
3.53347e-008,0.5150
3.53733e-008,0.6231
3.54119e-008,0.7304
3.54504e-008,0.8305
3.54890e-008,0.9202
3.55276e-008,0.9947
3.55661e-008,1.0511
3.56047e-008,1.0910
3.56433e-008,1.1282
3.56819e-008,1.1513
3.57205e-008,1.1589
3.57590e-008,1.1462
3.57976e-008,1.0945
3.58362e-008,1.0028
3.58747e-008,0.8916
3.59133e-008,0.7696
3.59519e-008,0.6503
3.59905e-008,0.5476
3.60290e-008,0.4677
3.60676e-008,0.4124
3.61062e-008,0.3739
3.61448e-008,0.3581
3.61834e-008,0.3701
3.62219e-008,0.4109
3.62605e-008,0.4850
3.62991e-008,0.5880
3.63376e-008,0.6973
3.63762e-008,0.7996
3.64148e-008,0.8932
3.64534e-008,0.9730
3.64920e-008,1.0354
3.65305e-008,1.0794
3.65691e-008,1.1173
3.66077e-008,1.1461
3.66462e-008,1.1582
3.66848e-008,1.1536
3.67234e-008,1.1159
3.67620e-008,1.0349
3.68006e-008,0.9282
3.68391e-008,0.8087
3.68777e-008,0.6867
3.69163e-008,0.5778
3.69549e-008,0.4903
3.69934e-008,0.4276
3.70320e-008,0.3843
3.70706e-008,0.3598
3.71091e-008,0.3633
3.71477e-008,0.3945
3.71863e-008,0.4579
3.72249e-008,0.5533
3.72635e-008,0.6635
3.73020e-008,0.7680
3.73406e-008,0.8649
3.73792e-008,0.9495
3.74177e-008,1.0177
3.74563e-008,1.0672
3.74949e-008,1.1054
3.75335e-008,1.1393
3.75721e-008,1.1559
3.76106e-008,1.1576
3.76492e-008,1.1326
3.76878e-008,1.0645
3.77263e-008,0.9635
3.77649e-008,0.8474
3.78035e-008,0.7245
3.78421e-008,0.6102
3.78806e-008,0.5155
3.79192e-008,0.4448
3.79578e-008,0.3965
3.79964e-008,0.3645
3.80350e-008,0.3592
3.80735e-008,0.3814
3.81121e-008,0.4341
3.81507e-008,0.5203
3.81892e-008,0.6288
3.82278e-008,0.7357
3.82664e-008,0.8353
3.83050e-008,0.9244
3.83436e-008,0.9981
3.83821e-008,1.0535
3.84207e-008,1.0934
3.84593e-008,1.1306
3.84978e-008,1.1523
3.85364e-008,1.1591
3.85750e-008,1.1448
3.86136e-008,1.0908
3.86521e-008,0.9975
3.86907e-008,0.8855
3.87293e-008,0.7632
3.87679e-008,0.6445
3.88065e-008,0.5430
3.88450e-008,0.4644
3.88836e-008,0.4100
3.89222e-008,0.3720
3.89607e-008,0.3579
3.89993e-008,0.3713
3.90379e-008,0.4137
3.90765e-008,0.4896
3.91151e-008,0.5937
3.91536e-008,0.7027
3.91922e-008,0.8047
3.92308e-008,0.8977
3.92693e-008,0.9767
3.93079e-008,1.0381
3.93465e-008,1.0812
3.93851e-008,1.1183
