.HEADER
..NAMES
Time,V U2.R7
7.9585e-009,0.3482
7.9952e-009,0.3364
8.0318e-009,0.3411
8.0685e-009,0.3572
8.1052e-009,0.3781
8.1418e-009,0.3969
8.1785e-009,0.4077
8.2152e-009,0.4074
8.2519e-009,0.3967
8.2886e-009,0.3787
8.3252e-009,0.3579
8.3619e-009,0.3384
8.3986e-009,0.3237
8.4352e-009,0.3160
8.4719e-009,0.3149
8.5086e-009,0.3190
8.5453e-009,0.3263
8.5820e-009,0.3343
8.6186e-009,0.3405
8.6553e-009,0.3430
8.6920e-009,0.3417
8.7286e-009,0.3378
8.7653e-009,0.3328
8.8020e-009,0.3283
8.8387e-009,0.3250
8.8754e-009,0.3232
8.9120e-009,0.3225
8.9487e-009,0.3224
8.9854e-009,0.3223
9.0220e-009,0.3215
9.0587e-009,0.3198
9.0954e-009,0.3176
9.1321e-009,0.3152
9.1688e-009,0.3134
9.2054e-009,0.3131
9.2421e-009,0.3151
9.2788e-009,0.3199
9.3154e-009,0.3286
9.3521e-009,0.3433
9.3888e-009,0.3661
9.4255e-009,0.3989
9.4622e-009,0.4429
9.4988e-009,0.4990
9.5355e-009,0.5679
9.5722e-009,0.6482
9.6088e-009,0.7351
9.6455e-009,0.8217
9.6822e-009,0.9013
9.7189e-009,0.9685
9.7556e-009,1.0186
9.7922e-009,1.0494
9.8289e-009,1.0621
9.8656e-009,1.0605
9.9022e-009,1.0498
9.9389e-009,1.0358
9.9756e-009,1.0246
1.00123e-008,1.0208
1.00490e-008,1.0263
1.00856e-008,1.0399
1.01223e-008,1.0578
1.01590e-008,1.0757
1.01956e-008,1.0901
1.02323e-008,1.0990
1.02690e-008,1.1015
1.03057e-008,1.0982
1.03424e-008,1.0911
1.03790e-008,1.0826
1.04157e-008,1.0752
1.04524e-008,1.0712
1.04890e-008,1.0715
1.05257e-008,1.0758
1.05624e-008,1.0825
1.05991e-008,1.0894
1.06358e-008,1.0949
1.06724e-008,1.0981
1.07091e-008,1.0993
1.07458e-008,1.0992
1.07824e-008,1.0986
1.08191e-008,1.0981
1.08558e-008,1.0981
1.08925e-008,1.0990
1.09292e-008,1.1006
1.09658e-008,1.1025
1.10025e-008,1.1038
1.10392e-008,1.1039
1.10758e-008,1.1024
1.11125e-008,1.0993
1.11492e-008,1.0954
1.11859e-008,1.0916
1.12226e-008,1.0887
1.12592e-008,1.0871
1.12959e-008,1.0867
1.13326e-008,1.0872
1.13693e-008,1.0882
1.14059e-008,1.0890
1.14426e-008,1.0893
1.14793e-008,1.0888
1.15159e-008,1.0878
1.15526e-008,1.0864
1.15893e-008,1.0853
1.16260e-008,1.0847
1.16627e-008,1.0852
1.16993e-008,1.0867
1.17360e-008,1.0890
1.17727e-008,1.0914
1.18093e-008,1.0932
1.18460e-008,1.0939
1.18827e-008,1.0932
1.19194e-008,1.0915
1.19561e-008,1.0891
1.19927e-008,1.0867
1.20294e-008,1.0849
1.20661e-008,1.0842
1.21027e-008,1.0847
1.21394e-008,1.0863
1.21761e-008,1.0886
1.22128e-008,1.0909
1.22495e-008,1.0926
1.22861e-008,1.0932
1.23228e-008,1.0926
1.23595e-008,1.0911
1.23961e-008,1.0890
1.24328e-008,1.0869
1.24695e-008,1.0855
1.25062e-008,1.0850
1.25429e-008,1.0855
1.25795e-008,1.0867
1.26162e-008,1.0883
1.26529e-008,1.0898
1.26895e-008,1.0909
1.27262e-008,1.0912
1.27629e-008,1.0907
1.27996e-008,1.0898
1.28363e-008,1.0886
1.28729e-008,1.0876
1.29096e-008,1.0871
1.29463e-008,1.0872
1.29829e-008,1.0878
1.30196e-008,1.0887
1.30563e-008,1.0896
1.30930e-008,1.0903
1.31297e-008,1.0905
1.31663e-008,1.0901
1.32030e-008,1.0895
1.32397e-008,1.0887
1.32763e-008,1.0880
1.33130e-008,1.0876
1.33497e-008,1.0876
1.33864e-008,1.0880
1.34231e-008,1.0887
1.34597e-008,1.0893
1.34964e-008,1.0898
1.35331e-008,1.0900
1.35697e-008,1.0898
1.36064e-008,1.0893
1.36431e-008,1.0887
1.36798e-008,1.0882
1.37165e-008,1.0879
1.37531e-008,1.0879
1.37898e-008,1.0882
1.38265e-008,1.0887
1.38631e-008,1.0892
1.38998e-008,1.0896
1.39365e-008,1.0898
1.39732e-008,1.0897
1.40099e-008,1.0894
1.40465e-008,1.0889
1.40832e-008,1.0884
1.41199e-008,1.0881
1.41565e-008,1.0880
1.41932e-008,1.0882
1.42299e-008,1.0886
1.42666e-008,1.0890
1.43033e-008,1.0895
1.43399e-008,1.0897
1.43766e-008,1.0897
1.44133e-008,1.0894
1.44499e-008,1.0890
1.44866e-008,1.0886
1.45233e-008,1.0883
1.45600e-008,1.0881
1.45967e-008,1.0882
1.46333e-008,1.0884
1.46700e-008,1.0888
1.47067e-008,1.0892
1.47433e-008,1.0894
1.47800e-008,1.0895
1.48167e-008,1.0895
1.48534e-008,1.0894
1.48901e-008,1.0895
1.49267e-008,1.0898
1.49634e-008,1.0897
1.50001e-008,1.0872
1.50368e-008,1.0791
1.50734e-008,1.0620
1.51101e-008,1.0333
1.51468e-008,0.9909
1.51834e-008,0.9321
1.52201e-008,0.8568
1.52568e-008,0.7685
1.52935e-008,0.6733
1.53301e-008,0.5780
1.53668e-008,0.4906
1.54035e-008,0.4190
1.54402e-008,0.3678
1.54769e-008,0.3387
1.55135e-008,0.3299
1.55502e-008,0.3371
1.55869e-008,0.3542
1.56236e-008,0.3740
1.56602e-008,0.3898
1.56969e-008,0.3967
1.57336e-008,0.3930
1.57703e-008,0.3803
1.58069e-008,0.3624
1.58436e-008,0.3438
1.58803e-008,0.3281
1.59169e-008,0.3183
1.59536e-008,0.3153
1.59903e-008,0.3181
1.60270e-008,0.3251
1.60636e-008,0.3337
1.61003e-008,0.3414
1.61370e-008,0.3461
1.61737e-008,0.3468
1.62104e-008,0.3438
1.62470e-008,0.3385
1.62837e-008,0.3327
1.63204e-008,0.3278
1.63571e-008,0.3245
1.63937e-008,0.3226
1.64304e-008,0.3215
1.64671e-008,0.3209
1.65037e-008,0.3202
1.65404e-008,0.3190
1.65771e-008,0.3175
1.66138e-008,0.3160
1.66504e-008,0.3149
1.66871e-008,0.3147
1.67238e-008,0.3157
1.67605e-008,0.3182
1.67972e-008,0.3217
1.68338e-008,0.3256
1.68705e-008,0.3289
1.69072e-008,0.3312
1.69439e-008,0.3322
1.69805e-008,0.3320
1.70172e-008,0.3312
1.70539e-008,0.3303
1.70905e-008,0.3298
1.71272e-008,0.3300
1.71639e-008,0.3308
1.72006e-008,0.3320
1.72372e-008,0.3332
1.72739e-008,0.3339
1.73106e-008,0.3337
1.73473e-008,0.3325
1.73840e-008,0.3303
1.74206e-008,0.3277
1.74573e-008,0.3253
1.74940e-008,0.3238
1.75307e-008,0.3236
1.75673e-008,0.3248
1.76040e-008,0.3270
1.76407e-008,0.3297
1.76773e-008,0.3322
1.77140e-008,0.3346
1.77507e-008,0.3377
1.77874e-008,0.3440
1.78240e-008,0.3566
1.78607e-008,0.3791
1.78974e-008,0.4140
1.79341e-008,0.4630
1.79708e-008,0.5273
1.80074e-008,0.6057
1.80441e-008,0.6940
1.80808e-008,0.7848
1.81175e-008,0.8705
1.81541e-008,0.9446
1.81908e-008,1.0020
1.82275e-008,1.0399
1.82641e-008,1.0586
1.83008e-008,1.0619
1.83375e-008,1.0547
1.83742e-008,1.0425
1.84108e-008,1.0313
1.84475e-008,1.0256
1.84842e-008,1.0280
1.85209e-008,1.0381
1.85576e-008,1.0530
1.85942e-008,1.0688
1.86309e-008,1.0823
1.86676e-008,1.0915
1.87043e-008,1.0957
1.87409e-008,1.0951
1.87776e-008,1.0911
1.88143e-008,1.0855
1.88509e-008,1.0803
1.88876e-008,1.0769
1.89243e-008,1.0763
1.89610e-008,1.0785
1.89976e-008,1.0827
1.90343e-008,1.0871
1.90710e-008,1.0907
1.91077e-008,1.0929
1.91444e-008,1.0941
1.91810e-008,1.0950
1.92177e-008,1.0960
1.92544e-008,1.0974
1.92911e-008,1.0992
1.93277e-008,1.1013
1.93644e-008,1.1032
1.94011e-008,1.1046
1.94377e-008,1.1050
1.94744e-008,1.1042
1.95111e-008,1.1021
1.95478e-008,1.0991
1.95844e-008,1.0960
1.96211e-008,1.0934
1.96578e-008,1.0909
1.96945e-008,1.0863
1.97312e-008,1.0759
1.97678e-008,1.0560
1.98045e-008,1.0241
1.98412e-008,0.9774
1.98779e-008,0.9134
1.99145e-008,0.8329
1.99512e-008,0.7410
1.99879e-008,0.6443
2.00245e-008,0.5503
2.00612e-008,0.4672
2.00979e-008,0.4022
2.01346e-008,0.3592
2.01712e-008,0.3381
2.02079e-008,0.3359
2.02446e-008,0.3473
2.02813e-008,0.3654
2.03179e-008,0.3831
2.03546e-008,0.3944
2.03913e-008,0.3957
2.04280e-008,0.3870
2.04647e-008,0.3712
2.05013e-008,0.3529
2.05380e-008,0.3370
2.05747e-008,0.3288
2.06114e-008,0.3333
2.06480e-008,0.3542
2.06847e-008,0.3924
2.07214e-008,0.4469
2.07580e-008,0.5158
2.07947e-008,0.5972
2.08314e-008,0.6871
2.08681e-008,0.7788
2.09047e-008,0.8648
2.09414e-008,0.9396
2.09781e-008,0.9991
2.10148e-008,1.0402
2.10515e-008,1.0618
2.10881e-008,1.0662
2.11248e-008,1.0578
2.11615e-008,1.0418
2.11982e-008,1.0241
2.12348e-008,1.0104
2.12715e-008,1.0055
2.13082e-008,1.0109
2.13448e-008,1.0251
2.13815e-008,1.0441
2.14182e-008,1.0634
2.14549e-008,1.0797
2.14915e-008,1.0909
2.15282e-008,1.0961
2.15649e-008,1.0954
2.16016e-008,1.0903
2.16383e-008,1.0833
2.16749e-008,1.0768
2.17116e-008,1.0731
2.17483e-008,1.0735
2.17850e-008,1.0781
2.18216e-008,1.0851
2.18583e-008,1.0922
2.18950e-008,1.0978
2.19316e-008,1.1010
2.19683e-008,1.1021
2.20050e-008,1.1018
2.20417e-008,1.1005
2.20783e-008,1.0987
2.21150e-008,1.0972
2.21517e-008,1.0966
2.21884e-008,1.0973
2.22251e-008,1.0990
2.22617e-008,1.1011
2.22984e-008,1.1028
2.23351e-008,1.1032
2.23718e-008,1.1021
2.24084e-008,1.0998
2.24451e-008,1.0968
2.24818e-008,1.0924
2.25184e-008,1.0844
2.25551e-008,1.0696
2.25918e-008,1.0452
2.26285e-008,1.0091
2.26651e-008,0.9587
2.27018e-008,0.8922
2.27385e-008,0.8108
2.27752e-008,0.7195
2.28119e-008,0.6244
2.28485e-008,0.5330
2.28852e-008,0.4533
2.29219e-008,0.3922
2.29586e-008,0.3530
2.29952e-008,0.3352
2.30319e-008,0.3358
2.30686e-008,0.3490
2.31052e-008,0.3678
2.31419e-008,0.3852
2.31786e-008,0.3953
2.32153e-008,0.3951
2.32519e-008,0.3850
2.32886e-008,0.3682
2.33253e-008,0.3492
2.33620e-008,0.3322
2.33987e-008,0.3206
2.34353e-008,0.3161
2.34720e-008,0.3180
2.35087e-008,0.3246
2.35454e-008,0.3332
2.35820e-008,0.3412
2.36187e-008,0.3463
2.36554e-008,0.3472
2.36920e-008,0.3441
2.37287e-008,0.3384
2.37654e-008,0.3321
2.38021e-008,0.3269
2.38387e-008,0.3238
2.38754e-008,0.3226
2.39121e-008,0.3225
2.39488e-008,0.3229
2.39855e-008,0.3227
2.40221e-008,0.3217
2.40588e-008,0.3197
2.40955e-008,0.3172
2.41322e-008,0.3149
2.41688e-008,0.3135
2.42055e-008,0.3137
2.42422e-008,0.3157
2.42788e-008,0.3194
2.43155e-008,0.3239
2.43522e-008,0.3283
2.43889e-008,0.3315
2.44255e-008,0.3330
2.44622e-008,0.3330
2.44989e-008,0.3319
2.45356e-008,0.3304
2.45723e-008,0.3292
2.46089e-008,0.3289
2.46456e-008,0.3295
2.46823e-008,0.3308
2.47190e-008,0.3325
2.47556e-008,0.3339
2.47923e-008,0.3346
2.48290e-008,0.3340
2.48657e-008,0.3321
2.49023e-008,0.3293
2.49390e-008,0.3263
2.49757e-008,0.3240
2.50123e-008,0.3230
2.50490e-008,0.3236
2.50857e-008,0.3256
2.51224e-008,0.3284
2.51590e-008,0.3313
2.51957e-008,0.3338
2.52324e-008,0.3362
2.52691e-008,0.3399
2.53058e-008,0.3480
2.53424e-008,0.3639
2.53791e-008,0.3908
2.54158e-008,0.4311
2.54525e-008,0.4863
2.54891e-008,0.5568
2.55258e-008,0.6403
2.55625e-008,0.7308
2.55991e-008,0.8205
2.56358e-008,0.9022
2.56725e-008,0.9699
2.57092e-008,1.0194
2.57458e-008,1.0490
2.57825e-008,1.0609
2.58192e-008,1.0592
2.58559e-008,1.0495
2.58926e-008,1.0373
2.59292e-008,1.0281
2.59659e-008,1.0259
2.60026e-008,1.0318
2.60393e-008,1.0443
2.60759e-008,1.0599
2.61126e-008,1.0749
2.61493e-008,1.0865
2.61859e-008,1.0934
2.62226e-008,1.0955
2.62593e-008,1.0933
2.62960e-008,1.0886
2.63326e-008,1.0832
2.63693e-008,1.0788
2.64060e-008,1.0766
2.64427e-008,1.0773
2.64794e-008,1.0804
2.65160e-008,1.0847
2.65527e-008,1.0888
2.65894e-008,1.0916
2.66261e-008,1.0932
2.66627e-008,1.0941
2.66994e-008,1.0951
2.67361e-008,1.0964
2.67727e-008,1.0981
2.68094e-008,1.1002
2.68461e-008,1.1023
2.68828e-008,1.1041
2.69194e-008,1.1051
2.69561e-008,1.1049
2.69928e-008,1.1034
2.70295e-008,1.1008
2.70662e-008,1.0976
2.71028e-008,1.0947
2.71395e-008,1.0924
2.71762e-008,1.0895
2.72129e-008,1.0832
2.72495e-008,1.0696
2.72862e-008,1.0454
2.73229e-008,1.0080
2.73595e-008,0.9546
2.73962e-008,0.8837
2.74329e-008,0.7980
2.74696e-008,0.7034
2.75062e-008,0.6068
2.75429e-008,0.5161
2.75796e-008,0.4394
2.76163e-008,0.3829
2.76530e-008,0.3487
2.76896e-008,0.3355
2.77263e-008,0.3393
2.77630e-008,0.3541
2.77997e-008,0.3727
2.78363e-008,0.3884
2.78730e-008,0.3960
2.79097e-008,0.3932
2.79463e-008,0.3813
2.79830e-008,0.3641
2.80197e-008,0.3458
2.80564e-008,0.3303
2.80930e-008,0.3204
2.81297e-008,0.3173
2.81664e-008,0.3201
2.82031e-008,0.3266
2.82398e-008,0.3346
2.82764e-008,0.3417
2.83131e-008,0.3458
2.83498e-008,0.3459
2.83865e-008,0.3426
2.84231e-008,0.3372
2.84598e-008,0.3315
2.84965e-008,0.3272
2.85331e-008,0.3246
2.85698e-008,0.3235
2.86065e-008,0.3232
2.86432e-008,0.3228
2.86798e-008,0.3220
2.87165e-008,0.3204
2.87532e-008,0.3182
2.87899e-008,0.3160
2.88266e-008,0.3142
2.88632e-008,0.3136
2.88999e-008,0.3146
2.89366e-008,0.3176
2.89733e-008,0.3228
2.90099e-008,0.3309
2.90466e-008,0.3439
2.90833e-008,0.3642
2.91199e-008,0.3941
2.91566e-008,0.4355
2.91933e-008,0.4898
2.92300e-008,0.5580
2.92666e-008,0.6388
2.93033e-008,0.7272
2.93400e-008,0.8161
2.93767e-008,0.8980
2.94133e-008,0.9671
2.94500e-008,1.0186
2.94867e-008,1.0500
2.95234e-008,1.0626
2.95601e-008,1.0604
2.95967e-008,1.0490
2.96334e-008,1.0345
2.96701e-008,1.0231
2.97068e-008,1.0194
2.97434e-008,1.0253
2.97801e-008,1.0395
2.98168e-008,1.0581
2.98534e-008,1.0766
2.98901e-008,1.0915
2.99268e-008,1.1009
2.99635e-008,1.1033
3.00002e-008,1.0972
3.00368e-008,1.0808
3.00735e-008,1.0532
3.01102e-008,1.0149
3.01469e-008,0.9660
3.01835e-008,0.9049
3.02202e-008,0.8305
3.02569e-008,0.7459
3.02935e-008,0.6557
3.03302e-008,0.5655
3.03669e-008,0.4820
3.04036e-008,0.4136
3.04403e-008,0.3658
3.04769e-008,0.3401
3.05136e-008,0.3346
3.05503e-008,0.3453
3.05869e-008,0.3658
3.06236e-008,0.3886
3.06603e-008,0.4063
3.06970e-008,0.4133
3.07336e-008,0.4078
3.07703e-008,0.3918
3.08070e-008,0.3698
3.08437e-008,0.3470
3.08804e-008,0.3279
3.09170e-008,0.3159
3.09537e-008,0.3123
3.09904e-008,0.3158
3.10270e-008,0.3240
3.10637e-008,0.3339
3.11004e-008,0.3424
3.11371e-008,0.3468
3.11738e-008,0.3461
3.12104e-008,0.3411
3.12471e-008,0.3339
3.12838e-008,0.3270
3.13205e-008,0.3222
3.13571e-008,0.3200
3.13938e-008,0.3201
3.14305e-008,0.3217
3.14671e-008,0.3236
3.15038e-008,0.3247
3.15405e-008,0.3241
3.15772e-008,0.3217
3.16139e-008,0.3181
3.16505e-008,0.3144
3.16872e-008,0.3118
3.17239e-008,0.3114
3.17605e-008,0.3141
3.17972e-008,0.3204
3.18339e-008,0.3313
3.18706e-008,0.3482
3.19072e-008,0.3732
3.19439e-008,0.4077
3.19806e-008,0.4530
3.20173e-008,0.5103
3.20540e-008,0.5802
3.20906e-008,0.6612
3.21273e-008,0.7481
3.21640e-008,0.8341
3.22006e-008,0.9127
3.22373e-008,0.9782
3.22740e-008,1.0261
3.23107e-008,1.0543
3.23474e-008,1.0645
3.23840e-008,1.0606
3.24207e-008,1.0482
3.24574e-008,1.0335
3.24941e-008,1.0225
3.25307e-008,1.0199
3.25674e-008,1.0269
3.26041e-008,1.0419
3.26407e-008,1.0607
3.26774e-008,1.0789
3.27141e-008,1.0930
3.27508e-008,1.1010
3.27875e-008,1.1023
3.28241e-008,1.0978
3.28608e-008,1.0896
3.28975e-008,1.0805
3.29341e-008,1.0733
3.29708e-008,1.0699
3.30075e-008,1.0712
3.30442e-008,1.0767
3.30808e-008,1.0842
3.31175e-008,1.0914
3.31542e-008,1.0967
3.31909e-008,1.0994
3.32276e-008,1.1000
3.32642e-008,1.0993
3.33009e-008,1.0981
3.33376e-008,1.0972
3.33742e-008,1.0972
3.34109e-008,1.0984
3.34476e-008,1.1005
3.34843e-008,1.1028
3.35210e-008,1.1044
3.35576e-008,1.1046
3.35943e-008,1.1028
3.36310e-008,1.0994
3.36677e-008,1.0951
3.37043e-008,1.0909
3.37410e-008,1.0878
3.37777e-008,1.0862
3.38143e-008,1.0861
3.38510e-008,1.0869
3.38877e-008,1.0883
3.39244e-008,1.0893
3.39611e-008,1.0898
3.39977e-008,1.0893
3.40344e-008,1.0881
3.40711e-008,1.0865
3.41077e-008,1.0851
3.41444e-008,1.0845
3.41811e-008,1.0849
3.42178e-008,1.0866
3.42545e-008,1.0891
3.42911e-008,1.0916
3.43278e-008,1.0935
3.43645e-008,1.0942
3.44012e-008,1.0935
3.44378e-008,1.0915
3.44745e-008,1.0889
3.45112e-008,1.0864
3.45478e-008,1.0846
3.45845e-008,1.0839
3.46212e-008,1.0845
3.46579e-008,1.0863
3.46946e-008,1.0888
3.47312e-008,1.0912
3.47679e-008,1.0930
3.48046e-008,1.0935
3.48412e-008,1.0928
3.48779e-008,1.0910
3.49146e-008,1.0887
3.49513e-008,1.0865
3.49879e-008,1.0851
3.50246e-008,1.0847
3.50613e-008,1.0854
3.50980e-008,1.0868
3.51347e-008,1.0886
3.51713e-008,1.0902
3.52080e-008,1.0912
3.52447e-008,1.0914
3.52813e-008,1.0908
3.53180e-008,1.0897
3.53547e-008,1.0884
3.53914e-008,1.0874
3.54281e-008,1.0869
3.54647e-008,1.0872
3.55014e-008,1.0881
3.55381e-008,1.0897
3.55748e-008,1.0913
3.56114e-008,1.0915
3.56481e-008,1.0876
3.56848e-008,1.0763
3.57214e-008,1.0547
3.57581e-008,1.0208
3.57948e-008,0.9724
3.58315e-008,0.9076
3.58682e-008,0.8278
3.59048e-008,0.7373
3.59415e-008,0.6422
3.59782e-008,0.5495
3.60148e-008,0.4671
3.60515e-008,0.4019
3.60882e-008,0.3575
3.61249e-008,0.3345
3.61615e-008,0.3305
3.61982e-008,0.3409
3.62349e-008,0.3592
3.62716e-008,0.3784
3.63083e-008,0.3922
3.63449e-008,0.3965
3.63816e-008,0.3903
3.64183e-008,0.3761
3.64549e-008,0.3577
3.64916e-008,0.3394
3.65283e-008,0.3249
3.65650e-008,0.3166
3.66017e-008,0.3150
3.66383e-008,0.3189
3.66750e-008,0.3266
3.67117e-008,0.3355
3.67484e-008,0.3430
3.67850e-008,0.3471
3.68217e-008,0.3471
3.68584e-008,0.3434
3.68950e-008,0.3377
3.69317e-008,0.3317
3.69684e-008,0.3268
3.70051e-008,0.3233
3.70418e-008,0.3213
3.70784e-008,0.3204
3.71151e-008,0.3199
3.71518e-008,0.3194
3.71884e-008,0.3186
3.72251e-008,0.3176
3.72618e-008,0.3165
3.72985e-008,0.3157
3.73351e-008,0.3156
3.73718e-008,0.3170
3.74085e-008,0.3204
3.74452e-008,0.3270
3.74819e-008,0.3386
3.75185e-008,0.3578
3.75552e-008,0.3868
3.75919e-008,0.4271
3.76285e-008,0.4801
3.76652e-008,0.5464
3.77019e-008,0.6252
3.77386e-008,0.7122
3.77753e-008,0.8008
3.78119e-008,0.8836
3.78486e-008,0.9547
3.78853e-008,1.0093
3.79220e-008,1.0445
3.79586e-008,1.0609
3.79953e-008,1.0619
3.80320e-008,1.0525
3.80686e-008,1.0385
3.81053e-008,1.0261
3.81420e-008,1.0203
3.81787e-008,1.0237
3.82154e-008,1.0358
3.82520e-008,1.0533
3.82887e-008,1.0719
3.83254e-008,1.0878
3.83620e-008,1.0989
3.83987e-008,1.1034
3.84354e-008,1.0998
3.84721e-008,1.0859
3.85088e-008,1.0605
3.85454e-008,1.0239
3.85821e-008,0.9765
3.86188e-008,0.9169
3.86555e-008,0.8442
3.86921e-008,0.7607
3.87288e-008,0.6712
3.87655e-008,0.5809
3.88021e-008,0.4962
3.88388e-008,0.4251
3.88755e-008,0.3739
3.89122e-008,0.3444
3.89489e-008,0.3354
3.89855e-008,0.3431
3.90222e-008,0.3618
3.90589e-008,0.3842
3.90955e-008,0.4029
3.91322e-008,0.4119
3.91689e-008,0.4088
3.92056e-008,0.3947
3.92422e-008,0.3740
3.92789e-008,0.3518
3.93156e-008,0.3338
3.93523e-008,0.3261
3.93890e-008,0.3339
