.HEADER
..NAMES
Time,V U3.H8
.DATA
2.73882e-008,0.3430
2.74268e-008,0.3327
2.74654e-008,0.3243
2.75040e-008,0.3187
2.75425e-008,0.3174
2.75811e-008,0.3187
2.76197e-008,0.3216
2.76583e-008,0.3245
2.76968e-008,0.3252
2.77354e-008,0.3253
2.77740e-008,0.3255
2.78126e-008,0.3249
2.78512e-008,0.3238
2.78897e-008,0.3233
2.79283e-008,0.3231
2.79669e-008,0.3229
2.80055e-008,0.3227
2.80440e-008,0.3223
2.80826e-008,0.3219
2.81212e-008,0.3218
2.81598e-008,0.3214
2.81983e-008,0.3212
2.82369e-008,0.3240
2.82755e-008,0.3354
2.83140e-008,0.3662
2.83526e-008,0.4292
2.83912e-008,0.5270
2.84298e-008,0.6461
2.84683e-008,0.7586
2.85069e-008,0.8473
2.85455e-008,0.9168
2.85841e-008,0.9763
2.86226e-008,1.0273
2.86612e-008,1.0675
2.86998e-008,1.0967
2.87384e-008,1.1175
2.87770e-008,1.1338
2.88155e-008,1.1460
2.88541e-008,1.1546
2.88927e-008,1.1617
2.89313e-008,1.1668
2.89698e-008,1.1681
2.90084e-008,1.1671
2.90470e-008,1.1668
2.90855e-008,1.1685
2.91241e-008,1.1712
2.91627e-008,1.1729
2.92013e-008,1.1733
2.92398e-008,1.1737
2.92784e-008,1.1745
2.93170e-008,1.1750
2.93556e-008,1.1754
2.93941e-008,1.1759
2.94327e-008,1.1766
2.94713e-008,1.1769
2.95099e-008,1.1770
2.95485e-008,1.1771
2.95870e-008,1.1776
2.96256e-008,1.1793
2.96642e-008,1.1823
2.97028e-008,1.1817
2.97413e-008,1.1647
2.97799e-008,1.1128
2.98185e-008,1.0192
2.98570e-008,0.9032
2.98956e-008,0.7872
2.99342e-008,0.6804
2.99728e-008,0.5861
3.00113e-008,0.5088
3.00499e-008,0.4507
3.00885e-008,0.4066
3.01271e-008,0.3755
3.01657e-008,0.3653
3.02042e-008,0.3904
3.02428e-008,0.4554
3.02814e-008,0.5590
3.03199e-008,0.6810
3.03585e-008,0.7923
3.03971e-008,0.8812
3.04357e-008,0.9509
3.04743e-008,1.0066
3.05128e-008,1.0521
3.05514e-008,1.0875
3.05900e-008,1.1117
3.06285e-008,1.1292
3.06671e-008,1.1430
3.07057e-008,1.1529
3.07443e-008,1.1605
3.07829e-008,1.1667
3.08214e-008,1.1696
3.08600e-008,1.1695
3.08986e-008,1.1684
3.09372e-008,1.1679
3.09757e-008,1.1694
3.10143e-008,1.1718
3.10529e-008,1.1733
3.10914e-008,1.1739
3.11300e-008,1.1745
3.11686e-008,1.1751
3.12072e-008,1.1756
3.12458e-008,1.1760
3.12843e-008,1.1765
3.13229e-008,1.1770
3.13615e-008,1.1773
3.14000e-008,1.1774
3.14386e-008,1.1776
3.14772e-008,1.1780
3.15158e-008,1.1783
3.15544e-008,1.1781
3.15929e-008,1.1780
3.16315e-008,1.1779
3.16701e-008,1.1780
3.17087e-008,1.1781
3.17472e-008,1.1781
3.17858e-008,1.1781
3.18244e-008,1.1782
3.18629e-008,1.1782
3.19015e-008,1.1781
3.19401e-008,1.1781
3.19787e-008,1.1782
3.20173e-008,1.1782
3.20558e-008,1.1782
3.20944e-008,1.1781
3.21330e-008,1.1782
3.21715e-008,1.1782
3.22101e-008,1.1782
3.22487e-008,1.1782
3.22873e-008,1.1782
3.23259e-008,1.1782
3.23644e-008,1.1782
3.24030e-008,1.1783
3.24416e-008,1.1798
3.24801e-008,1.1828
3.25187e-008,1.1821
3.25573e-008,1.1637
3.25959e-008,1.1094
3.26344e-008,1.0140
3.26730e-008,0.8974
3.27116e-008,0.7817
3.27502e-008,0.6755
3.27888e-008,0.5821
3.28273e-008,0.5058
3.28659e-008,0.4486
3.29045e-008,0.4054
3.29430e-008,0.3752
3.29816e-008,0.3662
3.30202e-008,0.3932
3.30588e-008,0.4602
3.30974e-008,0.5652
3.31359e-008,0.6874
3.31745e-008,0.7976
