.HEADER
..NAMES
Time,V U5.E3
.DATA
4.12752e-008,0.5255
4.13138e-008,0.6335
4.13524e-008,0.7356
4.13910e-008,0.8300
4.14296e-008,0.9149
4.14681e-008,0.9834
4.15067e-008,1.0343
4.15453e-008,1.0741
4.15838e-008,1.1210
4.16224e-008,1.1452
4.16610e-008,1.1513
4.16996e-008,1.1357
4.17382e-008,1.0800
4.17767e-008,0.9863
4.18153e-008,0.8785
4.18539e-008,0.7619
4.18924e-008,0.6472
4.19310e-008,0.5502
4.19696e-008,0.4781
4.20082e-008,0.4283
4.20468e-008,0.3934
4.20853e-008,0.3714
4.21239e-008,0.3601
4.21625e-008,0.3509
4.22011e-008,0.3425
4.22396e-008,0.3357
4.22782e-008,0.3277
4.23168e-008,0.3198
4.23553e-008,0.3160
4.23939e-008,0.3148
4.24325e-008,0.3149
4.24711e-008,0.3172
4.25097e-008,0.3207
4.25482e-008,0.3235
4.25868e-008,0.3245
4.26254e-008,0.3246
4.26639e-008,0.3246
4.27025e-008,0.3238
4.27411e-008,0.3226
4.27797e-008,0.3220
4.28183e-008,0.3212
4.28568e-008,0.3209
4.28954e-008,0.3212
4.29340e-008,0.3216
4.29726e-008,0.3229
4.30111e-008,0.3297
4.30497e-008,0.3501
4.30883e-008,0.3970
4.31268e-008,0.4775
4.31654e-008,0.5861
4.32040e-008,0.7021
4.32426e-008,0.8009
4.32812e-008,0.8870
4.33197e-008,0.9590
4.33583e-008,1.0146
4.33969e-008,1.0542
4.34354e-008,1.0829
4.34740e-008,1.1038
4.35126e-008,1.1192
4.35512e-008,1.1308
4.35898e-008,1.1408
4.36283e-008,1.1510
4.36669e-008,1.1610
4.37055e-008,1.1694
4.37440e-008,1.1735
4.37826e-008,1.1732
4.38212e-008,1.1724
4.38598e-008,1.1725
4.38983e-008,1.1736
4.39369e-008,1.1781
4.39755e-008,1.1793
4.40141e-008,1.1684
4.40527e-008,1.1279
4.40912e-008,1.0464
4.41298e-008,0.9416
4.41684e-008,0.8313
4.42069e-008,0.7173
4.42455e-008,0.6117
4.42841e-008,0.5248
4.43227e-008,0.4611
4.43613e-008,0.4176
4.43998e-008,0.3880
4.44384e-008,0.3686
4.44770e-008,0.3570
4.45155e-008,0.3491
4.45541e-008,0.3420
4.45927e-008,0.3337
4.46313e-008,0.3244
4.46699e-008,0.3183
4.47084e-008,0.3164
4.47470e-008,0.3158
4.47856e-008,0.3165
4.48242e-008,0.3188
4.48627e-008,0.3218
4.49013e-008,0.3239
4.49399e-008,0.3245
4.49784e-008,0.3244
4.50170e-008,0.3240
4.50556e-008,0.3235
4.50942e-008,0.3226
4.51328e-008,0.3217
4.51713e-008,0.3208
4.52099e-008,0.3210
4.52485e-008,0.3215
4.52870e-008,0.3218
4.53256e-008,0.3237
4.53642e-008,0.3324
4.54028e-008,0.3572
4.54414e-008,0.4112
4.54799e-008,0.4984
4.55185e-008,0.6112
4.55571e-008,0.7244
4.55957e-008,0.8201
4.56342e-008,0.9035
4.56728e-008,0.9721
4.57114e-008,1.0241
4.57499e-008,1.0610
4.57885e-008,1.0880
4.58271e-008,1.1074
4.58657e-008,1.1219
4.59043e-008,1.1329
4.59428e-008,1.1429
4.59814e-008,1.1532
4.60200e-008,1.1630
4.60585e-008,1.1707
4.60971e-008,1.1736
4.61357e-008,1.1729
4.61743e-008,1.1724
4.62129e-008,1.1725
4.62514e-008,1.1743
4.62900e-008,1.1789
4.63286e-008,1.1785
4.63671e-008,1.1630
4.64057e-008,1.1140
4.64443e-008,1.0255
4.64829e-008,0.9190
4.65214e-008,0.8075
4.65600e-008,0.6941
4.65986e-008,0.5917
4.66372e-008,0.5096
4.66758e-008,0.4505
4.67143e-008,0.4070
4.67529e-008,0.3739
4.67915e-008,0.3708
4.68300e-008,0.3931
4.68686e-008,0.4479
4.69072e-008,0.5356
4.69458e-008,0.6444
4.69844e-008,0.7453
4.70229e-008,0.8392
4.70615e-008,0.9227
4.71001e-008,0.9893
4.71386e-008,1.0384
4.71772e-008,1.0782
4.72158e-008,1.1248
4.72544e-008,1.1460
4.72930e-008,1.1509
4.73315e-008,1.1319
4.73701e-008,1.0716
4.74087e-008,0.9755
4.74473e-008,0.8668
4.74858e-008,0.7497
4.75244e-008,0.6362
4.75630e-008,0.5416
4.76015e-008,0.4720
4.76401e-008,0.4226
4.76787e-008,0.3815
4.77173e-008,0.3682
4.77559e-008,0.3822
4.77944e-008,0.4232
4.78330e-008,0.4980
4.78716e-008,0.6042
4.79101e-008,0.7106
4.79487e-008,0.8055
4.79873e-008,0.8932
4.80259e-008,0.9664
4.80645e-008,1.0217
4.81030e-008,1.0620
4.81416e-008,1.0924
4.81802e-008,1.1133
4.82188e-008,1.1264
4.82573e-008,1.1372
4.82959e-008,1.1474
4.83345e-008,1.1559
4.83730e-008,1.1641
4.84116e-008,1.1716
4.84502e-008,1.1745
4.84888e-008,1.1741
4.85274e-008,1.1741
4.85659e-008,1.1743
4.86045e-008,1.1765
4.86431e-008,1.1803
4.86816e-008,1.1776
4.87202e-008,1.1563
4.87588e-008,1.0979
4.87974e-008,1.0034
4.88360e-008,0.8962
4.88745e-008,0.7834
4.89131e-008,0.6712
4.89517e-008,0.5729
4.89902e-008,0.4958
4.90288e-008,0.4410
4.90674e-008,0.3988
4.91060e-008,0.3711
4.91445e-008,0.3733
4.91831e-008,0.4018
4.92217e-008,0.4637
4.92603e-008,0.5577
4.92989e-008,0.6668
4.93374e-008,0.7655
4.93760e-008,0.8581
4.94146e-008,0.9382
4.94531e-008,1.0010
4.94917e-008,1.0470
4.95303e-008,1.0877
4.95689e-008,1.1319
4.96075e-008,1.1480
4.96460e-008,1.1496
4.96846e-008,1.1230
4.97232e-008,1.0537
4.97617e-008,0.9534
4.98003e-008,0.8428
4.98389e-008,0.7250
4.98775e-008,0.6144
4.99160e-008,0.5250
4.99546e-008,0.4604
4.99932e-008,0.4134
5.00318e-008,0.3758
5.00704e-008,0.3693
5.01089e-008,0.3884
5.01475e-008,0.4359
5.01861e-008,0.5183
5.02246e-008,0.6277
5.02632e-008,0.7310
5.03018e-008,0.8247
5.03404e-008,0.9099
5.03790e-008,0.9794
5.04175e-008,1.0312
5.04561e-008,1.0692
5.04947e-008,1.0976
5.05332e-008,1.1165
5.05718e-008,1.1287
5.06104e-008,1.1395
5.06490e-008,1.1493
5.06876e-008,1.1576
5.07261e-008,1.1658
5.07647e-008,1.1727
5.08033e-008,1.1745
5.08419e-008,1.1740
5.08804e-008,1.1742
5.09190e-008,1.1741
5.09576e-008,1.1734
5.09961e-008,1.1731
5.10347e-008,1.1735
5.10733e-008,1.1738
5.11119e-008,1.1741
5.11505e-008,1.1747
5.11890e-008,1.1756
5.12276e-008,1.1763
5.12662e-008,1.1768
5.13047e-008,1.1769
5.13433e-008,1.1765
5.13819e-008,1.1761
5.14205e-008,1.1763
5.14591e-008,1.1765
5.14976e-008,1.1766
5.15362e-008,1.1766
5.15748e-008,1.1768
5.16133e-008,1.1769
5.16519e-008,1.1768
5.16905e-008,1.1769
5.17291e-008,1.1769
5.17676e-008,1.1769
5.18062e-008,1.1769
5.18448e-008,1.1768
5.18834e-008,1.1768
5.19220e-008,1.1768
5.19605e-008,1.1769
5.19991e-008,1.1769
5.20377e-008,1.1769
5.20762e-008,1.1769
5.21148e-008,1.1769
5.21534e-008,1.1769
5.21920e-008,1.1769
5.22306e-008,1.1769
5.22691e-008,1.1769
5.23077e-008,1.1770
5.23463e-008,1.1780
5.23848e-008,1.1815
5.24234e-008,1.1816
5.24620e-008,1.1671
5.25006e-008,1.1202
5.25391e-008,1.0334
5.25777e-008,0.9271
5.26163e-008,0.8154
5.26549e-008,0.7014
5.26935e-008,0.5981
5.27320e-008,0.5149
5.27706e-008,0.4549
5.28092e-008,0.4111
5.28477e-008,0.3764
5.28863e-008,0.3709
5.29249e-008,0.3914
5.29635e-008,0.4444
5.30021e-008,0.5302
5.30406e-008,0.6386
5.30792e-008,0.7402
5.31178e-008,0.8343
5.31563e-008,0.9186
5.31949e-008,0.9862
5.32335e-008,1.0362
5.32721e-008,1.0727
5.33107e-008,1.0997
5.33492e-008,1.1177
5.33878e-008,1.1295
5.34264e-008,1.1399
5.34650e-008,1.1498
5.35035e-008,1.1587
5.35421e-008,1.1669
5.35807e-008,1.1729
5.36192e-008,1.1744
5.36578e-008,1.1743
5.36964e-008,1.1745
5.37350e-008,1.1746
5.37736e-008,1.1779
5.38121e-008,1.1806
5.38507e-008,1.1747
5.38893e-008,1.1454
5.39278e-008,1.0761
5.39664e-008,0.9761
5.40050e-008,0.8676
5.40436e-008,0.7537
5.40822e-008,0.6440
5.41207e-008,0.5505
5.41593e-008,0.4795
5.41979e-008,0.4302
5.42365e-008,0.3965
5.42750e-008,0.3740
5.43136e-008,0.3603
5.43522e-008,0.3516
5.43907e-008,0.3445
5.44293e-008,0.3367
5.44679e-008,0.3274
5.45065e-008,0.3199
5.45451e-008,0.3169
5.45836e-008,0.3161
5.46222e-008,0.3162
5.46608e-008,0.3181
5.46993e-008,0.3221
5.47379e-008,0.3319
5.47765e-008,0.3555
5.48151e-008,0.4055
5.48537e-008,0.4884
5.48922e-008,0.5978
5.49308e-008,0.7119
5.49694e-008,0.8084
5.50079e-008,0.8927
5.50465e-008,0.9634
5.50851e-008,1.0184
5.51237e-008,1.0573
5.51622e-008,1.0852
5.52008e-008,1.1056
5.52394e-008,1.1207
5.52780e-008,1.1320
5.53166e-008,1.1417
5.53551e-008,1.1518
5.53937e-008,1.1617
5.54323e-008,1.1698
5.54708e-008,1.1735
5.55094e-008,1.1730
5.55480e-008,1.1724
5.55866e-008,1.1726
5.56252e-008,1.1727
5.56637e-008,1.1724
5.57023e-008,1.1726
5.57409e-008,1.1733
5.57794e-008,1.1740
5.58180e-008,1.1745
5.58566e-008,1.1751
5.58952e-008,1.1760
5.59338e-008,1.1768
5.59723e-008,1.1769
5.60109e-008,1.1765
5.60495e-008,1.1760
5.60881e-008,1.1765
5.61266e-008,1.1799
5.61652e-008,1.1820
5.62038e-008,1.1729
5.62423e-008,1.1365
5.62809e-008,1.0593
5.63195e-008,0.9557
5.63581e-008,0.8454
5.63967e-008,0.7309
5.64352e-008,0.6236
5.64738e-008,0.5345
5.65124e-008,0.4685
5.65509e-008,0.4229
5.65895e-008,0.3915
5.66281e-008,0.3707
5.66667e-008,0.3583
5.67053e-008,0.3502
5.67438e-008,0.3431
5.67824e-008,0.3349
5.68210e-008,0.3256
5.68596e-008,0.3189
5.68981e-008,0.3166
5.69367e-008,0.3160
5.69753e-008,0.3165
5.70138e-008,0.3187
5.70524e-008,0.3235
5.70910e-008,0.3353
5.71296e-008,0.3633
5.71682e-008,0.4203
5.72067e-008,0.5096
5.72453e-008,0.6226
5.72839e-008,0.7335
5.73224e-008,0.8271
5.73610e-008,0.9088
5.73996e-008,0.9763
5.74382e-008,1.0277
5.74768e-008,1.0644
5.75153e-008,1.1051
5.75539e-008,1.1402
5.75925e-008,1.1500
5.76310e-008,1.1439
5.76696e-008,1.1023
5.77082e-008,1.0200
5.77468e-008,0.9160
5.77853e-008,0.8023
5.78239e-008,0.6846
5.78625e-008,0.5798
5.79011e-008,0.4988
5.79397e-008,0.4423
5.79782e-008,0.4035
5.80168e-008,0.3772
5.80554e-008,0.3631
5.80939e-008,0.3543
5.81325e-008,0.3454
5.81711e-008,0.3380
5.82097e-008,0.3304
5.82483e-008,0.3221
5.82868e-008,0.3169
5.83254e-008,0.3150
5.83640e-008,0.3145
5.84025e-008,0.3159
5.84411e-008,0.3192
5.84797e-008,0.3226
5.85183e-008,0.3243
5.85569e-008,0.3245
5.85954e-008,0.3245
5.86340e-008,0.3240
5.86726e-008,0.3228
5.87112e-008,0.3220
5.87497e-008,0.3213
5.87883e-008,0.3208
5.88269e-008,0.3210
5.88654e-008,0.3214
5.89040e-008,0.3215
5.89426e-008,0.3216
5.89812e-008,0.3217
5.90198e-008,0.3217
5.90583e-008,0.3213
5.90969e-008,0.3209
5.91355e-008,0.3209
5.91740e-008,0.3209
5.92126e-008,0.3208
5.92512e-008,0.3208
5.92898e-008,0.3209
5.93284e-008,0.3210
5.93669e-008,0.3210
5.94055e-008,0.3211
5.94441e-008,0.3210
5.94827e-008,0.3210
5.95212e-008,0.3209
5.95598e-008,0.3209
5.95984e-008,0.3209
5.96370e-008,0.3208
5.96755e-008,0.3209
5.97141e-008,0.3209
5.97527e-008,0.3209
5.97912e-008,0.3209
5.98298e-008,0.3209
5.98684e-008,0.3209
5.99070e-008,0.3209
5.99455e-008,0.3208
5.99841e-008,0.3208
6.00227e-008,0.3208
6.00613e-008,0.3208
6.00999e-008,0.3208
6.01384e-008,0.3208
6.01770e-008,0.3208
6.02156e-008,0.3208
6.02542e-008,0.3208
6.02927e-008,0.3208
6.03313e-008,0.3208
6.03699e-008,0.3208
6.04085e-008,0.3208
6.04470e-008,0.3208
6.04856e-008,0.3208
6.05242e-008,0.3208
6.05627e-008,0.3208
6.06013e-008,0.3208
6.06399e-008,0.3208
6.06785e-008,0.3208
6.07170e-008,0.3208
6.07556e-008,0.3208
6.07942e-008,0.3208
6.08328e-008,0.3208
6.08714e-008,0.3208
6.09099e-008,0.3208
6.09485e-008,0.3207
6.09871e-008,0.3207
6.10257e-008,0.3207
6.10642e-008,0.3207
6.11028e-008,0.3207
6.11414e-008,0.3207
6.11800e-008,0.3207
6.12185e-008,0.3207
6.12571e-008,0.3207
6.12957e-008,0.3207
6.13342e-008,0.3207
6.13728e-008,0.3207
6.14114e-008,0.3207
6.14500e-008,0.3207
6.14885e-008,0.3207
6.15271e-008,0.3207
6.15657e-008,0.3207
6.16043e-008,0.3207
6.16429e-008,0.3207
6.16814e-008,0.3207
6.17200e-008,0.3207
6.17586e-008,0.3207
6.17972e-008,0.3207
6.18357e-008,0.3207
6.18743e-008,0.3207
