.HEADER
..NAMES
Time,V U3.P7
4.1443e-009,0.3245
4.1809e-009,0.3211
4.2176e-009,0.3203
4.2543e-009,0.3223
4.2910e-009,0.3268
4.3276e-009,0.3323
4.3643e-009,0.3371
4.4010e-009,0.3399
4.4377e-009,0.3398
4.4743e-009,0.3377
4.5110e-009,0.3358
4.5477e-009,0.3390
4.5844e-009,0.3530
4.6211e-009,0.3832
4.6577e-009,0.4323
4.6944e-009,0.4994
4.7311e-009,0.5811
4.7678e-009,0.6716
4.8044e-009,0.7629
4.8411e-009,0.8448
4.8778e-009,0.9098
4.9145e-009,0.9533
4.9511e-009,0.9745
4.9878e-009,0.9776
5.0245e-009,0.9707
5.0612e-009,0.9629
5.0978e-009,0.9617
5.1345e-009,0.9709
5.1712e-009,0.9906
5.2079e-009,1.0180
5.2445e-009,1.0485
5.2812e-009,1.0768
5.3179e-009,1.0975
5.3546e-009,1.1073
5.3912e-009,1.1063
5.4279e-009,1.0977
5.4646e-009,1.0854
5.5013e-009,1.0720
5.5379e-009,1.0564
5.5746e-009,1.0340
5.6113e-009,1.0001
5.6480e-009,0.9511
5.6846e-009,0.8842
5.7213e-009,0.7998
5.7580e-009,0.7049
5.7947e-009,0.6095
5.8313e-009,0.5237
5.8680e-009,0.4576
5.9047e-009,0.4190
5.9414e-009,0.4084
5.9780e-009,0.4199
6.0147e-009,0.4427
6.0514e-009,0.4646
6.0881e-009,0.4755
6.1247e-009,0.4700
6.1614e-009,0.4474
6.1981e-009,0.4115
6.2348e-009,0.3703
6.2714e-009,0.3333
6.3081e-009,0.3083
6.3448e-009,0.2991
6.3815e-009,0.3054
6.4181e-009,0.3229
6.4548e-009,0.3443
6.4915e-009,0.3618
6.5282e-009,0.3705
6.5648e-009,0.3685
6.6015e-009,0.3575
6.6382e-009,0.3416
6.6749e-009,0.3258
6.7115e-009,0.3144
6.7482e-009,0.3098
6.7849e-009,0.3124
6.8215e-009,0.3201
6.8582e-009,0.3297
6.8949e-009,0.3375
6.9316e-009,0.3407
6.9682e-009,0.3380
7.0049e-009,0.3302
7.0416e-009,0.3200
7.0783e-009,0.3106
7.1149e-009,0.3048
7.1516e-009,0.3043
7.1883e-009,0.3087
7.2250e-009,0.3166
7.2616e-009,0.3256
7.2983e-009,0.3336
7.3350e-009,0.3387
7.3717e-009,0.3399
7.4083e-009,0.3374
7.4450e-009,0.3323
7.4817e-009,0.3266
7.5184e-009,0.3224
7.5550e-009,0.3211
7.5917e-009,0.3231
7.6284e-009,0.3277
7.6651e-009,0.3332
7.7018e-009,0.3378
7.7384e-009,0.3400
7.7751e-009,0.3393
7.8118e-009,0.3358
7.8484e-009,0.3306
7.8851e-009,0.3251
7.9218e-009,0.3209
7.9585e-009,0.3194
7.9952e-009,0.3210
8.0318e-009,0.3253
8.0685e-009,0.3311
8.1052e-009,0.3365
8.1418e-009,0.3400
8.1785e-009,0.3406
8.2152e-009,0.3385
8.2519e-009,0.3358
8.2886e-009,0.3365
8.3252e-009,0.3465
8.3619e-009,0.3714
8.3986e-009,0.4149
8.4352e-009,0.4771
8.4719e-009,0.5552
8.5086e-009,0.6440
8.5453e-009,0.7360
8.5820e-009,0.8217
8.6186e-009,0.8921
8.6553e-009,0.9421
8.6920e-009,0.9697
8.7286e-009,0.9775
8.7653e-009,0.9727
8.8020e-009,0.9645
8.8387e-009,0.9610
8.8754e-009,0.9671
8.9120e-009,0.9840
8.9487e-009,1.0095
8.9854e-009,1.0395
9.0220e-009,1.0689
9.0587e-009,1.0919
9.0954e-009,1.1047
9.1321e-009,1.1062
9.1688e-009,1.0985
9.2054e-009,1.0859
9.2421e-009,1.0736
9.2788e-009,1.0659
9.3154e-009,1.0650
9.3521e-009,1.0702
9.3888e-009,1.0789
9.4255e-009,1.0884
9.4622e-009,1.0960
9.4988e-009,1.1002
9.5355e-009,1.1008
9.5722e-009,1.0984
9.6088e-009,1.0946
9.6455e-009,1.0913
9.6822e-009,1.0903
9.7189e-009,1.0924
9.7556e-009,1.0972
9.7922e-009,1.1034
9.8289e-009,1.1088
9.8656e-009,1.1118
9.9022e-009,1.1114
9.9389e-009,1.1080
9.9756e-009,1.1031
1.00123e-008,1.0980
1.00490e-008,1.0942
1.00856e-008,1.0923
1.01223e-008,1.0922
1.01590e-008,1.0937
1.01956e-008,1.0960
1.02323e-008,1.0981
1.02690e-008,1.0989
1.03057e-008,1.0980
1.03424e-008,1.0951
1.03790e-008,1.0911
1.04157e-008,1.0871
1.04524e-008,1.0845
1.04890e-008,1.0840
1.05257e-008,1.0858
1.05624e-008,1.0891
1.05991e-008,1.0931
1.06358e-008,1.0966
1.06724e-008,1.0989
1.07091e-008,1.0993
1.07458e-008,1.0978
1.07824e-008,1.0947
1.08191e-008,1.0908
1.08558e-008,1.0872
1.08925e-008,1.0849
1.09292e-008,1.0845
1.09658e-008,1.0863
1.10025e-008,1.0895
1.10392e-008,1.0932
1.10758e-008,1.0963
1.11125e-008,1.0980
1.11492e-008,1.0980
1.11859e-008,1.0963
1.12226e-008,1.0935
1.12592e-008,1.0905
1.12959e-008,1.0879
1.13326e-008,1.0865
1.13693e-008,1.0866
1.14059e-008,1.0881
1.14426e-008,1.0905
1.14793e-008,1.0930
1.15159e-008,1.0948
1.15526e-008,1.0954
1.15893e-008,1.0948
1.16260e-008,1.0932
1.16627e-008,1.0912
1.16993e-008,1.0895
1.17360e-008,1.0885
1.17727e-008,1.0886
1.18093e-008,1.0896
1.18460e-008,1.0911
1.18827e-008,1.0928
1.19194e-008,1.0940
1.19561e-008,1.0944
1.19927e-008,1.0940
1.20294e-008,1.0929
1.20661e-008,1.0914
1.21027e-008,1.0901
1.21394e-008,1.0894
1.21761e-008,1.0894
1.22128e-008,1.0901
1.22495e-008,1.0913
1.22861e-008,1.0925
1.23228e-008,1.0934
1.23595e-008,1.0936
1.23961e-008,1.0932
1.24328e-008,1.0924
1.24695e-008,1.0913
1.25062e-008,1.0904
1.25429e-008,1.0899
1.25795e-008,1.0899
1.26162e-008,1.0904
1.26529e-008,1.0913
1.26895e-008,1.0922
1.27262e-008,1.0929
1.27629e-008,1.0932
1.27996e-008,1.0930
1.28363e-008,1.0923
1.28729e-008,1.0915
1.29096e-008,1.0907
1.29463e-008,1.0902
1.29829e-008,1.0901
1.30196e-008,1.0905
1.30563e-008,1.0911
1.30930e-008,1.0919
1.31297e-008,1.0925
1.31663e-008,1.0928
1.32030e-008,1.0928
1.32397e-008,1.0924
1.32763e-008,1.0918
1.33130e-008,1.0911
1.33497e-008,1.0906
1.33864e-008,1.0904
1.34231e-008,1.0905
1.34597e-008,1.0910
1.34964e-008,1.0915
1.35331e-008,1.0921
1.35697e-008,1.0924
1.36064e-008,1.0925
1.36431e-008,1.0923
1.36798e-008,1.0919
1.37165e-008,1.0914
1.37531e-008,1.0910
1.37898e-008,1.0907
1.38265e-008,1.0907
1.38631e-008,1.0910
1.38998e-008,1.0914
1.39365e-008,1.0918
1.39732e-008,1.0921
1.40099e-008,1.0922
1.40465e-008,1.0921
1.40832e-008,1.0918
1.41199e-008,1.0915
1.41565e-008,1.0911
1.41932e-008,1.0909
1.42299e-008,1.0909
1.42666e-008,1.0911
1.43033e-008,1.0913
1.43399e-008,1.0916
1.43766e-008,1.0919
1.44133e-008,1.0920
1.44499e-008,1.0920
1.44866e-008,1.0918
1.45233e-008,1.0915
1.45600e-008,1.0912
1.45967e-008,1.0910
1.46333e-008,1.0910
1.46700e-008,1.0911
1.47067e-008,1.0913
1.47433e-008,1.0916
1.47800e-008,1.0918
1.48167e-008,1.0919
1.48534e-008,1.0918
1.48901e-008,1.0917
1.49267e-008,1.0915
1.49634e-008,1.0913
1.50001e-008,1.0911
1.50368e-008,1.0911
1.50734e-008,1.0912
1.51101e-008,1.0913
1.51468e-008,1.0915
1.51834e-008,1.0917
1.52201e-008,1.0918
1.52568e-008,1.0917
1.52935e-008,1.0917
1.53301e-008,1.0915
1.53668e-008,1.0913
1.54035e-008,1.0912
1.54402e-008,1.0912
1.54769e-008,1.0912
1.55135e-008,1.0913
1.55502e-008,1.0914
1.55869e-008,1.0916
1.56236e-008,1.0916
1.56602e-008,1.0917
1.56969e-008,1.0916
1.57336e-008,1.0915
1.57703e-008,1.0914
1.58069e-008,1.0913
1.58436e-008,1.0912
1.58803e-008,1.0912
1.59169e-008,1.0913
1.59536e-008,1.0914
1.59903e-008,1.0915
1.60270e-008,1.0916
1.60636e-008,1.0916
1.61003e-008,1.0916
1.61370e-008,1.0915
1.61737e-008,1.0914
1.62104e-008,1.0913
1.62470e-008,1.0913
1.62837e-008,1.0913
1.63204e-008,1.0913
1.63571e-008,1.0914
1.63937e-008,1.0914
1.64304e-008,1.0915
1.64671e-008,1.0915
1.65037e-008,1.0915
1.65404e-008,1.0915
1.65771e-008,1.0914
1.66138e-008,1.0913
1.66504e-008,1.0913
1.66871e-008,1.0913
1.67238e-008,1.0913
1.67605e-008,1.0913
1.67972e-008,1.0914
1.68338e-008,1.0915
1.68705e-008,1.0915
1.69072e-008,1.0915
1.69439e-008,1.0915
1.69805e-008,1.0914
1.70172e-008,1.0913
1.70539e-008,1.0913
1.70905e-008,1.0913
1.71272e-008,1.0913
1.71639e-008,1.0913
1.72006e-008,1.0914
1.72372e-008,1.0914
1.72739e-008,1.0914
1.73106e-008,1.0915
1.73473e-008,1.0914
1.73840e-008,1.0914
1.74206e-008,1.0914
1.74573e-008,1.0913
1.74940e-008,1.0913
1.75307e-008,1.0913
1.75673e-008,1.0913
1.76040e-008,1.0914
1.76407e-008,1.0914
1.76773e-008,1.0914
1.77140e-008,1.0914
1.77507e-008,1.0914
1.77874e-008,1.0914
1.78240e-008,1.0914
1.78607e-008,1.0913
1.78974e-008,1.0913
1.79341e-008,1.0913
1.79708e-008,1.0913
1.80074e-008,1.0913
1.80441e-008,1.0914
1.80808e-008,1.0914
1.81175e-008,1.0914
1.81541e-008,1.0914
1.81908e-008,1.0914
1.82275e-008,1.0913
1.82641e-008,1.0913
1.83008e-008,1.0913
1.83375e-008,1.0913
1.83742e-008,1.0913
1.84108e-008,1.0913
1.84475e-008,1.0914
1.84842e-008,1.0915
1.85209e-008,1.0919
1.85576e-008,1.0927
1.85942e-008,1.0935
1.86309e-008,1.0927
1.86676e-008,1.0864
1.87043e-008,1.0694
1.87409e-008,1.0372
1.87776e-008,0.9878
1.88143e-008,0.9203
1.88509e-008,0.8362
1.88876e-008,0.7418
1.89243e-008,0.6458
1.89610e-008,0.5574
1.89976e-008,0.4856
1.90343e-008,0.4377
1.90710e-008,0.4154
1.91077e-008,0.4148
1.91444e-008,0.4281
1.91810e-008,0.4447
1.92177e-008,0.4554
1.92544e-008,0.4542
1.92911e-008,0.4391
1.93277e-008,0.4116
1.93644e-008,0.3771
1.94011e-008,0.3430
1.94377e-008,0.3164
1.94744e-008,0.3024
1.95111e-008,0.3044
1.95478e-008,0.3235
1.95844e-008,0.3595
1.96211e-008,0.4110
1.96578e-008,0.4751
1.96945e-008,0.5480
1.97312e-008,0.6265
1.97678e-008,0.7082
1.98045e-008,0.7887
1.98412e-008,0.8613
1.98779e-008,0.9202
1.99145e-008,0.9612
1.99512e-008,0.9822
1.99879e-008,0.9854
2.00245e-008,0.9772
2.00612e-008,0.9660
2.00979e-008,0.9593
2.01346e-008,0.9619
2.01712e-008,0.9753
2.02079e-008,0.9986
2.02446e-008,1.0285
2.02813e-008,1.0600
2.03179e-008,1.0864
2.03546e-008,1.1023
2.03913e-008,1.1057
2.04280e-008,1.0986
2.04647e-008,1.0853
2.05013e-008,1.0701
2.05380e-008,1.0540
2.05747e-008,1.0338
2.06114e-008,1.0049
2.06480e-008,0.9637
2.06847e-008,0.9065
2.07214e-008,0.8319
2.07580e-008,0.7441
2.07947e-008,0.6512
2.08314e-008,0.5620
2.08681e-008,0.4866
2.09047e-008,0.4345
2.09414e-008,0.4098
2.09781e-008,0.4098
2.10148e-008,0.4264
2.10515e-008,0.4482
2.10881e-008,0.4643
2.11248e-008,0.4673
2.11615e-008,0.4542
2.11982e-008,0.4265
2.12348e-008,0.3899
2.12715e-008,0.3528
2.13082e-008,0.3229
2.13448e-008,0.3054
2.13815e-008,0.3024
2.14182e-008,0.3121
2.14549e-008,0.3292
2.14915e-008,0.3469
2.15282e-008,0.3594
2.15649e-008,0.3636
2.16016e-008,0.3591
2.16383e-008,0.3483
2.16749e-008,0.3353
2.17116e-008,0.3239
2.17483e-008,0.3169
2.17850e-008,0.3154
2.18216e-008,0.3188
2.18583e-008,0.3250
2.18950e-008,0.3312
2.19316e-008,0.3351
2.19683e-008,0.3350
2.20050e-008,0.3304
2.20417e-008,0.3229
2.20783e-008,0.3148
2.21150e-008,0.3087
2.21517e-008,0.3063
2.21884e-008,0.3083
2.22251e-008,0.3138
2.22617e-008,0.3213
2.22984e-008,0.3288
2.23351e-008,0.3345
2.23718e-008,0.3374
2.24084e-008,0.3370
2.24451e-008,0.3339
2.24818e-008,0.3293
2.25184e-008,0.3249
2.25551e-008,0.3223
2.25918e-008,0.3225
2.26285e-008,0.3253
2.26651e-008,0.3297
2.27018e-008,0.3343
2.27385e-008,0.3376
2.27752e-008,0.3384
2.28119e-008,0.3367
2.28485e-008,0.3328
2.28852e-008,0.3279
2.29219e-008,0.3233
2.29586e-008,0.3206
2.29952e-008,0.3204
2.30319e-008,0.3230
2.30686e-008,0.3277
2.31052e-008,0.3329
2.31419e-008,0.3371
2.31786e-008,0.3392
2.32153e-008,0.3384
2.32519e-008,0.3351
2.32886e-008,0.3303
2.33253e-008,0.3254
2.33620e-008,0.3218
2.33987e-008,0.3205
2.34353e-008,0.3218
2.34720e-008,0.3252
2.35087e-008,0.3297
2.35454e-008,0.3340
2.35820e-008,0.3368
2.36187e-008,0.3374
2.36554e-008,0.3358
2.36920e-008,0.3326
2.37287e-008,0.3288
2.37654e-008,0.3257
2.38021e-008,0.3240
2.38387e-008,0.3242
2.38754e-008,0.3260
2.39121e-008,0.3289
2.39488e-008,0.3318
2.39855e-008,0.3338
2.40221e-008,0.3344
2.40588e-008,0.3335
2.40955e-008,0.3315
2.41322e-008,0.3290
2.41688e-008,0.3269
2.42055e-008,0.3257
2.42422e-008,0.3258
2.42788e-008,0.3270
2.43155e-008,0.3290
2.43522e-008,0.3310
2.43889e-008,0.3325
2.44255e-008,0.3331
2.44622e-008,0.3326
2.44989e-008,0.3312
2.45356e-008,0.3295
2.45723e-008,0.3279
2.46089e-008,0.3269
2.46456e-008,0.3269
2.46823e-008,0.3277
2.47190e-008,0.3291
2.47556e-008,0.3305
2.47923e-008,0.3317
2.48290e-008,0.3322
2.48657e-008,0.3319
2.49023e-008,0.3310
2.49390e-008,0.3298
2.49757e-008,0.3285
2.50123e-008,0.3277
2.50490e-008,0.3276
2.50857e-008,0.3283
2.51224e-008,0.3305
2.51590e-008,0.3359
2.51957e-008,0.3477
2.52324e-008,0.3701
2.52691e-008,0.4068
2.53058e-008,0.4593
2.53424e-008,0.5265
2.53791e-008,0.6058
2.54158e-008,0.6924
2.54525e-008,0.7789
2.54891e-008,0.8564
2.55258e-008,0.9181
2.55625e-008,0.9596
2.55991e-008,0.9799
2.56358e-008,0.9830
2.56725e-008,0.9765
2.57092e-008,0.9690
2.57458e-008,0.9673
2.57825e-008,0.9755
2.58192e-008,0.9939
2.58559e-008,1.0203
2.58926e-008,1.0503
2.59292e-008,1.0784
2.59659e-008,1.0993
2.60026e-008,1.1095
2.60393e-008,1.1089
2.60759e-008,1.1002
2.61126e-008,1.0870
2.61493e-008,1.0709
2.61859e-008,1.0503
2.62226e-008,1.0212
2.62593e-008,0.9804
2.62960e-008,0.9251
2.63326e-008,0.8530
2.63693e-008,0.7663
2.64060e-008,0.6729
2.64427e-008,0.5819
2.64794e-008,0.5028
2.65160e-008,0.4453
2.65527e-008,0.4150
2.65894e-008,0.4106
2.66261e-008,0.4250
2.66627e-008,0.4473
2.66994e-008,0.4659
2.67361e-008,0.4723
2.67727e-008,0.4624
2.68094e-008,0.4367
2.68461e-008,0.3997
2.68828e-008,0.3599
2.69194e-008,0.3263
2.69561e-008,0.3054
2.69928e-008,0.3001
2.70295e-008,0.3092
2.70662e-008,0.3276
2.71028e-008,0.3479
2.71395e-008,0.3632
2.71762e-008,0.3693
2.72129e-008,0.3654
2.72495e-008,0.3536
2.72862e-008,0.3381
2.73229e-008,0.3236
2.73595e-008,0.3138
2.73962e-008,0.3105
2.74329e-008,0.3138
2.74696e-008,0.3214
2.75062e-008,0.3302
2.75429e-008,0.3367
2.75796e-008,0.3387
2.76163e-008,0.3352
2.76530e-008,0.3274
2.76896e-008,0.3180
2.77263e-008,0.3099
2.77630e-008,0.3056
2.77997e-008,0.3060
2.78363e-008,0.3107
2.78730e-008,0.3183
2.79097e-008,0.3273
2.79463e-008,0.3368
2.79830e-008,0.3480
2.80197e-008,0.3646
2.80564e-008,0.3912
2.80930e-008,0.4316
2.81297e-008,0.4879
2.81664e-008,0.5595
2.82031e-008,0.6436
2.82398e-008,0.7339
2.82764e-008,0.8209
2.83131e-008,0.8950
2.83498e-008,0.9489
2.83865e-008,0.9793
2.84231e-008,0.9875
2.84598e-008,0.9803
2.84965e-008,0.9674
2.85331e-008,0.9582
2.85698e-008,0.9594
2.86065e-008,0.9738
2.86432e-008,1.0001
2.86798e-008,1.0341
2.87165e-008,1.0693
2.87532e-008,1.0984
2.87899e-008,1.1157
2.88266e-008,1.1189
2.88632e-008,1.1098
2.88999e-008,1.0935
2.89366e-008,1.0746
2.89733e-008,1.0555
2.90099e-008,1.0338
2.90466e-008,1.0051
2.90833e-008,0.9655
2.91199e-008,0.9109
2.91566e-008,0.8384
2.91933e-008,0.7510
2.92300e-008,0.6567
2.92666e-008,0.5652
2.93033e-008,0.4869
2.93400e-008,0.4323
2.93767e-008,0.4064
2.94133e-008,0.4068
2.94500e-008,0.4254
2.94867e-008,0.4503
2.95234e-008,0.4694
2.95601e-008,0.4744
2.95967e-008,0.4616
2.96334e-008,0.4322
2.96701e-008,0.3923
2.97068e-008,0.3510
2.97434e-008,0.3177
2.97801e-008,0.2989
2.98168e-008,0.2978
2.98534e-008,0.3150
2.98901e-008,0.3488
2.99268e-008,0.3967
2.99635e-008,0.4553
3.00002e-008,0.5212
3.00368e-008,0.5916
3.00735e-008,0.6658
3.01102e-008,0.7421
3.01469e-008,0.8160
3.01835e-008,0.8816
3.02202e-008,0.9343
3.02569e-008,0.9698
3.02935e-008,0.9865
3.03302e-008,0.9878
3.03669e-008,0.9803
3.04036e-008,0.9713
3.04403e-008,0.9670
3.04769e-008,0.9712
3.05136e-008,0.9853
3.05503e-008,1.0085
3.05869e-008,1.0377
3.06236e-008,1.0671
3.06603e-008,1.0904
3.06970e-008,1.1032
3.07336e-008,1.1050
3.07703e-008,1.0980
3.08070e-008,1.0855
3.08437e-008,1.0694
3.08804e-008,1.0481
3.09170e-008,1.0180
3.09537e-008,0.9767
3.09904e-008,0.9217
3.10270e-008,0.8510
3.10637e-008,0.7673
3.11004e-008,0.6774
3.11371e-008,0.5892
3.11738e-008,0.5113
3.12104e-008,0.4531
3.12471e-008,0.4201
3.12838e-008,0.4117
3.13205e-008,0.4217
3.13571e-008,0.4405
3.13938e-008,0.4573
3.14305e-008,0.4642
3.14671e-008,0.4569
3.15038e-008,0.4352
3.15405e-008,0.4029
3.15772e-008,0.3670
3.16139e-008,0.3352
3.16505e-008,0.3135
3.16872e-008,0.3057
3.17239e-008,0.3137
3.17605e-008,0.3383
3.17972e-008,0.3790
3.18339e-008,0.4340
3.18706e-008,0.5003
3.19072e-008,0.5744
3.19439e-008,0.6540
3.19806e-008,0.7361
3.20173e-008,0.8150
3.20540e-008,0.8839
3.20906e-008,0.9374
3.21273e-008,0.9717
3.21640e-008,0.9860
3.22006e-008,0.9843
3.22373e-008,0.9746
3.22740e-008,0.9649
3.23107e-008,0.9615
3.23474e-008,0.9679
3.23840e-008,0.9844
3.24207e-008,1.0095
3.24574e-008,1.0395
3.24941e-008,1.0687
3.25307e-008,1.0909
3.25674e-008,1.1023
3.26041e-008,1.1026
3.26407e-008,1.0945
3.26774e-008,1.0821
3.27141e-008,1.0677
3.27508e-008,1.0498
3.27875e-008,1.0242
3.28241e-008,0.9871
3.28608e-008,0.9356
3.28975e-008,0.8672
3.29341e-008,0.7837
3.29708e-008,0.6921
3.30075e-008,0.6010
3.30442e-008,0.5193
3.30808e-008,0.4569
3.31175e-008,0.4205
3.31542e-008,0.4099
3.31909e-008,0.4195
3.32276e-008,0.4393
3.32642e-008,0.4581
3.33009e-008,0.4670
3.33376e-008,0.4612
3.33742e-008,0.4401
3.34109e-008,0.4073
3.34476e-008,0.3702
3.34843e-008,0.3368
3.35210e-008,0.3136
3.35576e-008,0.3045
3.35943e-008,0.3114
3.36310e-008,0.3347
3.36677e-008,0.3738
3.37043e-008,0.4268
3.37410e-008,0.4910
3.37777e-008,0.5629
3.38143e-008,0.6404
3.38510e-008,0.7214
3.38877e-008,0.8008
3.39244e-008,0.8719
3.39611e-008,0.9289
3.39977e-008,0.9677
3.40344e-008,0.9863
3.40711e-008,0.9875
3.41077e-008,0.9787
3.41444e-008,0.9680
3.41811e-008,0.9624
3.42178e-008,0.9659
3.42545e-008,0.9799
3.42911e-008,1.0032
3.43278e-008,1.0327
3.43645e-008,1.0629
3.44012e-008,1.0876
3.44378e-008,1.1019
3.44745e-008,1.1046
3.45112e-008,1.0980
3.45478e-008,1.0858
3.45845e-008,1.0710
3.46212e-008,1.0530
3.46579e-008,1.0279
3.46946e-008,0.9922
3.47312e-008,0.9430
3.47679e-008,0.8775
3.48046e-008,0.7966
3.48412e-008,0.7065
3.48779e-008,0.6153
3.49146e-008,0.5319
3.49513e-008,0.4660
3.49879e-008,0.4251
3.50246e-008,0.4102
3.50613e-008,0.4166
3.50980e-008,0.4351
3.51347e-008,0.4546
3.51713e-008,0.4655
3.52080e-008,0.4626
3.52447e-008,0.4442
3.52813e-008,0.4134
3.53180e-008,0.3767
3.53547e-008,0.3423
3.53914e-008,0.3169
3.54281e-008,0.3050
3.54647e-008,0.3090
3.55014e-008,0.3295
3.55381e-008,0.3660
3.55748e-008,0.4172
3.56114e-008,0.4802
3.56481e-008,0.5515
3.56848e-008,0.6287
3.57214e-008,0.7096
3.57581e-008,0.7898
3.57948e-008,0.8623
3.58315e-008,0.9215
3.58682e-008,0.9629
3.59048e-008,0.9842
3.59415e-008,0.9875
3.59782e-008,0.9798
3.60148e-008,0.9691
3.60515e-008,0.9626
3.60882e-008,0.9649
3.61249e-008,0.9775
3.61615e-008,0.9996
3.61982e-008,1.0284
3.62349e-008,1.0588
3.62716e-008,1.0843
3.63083e-008,1.1000
3.63449e-008,1.1038
3.63816e-008,1.0975
3.64183e-008,1.0852
3.64549e-008,1.0724
3.64916e-008,1.0637
3.65283e-008,1.0615
3.65650e-008,1.0652
3.66017e-008,1.0734
3.66383e-008,1.0836
3.66750e-008,1.0936
3.67117e-008,1.1015
3.67484e-008,1.1057
3.67850e-008,1.1059
3.68217e-008,1.1027
3.68584e-008,1.0981
3.68950e-008,1.0940
3.69317e-008,1.0922
3.69684e-008,1.0931
3.70051e-008,1.0965
3.70418e-008,1.1008
3.70784e-008,1.1047
3.71151e-008,1.1072
3.71518e-008,1.1081
3.71884e-008,1.1073
3.72251e-008,1.1052
3.72618e-008,1.1020
3.72985e-008,1.0981
3.73351e-008,1.0941
3.73718e-008,1.0908
3.74085e-008,1.0890
3.74452e-008,1.0887
3.74819e-008,1.0895
3.75185e-008,1.0907
3.75552e-008,1.0916
3.75919e-008,1.0919
3.76285e-008,1.0917
3.76652e-008,1.0914
3.77019e-008,1.0911
3.77386e-008,1.0909
3.77753e-008,1.0911
3.78119e-008,1.0916
3.78486e-008,1.0925
3.78853e-008,1.0936
3.79220e-008,1.0946
3.79586e-008,1.0950
3.79953e-008,1.0943
3.80320e-008,1.0925
3.80686e-008,1.0902
3.81053e-008,1.0881
3.81420e-008,1.0869
3.81787e-008,1.0871
3.82154e-008,1.0888
3.82520e-008,1.0919
3.82887e-008,1.0953
3.83254e-008,1.0969
3.83620e-008,1.0924
3.83987e-008,1.0765
3.84354e-008,1.0446
3.84721e-008,0.9947
3.85088e-008,0.9264
3.85454e-008,0.8418
3.85821e-008,0.7472
3.86188e-008,0.6515
3.86555e-008,0.5635
3.86921e-008,0.4920
3.87288e-008,0.4437
3.87655e-008,0.4202
3.88021e-008,0.4179
3.88388e-008,0.4292
3.88755e-008,0.4444
3.89122e-008,0.4543
3.89489e-008,0.4530
3.89855e-008,0.4386
3.90222e-008,0.4124
3.90589e-008,0.3792
3.90955e-008,0.3461
3.91322e-008,0.3198
3.91689e-008,0.3051
3.92056e-008,0.3036
3.92422e-008,0.3135
3.92789e-008,0.3299
3.93156e-008,0.3465
3.93523e-008,0.3583
3.93890e-008,0.3625
