.HEADER
..NAMES
Time,V U4.B8
1.92489e-008,0.3651
1.92875e-008,0.3567
1.93261e-008,0.3498
1.93647e-008,0.3390
1.94032e-008,0.3261
1.94418e-008,0.3194
1.94804e-008,0.3188
1.95190e-008,0.3186
1.95575e-008,0.3184
1.95961e-008,0.3203
1.96347e-008,0.3236
1.96732e-008,0.3302
1.97118e-008,0.3515
1.97504e-008,0.4037
1.97890e-008,0.4967
1.98275e-008,0.6197
1.98661e-008,0.7459
1.99047e-008,0.8395
1.99433e-008,0.9071
1.99819e-008,0.9677
2.00204e-008,1.0192
2.00590e-008,1.0586
2.00976e-008,1.0928
2.01362e-008,1.1415
2.01747e-008,1.1600
2.02133e-008,1.1457
2.02519e-008,1.1107
2.02905e-008,1.0313
2.03290e-008,0.9170
2.03676e-008,0.7956
2.04062e-008,0.6779
2.04447e-008,0.5749
2.04833e-008,0.4986
2.05219e-008,0.4488
2.05605e-008,0.4124
2.05990e-008,0.3784
2.06376e-008,0.3715
2.06762e-008,0.3973
2.07148e-008,0.4535
2.07533e-008,0.5500
2.07919e-008,0.6700
2.08305e-008,0.7793
2.08691e-008,0.8598
2.09077e-008,0.9288
2.09462e-008,0.9892
2.09848e-008,1.0385
2.10234e-008,1.0753
2.10620e-008,1.1000
2.11005e-008,1.1145
2.11391e-008,1.1256
2.11777e-008,1.1360
2.12163e-008,1.1457
2.12548e-008,1.1576
2.12934e-008,1.1690
2.13320e-008,1.1735
2.13705e-008,1.1713
2.14091e-008,1.1702
2.14477e-008,1.1717
2.14863e-008,1.1734
2.15248e-008,1.1778
2.15634e-008,1.1840
2.16020e-008,1.1789
2.16406e-008,1.1480
2.16791e-008,1.0699
2.17177e-008,0.9490
2.17563e-008,0.8262
2.17949e-008,0.7170
2.18335e-008,0.6152
2.18720e-008,0.5292
2.19106e-008,0.4675
2.19492e-008,0.4279
2.19878e-008,0.3992
2.20263e-008,0.3778
2.20649e-008,0.3645
2.21035e-008,0.3563
2.21420e-008,0.3493
2.21806e-008,0.3381
2.22192e-008,0.3254
2.22578e-008,0.3193
2.22963e-008,0.3189
2.23349e-008,0.3185
2.23735e-008,0.3182
2.24121e-008,0.3204
2.24506e-008,0.3233
2.24892e-008,0.3240
2.25278e-008,0.3235
2.25664e-008,0.3236
2.26050e-008,0.3240
2.26435e-008,0.3236
2.26821e-008,0.3220
2.27207e-008,0.3204
2.27593e-008,0.3204
2.27978e-008,0.3212
2.28364e-008,0.3215
2.28750e-008,0.3212
2.29136e-008,0.3221
2.29521e-008,0.3277
2.29907e-008,0.3458
2.30293e-008,0.3922
2.30678e-008,0.4804
2.31064e-008,0.6027
2.31450e-008,0.7329
2.31836e-008,0.8322
2.32221e-008,0.9004
2.32607e-008,0.9605
2.32993e-008,1.0131
2.33379e-008,1.0544
2.33764e-008,1.0829
2.34150e-008,1.1036
2.34536e-008,1.1174
2.34922e-008,1.1262
2.35308e-008,1.1355
2.35693e-008,1.1482
2.36079e-008,1.1627
2.36465e-008,1.1727
2.36851e-008,1.1731
2.37236e-008,1.1693
2.37622e-008,1.1688
2.38008e-008,1.1710
2.38394e-008,1.1726
2.38779e-008,1.1732
2.39165e-008,1.1738
2.39551e-008,1.1739
2.39936e-008,1.1734
2.40322e-008,1.1739
2.40708e-008,1.1756
2.41094e-008,1.1776
2.41479e-008,1.1785
2.41865e-008,1.1772
2.42251e-008,1.1756
2.42637e-008,1.1757
2.43023e-008,1.1768
2.43408e-008,1.1798
2.43794e-008,1.1844
2.44180e-008,1.1800
2.44566e-008,1.1478
2.44951e-008,1.0662
2.45337e-008,0.9427
2.45723e-008,0.8196
2.46109e-008,0.7105
2.46494e-008,0.6102
2.46880e-008,0.5265
2.47266e-008,0.4659
2.47651e-008,0.4263
2.48037e-008,0.3913
2.48423e-008,0.3666
2.48809e-008,0.3810
2.49194e-008,0.4294
2.49580e-008,0.5116
2.49966e-008,0.6193
2.50352e-008,0.7346
2.50737e-008,0.8295
2.51123e-008,0.9051
2.51509e-008,0.9694
2.51895e-008,1.0217
2.52281e-008,1.0621
2.52666e-008,1.0913
2.53052e-008,1.1093
2.53438e-008,1.1202
2.53824e-008,1.1316
2.54209e-008,1.1430
2.54595e-008,1.1537
2.54981e-008,1.1641
2.55367e-008,1.1716
2.55752e-008,1.1728
2.56138e-008,1.1714
2.56524e-008,1.1716
2.56909e-008,1.1727
2.57295e-008,1.1752
2.57681e-008,1.1819
2.58067e-008,1.1833
2.58452e-008,1.1655
2.58838e-008,1.1099
2.59224e-008,1.0038
2.59610e-008,0.8766
2.59995e-008,0.7618
2.60381e-008,0.6567
2.60767e-008,0.5633
2.61153e-008,0.4908
2.61539e-008,0.4428
2.61924e-008,0.4085
2.62310e-008,0.3748
2.62696e-008,0.3694
2.63082e-008,0.4026
2.63467e-008,0.4682
2.63853e-008,0.5656
2.64239e-008,0.6814
2.64625e-008,0.7881
2.65010e-008,0.8706
2.65396e-008,0.9403
2.65782e-008,0.9982
2.66167e-008,1.0442
2.66553e-008,1.0818
2.66939e-008,1.1300
2.67325e-008,1.1568
2.67710e-008,1.1500
2.68096e-008,1.1254
2.68482e-008,1.0547
2.68868e-008,0.9424
2.69254e-008,0.8210
2.69639e-008,0.7055
2.70025e-008,0.5994
2.70411e-008,0.5155
2.70797e-008,0.4592
2.71182e-008,0.4209
2.71568e-008,0.3854
2.71954e-008,0.3698
2.72340e-008,0.3891
2.72725e-008,0.4382
2.73111e-008,0.5275
2.73497e-008,0.6437
2.73882e-008,0.7573
2.74268e-008,0.8437
2.74654e-008,0.9154
2.75040e-008,0.9779
2.75425e-008,1.0289
2.75811e-008,1.0689
2.76197e-008,1.1143
2.76583e-008,1.1530
2.76968e-008,1.1541
2.77354e-008,1.1369
2.77740e-008,1.0813
2.78126e-008,0.9802
2.78512e-008,0.8601
2.78897e-008,0.7423
2.79283e-008,0.6307
2.79669e-008,0.5384
2.80055e-008,0.4743
2.80440e-008,0.4323
2.80826e-008,0.4018
2.81212e-008,0.3818
2.81598e-008,0.3679
2.81983e-008,0.3549
2.82369e-008,0.3470
2.82755e-008,0.3396
2.83140e-008,0.3293
2.83526e-008,0.3213
2.83912e-008,0.3179
2.84298e-008,0.3164
2.84683e-008,0.3165
2.85069e-008,0.3196
2.85455e-008,0.3230
2.85841e-008,0.3241
2.86226e-008,0.3242
2.86612e-008,0.3240
2.86998e-008,0.3231
2.87384e-008,0.3228
2.87770e-008,0.3225
2.88155e-008,0.3214
2.88541e-008,0.3205
2.88927e-008,0.3206
2.89313e-008,0.3210
2.89698e-008,0.3210
2.90084e-008,0.3215
2.90470e-008,0.3218
2.90855e-008,0.3214
2.91241e-008,0.3210
2.91627e-008,0.3208
2.92013e-008,0.3207
2.92398e-008,0.3208
2.92784e-008,0.3209
2.93170e-008,0.3207
2.93556e-008,0.3206
2.93941e-008,0.3208
2.94327e-008,0.3209
2.94713e-008,0.3211
2.95099e-008,0.3250
2.95485e-008,0.3398
2.95870e-008,0.3791
2.96256e-008,0.4584
2.96642e-008,0.5748
2.97028e-008,0.7066
2.97413e-008,0.8148
2.97799e-008,0.8873
2.98185e-008,0.9482
2.98570e-008,1.0023
2.98956e-008,1.0464
2.99342e-008,1.0775
2.99728e-008,1.0996
3.00113e-008,1.1148
3.00499e-008,1.1243
3.00885e-008,1.1332
3.01271e-008,1.1452
3.01657e-008,1.1595
3.02042e-008,1.1711
3.02428e-008,1.1736
3.02814e-008,1.1699
3.03199e-008,1.1685
3.03585e-008,1.1703
3.03971e-008,1.1723
3.04357e-008,1.1730
3.04743e-008,1.1736
3.05128e-008,1.1739
3.05514e-008,1.1734
3.05900e-008,1.1736
3.06285e-008,1.1751
3.06671e-008,1.1771
3.07057e-008,1.1784
3.07443e-008,1.1776
3.07829e-008,1.1758
3.08214e-008,1.1755
3.08600e-008,1.1765
3.08986e-008,1.1788
3.09372e-008,1.1836
3.09757e-008,1.1825
3.10143e-008,1.1582
3.10529e-008,1.0882
3.10914e-008,0.9706
3.11300e-008,0.8445
3.11686e-008,0.7332
3.12072e-008,0.6306
3.12458e-008,0.5427
3.12843e-008,0.4768
3.13229e-008,0.4337
3.13615e-008,0.4036
3.14000e-008,0.3806
3.14386e-008,0.3659
3.14772e-008,0.3576
3.15158e-008,0.3511
3.15544e-008,0.3405
3.15929e-008,0.3271
3.16315e-008,0.3195
3.16701e-008,0.3187
3.17087e-008,0.3187
3.17472e-008,0.3185
3.17858e-008,0.3201
3.18244e-008,0.3233
3.18629e-008,0.3291
3.19015e-008,0.3478
3.19401e-008,0.3958
3.19787e-008,0.4847
3.20173e-008,0.6055
3.20558e-008,0.7330
3.20944e-008,0.8309
3.21330e-008,0.9001
3.21715e-008,0.9615
3.22101e-008,1.0141
3.22487e-008,1.0550
3.22873e-008,1.0883
3.23259e-008,1.1371
3.23644e-008,1.1602
3.24030e-008,1.1478
3.24416e-008,1.1167
3.24801e-008,1.0425
3.25187e-008,0.9307
3.25573e-008,0.8090
3.25959e-008,0.6906
3.26344e-008,0.5852
3.26730e-008,0.5057
3.27116e-008,0.4534
3.27502e-008,0.4163
3.27888e-008,0.3813
3.28273e-008,0.3704
3.28659e-008,0.3932
3.29045e-008,0.4451
3.29430e-008,0.5378
3.29816e-008,0.6565
3.30202e-008,0.7687
3.30588e-008,0.8517
3.30974e-008,0.9214
3.31359e-008,0.9831
3.31745e-008,1.0336
3.32131e-008,1.0730
3.32516e-008,1.1195
3.32902e-008,1.1546
3.33288e-008,1.1531
3.33674e-008,1.1335
3.34060e-008,1.0723
3.34445e-008,0.9678
3.34831e-008,0.8480
3.35217e-008,0.7308
3.35603e-008,0.6199
3.35988e-008,0.5301
3.36374e-008,0.4690
3.36760e-008,0.4288
3.37145e-008,0.3993
3.37531e-008,0.3801
3.37917e-008,0.3664
3.38303e-008,0.3538
3.38689e-008,0.3463
3.39074e-008,0.3384
3.39460e-008,0.3282
3.39846e-008,0.3208
3.40231e-008,0.3178
3.40617e-008,0.3162
3.41003e-008,0.3165
3.41389e-008,0.3200
3.41775e-008,0.3239
3.42160e-008,0.3315
3.42546e-008,0.3558
3.42932e-008,0.4113
3.43318e-008,0.5066
3.43703e-008,0.6318
3.44089e-008,0.7575
3.44475e-008,0.8478
3.44860e-008,0.9133
3.45246e-008,0.9725
3.45632e-008,1.0231
3.46018e-008,1.0616
3.46404e-008,1.0973
3.46789e-008,1.1454
3.47175e-008,1.1593
3.47561e-008,1.1438
3.47946e-008,1.1048
3.48332e-008,1.0207
3.48718e-008,0.9049
3.49104e-008,0.7842
3.49490e-008,0.6672
3.49875e-008,0.5659
3.50261e-008,0.4923
3.50647e-008,0.4448
3.51032e-008,0.4109
3.51418e-008,0.3870
3.51804e-008,0.3731
3.52190e-008,0.3596
3.52575e-008,0.3487
3.52961e-008,0.3421
3.53347e-008,0.3334
3.53733e-008,0.3242
3.54119e-008,0.3186
3.54504e-008,0.3163
3.54890e-008,0.3157
3.55276e-008,0.3181
3.55661e-008,0.3222
3.56047e-008,0.3268
3.56433e-008,0.3412
3.56819e-008,0.3803
3.57205e-008,0.4566
3.57590e-008,0.5696
3.57976e-008,0.7005
3.58362e-008,0.8101
3.58747e-008,0.8834
3.59133e-008,0.9450
3.59519e-008,1.0001
3.59905e-008,1.0450
3.60290e-008,1.0769
3.60676e-008,1.0997
3.61062e-008,1.1148
3.61448e-008,1.1241
3.61834e-008,1.1331
3.62219e-008,1.1447
3.62605e-008,1.1586
3.62991e-008,1.1705
3.63376e-008,1.1737
3.63762e-008,1.1701
3.64148e-008,1.1686
3.64534e-008,1.1704
3.64920e-008,1.1726
3.65305e-008,1.1767
3.65691e-008,1.1834
3.66077e-008,1.1800
3.66462e-008,1.1510
3.66848e-008,1.0760
3.67234e-008,0.9572
3.67620e-008,0.8339
3.68006e-008,0.7236
3.68391e-008,0.6205
3.68777e-008,0.5332
3.69163e-008,0.4703
3.69549e-008,0.4298
3.69934e-008,0.4007
3.70320e-008,0.3788
3.70706e-008,0.3651
3.71091e-008,0.3567
3.71477e-008,0.3496
3.71863e-008,0.3388
3.72249e-008,0.3261
3.72635e-008,0.3196
3.73020e-008,0.3188
3.73406e-008,0.3183
3.73792e-008,0.3180
3.74177e-008,0.3202
3.74563e-008,0.3237
3.74949e-008,0.3302
3.75335e-008,0.3511
3.75721e-008,0.4030
3.76106e-008,0.4957
3.76492e-008,0.6185
3.76878e-008,0.7448
3.77263e-008,0.8389
3.77649e-008,0.9067
3.78035e-008,0.9672
3.78421e-008,1.0187
3.78806e-008,1.0583
3.79192e-008,1.0926
3.79578e-008,1.1414
3.79964e-008,1.1599
3.80350e-008,1.1458
3.80735e-008,1.1112
3.81121e-008,1.0323
3.81507e-008,0.9182
3.81892e-008,0.7967
3.82278e-008,0.6790
3.82664e-008,0.5757
3.83050e-008,0.4991
3.83436e-008,0.4491
3.83821e-008,0.4140
3.84207e-008,0.3890
3.84593e-008,0.3745
3.84978e-008,0.3610
3.85364e-008,0.3495
3.85750e-008,0.3429
3.86136e-008,0.3346
3.86521e-008,0.3251
3.86907e-008,0.3189
3.87293e-008,0.3164
3.87679e-008,0.3158
3.88065e-008,0.3178
3.88450e-008,0.3217
3.88836e-008,0.3238
3.89222e-008,0.3241
3.89607e-008,0.3243
3.89993e-008,0.3235
3.90379e-008,0.3225
3.90765e-008,0.3225
3.91151e-008,0.3220
3.91536e-008,0.3209
3.91922e-008,0.3202
3.92308e-008,0.3206
3.92693e-008,0.3209
3.93079e-008,0.3212
3.93465e-008,0.3217
3.93851e-008,0.3216
3.94237e-008,0.3211
3.94622e-008,0.3208
3.95008e-008,0.3207
3.95394e-008,0.3206
3.95780e-008,0.3208
3.96165e-008,0.3208
3.96551e-008,0.3207
3.96937e-008,0.3206
3.97322e-008,0.3208
3.97708e-008,0.3209
3.98094e-008,0.3223
3.98480e-008,0.3306
3.98866e-008,0.3560
3.99251e-008,0.4150
3.99637e-008,0.5155
4.00023e-008,0.6438
4.00408e-008,0.7682
4.00794e-008,0.8555
4.01180e-008,0.9198
4.01566e-008,0.9774
4.01952e-008,1.0268
4.02337e-008,1.0641
4.02723e-008,1.0898
4.03109e-008,1.1084
4.03494e-008,1.1201
4.03880e-008,1.1287
4.04266e-008,1.1390
4.04652e-008,1.1526
4.05037e-008,1.1664
4.05423e-008,1.1737
4.05809e-008,1.1718
4.06195e-008,1.1686
4.06581e-008,1.1692
4.06966e-008,1.1715
4.07352e-008,1.1728
4.07738e-008,1.1733
4.08123e-008,1.1739
4.08509e-008,1.1736
4.08895e-008,1.1734
4.09281e-008,1.1742
4.09667e-008,1.1761
4.10052e-008,1.1780
4.10438e-008,1.1782
4.10824e-008,1.1766
4.11209e-008,1.1754
4.11595e-008,1.1759
4.11981e-008,1.1769
4.12367e-008,1.1771
4.12752e-008,1.1771
4.13138e-008,1.1772
4.13524e-008,1.1769
4.13910e-008,1.1767
4.14296e-008,1.1769
