.HEADER
..NAMES
Time,V U5.K3
2.28485e-008,0.9835
2.28852e-008,0.9836
2.29219e-008,0.9873
2.29586e-008,0.9933
2.29952e-008,0.9991
2.30319e-008,1.0025
2.30686e-008,1.0040
2.31052e-008,1.0068
2.31419e-008,1.0141
2.31786e-008,1.0259
2.32153e-008,1.0390
2.32519e-008,1.0499
2.32886e-008,1.0572
2.33253e-008,1.0631
2.33620e-008,1.0700
2.33987e-008,1.0784
2.34353e-008,1.0868
2.34720e-008,1.0930
2.35087e-008,1.0954
2.35454e-008,1.0947
2.35820e-008,1.0925
2.36187e-008,1.0908
2.36554e-008,1.0914
2.36920e-008,1.0943
2.37287e-008,1.0985
2.37654e-008,1.1023
2.38021e-008,1.1040
2.38387e-008,1.1031
2.38754e-008,1.1004
2.39121e-008,1.0973
2.39488e-008,1.0959
2.39855e-008,1.0973
2.40221e-008,1.1016
2.40588e-008,1.1058
2.40955e-008,1.1036
2.41322e-008,1.0848
2.41688e-008,1.0379
2.42055e-008,0.9576
2.42422e-008,0.8519
2.42788e-008,0.7370
2.43155e-008,0.6319
2.43522e-008,0.5520
2.43889e-008,0.5028
2.44255e-008,0.4793
2.44622e-008,0.4716
2.44989e-008,0.4697
2.45356e-008,0.4658
2.45723e-008,0.4573
2.46089e-008,0.4465
2.46456e-008,0.4370
2.46823e-008,0.4314
2.47190e-008,0.4301
2.47556e-008,0.4319
2.47923e-008,0.4338
2.48290e-008,0.4336
2.48657e-008,0.4304
2.49023e-008,0.4255
2.49390e-008,0.4211
2.49757e-008,0.4203
2.50123e-008,0.4281
2.50490e-008,0.4532
2.50857e-008,0.5055
2.51224e-008,0.5892
2.51590e-008,0.6944
2.51957e-008,0.7979
2.52324e-008,0.8786
2.52691e-008,0.9257
2.53058e-008,0.9422
2.53424e-008,0.9410
2.53791e-008,0.9373
2.54158e-008,0.9398
2.54525e-008,0.9503
2.54891e-008,0.9658
2.55258e-008,0.9804
2.55625e-008,0.9885
2.55991e-008,0.9884
2.56358e-008,0.9829
2.56725e-008,0.9766
2.57092e-008,0.9735
2.57458e-008,0.9760
2.57825e-008,0.9831
2.58192e-008,0.9918
2.58559e-008,0.9983
2.58926e-008,1.0021
2.59292e-008,1.0062
2.59659e-008,1.0124
2.60026e-008,1.0161
2.60393e-008,1.0014
2.60759e-008,0.9513
2.61126e-008,0.8632
2.61493e-008,0.7522
2.61859e-008,0.6415
2.62226e-008,0.5532
2.62593e-008,0.4980
2.62960e-008,0.4724
2.63326e-008,0.4649
2.63693e-008,0.4643
2.64060e-008,0.4622
2.64427e-008,0.4553
2.64794e-008,0.4458
2.65160e-008,0.4382
2.65527e-008,0.4351
2.65894e-008,0.4362
2.66261e-008,0.4393
2.66627e-008,0.4411
2.66994e-008,0.4392
2.67361e-008,0.4334
2.67727e-008,0.4264
2.68094e-008,0.4218
2.68461e-008,0.4225
2.68828e-008,0.4299
2.69194e-008,0.4467
2.69561e-008,0.4809
2.69928e-008,0.5428
2.70295e-008,0.6343
2.70662e-008,0.7395
2.71028e-008,0.8358
2.71395e-008,0.9045
2.71762e-008,0.9392
2.72129e-008,0.9472
2.72495e-008,0.9438
2.72862e-008,0.9415
2.73229e-008,0.9463
2.73595e-008,0.9586
2.73962e-008,0.9741
2.74329e-008,0.9863
2.74696e-008,0.9909
2.75062e-008,0.9883
2.75429e-008,0.9821
2.75796e-008,0.9767
2.76163e-008,0.9759
2.76530e-008,0.9807
2.76896e-008,0.9892
2.77263e-008,0.9971
2.77630e-008,1.0012
2.77997e-008,1.0018
2.78363e-008,1.0032
2.78730e-008,1.0103
2.79097e-008,1.0242
2.79463e-008,1.0414
2.79830e-008,1.0569
2.80197e-008,1.0683
2.80564e-008,1.0762
2.80930e-008,1.0824
2.81297e-008,1.0877
2.81664e-008,1.0916
2.82031e-008,1.0935
2.82398e-008,1.0934
2.82764e-008,1.0920
2.83131e-008,1.0907
2.83498e-008,1.0905
2.83865e-008,1.0922
2.84231e-008,1.0953
2.84598e-008,1.0989
2.84965e-008,1.1013
2.85331e-008,1.1018
2.85698e-008,1.1003
2.86065e-008,1.0974
2.86432e-008,1.0946
2.86798e-008,1.0933
2.87165e-008,1.0945
2.87532e-008,1.0973
2.87899e-008,1.0996
2.88266e-008,1.0990
2.88632e-008,1.0951
2.88999e-008,1.0899
2.89366e-008,1.0860
2.89733e-008,1.0850
2.90099e-008,1.0868
2.90466e-008,1.0901
2.90833e-008,1.0933
2.91199e-008,1.0952
2.91566e-008,1.0956
2.91933e-008,1.0948
2.92300e-008,1.0933
2.92666e-008,1.0922
2.93033e-008,1.0917
2.93400e-008,1.0921
2.93767e-008,1.0928
2.94133e-008,1.0936
2.94500e-008,1.0940
2.94867e-008,1.0940
2.95234e-008,1.0936
2.95601e-008,1.0933
2.95967e-008,1.0934
2.96334e-008,1.0943
2.96701e-008,1.0961
2.97068e-008,1.0969
2.97434e-008,1.0914
2.97801e-008,1.0688
2.98168e-008,1.0166
2.98534e-008,0.9309
2.98901e-008,0.8204
2.99268e-008,0.7031
2.99635e-008,0.5998
3.00002e-008,0.5260
3.00368e-008,0.4847
3.00735e-008,0.4688
3.01102e-008,0.4667
3.01469e-008,0.4673
3.01835e-008,0.4634
3.02202e-008,0.4540
3.02569e-008,0.4423
3.02935e-008,0.4327
3.03302e-008,0.4276
3.03669e-008,0.4274
3.04036e-008,0.4299
3.04403e-008,0.4320
3.04769e-008,0.4313
3.05136e-008,0.4276
3.05503e-008,0.4226
3.05869e-008,0.4184
3.06236e-008,0.4155
3.06603e-008,0.4124
3.06970e-008,0.4067
3.07336e-008,0.3977
3.07703e-008,0.3867
3.08070e-008,0.3758
3.08437e-008,0.3661
3.08804e-008,0.3575
3.09170e-008,0.3492
3.09537e-008,0.3409
3.09904e-008,0.3331
3.10270e-008,0.3274
3.10637e-008,0.3245
3.11004e-008,0.3246
3.11371e-008,0.3266
3.11738e-008,0.3286
3.12104e-008,0.3290
3.12471e-008,0.3272
3.12838e-008,0.3238
3.13205e-008,0.3202
3.13571e-008,0.3177
3.13938e-008,0.3175
3.14305e-008,0.3194
3.14671e-008,0.3225
3.15038e-008,0.3260
3.15405e-008,0.3313
3.15772e-008,0.3450
3.16139e-008,0.3792
3.16505e-008,0.4449
3.16872e-008,0.5422
3.17239e-008,0.6569
3.17605e-008,0.7648
3.17972e-008,0.8463
3.18339e-008,0.8948
3.18706e-008,0.9160
3.19072e-008,0.9227
3.19439e-008,0.9275
3.19806e-008,0.9364
3.20173e-008,0.9502
3.20540e-008,0.9659
3.20906e-008,0.9791
3.21273e-008,0.9865
3.21640e-008,0.9880
3.22006e-008,0.9862
3.22373e-008,0.9843
3.22740e-008,0.9847
3.23107e-008,0.9884
3.23474e-008,0.9940
3.23840e-008,0.9992
3.24207e-008,1.0023
3.24574e-008,1.0043
3.24941e-008,1.0083
3.25307e-008,1.0166
3.25674e-008,1.0287
3.26041e-008,1.0413
3.26407e-008,1.0513
3.26774e-008,1.0584
3.27141e-008,1.0645
3.27508e-008,1.0717
3.27875e-008,1.0802
3.28241e-008,1.0882
3.28608e-008,1.0937
3.28975e-008,1.0955
3.29341e-008,1.0943
3.29708e-008,1.0921
3.30075e-008,1.0907
3.30442e-008,1.0917
3.30808e-008,1.0948
3.31175e-008,1.0990
3.31542e-008,1.1024
3.31909e-008,1.1037
3.32276e-008,1.1026
3.32642e-008,1.0997
3.33009e-008,1.0967
3.33376e-008,1.0951
3.33742e-008,1.0958
3.34109e-008,1.0979
3.34476e-008,1.0995
3.34843e-008,1.0986
3.35210e-008,1.0952
3.35576e-008,1.0907
3.35943e-008,1.0873
3.36310e-008,1.0864
3.36677e-008,1.0876
3.37043e-008,1.0899
3.37410e-008,1.0921
3.37777e-008,1.0935
3.38143e-008,1.0940
3.38510e-008,1.0938
3.38877e-008,1.0933
3.39244e-008,1.0928
3.39611e-008,1.0926
3.39977e-008,1.0925
3.40344e-008,1.0926
3.40711e-008,1.0927
3.41077e-008,1.0929
3.41444e-008,1.0931
3.41811e-008,1.0932
3.42178e-008,1.0934
3.42545e-008,1.0935
3.42911e-008,1.0932
3.43278e-008,1.0924
3.43645e-008,1.0914
3.44012e-008,1.0906
3.44378e-008,1.0905
3.44745e-008,1.0912
3.45112e-008,1.0922
3.45478e-008,1.0928
3.45845e-008,1.0925
3.46212e-008,1.0916
3.46579e-008,1.0907
3.46946e-008,1.0902
3.47312e-008,1.0903
3.47679e-008,1.0909
3.48046e-008,1.0916
3.48412e-008,1.0922
3.48779e-008,1.0923
3.49146e-008,1.0919
3.49513e-008,1.0914
3.49879e-008,1.0909
3.50246e-008,1.0907
3.50613e-008,1.0909
3.50980e-008,1.0913
3.51347e-008,1.0917
3.51713e-008,1.0919
3.52080e-008,1.0918
3.52447e-008,1.0916
3.52813e-008,1.0913
3.53180e-008,1.0913
3.53547e-008,1.0915
3.53914e-008,1.0917
3.54281e-008,1.0917
3.54647e-008,1.0916
3.55014e-008,1.0915
3.55381e-008,1.0914
3.55748e-008,1.0915
3.56114e-008,1.0915
3.56481e-008,1.0915
3.56848e-008,1.0915
3.57214e-008,1.0913
3.57581e-008,1.0913
3.57948e-008,1.0913
3.58315e-008,1.0913
3.58682e-008,1.0915
3.59048e-008,1.0916
3.59415e-008,1.0916
3.59782e-008,1.0916
3.60148e-008,1.0914
3.60515e-008,1.0913
3.60882e-008,1.0912
3.61249e-008,1.0912
3.61615e-008,1.0914
3.61982e-008,1.0916
3.62349e-008,1.0917
3.62716e-008,1.0916
3.63083e-008,1.0915
3.63449e-008,1.0913
3.63816e-008,1.0912
3.64183e-008,1.0913
3.64549e-008,1.0914
3.64916e-008,1.0915
3.65283e-008,1.0915
3.65650e-008,1.0915
3.66017e-008,1.0914
3.66383e-008,1.0914
3.66750e-008,1.0913
3.67117e-008,1.0913
3.67484e-008,1.0913
3.67850e-008,1.0913
3.68217e-008,1.0914
3.68584e-008,1.0914
3.68950e-008,1.0914
3.69317e-008,1.0914
3.69684e-008,1.0913
3.70051e-008,1.0913
3.70418e-008,1.0913
3.70784e-008,1.0915
3.71151e-008,1.0921
3.71518e-008,1.0936
3.71884e-008,1.0960
3.72251e-008,1.0960
3.72618e-008,1.0857
3.72985e-008,1.0522
3.73351e-008,0.9854
3.73718e-008,0.8872
3.74085e-008,0.7715
3.74452e-008,0.6583
3.74819e-008,0.5667
3.75185e-008,0.5071
3.75552e-008,0.4772
3.75919e-008,0.4675
3.76285e-008,0.4667
3.76652e-008,0.4653
3.77019e-008,0.4587
3.77386e-008,0.4481
3.77753e-008,0.4375
3.78119e-008,0.4302
3.78486e-008,0.4277
3.78853e-008,0.4289
3.79220e-008,0.4311
3.79586e-008,0.4317
3.79953e-008,0.4291
3.80320e-008,0.4245
3.80686e-008,0.4202
3.81053e-008,0.4197
3.81420e-008,0.4276
3.81787e-008,0.4516
3.82154e-008,0.5009
3.82520e-008,0.5807
3.82887e-008,0.6835
3.83254e-008,0.7880
3.83620e-008,0.8725
3.83987e-008,0.9245
3.84354e-008,0.9445
3.84721e-008,0.9441
3.85088e-008,0.9389
3.85454e-008,0.9389
3.85821e-008,0.9473
3.86188e-008,0.9621
3.86555e-008,0.9775
3.86921e-008,0.9875
3.87288e-008,0.9894
3.87655e-008,0.9848
3.88021e-008,0.9782
3.88388e-008,0.9738
3.88755e-008,0.9747
3.89122e-008,0.9808
3.89489e-008,0.9893
3.89855e-008,0.9964
3.90222e-008,1.0001
3.90589e-008,1.0021
3.90955e-008,1.0064
3.91322e-008,1.0158
3.91689e-008,1.0298
3.92056e-008,1.0450
3.92422e-008,1.0584
3.92789e-008,1.0690
3.93156e-008,1.0777
3.93523e-008,1.0851
3.93890e-008,1.0908
