.HEADER
..NAMES
Time,V U4.F3&G3
3.9732e-009,1.1542
4.0118e-009,1.1645
4.0504e-009,1.1495
4.0890e-009,1.0965
4.1275e-009,1.0011
4.1661e-009,0.8789
4.2047e-009,0.7517
4.2433e-009,0.6307
4.2818e-009,0.5266
4.3204e-009,0.4512
4.3590e-009,0.4049
4.3975e-009,0.3757
4.4361e-009,0.3614
4.4747e-009,0.3703
4.5133e-009,0.4095
4.5519e-009,0.4837
4.5904e-009,0.5899
4.6290e-009,0.7098
4.6676e-009,0.8224
4.7062e-009,0.9201
4.7447e-009,0.9998
4.7833e-009,1.0560
4.8219e-009,1.0903
4.8604e-009,1.1194
4.8990e-009,1.1476
4.9376e-009,1.1635
4.9762e-009,1.1578
5.0147e-009,1.1181
5.0533e-009,1.0353
5.0919e-009,0.9190
5.1305e-009,0.7916
5.1691e-009,0.6678
5.2076e-009,0.5569
5.2462e-009,0.4716
5.2848e-009,0.4172
5.3234e-009,0.3834
5.3619e-009,0.3637
5.4005e-009,0.3644
5.4391e-009,0.3934
5.4776e-009,0.4563
5.5162e-009,0.5537
5.5548e-009,0.6720
5.5934e-009,0.7884
5.6320e-009,0.8909
5.6705e-009,0.9769
5.7091e-009,1.0410
5.7477e-009,1.0808
5.7863e-009,1.1091
5.8248e-009,1.1381
5.8634e-009,1.1596
5.9020e-009,1.1623
5.9405e-009,1.1346
5.9791e-009,1.0656
6.0177e-009,0.9582
6.0563e-009,0.8322
6.0948e-009,0.7061
6.1334e-009,0.5896
6.1720e-009,0.4952
6.2106e-009,0.4315
6.2492e-009,0.3923
6.2877e-009,0.3680
6.3263e-009,0.3614
6.3649e-009,0.3808
6.4035e-009,0.4325
6.4420e-009,0.5194
6.4806e-009,0.6337
6.5192e-009,0.7528
6.5577e-009,0.8601
6.5963e-009,0.9516
6.6349e-009,1.0234
6.6735e-009,1.0705
6.7121e-009,1.1003
6.7506e-009,1.1293
6.7892e-009,1.1546
6.8278e-009,1.1642
6.8664e-009,1.1476
6.9049e-009,1.0922
6.9435e-009,0.9953
6.9821e-009,0.8726
7.0206e-009,0.7454
7.0592e-009,0.6248
7.0978e-009,0.5219
7.1364e-009,0.4483
7.1749e-009,0.4028
7.2135e-009,0.3741
7.2521e-009,0.3610
7.2907e-009,0.3713
7.3293e-009,0.4122
7.3678e-009,0.4882
7.4064e-009,0.5959
7.4450e-009,0.7160
7.4835e-009,0.8278
7.5221e-009,0.9246
7.5607e-009,1.0032
7.5993e-009,1.0583
7.6379e-009,1.0915
7.6764e-009,1.1202
7.7150e-009,1.1481
7.7536e-009,1.1635
7.7922e-009,1.1566
7.8307e-009,1.1146
7.8693e-009,1.0298
7.9079e-009,0.9127
7.9464e-009,0.7852
7.9850e-009,0.6616
8.0236e-009,0.5517
8.0622e-009,0.4681
8.1008e-009,0.4150
8.1393e-009,0.3816
8.1779e-009,0.3628
8.2165e-009,0.3649
8.2550e-009,0.3956
8.2936e-009,0.4602
8.3322e-009,0.5593
8.3708e-009,0.6782
8.4093e-009,0.7941
8.4479e-009,0.8957
8.4865e-009,0.9807
8.5251e-009,1.0437
8.5637e-009,1.0824
8.6022e-009,1.1112
8.6408e-009,1.1403
8.6794e-009,1.1607
8.7179e-009,1.1620
8.7565e-009,1.1325
8.7951e-009,1.0611
8.8337e-009,0.9519
8.8722e-009,0.8255
8.9108e-009,0.6998
8.9494e-009,0.5842
8.9880e-009,0.4911
9.0266e-009,0.4290
9.0651e-009,0.3911
9.1037e-009,0.3676
9.1423e-009,0.3620
9.1808e-009,0.3827
9.2194e-009,0.4363
9.2580e-009,0.5250
9.2966e-009,0.6399
9.3352e-009,0.7586
9.3737e-009,0.8652
9.4123e-009,0.9559
9.4509e-009,1.0265
9.4895e-009,1.0723
9.5280e-009,1.1023
9.5666e-009,1.1316
9.6052e-009,1.1561
9.6437e-009,1.1643
9.6823e-009,1.1460
9.7209e-009,1.0886
9.7595e-009,0.9895
9.7981e-009,0.8659
9.8366e-009,0.7389
9.8752e-009,0.6191
9.9138e-009,0.5174
9.9524e-009,0.4454
9.9909e-009,0.4012
1.00295e-008,0.3735
1.00681e-008,0.3612
1.01066e-008,0.3728
1.01452e-008,0.4154
1.01838e-008,0.4933
1.02224e-008,0.6020
1.02610e-008,0.7219
1.02995e-008,0.8332
1.03381e-008,0.9292
1.03767e-008,1.0067
1.04152e-008,1.0604
1.04538e-008,1.0933
1.04924e-008,1.1225
1.05310e-008,1.1499
1.05695e-008,1.1640
1.06081e-008,1.1556
1.06467e-008,1.1116
1.06853e-008,1.0246
1.07239e-008,0.9061
1.07624e-008,0.7787
1.08010e-008,0.6556
1.08396e-008,0.5468
1.08781e-008,0.4647
1.09167e-008,0.4130
1.09553e-008,0.3807
1.09939e-008,0.3627
1.10324e-008,0.3660
1.10710e-008,0.3982
1.11096e-008,0.4648
1.11482e-008,0.5652
1.11868e-008,0.6843
1.12253e-008,0.7996
1.12639e-008,0.9006
1.13025e-008,0.9846
1.13410e-008,1.0462
1.13796e-008,1.0838
1.14182e-008,1.1120
1.14568e-008,1.1409
1.14953e-008,1.1609
1.15339e-008,1.1611
1.15725e-008,1.1296
1.16111e-008,1.0561
1.16497e-008,0.9458
1.16882e-008,0.8191
1.17268e-008,0.6936
1.17654e-008,0.5787
1.18039e-008,0.4872
1.18425e-008,0.4267
1.18811e-008,0.3892
1.19197e-008,0.3664
1.19583e-008,0.3621
1.19968e-008,0.3845
1.20354e-008,0.4398
1.20740e-008,0.5302
1.21126e-008,0.6461
1.21511e-008,0.7645
1.21897e-008,0.8703
1.22283e-008,0.9600
1.22668e-008,1.0294
1.23054e-008,1.0740
1.23440e-008,1.1032
1.23826e-008,1.1322
1.24212e-008,1.1565
1.24597e-008,1.1639
1.24983e-008,1.1439
1.25369e-008,1.0841
1.25755e-008,0.9835
1.26140e-008,0.8595
1.26526e-008,0.7326
1.26912e-008,0.6132
1.27297e-008,0.5129
1.27683e-008,0.4426
1.28069e-008,0.3993
1.28455e-008,0.3719
1.28841e-008,0.3608
1.29226e-008,0.3740
1.29612e-008,0.4184
1.29998e-008,0.4980
1.30383e-008,0.6081
1.30769e-008,0.7280
1.31155e-008,0.8385
1.31541e-008,0.9336
1.31926e-008,1.0100
1.32312e-008,1.0625
1.32698e-008,1.0944
1.33084e-008,1.1232
1.33470e-008,1.1504
1.33855e-008,1.1640
1.34241e-008,1.1541
1.34627e-008,1.1078
1.35012e-008,1.0190
1.35398e-008,0.8998
1.35784e-008,0.7723
1.36170e-008,0.6496
1.36555e-008,0.5417
1.36941e-008,0.4613
1.37327e-008,0.4108
1.37713e-008,0.3790
1.38099e-008,0.3619
1.38484e-008,0.3667
1.38870e-008,0.4006
1.39256e-008,0.4689
1.39641e-008,0.5709
1.40027e-008,0.6905
1.40413e-008,0.8052
1.40799e-008,0.9053
1.41185e-008,0.9882
1.41570e-008,1.0487
1.41956e-008,1.0855
1.42342e-008,1.1141
1.42728e-008,1.1430
1.43113e-008,1.1619
1.43499e-008,1.1606
1.43885e-008,1.1272
1.44270e-008,1.0514
1.44656e-008,0.9394
1.45042e-008,0.8124
1.45428e-008,0.6873
1.45814e-008,0.5734
1.46199e-008,0.4833
1.46585e-008,0.4243
1.46971e-008,0.3881
1.47357e-008,0.3661
1.47742e-008,0.3628
1.48128e-008,0.3866
1.48514e-008,0.4438
1.48899e-008,0.5359
1.49285e-008,0.6523
1.49671e-008,0.7702
1.50057e-008,0.8753
1.50443e-008,0.9642
1.50828e-008,1.0323
1.51214e-008,1.0758
1.51600e-008,1.1052
1.51985e-008,1.1345
1.52371e-008,1.1578
1.52757e-008,1.1639
1.53143e-008,1.1421
1.53528e-008,1.0802
1.53914e-008,0.9776
1.54300e-008,0.8528
1.54686e-008,0.7262
1.55071e-008,0.6076
1.55457e-008,0.5086
1.55843e-008,0.4398
1.56229e-008,0.3978
1.56615e-008,0.3714
1.57000e-008,0.3611
1.57386e-008,0.3756
1.57772e-008,0.4218
1.58158e-008,0.5032
1.58543e-008,0.6142
1.58929e-008,0.7339
1.59315e-008,0.8437
1.59701e-008,0.9381
1.60086e-008,1.0134
1.60472e-008,1.0645
1.60858e-008,1.0962
1.61243e-008,1.1255
1.61629e-008,1.1521
1.62015e-008,1.1644
1.62401e-008,1.1529
1.62786e-008,1.1047
1.63172e-008,1.0135
1.63558e-008,0.8932
1.63944e-008,0.7658
1.64329e-008,0.6437
1.64715e-008,0.5370
1.65101e-008,0.4581
1.65487e-008,0.4090
1.65873e-008,0.3782
1.66258e-008,0.3620
1.66644e-008,0.3678
1.67030e-008,0.4034
1.67416e-008,0.4736
1.67801e-008,0.5770
1.68187e-008,0.6966
1.68573e-008,0.8107
1.68959e-008,0.9101
1.69344e-008,0.9920
1.69730e-008,1.0511
1.70116e-008,1.0868
1.70501e-008,1.1149
1.70887e-008,1.1436
1.71273e-008,1.1620
1.71659e-008,1.1596
1.72044e-008,1.1240
1.72430e-008,1.0462
1.72816e-008,0.9332
1.73202e-008,0.8061
1.73588e-008,0.6811
1.73973e-008,0.5681
1.74359e-008,0.4796
1.74745e-008,0.4220
1.75131e-008,0.3863
1.75516e-008,0.3649
1.75902e-008,0.3631
1.76288e-008,0.3886
1.76674e-008,0.4475
1.77059e-008,0.5413
1.77445e-008,0.6585
1.77831e-008,0.7760
1.78216e-008,0.8802
1.78602e-008,0.9681
1.78988e-008,1.0351
1.79374e-008,1.0774
1.79759e-008,1.1061
1.80145e-008,1.1351
1.80531e-008,1.1581
1.80917e-008,1.1634
1.81302e-008,1.1397
1.81688e-008,1.0755
1.82074e-008,0.9715
1.82460e-008,0.8465
1.82846e-008,0.7199
1.83231e-008,0.6018
1.83617e-008,0.5042
1.84003e-008,0.4371
1.84389e-008,0.3958
1.84774e-008,0.3699
1.85160e-008,0.3610
1.85546e-008,0.3771
1.85932e-008,0.4249
1.86317e-008,0.5081
1.86703e-008,0.6203
1.87089e-008,0.7400
1.87474e-008,0.8490
1.87860e-008,0.9423
1.88246e-008,1.0166
1.88632e-008,1.0665
1.89017e-008,1.0973
1.89403e-008,1.1261
1.89789e-008,1.1525
1.90175e-008,1.1643
1.90560e-008,1.1512
1.90946e-008,1.1007
1.91332e-008,1.0078
1.91718e-008,0.8868
1.92104e-008,0.7594
1.92489e-008,0.6376
1.92875e-008,0.5321
1.93261e-008,0.4549
1.93647e-008,0.4069
1.94032e-008,0.3766
1.94418e-008,0.3613
1.94804e-008,0.3687
1.95190e-008,0.4059
1.95575e-008,0.4779
1.95961e-008,0.5828
1.96347e-008,0.7028
1.96732e-008,0.8162
1.97118e-008,0.9147
1.97504e-008,0.9956
1.97890e-008,1.0534
1.98275e-008,1.0884
1.98661e-008,1.1171
1.99047e-008,1.1456
1.99433e-008,1.1628
1.99819e-008,1.1589
2.00204e-008,1.1214
2.00590e-008,1.0413
2.00976e-008,0.9267
2.01362e-008,0.7994
2.01747e-008,0.6750
2.02133e-008,0.5629
2.02519e-008,0.4758
2.02905e-008,0.4198
2.03290e-008,0.3853
2.03676e-008,0.3647
2.04062e-008,0.3638
2.04447e-008,0.3909
2.04833e-008,0.4517
2.05219e-008,0.5470
2.05605e-008,0.6646
2.05990e-008,0.7817
2.06376e-008,0.8852
2.06762e-008,0.9722
2.07148e-008,1.0379
2.07533e-008,1.0791
2.07919e-008,1.1081
2.08305e-008,1.1374
2.08691e-008,1.1593
2.09077e-008,1.1631
2.09462e-008,1.1378
2.09848e-008,1.0714
2.10234e-008,0.9654
2.10620e-008,0.8397
2.11005e-008,0.7135
2.11391e-008,0.5963
2.11777e-008,0.5000
2.12163e-008,0.4345
2.12548e-008,0.3945
2.12934e-008,0.3694
2.13320e-008,0.3614
2.13705e-008,0.3788
2.14091e-008,0.4285
2.14477e-008,0.5135
2.14863e-008,0.6265
2.15248e-008,0.7458
2.15634e-008,0.8541
2.16020e-008,0.9467
2.16406e-008,1.0198
2.16791e-008,1.0684
2.17177e-008,1.0992
2.17563e-008,1.1285
2.17949e-008,1.1541
2.18335e-008,1.1645
2.18720e-008,1.1499
2.19106e-008,1.0973
2.19492e-008,1.0022
2.19878e-008,0.8801
2.20263e-008,0.7529
2.20649e-008,0.6318
2.21035e-008,0.5275
2.21420e-008,0.4518
2.21806e-008,0.4052
2.22192e-008,0.3758
2.22578e-008,0.3614
2.22963e-008,0.3700
2.23349e-008,0.4089
2.23735e-008,0.4829
2.24121e-008,0.5889
2.24506e-008,0.7088
2.24892e-008,0.8216
2.25278e-008,0.9193
2.25664e-008,0.9992
2.26050e-008,1.0557
2.26435e-008,1.0901
2.26821e-008,1.1193
2.27207e-008,1.1474
2.27593e-008,1.1634
2.27978e-008,1.1581
2.28364e-008,1.1187
2.28750e-008,1.0363
2.29136e-008,0.9201
2.29521e-008,0.7928
2.29907e-008,0.6689
2.30293e-008,0.5578
2.30678e-008,0.4722
2.31064e-008,0.4176
2.31450e-008,0.3836
2.31836e-008,0.3638
2.32221e-008,0.3643
2.32607e-008,0.3929
2.32993e-008,0.4556
2.33379e-008,0.5527
2.33764e-008,0.6710
2.34150e-008,0.7875
2.34536e-008,0.8901
2.34922e-008,0.9762
2.35308e-008,1.0406
2.35693e-008,1.0805
2.36079e-008,1.1089
2.36465e-008,1.1380
2.36851e-008,1.1596
2.37236e-008,1.1625
2.37622e-008,1.1351
2.38008e-008,1.0665
2.38394e-008,0.9593
2.38779e-008,0.8334
2.39165e-008,0.7072
2.39551e-008,0.5907
2.39936e-008,0.4959
2.40322e-008,0.4320
2.40708e-008,0.3926
2.41094e-008,0.3681
2.41479e-008,0.3613
2.41865e-008,0.3804
2.42251e-008,0.4318
2.42637e-008,0.5185
2.43023e-008,0.6327
2.43408e-008,0.7518
2.43794e-008,0.8593
2.44180e-008,0.9509
2.44566e-008,1.0229
2.44951e-008,1.0702
2.45337e-008,1.1001
2.45723e-008,1.1291
2.46109e-008,1.1545
2.46494e-008,1.1643
2.46880e-008,1.1479
2.47266e-008,1.0930
2.47651e-008,0.9963
2.48037e-008,0.8738
2.48423e-008,0.7465
2.48809e-008,0.6258
2.49194e-008,0.5227
2.49580e-008,0.4488
2.49966e-008,0.4031
2.50352e-008,0.3742
2.50737e-008,0.3609
2.51123e-008,0.3711
2.51509e-008,0.4117
2.51895e-008,0.4873
2.52281e-008,0.5948
2.52666e-008,0.7150
2.53052e-008,0.8270
2.53438e-008,0.9238
2.53824e-008,1.0026
2.54209e-008,1.0579
2.54595e-008,1.0913
2.54981e-008,1.1200
2.55367e-008,1.1480
2.55752e-008,1.1635
2.56138e-008,1.1568
2.56524e-008,1.1152
2.56909e-008,1.0308
2.57295e-008,0.9139
2.57681e-008,0.7864
2.58067e-008,0.6627
2.58452e-008,0.5526
2.58838e-008,0.4687
2.59224e-008,0.4155
2.59610e-008,0.3826
2.59995e-008,0.3636
2.60381e-008,0.3652
2.60767e-008,0.3955
2.61153e-008,0.4599
2.61539e-008,0.5584
2.61924e-008,0.6770
2.62310e-008,0.7930
2.62696e-008,0.8949
2.63082e-008,0.9801
2.63467e-008,1.0432
2.63853e-008,1.0822
2.64239e-008,1.1111
2.64625e-008,1.1402
2.65010e-008,1.1606
2.65396e-008,1.1621
2.65782e-008,1.1330
2.66167e-008,1.0621
2.66553e-008,0.9531
2.66939e-008,0.8267
2.67325e-008,0.7010
2.67710e-008,0.5853
2.68096e-008,0.4918
2.68482e-008,0.4295
2.68868e-008,0.3913
2.69254e-008,0.3677
2.69639e-008,0.3619
2.70025e-008,0.3824
2.70411e-008,0.4356
2.70797e-008,0.5241
2.71182e-008,0.6388
2.71568e-008,0.7576
2.71954e-008,0.8644
2.72340e-008,0.9552
2.72725e-008,1.0260
2.73111e-008,1.0720
2.73497e-008,1.1021
2.73882e-008,1.1315
2.74268e-008,1.1560
2.74654e-008,1.1644
2.75040e-008,1.1464
2.75425e-008,1.0894
2.75811e-008,0.9905
2.76197e-008,0.8670
2.76583e-008,0.7401
2.76968e-008,0.6201
2.77354e-008,0.5183
2.77740e-008,0.4459
2.78126e-008,0.4015
2.78512e-008,0.3736
2.78897e-008,0.3611
2.79283e-008,0.3725
2.79669e-008,0.4149
2.80055e-008,0.4924
2.80440e-008,0.6010
2.80826e-008,0.7209
2.81212e-008,0.8323
2.81598e-008,0.9284
2.81983e-008,1.0062
2.82369e-008,1.0600
2.82755e-008,1.0931
2.83140e-008,1.1223
2.83526e-008,1.1498
2.83912e-008,1.1640
2.84298e-008,1.1558
2.84683e-008,1.1123
2.85069e-008,1.0256
2.85455e-008,0.9073
2.85841e-008,0.7798
2.86226e-008,0.6567
2.86612e-008,0.5477
2.86998e-008,0.4653
2.87384e-008,0.4134
2.87770e-008,0.3809
2.88155e-008,0.3628
2.88541e-008,0.3658
2.88927e-008,0.3977
2.89313e-008,0.4640
2.89698e-008,0.5642
2.90084e-008,0.6833
2.90470e-008,0.7987
2.90855e-008,0.8998
2.91241e-008,0.9839
2.91627e-008,1.0458
2.92013e-008,1.0836
2.92398e-008,1.1118
2.92784e-008,1.1408
2.93170e-008,1.1609
2.93556e-008,1.1613
2.93941e-008,1.1301
2.94327e-008,1.0570
2.94713e-008,0.9469
2.95099e-008,0.8203
2.95485e-008,0.6947
2.95870e-008,0.5797
2.96256e-008,0.4879
2.96642e-008,0.4271
2.97028e-008,0.3895
2.97413e-008,0.3664
2.97799e-008,0.3620
2.98185e-008,0.3841
2.98570e-008,0.4391
2.98956e-008,0.5293
2.99342e-008,0.6451
2.99728e-008,0.7635
3.00113e-008,0.8694
3.00499e-008,0.9593
3.00885e-008,1.0289
3.01271e-008,1.0737
3.01657e-008,1.1030
3.02042e-008,1.1321
3.02428e-008,1.1564
3.02814e-008,1.1640
3.03199e-008,1.1443
3.03585e-008,1.0849
3.03971e-008,0.9846
3.04357e-008,0.8607
3.04743e-008,0.7337
3.05128e-008,0.6143
3.05514e-008,0.5137
3.05900e-008,0.4431
3.06285e-008,0.3995
3.06671e-008,0.3720
3.07057e-008,0.3608
3.07443e-008,0.3737
3.07829e-008,0.4178
3.08214e-008,0.4971
3.08600e-008,0.6070
3.08986e-008,0.7270
3.09372e-008,0.8376
3.09757e-008,0.9328
3.10143e-008,1.0095
3.10529e-008,1.0621
3.10914e-008,1.0942
3.11300e-008,1.1230
3.11686e-008,1.1503
3.12072e-008,1.1641
3.12458e-008,1.1544
3.12843e-008,1.1085
3.13229e-008,1.0200
3.13615e-008,0.9009
3.14000e-008,0.7734
3.14386e-008,0.6506
3.14772e-008,0.5426
3.15158e-008,0.4619
3.15544e-008,0.4114
3.15929e-008,0.3800
3.16315e-008,0.3627
3.16701e-008,0.3669
3.17087e-008,0.4005
3.17472e-008,0.4686
3.17858e-008,0.5700
3.18244e-008,0.6893
3.18629e-008,0.8041
3.19015e-008,0.9045
3.19401e-008,0.9876
3.19787e-008,1.0483
3.20173e-008,1.0853
3.20558e-008,1.1140
3.20944e-008,1.1429
3.21330e-008,1.1618
3.21715e-008,1.1607
3.22101e-008,1.1277
3.22487e-008,1.0524
3.22873e-008,0.9405
3.23259e-008,0.8136
3.23644e-008,0.6885
3.24030e-008,0.5745
3.24416e-008,0.4840
3.24801e-008,0.4247
3.25187e-008,0.3883
3.25573e-008,0.3661
3.25959e-008,0.3626
3.26344e-008,0.3862
3.26730e-008,0.4431
3.27116e-008,0.5349
3.27502e-008,0.6512
3.27888e-008,0.7692
3.28273e-008,0.8744
3.28659e-008,0.9635
3.29045e-008,1.0318
3.29430e-008,1.0755
3.29816e-008,1.1050
3.30202e-008,1.1344
3.30588e-008,1.1577
3.30974e-008,1.1639
3.31359e-008,1.1425
3.31745e-008,1.0810
3.32131e-008,0.9786
3.32516e-008,0.8539
3.32902e-008,0.7273
3.33288e-008,0.6086
3.33674e-008,0.5094
3.34060e-008,0.4403
3.34445e-008,0.3980
3.34831e-008,0.3715
3.35217e-008,0.3611
3.35603e-008,0.3753
3.35988e-008,0.4212
3.36374e-008,0.5023
3.36760e-008,0.6132
3.37145e-008,0.7329
3.37531e-008,0.8429
3.37917e-008,0.9373
3.38303e-008,1.0128
3.38689e-008,1.0641
3.39074e-008,1.0960
3.39460e-008,1.1253
3.39846e-008,1.1520
3.40231e-008,1.1644
3.40617e-008,1.1532
3.41003e-008,1.1054
3.41389e-008,1.0145
3.41775e-008,0.8943
3.42160e-008,0.7669
3.42546e-008,0.6447
3.42932e-008,0.5378
3.43318e-008,0.4586
3.43703e-008,0.4093
3.44089e-008,0.3784
3.44475e-008,0.3620
3.44860e-008,0.3676
3.45246e-008,0.4029
3.45632e-008,0.4728
3.46018e-008,0.5760
3.46404e-008,0.6956
3.46789e-008,0.8097
3.47175e-008,0.9093
3.47561e-008,0.9914
3.47946e-008,1.0507
3.48332e-008,1.0865
3.48718e-008,1.1148
3.49104e-008,1.1435
3.49490e-008,1.1620
3.49875e-008,1.1597
3.50261e-008,1.1246
3.50647e-008,1.0472
3.51032e-008,0.9343
3.51418e-008,0.8072
3.51804e-008,0.6822
3.52190e-008,0.5690
3.52575e-008,0.4802
3.52961e-008,0.4224
3.53347e-008,0.3865
3.53733e-008,0.3650
3.54119e-008,0.3629
3.54504e-008,0.3882
3.54890e-008,0.4468
3.55276e-008,0.5403
3.55661e-008,0.6574
3.56047e-008,0.7751
3.56433e-008,0.8794
3.56819e-008,0.9675
3.57205e-008,1.0346
3.57590e-008,1.0771
3.57976e-008,1.1059
3.58362e-008,1.1350
3.58747e-008,1.1580
3.59133e-008,1.1635
3.59519e-008,1.1401
3.59905e-008,1.0763
3.60290e-008,0.9726
3.60676e-008,0.8476
3.61062e-008,0.7210
3.61448e-008,0.6029
3.61834e-008,0.5050
3.62219e-008,0.4376
3.62605e-008,0.3961
3.62991e-008,0.3700
3.63376e-008,0.3609
3.63762e-008,0.3767
3.64148e-008,0.4243
3.64534e-008,0.5072
3.64920e-008,0.6193
3.65305e-008,0.7390
3.65691e-008,0.8481
3.66077e-008,0.9416
3.66462e-008,1.0160
3.66848e-008,1.0661
3.67234e-008,1.0971
3.67620e-008,1.1260
3.68006e-008,1.1525
3.68391e-008,1.1643
3.68777e-008,1.1515
3.69163e-008,1.1014
3.69549e-008,1.0088
3.69934e-008,0.8880
3.70320e-008,0.7605
3.70706e-008,0.6387
3.71091e-008,0.5329
3.71477e-008,0.4555
3.71863e-008,0.4075
3.72249e-008,0.3775
3.72635e-008,0.3620
3.73020e-008,0.3689
3.73406e-008,0.4058
3.73792e-008,0.4775
3.74177e-008,0.5819
3.74563e-008,0.7015
3.74949e-008,0.8151
3.75335e-008,0.9139
3.75721e-008,0.9950
3.76106e-008,1.0530
3.76492e-008,1.0882
3.76878e-008,1.1170
3.77263e-008,1.1455
3.77649e-008,1.1627
3.78035e-008,1.1590
3.78421e-008,1.1220
3.78806e-008,1.0423
3.79192e-008,0.9278
3.79578e-008,0.8006
3.79964e-008,0.6761
3.80350e-008,0.5639
3.80735e-008,0.4765
3.81121e-008,0.4202
3.81507e-008,0.3854
3.81892e-008,0.3647
3.82278e-008,0.3637
3.82664e-008,0.3905
3.83050e-008,0.4509
3.83436e-008,0.5460
3.83821e-008,0.6636
3.84207e-008,0.7807
3.84593e-008,0.8844
3.84978e-008,0.9715
3.85364e-008,1.0374
3.85750e-008,1.0788
3.86136e-008,1.1080
3.86521e-008,1.1373
3.86907e-008,1.1592
3.87293e-008,1.1632
3.87679e-008,1.1382
3.88065e-008,1.0722
3.88450e-008,0.9665
3.88836e-008,0.8409
3.89222e-008,0.7147
3.89607e-008,0.5973
3.89993e-008,0.5008
3.90379e-008,0.4350
3.90765e-008,0.3947
3.91151e-008,0.3695
3.91536e-008,0.3613
3.91922e-008,0.3785
3.92308e-008,0.4279
3.92693e-008,0.5126
3.93079e-008,0.6255
3.93465e-008,0.7448
3.93851e-008,0.8533
3.94237e-008,0.9460
3.94622e-008,1.0193
3.95008e-008,1.0680
3.95394e-008,1.0990
3.95780e-008,1.1283
3.96165e-008,1.1540
3.96551e-008,1.1645
3.96937e-008,1.1502
3.97322e-008,1.0980
3.97708e-008,1.0032
3.98094e-008,0.8812
3.98480e-008,0.7540
3.98866e-008,0.6329
3.99251e-008,0.5283
3.99637e-008,0.4524
4.00023e-008,0.4055
4.00408e-008,0.3760
4.00794e-008,0.3614
4.01180e-008,0.3698
4.01566e-008,0.4084
4.01952e-008,0.4820
4.02337e-008,0.5879
4.02723e-008,0.7078
4.03109e-008,0.8206
4.03494e-008,0.9185
4.03880e-008,0.9986
4.04266e-008,1.0553
4.04652e-008,1.0894
4.05037e-008,1.1177
4.05423e-008,1.1460
4.05809e-008,1.1629
4.06195e-008,1.1579
4.06581e-008,1.1187
4.06966e-008,1.0369
4.07352e-008,0.9216
4.07738e-008,0.7942
4.08123e-008,0.6699
4.08509e-008,0.5586
4.08895e-008,0.4729
4.09281e-008,0.4180
4.09667e-008,0.3837
4.10052e-008,0.3638
4.10438e-008,0.3642
4.10824e-008,0.3926
4.11209e-008,0.4548
4.11595e-008,0.5516
4.11981e-008,0.6698
4.12367e-008,0.7864
4.12752e-008,0.8892
4.13138e-008,0.9754
4.13524e-008,1.0401
4.13910e-008,1.0803
