"Net Name","Pass/Fail","Operation","Driver Comp Ref Des & Pin Name","Receiver Comp Ref Des & Pin Name","Associated Clk Net Name","Associated Clk Driver Comp Ref Des & Pin Name","Associated Clk Receiver Comp Ref Des & Pin Name","Clk Launch Time (From Sim), [ns]","Clk Arrival Time (From Sim), [ns]","Clk Delay Time, [ps]","Strobe Launch Time (From Sim), [ns]","Strobe Arrival Time (From Sim), [ns]","Strobe Delay Time, [ps]","Launch Skew Time (min), [ps]","Launch Skew Time (typ), [ps]","Launch Skew Time (max), [ps]","tDQSS Skew Time (early), [ps]","tDQSS Skew Time (typ), [ps]","tDQSS Skew Time (late), [ps]","tDSS Setup Time (From Sim), [ps]","tDSH Hold Time (From Sim), [ps]","Negative tDQSS Limit, [ps]","Positive tDQSS Limit, [ps]","tDSS Limit, [ps]","tDSH Limit, [ps]","tDQSS (early) Time Margin = tDQSS(early) - tDQSS(negative limit), [ps]","tDQSS (late) Time Margin = tDQSS(positive limit) - tDQSS(late), [ps]","tDSS Time Margin = tDSS - tDSS(limit), [ps]","tDSH Time Margin = tDSH - tDSH(limit), [ps]","Stimulus Offset, [ps]","Comments"
"DRAM_DQS0_P","Fail","Write slot1","U1.AE3&AD3","U2.F3&G3","DRAM_CLK0_P","U1.AD15&AE15","U2.J7&K7","11.192","11.987"," 795.5","11.999","12.252"," 253.9"," 731.8"," 806.8"," 881.8"," 190.1"," 265.1"," 340.1"," 129.1","N/A","-253.3"," 253.3"," 168.8"," 168.8"," 443.4"," -86.8"," -39.7","N/A"," 0.000"
"DRAM_DQS0_P","Fail","Write slot1","U1.AE3&AD3","U2.F3&G3","DRAM_CLK0_P","U1.AD15&AE15","U2.J7&K7","12.130","12.925"," 795.5","12.937","13.190"," 253.8"," 731.8"," 806.8"," 881.8"," 190.2"," 265.2"," 340.2"," 129.0","N/A","-253.3"," 253.3"," 168.8"," 168.8"," 443.4"," -86.9"," -39.8","N/A"," 0.000"
"DRAM_DQS0_P","Fail","Write slot1","U1.AE3&AD3","U2.F3&G3","DRAM_CLK0_P","U1.AD15&AE15","U2.J7&K7","13.068","13.863"," 795.5","13.875","14.128"," 253.8"," 731.8"," 806.8"," 881.8"," 190.1"," 265.1"," 340.1"," 129.1","N/A","-253.3"," 253.3"," 168.8"," 168.8"," 443.4"," -86.8"," -39.8","N/A"," 0.000"
"DRAM_DQS0_P","Fail","Write slot1","U1.AE3&AD3","U2.F3&G3","DRAM_CLK0_P","U1.AD15&AE15","U2.J7&K7","14.006","14.801"," 795.6","14.813","15.066"," 253.9"," 731.8"," 806.8"," 881.8"," 190.1"," 265.1"," 340.1"," 129.1","N/A","-253.3"," 253.3"," 168.8"," 168.8"," 443.4"," -86.8"," -39.7","N/A"," 0.000"
"DRAM_DQS0_P","Fail","Write slot1","U1.AE3&AD3","U2.F3&G3","DRAM_CLK0_P","U1.AD15&AE15","U2.J7&K7","14.944","15.739"," 795.5","15.751","16.004"," 253.9"," 731.7"," 806.7"," 881.7"," 190.1"," 265.1"," 340.1"," 129.2","N/A","-253.3"," 253.3"," 168.8"," 168.8"," 443.3"," -86.8"," -39.7","N/A"," 0.000"
"DRAM_DQS0_P","Fail","Write slot1","U1.AE3&AD3","U2.F3&G3","DRAM_CLK0_P","U1.AD15&AE15","U2.J7&K7","15.882","16.677"," 795.4","16.689","16.942"," 253.9"," 731.7"," 806.7"," 881.7"," 190.1"," 265.1"," 340.1"," 129.1","N/A","-253.3"," 253.3"," 168.8"," 168.8"," 443.4"," -86.9"," -39.7","N/A"," 0.000"
"DRAM_DQS0_P","Fail","Write slot1","U1.AE3&AD3","U2.F3&G3","DRAM_CLK0_P","U1.AD15&AE15","U2.J7&K7","16.820","17.615"," 795.4","17.627","17.880"," 253.8"," 731.6"," 806.6"," 881.6"," 190.1"," 265.1"," 340.1"," 129.2","N/A","-253.3"," 253.3"," 168.8"," 168.8"," 443.3"," -86.8"," -39.7","N/A"," 0.000"
"DRAM_DQS0_P","Fail","Write slot1","U1.AE3&AD3","U2.F3&G3","DRAM_CLK0_P","U1.AD15&AE15","U2.J7&K7","17.758","18.553"," 795.5","18.565","18.818"," 253.8"," 731.8"," 806.8"," 881.8"," 190.0"," 265.0"," 340.0"," 129.1","N/A","-253.3"," 253.3"," 168.8"," 168.8"," 443.3"," -86.8"," -39.7","N/A"," 0.000"
"DRAM_DQS0_P","Fail","Write slot1","U1.AE3&AD3","U2.F3&G3","DRAM_CLK0_P","U1.AD15&AE15","U2.J7&K7","18.696","19.491"," 795.5","19.503","19.756"," 253.8"," 731.7"," 806.7"," 881.7"," 190.0"," 265.0"," 340.0"," 129.2","N/A","-253.3"," 253.3"," 168.8"," 168.8"," 443.2"," -86.7"," -39.7","N/A"," 0.000"
"DRAM_DQS0_P","Fail","Write slot1","U1.AE3&AD3","U2.F3&G3","DRAM_CLK0_P","U1.AD15&AE15","U2.J7&K7","19.634","20.429"," 795.4","20.441","20.694"," 253.8"," 731.7"," 806.7"," 881.7"," 190.0"," 265.0"," 340.0"," 129.1","N/A","-253.3"," 253.3"," 168.8"," 168.8"," 443.3"," -86.8"," -39.7","N/A"," 0.000"
