"Net Name","Pass/Fail","Operation","Driver Comp Ref Des & Pin Name","Receiver Comp Ref Des & Pin Name","Associated Clk/Strobe Net Name","Associated Clk/Strobe Driver Comp Ref Des & Pin Name","Associated Clk/Strobe Receiver Comp Ref Des & Pin Name","Clk/Strobe Crossing Threshold Time, [ns]","Setup Time (From Sim), tDS, [ps]","Min Setup Time, tDS(min) = tDS - Initial Delay Delta, [ps]","Base Setup Time, tDS(base), [ps]","Setup Derate Time Delta, d(tDS), [ps]","Required Setup Time, tDS(req) = tDS(base) + d(tDS), [ps]","Setup Time Margin, tDS(margin) = tDS(min) - tDS(req), [ps]","Hold Time (From Sim), tDH, [ps]","Min Hold Time, tDH(min) = tDH - Initial Delay Delta, [ps]","Base Hold Time, tDH(base), [ps]","Hold Derate Time Delta, d(tDH), [ps]","Required Hold Time, tDH(req) = tDH(base) + d(tDH), [ps]","Hold Time Margin, tDH(margin) = tDH(min) - tDH(req), [ps]","Stimulus Offset, [ns]","Comments"
"DRAM_D0","Pass","Write rank(1,1)","U1.AD2","U2.E3","DRAM_DQS0_P","U1.AE3&AD3","U2.F3&G3","21.163"," 163.0","  88.0","  53.0","  21.0","  74.0","  14.0","N/A","N/A","N/A","N/A","N/A","N/A","-0.235"
"DRAM_D0","Pass","Write rank(1,1)","U1.AD2","U2.E3","DRAM_DQS0_P","U1.AE3&AD3","U2.F3&G3","45.082","N/A","N/A","N/A","N/A","N/A","N/A"," 177.2"," 102.2","  55.0","  17.2","  72.2","  30.0","-0.235"
"DRAM_D1","Pass","Write rank(1,1)","U1.AE2","U2.H3","DRAM_DQS0_P","U1.AE3&AD3","U2.F3&G3","27.260"," 162.8","  87.8","  53.0","  21.7","  74.7","  13.1"," 192.1"," 117.1","  55.0","  13.3","  68.3","  48.8","-0.235"
"DRAM_D1","Pass","Write rank(1,1)","U1.AE2","U2.H3","DRAM_DQS0_P","U1.AE3&AD3","U2.F3&G3","33.826","N/A","N/A","N/A","N/A","N/A","N/A"," 179.3"," 104.3","  55.0","  17.3","  72.3","  32.0","-0.235"
"DRAM_D10","Pass","Write rank(1,1)","U1.AA6","U2.B8","DRAM_DQS1_P","U1.AD6&AE6","U2.C7&B7","50.235"," 213.1"," 138.1","  53.0","  19.7","  72.7","  65.4","N/A","N/A","N/A","N/A","N/A","N/A","-0.235"
"DRAM_D10","Fail","Write rank(1,1)","U1.AA6","U2.B8","DRAM_DQS1_P","U1.AD6&AE6","U2.C7&B7","27.255","N/A","N/A","N/A","N/A","N/A","N/A"," 137.1","  62.1","  55.0","  20.5","  75.5"," -13.3","-0.235"
"DRAM_D11","Pass","Write rank(1,1)","U1.AE7","U2.C8","DRAM_DQS1_P","U1.AD6&AE6","U2.C7&B7","15.529"," 187.9"," 112.9","  53.0","  17.9","  70.9","  42.0","N/A","N/A","N/A","N/A","N/A","N/A","-0.235"
"DRAM_D11","Pass","Write rank(1,1)","U1.AE7","U2.C8","DRAM_DQS1_P","U1.AD6&AE6","U2.C7&B7","44.139","N/A","N/A","N/A","N/A","N/A","N/A"," 157.2","  82.2","  55.0","  19.2","  74.2","   8.1","-0.235"
"DRAM_D12","Pass","Write rank(1,1)","U1.AB5","U2.C2","DRAM_DQS1_P","U1.AD6&AE6","U2.C7&B7","27.723"," 199.2"," 124.2","  53.0","  19.3","  72.3","  51.9","N/A","N/A","N/A","N/A","N/A","N/A","-0.235"
"DRAM_D12","Fail","Write rank(1,1)","U1.AB5","U2.C2","DRAM_DQS1_P","U1.AD6&AE6","U2.C7&B7","52.581","N/A","N/A","N/A","N/A","N/A","N/A"," 148.7","  73.7","  55.0","  19.1","  74.1","  -0.4","-0.235"
