"Net Name","Pass/Fail","Operation","Driver Comp Ref Des & Pin Name","Receiver Comp Ref Des & Pin Name","Associated Clk/Strobe Net Name","Associated Clk/Strobe Driver Comp Ref Des & Pin Name","Associated Clk/Strobe Receiver Comp Ref Des & Pin Name","Clk/Strobe Crossing Threshold Time, [ns]","Setup Time (From Sim), tDS, [ps]","Min Setup Time, tDS(min) = tDS - Initial Delay Delta, [ps]","Base Setup Time, tDS(base), [ps]","Setup Derate Time Delta, d(tDS), [ps]","Required Setup Time, tDS(req) = tDS(base) + d(tDS), [ps]","Setup Time Margin, tDS(margin) = tDS(min) - tDS(req), [ps]","Hold Time (From Sim), tDH, [ps]","Min Hold Time, tDH(min) = tDH - Initial Delay Delta, [ps]","Base Hold Time, tDH(base), [ps]","Hold Derate Time Delta, d(tDH), [ps]","Required Hold Time, tDH(req) = tDH(base) + d(tDH), [ps]","Hold Time Margin, tDH(margin) = tDH(min) - tDH(req), [ps]","Stimulus Offset, [ns]","Comments"
"DRAM_D0","Pass","Write rank(1,1)","U1.AD2","U2.E3","DRAM_DQS0_P","U1.AE3&AD3","U2.F3&G3"," 1.464","N/A","N/A","N/A","N/A","N/A","N/A"," 219.4"," 144.4","  55.0","  16.5","  71.5","  73.0","-0.235"
"DRAM_D0","Pass","Write rank(1,1)","U1.AD2","U2.E3","DRAM_DQS0_P","U1.AE3&AD3","U2.F3&G3"," 1.934"," 168.8","  93.8","  53.0","  19.3","  72.3","  21.5"," 188.5"," 113.5","  55.0","  13.7","  68.7","  44.8","-0.235"
"DRAM_D0","Pass","Write rank(1,1)","U1.AD2","U2.E3","DRAM_DQS0_P","U1.AE3&AD3","U2.F3&G3"," 2.403"," 184.4"," 109.4","  53.0","  10.0","  63.0","  46.4","N/A","N/A","N/A","N/A","N/A","N/A","-0.235"
"DRAM_D0","Pass","Write rank(1,1)","U1.AD2","U2.E3","DRAM_DQS0_P","U1.AE3&AD3","U2.F3&G3"," 2.872","N/A","N/A","N/A","N/A","N/A","N/A"," 218.1"," 143.1","  55.0","  16.5","  71.5","  71.6","-0.235"
"DRAM_D0","Pass","Write rank(1,1)","U1.AD2","U2.E3","DRAM_DQS0_P","U1.AE3&AD3","U2.F3&G3"," 3.341"," 168.6","  93.6","  53.0","  19.2","  72.2","  21.4"," 188.6"," 113.6","  55.0","  13.6","  68.6","  45.1","-0.235"
"DRAM_D0","Pass","Write rank(1,1)","U1.AD2","U2.E3","DRAM_DQS0_P","U1.AE3&AD3","U2.F3&G3"," 3.810"," 184.7"," 109.7","  53.0","  10.2","  63.2","  46.6","N/A","N/A","N/A","N/A","N/A","N/A","-0.235"
"DRAM_D0","Pass","Write rank(1,1)","U1.AD2","U2.E3","DRAM_DQS0_P","U1.AE3&AD3","U2.F3&G3"," 4.279","N/A","N/A","N/A","N/A","N/A","N/A"," 218.3"," 143.3","  55.0","  16.5","  71.5","  71.8","-0.235"
"DRAM_D0","Pass","Write rank(1,1)","U1.AD2","U2.E3","DRAM_DQS0_P","U1.AE3&AD3","U2.F3&G3"," 4.748"," 168.7","  93.7","  53.0","  19.2","  72.2","  21.6"," 188.5"," 113.5","  55.0","  13.5","  68.5","  45.0","-0.235"
"DRAM_D0","Pass","Write rank(1,1)","U1.AD2","U2.E3","DRAM_DQS0_P","U1.AE3&AD3","U2.F3&G3"," 5.217"," 184.5"," 109.5","  53.0","  10.2","  63.2","  46.4"," 226.2"," 151.2","  55.0","  17.3","  72.3","  78.9","-0.235"
"DRAM_D0","Pass","Write rank(1,1)","U1.AD2","U2.E3","DRAM_DQS0_P","U1.AE3&AD3","U2.F3&G3"," 5.686"," 163.2","  88.2","  53.0","  20.9","  73.9","  14.3"," 190.0"," 115.0","  55.0","  14.3","  69.3","  45.7","-0.235"
"DRAM_D0","Pass","Write rank(1,1)","U1.AD2","U2.E3","DRAM_DQS0_P","U1.AE3&AD3","U2.F3&G3"," 6.155"," 182.1"," 107.1","  53.0","   9.0","  62.0","  45.1"," 226.2"," 151.2","  55.0","  17.2","  72.2","  79.1","-0.235"
"DRAM_D0","Pass","Write rank(1,1)","U1.AD2","U2.E3","DRAM_DQS0_P","U1.AE3&AD3","U2.F3&G3"," 6.624"," 163.1","  88.1","  53.0","  21.0","  74.0","  14.1"," 190.0"," 115.0","  55.0","  13.9","  68.9","  46.1","-0.235"
"DRAM_D0","Pass","Write rank(1,1)","U1.AD2","U2.E3","DRAM_DQS0_P","U1.AE3&AD3","U2.F3&G3"," 7.093"," 182.1"," 107.1","  53.0","   9.0","  62.0","  45.1","N/A","N/A","N/A","N/A","N/A","N/A","-0.235"
"DRAM_D0","Pass","Write rank(1,1)","U1.AD2","U2.E3","DRAM_DQS0_P","U1.AE3&AD3","U2.F3&G3"," 8.500","N/A","N/A","N/A","N/A","N/A","N/A"," 218.5"," 143.5","  55.0","  16.6","  71.6","  71.9","-0.235"
"DRAM_D0","Pass","Write rank(1,1)","U1.AD2","U2.E3","DRAM_DQS0_P","U1.AE3&AD3","U2.F3&G3"," 8.969"," 168.3","  93.3","  53.0","  19.2","  72.2","  21.1"," 188.7"," 113.7","  55.0","  13.5","  68.5","  45.2","-0.235"
"DRAM_D0","Pass","Write rank(1,1)","U1.AD2","U2.E3","DRAM_DQS0_P","U1.AE3&AD3","U2.F3&G3"," 9.438"," 184.7"," 109.7","  53.0","  10.2","  63.2","  46.5"," 226.0"," 151.0","  55.0","  17.3","  72.3","  78.7","-0.235"
"DRAM_D0","Pass","Write rank(1,1)","U1.AD2","U2.E3","DRAM_DQS0_P","U1.AE3&AD3","U2.F3&G3"," 9.907"," 163.0","  88.0","  53.0","  20.9","  73.9","  14.2","N/A","N/A","N/A","N/A","N/A","N/A","-0.235"
"DRAM_D0","Pass","Write rank(1,1)","U1.AD2","U2.E3","DRAM_DQS0_P","U1.AE3&AD3","U2.F3&G3","10.845","N/A","N/A","N/A","N/A","N/A","N/A"," 179.3"," 104.3","  55.0","  17.4","  72.4","  31.9","-0.235"
"DRAM_D0","Pass","Write rank(1,1)","U1.AD2","U2.E3","DRAM_DQS0_P","U1.AE3&AD3","U2.F3&G3","11.314"," 196.2"," 121.2","  53.0","   9.1","  62.1","  59.1","N/A","N/A","N/A","N/A","N/A","N/A","-0.235"
"DRAM_D0","Pass","Write rank(1,1)","U1.AD2","U2.E3","DRAM_DQS0_P","U1.AE3&AD3","U2.F3&G3","12.721","N/A","N/A","N/A","N/A","N/A","N/A"," 218.6"," 143.6","  55.0","  16.6","  71.6","  72.0","-0.235"
"DRAM_D0","Pass","Write rank(1,1)","U1.AD2","U2.E3","DRAM_DQS0_P","U1.AE3&AD3","U2.F3&G3","13.190"," 168.5","  93.5","  53.0","  19.2","  72.2","  21.3"," 188.6"," 113.6","  55.0","  13.7","  68.7","  44.9","-0.235"
