.HEADER
..NAMES
Time,V U1.AC25
.DATA
0.0e+000,0.3145
3.86e-011,0.3145
7.72e-011,0.3145
1.157e-010,0.3145
1.543e-010,0.3145
1.929e-010,0.3145
2.314e-010,0.3145
2.700e-010,0.3196
3.086e-010,0.3376
3.472e-010,0.3858
3.857e-010,0.4815
4.243e-010,0.6204
4.629e-010,0.7803
5.015e-010,0.9089
5.401e-010,1.0014
5.786e-010,1.0661
6.172e-010,1.1118
6.558e-010,1.1430
6.944e-010,1.1644
7.329e-010,1.2165
7.715e-010,1.2387
8.101e-010,1.2384
8.486e-010,1.2042
8.872e-010,1.1128
9.258e-010,0.9711
9.644e-010,0.8118
1.0029e-009,0.6493
1.0415e-009,0.5012
1.0801e-009,0.3852
1.1187e-009,0.3159
1.1572e-009,0.2864
1.1958e-009,0.2636
1.2344e-009,0.2656
1.2730e-009,0.2948
1.3115e-009,0.3629
1.3501e-009,0.4704
1.3887e-009,0.6161
1.4273e-009,0.7637
1.4658e-009,0.8863
1.5044e-009,0.9900
1.5430e-009,1.0763
1.5816e-009,1.1412
1.6202e-009,1.1838
1.6587e-009,1.2344
1.6973e-009,1.2652
1.7359e-009,1.2693
1.7745e-009,1.2443
1.8130e-009,1.1704
1.8516e-009,1.0389
1.8902e-009,0.8792
1.9288e-009,0.7121
1.9673e-009,0.5549
2.0059e-009,0.4254
2.0445e-009,0.3391
2.0830e-009,0.2965
2.1216e-009,0.2804
2.1602e-009,0.2740
2.1988e-009,0.2705
2.2374e-009,0.2690
2.2759e-009,0.2648
2.3145e-009,0.2613
2.3531e-009,0.2623
2.3916e-009,0.2680
2.4302e-009,0.2809
2.4688e-009,0.3004
2.5074e-009,0.3206
2.5459e-009,0.3369
2.5845e-009,0.3465
2.6231e-009,0.3495
2.6617e-009,0.3472
2.7003e-009,0.3408
2.7388e-009,0.3322
2.7774e-009,0.3243
2.8160e-009,0.3196
2.8545e-009,0.3169
2.8931e-009,0.3145
2.9317e-009,0.3138
2.9703e-009,0.3142
3.0089e-009,0.3151
3.0474e-009,0.3163
3.0860e-009,0.3171
3.1246e-009,0.3170
3.1631e-009,0.3161
3.2017e-009,0.3148
3.2403e-009,0.3137
3.2789e-009,0.3131
3.3175e-009,0.3128
3.3560e-009,0.3127
3.3946e-009,0.3131
3.4332e-009,0.3138
3.4717e-009,0.3141
3.5103e-009,0.3142
3.5489e-009,0.3143
3.5875e-009,0.3144
3.6260e-009,0.3144
3.6646e-009,0.3144
3.7032e-009,0.3142
3.7418e-009,0.3140
3.7803e-009,0.3139
3.8189e-009,0.3139
3.8575e-009,0.3140
3.8961e-009,0.3141
3.9346e-009,0.3141
3.9732e-009,0.3142
4.0118e-009,0.3174
4.0504e-009,0.3304
4.0890e-009,0.3684
4.1275e-009,0.4511
4.1661e-009,0.5797
4.2047e-009,0.7386
4.2433e-009,0.8781
4.2818e-009,0.9793
4.3204e-009,1.0506
4.3590e-009,1.1009
4.3975e-009,1.1357
4.4361e-009,1.1591
4.4747e-009,1.1767
