.HEADER
..NAMES
Time,V U1.AD15&AE15
.DATA
1.39365e-008,1.0280
1.39732e-008,0.9187
1.40099e-008,0.7849
1.40465e-008,0.6433
1.40832e-008,0.5103
1.41199e-008,0.3990
1.41565e-008,0.3136
1.41932e-008,0.2509
1.42299e-008,0.2112
1.42666e-008,0.1964
1.43033e-008,0.2248
1.43399e-008,0.2770
1.43766e-008,0.3443
1.44133e-008,0.4283
1.44499e-008,0.5432
1.44866e-008,0.6750
1.45233e-008,0.7963
1.45600e-008,0.8972
1.45967e-008,0.9774
1.46333e-008,1.0835
1.46700e-008,1.1436
1.47067e-008,1.1648
1.47433e-008,1.1675
1.47800e-008,1.1545
1.48167e-008,1.1247
1.48534e-008,1.0735
1.48901e-008,0.9862
1.49267e-008,0.8642
1.49634e-008,0.7254
1.50001e-008,0.5847
1.50368e-008,0.4597
1.50734e-008,0.3594
1.51101e-008,0.2843
1.51468e-008,0.2316
1.51834e-008,0.1987
1.52201e-008,0.2050
1.52568e-008,0.2451
1.52935e-008,0.3040
1.53301e-008,0.3771
1.53668e-008,0.4729
1.54035e-008,0.5994
1.54402e-008,0.7285
1.54769e-008,0.8421
1.55135e-008,0.9338
1.55502e-008,1.0086
1.55869e-008,1.1154
1.56236e-008,1.1556
1.56602e-008,1.1674
1.56969e-008,1.1643
1.57336e-008,1.1439
1.57703e-008,1.1063
1.58069e-008,1.0417
1.58436e-008,0.9380
1.58803e-008,0.8064
1.59169e-008,0.6646
1.59536e-008,0.5289
1.59903e-008,0.4139
1.60270e-008,0.3250
1.60636e-008,0.2591
1.61003e-008,0.2182
1.61370e-008,0.1959
1.61737e-008,0.2189
1.62104e-008,0.2683
1.62470e-008,0.3336
1.62837e-008,0.4142
1.63204e-008,0.5238
1.63571e-008,0.6548
1.63937e-008,0.7789
1.64304e-008,0.8836
1.64671e-008,0.9671
1.65037e-008,1.0719
1.65404e-008,1.1389
1.65771e-008,1.1633
1.66138e-008,1.1679
1.66504e-008,1.1575
1.66871e-008,1.1305
1.67238e-008,1.0832
1.67605e-008,1.0019
1.67972e-008,0.8841
1.68338e-008,0.7469
1.68705e-008,0.6060
1.69072e-008,0.4775
1.69439e-008,0.3730
1.69805e-008,0.2937
1.70172e-008,0.2376
1.70539e-008,0.2028
1.70905e-008,0.2017
1.71272e-008,0.2378
1.71639e-008,0.2941
1.72006e-008,0.3647
1.72372e-008,0.4560
1.72739e-008,0.5794
1.73106e-008,0.7098
1.73473e-008,0.8261
1.73840e-008,0.9209
1.74206e-008,0.9964
1.74573e-008,1.1069
1.74940e-008,1.1525
1.75307e-008,1.1671
1.75673e-008,1.1661
1.76040e-008,1.1483
1.76407e-008,1.1135
1.76773e-008,1.0540
1.77140e-008,0.9557
1.77507e-008,0.8272
1.77874e-008,0.6866
1.78240e-008,0.5490
1.78607e-008,0.4303
1.78974e-008,0.3368
1.79341e-008,0.2675
1.79708e-008,0.2222
1.80074e-008,0.1954
1.80441e-008,0.2131
1.80808e-008,0.2595
1.81175e-008,0.3226
1.81541e-008,0.4004
1.81908e-008,0.5053
1.82275e-008,0.6356
1.82641e-008,0.7616
1.83008e-008,0.8692
1.83375e-008,0.9552
1.83742e-008,1.0509
1.84108e-008,1.1312
1.84475e-008,1.1611
1.84842e-008,1.1682
1.85209e-008,1.1603
1.85576e-008,1.1359
1.85942e-008,1.0922
1.86309e-008,1.0172
1.86676e-008,0.9041
1.87043e-008,0.7688
1.87409e-008,0.6268
1.87776e-008,0.4955
1.88143e-008,0.3872
1.88509e-008,0.3047
1.88876e-008,0.2454
1.89243e-008,0.2072
1.89610e-008,0.1986
1.89976e-008,0.2306
1.90343e-008,0.2846
1.90710e-008,0.3534
1.91077e-008,0.4404
1.91444e-008,0.5592
1.91810e-008,0.6907
1.92177e-008,0.8101
1.92544e-008,0.9085
1.92911e-008,0.9863
1.93277e-008,1.0935
1.93644e-008,1.1476
1.94011e-008,1.1658
1.94377e-008,1.1670
1.94744e-008,1.1519
1.95111e-008,1.1200
1.95478e-008,1.0654
1.95844e-008,0.9734
1.96211e-008,0.8484
1.96578e-008,0.7082
1.96945e-008,0.5688
1.97312e-008,0.4464
1.97678e-008,0.3492
1.98045e-008,0.2772
1.98412e-008,0.2275
1.98779e-008,0.1973
1.99145e-008,0.2086
1.99512e-008,0.2516
1.99879e-008,0.3126
2.00245e-008,0.3876
2.00612e-008,0.4870
2.00979e-008,0.6152
2.01346e-008,0.7432
2.01712e-008,0.8545
2.02079e-008,0.9439
2.02446e-008,1.0351
2.02813e-008,1.1250
2.03179e-008,1.1588
2.03546e-008,1.1680
2.03913e-008,1.1626
2.04280e-008,1.1408
2.04647e-008,1.1006
2.05013e-008,1.0311
2.05380e-008,0.9231
2.05747e-008,0.7899
2.06114e-008,0.6485
2.06480e-008,0.5147
2.06847e-008,0.4023
2.07214e-008,0.3157
2.07580e-008,0.2522
2.07947e-008,0.2145
2.08314e-008,0.1971
2.08681e-008,0.2242
2.09047e-008,0.2755
2.09414e-008,0.3419
2.09781e-008,0.4252
2.10148e-008,0.5392
2.10515e-008,0.6713
2.10881e-008,0.7931
2.11248e-008,0.8945
2.11615e-008,0.9752
2.11982e-008,1.0823
2.12348e-008,1.1432
2.12715e-008,1.1649
2.13082e-008,1.1680
2.13448e-008,1.1554
2.13815e-008,1.1263
2.14182e-008,1.0759
2.14549e-008,0.9897
2.14915e-008,0.8685
2.15282e-008,0.7301
2.15649e-008,0.5896
2.16016e-008,0.4641
2.16383e-008,0.3628
2.16749e-008,0.2866
2.17116e-008,0.2329
2.17483e-008,0.2005
2.17850e-008,0.2046
2.18216e-008,0.2437
2.18583e-008,0.3021
2.18950e-008,0.3749
2.19316e-008,0.4699
2.19683e-008,0.5959
2.20050e-008,0.7251
2.20417e-008,0.8390
2.20783e-008,0.9312
2.21150e-008,1.0065
2.21517e-008,1.1145
2.21884e-008,1.1553
2.22251e-008,1.1676
2.22617e-008,1.1649
2.22984e-008,1.1452
2.23351e-008,1.1082
2.23718e-008,1.0446
2.24084e-008,0.9418
2.24451e-008,0.8110
2.24818e-008,0.6696
2.25184e-008,0.5337
2.25551e-008,0.4178
2.25918e-008,0.3277
2.26285e-008,0.2608
2.26651e-008,0.2190
2.27018e-008,0.1957
2.27385e-008,0.2179
2.27752e-008,0.2666
2.28119e-008,0.3314
2.28485e-008,0.4113
2.28852e-008,0.5202
2.29219e-008,0.6514
2.29586e-008,0.7759
2.29952e-008,0.8809
2.30319e-008,0.9647
2.30686e-008,1.0641
2.31052e-008,1.1365
2.31419e-008,1.1629
2.31786e-008,1.1682
2.32153e-008,1.1583
2.32519e-008,1.1318
2.32886e-008,1.0854
2.33253e-008,1.0058
2.33620e-008,0.8890
2.33987e-008,0.7518
2.34353e-008,0.6103
2.34720e-008,0.4812
2.35087e-008,0.3762
2.35454e-008,0.2966
2.35820e-008,0.2400
2.36187e-008,0.2037
2.36554e-008,0.2009
2.36920e-008,0.2363
2.37287e-008,0.2925
2.37654e-008,0.3631
2.38021e-008,0.4533
2.38387e-008,0.5753
2.38754e-008,0.7058
2.39121e-008,0.8232
2.39488e-008,0.9191
2.39855e-008,0.9950
2.40221e-008,1.1063
2.40588e-008,1.1523
2.40955e-008,1.1671
2.41322e-008,1.1663
2.41688e-008,1.1490
2.42055e-008,1.1150
2.42422e-008,1.0568
2.42788e-008,0.9602
2.43155e-008,0.8324
2.43522e-008,0.6914
2.43889e-008,0.5531
2.44255e-008,0.4334
2.44622e-008,0.3391
2.44989e-008,0.2694
2.45356e-008,0.2234
2.45723e-008,0.1968
2.46089e-008,0.2129
2.46456e-008,0.2582
2.46823e-008,0.3203
2.47190e-008,0.3974
2.47556e-008,0.5014
2.47923e-008,0.6317
2.48290e-008,0.7584
2.48657e-008,0.8665
2.49023e-008,0.9529
2.49390e-008,1.0492
2.49757e-008,1.1303
2.50123e-008,1.1608
2.50490e-008,1.1685
2.50857e-008,1.1613
2.51224e-008,1.1374
2.51590e-008,1.0943
2.51957e-008,1.0201
2.52324e-008,0.9080
2.52691e-008,0.7733
2.53058e-008,0.6318
2.53424e-008,0.5002
2.53791e-008,0.3909
2.54158e-008,0.3072
2.54525e-008,0.2467
2.54891e-008,0.2098
2.55258e-008,0.1987
2.55625e-008,0.2295
2.55991e-008,0.2830
2.56358e-008,0.3514
2.56725e-008,0.4376
2.57092e-008,0.5554
2.57458e-008,0.6870
2.57825e-008,0.8067
2.58192e-008,0.9056
2.58559e-008,0.9842
2.58926e-008,1.0924
2.59292e-008,1.1472
2.59659e-008,1.1659
2.60026e-008,1.1673
2.60393e-008,1.1528
2.60759e-008,1.1216
2.61126e-008,1.0679
2.61493e-008,0.9770
2.61859e-008,0.8527
2.62226e-008,0.7131
2.62593e-008,0.5736
2.62960e-008,0.4506
2.63326e-008,0.3523
2.63693e-008,0.2792
2.64060e-008,0.2285
2.64427e-008,0.1973
2.64794e-008,0.2077
2.65160e-008,0.2500
2.65527e-008,0.3105
2.65894e-008,0.3849
2.66261e-008,0.4836
2.66627e-008,0.6117
2.66994e-008,0.7399
2.67361e-008,0.8515
2.67727e-008,0.9413
2.68094e-008,1.0242
2.68461e-008,1.1213
2.68828e-008,1.1579
2.69194e-008,1.1682
2.69561e-008,1.1636
2.69928e-008,1.1418
2.70295e-008,1.1023
2.70662e-008,1.0344
2.71028e-008,0.9276
2.71395e-008,0.7948
2.71762e-008,0.6529
2.72129e-008,0.5186
2.72495e-008,0.4056
2.72862e-008,0.3187
2.73229e-008,0.2548
2.73595e-008,0.2159
2.73962e-008,0.1967
2.74329e-008,0.2228
2.74696e-008,0.2738
2.75062e-008,0.3402
2.75429e-008,0.4228
2.75796e-008,0.5354
2.76163e-008,0.6670
2.76530e-008,0.7896
2.76896e-008,0.8923
2.77263e-008,0.9738
2.77630e-008,1.0814
2.77997e-008,1.1428
2.78363e-008,1.1648
2.78730e-008,1.1680
2.79097e-008,1.1560
2.79463e-008,1.1274
2.79830e-008,1.0782
2.80197e-008,0.9938
2.80564e-008,0.8735
2.80930e-008,0.7349
2.81297e-008,0.5938
2.81664e-008,0.4673
2.82031e-008,0.3653
2.82398e-008,0.2886
2.82764e-008,0.2343
2.83131e-008,0.2010
2.83498e-008,0.2041
2.83865e-008,0.2424
