.HEADER
..NAMES
Time,V U1.AE9
3.0860e-009,1.1966
3.1246e-009,1.1996
3.1631e-009,1.1978
3.2017e-009,1.1907
3.2403e-009,1.1783
3.2789e-009,1.1619
3.3175e-009,1.1467
3.3560e-009,1.1402
3.3946e-009,1.1427
3.4332e-009,1.1498
3.4717e-009,1.1579
3.5103e-009,1.1655
3.5489e-009,1.1717
3.5875e-009,1.1761
3.6260e-009,1.1784
3.6646e-009,1.1793
3.7032e-009,1.1794
3.7418e-009,1.1792
3.7803e-009,1.1792
3.8189e-009,1.1808
3.8575e-009,1.1829
3.8961e-009,1.1843
3.9346e-009,1.1845
3.9732e-009,1.1842
4.0118e-009,1.1875
4.0504e-009,1.1921
4.0890e-009,1.1858
4.1275e-009,1.1472
4.1661e-009,1.0498
4.2047e-009,0.9062
4.2433e-009,0.7593
4.2818e-009,0.6213
4.3204e-009,0.5049
4.3590e-009,0.4164
4.3975e-009,0.3568
4.4361e-009,0.3224
4.4747e-009,0.2925
4.5133e-009,0.2840
4.5519e-009,0.3064
4.5904e-009,0.3712
4.6290e-009,0.4907
4.6676e-009,0.6643
4.7062e-009,0.8424
4.7447e-009,0.9780
4.7833e-009,1.0701
4.8219e-009,1.1289
4.8604e-009,1.1644
4.8990e-009,1.1835
4.9376e-009,1.2151
4.9762e-009,1.2409
5.0147e-009,1.2414
5.0533e-009,1.2118
5.0919e-009,1.1262
5.1305e-009,0.9748
5.1691e-009,0.7980
5.2076e-009,0.6304
5.2462e-009,0.4954
5.2848e-009,0.4016
5.3234e-009,0.3426
5.3619e-009,0.3112
5.4005e-009,0.2903
5.4391e-009,0.2722
5.4776e-009,0.2837
5.5162e-009,0.3341
5.5548e-009,0.4362
5.5934e-009,0.5938
5.6320e-009,0.7804
5.6705e-009,0.9349
5.7091e-009,1.0456
5.7477e-009,1.1172
5.7863e-009,1.1593
5.8248e-009,1.1813
5.8634e-009,1.1978
5.9020e-009,1.2356
5.9405e-009,1.2427
5.9791e-009,1.2253
6.0177e-009,1.1618
6.0563e-009,1.0294
6.0948e-009,0.8547
6.1334e-009,0.6820
6.1720e-009,0.5344
6.2106e-009,0.4271
6.2492e-009,0.3575
6.2877e-009,0.3176
6.3263e-009,0.2994
6.3649e-009,0.2877
6.4035e-009,0.2777
6.4420e-009,0.2748
6.4806e-009,0.2785
6.5192e-009,0.2897
6.5577e-009,0.3100
6.5963e-009,0.3334
6.6349e-009,0.3514
6.6735e-009,0.3607
6.7121e-009,0.3613
6.7506e-009,0.3544
6.7892e-009,0.3438
6.8278e-009,0.3334
6.8664e-009,0.3251
6.9049e-009,0.3206
6.9435e-009,0.3193
6.9821e-009,0.3190
7.0206e-009,0.3194
7.0592e-009,0.3199
7.0978e-009,0.3190
7.1364e-009,0.3166
7.1749e-009,0.3147
7.2135e-009,0.3135
7.2521e-009,0.3129
7.2907e-009,0.3155
7.3293e-009,0.3274
7.3678e-009,0.3623
7.4064e-009,0.4397
7.4450e-009,0.5625
7.4835e-009,0.7162
7.5221e-009,0.8558
7.5607e-009,0.9563
7.5993e-009,1.0274
7.6379e-009,1.0801
7.6764e-009,1.1204
7.7150e-009,1.1505
7.7536e-009,1.1715
7.7922e-009,1.1839
7.8307e-009,1.1892
7.8693e-009,1.1874
7.9079e-009,1.1781
7.9464e-009,1.1634
7.9850e-009,1.1480
8.0236e-009,1.1402
8.0622e-009,1.1425
8.1008e-009,1.1502
8.1393e-009,1.1581
8.1779e-009,1.1649
8.2165e-009,1.1738
8.2550e-009,1.1839
8.2936e-009,1.1867
8.3322e-009,1.1664
8.3708e-009,1.0952
8.4093e-009,0.9651
8.4479e-009,0.8152
8.4865e-009,0.6732
8.5251e-009,0.5491
8.5637e-009,0.4507
8.6022e-009,0.3798
8.6408e-009,0.3356
8.6794e-009,0.3111
8.7179e-009,0.2965
8.7565e-009,0.2873
8.7951e-009,0.2834
8.8337e-009,0.2862
8.8722e-009,0.2991
8.9108e-009,0.3205
8.9494e-009,0.3407
8.9880e-009,0.3535
9.0266e-009,0.3586
9.0651e-009,0.3571
9.1037e-009,0.3503
9.1423e-009,0.3408
9.1808e-009,0.3317
9.2194e-009,0.3250
9.2580e-009,0.3210
9.2966e-009,0.3192
9.3352e-009,0.3191
9.3737e-009,0.3199
9.4123e-009,0.3200
9.4509e-009,0.3181
9.4895e-009,0.3158
9.5280e-009,0.3144
9.5666e-009,0.3137
9.6052e-009,0.3133
9.6437e-009,0.3173
9.6823e-009,0.3325
9.7209e-009,0.3746
9.7595e-009,0.4619
9.7981e-009,0.5926
9.8366e-009,0.7490
9.8752e-009,0.8800
9.9138e-009,0.9733
9.9524e-009,1.0398
9.9909e-009,1.0897
1.00295e-008,1.1277
1.00681e-008,1.1560
1.01066e-008,1.1748
1.01452e-008,1.1856
1.01838e-008,1.1895
1.02224e-008,1.1860
1.02610e-008,1.1754
1.02995e-008,1.1600
1.03381e-008,1.1456
1.03767e-008,1.1399
1.04152e-008,1.1439
1.04538e-008,1.1520
1.04924e-008,1.1597
1.05310e-008,1.1663
1.05695e-008,1.1760
1.06081e-008,1.1855
1.06467e-008,1.1851
1.06853e-008,1.1568
1.07239e-008,1.0722
1.07624e-008,0.9337
1.08010e-008,0.7849
1.08396e-008,0.6455
1.08781e-008,0.5265
1.09167e-008,0.4335
1.09553e-008,0.3685
1.09939e-008,0.3293
1.10324e-008,0.2993
1.10710e-008,0.2831
1.11096e-008,0.2982
1.11482e-008,0.3528
1.11868e-008,0.4603
1.12253e-008,0.6242
1.12639e-008,0.8081
1.13025e-008,0.9538
1.13410e-008,1.0546
1.13796e-008,1.1193
1.14182e-008,1.1586
1.14568e-008,1.1806
1.14953e-008,1.2045
1.15339e-008,1.2381
1.15725e-008,1.2435
1.16111e-008,1.2221
1.16497e-008,1.1510
1.16882e-008,1.0117
1.17268e-008,0.8361
1.17654e-008,0.6645
1.18039e-008,0.5211
1.18425e-008,0.4186
1.18811e-008,0.3531
1.19197e-008,0.3160
1.19583e-008,0.2990
1.19968e-008,0.2870
1.20354e-008,0.2774
1.20740e-008,0.2750
1.21126e-008,0.2792
1.21511e-008,0.2914
1.21897e-008,0.3128
1.22283e-008,0.3359
1.22668e-008,0.3530
1.23054e-008,0.3614
1.23440e-008,0.3611
1.23826e-008,0.3536
1.24212e-008,0.3428
1.24597e-008,0.3356
1.24983e-008,0.3435
1.25369e-008,0.3835
1.25755e-008,0.4723
1.26140e-008,0.6052
1.26526e-008,0.7629
1.26912e-008,0.8925
1.27297e-008,0.9833
1.27683e-008,1.0460
1.28069e-008,1.0925
1.28455e-008,1.1281
1.28841e-008,1.1549
1.29226e-008,1.1736
1.29612e-008,1.1848
1.29998e-008,1.1891
1.30383e-008,1.1858
1.30769e-008,1.1750
1.31155e-008,1.1594
1.31541e-008,1.1450
1.31926e-008,1.1398
1.32312e-008,1.1439
1.32698e-008,1.1521
1.33084e-008,1.1600
1.33470e-008,1.1667
1.33855e-008,1.1718
1.34241e-008,1.1754
1.34627e-008,1.1776
1.35012e-008,1.1788
1.35398e-008,1.1791
1.35784e-008,1.1789
1.36170e-008,1.1791
1.36555e-008,1.1808
1.36941e-008,1.1832
1.37327e-008,1.1846
1.37713e-008,1.1847
1.38099e-008,1.1842
1.38484e-008,1.1838
1.38870e-008,1.1836
1.39256e-008,1.1834
1.39641e-008,1.1834
1.40027e-008,1.1834
1.40413e-008,1.1833
1.40799e-008,1.1834
1.41185e-008,1.1836
1.41570e-008,1.1838
1.41956e-008,1.1838
1.42342e-008,1.1836
1.42728e-008,1.1834
1.43113e-008,1.1850
1.43499e-008,1.1900
1.43885e-008,1.1913
1.44270e-008,1.1721
1.44656e-008,1.1049
1.45042e-008,0.9785
1.45428e-008,0.8295
1.45814e-008,0.6860
1.46199e-008,0.5578
1.46585e-008,0.4550
1.46971e-008,0.3818
1.47357e-008,0.3364
1.47742e-008,0.3080
1.48128e-008,0.2837
1.48514e-008,0.2915
1.48899e-008,0.3340
1.49285e-008,0.4264
1.49671e-008,0.5759
1.50057e-008,0.7618
1.50443e-008,0.9189
1.50828e-008,1.0310
1.51214e-008,1.1044
1.51600e-008,1.1500
1.51985e-008,1.1763
1.52371e-008,1.1894
1.52757e-008,1.1971
1.53143e-008,1.2010
1.53528e-008,1.1988
1.53914e-008,1.1909
1.54300e-008,1.1789
1.54686e-008,1.1633
1.55071e-008,1.1475
1.55457e-008,1.1399
1.55843e-008,1.1422
1.56229e-008,1.1497
1.56615e-008,1.1579
1.57000e-008,1.1652
1.57386e-008,1.1713
1.57772e-008,1.1758
1.58158e-008,1.1781
1.58543e-008,1.1790
1.58929e-008,1.1793
1.59315e-008,1.1793
1.59701e-008,1.1793
1.60086e-008,1.1806
1.60472e-008,1.1827
1.60858e-008,1.1843
1.61243e-008,1.1846
1.61629e-008,1.1842
1.62015e-008,1.1869
1.62401e-008,1.1918
1.62786e-008,1.1875
1.63172e-008,1.1541
1.63558e-008,1.0637
1.63944e-008,0.9231
1.64329e-008,0.7755
1.64715e-008,0.6360
1.65101e-008,0.5167
1.65487e-008,0.4247
1.65873e-008,0.3620
1.66258e-008,0.3252
1.66644e-008,0.3054
1.67030e-008,0.2933
1.67416e-008,0.2859
1.67801e-008,0.2837
1.68187e-008,0.2890
1.68573e-008,0.3051
1.68959e-008,0.3270
1.69344e-008,0.3450
1.69730e-008,0.3553
1.70116e-008,0.3584
1.70501e-008,0.3555
1.70887e-008,0.3476
1.71273e-008,0.3385
1.71659e-008,0.3369
1.72044e-008,0.3564
1.72430e-008,0.4150
1.72816e-008,0.5230
1.73202e-008,0.6701
1.73588e-008,0.8224
1.73973e-008,0.9341
1.74359e-008,1.0112
1.74745e-008,1.0663
1.75131e-008,1.1084
1.75516e-008,1.1406
1.75902e-008,1.1713
1.76288e-008,1.2202
1.76674e-008,1.2318
1.77059e-008,1.2152
1.77445e-008,1.1480
1.77831e-008,1.0099
1.78216e-008,0.8337
1.78602e-008,0.6657
1.78988e-008,0.5268
1.79374e-008,0.4266
1.79759e-008,0.3606
1.80145e-008,0.3213
1.80531e-008,0.3020
1.80917e-008,0.2745
1.81302e-008,0.2768
1.81688e-008,0.3151
1.82074e-008,0.4031
1.82460e-008,0.5467
1.82846e-008,0.7324
1.83231e-008,0.8987
1.83617e-008,1.0218
1.84003e-008,1.1021
1.84389e-008,1.1502
1.84774e-008,1.1762
1.85160e-008,1.1887
1.85546e-008,1.1957
1.85932e-008,1.1995
1.86317e-008,1.1987
1.86703e-008,1.1928
1.87089e-008,1.1815
1.87474e-008,1.1657
1.87860e-008,1.1495
1.88246e-008,1.1409
1.88632e-008,1.1418
1.89017e-008,1.1483
1.89403e-008,1.1563
1.89789e-008,1.1640
1.90175e-008,1.1706
1.90560e-008,1.1755
1.90946e-008,1.1782
1.91332e-008,1.1793
1.91718e-008,1.1796
1.92104e-008,1.1794
1.92489e-008,1.1793
1.92875e-008,1.1805
1.93261e-008,1.1826
1.93647e-008,1.1842
1.94032e-008,1.1847
1.94418e-008,1.1844
1.94804e-008,1.1867
1.95190e-008,1.1916
1.95575e-008,1.1891
1.95961e-008,1.1602
1.96347e-008,1.0764
1.96732e-008,0.9394
1.97118e-008,0.7911
1.97504e-008,0.6504
1.97890e-008,0.5284
1.98275e-008,0.4332
1.98661e-008,0.3675
1.99047e-008,0.3285
1.99433e-008,0.3071
1.99819e-008,0.2945
2.00204e-008,0.2866
2.00590e-008,0.2837
2.00976e-008,0.2880
2.01362e-008,0.3030
2.01747e-008,0.3248
2.02133e-008,0.3436
2.02519e-008,0.3546
2.02905e-008,0.3585
2.03290e-008,0.3562
2.03676e-008,0.3487
2.04062e-008,0.3390
2.04447e-008,0.3302
2.04833e-008,0.3240
2.05219e-008,0.3204
2.05605e-008,0.3189
2.05990e-008,0.3191
2.06376e-008,0.3200
2.06762e-008,0.3197
2.07148e-008,0.3175
2.07533e-008,0.3154
2.07919e-008,0.3142
2.08305e-008,0.3136
2.08691e-008,0.3132
2.09077e-008,0.3190
2.09462e-008,0.3383
2.09848e-008,0.3884
2.10234e-008,0.4853
2.10620e-008,0.6234
2.11005e-008,0.7793
2.11391e-008,0.9018
2.11777e-008,0.9887
2.12163e-008,1.0511
2.12548e-008,1.0983
2.12934e-008,1.1342
2.13320e-008,1.1603
2.13705e-008,1.1776
2.14091e-008,1.1870
2.14477e-008,1.1893
2.14863e-008,1.1843
2.15248e-008,1.1725
2.15634e-008,1.1567
2.16020e-008,1.1434
2.16406e-008,1.1400
2.16791e-008,1.1454
2.17177e-008,1.1537
2.17563e-008,1.1611
2.17949e-008,1.1674
2.18335e-008,1.1723
2.18720e-008,1.1756
2.19106e-008,1.1777
2.19492e-008,1.1788
2.19878e-008,1.1791
2.20263e-008,1.1789
2.20649e-008,1.1793
2.21035e-008,1.1812
2.21420e-008,1.1835
2.21806e-008,1.1847
2.22192e-008,1.1846
2.22578e-008,1.1841
2.22963e-008,1.1865
2.23349e-008,1.1915
2.23735e-008,1.1884
2.24121e-008,1.1576
2.24506e-008,1.0707
2.24892e-008,0.9319
2.25278e-008,0.7839
2.25664e-008,0.6439
2.26050e-008,0.5231
2.26435e-008,0.4292
2.26821e-008,0.3650
2.27207e-008,0.3270
2.27593e-008,0.3064
2.27978e-008,0.2941
2.28364e-008,0.2864
2.28750e-008,0.2839
2.29136e-008,0.2887
2.29521e-008,0.3041
2.29907e-008,0.3260
2.30293e-008,0.3444
2.30678e-008,0.3551
2.31064e-008,0.3586
2.31450e-008,0.3559
2.31836e-008,0.3483
2.32221e-008,0.3386
2.32607e-008,0.3299
2.32993e-008,0.3238
2.33379e-008,0.3204
2.33764e-008,0.3190
2.34150e-008,0.3192
2.34536e-008,0.3201
2.34922e-008,0.3197
2.35308e-008,0.3175
2.35693e-008,0.3154
2.36079e-008,0.3143
2.36465e-008,0.3136
2.36851e-008,0.3133
2.37236e-008,0.3136
2.37622e-008,0.3143
2.38008e-008,0.3148
2.38394e-008,0.3152
2.38779e-008,0.3154
2.39165e-008,0.3154
2.39551e-008,0.3152
2.39936e-008,0.3148
2.40322e-008,0.3147
2.40708e-008,0.3148
2.41094e-008,0.3150
2.41479e-008,0.3150
2.41865e-008,0.3151
2.42251e-008,0.3151
2.42637e-008,0.3151
2.43023e-008,0.3151
2.43408e-008,0.3150
2.43794e-008,0.3150
2.44180e-008,0.3150
2.44566e-008,0.3149
2.44951e-008,0.3150
2.45337e-008,0.3150
2.45723e-008,0.3151
2.46109e-008,0.3151
2.46494e-008,0.3185
2.46880e-008,0.3321
2.47266e-008,0.3713
2.47651e-008,0.4553
2.48037e-008,0.5835
2.48423e-008,0.7393
2.48809e-008,0.8728
2.49194e-008,0.9686
2.49580e-008,1.0368
2.49966e-008,1.0876
2.50352e-008,1.1261
2.50737e-008,1.1547
2.51123e-008,1.2046
2.51509e-008,1.2301
2.51895e-008,1.2288
2.52281e-008,1.1924
2.52666e-008,1.0918
2.53052e-008,0.9282
2.53438e-008,0.7531
2.53824e-008,0.5965
2.54209e-008,0.4761
2.54595e-008,0.3926
2.54981e-008,0.3394
2.55367e-008,0.3107
2.55752e-008,0.2958
2.56138e-008,0.2823
2.56524e-008,0.2749
2.56909e-008,0.2758
2.57295e-008,0.2835
2.57681e-008,0.2998
2.58067e-008,0.3235
2.58452e-008,0.3453
2.58838e-008,0.3586
2.59224e-008,0.3626
2.59610e-008,0.3583
2.59995e-008,0.3488
2.60381e-008,0.3382
2.60767e-008,0.3287
2.61153e-008,0.3225
2.61539e-008,0.3202
2.61924e-008,0.3197
2.62310e-008,0.3196
2.62696e-008,0.3202
2.63082e-008,0.3202
2.63467e-008,0.3182
2.63853e-008,0.3158
2.64239e-008,0.3142
2.64625e-008,0.3134
2.65010e-008,0.3136
2.65396e-008,0.3203
2.65782e-008,0.3419
2.66167e-008,0.3967
2.66553e-008,0.4987
2.66939e-008,0.6401
2.67325e-008,0.7944
2.67710e-008,0.9127
2.68096e-008,0.9965
2.68482e-008,1.0570
2.68868e-008,1.1028
2.69254e-008,1.1377
2.69639e-008,1.1628
2.70025e-008,1.2186
2.70411e-008,1.2330
2.70797e-008,1.2211
2.71182e-008,1.1643
2.71568e-008,1.0369
2.71954e-008,0.8626
2.72340e-008,0.6922
2.72725e-008,0.5476
2.73111e-008,0.4415
2.73497e-008,0.3699
2.73882e-008,0.3266
2.74268e-008,0.3047
2.74654e-008,0.2771
2.75040e-008,0.2745
2.75425e-008,0.3061
2.75811e-008,0.3858
2.76197e-008,0.5204
2.76583e-008,0.7026
2.76968e-008,0.8752
2.77354e-008,1.0055
2.77740e-008,1.0921
2.78126e-008,1.1446
2.78512e-008,1.1734
2.78897e-008,1.1877
2.79283e-008,1.2234
2.79669e-008,1.2421
2.80055e-008,1.2370
2.80440e-008,1.1979
2.80826e-008,1.0958
2.81212e-008,0.9323
2.81598e-008,0.7558
2.81983e-008,0.5944
2.82369e-008,0.4691
2.82755e-008,0.3840
2.83140e-008,0.3322
2.83526e-008,0.3061
2.83912e-008,0.2821
2.84298e-008,0.2727
2.84683e-008,0.2927
2.85069e-008,0.3555
2.85455e-008,0.4718
2.85841e-008,0.6419
2.86226e-008,0.8235
2.86612e-008,0.9674
2.86998e-008,1.0674
2.87384e-008,1.1306
2.87770e-008,1.1668
2.88155e-008,1.1850
2.88541e-008,1.1938
2.88927e-008,1.1989
2.89313e-008,1.2001
2.89698e-008,1.1965
2.90084e-008,1.1875
2.90470e-008,1.1738
2.90855e-008,1.1570
2.91241e-008,1.1441
2.91627e-008,1.1407
2.92013e-008,1.1452
2.92398e-008,1.1528
2.92784e-008,1.1607
2.93170e-008,1.1701
2.93556e-008,1.1825
2.93941e-008,1.1878
2.94327e-008,1.1717
2.94713e-008,1.1079
2.95099e-008,0.9833
2.95485e-008,0.8333
2.95870e-008,0.6892
2.96256e-008,0.5617
2.96642e-008,0.4601
2.97028e-008,0.3867
2.97413e-008,0.3397
2.97799e-008,0.3138
2.98185e-008,0.2848
2.98570e-008,0.2901
2.98956e-008,0.3298
2.99342e-008,0.4190
2.99728e-008,0.5653
3.00113e-008,0.7512
3.00499e-008,0.9113
3.00885e-008,1.0264
3.01271e-008,1.1017
3.01657e-008,1.1483
3.02042e-008,1.1752
3.02428e-008,1.1888
3.02814e-008,1.1966
3.03199e-008,1.2009
3.03585e-008,1.1993
3.03971e-008,1.1918
3.04357e-008,1.1800
3.04743e-008,1.1646
3.05128e-008,1.1485
3.05514e-008,1.1403
3.05900e-008,1.1421
3.06285e-008,1.1493
3.06671e-008,1.1575
3.07057e-008,1.1650
3.07443e-008,1.1712
3.07829e-008,1.1758
3.08214e-008,1.1783
3.08600e-008,1.1792
3.08986e-008,1.1795
3.09372e-008,1.1795
3.09757e-008,1.1795
3.10143e-008,1.1807
3.10529e-008,1.1828
3.10914e-008,1.1844
3.11300e-008,1.1848
3.11686e-008,1.1845
3.12072e-008,1.1841
3.12458e-008,1.1838
3.12843e-008,1.1836
3.13229e-008,1.1834
3.13615e-008,1.1833
3.14000e-008,1.1834
3.14386e-008,1.1834
3.14772e-008,1.1835
3.15158e-008,1.1837
3.15544e-008,1.1839
3.15929e-008,1.1837
3.16315e-008,1.1835
3.16701e-008,1.1857
3.17087e-008,1.1908
3.17472e-008,1.1902
3.17858e-008,1.1658
3.18244e-008,1.0893
3.18629e-008,0.9566
3.19015e-008,0.8078
3.19401e-008,0.6657
3.19787e-008,0.5407
3.20173e-008,0.4423
3.20558e-008,0.3733
3.20944e-008,0.3319
3.21330e-008,0.3031
3.21715e-008,0.2834
3.22101e-008,0.2954
3.22487e-008,0.3444
3.22873e-008,0.4452
3.23259e-008,0.6025
3.23644e-008,0.7881
3.24030e-008,0.9385
3.24416e-008,1.0442
3.24801e-008,1.1128
3.25187e-008,1.1551
3.25573e-008,1.1791
3.25959e-008,1.1972
3.26344e-008,1.2363
3.26730e-008,1.2442
3.27116e-008,1.2263
3.27502e-008,1.1624
3.27888e-008,1.0305
3.28273e-008,0.8564
3.28659e-008,0.6835
3.29045e-008,0.5355
3.29430e-008,0.4284
3.29816e-008,0.3590
3.30202e-008,0.3190
3.30588e-008,0.3003
3.30974e-008,0.2882
3.31359e-008,0.2780
3.31745e-008,0.2748
3.32131e-008,0.2783
3.32516e-008,0.2894
3.32902e-008,0.3100
3.33288e-008,0.3334
3.33674e-008,0.3514
3.34060e-008,0.3608
3.34445e-008,0.3615
3.34831e-008,0.3547
3.35217e-008,0.3440
3.35603e-008,0.3336
3.35988e-008,0.3252
3.36374e-008,0.3208
3.36760e-008,0.3194
3.37145e-008,0.3191
3.37531e-008,0.3196
3.37917e-008,0.3201
3.38303e-008,0.3191
3.38689e-008,0.3167
3.39074e-008,0.3149
3.39460e-008,0.3136
3.39846e-008,0.3130
3.40231e-008,0.3131
3.40617e-008,0.3138
3.41003e-008,0.3146
3.41389e-008,0.3152
3.41775e-008,0.3155
3.42160e-008,0.3154
3.42546e-008,0.3153
3.42932e-008,0.3151
3.43318e-008,0.3148
3.43703e-008,0.3147
3.44089e-008,0.3149
3.44475e-008,0.3150
3.44860e-008,0.3168
3.45246e-008,0.3259
3.45632e-008,0.3550
3.46018e-008,0.4234
3.46404e-008,0.5383
3.46789e-008,0.6885
3.47175e-008,0.8345
3.47561e-008,0.9413
3.47946e-008,1.0171
3.48332e-008,1.0726
3.48718e-008,1.1147
3.49104e-008,1.1464
3.49490e-008,1.1688
3.49875e-008,1.1824
3.50261e-008,1.1888
3.50647e-008,1.1883
3.51032e-008,1.1803
3.51418e-008,1.1664
3.51804e-008,1.1506
3.52190e-008,1.1410
3.52575e-008,1.1418
3.52961e-008,1.1490
3.53347e-008,1.1570
3.53733e-008,1.1640
3.54119e-008,1.1698
3.54504e-008,1.1739
3.54890e-008,1.1767
3.55276e-008,1.1785
3.55661e-008,1.1792
3.56047e-008,1.1792
3.56433e-008,1.1792
3.56819e-008,1.1800
3.57205e-008,1.1824
3.57590e-008,1.1844
3.57976e-008,1.1850
3.58362e-008,1.1846
3.58747e-008,1.1842
3.59133e-008,1.1888
3.59519e-008,1.1923
3.59905e-008,1.1808
3.60290e-008,1.1296
3.60676e-008,1.0177
3.61062e-008,0.8699
3.61448e-008,0.7248
3.61834e-008,0.5910
3.62219e-008,0.4810
3.62605e-008,0.3993
3.62991e-008,0.3468
3.63376e-008,0.3171
3.63762e-008,0.2870
3.64148e-008,0.2868
3.64534e-008,0.3181
3.64920e-008,0.3960
3.65305e-008,0.5299
3.65691e-008,0.7119
3.66077e-008,0.8807
3.66462e-008,1.0050
3.66848e-008,1.0878
3.67234e-008,1.1400
3.67620e-008,1.1709
3.68006e-008,1.1871
3.68391e-008,1.2238
3.68777e-008,1.2433
3.69163e-008,1.2378
3.69549e-008,1.1974
3.69934e-008,1.0946
3.70320e-008,0.9317
3.70706e-008,0.7554
3.71091e-008,0.5937
3.71477e-008,0.4690
3.71863e-008,0.3846
3.72249e-008,0.3331
3.72635e-008,0.3067
3.73020e-008,0.2822
3.73406e-008,0.2725
3.73792e-008,0.2922
3.74177e-008,0.3545
3.74563e-008,0.4704
3.74949e-008,0.6408
3.75335e-008,0.8228
3.75721e-008,0.9667
3.76106e-008,1.0669
3.76492e-008,1.1303
3.76878e-008,1.1665
3.77263e-008,1.1846
3.77649e-008,1.2111
3.78035e-008,1.2393
3.78421e-008,1.2413
3.78806e-008,1.2154
3.79192e-008,1.1357
3.79578e-008,0.9884
3.79964e-008,0.8115
3.80350e-008,0.6426
3.80735e-008,0.5045
3.81121e-008,0.4072
3.81507e-008,0.3455
3.81892e-008,0.3122
3.82278e-008,0.2968
3.82664e-008,0.2854
3.83050e-008,0.2767
3.83436e-008,0.2753
3.83821e-008,0.2806
3.84207e-008,0.2942
3.84593e-008,0.3162
3.84978e-008,0.3388
3.85364e-008,0.3548
3.85750e-008,0.3619
3.86136e-008,0.3605
3.86521e-008,0.3522
3.86907e-008,0.3414
3.87293e-008,0.3313
3.87679e-008,0.3239
3.88065e-008,0.3203
3.88450e-008,0.3193
3.88836e-008,0.3193
3.89222e-008,0.3199
3.89607e-008,0.3201
3.89993e-008,0.3186
3.90379e-008,0.3163
3.90765e-008,0.3146
3.91151e-008,0.3135
3.91536e-008,0.3131
3.91922e-008,0.3134
3.92308e-008,0.3141
3.92693e-008,0.3149
3.93079e-008,0.3154
3.93465e-008,0.3156
3.93851e-008,0.3155
3.94237e-008,0.3154
3.94622e-008,0.3151
3.95008e-008,0.3148
3.95394e-008,0.3148
3.95780e-008,0.3150
3.96165e-008,0.3151
3.96551e-008,0.3152
3.96937e-008,0.3153
3.97322e-008,0.3153
3.97708e-008,0.3152
3.98094e-008,0.3152
3.98480e-008,0.3151
3.98866e-008,0.3151
3.99251e-008,0.3151
3.99637e-008,0.3151
4.00023e-008,0.3151
4.00408e-008,0.3152
4.00794e-008,0.3152
4.01180e-008,0.3174
4.01566e-008,0.3277
4.01952e-008,0.3598
4.02337e-008,0.4331
4.02723e-008,0.5525
4.03109e-008,0.7050
4.03494e-008,0.8474
4.03880e-008,0.9506
4.04266e-008,1.0238
4.04652e-008,1.0777
4.05037e-008,1.1186
4.05423e-008,1.1492
4.05809e-008,1.1707
4.06195e-008,1.1835
4.06581e-008,1.1892
4.06966e-008,1.1880
4.07352e-008,1.1792
4.07738e-008,1.1649
4.08123e-008,1.1493
4.08509e-008,1.1408
4.08895e-008,1.1425
4.09281e-008,1.1500
4.09667e-008,1.1579
4.10052e-008,1.1648
4.10438e-008,1.1731
4.10824e-008,1.1836
4.11209e-008,1.1873
4.11595e-008,1.1695
4.11981e-008,1.1028
4.12367e-008,0.9758
4.12752e-008,0.8260
4.13138e-008,0.6832
4.13524e-008,0.5575
4.13910e-008,0.4571
4.14296e-008,0.3843
