.HEADER
..NAMES
Time,V U1.AD6&AE6
.DATA
0.0e+000,0.3148
3.86e-011,0.3148
7.72e-011,0.3148
1.157e-010,0.3148
1.543e-010,0.3148
1.929e-010,0.3148
2.314e-010,0.3148
2.700e-010,0.3148
3.086e-010,0.3148
3.472e-010,0.3148
3.857e-010,0.3148
4.243e-010,0.3148
4.629e-010,0.3148
5.015e-010,0.3193
5.401e-010,0.3357
5.786e-010,0.3810
6.172e-010,0.4735
6.558e-010,0.6105
6.944e-010,0.7724
7.329e-010,0.9049
7.715e-010,0.9979
8.101e-010,1.0573
8.486e-010,1.0916
8.872e-010,1.1099
9.258e-010,1.1224
9.644e-010,1.1757
1.0029e-009,1.2027
1.0415e-009,1.1989
1.0801e-009,1.1508
1.1187e-009,1.0308
1.1572e-009,0.8523
1.1958e-009,0.6600
1.2344e-009,0.4970
1.2730e-009,0.3801
1.3115e-009,0.3146
1.3501e-009,0.2967
1.3887e-009,0.3007
1.4273e-009,0.2965
1.4658e-009,0.3060
1.5044e-009,0.3395
1.5430e-009,0.4174
1.5816e-009,0.5487
1.6202e-009,0.7276
1.6587e-009,0.9116
1.6973e-009,1.0486
1.7359e-009,1.1376
1.7745e-009,1.1838
1.8130e-009,1.1972
1.8516e-009,1.1942
1.8902e-009,1.2107
1.9288e-009,1.2281
1.9673e-009,1.2222
2.0059e-009,1.1842
2.0445e-009,1.0853
2.0830e-009,0.9191
2.1216e-009,0.7236
2.1602e-009,0.5468
2.1988e-009,0.4116
2.2374e-009,0.3268
2.2759e-009,0.2946
2.3145e-009,0.2958
2.3531e-009,0.2968
2.3916e-009,0.3001
2.4302e-009,0.3249
2.4688e-009,0.3872
2.5074e-009,0.5028
2.5459e-009,0.6679
2.5845e-009,0.8587
2.6231e-009,1.0107
2.6617e-009,1.1146
2.7003e-009,1.1738
2.7388e-009,1.1958
2.7774e-009,1.1963
2.8160e-009,1.1970
2.8545e-009,1.2261
2.8931e-009,1.2272
2.9317e-009,1.2012
2.9703e-009,1.1245
3.0089e-009,0.9767
3.0474e-009,0.7846
3.0860e-009,0.5983
3.1246e-009,0.4488
3.1631e-009,0.3475
3.2017e-009,0.2997
3.2403e-009,0.2936
3.2789e-009,0.3020
3.3175e-009,0.2975
3.3560e-009,0.3144
3.3946e-009,0.3619
3.4332e-009,0.4604
3.4717e-009,0.6105
3.5103e-009,0.7998
3.5489e-009,0.9677
3.5875e-009,1.0868
3.6260e-009,1.1596
3.6646e-009,1.1919
3.7032e-009,1.1971
3.7418e-009,1.1919
3.7803e-009,1.2215
3.8189e-009,1.2290
3.8575e-009,1.2131
3.8961e-009,1.1563
3.9346e-009,1.0305
3.9732e-009,0.8472
4.0118e-009,0.6542
4.0504e-009,0.4911
4.0890e-009,0.3739
4.1275e-009,0.3093
4.1661e-009,0.2929
4.2047e-009,0.2986
4.2433e-009,0.2961
4.2818e-009,0.3065
4.3204e-009,0.3419
4.3590e-009,0.4233
4.3975e-009,0.5578
4.4361e-009,0.7386
4.4747e-009,0.9198
4.5133e-009,1.0542
4.5519e-009,1.1412
4.5904e-009,1.1854
4.6290e-009,1.1974
4.6676e-009,1.1937
4.7062e-009,1.2142
4.7447e-009,1.2289
4.7833e-009,1.2213
4.8219e-009,1.1807
4.8604e-009,1.0780
4.8990e-009,0.9088
4.9376e-009,0.7130
4.9762e-009,0.5383
5.0147e-009,0.4057
5.0533e-009,0.3237
5.0919e-009,0.2940
5.1305e-009,0.2959
5.1691e-009,0.2974
5.2076e-009,0.3009
5.2462e-009,0.3268
5.2848e-009,0.3916
5.3234e-009,0.5098
5.3619e-009,0.6774
5.4005e-009,0.8671
5.4391e-009,1.0170
5.4776e-009,1.1185
5.5162e-009,1.1756
5.5548e-009,1.1959
5.5934e-009,1.1956
5.6320e-009,1.2025
5.6705e-009,1.2270
5.7091e-009,1.2265
5.7477e-009,1.1987
5.7863e-009,1.1186
5.8248e-009,0.9675
5.8634e-009,0.7740
5.9020e-009,0.5894
5.9405e-009,0.4423
5.9791e-009,0.3437
6.0177e-009,0.2987
6.0563e-009,0.2935
6.0948e-009,0.3023
6.1334e-009,0.2972
6.1720e-009,0.3155
6.2106e-009,0.3653
6.2492e-009,0.4666
6.2877e-009,0.6194
6.3263e-009,0.8097
6.3649e-009,0.9750
6.4035e-009,1.0914
6.4420e-009,1.1620
6.4806e-009,1.1925
6.5192e-009,1.1969
6.5577e-009,1.1914
6.5963e-009,1.2212
6.6349e-009,1.2285
6.6735e-009,1.2113
6.7121e-009,1.1515
6.7506e-009,1.0218
6.7892e-009,0.8371
6.8278e-009,0.6449
6.8664e-009,0.4837
6.9049e-009,0.3690
6.9435e-009,0.3072
6.9821e-009,0.2929
7.0206e-009,0.2992
7.0592e-009,0.2954
7.0978e-009,0.3074
7.1364e-009,0.3446
7.1749e-009,0.4288
7.2135e-009,0.5659
7.2521e-009,0.7485
7.2907e-009,0.9277
7.3293e-009,1.0595
7.3678e-009,1.1442
7.4064e-009,1.1865
7.4450e-009,1.1974
7.4835e-009,1.1935
7.5221e-009,1.2139
7.5607e-009,1.2287
7.5993e-009,1.2201
7.6379e-009,1.1770
7.6764e-009,1.0705
7.7150e-009,0.8988
7.7536e-009,0.7034
7.7922e-009,0.5301
7.8307e-009,0.3999
7.8693e-009,0.3206
7.9079e-009,0.2936
7.9464e-009,0.2964
7.9850e-009,0.2957
8.0236e-009,0.3013
8.0622e-009,0.3288
8.1008e-009,0.3963
8.1393e-009,0.5170
8.1779e-009,0.6870
8.2165e-009,0.8759
8.2550e-009,1.0231
8.2936e-009,1.1223
8.3322e-009,1.1772
8.3708e-009,1.1961
8.4093e-009,1.1953
8.4479e-009,1.2026
8.4865e-009,1.2269
8.5251e-009,1.2257
8.5637e-009,1.1960
8.6022e-009,1.1124
8.6408e-009,0.9580
8.6794e-009,0.7642
8.7179e-009,0.5807
8.7565e-009,0.4358
8.7951e-009,0.3399
8.8337e-009,0.2975
8.8722e-009,0.2940
8.9108e-009,0.3029
8.9494e-009,0.2981
8.9880e-009,0.3173
9.0266e-009,0.3692
9.0651e-009,0.4732
9.1037e-009,0.6282
9.1423e-009,0.8187
9.1808e-009,0.9819
9.2194e-009,1.0960
9.2580e-009,1.1644
9.2966e-009,1.1932
9.3352e-009,1.1966
9.3737e-009,1.1910
9.4123e-009,1.2230
9.4509e-009,1.2284
9.4895e-009,1.2095
9.5280e-009,1.1466
9.5666e-009,1.0135
9.6052e-009,0.8266
9.6437e-009,0.6355
9.6823e-009,0.4766
9.7209e-009,0.3647
9.7595e-009,0.3053
9.7981e-009,0.2928
9.8366e-009,0.2994
9.8752e-009,0.2961
9.9138e-009,0.3086
9.9524e-009,0.3475
9.9909e-009,0.4345
1.00295e-008,0.5741
1.00681e-008,0.7584
1.01066e-008,0.9356
1.01452e-008,1.0649
1.01838e-008,1.1474
1.02224e-008,1.1877
1.02610e-008,1.1973
1.02995e-008,1.1930
1.03381e-008,1.2168
1.03767e-008,1.2291
1.04152e-008,1.2189
1.04538e-008,1.1734
1.04924e-008,1.0632
1.05310e-008,0.8888
1.05695e-008,0.6934
1.06081e-008,0.5224
1.06467e-008,0.3947
1.06853e-008,0.3182
1.07239e-008,0.2932
1.07624e-008,0.2964
1.08010e-008,0.2964
1.08396e-008,0.3023
1.08781e-008,0.3310
1.09167e-008,0.4011
1.09553e-008,0.5245
1.09939e-008,0.6969
1.10324e-008,0.8845
1.10710e-008,1.0293
1.11096e-008,1.1261
1.11482e-008,1.1789
1.11868e-008,1.1964
1.12253e-008,1.1948
1.12639e-008,1.2071
1.13025e-008,1.2278
1.13410e-008,1.2250
1.13796e-008,1.1934
1.14182e-008,1.1061
1.14568e-008,0.9488
1.14953e-008,0.7538
1.15339e-008,0.5722
1.15725e-008,0.4297
1.16111e-008,0.3366
1.16497e-008,0.2966
1.16882e-008,0.2941
1.17268e-008,0.2998
1.17654e-008,0.2980
1.18039e-008,0.3187
1.18425e-008,0.3731
1.18811e-008,0.4799
1.19197e-008,0.6375
1.19583e-008,0.8287
1.19968e-008,0.9890
1.20354e-008,1.1004
1.20740e-008,1.1667
1.21126e-008,1.1938
1.21511e-008,1.1965
1.21897e-008,1.1906
1.22283e-008,1.2228
1.22668e-008,1.2279
1.23054e-008,1.2076
1.23440e-008,1.1415
1.23826e-008,1.0047
1.24212e-008,0.8167
1.24597e-008,0.6265
1.24983e-008,0.4695
1.25369e-008,0.3600
1.25755e-008,0.3036
1.26140e-008,0.2930
1.26526e-008,0.3001
1.26912e-008,0.2956
1.27297e-008,0.3097
1.27683e-008,0.3507
1.28069e-008,0.4404
1.28455e-008,0.5824
1.28841e-008,0.7683
1.29226e-008,0.9434
1.29612e-008,1.0701
1.29998e-008,1.1503
1.30383e-008,1.1886
1.30769e-008,1.1972
1.31155e-008,1.1928
1.31541e-008,1.2166
1.31926e-008,1.2288
1.32312e-008,1.2175
1.32698e-008,1.1695
1.33084e-008,1.0554
1.33470e-008,0.8787
1.33855e-008,0.6840
1.34241e-008,0.5145
1.34627e-008,0.3892
1.35012e-008,0.3156
1.35398e-008,0.2929
1.35784e-008,0.2970
1.36170e-008,0.2951
1.36555e-008,0.3029
1.36941e-008,0.3334
1.37327e-008,0.4061
1.37713e-008,0.5320
1.38099e-008,0.7066
1.38484e-008,0.8931
1.38870e-008,1.0352
1.39256e-008,1.1297
1.39641e-008,1.1804
1.40027e-008,1.1966
1.40413e-008,1.1946
1.40799e-008,1.2069
1.41185e-008,1.2277
1.41570e-008,1.2241
1.41956e-008,1.1904
1.42342e-008,1.0994
1.42728e-008,0.9391
1.43113e-008,0.7441
1.43499e-008,0.5638
1.43885e-008,0.4234
1.44270e-008,0.3330
1.44656e-008,0.2956
1.45042e-008,0.2947
1.45428e-008,0.3007
1.45814e-008,0.2990
1.46199e-008,0.3206
1.46585e-008,0.3772
1.46971e-008,0.4868
1.47357e-008,0.6466
1.47742e-008,0.8376
1.48128e-008,0.9956
1.48514e-008,1.1049
1.48899e-008,1.1690
1.49285e-008,1.1944
1.49671e-008,1.1962
1.50057e-008,1.1903
1.50443e-008,1.2244
1.50828e-008,1.2277
1.51214e-008,1.2056
1.51600e-008,1.1362
1.51985e-008,0.9962
1.52371e-008,0.8063
1.52757e-008,0.6173
1.53143e-008,0.4628
1.53528e-008,0.3560
1.53914e-008,0.3021
1.54300e-008,0.2929
1.54686e-008,0.3004
1.55071e-008,0.2964
1.55457e-008,0.3110
1.55843e-008,0.3539
1.56229e-008,0.4464
1.56615e-008,0.5909
1.57000e-008,0.7781
1.57386e-008,0.9510
1.57772e-008,1.0754
1.58158e-008,1.1533
1.58543e-008,1.1897
1.58929e-008,1.1971
1.59315e-008,1.1924
1.59701e-008,1.2192
1.60086e-008,1.2290
1.60472e-008,1.2162
1.60858e-008,1.1655
1.61243e-008,1.0478
1.61629e-008,0.8686
1.62015e-008,0.6743
1.62401e-008,0.5069
1.62786e-008,0.3842
1.63172e-008,0.3136
1.63558e-008,0.2927
1.63944e-008,0.2972
1.64329e-008,0.2959
1.64715e-008,0.3040
1.65101e-008,0.3359
1.65487e-008,0.4113
1.65873e-008,0.5399
1.66258e-008,0.7166
1.66644e-008,0.9015
1.67030e-008,1.0412
1.67416e-008,1.1334
1.67801e-008,1.1820
1.68187e-008,1.1968
1.68573e-008,1.1941
1.68959e-008,1.2108
1.69344e-008,1.2284
1.69730e-008,1.2233
1.70116e-008,1.1875
1.70501e-008,1.0928
1.70887e-008,0.9296
1.71273e-008,0.7339
1.71659e-008,0.5556
1.72044e-008,0.4177
1.72430e-008,0.3300
1.72816e-008,0.2950
1.73202e-008,0.2948
1.73588e-008,0.2983
1.73973e-008,0.2991
1.74359e-008,0.3222
1.74745e-008,0.3814
1.75131e-008,0.4938
1.75516e-008,0.6561
1.75902e-008,0.8473
1.76288e-008,1.0024
1.76674e-008,1.1092
1.77059e-008,1.1711
1.77445e-008,1.1949
1.77831e-008,1.1961
1.78216e-008,1.1900
1.78602e-008,1.2243
1.78988e-008,1.2271
1.79374e-008,1.2034
1.79759e-008,1.1308
1.80145e-008,0.9870
1.80531e-008,0.7965
1.80917e-008,0.6084
1.81302e-008,0.4559
1.81688e-008,0.3517
1.82074e-008,0.3007
1.82460e-008,0.2931
1.82846e-008,0.3010
1.83231e-008,0.2961
1.83617e-008,0.3123
1.84003e-008,0.3573
1.84389e-008,0.4525
1.84774e-008,0.5995
1.85160e-008,0.7880
1.85546e-008,0.9585
1.85932e-008,1.0804
1.86317e-008,1.1559
1.86703e-008,1.1904
1.87089e-008,1.1970
1.87474e-008,1.1921
1.87860e-008,1.2190
1.88246e-008,1.2287
1.88632e-008,1.2146
1.89017e-008,1.1612
1.89403e-008,1.0395
1.89789e-008,0.8587
1.90175e-008,0.6649
1.90560e-008,0.4993
1.90946e-008,0.3790
1.91332e-008,0.3113
1.91718e-008,0.2927
1.92104e-008,0.2979
1.92489e-008,0.2949
1.92875e-008,0.3048
1.93261e-008,0.3384
1.93647e-008,0.4165
1.94032e-008,0.5478
1.94418e-008,0.7264
1.94804e-008,0.9098
1.95190e-008,1.0470
1.95575e-008,1.1368
1.95961e-008,1.1834
1.96347e-008,1.1969
1.96732e-008,1.1939
1.97118e-008,1.2106
1.97504e-008,1.2282
1.97890e-008,1.2222
1.98275e-008,1.1843
1.98661e-008,1.0858
1.99047e-008,0.9199
1.99433e-008,0.7244
1.99819e-008,0.5473
2.00204e-008,0.4117
2.00590e-008,0.3267
2.00976e-008,0.2943
2.01362e-008,0.2954
2.01747e-008,0.2962
2.02133e-008,0.2994
2.02519e-008,0.3240
2.02905e-008,0.3858
2.03290e-008,0.5008
2.03676e-008,0.6654
2.04062e-008,0.8564
2.04447e-008,1.0089
2.04833e-008,1.1133
2.05219e-008,1.1730
2.05605e-008,1.1953
2.05990e-008,1.1959
2.06376e-008,1.1966
2.06762e-008,1.2258
2.07148e-008,1.2269
2.07533e-008,1.2012
2.07919e-008,1.1251
2.08305e-008,0.9778
2.08691e-008,0.7857
2.09077e-008,0.5994
2.09462e-008,0.4494
2.09848e-008,0.3477
2.10234e-008,0.2995
2.10620e-008,0.2931
2.11005e-008,0.3015
2.11391e-008,0.2970
2.11777e-008,0.3137
2.12163e-008,0.3608
2.12548e-008,0.4588
2.12934e-008,0.6084
2.13320e-008,0.7976
2.13705e-008,0.9659
2.14091e-008,1.0855
2.14477e-008,1.1587
2.14863e-008,1.1914
2.15248e-008,1.1968
2.15634e-008,1.1916
2.16020e-008,1.2212
2.16406e-008,1.2288
2.16791e-008,1.2131
2.17177e-008,1.1568
2.17563e-008,1.0316
2.17949e-008,0.8485
2.18335e-008,0.6554
2.18720e-008,0.4920
2.19106e-008,0.3744
2.19492e-008,0.3094
2.19878e-008,0.2926
2.20263e-008,0.2982
2.20649e-008,0.2957
2.21035e-008,0.3059
2.21420e-008,0.3410
2.21806e-008,0.4220
2.22192e-008,0.5559
2.22578e-008,0.7365
2.22963e-008,0.9180
2.23349e-008,1.0528
2.23735e-008,1.1403
2.24121e-008,1.1849
2.24506e-008,1.1971
2.24892e-008,1.1935
2.25278e-008,1.2139
2.25664e-008,1.2287
2.26050e-008,1.2213
2.26435e-008,1.1810
2.26821e-008,1.0789
2.27207e-008,0.9102
2.27593e-008,0.7143
2.27978e-008,0.5394
2.28364e-008,0.4063
2.28750e-008,0.3239
2.29136e-008,0.2939
2.29521e-008,0.2955
2.29907e-008,0.2970
2.30293e-008,0.3004
2.30678e-008,0.3261
2.31064e-008,0.3904
2.31450e-008,0.5081
2.31836e-008,0.6753
2.32221e-008,0.8652
2.32607e-008,1.0155
2.32993e-008,1.1175
2.33379e-008,1.1750
2.33764e-008,1.1956
2.34150e-008,1.1954
2.34536e-008,1.1966
2.34922e-008,1.2255
2.35308e-008,1.2261
2.35693e-008,1.1988
2.36079e-008,1.1193
2.36465e-008,0.9688
2.36851e-008,0.7763
2.37236e-008,0.5907
2.37622e-008,0.4429
2.38008e-008,0.3439
2.38394e-008,0.2985
2.38779e-008,0.2935
2.39165e-008,0.3021
2.39551e-008,0.2969
2.39936e-008,0.3152
2.40322e-008,0.3646
2.40708e-008,0.4652
2.41094e-008,0.6173
2.41479e-008,0.8073
2.41865e-008,0.9732
2.42251e-008,1.0902
2.42637e-008,1.1612
2.43023e-008,1.1921
2.43408e-008,1.1967
2.43794e-008,1.1914
2.44180e-008,1.2210
2.44566e-008,1.2284
2.44951e-008,1.2114
2.45337e-008,1.1521
2.45723e-008,1.0231
2.46109e-008,0.8385
2.46494e-008,0.6462
2.46880e-008,0.4847
2.47266e-008,0.3696
2.47651e-008,0.3073
2.48037e-008,0.2927
2.48423e-008,0.2989
2.48809e-008,0.2950
2.49194e-008,0.3069
2.49580e-008,0.3438
2.49966e-008,0.4275
2.50352e-008,0.5641
2.50737e-008,0.7464
2.51123e-008,0.9261
2.51509e-008,1.0582
2.51895e-008,1.1434
2.52281e-008,1.1860
2.52666e-008,1.1972
2.53052e-008,1.1933
2.53438e-008,1.2137
