.HEADER
..NAMES
Time,V U1.AD5
3.33288e-008,0.9034
3.33674e-008,0.9879
3.34060e-008,1.0400
3.34445e-008,1.0752
3.34831e-008,1.1048
3.35217e-008,1.1343
3.35603e-008,1.1575
3.35988e-008,1.1730
3.36374e-008,1.1804
3.36760e-008,1.1798
3.37145e-008,1.1697
3.37531e-008,1.1549
3.37917e-008,1.1404
3.38303e-008,1.1304
3.38689e-008,1.1276
3.39074e-008,1.1334
3.39460e-008,1.1444
3.39846e-008,1.1552
3.40231e-008,1.1641
3.40617e-008,1.1711
3.41003e-008,1.1755
3.41389e-008,1.1773
3.41775e-008,1.1780
3.42160e-008,1.1784
3.42546e-008,1.1786
3.42932e-008,1.1792
3.43318e-008,1.1806
3.43703e-008,1.1822
3.44089e-008,1.1837
3.44475e-008,1.1847
3.44860e-008,1.1850
3.45246e-008,1.1848
3.45632e-008,1.1842
3.46018e-008,1.1838
3.46404e-008,1.1836
3.46789e-008,1.1834
3.47175e-008,1.1834
3.47561e-008,1.1835
3.47946e-008,1.1837
3.48332e-008,1.1838
3.48718e-008,1.1839
3.49104e-008,1.1840
3.49490e-008,1.1859
3.49875e-008,1.1907
3.50261e-008,1.1914
3.50647e-008,1.1707
3.51032e-008,1.1001
3.51418e-008,0.9690
3.51804e-008,0.8159
3.52190e-008,0.6707
3.52575e-008,0.5470
3.52961e-008,0.4566
3.53347e-008,0.3967
3.53733e-008,0.3580
3.54119e-008,0.3311
3.54504e-008,0.3052
3.54890e-008,0.3108
3.55276e-008,0.3513
3.55661e-008,0.4452
3.56047e-008,0.5987
3.56433e-008,0.7815
3.56819e-008,0.9326
3.57205e-008,1.0439
3.57590e-008,1.1143
3.57976e-008,1.1502
3.58362e-008,1.1703
3.58747e-008,1.1874
3.59133e-008,1.2333
3.59519e-008,1.2416
3.59905e-008,1.2280
3.60290e-008,1.1729
3.60676e-008,1.0393
3.61062e-008,0.8561
3.61448e-008,0.6820
3.61834e-008,0.5288
3.62219e-008,0.4173
3.62605e-008,0.3561
3.62991e-008,0.3296
3.63376e-008,0.3126
3.63762e-008,0.3023
3.64148e-008,0.2946
3.64534e-008,0.2861
3.64920e-008,0.2800
3.65305e-008,0.2883
3.65691e-008,0.3072
3.66077e-008,0.3293
3.66462e-008,0.3517
3.66848e-008,0.3712
3.67234e-008,0.3789
3.67620e-008,0.3745
3.68006e-008,0.3643
3.68391e-008,0.3516
3.68777e-008,0.3373
3.69163e-008,0.3259
3.69549e-008,0.3207
3.69934e-008,0.3187
3.70320e-008,0.3181
3.70706e-008,0.3189
3.71091e-008,0.3203
3.71477e-008,0.3194
3.71863e-008,0.3176
3.72249e-008,0.3160
3.72635e-008,0.3144
3.73020e-008,0.3148
3.73406e-008,0.3238
3.73792e-008,0.3550
3.74177e-008,0.4274
3.74563e-008,0.5474
3.74949e-008,0.7030
3.75335e-008,0.8497
3.75721e-008,0.9510
3.76106e-008,1.0152
3.76492e-008,1.0575
3.76878e-008,1.0899
3.77263e-008,1.1217
3.77649e-008,1.1499
3.78035e-008,1.1694
3.78421e-008,1.1801
3.78806e-008,1.1828
3.79192e-008,1.1761
3.79578e-008,1.1617
3.79964e-008,1.1461
3.80350e-008,1.1335
3.80735e-008,1.1273
3.81121e-008,1.1296
3.81507e-008,1.1393
3.81892e-008,1.1509
3.82278e-008,1.1630
3.82664e-008,1.1774
3.83050e-008,1.1847
3.83436e-008,1.1693
3.83821e-008,1.1050
3.84207e-008,0.9776
3.84593e-008,0.8238
3.84978e-008,0.6777
3.85364e-008,0.5525
3.85750e-008,0.4610
3.86136e-008,0.4012
3.86521e-008,0.3619
3.86907e-008,0.3378
3.87293e-008,0.3070
3.87679e-008,0.3090
3.88065e-008,0.3442
3.88450e-008,0.4315
3.88836e-008,0.5793
3.89222e-008,0.7627
3.89607e-008,0.9185
3.89993e-008,1.0347
3.90379e-008,1.1092
3.90765e-008,1.1479
3.91151e-008,1.1683
3.91536e-008,1.1860
3.91922e-008,1.1952
3.92308e-008,1.1971
3.92693e-008,1.1961
3.93079e-008,1.1918
3.93465e-008,1.1775
3.93851e-008,1.1596
3.94237e-008,1.1442
3.94622e-008,1.1330
3.95008e-008,1.1273
3.95394e-008,1.1312
3.95780e-008,1.1419
3.96165e-008,1.1526
3.96551e-008,1.1617
3.96937e-008,1.1701
3.97322e-008,1.1758
3.97708e-008,1.1777
3.98094e-008,1.1786
3.98480e-008,1.1792
3.98866e-008,1.1793
3.99251e-008,1.1794
3.99637e-008,1.1806
4.00023e-008,1.1823
4.00408e-008,1.1835
4.00794e-008,1.1844
4.01180e-008,1.1877
4.01566e-008,1.1930
4.01952e-008,1.1895
4.02337e-008,1.1584
4.02723e-008,1.0709
4.03109e-008,0.9286
4.03494e-008,0.7761
4.03880e-008,0.6350
4.04266e-008,0.5198
4.04652e-008,0.4380
4.05037e-008,0.3848
4.05423e-008,0.3510
4.05809e-008,0.3304
4.06195e-008,0.3152
4.06581e-008,0.3019
4.06966e-008,0.2932
4.07352e-008,0.2945
4.07738e-008,0.3057
4.08123e-008,0.3240
4.08509e-008,0.3455
4.08895e-008,0.3644
4.09281e-008,0.3742
4.09667e-008,0.3739
4.10052e-008,0.3668
4.10438e-008,0.3562
4.10824e-008,0.3496
4.11209e-008,0.3629
4.11595e-008,0.4160
4.11981e-008,0.5207
4.12367e-008,0.6663
4.12752e-008,0.8208
4.13138e-008,0.9337
4.13524e-008,1.0066
4.13910e-008,1.0523
4.14296e-008,1.0845
