.HEADER
..NAMES
Time,V U1.AE24
.DATA
0.0e+000,0.3151
3.86e-011,0.3151
7.72e-011,0.3151
1.157e-010,0.3151
1.543e-010,0.3151
1.929e-010,0.3151
2.314e-010,0.3151
2.700e-010,0.3203
3.086e-010,0.3383
3.472e-010,0.3866
3.857e-010,0.4823
4.243e-010,0.6210
4.629e-010,0.7804
5.015e-010,0.9084
5.401e-010,1.0000
5.786e-010,1.0641
6.172e-010,1.1097
6.558e-010,1.1415
6.944e-010,1.1639
7.329e-010,1.1812
7.715e-010,1.1938
8.101e-010,1.2029
8.486e-010,1.2084
8.872e-010,1.2101
9.258e-010,1.2065
9.644e-010,1.1961
1.0029e-009,1.1802
1.0415e-009,1.1626
1.0801e-009,1.1509
1.1187e-009,1.1495
1.1572e-009,1.1545
1.1958e-009,1.1610
1.2344e-009,1.1669
1.2730e-009,1.1723
1.3115e-009,1.1772
1.3501e-009,1.1805
1.3887e-009,1.1822
1.4273e-009,1.1832
1.4658e-009,1.1839
1.5044e-009,1.1836
1.5430e-009,1.1826
1.5816e-009,1.1818
1.6202e-009,1.1816
1.6587e-009,1.1827
1.6973e-009,1.1846
1.7359e-009,1.1860
1.7745e-009,1.1862
1.8130e-009,1.1858
1.8516e-009,1.1855
1.8902e-009,1.1854
1.9288e-009,1.1852
1.9673e-009,1.1849
2.0059e-009,1.1848
2.0445e-009,1.1848
2.0830e-009,1.1847
2.1216e-009,1.1846
2.1602e-009,1.1847
2.1988e-009,1.1849
2.2374e-009,1.1851
2.2759e-009,1.1852
2.3145e-009,1.1851
2.3531e-009,1.1849
2.3916e-009,1.1847
2.4302e-009,1.1847
2.4688e-009,1.1848
2.5074e-009,1.1848
2.5459e-009,1.1847
2.5845e-009,1.1848
2.6231e-009,1.1848
2.6617e-009,1.1847
2.7003e-009,1.1847
2.7388e-009,1.1847
2.7774e-009,1.1847
2.8160e-009,1.1847
2.8545e-009,1.1847
2.8931e-009,1.1846
2.9317e-009,1.1846
2.9703e-009,1.1846
3.0089e-009,1.1846
3.0474e-009,1.1846
3.0860e-009,1.1899
3.1246e-009,1.1932
3.1631e-009,1.1800
3.2017e-009,1.1246
3.2403e-009,1.0080
3.2789e-009,0.8575
3.3175e-009,0.7093
3.3560e-009,0.5726
3.3946e-009,0.4610
3.4332e-009,0.3813
3.4717e-009,0.3343
3.5103e-009,0.3100
3.5489e-009,0.2966
3.5875e-009,0.2876
3.6260e-009,0.2808
3.6646e-009,0.2752
3.7032e-009,0.2715
3.7418e-009,0.2720
3.7803e-009,0.2790
3.8189e-009,0.2955
3.8575e-009,0.3181
3.8961e-009,0.3378
3.9346e-009,0.3501
3.9732e-009,0.3551
4.0118e-009,0.3568
4.0504e-009,0.3654
4.0890e-009,0.3971
4.1275e-009,0.4736
4.1661e-009,0.5961
4.2047e-009,0.7488
4.2433e-009,0.8827
4.2818e-009,0.9798
4.3204e-009,1.0493
4.3590e-009,1.1000
4.3975e-009,1.1368
4.4361e-009,1.1623
4.4747e-009,1.2069
4.5133e-009,1.2360
4.5519e-009,1.2401
4.5904e-009,1.2153
4.6290e-009,1.1368
4.6676e-009,0.9986
4.7062e-009,0.8332
4.7447e-009,0.6631
4.7833e-009,0.5084
4.8219e-009,0.3893
4.8604e-009,0.3193
4.8990e-009,0.2892
4.9376e-009,0.2691
4.9762e-009,0.2633
5.0147e-009,0.2844
5.0533e-009,0.3385
5.0919e-009,0.4322
5.1305e-009,0.5720
5.1691e-009,0.7311
5.2076e-009,0.8691
5.2462e-009,0.9853
5.2848e-009,1.0789
5.3234e-009,1.1469
5.3619e-009,1.1899
5.4005e-009,1.2263
5.4391e-009,1.2638
5.4776e-009,1.2694
5.5162e-009,1.2502
5.5548e-009,1.1892
5.5934e-009,1.0675
5.6320e-009,0.9055
5.6705e-009,0.7325
5.7091e-009,0.5685
5.7477e-009,0.4336
5.7863e-009,0.3434
5.8248e-009,0.2981
5.8634e-009,0.2805
5.9020e-009,0.2732
5.9405e-009,0.2696
5.9791e-009,0.2673
6.0177e-009,0.2628
6.0563e-009,0.2606
6.0948e-009,0.2646
6.1334e-009,0.2752
6.1720e-009,0.2932
6.2106e-009,0.3152
6.2492e-009,0.3351
6.2877e-009,0.3493
6.3263e-009,0.3558
6.3649e-009,0.3596
6.4035e-009,0.3726
6.4420e-009,0.4128
6.4806e-009,0.4991
6.5192e-009,0.6285
6.5577e-009,0.7818
6.5963e-009,0.9063
6.6349e-009,0.9963
6.6735e-009,1.0613
6.7121e-009,1.1089
6.7506e-009,1.1428
6.7892e-009,1.1665
6.8278e-009,1.1833
6.8664e-009,1.1949
6.9049e-009,1.2024
6.9435e-009,1.2067
6.9821e-009,1.2077
7.0206e-009,1.2036
7.0592e-009,1.1933
7.0978e-009,1.1784
7.1364e-009,1.1621
7.1749e-009,1.1509
7.2135e-009,1.1495
7.2521e-009,1.1545
7.2907e-009,1.1609
7.3293e-009,1.1665
7.3678e-009,1.1716
7.4064e-009,1.1762
7.4450e-009,1.1795
7.4835e-009,1.1813
7.5221e-009,1.1823
7.5607e-009,1.1831
7.5993e-009,1.1830
7.6379e-009,1.1820
7.6764e-009,1.1813
7.7150e-009,1.1813
7.7536e-009,1.1846
7.7922e-009,1.1916
7.8307e-009,1.1915
7.8693e-009,1.1650
7.9079e-009,1.0837
7.9464e-009,0.9469
7.9850e-009,0.7956
8.0236e-009,0.6502
8.0622e-009,0.5225
8.1008e-009,0.4232
8.1393e-009,0.3579
8.1779e-009,0.3220
8.2165e-009,0.3031
8.2550e-009,0.2922
8.2936e-009,0.2845
8.3322e-009,0.2785
8.3708e-009,0.2736
8.4093e-009,0.2714
8.4479e-009,0.2740
8.4865e-009,0.2846
8.5251e-009,0.3045
8.5637e-009,0.3270
8.6022e-009,0.3439
8.6408e-009,0.3530
8.6794e-009,0.3557
8.7179e-009,0.3588
8.7565e-009,0.3747
8.7951e-009,0.4230
8.8337e-009,0.5199
8.8722e-009,0.6578
8.9108e-009,0.8102
8.9494e-009,0.9274
8.9880e-009,1.0116
9.0266e-009,1.0724
9.0651e-009,1.1169
9.1037e-009,1.1486
9.1423e-009,1.1705
9.1808e-009,1.1858
9.2194e-009,1.1960
9.2580e-009,1.2029
9.2966e-009,1.2070
9.3352e-009,1.2073
9.3737e-009,1.2021
9.4123e-009,1.1907
9.4509e-009,1.1752
9.4895e-009,1.1591
9.5280e-009,1.1496
9.5666e-009,1.1499
9.6052e-009,1.1555
9.6437e-009,1.1619
9.6823e-009,1.1674
9.7209e-009,1.1725
9.7595e-009,1.1768
9.7981e-009,1.1798
9.8366e-009,1.1814
9.8752e-009,1.1824
9.9138e-009,1.1831
9.9524e-009,1.1827
9.9909e-009,1.1817
1.00295e-008,1.1811
1.00681e-008,1.1812
1.01066e-008,1.1824
1.01452e-008,1.1842
1.01838e-008,1.1854
1.02224e-008,1.1854
1.02610e-008,1.1850
1.02995e-008,1.1848
1.03381e-008,1.1847
1.03767e-008,1.1845
1.04152e-008,1.1843
1.04538e-008,1.1842
1.04924e-008,1.1842
1.05310e-008,1.1840
1.05695e-008,1.1866
1.06081e-008,1.1919
1.06467e-008,1.1900
1.06853e-008,1.1612
1.07239e-008,1.0770
1.07624e-008,0.9384
1.08010e-008,0.7871
1.08396e-008,0.6422
1.08781e-008,0.5162
1.09167e-008,0.4188
1.09553e-008,0.3553
1.09939e-008,0.3207
1.10324e-008,0.3025
1.10710e-008,0.2918
1.11096e-008,0.2840
1.11482e-008,0.2778
1.11868e-008,0.2729
1.12253e-008,0.2709
1.12639e-008,0.2741
1.13025e-008,0.2853
1.13410e-008,0.3056
1.13796e-008,0.3279
1.14182e-008,0.3444
1.14568e-008,0.3532
1.14953e-008,0.3552
1.15339e-008,0.3519
1.15725e-008,0.3440
1.16111e-008,0.3342
1.16497e-008,0.3259
1.16882e-008,0.3206
1.17268e-008,0.3176
1.17654e-008,0.3158
1.18039e-008,0.3149
1.18425e-008,0.3152
